dates,satname,nzd0210-0000,nzd0210-0001,nzd0210-0002,nzd0210-0015,nzd0210-0016,nzd0210-0017,nzd0210-0018,nzd0210-0019,nzd0210-0020,nzd0210-0013,nzd0210-0014,nzd0210-0007,nzd0210-0008,nzd0210-0009,nzd0210-0010,nzd0210-0011,nzd0210-0012,nzd0210-0003,nzd0210-0004,nzd0210-0005,nzd0210-0006
2004-06-23 21:35:22.995000,L5,327.57,299.92,279.55,,,,,,,,,,,,,,,,,,
2004-07-25 21:36:14.167000,L5,366.13,344.50,312.48,302.81,292.08,292.75,305.25,314.27,312.10,262.71,301.45,329.21,,,279.44,272.87,286.01,323.66,346.21,357.63,335.34
2004-08-26 21:36:59.731000,L5,,381.15,348.00,328.42,322.91,316.29,323.22,354.51,328.36,308.55,339.22,372.12,369.44,358.47,342.87,303.77,334.06,352.46,368.55,386.61,391.53
2005-02-18 21:40:18.476000,L5,343.03,319.67,295.86,272.60,284.46,290.17,298.20,306.80,313.90,,,,,,,,,309.97,319.53,332.10,306.69
2005-03-22 21:40:41.327000,L5,356.32,339.16,313.10,296.52,292.69,294.53,307.69,310.26,315.94,275.72,297.31,334.38,,,,279.41,294.32,328.82,342.86,354.95,332.06
2005-05-09 21:40:56.205000,L5,326.01,296.37,275.52,,,,,,,,,,,,,,,,,,
2005-06-26 21:41:16.724000,L5,348.52,330.33,309.60,284.96,280.03,276.60,285.03,291.36,291.52,,281.03,,,,,,,313.56,322.89,339.22,318.17
2005-07-12 21:41:23.560000,L5,331.14,312.89,286.52,,,,,,,,,,,,,,,293.66,,,
2005-08-13 21:41:41.670000,L5,341.51,318.62,300.18,,,,,,,,,,,,,,,303.64,313.95,328.35,298.66
2005-08-29 21:41:46.875000,L5,415.12,336.48,315.72,291.39,292.45,291.94,312.24,321.25,319.61,265.11,296.35,335.24,,,,280.17,280.38,331.05,348.63,358.93,330.31
2006-01-20 21:43:37.291000,L5,353.65,330.60,303.83,295.86,291.33,303.78,305.48,310.10,315.29,270.50,290.55,306.16,,,,274.09,277.59,328.15,337.11,347.21,327.90
2006-04-10 21:45:17.175000,L5,363.87,344.48,302.57,,,,,,,,,328.31,,,,,,316.69,329.31,344.64,320.96
2006-06-13 21:46:13.914000,L5,348.69,329.29,302.90,285.34,277.71,280.71,285.71,292.55,292.59,,273.88,,,,,,,310.95,322.51,333.73,311.03
2006-09-01 21:47:19.401000,L5,339.52,315.83,288.29,,,,,,,,,,,,,,,298.47,310.45,,
2006-09-17 21:47:31.164000,L5,354.39,333.06,309.94,299.39,287.25,280.87,291.19,297.07,303.59,261.49,297.06,,,,,264.28,278.01,319.26,334.51,347.31,304.37
2006-12-06 21:48:41.029000,L5,363.19,336.04,353.98,361.49,362.72,369.48,382.39,383.71,386.68,341.87,360.78,,,,312.75,334.23,327.50,364.42,377.56,359.96,363.90
2011-03-07 21:43:36.874000,L5,,,,276.62,269.42,271.30,276.85,285.21,295.30,,278.01,,,,,,,,,,
2013-05-31 21:55:43.729000,L8,364.31,348.01,327.47,315.72,305.85,304.88,312.86,328.64,319.05,295.71,309.64,345.68,346.89,340.76,326.94,302.33,299.73,336.96,347.63,359.05,355.34
2013-08-19 21:55:42.209000,L8,339.13,318.09,,,,,,,,,,,,,,,,,,,
2013-10-06 21:55:33.702000,L8,352.24,332.19,316.65,303.91,295.50,298.03,313.93,310.53,318.55,282.74,305.89,338.83,335.37,,323.03,278.76,288.64,329.59,340.28,351.95,342.21
2013-12-09 21:55:16.438000,L8,344.17,326.04,296.92,301.42,290.65,295.36,275.42,302.97,306.27,277.03,302.48,334.19,,,,274.74,286.38,321.72,338.19,349.35,311.55
2014-01-10 21:54:55.235000,L8,350.11,333.97,312.64,304.43,297.03,301.01,303.01,310.25,319.21,292.68,304.77,339.13,,,324.05,292.34,295.83,328.87,341.97,353.97,348.86
2014-02-11 21:54:32.873000,L8,345.02,328.01,308.15,299.73,293.79,294.56,306.46,304.48,304.80,283.42,302.09,334.68,,,,279.24,291.70,325.52,338.41,352.11,341.69
2014-03-31 21:53:53.631000,L8,350.63,325.10,314.83,300.99,290.98,292.55,297.47,304.24,307.15,274.56,301.69,334.65,,,,279.46,291.24,318.74,338.42,348.06,313.58
2014-05-18 21:53:11.680000,L8,353.49,331.12,308.77,300.76,291.92,291.70,299.77,304.83,305.37,245.94,300.95,334.04,,,,,,321.68,340.08,350.47,312.58
2014-06-03 21:53:18.440000,L8,360.61,343.14,324.75,305.15,301.06,296.61,306.06,309.54,311.20,286.32,308.85,342.99,,,323.45,294.34,298.12,332.74,346.14,359.21,348.57
2014-09-07 21:53:48.789000,L8,353.51,336.16,312.79,302.19,297.41,294.97,311.78,318.94,323.82,286.81,304.81,340.16,339.68,,323.22,283.22,291.36,329.20,341.30,355.17,366.33
2014-09-23 21:53:45.463000,L8,350.17,333.27,312.63,302.59,294.18,294.02,311.03,307.25,320.52,276.72,302.51,335.21,,,,,,324.99,340.00,351.23,332.59
2014-10-25 21:53:52.818000,L8,342.60,324.75,302.83,,,,,,,,,327.86,,,,,,322.35,335.74,348.91,310.18
2015-01-29 21:53:37.750000,L8,355.23,333.83,315.64,304.43,300.46,301.33,308.90,313.49,312.35,305.92,306.96,342.03,341.94,333.87,326.85,281.93,306.56,326.86,342.83,352.79,356.43
2015-02-14 21:53:28.679000,L8,348.11,327.34,311.53,301.88,297.48,297.61,307.76,305.42,307.39,288.23,304.51,339.65,339.66,,322.94,278.76,296.83,324.42,338.71,351.12,341.88
2015-04-03 21:53:02.921000,L8,,,,302.77,289.03,285.23,266.15,296.69,300.21,258.01,306.68,340.35,336.85,334.44,323.07,268.02,289.00,289.21,336.54,344.94,310.81
2015-08-25 21:53:27.637000,L8,354.55,337.46,316.25,303.61,297.46,286.87,307.43,310.54,321.17,251.81,307.50,340.42,,,316.11,273.00,287.81,321.94,343.89,355.03,319.47
2015-09-26 21:53:40.659000,L8,381.58,332.74,328.46,303.89,295.91,286.92,307.81,307.73,323.94,249.65,308.36,339.06,,,,,,323.75,341.62,351.31,317.75
2015-11-13 21:53:46.761000,L8,340.12,325.69,312.07,300.98,291.09,289.14,296.43,304.87,307.55,259.01,305.41,337.78,,,322.32,270.86,287.64,314.43,337.58,345.62,309.49
2016-01-16 21:53:45.577000,L8,340.68,319.91,317.57,297.66,289.15,290.91,276.78,304.68,308.95,276.45,301.48,334.45,,,313.73,275.83,287.82,313.90,332.15,344.66,330.48
2016-03-04 21:53:33.647000,L8,343.94,328.65,314.31,300.28,292.73,291.01,306.94,308.28,312.11,277.22,303.98,339.39,,,321.58,277.46,291.64,317.38,336.17,349.79,329.52
2016-04-21 21:53:12.322000,L8,351.83,333.29,324.00,302.57,294.50,290.40,308.75,309.84,309.10,269.31,304.34,340.66,,,321.12,279.30,291.08,320.49,338.98,353.32,321.58
2016-07-26 21:53:40.722000,L8,344.34,325.64,300.46,293.34,283.62,283.28,275.71,297.70,296.23,,294.49,320.45,,,,,,307.95,332.40,346.84,305.68
2016-08-27 21:53:50.127000,L8,343.97,327.27,306.04,297.33,289.44,285.62,280.33,303.47,304.63,247.81,299.07,330.76,,,,,,315.01,336.91,345.36,311.49
2016-09-12 21:53:54.163000,L8,348.81,331.18,300.75,302.16,293.73,289.59,310.92,306.25,319.72,272.05,306.59,340.36,,,321.52,276.81,289.83,322.11,340.81,352.43,319.26
2016-10-14 21:54:00.138000,L8,352.84,335.83,312.92,309.99,300.25,298.42,315.20,317.65,326.03,286.24,308.75,343.31,,341.27,326.09,282.19,291.20,323.86,341.90,356.92,343.08
2016-10-30 21:54:01.489000,L8,336.12,318.06,285.16,,,,,,,,,329.54,,,,,,303.30,329.65,340.00,306.53
2017-02-03 21:53:41.480000,L8,345.52,327.53,297.53,301.74,291.76,292.44,303.96,305.75,305.83,287.47,303.88,339.02,,,267.84,279.13,294.36,315.57,336.64,349.85,349.91
2017-04-24 21:53:01.304000,L8,386.72,368.75,344.33,334.52,326.74,312.79,323.65,333.66,326.40,330.35,339.35,377.98,375.42,350.38,346.75,333.25,336.59,352.07,387.18,382.89,384.73
2017-06-11 21:53:21.571000,L8,375.40,344.30,326.81,304.30,299.30,293.03,309.53,312.91,312.92,288.58,308.65,348.63,347.22,339.38,324.68,289.91,297.05,329.25,346.62,359.29,345.33
2017-07-29 21:53:37.367000,L8,342.53,322.29,289.55,,,,,,,,,,,,,,,,,,
2017-10-01 21:53:54.824000,L8,,,,298.59,287.96,280.93,275.97,296.87,306.85,,299.23,331.27,,,,,,310.37,332.21,342.23,308.47
2017-12-04 21:53:49.317000,L8,348.86,328.93,300.04,305.33,293.60,299.75,305.85,312.59,306.52,294.60,308.84,340.22,,335.41,321.63,285.17,296.37,317.66,337.90,350.39,341.80
2018-04-11 21:53:01.396000,L8,360.02,338.00,319.60,304.51,297.27,299.79,315.78,311.82,331.89,292.66,307.67,343.08,334.75,,323.08,288.10,298.52,325.28,342.45,357.17,340.89
2018-05-29 21:52:29.440000,L8,336.54,322.56,289.52,,,,,,,,,,,,,,,,,,
2018-10-04 21:53:26.589000,L8,352.66,335.15,315.94,303.65,295.73,291.52,311.76,312.79,322.33,293.07,308.16,342.26,,334.94,327.05,281.04,298.58,324.80,342.35,355.73,344.07
2018-10-20 21:53:32.714000,L8,351.36,333.00,310.01,305.44,294.89,295.26,308.08,322.69,316.47,290.21,309.11,343.01,341.73,337.07,325.88,283.25,297.24,324.29,341.65,352.78,340.47
2018-11-05 21:53:36.088000,L8,379.61,333.67,314.21,304.78,296.91,295.85,313.42,316.03,326.40,291.93,309.94,341.23,339.89,335.46,326.15,281.95,295.91,321.44,341.86,352.88,340.42
2018-12-07 21:53:34.018000,L8,344.15,328.03,308.04,303.99,293.91,292.25,306.88,311.79,316.91,292.23,306.88,341.06,,,322.97,280.20,297.01,321.13,340.24,349.82,342.08
2019-02-25 21:53:22.406000,L8,347.65,332.16,311.64,303.43,294.35,293.63,305.09,311.43,309.63,298.21,304.10,340.75,,332.19,323.79,288.54,301.27,315.32,338.81,349.74,346.49
2019-04-14 21:53:08.330000,L8,356.48,335.47,317.27,303.81,294.29,293.76,308.30,312.46,311.23,294.30,307.50,343.29,,,325.07,289.50,299.67,320.36,343.96,356.30,344.46
2019-05-16 21:53:15.907000,L8,344.53,328.05,295.49,,,,,,,,,329.04,,,,,,311.95,336.88,349.49,307.89
2019-06-01 21:53:24.564000,L8,344.32,326.25,301.42,,,,,,,,,,,,,,,310.33,331.99,,
2019-06-17 21:53:30.969000,L8,370.54,346.13,330.55,305.10,296.66,292.03,311.02,305.03,317.41,290.59,310.44,344.69,348.09,336.39,326.80,294.43,299.92,332.31,347.32,361.89,355.76
2019-08-04 21:53:45.137000,L8,345.92,325.03,296.22,,,,,,,,,,,,,,,310.17,,,
2019-11-24 21:53:59.608000,L8,356.87,332.80,314.60,304.68,296.25,300.54,312.88,307.34,325.39,293.43,308.75,342.47,338.37,333.46,326.16,288.25,298.06,319.82,339.70,353.05,337.58
2020-01-11 21:53:51.736000,L8,343.01,327.35,319.37,304.27,294.69,297.66,306.81,304.90,313.38,295.42,308.82,340.49,336.88,333.93,323.37,292.57,305.03,319.20,339.55,351.27,344.59
2020-01-27 21:53:47.263000,L8,355.83,327.08,320.07,303.52,294.70,298.23,305.15,306.11,307.15,294.90,306.36,342.21,,332.28,323.05,291.48,301.93,320.13,339.94,351.34,346.30
2020-02-12 21:53:42.905000,L8,348.44,328.72,316.64,302.05,293.32,293.16,304.12,311.59,307.01,288.80,303.88,341.00,339.97,332.96,323.48,294.72,300.04,317.30,336.08,353.08,347.97
2020-02-28 21:53:38.517000,L8,344.98,324.91,319.87,303.68,295.23,295.65,304.46,304.98,308.18,291.77,307.34,343.00,,332.04,325.68,291.97,301.57,321.87,340.22,354.06,349.22
2020-03-31 21:53:22.236000,L8,352.72,331.49,315.02,303.39,295.45,293.05,307.40,306.27,317.66,286.58,306.27,342.51,342.64,,322.02,285.23,299.79,322.21,340.33,354.26,338.34
2020-05-18 21:53:06.441000,L8,357.60,342.61,325.34,305.23,298.25,293.98,308.93,309.35,309.12,293.70,308.51,346.44,345.29,335.64,330.00,293.09,300.96,326.29,345.07,358.80,348.78
2020-06-03 21:53:12.345000,L8,340.18,316.29,293.33,,,,,,,,,,,,,,,304.05,,,
2020-10-25 21:54:00.296000,L8,379.03,333.59,315.50,305.90,299.21,298.38,308.98,305.13,324.36,296.09,310.63,344.14,339.81,338.83,327.98,287.74,301.48,329.11,343.85,356.20,340.75
2020-12-12 21:54:01.522000,L8,345.00,325.50,294.30,303.27,294.37,294.92,312.92,309.87,325.71,291.03,308.03,338.19,,,318.65,282.17,297.96,320.40,338.84,348.40,341.92
2021-01-29 21:53:48.540000,L8,347.11,328.39,296.63,304.86,295.91,301.38,309.16,310.76,309.83,294.49,306.03,340.68,,332.30,324.86,291.86,303.42,321.41,340.45,351.49,351.93
2021-03-02 21:53:38.693000,L8,351.76,330.05,302.08,302.27,295.87,295.74,310.02,307.85,309.84,290.83,305.37,340.12,331.40,,322.11,296.08,300.03,318.56,339.38,352.57,348.09
2021-05-05 21:53:09.749000,L8,330.55,297.67,,,,,,,,,,,,,,,,,,,
2021-06-22 21:53:32.717000,L8,369.29,345.62,328.68,304.83,301.05,296.25,311.50,307.10,324.44,297.75,309.28,346.60,337.91,335.06,328.04,296.49,300.64,335.19,346.21,360.21,350.29
2021-07-08 21:53:34.932000,L8,353.26,332.99,312.53,300.19,291.19,286.42,296.48,298.35,302.51,252.50,303.22,338.74,,,,279.53,289.54,321.89,340.01,353.09,316.34
2021-07-24 21:53:40.405000,L8,383.44,353.02,364.87,310.29,304.10,301.51,314.47,321.41,319.56,301.35,311.66,351.90,349.09,340.47,331.54,310.90,302.03,345.38,350.17,361.69,364.33
2021-10-12 21:54:05.415000,L8,346.39,333.80,312.90,304.65,298.02,293.48,313.20,308.22,316.55,288.47,308.55,339.15,,,289.36,281.97,294.64,325.47,340.00,353.36,337.16
2021-11-18 21:59:23.089000,L9,349.70,334.91,314.74,305.19,300.62,295.03,313.90,314.39,324.21,295.66,309.43,344.22,339.57,333.89,327.20,288.99,300.78,326.47,342.75,356.77,348.83
2021-12-23 21:53:57.848000,L9,352.43,333.50,310.07,304.92,297.24,298.11,317.83,317.40,319.69,295.16,309.05,338.42,,,322.34,282.23,297.13,322.86,338.80,350.08,342.93
2021-12-31 21:53:55.291000,L8,345.79,328.69,316.41,302.62,297.84,302.26,312.77,314.43,326.04,311.92,306.99,339.23,,,323.38,285.17,296.53,321.67,338.19,351.77,344.92
2022-01-08 21:53:55.798000,L9,342.10,323.33,310.43,300.20,290.75,296.96,308.27,309.88,310.72,284.91,305.19,,,,,278.26,294.57,,,,
2022-03-05 21:53:40.654000,L8,350.99,329.84,298.90,300.36,294.08,294.89,316.64,301.62,313.94,278.62,307.12,338.31,,,321.40,276.87,295.34,323.97,337.35,349.32,338.54
2022-04-14 21:53:31.437000,L9,344.65,321.54,289.83,,,,,290.21,307.53,,,,,,,,,308.47,,,
2022-04-30 21:53:24.906000,L9,332.86,320.05,,,,,,,,,,,,,,,,,,,
2022-05-24 21:53:36.556000,L8,368.67,344.61,328.03,304.67,301.99,298.70,311.38,315.80,326.38,293.92,308.61,349.15,348.65,,327.41,297.83,302.52,334.60,347.50,360.23,351.25
2022-06-09 21:53:47.431000,L8,362.37,336.55,322.02,301.66,296.23,296.73,308.03,303.46,317.84,,,,,,,,,336.58,319.22,,
2022-07-03 21:53:32.375000,L9,349.68,333.21,296.63,,,,,,,,,330.77,,,,,,320.31,339.11,351.89,316.03
2022-08-12 21:54:11.286000,L8,369.26,346.84,335.75,308.96,302.98,296.57,315.63,309.93,325.29,308.96,311.44,347.52,350.19,337.48,331.53,298.57,303.93,340.30,349.24,361.69,367.19
2022-08-20 21:53:53.868000,L9,,,297.81,,,,,,,,,337.53,,,,,,323.84,339.79,353.48,329.18
2022-08-28 21:54:12.589000,L8,356.81,345.27,324.11,306.00,300.73,296.03,313.01,310.53,317.09,303.38,310.25,348.11,346.72,341.18,330.10,303.20,303.74,338.35,346.59,360.70,358.02
2022-09-05 21:53:54.124000,L9,334.06,315.44,,,,,,,,,,,,,,,,,,,
2022-10-23 21:54:07.910000,L9,352.26,335.37,317.51,306.72,300.22,297.30,315.43,316.37,324.46,291.75,310.85,344.00,342.31,336.35,329.67,293.39,303.54,331.09,345.63,359.59,348.51
2022-11-24 21:54:07.607000,L9,372.67,361.53,337.51,322.32,325.70,319.19,332.70,335.51,332.68,321.47,326.02,361.74,365.04,366.41,353.41,333.62,346.79,355.22,382.50,399.65,382.80
2022-12-26 21:54:05.616000,L9,351.78,329.48,317.15,302.60,295.02,295.19,315.51,316.99,316.16,291.61,307.13,339.67,,333.47,322.97,285.07,297.29,325.37,338.75,351.04,348.95
2023-01-19 21:53:58.846000,L8,359.36,336.92,317.58,305.14,301.37,301.48,316.63,322.46,324.15,300.74,310.53,345.74,344.98,337.21,327.26,299.53,302.06,331.22,345.18,357.57,361.68
2023-02-28 21:53:56.178000,L9,366.38,337.66,327.43,308.61,301.35,299.82,317.13,323.35,329.36,300.21,310.79,348.82,348.63,336.40,330.87,291.72,304.59,332.64,348.51,357.00,355.47
2023-03-08 21:53:38.861000,L8,392.58,380.42,370.47,,353.54,356.84,354.28,390.84,350.01,,,395.04,409.80,411.11,,,,377.43,394.88,405.43,411.92
2023-03-24 21:53:30.443000,L8,387.86,372.27,367.22,346.66,341.47,323.58,333.50,329.44,334.66,329.41,338.43,395.74,377.51,371.90,363.17,354.61,344.41,381.85,390.25,400.82,395.99
2023-04-17 21:53:31.690000,L9,370.85,347.88,328.74,311.25,303.64,303.29,320.81,333.39,327.53,278.14,309.86,343.02,,,321.72,285.05,301.00,334.75,346.17,358.70,346.15
2023-05-27 21:52:59.216000,L8,375.72,347.05,340.49,301.72,303.63,304.79,318.72,320.48,324.17,,301.45,369.07,355.22,340.29,,,,356.26,366.77,372.30,371.75
2023-06-12 21:53:07.226000,L8,342.72,325.62,290.18,,,,,,,,,326.56,,,,,,314.99,332.15,349.72,307.56
2023-07-14 21:53:22.893000,L8,413.23,368.39,324.88,313.13,304.90,300.44,319.02,320.09,327.84,303.11,310.23,352.49,351.10,337.95,331.03,306.68,305.48,343.47,350.28,362.23,367.04
2023-07-22 21:53:15.800000,L9,340.93,322.72,276.41,,,,,,,,,,,,,,,312.78,,,
2023-07-30 21:53:30.466000,L8,384.73,343.91,313.46,303.30,299.88,291.21,313.76,307.97,320.50,290.43,307.12,345.52,346.41,335.49,328.88,292.24,299.39,333.37,346.95,359.11,351.49
2023-08-23 21:53:32.316000,L9,,,,,,,,280.23,295.64,,,,,,,,,,,,
2023-08-31 21:53:40.223000,L8,358.73,343.05,313.96,305.57,300.77,294.94,312.12,306.11,322.09,295.61,309.71,348.77,345.91,336.54,331.41,289.15,301.89,332.73,347.83,360.96,349.92
2023-09-16 21:53:44.465000,L8,,280.28,281.76,,,,,,,,,328.07,,,,,,315.94,332.64,345.30,305.96
2023-10-10 21:53:51.033000,L9,364.14,357.88,327.90,313.60,307.68,303.09,324.10,323.35,330.73,305.29,315.96,349.25,350.13,343.54,335.72,292.35,304.45,345.11,350.35,361.96,355.11
2023-10-18 21:53:49.019000,L8,352.00,334.20,314.35,305.34,296.91,296.73,315.15,312.32,314.89,293.35,307.47,344.94,342.29,335.29,328.82,287.02,298.26,329.76,344.61,357.63,351.54
2023-12-13 21:53:58.396000,L9,380.27,362.33,363.77,339.37,333.66,336.16,337.64,339.08,338.18,348.64,342.97,384.54,374.01,367.22,362.05,359.94,355.20,365.10,385.81,400.72,395.22
2024-02-07 21:53:46.753000,L8,350.43,329.23,306.16,301.01,294.83,291.67,310.18,309.63,317.33,282.63,305.83,340.22,,331.01,323.73,284.30,297.23,327.63,339.01,351.11,343.39
2024-02-15 21:53:54.385000,L9,354.80,333.52,312.11,306.67,300.65,297.92,310.30,313.06,316.37,290.12,310.12,344.56,341.29,335.21,326.65,291.42,303.53,331.28,343.63,354.41,350.35
2024-02-23 21:53:43.093000,L8,354.48,331.11,312.33,304.02,297.28,293.43,309.24,311.74,308.56,283.65,306.96,341.73,322.82,331.79,325.36,289.55,300.95,329.31,340.65,353.44,350.51
2024-03-10 21:53:31.716000,L8,360.92,334.98,309.91,303.95,300.02,295.03,312.29,315.67,320.03,286.20,307.30,343.56,339.89,333.53,327.12,295.98,300.98,329.91,342.08,353.81,346.51
2024-03-18 21:53:49.665000,L9,352.16,332.26,306.73,303.49,297.42,296.53,307.83,310.18,319.42,281.84,307.71,342.43,,333.52,325.18,285.02,299.08,329.65,341.85,355.63,345.03
2024-04-03 21:53:40.750000,L9,,,,,,,,295.96,298.04,,,,,,,,,,,,
2024-04-27 21:53:04.874000,L8,339.06,322.86,286.73,,,,,,,,,,,,,,,313.12,,,
2024-05-05 21:53:16.802000,L9,359.55,341.92,310.63,305.41,302.25,298.32,312.62,306.45,316.56,281.78,309.32,345.51,339.95,337.59,329.39,293.77,302.10,336.11,346.46,358.29,349.02
2024-05-21 21:53:07.832000,L9,412.08,357.60,320.05,307.98,304.32,301.82,314.74,317.21,320.18,285.34,310.18,349.70,346.86,337.41,331.57,296.85,306.30,339.95,349.92,362.32,353.20
2024-05-29 21:52:42.839000,L8,342.83,321.64,281.73,,,,,,,,,,,,,,,307.84,,,
2024-06-14 21:52:47.520000,L8,347.42,327.59,294.56,294.94,287.30,283.76,294.81,292.86,300.22,247.09,295.48,333.74,,,,,,315.55,335.70,349.90,316.39
2024-07-08 21:53:01.737000,L9,364.58,342.68,325.82,304.26,301.10,294.94,305.54,308.61,311.32,286.83,308.86,348.54,348.15,335.71,330.72,294.43,300.63,335.30,347.84,359.84,362.47
2024-07-24 21:53:05.581000,L9,338.39,318.11,283.65,,,,,,,,,,,,,,,307.75,,,
2024-09-10 21:53:28.798000,L9,354.44,345.29,317.09,305.66,302.66,298.16,313.98,315.34,324.20,293.53,309.35,347.58,340.97,338.59,327.41,301.43,302.87,338.20,347.94,359.50,353.64
2024-10-12 21:53:39.268000,L9,352.43,336.43,314.08,305.36,299.53,293.58,309.59,319.60,319.64,288.55,307.39,345.48,339.57,335.40,326.91,295.13,297.47,332.54,344.88,357.66,345.29
2024-10-20 21:53:45.329000,L8,347.06,331.54,309.43,301.03,294.33,288.91,306.63,309.60,310.49,279.56,304.45,341.95,,,291.34,281.35,293.54,326.96,340.33,355.40,335.14
2024-12-23 21:53:43.692000,L8,349.21,332.17,311.19,305.17,300.04,295.90,308.56,305.68,315.09,284.80,311.42,344.56,341.18,337.04,323.88,303.34,302.34,329.95,342.15,356.16,350.41
2024-12-31 21:53:47.312000,L9,348.09,328.91,312.15,302.56,296.30,293.41,314.98,318.34,312.33,288.46,305.30,340.81,337.56,331.57,322.38,285.04,299.96,326.92,339.83,352.55,349.02
2025-02-01 21:53:47.322000,L9,354.36,336.36,315.31,305.02,299.01,297.30,307.60,304.47,306.65,287.56,308.05,345.44,340.50,334.71,325.01,290.46,302.22,333.06,346.70,358.07,354.90
2025-02-09 21:53:42.442000,L8,334.48,316.79,283.98,,,,,293.39,298.26,,,329.35,,,,,,315.31,330.55,343.97,306.02
