dates,satname,nzd0123-0000,nzd0123-0001,nzd0123-0002,nzd0123-0003,nzd0123-0004,nzd0123-0005
2004-04-18 21:45:25.586000,L5,336.83,309.39,297.66,310.39,319.31,309.62
2004-05-04 21:45:52.076000,L5,335.95,304.45,308.56,320.87,329.65,319.97
2004-05-20 21:46:20.465000,L5,342.38,314.60,313.83,324.82,326.90,317.75
2004-07-07 21:47:45.207000,L5,345.13,322.67,323.52,339.64,341.39,333.18
2004-07-23 21:48:09.192000,L5,347.37,315.07,321.15,331.70,337.19,329.14
2004-08-08 21:48:26.915000,L5,385.00,356.43,356.44,365.23,373.83,360.78
2004-09-09 21:49:19.975000,L5,338.45,314.21,313.71,322.53,324.20,317.57
2004-09-16 21:55:41.721000,L5,367.39,334.04,332.60,353.61,354.12,335.85
2004-09-25 21:49:43.196000,L5,379.75,339.04,339.74,349.72,362.85,355.19
2004-10-18 21:56:23.891000,L5,331.66,312.23,317.31,327.81,332.99,319.43
2005-01-15 21:51:45.464000,L5,337.86,303.30,302.48,309.16,316.59,309.16
2005-02-07 21:58:15.209000,L5,332.36,298.73,295.20,310.96,317.99,308.80
2005-02-16 21:52:13.954000,L5,,,,308.54,316.28,310.06
2005-02-23 21:58:31.621000,L5,,,,,312.33,303.56
2005-03-20 21:52:38.190000,L5,347.99,312.01,301.04,310.30,318.55,306.75
2005-04-12 21:58:55.193000,L5,,,296.42,310.86,314.75,313.50
2005-04-21 21:52:46.920000,L5,336.07,315.44,316.85,326.12,329.05,321.56
2005-06-08 21:53:09.034000,L5,330.42,306.73,309.94,320.93,319.72,317.08
2005-07-26 21:53:30.504000,L5,,,,310.52,314.85,313.51
2005-10-30 21:53:39.558000,L5,394.74,358.90,359.52,370.89,374.60,369.25
2005-11-22 22:00:23.113000,L5,349.50,322.79,323.05,330.45,318.72,307.44
2006-02-03 21:55:55.062000,L5,342.10,303.75,304.09,313.73,322.87,311.10
2006-02-19 21:56:15.936000,L5,332.93,308.16,303.99,311.37,318.16,304.79
2006-04-08 21:57:12.628000,L5,344.91,314.63,314.59,322.10,327.90,317.94
2006-05-17 22:03:57.969000,L5,339.92,308.33,316.15,323.18,328.42,318.76
2007-02-13 22:06:47.368000,L5,349.27,315.92,318.78,327.58,332.16,322.75
2007-09-18 21:58:42.182000,L5,332.46,304.93,305.07,325.80,321.72,306.49
2008-12-25 21:50:10.387000,L5,328.78,302.08,302.24,310.47,314.21,309.37
2009-02-11 21:51:25.536000,L5,,,307.19,309.30,327.01,314.54
2009-12-12 21:56:13.982000,L5,351.96,332.73,329.69,343.72,345.97,341.32
2010-01-13 21:56:25.416000,L5,335.86,306.39,305.27,315.52,320.13,312.56
2010-10-28 21:55:27.339000,L5,345.35,314.59,317.51,327.83,328.10,319.27
2010-12-31 21:55:32.560000,L5,,,,312.65,316.70,313.83
2011-01-07 22:01:44.406000,L5,350.84,314.40,317.65,325.65,329.84,319.12
2011-02-17 21:55:37.006000,L5,,303.63,301.09,311.81,319.40,317.52
2011-03-28 22:01:38.376000,L5,385.74,361.15,352.77,376.58,389.26,377.78
2011-04-13 22:01:34.017000,L5,332.17,300.80,304.05,318.38,331.74,321.91
2011-09-04 22:00:27.603000,L5,,,,,314.77,304.29
2013-04-11 22:07:51.092000,L8,327.77,300.92,303.30,321.75,326.67,310.96
2013-04-27 22:07:23.594000,L8,317.14,295.15,297.02,313.47,317.83,304.41
2013-05-20 22:13:50.559000,L8,318.84,294.97,301.24,319.34,324.03,307.91
2013-06-05 22:13:51.261000,L8,,,,309.23,316.43,299.19
2013-06-21 22:13:43.313000,L8,340.69,307.57,315.69,332.29,336.24,325.95
2013-06-30 22:07:36.163000,L8,337.25,314.31,317.20,333.83,336.00,328.28
2013-07-07 22:13:48.209000,L8,319.19,295.50,301.27,320.64,326.07,311.13
2013-08-08 22:13:49.700000,L8,335.53,316.70,319.78,335.50,339.27,330.25
2013-09-02 22:07:40.639000,L8,320.96,295.42,296.45,314.29,317.85,304.51
2013-09-09 22:13:49.699000,L8,315.19,292.27,296.39,318.82,318.76,304.02
2013-10-11 22:13:41.596000,L8,319.18,299.12,300.70,322.13,323.62,309.38
2013-10-27 22:13:31.854000,L8,,,,,311.85,304.20
2013-11-05 22:07:22.900000,L8,326.90,297.94,302.90,324.66,322.88,310.69
2013-11-12 22:13:32.202000,L8,,,291.27,309.97,313.28,298.57
2013-11-21 22:07:13.797000,L8,,,427.70,340.43,339.69,322.20
2013-11-28 22:13:25.971000,L8,,,,317.49,320.37,305.68
2013-12-07 22:07:14.870000,L8,326.19,298.80,297.34,310.12,321.13,309.99
2013-12-14 22:13:21.591000,L8,318.49,295.54,295.50,317.70,319.22,305.07
2013-12-30 22:13:13.343000,L8,334.80,300.42,303.91,316.59,319.54,304.96
2014-01-24 22:06:45.554000,L8,372.48,311.91,314.00,330.15,331.70,322.90
2014-01-31 22:12:52.806000,L8,322.25,291.67,294.17,315.70,318.08,303.41
2014-02-09 22:06:33.299000,L8,327.95,300.67,302.63,320.61,322.55,309.38
2014-03-20 22:12:13.789000,L8,332.40,303.16,307.38,325.36,330.14,314.35
2014-03-29 22:05:52.007000,L8,,345.25,329.75,336.55,340.70,366.10
2014-04-30 22:05:22.578000,L8,338.63,306.04,309.07,328.10,330.98,332.57
2014-05-16 22:05:09.831000,L8,305.04,295.63,299.29,318.39,320.41,307.68
2014-06-17 22:05:20.950000,L8,326.55,299.48,305.14,319.78,325.51,312.00
2014-10-14 22:12:02.705000,L8,325.34,303.56,307.13,329.33,328.75,318.87
2014-10-30 22:11:58.859000,L8,314.04,297.41,304.29,324.47,323.48,310.38
2014-11-08 22:05:52.173000,L8,325.61,302.26,306.34,329.93,326.58,317.56
2014-12-01 22:12:00.318000,L8,367.49,304.16,308.43,328.45,327.20,319.64
2014-12-26 22:05:43.117000,L8,328.41,303.07,307.23,325.02,325.08,313.73
2015-01-02 22:11:50.958000,L8,367.99,355.39,365.68,377.72,396.10,375.44
2015-02-28 22:05:24.487000,L8,374.29,360.00,310.81,330.53,330.33,324.37
2015-03-07 22:11:30.209000,L8,325.82,300.62,306.72,323.87,326.43,313.79
2015-03-16 22:05:13.611000,L8,329.55,299.33,300.19,319.70,321.71,308.91
2015-04-24 22:11:08.401000,L8,315.18,289.06,294.54,314.78,318.06,303.25
2015-05-10 22:10:52.487000,L8,332.26,307.57,313.64,330.00,334.56,318.35
2015-05-19 22:04:40.718000,L8,313.71,292.62,294.62,316.23,317.47,304.89
2015-06-27 22:11:10.298000,L8,,,,,394.10,384.64
2015-07-22 22:05:13.606000,L8,313.24,293.17,294.06,312.40,317.24,303.81
2015-07-29 22:11:25.856000,L8,311.50,286.15,295.13,315.76,319.59,303.43
2015-08-07 22:05:16.273000,L8,297.03,,,,,
2015-08-23 22:05:24.610000,L8,333.92,306.66,310.31,326.81,329.66,316.90
2015-12-20 22:11:57.501000,L8,371.07,304.67,310.00,325.05,326.73,316.36
2016-02-22 22:11:42.580000,L8,320.54,296.21,299.29,317.59,319.06,305.49
2016-03-09 22:11:40.902000,L8,361.32,311.94,314.48,333.33,334.33,321.59
2016-03-25 22:11:32.353000,L8,,,,309.56,314.93,299.63
2016-04-03 22:05:16.685000,L8,374.79,310.28,316.03,339.88,333.17,321.68
2016-04-19 22:05:11.034000,L8,,402.35,430.92,367.94,375.35,363.57
2016-04-26 22:11:21.230000,L8,321.22,298.89,304.89,321.07,326.69,310.10
2016-05-12 22:11:20.683000,L8,321.82,294.14,301.59,320.51,323.21,308.40
2016-05-21 22:05:14.459000,L8,317.70,294.11,297.75,315.98,319.04,307.54
2016-06-13 22:11:30.674000,L8,332.09,295.70,302.55,321.23,325.97,309.56
2016-08-16 22:11:53.694000,L8,319.81,295.24,298.43,319.89,322.42,308.05
2016-10-12 22:05:57.250000,L8,325.18,297.87,299.26,320.43,320.35,308.01
2016-11-04 22:12:09.415000,L8,319.42,297.39,300.02,322.67,323.33,307.83
2016-11-20 22:12:09.409000,L8,315.88,292.41,295.37,316.43,316.83,300.47
2017-01-16 22:05:47.126000,L8,376.42,312.99,311.82,329.02,330.74,324.01
2017-02-01 22:05:40.248000,L8,365.52,311.64,313.83,330.68,333.49,321.82
2017-02-24 22:11:42.029000,L8,318.83,293.75,296.85,317.95,319.47,304.08
2017-03-05 22:05:27.019000,L8,328.35,302.78,303.21,321.08,323.67,311.17
2017-04-06 22:05:10.007000,L8,339.88,306.03,312.74,329.12,333.06,319.88
2017-04-13 22:11:17.034000,L8,,,,311.61,315.43,300.34
2017-05-08 22:04:59.325000,L8,,,,309.57,314.80,300.84
2017-05-24 22:05:10.453000,L8,333.18,313.01,322.78,335.94,338.17,336.55
2017-06-16 22:11:31.847000,L8,355.34,379.19,378.66,390.36,383.48,381.52
2017-07-11 22:05:26.464000,L8,,292.30,296.35,316.98,322.08,307.75
2017-08-03 22:11:47.949000,L8,313.42,289.24,295.16,316.97,319.15,303.24
2017-08-19 22:11:53.133000,L8,318.35,295.68,300.12,319.84,323.18,307.86
2017-09-04 22:11:55.578000,L8,,,,316.74,319.09,304.44
2017-12-02 22:05:46.939000,L8,329.41,298.83,298.86,321.20,322.56,309.69
2017-12-18 22:05:49.621000,L8,330.72,301.44,304.41,323.12,324.71,312.15
2018-01-10 22:11:54.118000,L8,374.98,369.01,369.20,377.18,384.31,382.00
2018-02-20 22:05:24.255000,L8,321.04,294.44,295.34,317.11,311.98,
2018-03-08 22:05:15.942000,L8,326.56,297.67,299.54,318.07,319.43,307.02
2018-04-25 22:04:50.953000,L8,332.39,305.12,309.87,325.79,329.62,319.65
2018-07-05 22:10:54.795000,L8,337.87,312.47,319.06,338.58,341.12,333.31
2018-09-07 22:11:24.397000,L8,372.22,305.92,311.64,330.96,333.16,321.93
2018-10-02 22:05:23.291000,L8,383.99,312.23,314.98,331.23,333.65,324.96
2018-10-18 22:05:29.751000,L8,321.85,297.98,297.15,314.68,319.72,306.42
2018-11-03 22:05:33.462000,L8,322.55,299.25,298.46,319.14,320.38,307.06
2019-01-22 22:05:26.296000,L8,,,287.37,321.94,324.76,309.02
2019-02-14 22:11:33.473000,L8,346.73,311.27,313.76,329.69,333.42,320.43
2019-03-02 22:11:29.304000,L8,331.20,302.62,305.87,324.21,328.01,313.96
2019-04-12 22:05:06.784000,L8,320.62,297.12,297.30,318.71,321.00,307.81
2019-04-28 22:05:02.570000,L8,333.37,312.67,315.82,332.01,336.61,325.18
2019-05-14 22:05:12.306000,L8,313.76,293.07,295.84,313.41,319.69,304.32
2019-06-15 22:05:27.936000,L8,298.97,,292.85,314.51,317.93,303.99
2019-07-17 22:05:35.131000,L8,314.46,293.68,296.46,319.07,322.11,309.04
2019-08-09 22:11:55.358000,L8,311.26,286.78,291.73,313.79,318.41,302.76
2019-09-19 22:05:56.310000,L8,327.12,297.78,297.42,320.00,320.96,308.37
2019-10-21 22:06:01.934000,L8,323.07,297.16,297.08,320.52,321.07,307.09
2019-11-06 22:06:00.727000,L8,374.50,308.19,312.95,329.77,330.77,321.38
2019-11-22 22:05:57.141000,L8,387.20,307.61,310.18,326.74,328.02,316.54
2020-01-16 22:11:59.041000,L8,320.59,295.90,298.29,317.42,322.83,305.65
2020-01-25 22:05:45.614000,L8,333.05,302.81,301.64,322.74,326.04,312.81
2020-02-10 22:05:40.938000,L8,335.99,302.70,304.91,322.67,326.41,311.93
2020-02-26 22:05:36.872000,L8,326.59,297.93,297.43,,,
2020-04-21 22:11:21.823000,L8,321.03,297.36,301.28,318.77,322.69,304.69
2020-06-08 22:11:24.028000,L8,311.99,296.89,303.95,322.28,328.16,310.71
2020-07-10 22:11:39.723000,L8,305.78,291.12,295.82,317.67,320.98,303.43
2020-08-27 22:11:56.368000,L8,314.08,291.04,294.61,315.14,318.00,302.33
2020-09-21 22:05:54.893000,L8,337.51,309.62,311.44,330.52,330.96,321.38
2020-11-08 22:05:55.364000,L8,320.10,296.57,296.01,316.55,318.12,304.03
2020-12-01 22:12:09.987000,L8,318.42,295.82,296.94,317.09,318.56,304.99
2021-01-11 22:05:50.293000,L8,361.70,311.07,311.63,330.59,333.02,322.70
2021-02-03 22:11:56.237000,L8,313.87,289.52,291.50,,,
2021-02-12 22:05:43.398000,L8,354.31,312.61,311.42,331.62,334.19,323.59
2021-02-19 22:11:51.945000,L8,321.72,299.62,300.07,320.57,325.56,309.45
2021-03-23 22:11:37.336000,L8,336.21,308.84,312.50,330.57,333.57,321.59
2021-04-01 22:05:24.398000,L8,333.37,304.12,306.40,325.45,328.53,313.81
2021-04-17 22:05:18.296000,L8,317.12,295.75,292.25,312.29,316.16,299.44
2021-04-24 22:11:25.382000,L8,318.40,296.60,299.68,319.93,323.56,308.17
2021-05-19 22:05:16.285000,L8,317.84,296.51,299.29,317.96,322.35,308.30
2021-05-26 22:11:31.065000,L8,303.55,289.65,294.64,313.94,320.53,301.74
2021-06-11 22:11:38.046000,L8,,283.34,293.25,315.28,320.18,301.90
2021-06-20 22:05:29.888000,L8,293.65,,,314.17,317.11,302.64
2021-07-13 22:11:43.513000,L8,321.87,301.12,307.55,328.67,330.75,315.35
2021-09-24 22:05:56.897000,L8,322.97,299.52,302.41,323.36,323.54,309.32
2021-10-26 22:06:04.141000,L8,381.12,353.03,356.68,352.13,367.51,371.57
2021-11-06 22:12:48.299000,L9,,,,317.19,317.79,301.20
2021-11-18 22:12:08.776000,L8,364.55,306.81,312.04,330.83,331.17,317.32
2022-01-21 22:11:59.917000,L8,320.30,297.81,300.76,321.90,323.31,307.88
2022-01-22 22:05:54.259000,L9,386.24,375.00,380.15,349.12,353.50,366.41
2022-01-29 22:12:05.530000,L9,316.40,294.90,294.74,316.47,318.81,302.56
2022-02-14 22:12:01.049000,L9,324.03,297.50,299.60,319.40,322.43,305.22
2022-02-22 22:11:50.626000,L8,314.73,290.25,294.75,316.53,316.81,299.68
2022-02-23 22:05:44.132000,L9,323.99,297.37,294.40,,,
2022-03-02 22:11:50.022000,L9,,,,315.14,316.98,298.08
2022-03-18 22:11:49.046000,L9,321.01,297.65,304.08,323.06,320.42,
2022-05-05 22:11:31.114000,L9,,,,311.10,314.96,296.81
2022-06-07 22:05:43.588000,L8,,,295.36,316.11,317.22,301.36
2022-06-14 22:11:59.156000,L8,297.51,286.60,298.29,315.97,319.26,302.43
2022-06-22 22:11:38.702000,L9,,292.95,299.47,319.91,323.60,307.89
2022-06-30 22:12:03.615000,L8,317.02,294.54,304.06,321.85,327.55,308.86
2022-07-16 22:12:03.012000,L8,302.94,293.89,300.38,320.29,322.40,306.37
2022-08-10 22:06:08.294000,L8,314.61,293.25,296.26,315.61,317.39,303.24
2022-10-05 22:05:58.861000,L9,330.12,303.25,304.78,323.72,324.53,311.15
2022-11-22 22:06:05.804000,L9,322.80,295.18,297.96,319.70,318.95,304.20
2023-01-25 22:06:01.288000,L9,388.29,360.05,331.62,339.67,350.06,375.06
2023-02-09 22:12:09.040000,L8,321.33,298.38,301.58,322.77,326.21,310.01
2023-02-17 22:12:13.542000,L9,,,,312.34,316.93,303.59
2023-02-18 22:05:50.040000,L8,325.30,295.80,297.76,318.12,320.01,305.25
2023-02-25 22:11:52.258000,L8,320.14,296.93,299.49,319.25,323.81,303.73
2023-03-05 22:12:01.427000,L9,318.15,294.85,297.76,317.32,323.15,305.14
2023-03-06 22:05:38.279000,L8,322.21,293.40,294.14,315.74,318.81,305.34
2023-03-13 22:11:47.152000,L8,324.85,301.43,305.34,327.81,328.80,318.46
2023-03-14 22:05:47.276000,L9,322.25,297.84,297.90,319.33,320.31,308.86
2023-03-21 22:11:55.188000,L9,331.82,302.17,307.45,328.99,330.60,317.10
2023-03-22 22:05:28.899000,L8,330.83,302.27,302.95,324.69,327.24,317.70
2023-03-29 22:11:37.049000,L8,338.94,309.60,311.52,331.45,332.94,322.42
2023-03-30 22:05:35.326000,L9,335.62,307.15,308.51,326.45,328.73,322.33
2023-05-16 22:11:04.371000,L8,321.52,295.10,300.36,321.97,327.74,312.31
2023-05-24 22:11:17.213000,L9,332.90,302.44,312.58,335.23,335.10,326.64
2023-05-25 22:04:56.681000,L8,315.32,280.54,,,,
2023-06-02 22:05:05.917000,L9,,,291.56,319.22,322.93,308.06
2023-06-09 22:11:12.914000,L9,,,292.15,312.98,318.30,302.09
2023-06-18 22:04:57.703000,L9,,,294.38,315.15,318.17,302.74
2023-07-27 22:11:26.959000,L9,313.97,292.39,298.70,320.56,323.48,306.97
2023-08-04 22:11:40.478000,L8,362.10,353.99,348.17,335.18,338.76,346.89
2023-08-05 22:05:23.191000,L9,327.75,303.09,308.45,326.71,330.45,321.48
2023-08-20 22:11:47.546000,L8,,,,315.92,318.76,296.75
2023-08-21 22:05:28.170000,L9,318.52,296.14,300.16,320.30,324.09,309.49
2023-08-28 22:11:44.258000,L9,,,293.37,315.67,318.17,302.65
2023-11-08 22:11:57.030000,L8,327.81,299.31,304.32,322.01,325.68,310.28
2023-11-09 22:05:48.886000,L9,,308.77,306.35,324.06,334.09,326.30
2023-11-25 22:05:56.641000,L9,333.02,313.25,309.97,333.72,338.33,365.40
2023-12-19 22:05:51.242000,L8,361.76,309.34,308.62,331.58,332.24,323.05
2023-12-27 22:05:57.973000,L9,322.61,296.57,297.93,318.56,,
2024-01-11 22:11:56.446000,L8,,,292.46,315.55,316.60,297.03
2024-01-12 22:05:54.962000,L9,335.88,308.06,308.44,329.70,330.56,317.74
2024-02-04 22:12:07.739000,L9,393.72,358.56,373.29,418.02,,
2024-02-05 22:05:44.082000,L8,367.26,304.99,308.72,327.28,326.52,315.21
2024-02-13 22:05:53.993000,L9,330.22,299.82,303.30,323.27,326.41,309.89
2024-02-20 22:11:56.095000,L9,,,294.06,315.00,318.24,299.73
2024-02-21 22:05:41.519000,L8,363.61,316.20,314.64,333.70,334.20,329.24
2024-02-28 22:11:48.245000,L8,317.22,297.37,300.02,321.93,323.22,308.50
2024-02-29 22:05:47.517000,L9,332.22,305.46,308.88,326.91,328.78,316.16
2024-03-15 22:11:37.973000,L8,315.65,294.50,297.30,317.14,320.84,303.37
2024-03-16 22:05:47.569000,L9,373.95,305.04,308.26,325.58,327.33,315.39
2024-03-24 22:05:18.113000,L8,322.92,296.49,296.41,318.45,318.19,305.58
2024-04-08 22:11:47.225000,L9,336.96,304.96,313.26,334.17,338.49,323.99
2024-04-16 22:11:19.307000,L8,315.44,298.07,306.50,323.03,326.02,310.67
2024-05-10 22:11:24.784000,L9,329.09,305.25,311.65,332.80,335.38,321.81
2024-05-11 22:04:51.948000,L8,329.68,306.48,312.73,331.74,333.82,318.75
2024-06-20 22:04:43.026000,L9,357.56,342.81,352.69,361.67,374.71,363.73
2024-06-27 22:10:53.037000,L9,310.71,285.22,294.70,317.50,321.49,303.24
2024-06-28 22:04:55.519000,L8,,290.34,294.08,312.36,318.89,303.16
2024-07-06 22:04:57.074000,L9,334.06,312.85,318.08,333.83,339.16,348.33
2024-07-21 22:11:24.581000,L8,311.79,290.16,296.42,317.31,324.51,303.90
2024-07-22 22:05:04.464000,L9,301.76,292.01,295.80,318.23,319.58,304.95
2024-08-06 22:11:21.454000,L8,313.48,292.81,297.64,320.63,323.83,304.76
2024-09-07 22:11:43.073000,L8,,,,310.94,323.53,303.56
2024-09-08 22:05:24.068000,L9,360.14,306.11,308.96,328.63,331.49,321.65
2024-09-23 22:11:42.698000,L8,339.64,304.80,311.49,327.21,331.48,309.01
2024-09-24 22:05:25.519000,L9,307.03,281.65,,305.20,316.86,302.12
2024-12-04 22:12:00.480000,L9,388.61,359.45,383.00,391.41,381.21,371.58
2024-12-13 22:05:46.012000,L9,332.98,300.08,299.04,322.00,324.57,309.96
2024-12-21 22:05:40.930000,L8,387.95,316.76,317.29,336.66,337.56,327.46
2024-12-28 22:11:50.695000,L8,360.08,312.43,313.81,332.99,336.16,324.12
2024-12-29 22:05:47.037000,L9,367.83,312.56,313.02,334.04,334.38,327.30
2025-01-05 22:11:55.058000,L9,320.40,299.63,301.30,322.01,326.28,309.74
2025-01-06 22:05:42.612000,L8,386.55,308.50,312.85,330.05,331.74,320.69
2025-01-13 22:11:54.516000,L8,327.89,302.64,306.44,326.77,329.20,313.04
2025-01-22 22:05:37.651000,L8,,,,314.69,318.80,305.13
2025-02-06 22:11:55.429000,L9,320.66,299.36,300.27,321.58,325.66,309.90
2025-02-07 22:05:41.306000,L8,369.83,314.30,316.18,331.29,332.35,321.96
2025-02-23 22:05:31.534000,L8,325.33,299.89,300.85,320.59,323.12,309.62
2025-03-10 22:11:52.276000,L9,317.16,294.59,296.39,316.19,319.31,302.57
2025-03-19 22:05:30.904000,L9,326.98,299.59,300.66,319.71,324.08,
2025-03-26 22:11:41.456000,L9,384.19,354.56,312.31,376.70,393.73,386.09
2025-04-11 22:11:41.675000,L9,318.31,294.20,296.53,317.11,321.77,305.25
2025-05-21 22:11:16.046000,L8,338.41,302.89,306.93,330.04,331.15,317.94
2025-05-30 22:05:06.698000,L8,307.52,294.16,296.80,314.76,318.45,305.91
2025-06-06 22:11:18.842000,L8,342.54,297.12,303.37,321.39,326.83,310.01
2025-06-07 22:05:05.116000,L9,305.35,292.55,294.11,310.71,317.29,301.51
2025-06-23 22:05:18.348000,L9,343.79,289.67,308.44,,354.77,332.39
2025-06-30 22:11:31.747000,L9,352.56,379.21,361.73,372.78,376.09,364.06
2025-07-16 22:11:36.965000,L9,368.61,359.20,379.59,383.13,373.96,368.18
2025-08-01 22:11:42.925000,L9,342.08,306.32,312.36,334.89,337.08,323.76
2025-08-09 22:11:49.526000,L8,331.32,302.04,306.22,326.79,330.67,313.22
2025-08-17 22:11:54.672000,L9,317.71,290.77,296.86,315.78,320.93,304.94
2025-08-25 22:11:51.919000,L8,312.92,292.49,293.35,,,
2025-09-02 22:11:59.494000,L9,370.77,330.16,368.01,372.80,393.44,363.49
2025-09-18 22:12:01.813000,L9,346.71,295.86,298.96,321.45,322.45,308.14
2025-09-19 22:05:51.369000,L8,320.87,289.79,292.42,314.93,315.76,301.04
2025-10-05 22:05:52.792000,L8,318.33,290.40,292.84,313.72,315.01,299.80
2025-11-05 22:12:10.440000,L9,341.50,297.69,301.05,321.77,323.54,307.42
