dates,nzd0123-0000,nzd0123-0001,nzd0123-0002,nzd0123-0003,nzd0123-0004,nzd0123-0005,satname
1999-08-26 22:04:44+00:00,,296.45,341.07,347.31,348.38,,L7
1999-09-27 22:04:48+00:00,359.52,296.45,341.07,360.645,359.97,351.69,L7
1999-10-22 21:58:28+00:00,359.52,313.91999999999996,338.26,355.9066666666667,358.98,333.78499999999997,L7
1999-11-14 22:04:42+00:00,341.81,304.24333333333334,338.26,347.3075,351.3,323.72333333333336,L7
2000-08-12 22:02:54+00:00,343.04,292.95,308.8,321.38,,308.91,L7
2001-01-12 21:56:06+00:00,343.04,292.95,308.8,325.28,336.24,326.20500000000004,L7
2001-02-04 22:02:14+00:00,350.005,291.13,308.8,322.01666666666665,330.93,326.20500000000004,L7
2001-03-01 21:55:57+00:00,357.985,289.31,,338.25333333333333,330.93,348.375,L7
2001-10-02 22:00:04+00:00,,297.01,311.12,342.95,329.9,348.43,L7
2001-10-11 21:53:46+00:00,,312.565,333.8,332.755,326.945,329.90999999999997,L7
2002-01-22 22:00:40+00:00,346.47,322.49666666666667,333.8,327.52666666666664,325.69,319.46999999999997,L7
2002-01-31 21:54:26+00:00,343.83500000000004,322.49666666666667,333.8,327.52666666666664,325.69,319.46999999999997,L7
2002-04-28 22:00:38+00:00,343.83500000000004,342.36,,316.51,323.435,300.66999999999996,L7
2002-06-15 22:00:19+00:00,336.45666666666665,340.46500000000003,,321.04333333333335,327.9633333333333,315.5733333333333,L7
2002-07-01 22:00:15+00:00,332.065,328.71,350.61,321.385,327.93,323.2625,L7
2002-08-11 21:53:48+00:00,320.29499999999996,321.885,350.61,325.675,329.48749999999995,333.77250000000004,L7
2002-08-27 21:53:36+00:00,320.29499999999996,321.885,359.68,334.226,329.48749999999995,339.038,L7
2002-09-12 21:53:31+00:00,333.10999999999996,321.885,356.4533333333334,333.3016666666667,329.148,340.7416666666667,L7
2002-09-19 21:59:35+00:00,337.245,314.45666666666665,356.4533333333334,333.3016666666667,329.148,340.7416666666667,L7
2002-10-14 21:53:19+00:00,337.245,314.45666666666665,358.1425,333.3016666666667,329.148,340.7416666666667,L7
2002-10-21 21:59:36+00:00,339.15199999999993,308.6325,358.1425,332.08571428571435,329.08666666666664,336.29714285714283,L7
2003-01-18 21:54:06+00:00,351.7233333333333,295.38,360.65333333333336,333.246,327.455,331.798,L7
2003-01-25 22:00:18+00:00,354.45,307.9866666666667,357.01500000000004,333.246,333.5,331.865,L7
2003-05-10 21:54:22+00:00,356.61,333.2,354.405,310.1,352.18666666666667,328.99666666666667,L7
2003-07-21 21:42:09+00:00,349.81666666666666,321.41999999999996,339.6666666666667,317.98,353.2166666666667,334.8666666666667,L5
2003-08-06 21:42:27+00:00,340.12333333333333,307.435,327.0833333333333,321.125,343.52,331.14000000000004,L5
2003-08-13 21:48:45+00:00,340.12333333333333,307.435,327.0833333333333,315.85999999999996,336.03,322.365,L5
2003-09-07 21:43:00+00:00,340.12333333333333,307.435,331.545,315.85999999999996,341.438,322.365,L5
2003-10-25 21:43:40+00:00,337.3825,304.1466666666667,325.602,314.38,338.4583333333333,320.36400000000003,L5
2003-11-17 21:50:09+00:00,335.985,307.47249999999997,317.058,317.906,330.9166666666667,309.742,L5
2004-02-14 21:44:33+00:00,339.5566666666667,308.49666666666667,319.32,320.81333333333333,335.5625,310.65333333333336,L5
