dates,nzd0577-0000,nzd0577-0001,nzd0577-0002,nzd0577-0003,nzd0577-0004,satname
1999-08-26 22:06:20+00:00,,166.41,171.99,,,L7
1999-11-30 22:05:47+00:00,184.35,169.625,172.98000000000002,,214.42,L7
1999-12-25 22:00:04+00:00,182.99,171.17333333333332,173.87,,214.42,L7
2000-01-17 22:06:11+00:00,180.98666666666668,171.475,173.87,,213.435,L7
2000-02-11 21:59:57+00:00,181.5025,172.56,173.66750000000002,177.93,213.435,L7
2000-02-18 22:06:05+00:00,181.5025,171.01,172.214,177.43,190.78666666666666,L7
2000-02-27 21:59:52+00:00,181.5025,180.20166666666668,172.27,177.43,190.78666666666666,L7
2000-03-30 21:59:45+00:00,183.126,185.66285714285715,172.27,177.43,190.78666666666666,L7
2000-05-01 21:59:30+00:00,183.126,184.78875,173.892,179.28666666666666,190.78666666666666,L7
2000-05-24 22:04:58+00:00,183.126,182.15222222222224,173.93833333333336,179.04000000000002,181.69,L7
2000-06-18 21:59:03+00:00,182.82,179.03444444444446,174.07500000000002,179.708,168.2725,L7
2000-07-04 21:58:50+00:00,186.055,180.0288888888889,174.905,180.1966666666667,157.278,L7
2000-07-27 22:04:36+00:00,190.28249999999997,181.02,175.64285714285714,180.9114285714286,142.772,L7
2000-08-12 22:04:05+00:00,189.975,179.61222222222221,176.07333333333335,180.93142857142857,142.772,L7
2000-11-09 21:57:33+00:00,190.09333333333333,172.54166666666666,177.415,181.318,142.09249999999997,L7
2000-12-11 21:57:36+00:00,190.09333333333333,173.15666666666667,176.045,180.91,138.815,L7
2001-04-02 21:57:18+00:00,,164.82000000000002,165.19,179.42000000000002,143.74,L7
2001-05-20 21:57:04+00:00,196.65,146.90000000000003,173.21666666666667,181.08333333333334,155.63333333333333,L7
2001-05-27 22:02:48+00:00,193.51,143.75333333333336,169.59,180.52,156.85999999999999,L7
2001-06-28 22:02:45+00:00,193.66333333333333,125.85000000000001,159.21,182.9075,164.29250000000002,L7
2001-07-07 21:56:36+00:00,194.99,125.85000000000001,159.21,183.7,169.0,L7
2001-08-08 21:56:12+00:00,194.99,125.85000000000001,157.93,182.895,165.675,L7
2001-12-30 21:55:49+00:00,208.265,,162.14499999999998,179.98000000000002,168.44000000000003,L7
2002-01-15 21:55:59+00:00,217.56,73.93,165.67999999999998,176.83,147.095,L7
2002-03-04 21:56:09+00:00,204.45,73.93,175.68999999999997,178.01999999999998,160.64,L7
2002-05-07 21:56:03+00:00,204.45,57.13,176.265,178.86,163.41666666666666,L7
2002-05-30 22:01:37+00:00,199.01333333333332,57.13,172.01,178.578,152.86249999999998,L7
2002-08-02 22:01:13+00:00,189.73999999999998,54.175,158.025,180.77249999999998,155.5025,L7
2002-08-27 21:55:12+00:00,190.73333333333335,96.99333333333334,164.67000000000002,180.77249999999998,155.5025,L7
2002-10-14 21:54:55+00:00,184.51333333333332,114.1925,161.648,177.885,147.87,L7
2002-10-30 21:55:01+00:00,184.51333333333332,114.1925,160.42166666666665,175.26999999999998,144.842,L7
2003-02-19 21:55:54+00:00,181.51999999999998,173.14333333333332,172.29999999999998,167.85,139.17000000000002,L7
2003-03-07 21:55:58+00:00,176.36,170.6833333333333,168.09249999999997,169.46,144.40666666666667,L7
2003-03-23 21:55:52+00:00,179.225,172.83249999999998,171.106,172.5575,150.655,L7
2003-04-08 21:55:59+00:00,182.286,175.756,176.115,172.5575,150.655,L7
2003-08-29 21:50:14+00:00,187.23,177.1,184.175,179.08333333333334,170.99333333333334,L5
2003-09-30 21:50:42+00:00,191.93,173.26999999999998,183.08333333333334,182.08499999999998,183.82999999999998,L5
2004-02-05 21:52:16+00:00,189.33,166.17999999999995,167.39000000000001,178.96333333333334,181.81333333333336,L5
2004-04-18 21:47:01+00:00,,,166.04500000000002,177.22,179.01999999999998,L5
2004-07-07 21:49:21+00:00,195.85,173.54,175.69333333333336,179.59666666666666,184.89666666666668,L5
2004-07-14 21:55:18+00:00,195.85,173.54,175.155,175.51749999999998,178.2875,L5
2004-07-23 21:49:45+00:00,187.84,173.54,176.80599999999998,176.474,177.94400000000002,L5
2004-07-30 21:55:39+00:00,187.84,173.54,176.80599999999998,176.24166666666667,177.22166666666666,L5
2004-08-15 21:56:25+00:00,186.76,173.54,181.052,177.38166666666666,177.39333333333335,L5
2004-08-24 21:50:29+00:00,186.76,173.54,180.76,177.78857142857143,177.72571428571428,L5
2004-09-16 21:56:53+00:00,186.76,173.54,178.37714285714284,177.12625,176.98375000000001,L5
2004-09-25 21:51:19+00:00,186.76,173.54,178.37714285714284,177.44555555555556,178.14777777777778,L5
2004-11-19 21:58:07+00:00,186.76,166.83499999999998,177.6342857142857,177.35666666666668,176.8177777777778,L5
2005-01-06 21:59:00+00:00,182.21499999999997,162.04,175.0142857142857,176.6977777777778,173.9988888888889,L5
2005-01-15 21:53:21+00:00,182.21499999999997,161.81333333333333,174.54,178.23555555555558,176.6611111111111,L5
2005-02-23 22:00:07+00:00,,159.0025,172.436,178.48000000000002,179.32500000000002,L5
2005-03-04 21:54:04+00:00,,158.02,172.79,178.09285714285716,179.82857142857142,L5
2005-03-27 22:00:03+00:00,,157.21666666666667,174.83,178.38333333333333,179.45333333333335,L5
2005-04-05 21:54:19+00:00,,155.96714285714285,175.1985714285714,178.62714285714284,179.96142857142857,L5
2005-04-12 22:00:30+00:00,183.61,156.94625,176.15375,179.6625,181.95875,L5
2005-04-21 21:54:22+00:00,186.29500000000002,158.86333333333334,176.88333333333333,180.70111111111112,183.00222222222223,L5
2005-05-23 21:54:36+00:00,188.12333333333333,160.35999999999999,178.98666666666668,181.51333333333332,186.35444444444445,L5
2005-06-08 21:54:44+00:00,188.12333333333333,160.35999999999999,178.866,180.75799999999998,183.428,L5
2005-06-15 22:00:58+00:00,188.12333333333333,160.35999999999999,178.866,179.07181818181817,180.38454545454545,L5
2005-07-01 22:00:38+00:00,188.12333333333333,160.35999999999999,179.13727272727272,178.75666666666666,180.17583333333334,L5
2005-08-27 21:55:20+00:00,186.9675,161.22666666666666,180.17111111111112,178.77800000000002,179.905,L5
2005-09-12 21:55:22+00:00,186.9675,162.65399999999997,180.87249999999997,178.92399999999998,179.941,L5
2005-09-28 21:55:20+00:00,186.448,166.88600000000002,180.81,179.525,181.23,L5
2005-10-05 22:01:29+00:00,180.16333333333333,171.49,180.15125,179.51799999999997,181.119,L5
2005-10-30 21:55:15+00:00,176.888,170.32333333333335,177.42285714285714,177.01555555555558,177.76,L5
2006-01-25 22:03:29+00:00,173.16500000000002,168.685,168.96,174.27666666666664,178.36333333333334,L5
2006-02-19 21:57:51+00:00,175.01600000000002,169.93999999999997,170.23000000000002,175.30571428571426,179.26,L5
2006-05-17 22:05:09+00:00,171.495,172.45,170.34333333333333,170.72000000000003,171.7733333333333,L5
2006-09-15 22:01:03+00:00,172.555,170.75,176.675,178.10500000000002,177.755,L5
2006-09-22 22:06:54+00:00,177.35333333333332,171.99,173.49333333333334,176.32333333333335,176.52666666666667,L5
2006-10-24 22:07:14+00:00,179.16,169.48333333333332,173.39000000000001,177.7075,178.735,L5
2006-11-02 22:01:32+00:00,179.272,169.26,173.876,177.942,179.16000000000003,L5
2006-12-11 22:08:04+00:00,183.9475,166.552,171.918,177.978,179.44400000000002,L5
2007-01-05 22:02:04+00:00,183.9475,161.13333333333333,171.98666666666668,176.24666666666667,177.995,L5
2007-01-21 22:02:09+00:00,183.33999999999997,160.4,172.0914285714286,175.08571428571426,176.3385714285714,L5
2007-09-09 22:06:09+00:00,,,172.07,178.55,181.42,L5
2008-03-03 22:03:15+00:00,,,163.195,169.92000000000002,181.42,L5
2008-10-29 21:57:00+00:00,156.84,106.94,,181.96,176.02,L5
2008-12-09 21:51:18+00:00,156.84,122.255,169.86,178.065,176.36,L5
2009-02-02 21:58:34+00:00,156.84,115.44333333333333,163.35500000000002,172.45000000000002,171.45666666666668,L5
2010-01-29 21:58:05+00:00,,133.41,158.01,171.32,168.92,L5
2010-02-05 22:03:53+00:00,,125.775,159.575,168.975,163.15499999999997,L5
