dates,nzd0046-0000,nzd0046-0001,nzd0046-0002,nzd0046-0003,nzd0046-0004,nzd0046-0005,nzd0046-0006,nzd0046-0007,nzd0046-0008,nzd0046-0009,nzd0046-0010,nzd0046-0011,nzd0046-0012,nzd0046-0013,nzd0046-0014,nzd0046-0015,nzd0046-0016,nzd0046-0017,nzd0046-0018,nzd0046-0019,nzd0046-0020,nzd0046-0021,nzd0046-0022,nzd0046-0023,nzd0046-0024,nzd0046-0025,nzd0046-0026,nzd0046-0027,nzd0046-0028,nzd0046-0029,nzd0046-0030,nzd0046-0031,nzd0046-0032,nzd0046-0033,nzd0046-0034,nzd0046-0035,nzd0046-0036,nzd0046-0037,nzd0046-0038,nzd0046-0039,nzd0046-0040,nzd0046-0041,nzd0046-0042,nzd0046-0043,nzd0046-0044,nzd0046-0045,nzd0046-0046,nzd0046-0047,nzd0046-0048,nzd0046-0049,nzd0046-0050,nzd0046-0051,nzd0046-0052,nzd0046-0053,nzd0046-0054,nzd0046-0055,nzd0046-0056,nzd0046-0057,nzd0046-0058,nzd0046-0059,nzd0046-0064,nzd0046-0065,nzd0046-0066,nzd0046-0067,nzd0046-0068,nzd0046-0069,nzd0046-0070,nzd0046-0071,nzd0046-0072,nzd0046-0075,nzd0046-0076,nzd0046-0077,nzd0046-0078,nzd0046-0079,nzd0046-0080,nzd0046-0081,nzd0046-0082,nzd0046-0083,nzd0046-0084,nzd0046-0085,nzd0046-0086,nzd0046-0087,nzd0046-0088,nzd0046-0089,nzd0046-0090,nzd0046-0091,nzd0046-0092,nzd0046-0093,nzd0046-0094,nzd0046-0060,nzd0046-0061,nzd0046-0062,nzd0046-0063,nzd0046-0073,nzd0046-0074,satname
2005-04-03 22:04:40+00:00,228.12,,215.55,220.81,212.91,212.38,197.715,204.87,207.26,216.135,215.08999999999997,219.015,208.915,205.96,188.85333333333332,198.32999999999998,194.7775,197.26333333333332,197.43666666666664,195.27666666666664,185.78666666666666,210.13,226.2,230.21,241.35,,227.02,220.82,201.7,199.26,209.04,217.53,201.19,201.95499999999998,201.97500000000002,204.785,202.14,204.36,204.43,217.39,233.44,245.45,226.56,216.29,213.05,212.96,201.53,201.64,202.42,218.27,227.84,224.07,224.62,226.71,,,231.33,233.22,223.82,218.69,223.81,217.62,225.16,227.46,231.01,227.77,217.72,214.97,199.615,198.43666666666664,199.92666666666665,204.39666666666668,243.66,239.31,213.68,210.255,244.03,235.68,228.77,205.96,206.17,214.95,201.775,206.37,210.995,239.45,185.4,214.03500000000003,207.97,209.86,210.8,211.54,223.4,202.655,195.66,L5
2005-06-06 22:05:05+00:00,228.12,,215.55,199.3,205.77499999999998,199.11,194.78666666666666,202.39333333333332,202.7733333333333,210.02999999999997,211.17666666666665,211.4466666666667,206.92600000000002,205.63000000000002,193.89249999999998,200.148,195.48,197.66500000000002,197.6925,194.3675,185.9375,197.33499999999998,206.79,212.07999999999998,241.35,,227.02,220.82,201.7,192.575,199.66,204.04500000000002,197.97333333333333,198.31000000000003,201.11666666666667,201.16,197.99666666666667,205.51,197.25666666666666,208.87,211.025,217.36,209.54500000000002,210.915,199.995,212.96,201.53,201.64,202.42,218.27,227.84,224.07,224.62,226.71,,,231.33,233.22,223.82,218.69,223.81,217.62,225.16,227.46,231.01,238.93,217.72,214.97,197.11333333333334,199.265,198.715,204.4625,254.79500000000002,240.735,208.10999999999999,207.9,216.715,235.68,205.99,198.925,197.57999999999998,209.69,202.33333333333334,206.37,206.7266666666667,237.95,190.09,210.73333333333335,211.28666666666666,209.86,210.8,211.54,223.4,202.20000000000002,196.38,L5
2005-08-25 22:05:41+00:00,,,,177.79,198.64,185.84,186.5,192.67999999999998,189.85999999999996,189.48333333333335,192.5633333333333,194.72666666666666,193.92499999999998,196.3325,194.0775,192.81,188.2725,193.54999999999998,192.41,187.76500000000001,180.12,184.54,187.38,193.95,,,,,,185.89,190.28,190.56,188.51999999999998,188.79500000000002,191.93,189.99,187.185,197.76,182.64499999999998,200.35,188.61,189.27,192.53,205.54,186.94,,,,,,,,,,,,,,,,,,,,,250.09,,,185.09000000000003,190.45999999999995,189.34666666666666,193.70666666666668,265.93,242.16,191.54999999999995,190.24,189.4,,183.21,191.89,188.99,204.43,191.905,187.55,192.86,236.45,190.09,195.67000000000002,200.79500000000002,,,,,192.08,186.6,L5
2006-08-12 22:10:59+00:00,,,,,,,,,,183.29,186.75,182.6,187.83,196.46,196.8,190.55,186.34,190.25,185.01,187.31,170.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.72,183.64,176.87,190.95,200.1,185.91,184.07,182.91,182.64,,,,,,,,,,,,,,184.81,,,,,180.28,185.74,L5
2006-09-13 22:11:23+00:00,,,,,,,,,,184.375,186.075,184.88,190.97000000000003,191.79500000000002,189.895,184.895,186.34,190.25,185.01,187.31,170.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.72,183.64,176.87,190.95,200.1,185.91,184.07,182.91,182.64,,,,,,,,,,,,,,184.81,,,,,180.28,185.74,L5
2009-01-24 22:02:55+00:00,,,,184.46,190.58,187.73,194.36,205.57,208.99,216.57,213.72,215.59,221.92,216.18,207.06,205.09,200.32,201.31,201.63,200.76,200.51,201.5,197.64,198.67,202.8,196.19,189.85,194.04,196.93,199.27,198.58,197.55,200.91,196.87,193.32,185.57,196.39,202.33,205.76,197.0,184.52,180.43,181.88,184.56,190.14,187.64,190.75,199.5,203.54,201.83,202.7,199.51,200.67,201.92,199.11,193.69,202.01,203.7,192.21,183.2,191.67,185.58,181.53,189.04,188.02,192.39,198.22,199.31,198.78,204.11,206.22,211.13,211.72,210.22,214.09,216.85,208.89,206.96,208.71,201.07,197.75,198.04,209.41,212.78,210.41,203.14,202.88,207.85,215.03,180.06,184.62,186.68,192.97,188.81,194.2,L5
2013-04-25 22:19:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.74,219.74,223.41,189.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-05-11 22:19:31+00:00,,,,,190.36,195.24,204.25,213.02,202.84,201.91,205.54,,,214.19,220.77,214.43,224.23,227.15,,,200.52,200.59,194.56,198.24,195.22,200.19,213.76,205.93,192.97,203.76,206.2,207.73,235.89,233.36,202.23,209.14,198.38,205.46,204.10500000000002,213.87,222.59,199.695,190.98,,,,,,,,,,,,,,,,,,,210.76,206.13,218.87,215.86,,,,,,,,,,,215.59,236.21,233.79,,,,206.76,203.18,212.88,216.78,229.64,213.17,,,,,,,,,L8
2013-12-05 22:19:13+00:00,,,,177.49,188.03,199.01,189.44,198.18,205.52,214.64,209.34,204.92,204.36,212.99,214.97,208.02,210.03,214.27,208.19,210.26,210.9,206.72,207.32,203.58,193.51,199.25,192.49,191.85,195.62,190.58,204.69,215.29,207.62,206.55,204.19,208.26,209.09,210.11,191.51,188.22,184.5,181.2,185.48,192.85,191.32,183.53,185.39,185.25,188.03,181.03,,,178.02,182.63,193.09,196.11,209.91,213.0,205.14,190.12,182.9,182.79,190.54,198.32,203.24,200.62,201.3,201.03,202.38,204.96,199.12,211.56,212.36,208.22,201.54,201.92,206.12,207.94,208.02,205.04,204.87,209.27,203.18,207.82,210.22,212.36,210.09,191.02,190.68,,,,,213.05,210.26,L8
2015-08-05 22:17:13+00:00,247.16,,217.1,,,,224.94,218.72,215.49,219.22,222.26,235.4,248.23,214.46,194.15,183.05,183.64,,217.81,235.59,234.19,213.83,216.21,214.19,217.79,226.43,218.79,218.99,215.24,231.57,219.87,224.21,223.2,224.65,228.13,223.02,226.13,209.29,217.58,214.74,192.89,189.31,193.59,195.87,198.58,,,,,,,,,,175.2,229.73,207.86,,,,204.57,208.15,210.78,201.13,199.32,,,,,,,,,,,,,,,,,,,,,,214.59,242.62,,,189.69,199.6,202.08,,,L8
2015-12-11 22:17:42+00:00,247.16,,217.1,183.34,195.84,201.45,212.04,210.95999999999998,214.345,215.79500000000002,212.0,219.70499999999998,229.52499999999998,208.32999999999998,197.89499999999998,190.22500000000002,196.05,186.28,205.175,213.085,209.45999999999998,201.39,204.2,205.735,208.67000000000002,210.775,202.41,200.895,200.91500000000002,212.04500000000002,207.745,209.255,204.595,201.26,204.53,205.07,226.13,209.29,217.58,214.74,192.89,189.31,193.59,195.87,198.58,,,,,,,,,180.68,186.06,218.885,213.33,222.16,211.97,179.45,204.57,208.15,210.78,201.13,199.32,,,,,,,,,,,,,,,,,,,,,,214.59,242.62,,,189.69,199.6,202.08,,,L8
2015-12-27 22:17:43+00:00,247.16,187.37,202.84,181.495,192.55,199.3,203.71333333333334,204.35999999999999,206.10333333333332,208.53333333333333,208.54666666666665,214.62333333333333,219.66,208.68666666666664,203.9333333333333,197.04999999999998,199.74666666666667,194.51999999999998,203.57000000000002,206.78333333333333,203.96,199.79333333333332,203.99,199.68666666666664,201.62,204.15,200.65,201.9333333333333,198.13666666666668,206.43666666666664,204.26999999999998,206.02333333333334,204.595,201.26,204.53,205.07,226.13,209.29,217.58,214.74,192.89,189.31,193.59,195.87,198.58,,,,,,,,,180.68,186.06,218.885,213.33,222.16,211.97,179.45,204.57,208.15,210.78,201.13,199.32,,,,187.56,195.14,199.21,202.13,182.71,201.55,,,,,,,,,,,,,214.59,242.62,,,189.69,199.6,202.08,183.21,186.73,L8
2016-01-12 22:17:40+00:00,247.16,189.995,202.84,181.495,192.55,199.3,205.2875,204.35999999999999,206.10333333333332,208.53333333333333,208.0075,214.6175,218.9325,211.235,209.725,202.63,202.64,200.05999999999997,203.8875,204.8475,202.85,199.4675,205.4,196.8675,199.5525,200.87,198.03,199.75,197.7975,205.485,202.3025,204.9025,204.92333333333332,202.50333333333333,201.84666666666666,202.61,213.60500000000002,208.45499999999998,223.34,210.145,198.45999999999998,193.24,193.68,196.82,203.945,193.21,196.16,186.45,184.82,181.75,,,,192.09,195.68666666666664,216.2733333333333,212.40333333333334,219.45,208.70999999999998,183.625,192.7,194.69,195.4,195.02499999999998,198.56,197.51,197.34,210.15,193.815,200.095,202.835,203.62,197.155,210.58,212.05,203.75,201.03,202.64,204.11,212.31,211.51,208.4,203.82,201.3,207.55,200.3,211.73000000000002,223.42000000000002,196.67,188.66,189.45999999999998,194.95499999999998,193.995,190.95499999999998,194.05,L8
2016-05-19 22:17:11+00:00,,189.995,188.58,181.495,192.55,199.3,198.73666666666668,197.17999999999995,201.40999999999997,203.19,203.25666666666666,207.69000000000003,209.16666666666666,210.16,214.91666666666666,209.15666666666667,208.97333333333333,200.05999999999997,199.24666666666667,194.6,192.40333333333334,194.67999999999998,201.79666666666665,191.09333333333333,193.47333333333336,192.35,191.11,193.33666666666667,191.98333333333335,196.79000000000005,196.4466666666667,198.46666666666667,195.785,191.43,188.70499999999998,192.40500000000003,201.08,207.62,229.1,205.55,204.03,197.17,193.77,197.77,209.31,193.21,196.16,186.45,184.82,181.75,,,,192.09,205.92999999999998,209.54499999999996,214.675,219.45,208.70999999999998,183.625,180.83,181.23,180.02,188.92,197.8,197.51,197.34,210.15,193.815,200.095,202.835,203.62,197.155,210.58,212.05,203.75,201.03,202.64,204.11,212.31,211.51,208.4,203.82,201.3,219.38,225.98000000000002,208.87,204.22,196.67,188.66,189.23,190.31,185.91,190.95499999999998,194.05,L8
2017-01-30 22:17:38+00:00,,,,,,180.27,190.36,201.75,207.78,212.59,211.15,215.04,232.89,235.14,233.1,224.4,223.76,223.92,223.49,213.87,203.07,203.84,208.13,209.4,194.6,199.55,192.65,197.89,202.3,196.11,196.13,199.86,212.98,208.22,204.59,204.85,209.65,217.28,197.2,192.29,192.35,191.68,198.72,199.42,196.92,192.35,187.3,189.27,185.24,192.24,193.14,206.15,202.54,185.9,191.58,196.38,194.76,198.71,193.44,201.68,219.91,215.95,193.33,198.95,202.48,202.42,199.19,202.87,222.29,215.16,218.08,218.67,216.75,212.96,206.58,195.69,222.32,206.74,205.46,205.3,210.71,211.69,207.25,201.72,201.67,220.5,204.09,189.86,199.66,207.11,213.6,210.96,218.45,259.15,220.8,L8
2017-09-11 22:17:42+00:00,,259.66,211.8,210.93,195.6,205.96,,,218.67,229.19,229.82,,251.45,,267.88,236.97,230.25,235.69,245.4,,,,233.11,221.35,210.6,,,,,,,,,,,,,252.23,,,240.9,232.97,239.12,209.12,197.42,204.32,208.07,,,,,,224.02,,,214.49,217.42,,,254.24,,,195.92,210.3,,,,,236.5,222.2,223.05,235.07,246.16,216.03,222.58,240.52,243.39,237.76,186.34,238.44,,187.95,,234.36,,,,,,223.99,,,,232.21,227.9,L8
2019-01-04 22:17:27+00:00,,,,,,,,,,,,,,,206.04,189.13,191.44,193.51,201.81,209.0,198.6,181.31,,186.83,188.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-01-20 22:17:24+00:00,,,185.59,191.28,185.73,192.02,193.75,199.1,199.53,,205.04,201.27,202.74,205.08,209.595,198.89,199.975,195.655,198.12,202.95999999999998,198.225,181.075,,190.465,187.33499999999998,179.89,186.7,205.33,185.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-10-03 22:17:57+00:00,,,,,,,,,,194.27,201.23,199.48,207.6,212.52,203.38,191.6,194.89,194.21,196.01,190.7,194.55,186.73,,184.74,182.13,180.13,180.52,176.02,,,177.58,185.42,187.08,182.01,182.87,182.81,173.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-12-06 22:17:54+00:00,222.91,235.21,,,232.07,,,,,194.27,221.76999999999998,199.48,226.45999999999998,227.59,223.25,191.6,194.89,194.21,196.01,190.7,194.55,186.73,250.43,184.74,182.13,180.13,204.35500000000002,176.02,,236.81,203.455,214.075,219.10000000000002,182.01,205.28,204.01999999999998,173.03,217.61,229.01,220.55,212.68,209.53,206.18,207.43,208.69,198.79,212.55,,,,,,259.86,,,223.16,235.57,249.82,254.67,248.59,204.79,202.46,209.4,206.5,218.83,237.24,,,231.11,243.13,252.96,257.63,254.51,247.26,249.66,259.92,250.82,242.05,242.16,259.36,,,,262.51,235.52,239.73,229.84,,258.64,230.06,217.66,214.77,210.7,226.1,233.88,L8
2020-03-27 22:17:20+00:00,222.91,235.21,,,232.07,,,,,194.27,221.76999999999998,199.48,226.45999999999998,227.59,223.25,191.6,194.89,194.21,196.01,190.7,194.55,186.73,250.43,184.74,182.13,180.13,204.35500000000002,176.02,189.55,218.585,204.02333333333334,212.40333333333334,217.70666666666668,180.71499999999997,205.28,204.01999999999998,173.03,217.61,229.01,220.55,212.68,209.53,206.18,207.43,208.69,198.79,212.55,,,,,,259.86,,,219.91,226.36,236.27499999999998,237.45499999999998,248.59,204.79,202.46,209.4,206.5,218.83,237.24,,,231.11,243.13,252.96,257.63,254.51,247.26,249.66,259.92,250.82,242.05,242.16,259.36,,,,236.475,220.68,214.05,229.84,,258.64,230.06,217.66,214.77,210.7,226.1,233.88,L8
2020-09-03 22:17:46+00:00,,,,,,187.04,183.14,180.84,188.47,194.9,208.96,192.13,190.5,196.51,195.24,184.08,,,,,,,,,,,,,189.55,200.36,205.16,209.06,214.92,179.42,,,,,,,,,,,,,,,,,,,,,,216.66,217.15,222.73,220.24,,,,,,,,,,,,,,,,,,,,,,,,,210.44,205.84,188.37,,,,,,,,,,L8
2021-01-25 22:17:44+00:00,187.21,202.69,191.52,194.72,194.31,195.535,191.85,188.07,196.01,195.91,207.78500000000003,198.77499999999998,200.92000000000002,202.89499999999998,203.695,196.96,205.53,208.43,206.24,200.8,197.39,198.96,218.95,192.1,199.67,186.78,189.42,185.62,187.75,196.51,196.79,175.87,,,,,,187.49,196.79,192.34,193.81,190.43,175.76,180.26,181.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-09-09 22:18:11+00:00,,,181.4,206.19,201.68,202.72,184.09,179.01,186.99,195.41,195.33,198.32,210.95,200.07,200.11,196.57,194.83,192.43,194.61,187.23,186.78,190.0,190.97,184.18,,,,,,,187.1,185.66,199.47,205.48,203.56,204.75,179.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.19,217.0,206.15,208.86,222.44,,,,,,,,,,,L8
2023-02-08 22:18:06+00:00,,,181.4,206.19,201.68,202.72,184.09,179.01,186.99,195.41,195.33,198.32,198.13,194.925,200.875,201.055,195.34,194.745,196.91000000000003,189.78,193.57,191.995,188.89,183.60500000000002,,,,,,,187.1,185.66,199.47,205.48,203.56,204.75,179.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.19,217.0,206.15,208.86,222.44,,,,,,,,,,,L9
2023-03-04 22:17:37+00:00,,183.99,183.62,195.78,194.91500000000002,192.91500000000002,188.96,186.1,188.97,196.88,199.43,200.265,200.47,200.45333333333335,203.42333333333332,203.56333333333336,196.62,197.3033333333333,197.33,193.31000000000003,193.42999999999998,197.42333333333332,188.76,187.42666666666665,196.09,187.59,179.26,,,,187.1,185.66,199.47,205.48,203.56,204.75,179.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.19,217.0,206.15,208.86,222.44,,,,,,,,,,,L8
2023-05-31 22:17:04+00:00,208.83,195.315,193.935,200.39,203.435,194.22500000000002,193.83,193.19,190.95,198.35,203.53,202.21,195.23,200.645,205.07999999999998,207.06000000000003,197.515,199.73999999999998,198.69,196.35000000000002,196.755,201.135,187.65499999999997,189.04999999999998,196.09,187.59,179.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-07-02 22:17:05+00:00,208.83,195.315,193.935,200.39,203.435,194.22500000000002,193.83,193.19,190.95,198.35,203.53,202.21,195.23,200.645,205.07999999999998,207.06000000000003,197.515,199.73999999999998,198.69,196.35000000000002,196.755,201.135,187.65499999999997,189.04999999999998,196.09,187.59,179.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.11,225.29,228.13,,,,,,,,,,,,,,,,,L9
2023-07-26 22:17:23+00:00,207.93,196.03666666666666,194.97333333333336,201.91333333333333,203.7266666666667,199.95666666666668,202.92000000000002,200.285,198.755,206.57999999999998,209.275,211.7,204.92999999999998,207.10999999999999,212.9466666666667,214.3033333333333,209.51333333333332,206.54666666666665,202.33666666666667,199.78333333333333,198.96333333333337,204.51,197.40333333333334,196.87666666666667,202.84,194.465,189.635,197.99,,198.76,209.37,194.6,197.48,196.88,207.84,199.92,195.32,191.0,209.89,209.74,203.43,202.66,204.78,206.84,212.19,212.11,208.12,200.03,201.27,196.43,207.19,197.55,194.84,,,,,,238.95,234.54,208.82,206.85,203.03,199.4,,194.75,204.35,202.86,226.24,223.78,246.01,226.13,225.07,225.41,218.51,225.62,219.78500000000003,219.53,227.32,226.95,227.97,238.24,226.47,,,,,,,207.19,,203.69,206.56,227.58,222.54,L8
