dates,nzd0464-0000,nzd0464-0001,nzd0464-0002,nzd0464-0003,nzd0464-0004,nzd0464-0005,nzd0464-0006,nzd0464-0007,nzd0464-0008,nzd0464-0009,nzd0464-0010,nzd0464-0011,nzd0464-0012,nzd0464-0013,nzd0464-0014,nzd0464-0015,nzd0464-0016,nzd0464-0017,nzd0464-0018,nzd0464-0019,nzd0464-0020,nzd0464-0021,nzd0464-0022,nzd0464-0023,nzd0464-0024,nzd0464-0025,nzd0464-0026,nzd0464-0027,nzd0464-0028,nzd0464-0029,nzd0464-0030,nzd0464-0031,nzd0464-0032,nzd0464-0033,nzd0464-0034,nzd0464-0035,nzd0464-0036,nzd0464-0037,nzd0464-0038,nzd0464-0039,nzd0464-0040,nzd0464-0041,nzd0464-0042,nzd0464-0043,nzd0464-0044,nzd0464-0045,nzd0464-0046,nzd0464-0047,nzd0464-0048,nzd0464-0049,nzd0464-0050,nzd0464-0051,nzd0464-0052,nzd0464-0053,nzd0464-0054,nzd0464-0055,nzd0464-0056,nzd0464-0057,nzd0464-0058,nzd0464-0059,nzd0464-0060,nzd0464-0061,nzd0464-0062,nzd0464-0063,nzd0464-0064,nzd0464-0065,nzd0464-0066,nzd0464-0067,nzd0464-0068,nzd0464-0069,nzd0464-0070,nzd0464-0071,nzd0464-0072,nzd0464-0073,nzd0464-0074,nzd0464-0075,nzd0464-0076,nzd0464-0077,nzd0464-0078,nzd0464-0079,nzd0464-0080,nzd0464-0081,nzd0464-0082,nzd0464-0083,nzd0464-0084,nzd0464-0085,nzd0464-0086,nzd0464-0087,nzd0464-0088,nzd0464-0089,nzd0464-0090,nzd0464-0091,nzd0464-0092,nzd0464-0093,nzd0464-0094,nzd0464-0095,nzd0464-0096,nzd0464-0097,nzd0464-0098,nzd0464-0099,nzd0464-0100,nzd0464-0101,nzd0464-0102,nzd0464-0103,nzd0464-0104,nzd0464-0105,nzd0464-0106,nzd0464-0107,nzd0464-0108,nzd0464-0109,nzd0464-0110,nzd0464-0111,nzd0464-0112,nzd0464-0113,nzd0464-0114,nzd0464-0115,nzd0464-0116,nzd0464-0117,nzd0464-0118,nzd0464-0119,nzd0464-0120,nzd0464-0121,nzd0464-0122,nzd0464-0123,nzd0464-0124,nzd0464-0125,nzd0464-0126,nzd0464-0127,nzd0464-0128,nzd0464-0129,nzd0464-0130,nzd0464-0131,nzd0464-0132,nzd0464-0133,satname
2009-01-17 21:59:20.568,326.78249999999997,320.47749999999996,320.2575,318.53499999999997,322.78499999999997,325.78,327.49,327.7575,324.3225,324.96500000000003,327.265,323.32,323.9275,318.98,325.7425,319.58,323.33,321.9675,324.0475,322.7625,324.355,331.595,329.725,332.5625,328.9475,321.125,324.29,325.0775,320.1775,320.4875,322.21,323.1325,322.1925,319.57,305.96750000000003,307.95500000000004,310.25,316.91499999999996,322.63,323.395,325.885,325.055,328.87,333.105,335.165,333.71500000000003,328.995,329.2825,324.1975,322.33,321.14750000000004,306.8725,283.7075,279.765,279.1175,263.2625,217.64749999999998,238.4,269.875,287.3475,316.11,324.06,322.26,323.1775,320.495,323.235,318.3225,315.2325,313.485,323.0266666666667,313.82666666666665,310.46333333333337,302.12333333333333,306.31333333333333,305.30333333333334,305.24333333333334,305.3966666666667,293.1675,271.27666666666664,289.1433333333334,291.305,271.905,273.4,276.6525,281.14250000000004,277.3225,279.63,294.8933333333334,282.86999999999995,265.64,276.875,277.2975,272.75,273.2675,287.1133333333333,285.72,286.09666666666664,289.42,296.51,301.8433333333333,300.8066666666667,306.7033333333333,309.59999999999997,312.72249999999997,310.90333333333336,311.7633333333333,303.15000000000003,294.56333333333333,301.5466666666667,302.0566666666667,291.17,285.34666666666664,290.06666666666666,273.37,282.3433333333333,285.35999999999996,285.8233333333333,287.2033333333333,289.24666666666667,292.1333333333334,293.25333333333333,295.76666666666665,293.95,301.5733333333333,288.15,300.5325,292.5525,271.64250000000004,287.0175,288.695,274.7525,276.74,257.9625,273.215,L5
2010-12-22 22:04:05.307,331.36,324.84,326.7,321.46,327.5,325.66,315.25,323.33,317.78,326.53,329.9,327.49,319.78,323.37,320.69,323.06,322.47,330.35,320.71,321.95,320.16,322.56,326.33,322.41,321.2,318.25,325.57,329.27,329.6,327.47,331.75,336.0,333.8,331.85,325.58,318.77,317.79,324.5,325.51,326.45,336.87,338.9,340.25,340.3,340.56,336.82,339.88,328.13,,,290.08,307.24,284.67,287.91,302.53,301.39,257.75,242.08,269.85,281.95,310.18,310.93,309.62,311.19,314.07,313.22,305.99,302.51,313.55,325.55,318.17,306.26,296.26,304.89,308.79,296.61,309.02,308.95,303.38,309.74,312.38,283.55,296.64,300.84,306.7,299.98,280.57,,,,,,,267.94,280.96,280.15,298.08,306.5,313.25,328.15,323.88,330.37,323.38,318.93,323.17,,,,,,307.93,307.16,306.48,294.45,299.92,305.02,296.98,294.32,296.63,298.05,296.61,296.08,293.14,316.57,300.87,309.82,291.92,260.34,289.11,291.73,276.55,272.64,260.61,278.07,L5
2011-01-07 22:04:08.243,330.865,325.22,326.735,321.895,324.41499999999996,324.795,320.32,323.89,318.91999999999996,327.215,331.66499999999996,330.13,322.09,323.63,321.315,318.33000000000004,318.505,324.485,314.565,309.68,318.25,323.22,325.08,323.71000000000004,324.89,320.28499999999997,327.34000000000003,326.885,325.43,322.295,328.885,330.4,327.83000000000004,327.055,323.39,318.475,315.98,323.12,325.65999999999997,327.51,332.905,336.16999999999996,335.235,336.61,335.15,330.775,332.15999999999997,328.16999999999996,312.23,298.17,291.34000000000003,303.71000000000004,285.27,288.62,297.15,293.755,251.445,237.985,266.405,277.61,308.275,312.41499999999996,310.78499999999997,313.275,313.11,312.345,311.70500000000004,308.975,317.865,327.345,321.235,312.32,306.16499999999996,308.23,310.33000000000004,303.97,310.78999999999996,308.4,299.905,308.695,312.015,285.35,292.825,293.77,300.995,298.78499999999997,290.04499999999996,304.47,292.89,279.81,283.69,284.59,281.61,273.565,286.585,284.525,294.61,305.435,309.745,324.96,319.7,322.5,321.41999999999996,319.88,323.17,,,,,,307.93,307.16,306.48,291.78999999999996,291.42,296.245,291.32500000000005,291.0,292.595,297.14,293.935,297.005,293.79499999999996,313.68,295.005,307.0,293.595,274.475,289.69,287.70500000000004,276.93,276.875,259.365,276.91499999999996,L5
2011-01-23 22:04:08.795,335.3933333333334,331.28333333333336,332.07666666666665,327.78666666666663,329.0566666666667,329.34,326.68,329.09999999999997,323.02666666666664,330.46666666666664,333.7233333333333,334.31666666666666,327.68666666666667,330.7833333333333,327.57,322.43333333333334,323.89000000000004,328.3333333333333,320.5133333333333,317.04333333333335,326.25333333333333,328.4766666666667,330.52666666666664,329.6066666666666,331.1066666666666,328.43333333333334,332.75666666666666,331.3966666666667,332.74333333333334,325.9666666666667,333.06666666666666,331.77666666666664,328.98333333333335,329.74,326.3333333333333,323.04,321.16333333333336,328.0566666666667,329.49333333333334,334.15333333333336,336.4166666666667,339.1333333333333,339.15000000000003,341.48,337.4633333333333,333.64000000000004,335.55333333333334,333.0566666666667,322.355,312.88,302.3,310.56666666666666,292.0366666666667,294.15000000000003,301.3066666666667,300.00666666666666,260.42333333333335,240.55666666666664,264.1133333333333,281.99666666666667,312.91333333333336,319.7233333333333,318.59666666666664,318.5366666666667,318.1066666666666,320.90000000000003,320.15000000000003,318.8,326.4866666666667,332.0366666666667,326.95666666666665,319.01,313.0566666666667,314.77,314.55333333333334,311.95,315.49666666666667,311.23,305.19,314.6933333333333,317.94,291.26,297.81,297.34,308.37,302.40333333333336,297.9733333333333,315.125,302.4,292.27,297.28,294.41499999999996,293.09000000000003,284.0466666666667,300.2233333333333,294.78666666666663,304.43,313.75333333333333,319.49333333333334,329.4733333333333,326.1333333333333,329.7033333333333,326.66333333333336,326.89000000000004,332.75,339.39,334.72,331.81,332.96,333.36,318.105,317.52,318.115,300.1133333333333,296.92333333333335,299.79333333333335,297.75,298.0233333333333,299.72333333333336,304.8,293.935,297.005,302.0733333333333,323.09,303.40333333333336,316.9766666666667,303.15000000000003,289.37,301.00333333333333,296.93333333333334,285.23,285.51,271.7266666666667,280.38666666666666,L5
2011-02-08 22:04:11.186,335.3933333333334,331.28333333333336,332.07666666666665,327.78666666666663,329.0566666666667,329.34,326.68,329.09999999999997,323.02666666666664,330.46666666666664,333.7233333333333,334.31666666666666,327.68666666666667,330.7833333333333,327.57,322.43333333333334,323.89000000000004,328.3333333333333,320.5133333333333,317.04333333333335,326.25333333333333,328.4766666666667,330.52666666666664,347.71500000000003,331.1066666666666,328.43333333333334,332.75666666666666,331.3966666666667,332.74333333333334,325.9666666666667,333.06666666666666,331.77666666666664,328.98333333333335,329.74,326.3333333333333,323.04,321.16333333333336,328.0566666666667,329.49333333333334,334.15333333333336,336.4166666666667,339.1333333333333,339.15000000000003,341.48,337.4633333333333,333.64000000000004,335.55333333333334,333.0566666666667,322.355,312.88,302.3,310.56666666666666,292.0366666666667,294.15000000000003,301.3066666666667,300.00666666666666,260.42333333333335,240.55666666666664,264.1133333333333,281.99666666666667,312.91333333333336,319.7233333333333,318.59666666666664,318.5366666666667,339.695,320.90000000000003,320.15000000000003,318.8,326.4866666666667,332.0366666666667,326.95666666666665,319.01,313.0566666666667,314.77,314.55333333333334,311.95,315.49666666666667,311.23,305.19,314.6933333333333,317.94,291.26,297.81,297.34,308.37,302.40333333333336,297.9733333333333,315.125,302.4,292.27,297.28,294.41499999999996,293.09000000000003,284.0466666666667,300.2233333333333,294.78666666666663,304.43,313.75333333333333,319.49333333333334,329.4733333333333,326.1333333333333,329.7033333333333,326.66333333333336,326.89000000000004,332.75,339.39,334.72,331.81,332.96,333.36,318.105,317.52,318.115,300.1133333333333,296.92333333333335,299.79333333333335,297.75,298.0233333333333,299.72333333333336,304.8,293.935,297.005,302.0733333333333,323.09,303.40333333333336,316.9766666666667,303.15000000000003,289.37,301.00333333333333,296.93333333333334,285.23,285.51,271.7266666666667,280.38666666666666,L5
2011-03-28 22:04:02.070,344.76,340.9275,342.90749999999997,338.9625,341.0025,340.15250000000003,338.7575,338.31,333.635,340.32,344.2025,344.91499999999996,337.005,340.385,338.685,322.43333333333334,334.345,338.955,332.1225,317.04333333333335,339.5375,340.61,340.85,352.152,340.3725,328.43333333333334,344.7375,340.28499999999997,344.065,337.7925,343.84000000000003,331.77666666666664,338.69,329.74,326.3333333333333,323.04,321.16333333333336,339.13,339.65,345.39,345.2525,347.77,348.39250000000004,351.6975,347.65999999999997,333.64000000000004,345.6475,344.995,322.355,312.88,302.3,323.995,292.0366666666667,294.15000000000003,301.3066666666667,300.00666666666666,260.42333333333335,240.55666666666664,264.1133333333333,281.99666666666667,312.91333333333336,332.92499999999995,332.3875,330.92,345.034,333.20000000000005,333.26,329.865,337.40500000000003,341.12,338.885,319.01,325.60749999999996,324.995,314.55333333333334,311.95,326.2075,321.825,305.19,314.6933333333333,317.94,291.26,297.81,297.34,308.37,302.40333333333336,297.9733333333333,331.9866666666667,302.4,292.27,297.28,294.41499999999996,293.09000000000003,284.0466666666667,300.2233333333333,294.78666666666663,304.43,313.75333333333333,333.93,329.4733333333333,326.1333333333333,342.61,326.66333333333336,326.89000000000004,348.89000000000004,339.39,353.27,331.81,332.96,349.605,333.80333333333334,334.0266666666667,318.115,300.1133333333333,296.92333333333335,299.79333333333335,297.75,298.0233333333333,299.72333333333336,304.8,293.935,297.005,302.0733333333333,333.72,303.40333333333336,330.495,303.15000000000003,289.37,301.00333333333333,296.93333333333334,285.23,285.51,271.7266666666667,280.38666666666666,L5
2013-06-05 22:16:15.001,,,,,,,,,,,,,,303.5,328.19,316.94,312.91,310.33,320.52,315.58,314.62,330.39,321.11,337.41,326.89,324.94,306.85,298.54,177.04,,166.07,,,,,,,,,,,,,,,194.22,,305.8,312.06,307.13,307.76,273.29,269.47,272.36,283.88,,243.75,222.75,241.8,250.77,281.9,,,,,,,,287.28,312.98,302.9,297.88,,,299.44,302.11,,,,274.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.53,295.91,307.6,310.27,299.24,,297.71,294.3,,,,,,,,,,,,,,,L8
2013-07-07 22:16:11.966,,,,,,,,,,,,,,297.655,319.875,315.28999999999996,314.72,314.485,321.4,317.35,315.195,327.18,321.895,336.395,328.655,324.54499999999996,310.17,305.03,191.26,,180.035,,,,297.86,286.4,299.71,,,,,,,,,189.22,,314.85,315.745,316.14,311.53,281.025,274.145,280.62,290.745,,224.255,227.48000000000002,253.315,257.26,294.71,313.88,,,,,,,302.565,317.69500000000005,312.73,301.485,,,299.44,302.11,,,,281.94,,267.88,259.21,284.69,305.03,284.03,294.68,301.49,296.44,289.5,295.41,292.38,284.92,286.37,295.1,300.23,299.57,305.64,,319.88,313.66,,321.49,317.2,,315.12,,300.76,303.5,,,,300.74,296.54,301.91,307.345,299.025,306.71,303.23,304.53499999999997,314.44,307.56,298.45,,301.71,,298.01,299.6,301.93,300.91,281.11,283.06,,251.24,L8
2013-07-23 22:16:10.674,,,,,,,,,,,,,,301.0233333333333,319.4633333333333,318.06,315.4266666666667,318.18666666666667,323.4,319.0566666666667,316.8666666666666,327.1033333333333,324.3866666666667,335.29,330.5133333333333,322.62666666666667,312.37333333333333,310.5466666666667,197.95666666666668,,194.12,,,,303.255,290.245,299.74,,,,,,,,,187.85666666666665,,318.2266666666667,318.75666666666666,319.46999999999997,314.56666666666666,286.2133333333333,276.34666666666664,283.3866666666667,293.09999999999997,,214.41,227.67,259.19666666666666,263.15000000000003,300.01666666666665,315.57,,,,,,,306.93666666666667,319.4766666666667,306.25333333333333,301.485,,,299.44,302.11,,,276.66,284.41333333333336,299.98,271.8,260.89,284.475,304.1,283.355,296.74,301.21000000000004,297.245,289.03999999999996,294.69000000000005,293.195,284.33000000000004,286.05,295.23,299.59000000000003,301.47,304.22,,317.53,311.94500000000005,,321.0,316.77,,314.775,,300.015,303.675,,,,299.69666666666666,296.83666666666664,300.74666666666667,306.57,300.4666666666667,307.80499999999995,305.6766666666667,307.32,313.33000000000004,308.345,298.01,,302.345,,298.235,297.96500000000003,301.72,301.33000000000004,281.805,285.975,285.23,260.625,L8
2013-08-08 22:16:13.474,,,,,,,,,328.24,355.91,,,,302.615,323.5625,326.5025,315.505,322.9325,323.905,325.7275,320.76,333.895,326.355,335.0125,333.8275,322.62666666666667,312.7575,307.365,206.64499999999998,,210.1275,,333.86,,304.63666666666666,294.77666666666664,295.31333333333333,,,,,,,,,179.06,,326.485,324.0025,326.515,317.0375,295.1575,268.2525,284.3725,293.09999999999997,285.49,214.41,227.67,266.375,264.7475,301.865,320.38,,,346.26,,,,308.9475,324.58500000000004,296.72249999999997,295.69666666666666,330.86,,293.72,302.11,,344.19,276.66,284.41333333333336,298.37,272.69,271.64,290.88666666666666,301.15000000000003,283.355,303.4433333333333,305.2266666666667,298.17333333333335,295.16333333333336,291.3733333333334,301.6166666666666,293.88000000000005,286.05,295.23,299.59000000000003,301.47,304.22,,317.53,322.74,367.41,321.0,316.77,364.58,324.1466666666667,366.56,305.09999999999997,306.88000000000005,349.55,364.68,361.38,303.7625,302.24,301.855,307.03999999999996,300.9875,310.27666666666664,310.9675,311.015,313.33000000000004,308.345,306.40333333333336,357.28,302.345,347.55,298.235,297.96500000000003,316.7033333333333,301.33000000000004,281.805,288.19,285.23,260.625,L8
2013-09-25 22:16:04.975,,402.25,,,,,413.21,,328.24,355.91,394.34,394.79,395.4,302.615,329.892,330.85,315.505,322.9325,323.905,329.536,320.76,333.895,326.355,335.0125,333.8275,322.62666666666667,312.7575,307.365,206.64499999999998,398.56,210.1275,,333.86,,304.63666666666666,294.77666666666664,295.31333333333333,,404.79,395.82,,,403.08,368.85,348.99,179.06,400.47,326.485,324.0025,326.515,317.0375,295.1575,268.2525,284.3725,293.09999999999997,285.49,214.41,227.67,266.375,264.7475,301.865,320.38,394.8,396.44,346.53499999999997,388.62,387.69,396.7,308.9475,328.26200000000006,296.72249999999997,295.69666666666666,330.86,384.48,293.72,302.11,388.53,344.19,276.66,284.41333333333336,298.37,272.69,271.64,290.88666666666666,301.15000000000003,283.355,303.4433333333333,305.2266666666667,298.17333333333335,295.16333333333336,291.3733333333334,301.6166666666666,293.88000000000005,286.05,295.23,299.59000000000003,301.47,304.22,,317.53,322.74,367.41,321.0,316.77,364.58,324.1466666666667,384.855,305.09999999999997,306.88000000000005,349.55,372.36,370.33500000000004,303.7625,302.24,301.855,307.03999999999996,300.9875,310.27666666666664,310.9675,311.015,313.33000000000004,308.345,306.40333333333336,357.28,302.345,347.55,298.235,297.96500000000003,323.62,301.33000000000004,281.805,288.19,285.23,260.625,L8
2013-10-11 22:16:05.328,334.71,402.25,,332.63,,340.51,413.21,339.63,328.655,344.725,394.34,394.79,395.4,307.412,330.31333333333333,330.04,317.962,324.454,324.226,330.065,323.194,335.786,328.91999999999996,335.27200000000005,333.62,322.90999999999997,316.974,311.37399999999997,206.64499999999998,398.56,210.1275,324.18,328.23,326.22,309.10749999999996,301.52,300.21,,404.79,395.82,334.66,342.61,403.08,349.83500000000004,337.82500000000005,209.77200000000002,400.47,329.922,327.034,328.666,319.916,298.296,271.048,286.274,296.43,278.70500000000004,213.5625,229.695,263.922,265.702,303.094,320.0375,394.8,396.44,342.83,388.62,387.69,396.7,309.288,328.26200000000006,295.76599999999996,295.69666666666666,330.86,384.48,287.52,288.895,388.53,344.19,285.31500000000005,287.19,300.44,277.17,275.5075,294.47749999999996,304.09000000000003,288.16,302.865,306.575,301.02,296.1075,296.2325,301.8125,294.5875,289.90000000000003,298.8933333333334,306.07,306.5733333333333,306.01666666666665,,316.1433333333334,319.4375,367.41,323.92,318.51666666666665,364.58,325.175,384.855,305.68,305.935,330.9,372.36,370.33500000000004,305.548,304.322,303.41,309.058,303.91400000000004,312.1125,313.856,313.86199999999997,317.45,311.22333333333336,308.335,340.265,307.25,329.145,300.52,302.5233333333333,320.506,302.2166666666667,285.4166666666667,290.995,290.1,266.56,L8
2013-10-27 22:15:55.590,321.345,402.25,,318.005,,323.79499999999996,413.21,325.675,320.06,332.8066666666667,394.34,394.79,395.4,306.41,325.6228571428572,325.1485714285714,314.07166666666666,320.585,321.565,326.40285714285716,319.63166666666666,331.2266666666667,328.56166666666667,330.99833333333333,327.18833333333333,316.716,316.974,307.92,206.64499999999998,398.56,210.1275,324.18,328.23,326.22,309.10749999999996,301.52,300.21,,404.79,395.82,334.66,342.61,403.08,349.83500000000004,337.82500000000005,209.77200000000002,400.47,329.922,327.034,328.666,319.916,298.296,271.048,286.274,296.43,278.70500000000004,207.594,228.888,263.10833333333335,261.37833333333333,303.094,314.8,394.8,396.44,332.805,388.62,387.69,396.7,305.5466666666667,328.26200000000006,295.76599999999996,295.69666666666666,330.86,384.48,287.52,288.895,388.53,344.19,280.10333333333335,285.346,300.44,275.344,272.928,290.658,301.434,282.48249999999996,298.416,303.422,297.966,292.40999999999997,293.592,297.88599999999997,290.316,286.5,295.915,302.2925,303.3625,300.36,,309.52250000000004,312.78200000000004,367.41,319.725,314.3075,364.58,320.62,384.855,301.62600000000003,301.066,317.52,372.36,370.33500000000004,302.77166666666665,301.51,300.70166666666665,306.94666666666666,301.7616666666667,308.97799999999995,311.715,312.1616666666667,313.315,307.39750000000004,303.562,326.0333333333333,303.1375,313.33,295.515,298.2875,314.5266666666667,297.1825,280.925,288.37399999999997,290.1,262.9425,L8
2013-11-12 22:15:55.951,332.60999999999996,376.305,,318.005,,323.79499999999996,413.21,325.675,320.06,345.63750000000005,388.765,379.33500000000004,395.4,306.41,325.6228571428572,325.1485714285714,314.07166666666666,320.585,321.565,326.40285714285716,319.63166666666666,333.2285714285714,331.5942857142857,333.1014285714286,327.18833333333333,316.716,321.9766666666667,313.2885714285714,206.64499999999998,398.56,210.1275,332.37,332.93,332.23,315.972,310.034,309.63399999999996,343.36,404.79,395.82,344.44000000000005,346.82,403.08,351.00666666666666,339.75666666666666,232.59,377.265,333.625,331.0933333333333,331.92833333333334,323.89166666666665,304.25333333333333,271.048,286.274,305.11,278.70500000000004,207.594,228.888,263.10833333333335,261.37833333333333,311.365,314.8,395.3,400.125,332.805,395.605,385.65,396.7,310.3671428571429,330.0733333333333,301.4433333333333,295.69666666666666,326.53499999999997,388.165,311.2825,288.895,388.47,344.19,280.10333333333335,285.346,300.44,275.344,272.928,290.658,301.434,282.48249999999996,298.416,318.68833333333333,297.966,309.3933333333334,302.21166666666664,297.88599999999997,290.316,286.5,306.064,312.466,303.3625,300.36,348.05,309.52250000000004,312.78200000000004,360.24,319.725,314.3075,360.53499999999997,320.62,384.855,301.62600000000003,301.066,317.52,372.36,370.33500000000004,302.77166666666665,301.51,300.70166666666665,306.94666666666666,301.7616666666667,308.97799999999995,317.37142857142857,317.53000000000003,321.774,315.61400000000003,303.562,330.4375,303.1375,313.33,304.664,298.2875,314.5266666666667,297.1825,292.664,296.74833333333333,290.1,262.9425,L8
2013-12-30 22:15:37.096,336.09,367.2633333333333,344.65,318.005,358.57,323.79499999999996,413.21,325.675,320.06,346.014,395.53,387.4433333333333,401.47,306.992,325.195,326.51666666666665,314.304,322.636,321.774,328.2066666666667,320.634,333.70166666666665,333.34166666666664,332.3833333333333,327.24800000000005,314.65999999999997,328.66,319.61,216.51333333333332,398.56,224.81333333333336,337.3233333333333,335.775,334.12,319.50666666666666,310.034,319.6083333333333,343.36,404.79,395.82,359.0166666666667,360.48,403.08,353.21500000000003,341.79,258.73333333333335,368.89000000000004,341.73,337.5133333333333,338.75,330.18,316.21166666666664,271.4425,289.75249999999994,310.4175,278.70500000000004,198.555,230.4225,267.37,263.5,324.54333333333335,314.8,395.3,400.125,332.805,395.605,374.1133333333334,396.7,318.62142857142857,335.5166666666667,307.66166666666663,294.60499999999996,332.45,390.08,327.41999999999996,275.68,389.27,344.19,280.10333333333335,288.015,300.44,275.344,272.928,290.658,301.434,282.48249999999996,298.416,326.78142857142853,297.966,322.9328571428572,316.17857142857144,297.88599999999997,290.316,286.5,312.03833333333336,318.92333333333335,303.3625,300.36,355.275,309.52250000000004,312.78200000000004,361.5466666666667,319.725,314.3075,360.53499999999997,320.62,394.56,301.62600000000003,301.066,317.52,366.10666666666674,365.6066666666666,303.02,302.63,299.322,306.282,302.266,308.97799999999995,325.83714285714285,325.67,327.82666666666665,321.3866666666667,303.562,334.798,303.1375,313.33,311.91,298.2875,314.5266666666667,297.1825,301.90333333333336,304.2685714285714,290.1,262.9425,L8
2014-03-20 22:14:37.534,330.856,367.2633333333333,344.65,318.005,358.57,323.79499999999996,413.21,310.76,315.97,339.716,395.53,387.4433333333333,401.47,308.57,323.65,318.51750000000004,307.4166666666667,310.01,311.32,320.10499999999996,317.375,332.34,338.5799999999999,330.55333333333334,313.9100000000001,309.0133333333333,333.9425,323.348,,398.56,298.1,337.3233333333333,336.4133333333333,325.265,328.93,323.66333333333336,343.90333333333336,323.89,404.79,395.82,359.0166666666667,360.48,403.08,353.21500000000003,336.744,336.1775,355.2525,342.90999999999997,342.1375,339.705,334.95,329.97666666666663,280.235,291.79499999999996,323.125,253.375,190.4333333333333,218.75,254.19000000000003,254.64,340.56666666666666,306.43,395.3,400.125,324.0375,395.605,374.1133333333334,396.7,318.07,340.3875,319.6425,320.61,325.72999999999996,399.38750000000005,343.055,289.67,395.84749999999997,,281.82500000000005,286.745,297.87,277.08666666666664,272.08,288.12333333333333,301.86,272.51666666666665,277.63,343.62,304.80333333333334,349.31800000000004,342.914,297.1933333333333,289.41,291.00666666666666,317.87,325.568,306.81,301.25,355.275,306.4066666666667,304.66,358.615,320.38666666666666,315.50666666666666,338.76,317.1366666666666,408.56000000000006,300.75333333333333,298.25666666666666,304.25333333333333,366.82000000000005,367.71999999999997,301.43666666666667,302.42,301.29333333333335,307.87666666666667,309.0,311.18333333333334,330.354,328.994,331.88,325.052,301.2933333333333,327.1,303.92999999999995,296.22,318.7475,298.61,296.8475,282.34666666666664,326.08,319.65,284.02,267.8233333333333,L8
2014-03-27 22:20:37.696,330.856,349.77,344.65,318.005,358.57,323.79499999999996,400.54,310.76,315.97,339.716,400.83666666666664,387.72333333333336,398.11,308.57,313.12999999999994,308.61000000000007,307.4166666666667,310.01,311.32,311.88333333333327,317.375,332.34,338.5799999999999,330.55333333333334,313.9100000000001,309.0133333333333,333.9425,323.348,,398.54,298.1,349.615,336.4133333333333,325.265,328.93,323.66333333333336,353.3,323.89,390.04,400.27,371.365,370.88,395.32,348.0033333333334,333.6825,336.1775,340.18,342.90999999999997,342.1375,339.705,334.95,341.24,280.235,291.79499999999996,323.125,253.375,190.4333333333333,218.75,254.19000000000003,254.64,354.9625,306.43,390.98,399.72,316.4466666666667,393.61,367.32500000000005,396.58,318.07,339.52666666666664,319.6425,320.61,325.72999999999996,403.02750000000003,343.055,289.67,396.3775,,281.82500000000005,286.745,297.87,277.08666666666664,272.08,288.12333333333333,301.86,272.51666666666665,277.63,349.3666666666666,304.80333333333334,356.2916666666667,352.42,297.1933333333333,289.41,291.00666666666666,317.87,325.568,306.81,301.25,369.77666666666664,306.4066666666667,304.66,372.3066666666667,320.38666666666666,315.50666666666666,338.76,317.1366666666666,402.055,300.75333333333333,298.25666666666666,304.25333333333333,353.6,356.15,301.43666666666667,302.42,301.29333333333335,307.87666666666667,309.0,311.18333333333334,330.354,328.994,331.88,325.052,301.2933333333333,327.1,303.92999999999995,296.22,318.7475,298.61,281.0066666666667,282.34666666666664,333.46999999999997,327.94,284.02,267.8233333333333,L8
2014-05-23 22:13:42.455,320.58666666666664,349.18,344.65,,358.57,,400.54,293.595,328.03,329.42,378.5233333333333,372.93,367.1133333333334,305.245,315.76,312.94,309.815,311.22,310.19,313.095,326.15,330.88,327.16,331.49,326.96,316.80499999999995,325.25,325.98,207.83,398.54,298.1,366.86,344.31,318.29999999999995,319.3533333333333,302.995,353.7166666666667,305.4,390.04,400.27,398.28999999999996,394.94,395.32,339.105,331.32666666666665,328.74,327.93666666666667,334.66,337.06666666666666,334.7633333333333,331.5133333333333,341.2233333333333,280.74,294.765,303.8,196.52,183.34,213.135,264.46000000000004,286.48,362.17333333333335,330.01,386.16,395.63,311.19,384.63,327.345,396.58,323.8233333333333,336.46000000000004,325.43666666666667,318.915,323.5733333333333,406.7533333333334,343.57,307.29,378.68499999999995,293.8,293.06,294.62,296.495,278.275,274.365,292.99,316.23,276.68,277.985,351.4125,312.63,367.19750000000005,368.855,302.9,297.875,300.245,318.94666666666666,324.7666666666667,312.78499999999997,311.925,361.0366666666667,318.82,318.805,362.32,325.08500000000004,324.13,322.18499999999995,325.355,373.1366666666667,310.08500000000004,309.4,310.75,329.845,332.705,307.675,308.71500000000003,310.875,313.0,318.48,317.775,332.2766666666667,328.6066666666666,333.07,329.07666666666665,307.98,331.07,313.54,308.39,330.155,312.27,280.78499999999997,283.82000000000005,348.3,335.85749999999996,273.01,267.36,L8
