dates,satname,nzd0464-0000,nzd0464-0001,nzd0464-0002,nzd0464-0003,nzd0464-0004,nzd0464-0005,nzd0464-0006,nzd0464-0007,nzd0464-0008,nzd0464-0009,nzd0464-0010,nzd0464-0011,nzd0464-0012,nzd0464-0013,nzd0464-0014,nzd0464-0015,nzd0464-0016,nzd0464-0017,nzd0464-0018,nzd0464-0019,nzd0464-0020,nzd0464-0021,nzd0464-0022,nzd0464-0023,nzd0464-0024,nzd0464-0025,nzd0464-0026,nzd0464-0027,nzd0464-0028,nzd0464-0029,nzd0464-0030,nzd0464-0031,nzd0464-0032,nzd0464-0033,nzd0464-0034,nzd0464-0035,nzd0464-0036,nzd0464-0037,nzd0464-0038,nzd0464-0039,nzd0464-0040,nzd0464-0041,nzd0464-0042,nzd0464-0043,nzd0464-0044,nzd0464-0045,nzd0464-0046,nzd0464-0047,nzd0464-0048,nzd0464-0049,nzd0464-0050,nzd0464-0051,nzd0464-0052,nzd0464-0053,nzd0464-0054,nzd0464-0055,nzd0464-0056,nzd0464-0059,nzd0464-0060,nzd0464-0061,nzd0464-0062,nzd0464-0063,nzd0464-0064,nzd0464-0065,nzd0464-0066,nzd0464-0067,nzd0464-0068,nzd0464-0069,nzd0464-0070,nzd0464-0071,nzd0464-0072,nzd0464-0073,nzd0464-0074,nzd0464-0075,nzd0464-0076,nzd0464-0077,nzd0464-0078,nzd0464-0079,nzd0464-0080,nzd0464-0081,nzd0464-0082,nzd0464-0083,nzd0464-0084,nzd0464-0085,nzd0464-0086,nzd0464-0087,nzd0464-0088,nzd0464-0089,nzd0464-0090,nzd0464-0091,nzd0464-0092,nzd0464-0093,nzd0464-0094,nzd0464-0095,nzd0464-0096,nzd0464-0097,nzd0464-0098,nzd0464-0099,nzd0464-0100,nzd0464-0101,nzd0464-0102,nzd0464-0103,nzd0464-0104,nzd0464-0105,nzd0464-0106,nzd0464-0107,nzd0464-0108,nzd0464-0109,nzd0464-0110,nzd0464-0111,nzd0464-0112,nzd0464-0113,nzd0464-0114,nzd0464-0115,nzd0464-0116,nzd0464-0117,nzd0464-0118,nzd0464-0119,nzd0464-0120,nzd0464-0121,nzd0464-0122,nzd0464-0123,nzd0464-0124,nzd0464-0125,nzd0464-0126,nzd0464-0127,nzd0464-0128,nzd0464-0129,nzd0464-0130,nzd0464-0131,nzd0464-0132,nzd0464-0133,nzd0464-0057,nzd0464-0058
2002-08-02 22:02:25.012000,L7,359.88,361.21,349.77,349.71,365.18,360.40,363.18,357.20,355.37,352.97,351.53,347.39,350.13,352.43,353.24,351.38,342.75,354.36,359.63,358.50,354.02,365.62,405.15,412.39,413.40,380.85,379.94,384.65,386.59,384.37,405.52,389.29,387.57,387.12,365.18,398.30,390.36,360.99,372.61,358.31,374.65,360.93,370.00,392.95,388.08,386.12,391.67,370.70,404.08,392.74,384.30,407.28,373.92,373.91,370.91,364.54,381.61,384.78,402.53,381.76,387.04,380.68,374.80,382.10,380.27,375.16,,379.08,379.20,376.55,385.20,334.96,336.33,323.67,304.51,394.78,,,,386.68,399.95,402.52,392.81,394.56,388.04,385.64,402.35,,,284.40,279.88,283.23,287.59,273.75,304.78,284.75,299.96,290.06,293.04,302.07,302.66,306.74,307.53,318.46,308.10,307.21,304.89,299.90,304.71,294.71,298.70,299.87,302.86,297.58,295.51,304.56,306.36,307.75,306.72,321.95,393.39,372.41,376.56,377.05,387.26,393.92,380.50,,,,,,,275.36
2002-09-03 22:02:12.015000,L7,330.84,316.13,316.95,322.52,350.64,351.78,351.16,350.48,347.92,350.09,347.47,348.54,350.83,353.30,343.44,317.64,,,,,307.33,340.76,328.96,344.06,345.54,345.33,349.63,346.85,347.44,345.79,349.74,328.61,321.94,305.56,338.01,286.83,,319.77,329.28,324.16,330.15,344.33,340.00,350.49,355.86,400.23,393.77,384.88,382.30,380.49,374.51,378.99,383.03,377.84,394.22,395.44,393.96,376.14,373.66,381.58,379.37,,,,,,284.00,332.33,319.24,319.01,304.44,307.97,272.98,,,,403.41,375.35,374.00,388.38,416.39,412.36,394.70,396.77,392.26,397.13,386.33,395.06,389.06,384.92,383.07,379.56,380.55,376.28,382.29,380.84,280.64,,,,,,,,,,,,,,,,,,,,,,,288.68,300.09,309.75,308.32,306.31,307.09,305.65,299.98,289.78,307.20,301.96,277.60,370.95,389.82,379.90
2002-11-22 22:02:21.568000,L7,344.47,315.61,319.22,319.88,355.84,356.96,399.69,388.70,,382.21,379.90,382.59,390.10,381.84,,388.69,386.63,377.60,386.15,384.50,,,,394.18,390.10,387.24,382.65,384.88,375.29,387.09,362.45,391.89,352.55,379.71,382.47,388.93,356.10,390.91,392.87,389.42,392.90,,,,,,,,,,381.93,385.91,398.48,308.66,295.57,282.05,,,,,325.70,330.79,321.67,322.31,313.70,312.57,310.56,326.36,318.72,314.49,314.41,308.40,260.59,,,,,,,,,,,,,292.24,283.75,284.67,286.32,290.20,291.35,293.83,299.82,302.60,303.48,310.42,308.01,313.13,307.92,322.88,400.64,408.44,398.81,405.70,393.74,391.99,,,,381.74,379.26,375.53,377.43,,,,,,,,,,,,377.80,381.82,372.31,376.41,377.40,376.25,384.95,,,
2002-12-08 22:02:27.564000,L7,,346.16,348.46,343.89,341.77,,,,345.45,346.20,342.92,346.74,343.73,345.62,348.86,345.33,336.34,333.97,347.03,339.25,342.72,345.63,341.33,337.39,345.36,344.67,340.43,345.38,319.97,340.31,316.75,,,,300.40,338.96,345.36,352.94,352.02,354.96,356.96,357.37,348.12,349.06,352.73,355.42,347.69,347.30,350.29,350.41,340.21,342.54,294.53,295.13,287.94,283.12,,281.76,296.32,302.67,340.46,343.88,345.81,348.92,340.86,336.26,338.40,341.47,338.63,332.85,329.62,328.01,327.63,339.03,329.43,302.52,,,285.59,289.27,298.77,293.79,297.82,295.06,299.33,299.60,302.13,282.97,293.07,297.14,296.29,301.25,298.68,301.93,302.95,300.00,301.71,300.68,302.58,312.82,310.17,317.58,409.72,406.98,403.71,393.34,396.70,389.85,389.83,383.67,380.24,409.02,303.43,302.19,300.71,306.13,305.51,309.45,301.25,308.20,313.57,311.58,309.76,314.19,316.95,305.52,295.40,297.26,300.56,299.41,269.37,373.54,,265.60
2002-12-24 22:02:33.044000,L7,392.90,377.13,394.10,379.27,393.22,404.98,396.92,399.33,402.94,401.44,384.89,371.24,393.27,380.14,374.84,404.00,399.92,386.97,389.31,367.43,403.60,407.15,398.86,388.05,398.65,394.24,398.11,398.81,315.52,313.08,310.16,316.18,366.57,363.09,371.34,396.29,402.73,403.65,403.29,408.71,406.21,404.04,406.04,398.91,396.11,400.47,361.81,377.13,386.80,375.55,372.41,353.28,385.51,390.01,381.09,368.73,381.15,374.31,386.03,391.02,376.49,365.21,380.10,392.75,391.00,394.53,391.28,381.46,382.08,382.57,380.74,378.97,380.82,386.84,383.49,362.94,391.14,385.97,398.82,,,,,,,409.78,381.24,389.62,396.25,358.15,386.78,383.01,386.66,387.30,385.29,382.58,395.66,390.67,407.81,,,,,,,,,,,383.34,393.03,387.25,393.02,385.71,400.62,402.35,392.13,381.69,389.21,396.61,397.44,397.59,396.19,393.15,385.30,368.65,394.03,392.09,376.15,395.04,394.26,379.80,371.58,358.62
2003-08-29 21:51:26.098000,L5,,,,,,,341.16,352.27,357.70,335.37,350.03,348.63,334.77,337.75,332.62,300.00,338.29,357.52,348.56,326.44,356.35,371.97,367.54,370.51,365.23,356.63,361.44,366.45,367.17,362.83,350.38,336.64,337.61,344.89,339.65,348.30,331.04,329.18,329.69,327.01,307.98,347.03,347.00,318.15,,318.08,326.28,365.73,369.85,354.46,358.19,331.29,304.30,304.47,295.67,290.39,283.42,309.20,317.14,293.73,292.87,,,,,,,,278.51,327.80,319.88,300.34,309.77,305.65,328.74,300.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.17,294.42
2003-09-14 21:51:42.461000,L5,,,,,,,,,,,,,,,,,,,,,,,,344.83,362.77,339.23,334.63,311.58,350.28,339.94,,,,,,,,,,,,,,,,,,347.91,332.16,339.27,343.05,314.03,290.00,283.90,277.92,,,,,,,,,,,,332.99,350.30,342.50,336.20,331.72,329.70,331.44,315.80,301.45,282.15,,,,,,,,,,,,,282.62,280.69,278.33,279.69,285.56,279.27,281.03,278.37,289.38,284.43,282.21,289.30,302.69,305.16,304.80,308.13,305.29,303.18,304.83,294.24,291.96,284.27,288.77,,,,,,,,,,,,,,,,,,,,,,,
2003-10-16 21:52:08.058000,L5,,,,,,,,,,,,,,,,,,,,,342.12,349.90,350.11,348.82,355.10,354.96,355.08,352.21,331.55,332.67,347.52,345.34,331.69,,,,,,,,,,,,,,,349.89,351.73,346.43,342.33,320.49,296.42,294.99,290.87,287.66,,,,,,,,,,,346.55,355.27,351.84,344.00,341.44,328.77,329.57,328.18,323.58,292.34,,,280.65,297.48,304.73,304.31,305.51,305.84,312.02,298.58,293.36,280.39,284.40,284.57,276.71,275.99,295.32,297.89,294.12,295.02,303.31,295.79,293.61,291.71,303.10,305.44,306.53,306.80,303.37,311.92,312.66,305.79,302.88,298.96,300.93,273.88,279.87,,,,,,,291.30,295.67,302.47,300.08,304.93,302.70,,,,,,,,,
2003-11-17 21:52:33.290000,L5,,,,,,,,,,,,,,,,,,,,,331.05,341.54,341.52,338.45,337.23,330.91,331.18,351.70,,,,,,,,,,,,,,,,352.15,349.63,349.61,354.00,354.48,335.46,333.16,330.16,313.48,286.66,283.42,287.24,277.04,,302.40,344.04,333.37,330.12,330.24,325.75,326.81,321.20,318.61,328.12,331.56,345.76,346.16,341.16,339.34,339.58,323.02,313.00,286.88,,,,,299.07,303.39,305.52,305.03,310.20,308.10,305.58,,,275.38,273.41,269.67,279.28,275.14,298.59,297.19,303.49,297.35,303.20,307.48,315.37,301.43,300.14,301.85,292.64,296.01,295.35,295.54,301.69,298.19,299.17,273.06,288.36,295.60,283.21,277.99,272.63,,,281.97,284.61,304.14,303.29,308.40,304.49,,,,,,,,,285.99
2004-02-05 21:53:05.047000,L5,,,,,,,,,,,,,,,,,,,,299.28,345.79,347.97,346.17,348.62,337.38,335.19,333.33,335.70,307.28,304.71,322.18,333.70,329.21,,,,,,,,,,,,,,,342.48,338.60,333.47,332.91,297.50,285.85,270.44,267.95,,,,,,,,,,291.47,307.77,309.73,320.50,316.49,315.69,313.71,318.41,309.37,308.97,309.97,301.43,,,,,,,,,,,,,,,,,,,,,,,,288.04,295.65,301.57,300.43,298.21,281.99,287.58,284.95,277.58,276.45,271.21,278.52,,,,,,,,,,,,,,,,,,,,,,,
2004-06-12 21:55:35.599000,L5,,293.52,295.59,308.64,315.95,319.66,307.04,304.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-14 21:56:31.050000,L5,372.93,369.86,362.52,377.07,369.26,366.92,367.84,362.76,364.60,358.29,370.73,356.40,360.32,361.08,366.09,361.25,367.57,373.40,369.41,369.35,366.96,367.57,367.83,370.32,371.11,365.19,373.06,363.45,373.40,365.96,355.60,360.73,362.20,363.75,355.14,365.60,350.48,,,,355.58,376.09,352.97,366.37,349.34,350.77,342.43,372.78,376.86,364.39,357.58,328.73,318.61,322.88,301.72,282.88,284.07,300.02,358.76,373.42,352.05,364.48,352.53,351.86,353.56,346.56,360.96,349.79,361.19,340.07,353.96,333.13,342.55,343.42,346.62,338.48,288.07,328.10,313.77,304.44,300.02,297.84,298.75,303.82,308.15,311.65,303.52,309.22,310.64,304.42,303.27,300.13,316.19,302.35,313.95,304.58,312.53,302.62,317.36,323.00,323.83,320.05,326.70,324.48,319.81,320.66,318.12,334.21,308.67,301.70,308.78,312.47,309.52,313.76,298.69,319.71,312.63,326.33,334.24,316.12,312.40,317.56,312.62,314.33,310.59,300.85,295.24,301.24,296.75,299.11,284.39,301.90,282.57,296.11
2004-07-30 21:56:51.838000,L5,370.68,368.10,392.05,370.66,384.07,372.65,377.46,388.04,356.83,374.61,366.46,378.72,361.76,375.16,364.53,376.39,362.91,377.84,368.32,376.31,370.29,393.39,376.96,386.45,369.69,381.40,370.52,377.96,366.97,352.64,370.10,388.39,366.54,386.51,364.69,359.12,372.58,345.12,350.74,360.77,357.11,360.78,371.32,375.96,401.80,375.78,359.25,373.64,371.17,375.00,356.80,337.91,319.30,314.71,304.44,291.65,295.65,309.52,351.15,366.62,362.11,368.57,362.89,375.30,354.44,350.76,368.02,345.34,358.95,342.81,356.71,339.95,356.89,335.61,349.35,340.38,297.99,333.91,319.03,299.49,306.33,303.60,315.84,309.17,316.50,309.83,307.94,305.78,308.38,308.55,305.51,307.01,314.90,313.15,311.29,307.64,310.93,309.11,321.86,325.96,324.62,329.38,334.30,335.45,329.08,335.93,320.20,328.31,314.90,313.51,311.95,306.81,312.49,313.55,303.08,317.67,311.96,320.28,328.08,321.41,319.18,317.11,315.36,316.66,319.43,300.38,308.56,314.92,304.54,303.95,294.29,312.77,301.72,302.22
2004-08-15 21:57:13.549000,L5,358.90,362.91,358.31,363.16,360.51,366.49,367.51,366.70,351.13,364.62,358.41,361.28,356.42,357.34,359.08,350.80,351.90,354.47,355.34,356.77,363.44,358.82,368.79,362.02,361.56,353.70,350.63,353.96,354.08,347.70,352.42,350.43,352.05,350.17,345.49,349.31,336.04,,,,,,,,,,,366.39,357.72,363.19,345.76,341.77,301.78,289.33,285.57,,,,,,327.70,301.07,313.96,261.72,,,311.69,334.30,338.99,334.37,330.21,333.54,335.50,334.05,332.57,324.35,,,,,,,292.16,300.27,299.50,300.58,292.28,284.38,293.15,293.66,288.50,283.53,291.28,283.82,,,290.22,288.80,286.54,299.28,308.90,311.85,315.07,317.37,306.30,303.54,302.84,300.15,280.88,278.69,280.44,,,292.57,289.24,295.04,289.82,295.59,298.52,285.13,293.90,295.56,295.58,303.14,300.91,,,,,,,,,
2004-10-18 21:58:47.729000,L5,350.62,344.20,344.25,343.18,345.18,348.47,349.47,355.94,350.35,360.03,360.55,358.74,353.47,354.25,347.55,343.10,345.52,346.43,347.57,348.59,350.15,365.85,364.57,361.93,360.04,355.52,355.04,354.05,,,,,,,,,,,,,,,,,,,,347.93,346.03,354.88,351.63,330.57,303.55,298.48,294.94,279.14,,,,,,,,,,,328.86,341.86,333.94,327.29,325.79,324.39,322.77,318.98,325.58,325.86,,,,,,,,295.08,296.52,297.06,292.60,280.02,290.16,293.58,295.73,293.37,302.21,294.33,300.42,294.92,304.84,297.87,301.60,308.31,307.92,314.41,324.14,326.32,317.75,311.58,312.00,318.49,305.48,290.92,291.83,271.98,288.21,291.68,288.56,295.97,300.89,308.97,310.03,305.59,306.34,311.51,299.13,304.09,297.89,270.25,286.63,283.81,279.94,293.43,284.78,296.62,,
2005-03-11 22:01:07.710000,L5,367.01,353.49,356.55,358.29,360.94,360.91,364.32,361.55,360.90,365.74,368.13,361.35,363.88,359.64,366.28,356.86,354.70,359.14,360.99,357.05,361.54,367.13,366.86,368.62,364.30,359.54,365.13,367.10,356.18,356.62,351.62,357.31,353.57,356.30,355.40,359.16,352.28,354.19,364.37,359.61,365.87,369.04,363.05,358.01,358.64,354.70,362.64,366.02,360.82,359.14,358.43,344.58,318.27,318.29,309.82,290.39,,303.39,338.93,347.54,348.38,347.45,340.50,351.11,346.56,346.54,348.09,354.57,345.79,340.05,337.57,338.31,334.18,332.22,332.76,321.38,284.72,305.71,303.31,303.76,307.36,304.33,303.70,302.27,305.81,310.13,308.26,298.27,296.61,302.73,299.15,297.78,309.38,302.98,305.93,304.18,313.28,307.37,308.97,312.92,316.28,325.21,327.75,329.49,321.51,317.53,319.30,317.93,311.85,302.21,306.18,293.88,303.53,305.64,302.34,312.69,314.12,315.42,314.78,315.05,313.97,314.04,307.67,318.83,310.41,293.93,302.58,304.41,299.54,306.08,299.01,306.51,,302.68
2005-03-27 22:01:15.171000,L5,343.31,337.36,337.67,338.66,340.07,352.15,353.76,352.69,353.20,353.03,356.39,351.67,340.51,336.90,341.57,335.29,332.96,334.43,337.99,347.83,350.47,357.53,354.33,358.64,351.96,350.10,338.35,338.53,336.90,335.28,332.88,332.78,333.74,327.58,339.70,335.22,333.92,316.44,,,325.53,292.43,318.08,334.25,317.59,,,355.26,349.70,348.92,348.92,327.68,306.37,301.52,287.24,,,284.77,320.14,327.29,334.10,315.64,321.50,324.39,323.46,,324.49,332.28,332.89,327.13,324.69,322.10,325.23,325.77,326.43,303.61,,,,,,,,,288.47,294.82,298.90,298.64,300.64,299.78,294.24,287.80,303.05,286.43,286.56,,,282.19,284.38,300.62,310.05,325.94,324.05,326.48,319.93,307.48,303.87,299.56,291.64,292.97,287.31,271.85,284.64,292.29,293.36,302.47,306.84,302.26,305.77,305.69,304.54,297.06,297.20,302.10,297.47,276.10,291.00,292.01,289.16,295.76,276.45,294.00,,274.04
2005-04-12 22:01:18.889000,L5,358.28,361.30,362.59,362.61,363.25,366.19,363.02,371.41,354.99,368.01,359.02,366.38,354.12,364.53,359.87,361.94,354.32,360.51,356.91,357.11,364.30,363.80,364.75,361.92,363.21,361.19,362.61,362.41,359.79,353.83,362.23,353.70,354.80,357.02,347.41,349.68,353.39,351.25,357.56,359.35,367.04,363.41,363.29,362.22,359.12,360.77,351.66,364.35,358.27,362.99,350.31,344.16,321.55,315.79,310.83,290.61,,311.46,344.77,351.23,356.24,345.77,349.67,348.53,349.81,340.97,349.95,347.44,355.39,342.42,345.05,342.28,340.48,335.15,335.88,324.82,293.54,305.12,307.66,300.70,306.57,306.25,308.17,307.76,307.55,313.84,307.70,297.43,297.74,304.62,296.02,299.59,315.76,311.34,317.50,318.64,319.59,318.24,310.95,318.01,323.91,339.35,328.77,333.08,320.01,325.41,324.86,330.54,314.32,304.48,312.70,295.25,303.13,306.69,304.70,312.19,308.71,317.60,315.64,316.68,316.11,316.88,311.08,320.61,314.26,300.06,301.73,306.96,300.23,305.43,288.41,297.08,,292.35
2005-07-01 22:01:50.102000,L5,332.48,337.65,328.31,337.61,348.17,343.47,347.69,344.17,345.19,345.95,347.79,346.42,335.15,345.84,343.56,338.21,335.36,344.27,341.54,344.68,348.59,354.40,354.10,352.69,351.59,340.31,345.98,344.94,346.18,340.99,338.32,342.27,340.48,,,,,,,,,,,,,305.39,334.61,344.79,342.78,342.51,335.10,304.99,295.17,283.83,274.51,,,,,,,,,,,,,,333.38,326.82,328.89,325.37,328.07,326.56,322.93,290.43,,,,,,,,,,,,,,,,,,,,,,,,282.91,298.47,295.37,291.77,303.24,290.98,288.11,284.75,274.23,275.40,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-05 22:02:17.195000,L5,367.62,370.26,362.33,364.72,363.68,367.33,364.66,369.87,351.14,362.73,356.40,356.76,352.74,354.18,360.94,362.31,368.92,360.83,370.88,360.87,368.81,365.01,361.51,362.65,361.89,353.59,355.60,353.50,344.07,344.93,355.52,345.19,350.12,361.08,362.66,362.11,342.35,351.39,360.65,351.42,359.13,358.95,362.10,366.19,354.08,364.58,348.37,371.59,371.71,364.09,354.37,344.71,308.63,315.05,304.90,290.92,,315.68,351.57,362.97,353.90,353.49,347.66,348.12,349.95,348.59,344.35,350.09,350.84,344.44,354.74,340.21,353.40,337.40,348.62,324.98,288.80,312.28,311.27,295.44,305.88,302.89,310.92,308.16,309.14,317.69,315.24,295.65,301.02,302.83,294.15,297.37,331.20,309.62,312.01,321.95,331.10,341.76,338.78,340.44,350.62,368.89,349.31,336.17,332.02,320.90,325.38,327.78,316.09,311.43,318.66,306.58,310.16,311.03,309.41,311.29,316.58,325.91,319.67,310.33,315.52,316.27,309.09,327.91,324.78,321.95,324.16,332.54,305.84,306.69,291.74,293.82,,296.26
2005-11-06 22:02:22.875000,L5,353.67,350.13,351.46,349.44,359.52,373.01,374.90,371.57,365.82,371.34,371.83,368.68,344.93,348.13,350.10,348.56,346.79,350.09,355.54,368.99,373.29,371.95,373.72,375.96,375.88,366.69,351.76,349.57,340.20,339.69,339.36,339.37,344.71,351.64,352.86,352.35,362.49,370.22,369.40,362.70,357.84,361.71,359.56,357.31,358.54,354.75,364.08,374.16,370.39,370.49,365.16,351.32,322.64,311.04,297.92,288.30,,298.21,344.52,353.84,358.90,351.07,353.09,347.21,348.14,322.58,336.99,341.87,339.62,334.45,331.46,329.31,351.99,352.09,351.52,343.62,311.38,329.88,328.78,292.17,299.47,295.74,302.13,299.78,302.97,306.47,326.69,308.72,310.47,317.04,311.08,311.83,343.45,307.87,313.60,313.08,318.40,326.51,319.82,332.71,354.76,360.52,355.01,353.65,349.72,336.18,328.50,319.06,310.35,303.82,310.22,296.22,296.79,320.10,320.37,326.07,332.25,339.07,332.38,325.00,310.20,310.33,305.02,317.27,313.34,310.62,314.93,341.02,315.47,318.07,306.92,307.06,,290.91
2006-02-10 22:04:39.000000,L5,356.59,354.19,345.34,344.36,354.29,350.64,350.43,351.60,345.91,357.69,357.71,366.00,357.23,353.00,355.88,365.58,349.19,349.92,349.62,347.97,350.36,346.81,355.38,355.45,359.06,356.19,357.31,355.12,355.11,350.49,349.45,353.83,341.54,350.85,344.29,343.78,341.82,348.89,355.37,353.30,341.74,352.95,352.17,362.59,360.23,357.61,357.62,352.43,351.89,349.08,350.98,336.44,319.59,309.66,310.34,298.58,298.53,311.67,343.72,350.03,353.95,348.91,354.82,352.40,350.64,344.77,359.19,352.02,354.77,338.76,331.44,332.64,327.00,335.19,332.35,334.02,302.63,322.78,322.55,298.50,305.01,306.85,313.87,306.00,307.04,307.75,308.08,298.59,296.76,297.68,299.65,303.56,323.69,314.14,319.24,319.49,320.05,322.55,322.79,328.38,333.67,339.90,334.56,338.35,329.37,326.08,323.56,336.02,314.21,312.26,315.63,303.98,302.51,306.27,304.88,313.59,316.36,322.19,319.29,317.10,317.48,326.27,315.73,327.27,315.75,306.78,307.02,314.29,304.27,301.41,288.06,295.97,289.67,290.01
2006-02-26 22:04:59.098000,L5,359.74,350.06,344.14,349.23,351.50,355.66,357.34,354.62,356.96,365.50,364.28,365.32,361.93,363.35,363.47,356.74,351.16,353.32,355.30,354.41,358.82,358.03,361.47,365.75,364.30,363.14,365.14,363.07,362.73,353.24,349.47,350.06,349.90,348.77,352.22,344.53,353.37,359.25,358.81,361.94,365.93,361.46,364.11,355.61,359.24,356.28,360.66,356.90,350.56,349.06,359.65,346.19,327.03,320.82,315.26,311.81,305.65,305.11,335.46,346.52,348.74,350.67,358.65,359.77,359.13,355.71,355.13,354.67,352.41,336.70,331.66,330.77,330.26,327.43,334.75,327.24,313.26,331.21,331.72,306.82,319.94,313.49,320.94,307.39,308.61,309.42,309.99,296.05,298.41,306.64,309.73,312.37,329.05,321.53,326.17,327.81,323.14,321.63,321.72,323.24,330.00,341.60,333.33,342.62,340.47,331.15,333.07,338.79,323.72,319.10,313.99,306.00,307.79,313.04,307.10,313.95,316.45,332.77,329.93,326.65,326.47,328.49,325.70,332.70,318.39,307.96,309.82,317.99,305.70,304.41,294.63,309.30,289.29,324.86
2006-05-17 22:06:21.807000,L5,326.40,315.23,327.54,323.33,330.40,320.77,325.98,340.72,335.78,342.46,341.67,339.29,329.27,341.09,341.97,336.35,336.62,342.34,338.44,336.04,345.08,341.89,344.45,355.57,354.41,347.41,345.35,343.77,332.68,307.28,321.38,319.80,323.71,,,,,,,,,,,,,,,337.84,330.01,324.95,332.66,314.63,297.81,298.69,284.24,277.58,,297.38,332.28,338.85,331.46,335.04,331.08,326.49,313.46,308.80,320.58,323.43,325.81,321.05,322.78,318.04,325.29,322.77,326.38,308.31,,,,,,,,,,,,,278.90,284.52,279.97,288.70,298.17,297.94,301.00,306.72,311.32,322.45,307.72,307.87,323.57,331.40,325.11,323.32,315.89,303.06,308.39,307.63,298.05,287.24,301.51,290.37,292.55,290.83,288.06,292.70,296.77,300.80,302.49,292.45,295.82,295.55,294.89,307.14,308.45,295.39,305.68,313.18,283.16,290.36,265.22,289.18,,271.49
2006-08-21 22:07:43.467000,L5,355.28,362.02,358.83,364.86,367.06,369.38,365.90,376.26,353.96,357.65,353.30,358.75,353.02,356.27,359.34,367.89,365.77,375.62,367.03,372.90,372.42,374.58,364.50,365.66,362.60,362.15,356.51,357.74,357.16,355.74,361.91,362.33,362.36,369.42,368.16,366.91,350.20,357.08,357.59,358.77,360.52,361.09,363.25,374.14,364.89,372.43,377.18,379.77,375.63,364.80,352.72,336.69,316.26,313.21,307.47,295.26,296.34,325.64,350.69,360.51,362.53,346.09,342.48,340.69,336.89,346.21,334.32,344.93,357.89,353.53,353.96,351.18,354.42,348.25,348.60,335.56,295.35,321.54,320.81,295.69,300.08,300.68,325.31,318.37,325.23,322.72,322.17,299.12,307.73,306.54,298.22,297.75,335.40,311.37,324.52,340.41,355.33,359.90,361.45,367.73,374.06,382.33,369.55,342.38,340.87,327.16,336.50,336.11,322.25,333.30,345.53,337.73,336.25,338.90,326.84,327.00,335.44,337.28,346.22,329.26,319.50,327.01,330.43,348.82,352.43,348.77,352.64,352.38,316.08,314.33,289.58,289.91,289.72,307.31
2006-10-08 22:08:17.083000,L5,352.99,340.42,341.91,352.13,351.70,355.96,357.72,366.45,358.38,366.25,366.02,364.09,363.30,361.49,352.87,347.87,345.84,351.63,350.62,351.20,353.59,369.56,373.49,372.66,370.71,368.55,363.64,370.70,349.44,350.12,346.86,345.96,345.60,343.58,348.00,359.62,361.58,364.07,368.66,366.87,368.42,371.34,361.04,356.43,347.63,350.03,352.76,359.04,355.61,360.89,364.17,347.16,314.20,315.55,308.20,303.12,287.56,,,,,,,,,317.27,353.15,356.15,342.59,340.26,330.62,334.59,334.07,332.82,338.34,339.14,306.76,326.91,331.18,303.74,307.49,303.40,299.33,297.12,300.30,304.39,302.70,279.60,295.76,305.13,302.36,301.32,328.51,318.87,323.15,314.81,315.82,320.76,316.36,324.01,325.35,337.42,341.76,345.38,338.71,327.65,333.70,337.14,323.72,301.50,309.44,298.65,297.99,302.47,300.08,306.83,325.16,326.12,325.56,318.48,319.35,323.63,316.54,317.04,313.53,314.55,323.15,328.51,292.21,306.52,298.56,300.43,,
2006-10-24 22:08:26.357000,L5,,,,,,,339.32,329.18,333.13,343.69,342.41,345.06,346.67,342.00,350.73,346.07,348.36,349.23,343.11,337.34,342.13,347.27,344.40,346.44,343.82,335.78,350.95,355.99,357.97,352.04,356.66,350.11,351.87,329.70,324.11,329.36,319.75,,,,,,,,,,,346.92,341.39,347.73,341.34,320.19,288.96,295.14,291.17,283.40,277.01,,,,,,,,,,342.86,355.85,345.00,335.64,333.58,345.49,333.57,325.59,326.35,324.67,304.63,322.38,325.30,306.48,313.31,,,,,,,,,,,,,,,,,294.59,295.20,306.97,314.56,317.09,317.39,313.57,311.33,299.79,311.61,317.09,312.50,301.00,308.13,303.54,304.27,303.89,300.29,303.87,309.83,309.08,308.27,302.04,314.11,316.36,310.16,322.78,319.09,312.14,314.30,313.58,296.76,276.70,,,,
