dates,nzd0051-0000,nzd0051-0001,nzd0051-0002,nzd0051-0003,nzd0051-0004,nzd0051-0005,nzd0051-0006,nzd0051-0007,satname
1999-08-17 22:10:26+00:00,328.87,,,,,,,,L7
1999-09-27 22:04:25+00:00,346.495,373.92,,,,,,,L7
1999-10-04 22:10:38+00:00,355.3866666666667,354.055,331.19,344.34,,,,,L7
1999-11-14 22:04:18+00:00,353.515,342.55,327.405,343.87,348.02,343.11,317.73,330.37,L7
2000-05-24 22:03:22+00:00,,298.4,305.1,335.21,336.63,332.12,,,L7
2000-08-03 22:08:44+00:00,321.33,308.04499999999996,312.625,333.54999999999995,332.44,327.59000000000003,,,L7
2000-09-04 22:08:22+00:00,320.275,313.65000000000003,315.17333333333335,333.01666666666665,331.3833333333333,325.46,,,L7
2000-09-13 22:02:02+00:00,326.69,314.615,317.2925,334.825,335.235,326.47749999999996,338.26,326.96,L7
2001-03-24 22:01:35+00:00,,304.77,306.67,333.09,341.69,328.01,308.39,322.73,L7
2001-06-03 22:07:16+00:00,315.26,304.71,307.755,330.79499999999996,335.11,323.195,308.39,322.73,L7
2001-06-19 22:07:05+00:00,328.66499999999996,315.43666666666667,318.5833333333333,335.56333333333333,337.6566666666667,328.94,324.935,322.73,L7
2001-08-15 22:00:14+00:00,328.66499999999996,309.6325,316.46500000000003,333.65,336.605,328.3125,319.01,322.73,L7
2001-12-21 22:00:05+00:00,,292.22,310.11,327.91,333.45,326.43,307.16,319.97,L7
2002-01-22 22:00:16+00:00,,292.22,310.11,327.91,333.45,326.43,307.16,319.8,L7
2002-06-15 21:59:55+00:00,,298.35,315.36,331.56,331.59,326.67,310.28,318.2366666666667,L7
2002-07-17 21:59:44+00:00,,303.72,318.67,332.88,334.49,332.61,329.24,320.90000000000003,L7
2002-10-12 22:05:14+00:00,329.68,307.37333333333333,318.9433333333333,333.55,336.16333333333336,332.61,329.24,317.62,L7
2002-10-28 22:05:22+00:00,329.89,309.415,315.685,333.5325,335.84749999999997,332.61,329.24,313.64750000000004,L7
2003-01-09 21:59:45+00:00,329.89,313.10333333333335,315.79333333333335,334.19000000000005,337.26666666666665,338.55,348.2,312.1025,L7
2003-05-24 22:06:17+00:00,,310.68,316.56,331.29,333.4,325.31,,308.93,L7
2005-09-26 22:05:42+00:00,324.41,320.94,330.31,336.59,326.64,328.53,324.82,,L5
2006-06-25 22:10:20+00:00,323.6,316.58,326.1,330.46,320.94,322.18,320.48,,L5
2006-09-29 22:11:34+00:00,323.82500000000005,321.49,330.295,335.695,326.08500000000004,327.185,325.71500000000003,,L5
2006-11-25 22:06:19+00:00,323.82500000000005,315.36999999999995,320.8233333333333,334.7266666666667,329.03333333333336,335.6333333333333,317.28333333333336,,L5
2006-12-11 22:06:28+00:00,329.24333333333334,315.36999999999995,320.8233333333333,334.7266666666667,329.03333333333336,335.6333333333333,317.28333333333336,,L5
2010-02-12 22:08:30+00:00,319.57,307.53,314.92,326.88,319.03,319.34,314.39,,L5
2011-03-12 22:01:19+00:00,310.74,294.72,313.53,325.06,322.03,319.78,326.14,,L5
2011-09-04 22:00:03+00:00,312.675,299.025,318.45,329.755,326.2,327.78999999999996,328.63,,L5
2013-09-25 22:13:17+00:00,318.31,323.55,336.15,348.01,346.17,347.87,351.82,330.96,L8
2013-10-02 22:19:28+00:00,327.52,331.03499999999997,341.605,350.54999999999995,347.62,347.58000000000004,347.35,321.105,L8
2013-10-18 22:19:25+00:00,330.93333333333334,334.31,342.99666666666667,352.16333333333336,348.12000000000006,348.2033333333334,346.78999999999996,319.06333333333333,L8
2013-12-14 22:12:57+00:00,330.93333333333334,334.31,342.99666666666667,352.16333333333336,348.12000000000006,347.3725,347.2375,316.93,L8
2014-01-31 22:12:28+00:00,325.1325,325.8125,337.2025,348.47749999999996,345.515,342.156,341.316,316.93,L8
2014-02-07 22:18:33+00:00,324.13,322.054,334.02599999999995,346.486,342.51,342.156,341.316,316.93,L8
2014-02-23 22:18:20+00:00,324.21666666666664,322.4166666666667,333.79833333333335,345.77666666666664,341.02500000000003,342.156,341.316,316.93,L8
2014-04-05 22:11:34+00:00,324.122,320.844,333.046,345.698,340.696,343.41999999999996,342.1775,325.7733333333333,L8
2014-04-12 22:17:37+00:00,324.66833333333335,321.65333333333336,332.88166666666666,345.215,340.52500000000003,342.902,340.63599999999997,325.7733333333333,L8
2015-02-19 22:11:13+00:00,317.03,320.98,330.64,345.65,344.88,344.06,347.67,325.87,L8
2016-09-08 22:17:48+00:00,320.4,317.52,325.04,340.17,331.38,,,,L8
2016-09-24 22:17:49+00:00,326.27,324.0,332.095,344.17,337.16499999999996,339.49,337.59,,L8
2016-10-10 22:17:54+00:00,328.50333333333333,327.06333333333333,335.4866666666667,346.76666666666665,339.9733333333333,341.62,339.28499999999997,,L8
2017-08-10 22:17:37+00:00,318.69,305.44,318.55,328.36,316.64,,,,L8
2017-09-27 22:17:48+00:00,330.45,321.95500000000004,330.975,340.295,332.125,346.25,339.01,302.15,L8
2018-01-26 22:11:21+00:00,330.45,321.95500000000004,334.6066666666666,345.30333333333334,338.4266666666667,349.21500000000003,346.895,314.04999999999995,L8
2018-04-07 22:16:59+00:00,364.52,371.47,355.725,364.615,357.75,358.095,358.735,343.16999999999996,L8
2018-05-25 22:16:28+00:00,350.59000000000003,352.905,351.64000000000004,360.02666666666664,352.95666666666665,351.7833333333333,352.39000000000004,343.16999999999996,L8
2018-08-06 22:10:46+00:00,350.59000000000003,334.5933333333333,343.9166666666667,354.95000000000005,347.23,342.6166666666666,337.3433333333333,360.39,L8
2018-09-07 22:11:00+00:00,340.45666666666665,332.755,343.335,354.26750000000004,348.2375,345.45,341.7575,347.67499999999995,L8
2019-01-04 22:17:27+00:00,327.02,319.92,333.78000000000003,346.83,342.49333333333334,340.1766666666667,333.96,319.26,L8
2019-02-14 22:11:09+00:00,321.8333333333333,322.92,329.59999999999997,347.1866666666667,344.55,344.9266666666667,335.28000000000003,319.26,L8
2019-03-02 22:11:05+00:00,317.62,318.02750000000003,322.455,344.0675,341.6575,344.9266666666667,335.28000000000003,319.26,L8
2019-09-26 22:11:45+00:00,334.64,327.01,340.42,350.07,354.12,356.56,357.63,336.93,L8
2019-12-22 22:17:51+00:00,333.375,329.1,339.795,349.03499999999997,347.9,349.365,348.64,318.03499999999997,L8
2020-02-01 22:11:29+00:00,333.375,329.1,339.795,345.93333333333334,345.53999999999996,340.3433333333333,337.21999999999997,318.03499999999997,L8
2020-02-24 22:17:35+00:00,330.46,326.2033333333333,339.795,345.93333333333334,345.53999999999996,340.3433333333333,337.21999999999997,318.03499999999997,L8
2020-03-27 22:17:20+00:00,325.1666666666667,321.56666666666666,324.675,339.03333333333336,334.84666666666664,332.235,327.015,299.14,L8
2020-07-01 22:17:22+00:00,322.87333333333333,319.1433333333334,320.61,337.1366666666667,331.4433333333333,322.3,314.38,,L8
2020-09-03 22:17:46+00:00,320.9533333333333,318.68666666666667,320.64000000000004,336.6133333333334,326.0733333333333,,,,L8
2020-09-12 22:11:38+00:00,321.265,321.26750000000004,325.8775,340.9725,332.275,355.03,356.57,334.43,L8
2020-09-19 22:17:52+00:00,321.966,321.198,325.418,340.678,331.2,355.03,356.57,334.43,L8
2021-03-23 22:11:13+00:00,328.4,332.29,346.57,354.27,352.5,355.47,356.66,349.82,L8
2021-10-01 22:11:46+00:00,317.99,327.13,338.67,351.55,350.12,353.93,356.38,349.41,L8
2022-03-26 22:11:11+00:00,318.595,326.58500000000004,336.745,349.46500000000003,348.17,350.78999999999996,353.255,337.785,L8
2022-06-13 22:17:12+00:00,323.705,326.875,333.67499999999995,346.18,340.385,347.65,350.13,326.16,L9
2022-07-15 22:17:24+00:00,323.68666666666667,325.3633333333333,330.05,343.9466666666667,334.25,347.65,350.13,326.16,L9
2022-09-17 22:17:54+00:00,322.9025,324.9425,327.94,342.8875,333.1775,347.65,350.13,326.16,L9
2023-05-16 22:10:40+00:00,328.29,333.2,346.75,357.46,354.34,358.32,358.06,349.53,L8
2023-07-10 22:17:17+00:00,327.12,328.19,336.70500000000004,349.155,341.955,358.32,358.06,349.53,L8
2023-08-03 22:17:19+00:00,325.94666666666666,326.23,329.96000000000004,349.155,341.955,358.32,358.06,349.53,L9
2023-08-11 22:17:27+00:00,325.21000000000004,325.295,328.01,345.78,337.88666666666666,358.32,358.06,349.53,L8
2023-08-28 22:11:20+00:00,325.21000000000004,318.988,326.37800000000004,344.4,337.7175,346.705,335.74,349.53,L9
2023-10-07 22:11:33+00:00,321.422,317.3616666666667,325.865,343.82399999999996,337.47999999999996,345.31333333333333,337.34,349.53,L8
2023-10-14 22:17:45+00:00,321.20166666666665,317.7628571428572,325.2557142857143,342.9316666666667,335.7583333333333,345.31333333333333,337.34,349.53,L8
2023-10-15 22:11:39+00:00,321.34999999999997,319.35875,327.3725,344.4157142857143,337.7885714285714,347.1675,341.71500000000003,345.705,L9
2023-12-17 22:17:48+00:00,323.3257142857143,320.19625,328.15250000000003,344.09285714285716,336.9428571428571,344.06,337.79,332.66999999999996,L8
2023-12-18 22:11:45+00:00,322.235,319.18555555555554,327.1766666666667,343.94875,337.9525,342.544,334.01000000000005,332.66999999999996,L9
2024-02-19 22:17:39+00:00,324.39,321.2542857142857,332.7642857142858,346.88714285714286,341.97142857142853,343.16833333333335,335.165,329.68666666666667,L8
