dates,nzd0254-0000,nzd0254-0001,nzd0254-0002,nzd0254-0003,nzd0254-0004,nzd0254-0005,nzd0254-0006,nzd0254-0007,nzd0254-0008,nzd0254-0009,nzd0254-0010,nzd0254-0011,nzd0254-0012,nzd0254-0013,nzd0254-0014,nzd0254-0015,nzd0254-0016,nzd0254-0017,nzd0254-0018,nzd0254-0019,nzd0254-0020,nzd0254-0021,nzd0254-0022,nzd0254-0023,nzd0254-0024,nzd0254-0025,nzd0254-0026,nzd0254-0027,nzd0254-0028,nzd0254-0029,nzd0254-0030,nzd0254-0031,nzd0254-0032,nzd0254-0033,nzd0254-0034,nzd0254-0035,nzd0254-0036,satname
2002-01-17 21:42:52+00:00,,245.08,224.70999999999998,240.52,251.55,,,,218.74,179.31,242.37,264.54499999999996,261.08,271.36,281.115,301.9,252.15,270.77,269.61,262.61,280.26,,300.945,280.4,193.03,211.87,,309.34,293.02333333333337,,,,,301.195,276.45,322.39,353.2,L7
2002-02-02 21:42:54+00:00,218.62,225.2,218.30666666666664,234.365,245.67000000000002,,254.21,249.59,214.175,184.88333333333333,245.60333333333332,264.54499999999996,261.08,271.36,283.425,298.0133333333333,252.15,270.77,269.61,262.61,280.26,,300.945,280.4,193.03,211.87,,306.57,288.59666666666664,310.32,,,,308.1066666666666,280.885,303.43,353.42333333333335,L7
2002-02-18 21:42:54+00:00,218.62,228.7733333333333,217.9625,234.365,245.67000000000002,,247.38,237.92000000000002,214.175,200.22,238.4025,263.27,254.095,271.36,283.425,298.0133333333333,252.15,270.77,269.61,262.61,280.26,177.84,300.945,280.4,208.215,218.405,,302.7,287.32,310.32,,,,311.8066666666667,285.7733333333333,309.91,351.90500000000003,L7
2002-04-07 21:42:52+00:00,218.62,219.0475,215.11999999999998,218.0666666666667,227.93999999999997,,236.48333333333335,237.92000000000002,199.64000000000001,208.01999999999998,234.07200000000003,263.27,254.095,271.36,289.5833333333333,298.0133333333333,252.15,270.77,269.61,262.61,280.26,177.84,300.945,280.4,208.215,218.405,,302.7,287.32,300.96500000000003,325.13,,328.98,311.8066666666667,290.385,309.91,351.90500000000003,L7
2002-09-14 21:41:55+00:00,,189.87,222.41,185.47,192.48,,214.69,,170.57,239.22,216.75,,,,301.9,,,,,,,,,,,,,,310.63,291.61,325.13,,328.98,,304.22,,,L7
2002-11-01 21:41:54+00:00,,,241.07,,,,,,,,,,,,,,,,,,,,,,,,,289.08,310.63,,,,,,,,,L7
2003-01-20 21:42:33+00:00,,,241.07,,,,,,,,,,,,,299.44,,,,,,,,,,,,296.085,310.63,,,,,,,,,L7
2003-02-05 21:42:41+00:00,,,241.07,,,,,,,,,,,,,299.44,228.66,248.69,262.82,247.07,,185.35,285.4,,246.49,222.87,,296.085,310.63,,,,,,288.63,,,L7
2003-02-21 21:42:44+00:00,,,241.07,,,,,,,,,278.28,283.38,305.1,,303.84000000000003,268.52,248.69,262.82,247.07,,185.35,285.4,,246.49,222.87,,296.085,310.63,,,,,,288.63,,,L7
2003-05-12 21:42:48+00:00,,223.3,210.55,,,,,217.23,,,,259.575,283.38,305.1,287.72,298.0833333333333,271.73333333333335,266.555,274.07,239.64,242.44,233.65499999999997,289.05499999999995,288.75,246.49,222.87,157.85,303.09,279.9,,,,,,283.505,322.72,342.71,L7
2003-09-25 21:31:42+00:00,,223.3,210.55,,,,,217.23,,,,240.87,,,305.975,286.57,278.16,284.42,285.32,232.21,242.44,281.96,292.71,288.75,,,157.85,,288.505,,,,,,278.38,322.72,342.71,L5
2004-03-19 21:33:10+00:00,,,236.72,,,,,,,,,,,,320.33000000000004,306.55,,,,,,,,,,,,,299.55,,,,,,,,,L5
2004-06-23 21:35:46+00:00,,223.52,220.73000000000002,,,,,,,,,,275.23,,303.09000000000003,296.615,299.15,,,,,,,,306.61,,,281.0,296.015,304.72,,,,319.45,329.0,320.23,348.92,L5
2004-07-25 21:36:37+00:00,,223.52,220.73000000000002,,,,,,,,,,275.23,,303.09000000000003,296.615,299.15,,,,,,,,306.61,,,281.0,299.88000000000005,304.72,,,,319.45,329.0,320.23,348.92,L5
2004-09-11 21:37:49+00:00,,223.52,220.73000000000002,,,,,,,,,,275.23,,303.09000000000003,296.615,299.15,,,,,,,,306.61,,,281.0,299.685,304.72,,,,319.45,329.0,338.8,348.92,L5
2004-10-13 21:38:32+00:00,,223.52,204.74,,,,,,,,,,275.23,,300.645,292.945,299.15,,,,,,,,306.61,,,296.425,297.65500000000003,309.545,,,,319.45,329.0,345.12000000000006,366.815,L5
2005-05-25 21:41:28+00:00,,218.13,213.14,221.19,205.75,167.28,,202.17,,,,,,,286.43,278.26,,,,,,,,,,,,221.76,256.1,299.27,,,,310.06,310.58,319.03,338.33,L5
2005-06-26 21:41:40+00:00,,212.64499999999998,215.1,221.19,205.75,167.28,,205.32999999999998,,,,,,,288.33500000000004,283.41999999999996,,,,,,,,,,,,221.74,269.45000000000005,299.27,,,,315.305,316.71,325.835,344.57,L5
2005-07-12 21:41:47+00:00,,207.30666666666664,210.59333333333333,221.19,205.75,167.28,,206.20666666666668,,,,,,,282.91333333333336,280.0566666666667,286.76,280.98,,,,,,,297.05,295.37,159.98,219.1833333333333,270.34666666666664,300.23,,,,312.04,316.8433333333333,325.83,342.31333333333333,L5
2005-08-13 21:42:05+00:00,,208.19,210.7025,221.19,205.75,167.28,225.49,211.67000000000002,,,,,,,281.125,278.90749999999997,289.36,267.355,274.28,274.71,275.39,278.34,291.73,293.73,297.05,295.37,156.51999999999998,213.54749999999999,270.9425,301.09999999999997,,,,312.04,316.8433333333333,321.9125,334.64,L5
2005-08-29 21:42:10+00:00,,208.19,210.7025,221.19,205.75,167.28,225.49,211.67000000000002,,,,,,,281.125,278.90749999999997,289.36,267.355,274.28,274.71,275.39,278.34,291.73,293.73,297.05,295.37,156.51999999999998,213.54749999999999,279.158,301.09999999999997,,,,312.04,316.8433333333333,321.9125,334.64,L5
2006-02-21 21:44:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.95,,,,,,,,,L5
2006-04-10 21:45:40+00:00,,,,,,,,,,,,,,327.99,313.94,305.35,,,,,,,,,,,,,305.88,,,,,,,,,L5
2006-04-26 21:45:56+00:00,248.95,194.34,203.78,211.38,205.93,162.3,,,,,,,,327.99,295.43,289.185,288.66,289.41,,287.65,289.98,294.15,,,,,269.63,198.18,291.08,297.17,,,,287.93,,304.11,323.52,L5
2006-07-31 21:47:18+00:00,248.95,194.34,203.78,211.38,205.93,162.3,,,,215.12,209.13,,,327.99,293.51666666666665,286.5466666666667,286.775,289.41,,287.65,289.98,294.15,,,,,266.0,209.71,283.96,297.17,,,,287.93,310.14,309.255,323.52,L5
2006-09-17 21:47:54+00:00,248.95,194.34,203.78,211.38,205.93,162.3,,,,215.12,209.13,,,327.99,293.51666666666665,286.5466666666667,286.775,289.41,,287.65,289.98,294.15,,,,,266.0,209.71,284.2866666666667,297.17,,,,287.93,310.14,309.255,323.52,L5
2006-12-06 21:48:41+00:00,,,,,,,,,,215.12,209.13,,,,301.71000000000004,295.135,295.75,,,,,,,,,,288.09000000000003,267.865,288.29,318.31,,,,,310.14,314.4,,L5
2011-01-02 21:43:59+00:00,,,245.57,,,,,,,,,,,,308.64,311.15,,,,,,,,,,,,,307.98,,,,,,,347.61,,L5
2013-04-29 21:55:51+00:00,258.48,223.41,211.69,224.45,230.58,,,227.98,249.43,253.49,262.54,273.21,285.47,,281.61,277.74,291.99,,288.53,278.54,281.48,,303.65,306.08,294.25,301.38,296.42,275.82,286.73,309.54,320.45,,319.08,326.17,314.63,334.99,345.23,L8
2013-08-19 21:55:42+00:00,258.48,223.41,211.69,224.45,230.58,,,227.98,249.43,253.49,262.54,273.21,285.47,,281.61,277.74,291.99,,288.53,278.54,281.48,,303.65,306.08,294.25,301.38,296.42,275.82,293.635,309.54,320.45,,319.08,326.17,314.63,334.99,345.23,L8
2014-06-19 21:53:23+00:00,,204.61,208.18,,,,,222.96,,,,,,,264.0,275.78,,,,,278.83,,,299.33,290.9,,,277.41,285.02,,,,,,,341.06,348.68,L8
2014-08-06 21:53:41+00:00,,204.61,214.175,,,,,222.96,,,,,,276.45,269.155,275.78,292.98,284.24,,,275.48,,,299.33,291.46,,,277.635,288.62,,,,,,331.18,341.53999999999996,349.82,L8
2014-09-07 21:54:12+00:00,,204.61,214.175,,,,,222.96,,,,,,276.45,273.12666666666667,289.04999999999995,292.98,284.24,,287.02,275.48,,,299.33,291.46,,,277.635,292.3333333333333,,,,,,331.18,341.53999999999996,349.82,L8
2015-01-13 21:53:42+00:00,,239.32,214.935,210.98,220.88,,,219.91,,,,,275.96,279.06,275.74,283.885,292.98,284.24,,280.04499999999996,273.865,285.6,297.44,294.87,287.37,300.07,292.82,278.25,284.8533333333333,294.27,306.16,312.97,,318.43,316.175,337.245,347.335,L8
2015-04-03 21:53:02+00:00,,239.32,203.25,210.98,223.76,,,222.785,,,,,275.96,281.365,275.365,265.47,,,,273.07,275.6,285.6,297.44,294.87,282.72,300.07,292.82,277.67499999999995,264.67999999999995,294.27,306.16,312.97,,318.43,304.655,332.305,344.53499999999997,L8
2015-04-19 21:53:02+00:00,,235.24,208.59333333333333,210.98,223.76,,,222.785,,,,,275.96,281.1366666666667,276.24666666666667,266.21666666666664,,,,273.07,275.6,285.6,297.44,294.87,282.72,300.07,292.82,278.40333333333336,267.4266666666667,299.495,306.16,312.97,,318.43,306.4266666666667,332.74666666666667,345.12000000000006,L8
2015-05-05 21:53:12+00:00,,231.99333333333334,210.7125,210.98,223.76,,,223.4,,,,,275.96,280.8275,275.5275,268.1475,,,,274.99,275.6,285.6,299.82,294.87,288.605,300.07,292.82,279.125,270.9425,301.3333333333333,306.16,312.97,,318.43,308.47,335.02750000000003,345.63,L8
2015-06-06 21:53:16+00:00,,231.99333333333334,210.7125,210.98,223.76,,,223.4,,,,,275.96,280.8275,275.5275,268.1475,,,,274.99,275.6,285.6,299.82,294.87,288.605,300.07,292.82,279.125,275.308,301.3333333333333,306.16,312.97,,318.43,308.47,335.02750000000003,345.63,L8
2016-01-16 21:53:45+00:00,254.54,210.69,210.68,238.5,216.65,,245.92,225.07,238.62,247.37,258.85,272.25,280.71,,,,,,278.84,271.23,281.19,,300.85,300.1,286.31,290.65,291.82,277.78,273.97,300.04,310.63,,,,308.06,331.96,349.96,L8
2016-02-01 21:53:43+00:00,260.85,209.775,216.495,238.5,220.89,,244.86,225.39999999999998,238.76,247.07999999999998,257.46000000000004,269.15,280.53499999999997,283.45,274.04,266.62,288.11,,278.84,271.23,281.19,,302.15,301.0,287.08000000000004,296.105,291.53499999999997,277.78499999999997,279.86,304.90999999999997,312.36,,,,309.895,336.66499999999996,361.835,L8
2016-03-04 21:53:57+00:00,260.85,223.90333333333334,220.27666666666667,241.79000000000002,232.62666666666667,,250.18666666666664,228.95666666666668,238.76,247.07999999999998,257.46000000000004,269.15,280.53499999999997,283.45,274.04,271.48,288.11,,278.84,271.23,281.19,,302.15,301.0,287.08000000000004,296.105,302.59666666666664,278.33666666666664,282.83666666666664,309.81333333333333,312.36,,,336.39,311.31666666666666,337.63666666666666,365.50666666666666,L8
2016-07-26 21:54:04+00:00,267.16,235.08666666666667,223.92999999999998,245.08,240.615,,252.32,235.63,238.9,252.02999999999997,256.07,266.05,280.36,261.755,282.65,275.18,288.11,,,,,,303.45,301.9,298.065,301.56,307.985,280.6766666666667,289.71,317.52000000000004,314.09,,,336.39,312.94500000000005,347.5933333333333,381.25666666666666,L8
2016-08-27 21:54:14+00:00,,244.59666666666666,221.88666666666666,245.08,256.1,,260.84,238.16666666666666,251.52,257.27,,,,253.585,294.575,275.47666666666663,289.36,,,,272.93,,,,298.575,,301.31,279.6933333333333,290.32,315.57666666666665,314.45,,,336.39,314.16,345.42,372.52,L8
2016-09-12 21:53:54+00:00,,242.72000000000003,218.64333333333332,,233.25,,,238.34,251.52,254.065,,,,262.59666666666664,290.37666666666667,272.6766666666667,288.71000000000004,,,,272.93,,,,295.2966666666667,296.48,279.485,278.37333333333333,289.12333333333333,309.4666666666667,313.44,,,325.7,310.95,343.0,363.95666666666665,L8
2016-12-17 21:54:19+00:00,,235.175,218.6825,234.79,233.25,,,237.53,248.235,254.06333333333336,267.93,,287.61,267.795,287.7525,271.40749999999997,285.2766666666667,282.44,,279.84,272.93,287.99,,293.02,292.6575,296.3,284.0233333333333,277.645,287.8575,305.76,311.6566666666667,315.07,,322.33,308.095,339.4625,359.39750000000004,L8
2017-08-14 21:53:43+00:00,,221.88,218.61,233.9,,,,237.93,,251.68,260.39,269.13,,282.01,272.84,275.16,292.35,,,274.94,272.03,286.88,,305.43,289.8,,298.78,276.61,293.21,310.47,,,,,,,,L8
2017-08-30 21:53:46+00:00,,215.06,218.61,233.9,,,,237.93,,251.68,260.57,269.13,,282.01,263.065,266.51,292.35,,,274.94,272.37,286.88,,302.09000000000003,287.32,296.05,299.975,279.005,293.725,307.33500000000004,,,,,,,375.91,L8
2017-10-01 21:54:18+00:00,,215.06,223.505,233.9,,,,237.93,,251.68,260.57,269.13,,293.475,263.065,266.51,292.35,,,274.94,272.37,286.88,,302.09000000000003,287.32,296.05,299.975,279.005,295.96666666666664,307.33500000000004,,,,,,,375.91,L8
2017-12-04 21:54:13+00:00,261.06,214.08333333333334,220.58333333333334,222.405,222.01,,243.13,234.26,244.76,251.25,262.13,270.095,277.53,290.31333333333333,267.43333333333334,266.45,288.07000000000005,285.74,282.11,274.58500000000004,275.7233333333333,286.88,301.67,301.18666666666667,287.3433333333333,296.815,298.09999999999997,279.90000000000003,292.49,303.2766666666667,309.97,,,319.12,307.99,335.05,364.37,L8
2018-04-11 21:53:25+00:00,261.06,212.13,214.74,210.91,222.01,,243.13,230.59,244.76,250.82,265.25,271.06,277.53,283.99,276.17,266.33,283.79,285.74,282.11,274.23,282.43,,301.67,299.38,287.39,297.58,294.35,281.69,292.04499999999996,295.16,309.97,,,319.12,307.99,335.05,352.83,L8
2018-07-16 21:52:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.835,,,,,,,,,L8
2018-08-01 21:52:58+00:00,247.09,187.45,189.02,216.6,,,,212.67,240.48,242.91,255.37,260.32,,,260.8,272.92,286.27,,,270.74,268.44,281.45,293.37,293.7,281.96,293.64,287.49,,287.88666666666666,,280.83,300.87,307.29,320.15,304.12,,,L8
2018-08-17 21:53:07+00:00,252.12,198.71499999999997,202.66000000000003,222.27499999999998,,,,221.66,240.48,242.91,255.37,267.95,,282.94,270.68,277.815,286.27,,,270.74,268.44,281.45,293.37,293.7,289.955,298.31,292.475,276.84,287.5025,303.11,280.83,300.87,307.29,320.15,304.12,338.13,346.95,L8
2018-10-04 21:53:50+00:00,252.12,201.14,207.92999999999998,225.61333333333332,234.77,,,227.93666666666664,240.48,242.91,255.37,269.6166666666666,283.71,285.29499999999996,277.75333333333333,276.98333333333335,289.39,,,270.74,275.13,281.45,293.37,293.7,290.25333333333333,298.31,292.475,278.76,287.334,303.045,280.83,300.87,310.58500000000004,321.45,308.24,339.455,347.72,L8
2018-10-20 21:53:32+00:00,252.89000000000001,211.45999999999998,215.0475,225.61333333333332,234.77,,,227.93666666666664,240.48,242.91,255.37,269.6166666666666,283.71,285.29499999999996,277.75333333333333,276.98333333333335,289.39,,,270.74,275.13,281.45,293.37,293.7,290.25333333333333,298.31,292.475,283.8566666666666,288.106,306.14000000000004,280.83,300.87,310.58500000000004,323.36999999999995,308.24,339.455,357.5566666666667,L8
2018-11-05 21:53:36+00:00,252.785,217.38600000000002,217.35,228.7775,234.77,,,236.8625,256.84,242.91,255.37,272.09,285.015,287.5833333333333,285.1825,278.385,289.39,,,270.74,275.13,281.45,293.37,293.7,290.4825,298.31,297.08,285.47,289.235,305.3875,303.81,300.87,310.58500000000004,323.8725,313.3333333333333,347.06666666666666,362.1675,L8
2019-05-16 21:53:15+00:00,,250.44,233.81,,,,,,,,,,,,307.07,,,,,,,,,,,,,291.47,288.54,,,,,,346.47,,,L8
2019-06-17 21:53:30+00:00,,237.54,217.72,,,,,225.47,238.95,241.46,,,,,294.875,278.8,,,,278.72,,,302.24,,299.56,,297.77,282.795,286.70500000000004,324.34,,,,,346.47,342.4,384.5,L8
2019-08-04 21:53:45+00:00,,236.25666666666666,217.72,,,,,228.05,238.95,241.46,,,,,292.49333333333334,278.8,,,,278.72,,,302.24,,299.56,,297.91499999999996,282.26,284.47,313.895,,,,,335.165,342.4,369.505,L8
2019-10-07 21:54:03+00:00,,236.25666666666666,217.72,,,,237.4,231.10999999999999,238.95,241.46,,,,,289.6425,276.66499999999996,288.72,,,278.72,,,302.24,,292.975,,297.2,283.26,284.535,308.91,310.55,,,,327.1933333333333,344.46,363.5933333333333,L8
2020-01-11 21:54:15+00:00,,243.7,238.69,250.51,254.27,,249.07,233.1833333333333,244.39,250.45,,,,286.4,282.0933333333333,272.59,288.615,,286.89,274.12,282.67,296.38,302.77,300.05,287.90999999999997,303.71,298.01666666666665,284.07666666666665,282.10999999999996,301.00666666666666,310.55,,,,315.3833333333334,344.67999999999995,359.17,L8
2020-06-03 21:53:12+00:00,,252.22500000000002,238.69,250.51,254.27,,260.74,237.905,244.39,250.45,,,314.15,286.4,299.16999999999996,270.65,288.51,,286.89,274.12,282.67,296.38,302.77,300.05,289.43,303.71,300.22,284.78,281.6,300.63,,,,,311.04,342.84,371.23,L8
2020-10-25 21:54:00+00:00,,238.97500000000002,212.46,224.04,239.41,,,243.365,,,,274.99,298.455,289.07,302.33500000000004,301.0,292.54,295.97,290.88,282.07,292.27,298.71,306.87,303.8,289.28,300.76,298.51,287.23,273.76,300.8,313.4,,,319.5,309.79,342.47,351.04,L8
2020-12-12 21:54:25+00:00,,223.49,208.39,220.415,230.44,,240.95,239.465,243.34,251.27,266.36,274.28,282.78999999999996,288.355,282.05,288.69,289.855,294.165,288.31,279.86,287.885,297.605,304.625,301.96000000000004,287.96,296.75,296.40999999999997,285.53,272.27,298.495,311.28,,,319.5,308.555,337.37,350.275,L8
2021-04-03 21:53:50+00:00,238.82,219.31000000000003,210.20333333333335,220.415,235.31000000000003,,242.69,237.62,244.47,252.145,266.36,274.83,283.87666666666667,290.81,285.4166666666667,287.23333333333335,293.7633333333333,294.165,288.31,283.04333333333335,290.55,297.605,304.625,301.96000000000004,287.96,296.75,301.17333333333335,285.19666666666666,274.58666666666664,300.3933333333334,311.28,,,319.5,312.5266666666667,337.62333333333333,348.9466666666667,L8
2021-05-05 21:53:09+00:00,238.82,217.72333333333333,206.63666666666666,230.83999999999997,238.64333333333335,,240.1933333333333,235.83333333333334,244.47,252.145,266.36,274.75,284.435,290.69,287.25,283.85999999999996,303.71000000000004,304.35,291.135,287.81333333333333,292.46,296.5,302.38,300.12,302.025,309.36,304.9766666666667,285.7633333333333,276.41,307.0366666666667,309.16,,,,325.8333333333333,335.2,348.32,L8
2021-07-08 21:53:58+00:00,238.82,218.04666666666665,206.27666666666667,244.89,247.23000000000002,,239.81499999999997,235.59,245.6,253.02,,275.93,286.05,292.21500000000003,288.06,285.43,311.98,316.34,296.53,292.895,296.94,,,,317.41,325.98,310.31000000000006,281.88000000000005,279.6266666666667,310.3,,,,,331.04,337.95,347.3533333333334,L8
2021-08-25 21:54:16+00:00,238.82,218.04666666666665,203.2675,244.89,247.23000000000002,,239.81499999999997,235.59,245.6,253.02,,275.93,286.05,289.1066666666667,285.99,282.77,311.98,316.34,296.53,292.895,296.94,,,,317.41,325.98,310.31000000000006,279.8275,280.20000000000005,307.86,,,,,325.5625,337.06666666666666,346.72,L8
2021-09-10 21:53:56+00:00,238.82,219.1575,201.418,244.89,247.23000000000002,,239.81499999999997,235.59,245.6,253.02,,275.93,286.05,286.8625,284.04,280.57399999999996,304.5333333333333,316.34,296.53,292.895,291.54333333333335,,,302.57,303.42,312.28,306.07,279.34000000000003,277.43600000000004,306.28000000000003,309.45,,,,322.248,336.5225,346.36600000000004,L8
2021-12-23 21:53:57+00:00,,225.9,197.4625,214.42,220.79,,,228.78,245.79,250.94,258.85,,281.13,282.66,279.8825,276.91999999999996,288.12,285.45,283.25,277.86,281.48,,299.57,300.06,288.20000000000005,296.96,298.33,277.02250000000004,277.9725,299.835,309.45,,,,312.52,334.735,345.67,L9
2021-12-31 21:53:55+00:00,,228.635,201.882,220.415,225.06,,,231.26999999999998,245.79,250.94,259.0,,282.155,283.9125,281.072,276.91999999999996,288.60999999999996,288.61,284.6,279.8,283.1133333333333,297.24,301.7,300.6433333333334,288.65333333333336,298.09999999999997,299.88666666666666,279.61199999999997,278.41,299.654,309.45,,,,312.35,335.57399999999996,346.86400000000003,L8
2022-02-17 21:54:07+00:00,,230.395,202.102,220.415,226.26333333333332,,,231.13,245.79,251.155,258.60999999999996,,282.155,284.366,281.28599999999994,275.6975,289.13,289.45666666666665,285.2966666666667,280.58,283.0575,297.24,302.34666666666664,301.37,289.0425,298.2775,300.0825,281.892,278.34000000000003,298.174,309.45,,318.67,325.89,309.86,335.96400000000006,346.97799999999995,L8
2022-04-30 21:53:48+00:00,239.2,223.895,205.3375,216.62,224.92,,,224.155,245.79,251.155,253.775,,282.155,286.27,283.46999999999997,278.10499999999996,288.96,285.34,281.815,280.58,283.82666666666665,297.24,302.34666666666664,297.71750000000003,288.91333333333336,298.1766666666667,300.91333333333336,276.06,274.6325,293.6425,,,318.67,256.215,310.3933333333334,336.54333333333335,348.3733333333333,L9
2022-06-09 21:53:47+00:00,239.2,223.895,206.282,216.62,224.92,,,224.155,245.79,251.155,253.775,,282.155,283.93,281.84,279.0,288.96,285.34,281.815,280.58,283.82666666666665,297.24,304.0275,297.71750000000003,289.1425,298.1766666666667,300.91333333333336,276.97799999999995,274.6325,293.6425,,,318.67,256.215,310.3933333333334,337.795,347.965,L8
2022-07-03 21:53:56+00:00,239.2,212.13500000000002,205.7875,209.03,224.77999999999997,,,217.04000000000002,,251.37,248.55,,,281.39000000000004,280.3433333333333,278.87,290.69,282.06999999999994,279.03,282.14,282.89,,306.65000000000003,295.755,290.02,298.81,300.67,272.0075,271.88,291.39,,,318.67,256.215,310.49,341.42,348.45,L9
2022-08-04 21:54:10+00:00,239.2,211.36666666666667,204.57,208.35500000000002,224.77999999999997,,,219.51666666666665,,246.74,249.64666666666668,,,279.33,279.475,278.7175,288.52,282.2033333333333,279.33,275.595,279.83,284.74,303.68,297.49333333333334,291.43666666666667,298.52,298.42,273.09399999999994,273.7975,301.42333333333335,,,318.67,256.215,310.49,341.175,347.5975,L9
2022-08-12 21:54:35+00:00,239.2,211.36666666666667,201.45166666666668,202.52333333333334,221.64999999999998,,,215.275,227.0,241.96333333333334,242.9775,258.28,,279.33,271.794,272.31,288.52,272.635,276.515,266.16,279.83,284.74,303.68,293.8275,291.43666666666667,298.52,298.42,268.7633333333333,269.56399999999996,298.89,310.46,316.93,314.83500000000004,234.04,290.93,341.175,345.796,L8
2022-08-20 21:54:17+00:00,239.2,212.51666666666668,200.87400000000002,202.52333333333334,218.14,,,210.08333333333334,227.0,237.26,242.71499999999997,258.28,,278.6775,272.446,271.3375,286.35,266.46333333333337,276.9875,264.27000000000004,278.725,287.96500000000003,303.6933333333333,290.58666666666664,292.04999999999995,298.23,296.17,269.115,273.304,305.69500000000005,310.46,316.93,311.0,188.115,271.37,341.66,350.96999999999997,L9
2022-10-23 21:54:07+00:00,239.2,212.51666666666668,200.87400000000002,202.52333333333334,218.14,,,210.08333333333334,227.0,237.26,242.71499999999997,258.28,,278.6775,272.446,271.3375,286.35,266.46333333333337,276.9875,264.27000000000004,278.725,287.96500000000003,303.6933333333333,290.58666666666664,292.04999999999995,310.915,296.17,273.0757142857143,276.8966666666667,308.11600000000004,310.46,316.93,311.0,188.115,308.845,341.66,355.5566666666667,L9
2023-06-12 21:53:31+00:00,,209.21,185.42,193.56,,,,225.36,,,,,,,,,,,,,,,,,,,,,258.14,285.14,,,,,336.36,336.92,346.37,L8
2023-07-14 21:53:46+00:00,,217.645,202.08499999999998,193.56,,,,225.36,,,,,,243.77,291.02,287.74,,,,,,,,,,,,280.29,268.975,303.365,,,,,336.36,336.92,346.37,L8
2023-07-30 21:53:30+00:00,,217.645,202.08499999999998,193.56,,,,225.36,,,,,,243.77,299.21,289.71000000000004,,,,,,,,,,,,280.29,277.46,303.365,,,,,336.36,336.92,346.37,L8
2023-08-31 21:54:04+00:00,,217.645,200.87666666666667,193.56,,,,225.36,,,,266.59,286.34,261.7,293.13,285.0733333333333,291.77,,,,,,,,,,,281.11,277.23,303.09666666666664,,,,,336.36,337.3,345.975,L8
2023-10-18 21:54:12+00:00,,223.4333333333333,201.51749999999998,212.785,,,,237.53,,,,267.08,286.54499999999996,270.6433333333333,290.9625,283.02750000000003,292.27,292.89,288.26,281.72,283.33,,302.33,305.67,289.83,301.57,298.26,283.07666666666665,276.712,302.21,316.77,,,,323.995,338.12,346.09999999999997,L8
