dates,nzd0091-0000,nzd0091-0001,nzd0091-0002,nzd0091-0003,nzd0091-0004,nzd0091-0005,nzd0091-0006,nzd0091-0007,nzd0091-0008,satname
2000-01-01 22:04:37+00:00,,,240.79,,,,,,,L7
2000-01-17 22:04:35+00:00,,,239.115,,,,,,,L7
2000-10-15 22:01:56+00:00,,,,,,,,,276.63,L7
2001-01-03 22:02:12+00:00,,,,242.78,,,,,274.775,L7
2001-03-24 22:01:59+00:00,,,,242.78,,,,225.07,274.775,L7
2001-08-15 22:00:38+00:00,260.77,,250.19,230.08,229.46,,227.92,230.66,,L7
2001-10-02 22:00:04+00:00,260.77,,244.275,233.02,236.885,,229.16,236.375,,L7
2001-12-05 22:00:18+00:00,260.77,,244.275,233.02,236.885,,229.16,236.375,259.68,L7
2002-01-22 22:00:40+00:00,260.77,,244.275,232.77,236.885,,229.16,236.375,259.68,L7
2002-02-23 22:00:43+00:00,,,238.365,234.115,244.31,,230.4,236.5,259.68,L7
2002-08-18 21:59:57+00:00,,,238.60500000000002,,,215.58,231.04,239.78,236.28,L7
2003-09-14 21:49:18+00:00,264.15,261.23,229.97,219.77,213.6,,,,,L5
2004-07-30 21:54:28+00:00,266.91,264.25,233.97,232.14,221.88,209.37,,233.06,,L5
2004-11-19 21:56:55+00:00,278.79,273.075,248.54000000000002,250.445,221.88,209.37,,243.8,,L5
2005-03-11 21:58:44+00:00,273.145,269.41499999999996,241.465,268.75,,,,254.54,,L5
2006-07-04 22:04:41+00:00,271.44,268.41,247.04,244.41,255.28,236.1,,,,L5
2006-11-25 22:06:19+00:00,254.87,253.54500000000002,247.04,244.41,255.28,236.1,,,,L5
2007-02-13 22:06:47+00:00,238.3,238.68,268.26,251.09,262.07,263.03,259.27,247.93,234.79,L5
2009-02-02 21:57:22+00:00,256.19,253.97,,,,,,,,L5
2011-01-07 22:01:44+00:00,329.79,,292.56,280.22,,288.8,287.51,281.25,265.0,L5
2011-03-12 22:01:43+00:00,317.545,,281.12,269.1,269.97,279.46500000000003,277.04499999999996,268.405,252.74,L5
2011-04-13 22:01:34+00:00,302.54333333333335,267.86,268.29333333333335,254.85666666666668,257.41,279.46500000000003,277.04499999999996,268.405,252.74,L5
2013-05-20 22:13:50+00:00,262.38,264.87,226.28,,,,,239.38,222.07,L8
2013-10-27 22:13:31+00:00,262.38,266.38,233.305,235.77,245.39,250.72,248.08,241.70499999999998,208.595,L8
2013-11-12 22:13:32+00:00,259.935,261.64,229.49666666666667,215.685,245.39,250.72,248.08,241.70499999999998,208.595,L8
2013-11-28 22:13:25+00:00,259.13,257.79333333333335,229.73666666666668,216.6833333333333,237.52999999999997,244.76999999999998,248.08,244.03,195.12,L8
2013-12-14 22:13:21+00:00,262.97333333333336,258.5725,231.57,221.58,239.68999999999997,246.50666666666666,248.575,246.41,195.12,L8
2013-12-30 22:13:13+00:00,259.515,255.62600000000003,231.57,221.58,239.68999999999997,246.50666666666666,248.575,246.41,195.12,L8
2014-02-16 22:12:38+00:00,258.928,254.71333333333334,229.978,216.80599999999998,239.68999999999997,246.50666666666666,248.575,246.41,195.12,L8
2014-04-05 22:11:58+00:00,258.6016666666667,255.73000000000002,229.23833333333334,211.495,236.0425,246.50666666666666,248.575,246.41,195.12,L8
2014-05-23 22:11:18+00:00,258.2866666666667,255.70833333333334,227.88000000000002,209.4,232.92666666666665,244.39999999999998,249.07,248.79,,L8
2014-10-14 22:12:02+00:00,256.695,259.265,225.145,219.71,232.62,243.09,,237.11,,L8
2014-12-01 22:12:00+00:00,260.16999999999996,254.495,226.29500000000002,220.335,232.22,241.125,,171.865,,L8
2015-01-02 22:11:50+00:00,260.3966666666667,253.0666666666667,225.1966666666667,214.28,229.6833333333333,241.125,,148.55333333333334,,L8
2015-03-07 22:11:30+00:00,261.85,255.0825,227.76749999999998,217.415,230.41750000000002,241.125,,137.76,,L8
2015-04-24 22:11:08+00:00,258.76,255.945,226.5925,216.64999999999998,229.68333333333337,239.16,,104.64333333333332,,L8
2015-05-10 22:10:52+00:00,254.19,256.36400000000003,225.92799999999997,216.64999999999998,229.68333333333337,239.16,,104.64333333333332,,L8
2015-06-27 22:11:10+00:00,247.33800000000002,257.288,225.704,214.49499999999998,228.61500000000004,,,103.55333333333333,,L8
2015-07-29 22:11:25+00:00,245.63399999999996,259.284,226.448,226.82,232.62,,,104.36499999999998,,L8
2015-08-14 22:11:31+00:00,246.5233333333333,259.3733333333334,226.58333333333334,226.82,232.62,,,104.36499999999998,,L8
2015-12-20 22:11:57+00:00,251.21249999999998,261.305,229.315,233.05,239.24,244.68,240.5,103.35,,L8
2016-02-22 22:11:42+00:00,265.41499999999996,259.47,229.45499999999998,212.845,227.45,244.68,240.5,,,L8
2016-03-25 22:11:32+00:00,262.44,258.66,228.13333333333333,212.845,227.45,244.68,240.5,,,L8
2016-05-12 22:11:20+00:00,261.045,259.59000000000003,228.1475,212.845,227.45,244.68,240.5,99.1,,L8
2016-06-13 22:11:30+00:00,258.598,260.01800000000003,228.484,212.845,227.45,244.68,240.5,101.145,,L8
2016-07-15 22:11:46+00:00,254.83200000000002,259.48400000000004,227.72600000000003,192.64,215.66,,,101.145,,L8
2016-08-16 22:11:53+00:00,254.83200000000002,258.51666666666665,228.62666666666667,210.62,224.45499999999998,242.0,,101.145,,L8
2016-11-20 22:12:09+00:00,253.71333333333334,256.7925,229.1775,208.51999999999998,230.22,242.0,,103.19,,L8
2017-08-19 22:11:53+00:00,257.16,262.07,229.79,,,,,,,L8
2018-01-10 22:11:54+00:00,258.08500000000004,256.78499999999997,227.665,209.47,223.63,,,106.28,,L8
2018-07-05 22:10:54+00:00,260.21500000000003,256.405,228.435,209.47,223.63,,,106.28,,L8
2018-09-07 22:11:24+00:00,258.33000000000004,261.96500000000003,227.59,182.9,225.78,,,,,L8
2019-02-14 22:11:33+00:00,262.96500000000003,264.33500000000004,229.39,209.365,233.41500000000002,245.54,239.57,,232.45,L8
2019-03-02 22:11:29+00:00,266.86333333333334,266.2366666666667,232.15,218.86333333333334,237.69333333333336,246.845,243.43,,232.45,L8
2019-05-21 22:11:27+00:00,267.65333333333336,265.8833333333334,232.01666666666665,236.84500000000003,243.65000000000003,246.845,243.43,,232.45,L8
2019-06-22 22:11:40+00:00,263.27,264.0025,229.98,236.84500000000003,243.65000000000003,246.845,243.43,,232.45,L8
2020-01-16 22:11:59+00:00,263.19,253.23,224.26,221.66,231.42,,,,,L8
2020-02-01 22:11:53+00:00,263.19,260.6,231.27499999999998,231.415,237.625,249.03,248.57,,,L8
2020-05-07 22:11:12+00:00,259.43,261.2066666666667,228.76999999999998,231.415,237.625,249.03,248.57,,,L8
2020-07-10 22:11:39+00:00,260.4066666666667,261.77750000000003,229.42,231.415,237.625,249.03,248.57,98.96,,L8
2020-07-26 22:11:44+00:00,256.32,263.01750000000004,230.685,241.17,243.83,249.03,248.57,98.96,,L8
2020-08-27 22:11:56+00:00,257.5575,261.275,228.16750000000002,,,,,98.96,,L8
2020-12-17 22:12:09+00:00,262.13,262.28499999999997,230.97500000000002,240.08,245.89,248.61,231.68,98.96,238.4,L8
2021-02-03 22:11:56+00:00,267.93333333333334,263.46999999999997,232.22666666666666,234.445,240.64,248.61,231.68,,238.4,L8
2021-02-19 22:11:51+00:00,269.9675,264.6925,233.14999999999998,236.41,242.69666666666663,249.0,233.21,,241.16500000000002,L8
2021-10-01 22:12:10+00:00,255.54,254.66,222.04,221.53,239.9,240.96,,109.96,,L8
2021-10-17 22:12:14+00:00,253.755,253.13,219.95,203.67000000000002,235.3,240.96,,109.96,,L8
2021-11-06 22:12:48+00:00,254.10666666666665,251.23666666666668,220.08333333333334,202.01999999999998,233.9,240.96,,109.96,,L9
2021-11-18 22:12:08+00:00,253.93,250.095,219.63,202.4125,232.52249999999998,240.96,,109.96,,L8
2022-01-13 22:12:02+00:00,256.106,250.095,222.86999999999998,209.724,235.192,243.885,237.23,109.96,240.07,L9
2022-02-14 22:12:01+00:00,255.71333333333334,249.442,222.21833333333333,205.68166666666664,235.192,243.885,237.23,105.19,240.07,L9
2022-02-22 22:11:50+00:00,255.59714285714287,249.05666666666664,221.87000000000003,205.90571428571428,235.192,243.885,237.23,105.19,240.07,L8
2022-06-14 22:11:59+00:00,252.295,250.21333333333334,224.4,210.5633333333333,245.87,246.81,237.23,100.42,240.07,L8
2022-07-08 22:11:39+00:00,252.295,250.21333333333334,224.4,210.5633333333333,245.87,246.81,237.23,100.42,231.865,L9
2022-07-16 22:12:03+00:00,245.8,251.1625,220.8825,196.35999999999996,,,,100.42,223.66,L8
2022-08-09 22:11:58+00:00,246.67600000000002,252.37600000000003,221.156,196.35999999999996,,,,100.42,223.66,L9
2023-02-09 22:12:09+00:00,253.56,246.37,220.76,198.28,229.0,,,,,L8
2023-03-13 22:11:47+00:00,254.32,250.325,220.41,191.185,227.89499999999998,,,,,L8
2023-03-29 22:11:37+00:00,252.01333333333332,251.51333333333332,218.91333333333333,191.185,227.89499999999998,,,,,L8
2023-05-16 22:11:04+00:00,253.03500000000003,254.5575,220.4325,191.185,227.89499999999998,,,,,L8
2023-06-01 22:11:07+00:00,254.744,256.114,221.756,202.8033333333333,229.42,,,,,L8
2023-06-09 22:11:12+00:00,255.15166666666667,256.99666666666667,222.875,202.8033333333333,229.42,,,96.49,,L9
2023-06-17 22:11:17+00:00,252.32999999999998,256.76142857142855,223.5,202.8033333333333,229.42,,,96.49,,L8
2023-07-27 22:11:26+00:00,252.84,257.6775,224.38375,202.8033333333333,229.42,,,100.74,,L9
2023-08-28 22:11:44+00:00,252.25375000000003,259.40500000000003,224.2725,205.065,229.63,,,101.38333333333333,,L9
2023-09-05 22:11:46+00:00,252.17555555555555,258.9244444444445,223.99222222222224,205.065,229.63,,,101.38333333333333,,L8
2023-09-13 22:11:53+00:00,251.4611111111111,258.54777777777775,224.05333333333334,221.51,229.69,,,101.38333333333333,,L9
2023-10-15 22:12:03+00:00,252.17444444444448,258.29,224.75555555555556,222.01666666666665,231.71333333333334,238.62,,101.38333333333333,,L9
2023-11-24 22:12:03+00:00,252.22999999999996,257.3377777777778,224.4788888888889,222.225,232.195,238.16,,101.38333333333333,,L8
2024-01-11 22:11:56+00:00,252.81857142857143,254.8242857142857,222.68428571428572,221.01,230.5675,238.16,,103.10333333333334,,L8
2024-02-04 22:12:07+00:00,254.07,254.54571428571427,223.55714285714288,224.196,233.128,240.51666666666665,233.56,102.16000000000001,234.01,L9
