dates,satname,nzd0230-0000,nzd0230-0001,nzd0230-0002,nzd0230-0003,nzd0230-0004,nzd0230-0005,nzd0230-0006,nzd0230-0007,nzd0230-0008,nzd0230-0009,nzd0230-0010,nzd0230-0011,nzd0230-0012,nzd0230-0013,nzd0230-0014,nzd0230-0015,nzd0230-0016,nzd0230-0017,nzd0230-0018,nzd0230-0019,nzd0230-0020,nzd0230-0021,nzd0230-0022,nzd0230-0023,nzd0230-0024,nzd0230-0025,nzd0230-0026,nzd0230-0027,nzd0230-0028,nzd0230-0029,nzd0230-0030,nzd0230-0031,nzd0230-0032,nzd0230-0033,nzd0230-0034,nzd0230-0035,nzd0230-0036,nzd0230-0037,nzd0230-0038,nzd0230-0039,nzd0230-0040,nzd0230-0041,nzd0230-0042,nzd0230-0043,nzd0230-0044,nzd0230-0045,nzd0230-0046,nzd0230-0047,nzd0230-0048,nzd0230-0049,nzd0230-0050,nzd0230-0051,nzd0230-0052,nzd0230-0053,nzd0230-0054,nzd0230-0055,nzd0230-0056,nzd0230-0057,nzd0230-0058,nzd0230-0059
2005-01-24 21:46:06.161000,L5,304.16,289.31,292.71,291.40,291.65,282.44,268.67,266.81,264.57,262.97,277.13,280.30,280.28,282.71,272.62,280.04,274.97,282.33,272.85,269.70,270.45,267.04,257.98,253.54,251.28,243.22,235.87,218.91,216.44,217.94,245.06,236.41,264.51,234.47,214.90,216.91,217.66,206.57,187.72,,,,,,,,,,,,,,,,,,,,,
2005-02-18 21:40:18.476000,L5,311.27,296.24,290.03,289.68,289.22,289.58,277.70,274.09,271.24,270.04,281.60,283.87,284.07,282.78,276.04,275.63,269.56,271.07,261.48,253.03,258.34,259.55,249.97,242.71,243.50,248.21,236.23,225.78,214.90,210.66,241.67,234.45,249.80,220.82,196.97,202.85,206.88,194.43,176.96,,,,,,,,,,,,,,,,,,,,,
2005-02-25 21:46:35.721000,L5,329.58,315.14,312.98,308.12,308.17,302.98,297.13,293.19,296.58,293.20,297.30,305.10,307.42,306.55,302.91,302.66,301.70,296.75,295.71,287.40,292.06,294.68,295.87,281.73,277.20,290.89,297.55,278.41,278.97,276.56,286.14,282.18,279.19,274.54,273.48,259.01,241.68,253.53,250.99,242.43,250.30,238.05,220.98,260.87,250.50,277.81,259.78,301.86,256.90,200.41,,,,,,,,,,
2005-03-29 21:46:54.602000,L5,317.37,295.32,294.42,257.10,185.05,174.59,223.33,243.78,241.83,266.48,277.31,285.92,287.96,285.91,282.87,284.40,281.33,287.39,281.22,274.76,275.57,279.52,268.08,265.17,259.39,261.18,257.82,235.30,233.34,229.83,255.14,245.16,261.30,235.36,206.51,217.30,221.81,206.63,190.77,,,,,,,,,,,,,,,,,,,,,
2005-05-09 21:40:56.205000,L5,332.60,308.19,306.76,307.78,308.85,300.04,295.33,283.27,279.71,282.93,295.57,299.11,300.55,299.21,297.61,293.99,288.43,289.44,281.21,280.38,278.44,280.89,264.76,260.66,260.33,262.19,267.15,240.57,241.25,231.12,259.32,250.44,259.50,236.92,209.81,217.30,214.07,208.96,196.07,,,,,,182.29,204.98,228.85,251.32,228.22,197.02,,,,,,,,,,
2005-06-01 21:47:18.718000,L5,322.97,302.24,298.90,296.58,296.83,292.29,283.65,281.17,278.51,277.82,287.44,296.11,296.41,299.00,293.02,292.83,289.66,288.19,282.69,273.90,272.93,280.84,266.78,263.53,259.98,261.33,264.06,235.57,234.07,231.06,257.50,245.31,256.66,238.48,208.10,212.02,210.92,203.44,191.83,,,,,,,,,,,,,,,,,,,,,
2005-06-10 21:41:12.271000,L5,330.68,307.73,304.25,300.31,304.96,299.04,290.69,296.13,278.41,277.69,292.84,302.97,302.16,297.04,296.56,292.27,284.57,290.94,282.37,275.49,276.60,282.89,269.49,263.20,263.03,263.71,275.22,238.74,238.16,234.65,258.56,246.13,262.22,241.65,210.33,218.85,216.33,207.75,190.82,,,,,,175.51,201.51,226.49,256.35,221.43,194.51,,,,,,,,,,
2005-06-26 21:41:16.724000,L5,347.62,329.31,330.60,324.75,333.25,325.56,318.43,325.87,327.26,328.85,331.42,334.15,330.25,334.99,338.24,334.34,333.50,332.83,340.69,340.89,326.19,324.14,326.29,320.10,323.57,323.42,329.28,324.96,316.10,319.61,316.66,318.44,320.56,316.62,309.21,298.90,296.40,293.45,290.33,283.65,273.32,283.82,300.44,305.88,316.33,339.86,345.24,343.99,336.98,334.57,317.31,,301.85,380.31,477.94,420.73,369.22,331.36,289.04,253.47
2005-07-12 21:41:23.560000,L5,323.65,306.17,299.85,299.87,305.88,300.19,292.84,289.81,287.71,288.39,294.25,302.99,302.55,303.18,299.70,295.87,292.51,295.33,292.92,284.38,282.20,287.20,274.53,272.06,273.00,269.43,272.04,255.34,258.18,244.64,269.53,261.30,269.16,242.16,218.73,219.22,221.77,217.73,205.34,189.22,194.10,197.37,195.99,182.17,234.32,223.94,237.95,259.60,228.44,194.72,,,,,,,,,,
2005-07-19 21:47:39.248000,L5,326.47,311.50,306.25,302.77,305.48,298.39,289.77,290.02,285.23,289.25,299.80,295.79,297.52,294.04,292.40,289.49,282.35,285.63,288.48,276.10,276.31,285.68,271.51,267.30,264.51,267.40,271.87,244.96,244.33,228.91,255.27,238.88,257.38,233.39,216.08,209.22,216.12,209.90,192.05,,,,,190.26,193.24,207.93,227.48,254.20,223.21,193.95,,,,,,,,,,
2005-08-13 21:41:41.670000,L5,319.35,298.55,294.48,293.21,293.69,290.91,283.42,279.99,277.33,277.86,289.32,291.94,296.95,291.76,291.83,287.93,282.65,285.42,283.45,276.42,274.01,280.49,262.43,261.75,257.92,255.73,260.49,233.90,236.02,228.74,265.46,249.65,263.09,233.87,206.75,217.32,219.60,197.90,182.54,,,185.24,183.15,200.40,184.52,205.90,234.43,262.66,241.67,180.85,,,,,,,,,,
2005-08-29 21:41:46.875000,L5,322.12,295.83,296.42,295.33,297.07,294.28,284.09,283.73,278.45,279.60,289.71,296.63,299.50,298.90,285.74,285.43,284.87,284.51,278.60,270.42,271.54,276.43,262.90,261.23,260.68,261.25,266.37,236.72,231.19,231.56,266.68,241.51,255.91,234.75,202.87,209.06,211.79,197.68,185.21,,,,,,,,,,,,,,,,,,,,,
2005-09-21 21:47:59.005000,L5,338.86,329.42,337.83,340.72,336.76,351.86,343.97,336.24,332.08,345.01,335.69,339.62,337.44,330.73,330.76,334.41,348.07,367.14,410.68,401.66,397.87,347.70,341.18,375.24,353.02,352.11,426.60,327.72,326.01,329.25,338.76,340.71,334.71,310.48,304.15,306.86,296.82,310.58,300.81,292.27,291.47,298.21,302.19,311.85,303.70,302.17,301.57,306.05,318.69,270.29,,,,,,372.49,264.06,239.81,298.79,274.21
2005-11-08 21:48:04.756000,L5,323.08,291.14,290.46,287.83,290.76,287.94,276.35,275.12,273.94,270.61,285.58,299.22,296.66,294.36,293.14,293.42,289.71,291.72,283.24,273.52,277.05,272.07,254.00,255.93,252.03,256.79,257.74,242.06,245.83,240.19,269.25,258.77,273.30,246.36,219.35,229.75,212.50,201.61,184.69,,,,187.91,183.43,196.70,216.24,240.63,269.82,239.98,181.30,,,,,,,,,,
2005-11-17 21:42:07.585000,L5,297.95,282.97,282.78,290.09,292.36,285.53,277.06,278.24,273.84,219.28,284.42,292.64,291.84,284.36,278.65,279.26,275.52,277.62,268.48,260.86,259.37,266.07,251.82,253.53,251.77,257.13,256.08,241.63,244.15,233.38,254.52,242.01,258.72,230.73,201.85,205.99,207.92,205.23,185.17,,,,,,,,,,,,,,,,,,,,,
2005-11-24 21:48:28.120000,L5,300.78,279.60,291.90,293.58,296.64,287.82,279.51,,236.19,259.40,278.02,284.15,286.89,283.31,277.79,272.71,,244.52,276.61,268.46,269.67,260.90,238.51,239.85,240.11,239.02,246.11,232.14,220.80,220.73,249.76,244.98,259.07,236.15,214.51,221.22,220.29,210.45,193.53,,,,,,,,,,,,,,,,,,,,,
2006-02-12 21:50:20.287000,L5,310.60,290.14,289.16,290.19,288.14,285.56,281.73,277.51,275.44,273.04,284.63,293.10,295.05,292.78,290.23,290.41,283.87,287.73,277.07,273.52,273.77,275.06,266.77,261.43,257.14,260.65,261.98,244.75,251.39,249.15,260.11,248.88,266.27,234.88,212.92,215.28,213.33,203.83,195.56,,178.59,183.16,184.22,190.97,192.67,211.96,237.51,258.22,243.67,183.22,,,,,,,,,,
2006-02-28 21:50:40.410000,L5,323.15,310.92,311.90,310.74,305.65,306.32,300.57,302.99,302.19,310.87,308.27,316.66,318.87,313.20,314.94,321.94,313.33,313.47,310.28,306.51,301.42,302.96,295.96,306.70,313.70,318.04,328.89,316.04,308.20,301.55,301.22,300.92,294.92,284.58,268.79,271.55,269.06,270.06,266.93,260.03,254.15,241.06,264.29,235.57,268.08,285.39,276.01,304.33,308.68,310.85,,,,,,,,,,
2006-06-13 21:46:13.914000,L5,350.64,347.03,342.60,331.15,331.28,333.93,324.32,324.52,320.26,325.64,335.35,338.42,351.06,347.60,349.84,349.70,340.12,328.78,328.16,322.95,331.22,328.90,323.36,313.26,311.94,316.84,328.41,317.31,318.60,318.18,318.30,311.56,309.94,297.61,294.59,290.44,276.65,279.36,273.96,265.02,266.03,279.57,280.14,281.81,300.08,338.56,359.10,377.67,380.45,318.66,,,427.92,416.73,386.14,315.60,,,,
2006-06-29 21:46:28.892000,L5,278.53,268.80,271.57,261.82,268.91,255.19,244.03,241.88,246.42,210.29,252.65,265.02,269.25,269.43,255.36,185.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-22 21:52:58.572000,L5,331.63,309.40,304.02,301.83,302.53,302.66,291.23,289.38,284.51,286.49,296.42,300.84,302.76,300.91,294.53,290.06,294.03,296.27,289.84,282.09,277.77,286.28,271.38,270.31,266.91,265.13,272.29,250.99,255.73,247.63,270.75,258.10,261.95,240.85,222.42,223.76,226.91,215.53,202.30,,,,,174.89,194.00,205.60,218.24,250.16,249.74,174.09,,,,,,,,,,
2006-08-23 21:53:23.469000,L5,325.23,298.21,299.07,296.82,295.03,289.30,278.79,276.05,274.20,276.65,284.69,292.26,295.93,292.46,287.54,289.45,286.37,286.84,286.08,277.95,273.10,276.47,267.49,263.54,252.12,255.11,264.17,232.26,243.51,230.82,255.45,243.28,258.66,239.58,215.29,220.14,219.80,205.88,187.08,,,,,,175.54,201.67,232.66,257.44,219.93,177.15,,,,,,,,,,
2006-09-01 21:47:19.401000,L5,325.35,304.82,302.69,295.03,299.06,297.39,283.98,283.06,284.54,285.58,293.21,298.67,304.08,302.28,297.26,296.71,292.19,295.94,291.87,284.47,280.62,284.31,270.28,266.06,264.24,263.14,271.68,247.76,253.51,250.24,274.04,259.85,271.04,246.90,226.60,231.33,224.77,213.99,203.03,182.38,202.54,193.05,207.86,187.10,207.33,206.15,222.72,258.25,242.93,176.85,,,,,,,,,,
2006-09-17 21:47:31.164000,L5,321.44,298.90,297.79,296.56,292.00,287.32,280.07,276.35,274.37,273.85,282.34,289.66,297.35,291.95,286.38,286.74,281.10,286.16,282.28,272.32,269.63,278.53,267.28,262.90,255.22,259.35,260.33,240.04,245.13,232.14,262.17,250.66,259.79,240.77,213.21,223.99,220.28,208.21,183.42,,,,,168.97,196.27,210.41,234.49,261.43,241.78,166.91,,,,,,,,,,
2006-10-10 21:53:56.892000,L5,334.88,322.13,323.31,323.95,328.31,329.06,325.22,326.75,328.37,332.26,338.71,342.31,343.81,328.65,328.62,329.72,329.76,328.31,329.06,322.22,322.26,320.47,322.39,323.64,322.73,324.81,331.93,329.36,322.39,325.66,319.40,316.97,316.46,301.68,300.23,287.90,283.88,286.79,291.89,291.91,294.39,292.45,311.19,323.64,336.20,357.48,381.47,395.29,350.92,424.20,439.73,448.87,465.97,446.02,359.52,240.98,206.77,274.65,281.03,280.70
2006-11-27 21:54:23.315000,L5,328.72,317.47,319.29,320.86,320.75,319.50,322.47,324.39,324.48,329.16,332.92,336.22,333.56,334.32,333.08,331.97,333.59,336.44,317.30,317.78,317.54,312.44,315.24,309.40,311.29,316.39,316.59,325.93,332.72,334.32,339.80,340.21,336.56,327.24,307.18,296.42,286.96,287.04,290.29,280.78,284.15,298.64,328.26,344.34,358.61,384.67,402.12,391.33,389.11,343.02,,295.35,202.19,284.40,253.67,,,310.02,320.12,320.08
2006-12-06 21:48:41.029000,L5,352.38,343.64,345.19,343.92,344.41,344.10,336.60,346.50,345.45,352.65,355.21,360.39,353.36,355.46,354.71,355.87,355.67,353.26,355.08,342.93,340.00,336.34,336.74,332.68,336.98,340.92,348.64,345.94,338.17,351.56,350.37,351.55,350.77,341.61,333.58,333.86,327.57,323.42,320.77,316.71,319.04,331.40,353.65,376.22,403.63,414.92,415.50,365.26,404.53,383.28,187.54,314.23,247.58,441.50,372.99,,,337.55,342.60,238.78
2006-12-13 21:54:55.384000,L5,394.17,388.94,389.42,392.62,393.99,389.39,387.60,391.05,390.44,393.06,400.15,402.24,402.75,403.06,404.80,409.43,401.58,418.70,402.31,387.63,393.08,387.86,387.36,386.78,386.58,397.53,399.85,403.12,406.56,402.44,406.83,405.72,407.95,404.17,398.60,381.37,375.06,368.43,361.23,358.95,370.51,370.60,397.22,434.89,445.81,471.95,474.37,401.20,454.34,439.65,250.94,368.22,325.16,356.15,334.91,256.95,222.69,364.46,403.18,466.35
2007-01-30 21:54:48.635000,L5,309.90,289.25,289.25,292.17,291.26,283.43,270.73,266.40,265.22,264.63,274.39,282.76,282.96,283.71,278.75,276.30,277.86,282.00,272.82,266.34,269.41,268.05,251.01,255.44,250.76,253.85,245.92,223.73,233.19,224.97,247.89,239.12,255.55,234.51,210.17,215.08,215.78,199.60,185.10,,,,,175.15,185.99,201.12,232.67,253.15,252.90,172.81,,,,,,,,,,
2007-02-08 21:48:38.839000,L5,329.28,315.96,318.40,313.11,323.14,326.93,326.71,329.25,322.87,320.72,324.67,328.16,336.53,323.70,320.14,318.62,323.92,318.85,344.05,332.64,317.24,321.44,334.68,322.41,314.52,323.92,338.60,327.47,322.57,322.87,309.88,312.96,308.73,302.87,300.48,289.74,281.58,282.95,287.67,279.96,282.30,289.65,316.73,331.85,340.71,354.27,366.53,372.64,372.02,342.32,407.01,423.13,277.74,367.30,302.24,291.89,264.22,276.17,314.11,349.12
2007-02-15 21:54:49.756000,L5,312.10,292.05,288.69,286.61,290.74,285.97,277.06,273.73,271.42,273.98,282.71,290.74,293.14,290.17,282.04,283.81,276.70,278.77,272.94,271.61,274.88,272.24,246.95,249.13,245.22,248.93,252.90,222.28,239.84,229.33,257.23,246.82,263.70,234.46,209.64,213.84,211.09,195.93,177.59,,,,176.92,188.21,196.02,208.63,232.48,255.34,245.52,177.41,,,,,,,,,,
2011-01-25 21:49:47.233000,L5,330.88,329.28,330.78,331.45,320.74,330.14,316.24,320.06,325.34,322.76,337.06,334.77,330.96,338.47,336.36,327.64,322.76,316.33,319.19,315.79,310.97,310.87,314.33,310.89,311.88,310.35,310.08,308.70,299.91,294.79,294.46,304.46,301.93,285.75,283.89,285.56,286.54,293.73,293.01,291.22,286.60,282.06,279.68,263.86,260.37,256.61,250.82,258.14,227.46,250.81,,,,,,,,,,
2011-03-07 21:43:36.874000,L5,345.38,335.62,339.19,339.13,341.82,341.83,345.23,339.40,341.33,342.58,356.97,354.04,347.05,346.93,344.99,343.71,344.03,351.40,346.48,340.94,338.40,333.96,350.36,331.77,330.08,325.47,330.60,329.52,322.79,319.34,319.95,318.07,312.64,310.18,303.28,301.52,307.04,315.94,316.41,314.48,306.34,299.49,293.85,285.81,285.22,291.27,316.24,339.90,347.87,364.15,375.71,392.28,410.56,427.56,,,,336.00,316.70,226.79
2011-10-24 21:47:48.042000,L5,314.03,280.27,282.73,282.05,279.07,283.70,276.01,274.12,268.00,269.58,282.76,286.20,286.49,287.28,284.60,288.64,280.67,276.58,273.60,266.04,256.00,266.32,259.26,247.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31 21:55:43.729000,L8,373.46,366.94,365.81,367.81,367.27,368.33,364.83,367.02,366.10,369.51,369.90,375.32,375.39,373.33,373.63,377.75,372.18,376.06,370.85,368.94,372.54,371.90,366.63,367.16,368.31,366.61,365.38,362.75,356.22,352.69,350.12,351.02,345.57,339.73,330.80,339.35,337.85,339.17,337.06,350.66,356.28,366.99,374.66,367.58,354.64,352.52,356.14,416.87,415.38,341.11,324.03,279.68,227.88,433.57,343.69,311.16,287.25,269.80,260.07,244.82
2013-06-23 22:01:46.719000,L8,377.80,371.07,375.09,371.36,378.89,376.67,370.37,372.01,374.37,372.90,375.15,384.60,380.58,379.72,381.00,384.73,379.34,377.64,378.04,379.73,374.16,372.88,378.90,366.64,364.22,363.12,363.96,363.36,358.07,354.47,350.72,351.26,347.04,342.33,339.23,344.42,341.08,340.77,340.52,348.49,355.81,366.66,372.19,356.31,345.89,332.43,354.10,403.50,407.24,343.97,324.90,477.82,341.96,458.36,364.90,316.62,285.77,267.64,249.68,235.94
2013-07-25 22:01:49.952000,L8,352.22,329.54,322.21,324.58,328.80,323.61,347.89,316.72,312.18,311.92,322.47,327.46,339.34,326.95,326.15,319.19,316.32,316.07,312.54,310.60,313.88,322.92,314.04,310.24,309.30,303.42,307.20,297.77,293.86,291.70,292.05,291.38,297.36,296.24,278.86,280.83,276.17,282.44,279.80,255.79,259.66,258.88,250.46,243.77,250.38,258.27,265.78,285.23,233.65,214.32,,,,,,,,,,
2013-08-19 21:55:42.209000,L8,345.46,329.64,329.42,326.07,326.63,325.49,318.25,319.13,321.06,320.29,326.67,331.22,330.43,328.32,328.74,327.15,325.43,325.71,321.85,321.17,320.93,322.98,321.46,316.08,315.06,313.31,313.74,310.29,300.63,300.42,302.22,300.79,301.99,293.32,286.71,287.40,291.09,297.34,297.77,295.75,306.02,303.60,278.86,268.54,298.75,326.19,302.21,309.32,257.62,289.18,,,,,,,,,,
2013-09-04 21:55:42.619000,L8,316.59,289.04,285.70,299.98,306.05,300.82,290.81,287.64,282.16,233.64,224.01,220.97,,,,,,,,223.06,243.42,277.19,266.48,269.10,179.91,,,,260.57,262.85,253.01,252.64,259.40,255.09,245.30,217.01,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-06 21:55:33.702000,L8,352.08,349.02,350.74,349.80,354.52,350.84,341.73,352.44,354.07,352.80,360.82,358.49,357.12,361.26,353.47,353.90,353.09,358.87,357.27,348.24,346.58,345.84,349.06,342.91,343.13,343.24,339.84,339.01,328.56,324.34,325.40,336.78,324.71,318.32,316.46,319.76,319.02,324.15,332.89,328.18,326.59,324.99,328.27,347.58,348.42,370.72,315.48,323.30,281.86,312.29,279.18,451.87,417.20,355.98,204.26,179.75,251.31,237.44,209.91,232.41
2013-10-29 22:01:34.321000,L8,338.53,323.98,320.05,318.19,318.46,314.20,310.14,307.67,308.01,307.37,316.27,323.48,320.57,318.28,321.96,319.49,316.42,315.78,317.80,317.36,315.18,318.03,313.07,310.15,306.58,306.01,306.22,296.35,292.73,289.75,294.16,290.81,299.39,288.37,280.92,283.59,286.91,290.51,289.02,276.32,273.83,264.07,262.48,257.99,281.46,285.81,285.13,312.32,261.56,297.72,,,,299.37,198.31,171.91,,,,
2013-11-14 22:01:33.487000,L8,337.88,322.37,323.76,323.57,326.82,323.76,322.69,361.07,376.96,388.21,342.75,338.89,421.83,366.90,329.84,331.54,330.55,327.62,329.15,326.87,324.01,325.01,323.22,319.37,319.08,318.44,317.92,312.23,309.12,304.03,306.16,302.60,306.96,323.59,300.68,294.97,301.23,305.43,307.51,306.34,339.36,307.18,314.70,316.04,341.36,337.13,322.29,335.69,346.19,370.87,293.41,238.20,,279.67,279.13,178.20,,200.36,234.61,271.62
2013-12-09 21:55:16.438000,L8,338.72,319.42,317.94,320.60,324.09,321.24,307.36,307.62,306.42,307.31,314.66,321.75,319.58,317.03,316.39,315.12,314.27,313.55,312.35,315.29,313.16,314.35,310.35,307.31,304.69,303.76,304.66,295.11,288.82,287.18,292.93,288.26,296.96,286.47,279.96,280.02,281.54,284.97,285.20,267.69,262.96,257.84,254.44,251.07,262.10,275.53,274.45,300.45,259.56,282.30,,,,280.26,,,,,,
2013-12-16 22:01:21.990000,L8,328.21,309.95,310.22,308.68,310.58,305.26,297.54,296.72,291.98,291.37,304.34,311.74,307.38,304.96,302.74,301.36,296.17,297.67,288.22,291.06,297.75,300.99,285.65,289.20,286.59,283.99,283.30,276.87,275.76,272.74,276.22,270.31,288.00,277.47,266.35,255.29,242.53,244.19,222.19,226.96,221.82,225.95,229.86,223.98,240.77,240.69,263.40,273.24,245.17,240.92,,,,,,,,,,
2014-01-01 22:01:14.509000,L8,338.47,335.13,339.50,323.48,325.62,331.02,313.88,309.17,311.46,346.94,351.39,348.75,352.83,349.78,343.48,339.86,343.56,345.69,319.37,319.60,344.01,343.58,316.14,311.46,305.67,303.05,302.92,333.36,296.78,291.84,298.01,292.90,305.44,294.80,284.89,284.04,287.34,289.49,283.19,268.31,263.08,258.88,251.52,243.78,302.24,276.40,280.23,310.41,264.02,277.51,,,,,,,,,,
2014-01-10 21:54:55.235000,L8,347.68,355.28,348.78,339.52,362.13,361.34,339.22,346.82,350.24,363.55,370.50,367.65,367.97,353.13,358.93,361.01,365.16,369.78,359.55,352.32,366.88,363.93,359.79,342.26,352.58,355.98,354.07,348.69,338.93,334.89,336.99,342.63,334.62,326.89,326.86,330.89,336.96,334.92,339.54,344.05,327.46,368.17,355.95,350.95,416.80,474.72,469.05,520.05,461.93,466.03,466.02,265.95,414.35,367.92,314.15,249.46,247.13,257.55,242.52,290.66
2014-01-17 22:00:59.983000,L8,410.52,428.44,360.76,364.30,353.36,381.61,358.68,340.90,346.50,348.38,344.42,345.11,346.60,343.88,336.72,347.03,340.51,347.12,344.83,344.95,339.42,339.26,334.13,339.63,338.85,329.45,332.71,329.16,326.45,321.14,323.85,320.55,319.90,315.71,312.16,312.93,313.61,317.04,316.32,316.75,319.89,337.08,340.56,339.13,378.95,363.27,311.30,318.20,270.89,306.15,,,,,,,,,,
2014-02-02 22:00:53.662000,L8,345.49,336.02,342.66,343.25,348.41,340.46,345.51,346.14,351.67,353.12,352.70,347.83,352.85,349.62,346.21,351.74,353.57,353.02,351.30,344.95,348.21,347.19,346.95,339.43,342.59,339.51,337.04,333.86,331.60,329.66,330.34,325.72,321.32,309.53,310.49,310.96,316.85,317.77,319.49,320.08,325.92,334.76,347.16,345.87,361.04,333.16,313.82,318.26,271.29,309.57,435.21,403.48,299.41,320.32,177.18,,194.09,234.38,223.76,223.49
2014-02-11 21:54:32.873000,L8,333.14,314.04,314.31,314.25,317.15,313.72,304.10,303.28,299.62,300.94,311.94,315.90,315.34,311.79,312.05,311.29,307.30,309.69,307.30,310.11,308.81,309.59,304.68,302.45,299.83,299.16,300.61,290.30,286.56,284.43,287.73,283.53,324.77,283.36,274.10,270.57,277.03,278.11,278.71,256.07,255.40,252.27,248.06,234.81,253.82,269.49,270.27,289.87,256.87,284.22,,,,,,,,,,
2014-03-06 22:00:25.321000,L8,357.24,347.16,347.09,347.35,348.20,350.00,350.61,354.16,360.22,363.00,354.24,368.22,366.87,373.93,356.09,359.03,362.87,364.14,360.68,358.16,355.52,363.84,371.03,344.27,343.27,351.20,349.29,370.59,343.18,330.52,327.03,328.42,334.97,325.58,318.52,318.07,320.21,326.13,327.67,329.87,330.09,337.58,334.01,369.71,331.68,398.85,425.25,498.43,524.50,513.82,439.59,420.62,340.98,363.15,291.95,302.88,231.39,233.90,231.17,239.71
2014-03-31 21:53:53.631000,L8,351.49,347.67,356.30,358.37,360.52,350.63,353.45,341.07,344.19,349.98,351.71,353.85,352.58,361.80,359.77,358.03,344.50,346.45,354.72,351.30,350.77,349.93,349.04,352.78,339.68,339.91,346.13,340.12,336.01,321.68,323.53,336.23,331.24,317.43,314.51,315.74,321.70,322.61,324.15,329.21,327.46,338.21,344.67,360.57,375.29,413.45,445.67,322.26,271.55,397.59,399.51,378.59,179.12,340.10,232.35,233.65,210.57,,,
2014-05-09 21:59:27.549000,L8,354.32,351.01,335.84,337.45,339.31,358.29,355.60,330.76,359.94,331.03,335.54,342.52,337.97,337.13,335.38,363.13,337.50,364.42,360.69,337.23,368.24,340.87,351.96,357.33,339.86,356.45,359.45,350.90,347.50,336.20,334.54,342.97,338.59,331.57,320.83,317.99,308.91,314.84,321.04,323.12,321.55,306.98,306.36,258.69,280.32,341.41,301.04,308.70,377.64,312.13,296.26,296.27,178.18,,,,,,,
2014-05-18 21:53:11.680000,L8,355.62,344.85,343.17,345.76,347.46,345.05,346.01,346.52,346.61,348.00,352.86,353.74,355.50,357.36,356.13,355.89,354.45,355.86,355.87,353.02,350.12,353.68,350.22,346.97,345.59,343.49,345.56,340.24,335.96,328.85,329.17,326.61,329.87,321.96,320.10,318.28,338.65,321.61,331.44,344.93,329.79,348.20,353.44,375.98,395.96,418.05,396.87,319.97,272.00,310.63,295.59,359.73,371.97,342.62,263.31,273.53,258.32,250.60,213.73,221.00
2014-05-25 21:59:22.796000,L8,192.66,343.89,353.21,354.47,357.50,361.50,353.85,357.50,362.60,359.11,,,,,,,,,,,,,,,,,,296.12,290.67,288.70,291.64,291.62,292.63,283.88,275.32,271.38,269.82,279.78,275.74,252.29,253.65,250.77,246.26,240.06,248.41,258.17,267.58,279.11,240.60,255.48,,,,,,,,,,
2014-06-03 21:53:18.440000,L8,357.35,348.25,347.32,349.23,350.21,357.86,347.35,347.42,346.95,355.26,358.67,359.39,360.16,362.82,359.57,362.99,357.19,359.31,360.41,359.34,356.09,357.99,354.41,352.52,349.75,349.27,349.47,343.86,341.52,332.12,333.71,330.18,333.39,324.73,332.48,322.31,336.33,325.57,338.15,337.30,328.53,353.25,368.03,361.10,387.11,406.31,378.89,316.96,382.67,308.48,302.04,270.24,195.14,339.69,267.38,277.70,250.52,247.59,224.94,232.19
2014-06-19 21:53:23.387000,L8,377.00,368.71,371.40,368.32,371.64,374.96,365.98,365.55,368.95,375.04,385.77,378.28,380.89,382.53,380.58,383.06,380.43,379.97,383.10,379.50,374.27,373.62,375.37,372.44,378.37,370.42,373.09,362.08,362.48,359.58,353.97,350.42,346.57,346.59,340.06,337.86,346.82,354.75,347.53,344.26,351.95,363.22,372.99,371.95,372.84,385.27,473.00,497.11,481.40,451.79,431.36,390.85,200.80,342.42,295.43,283.10,255.07,243.17,221.69,223.23
2014-07-05 21:53:29.728000,L8,351.91,325.64,323.92,323.85,325.01,324.75,312.24,312.59,311.08,308.88,322.08,322.80,358.96,324.67,321.51,315.23,316.31,318.31,312.98,313.58,312.36,320.39,312.01,307.62,307.14,306.87,305.20,294.87,292.07,289.25,290.47,293.23,296.65,285.72,276.93,274.77,278.54,280.58,278.32,255.69,255.94,252.57,249.10,244.27,250.19,259.40,272.69,287.83,244.11,269.41,,,,,,,,,,
2014-07-21 21:53:33.067000,L8,348.75,328.64,322.35,321.56,325.26,320.66,313.81,312.94,310.30,309.72,321.24,326.57,327.82,324.38,322.43,318.14,317.55,317.38,314.38,312.84,316.71,324.76,311.13,310.48,309.68,309.69,308.95,299.65,295.25,293.67,294.37,293.72,298.88,288.15,279.51,279.62,282.37,286.26,286.61,267.01,264.14,258.41,254.45,247.90,257.51,274.09,276.05,291.91,238.86,271.63,246.46,,,,,,,,,
2014-07-28 21:59:47.112000,L8,360.57,352.44,348.40,348.88,351.34,346.69,345.53,342.87,343.36,345.48,345.90,350.19,354.34,352.48,351.92,352.52,351.21,351.51,350.39,347.80,347.89,346.84,349.82,340.70,339.78,340.07,343.06,338.64,328.68,329.15,324.92,327.83,326.71,322.53,311.09,542.14,362.05,,,,,457.01,353.53,351.11,378.26,400.92,458.20,496.00,481.55,485.16,352.67,267.65,194.12,304.51,255.74,264.44,233.88,206.25,224.77,367.09
