dates,nzd0266-0000,nzd0266-0001,nzd0266-0002,nzd0266-0003,nzd0266-0004,nzd0266-0005,nzd0266-0006,nzd0266-0007,nzd0266-0008,nzd0266-0009,nzd0266-0010,nzd0266-0011,nzd0266-0012,nzd0266-0013,nzd0266-0014,nzd0266-0015,nzd0266-0016,nzd0266-0017,nzd0266-0018,nzd0266-0019,nzd0266-0020,nzd0266-0021,nzd0266-0022,nzd0266-0023,nzd0266-0024,nzd0266-0025,nzd0266-0026,nzd0266-0027,nzd0266-0028,nzd0266-0029,nzd0266-0030,satname
2003-02-03 21:55:01+00:00,263.37,276.18666666666667,252.10500000000002,282.30333333333334,280.77,290.68666666666667,295.98333333333335,286.8,289.43,279.45000000000005,306.41999999999996,280.9766666666667,254.98333333333335,230.125,260.80333333333334,265.1433333333334,278.66499999999996,277.06,276.25666666666666,282.26666666666665,283.925,292.53,295.51,305.46666666666664,293.21500000000003,279.575,292.905,281.7,277.565,296.34,295.435,L7
2003-02-19 21:55:06+00:00,263.37,276.18666666666667,252.10500000000002,282.30333333333334,281.2375,290.68666666666667,295.98333333333335,277.94,289.43,293.5266666666667,318.20666666666665,280.9766666666667,249.53,230.125,260.80333333333334,265.1433333333334,278.66499999999996,277.06,271.0725,278.09000000000003,283.925,292.53,292.3666666666667,302.5025,293.21500000000003,279.575,292.905,282.12666666666667,277.565,298.705,291.8966666666667,L7
2003-03-07 21:55:10+00:00,263.37,273.6375,255.23666666666668,284.88,281.904,293.13250000000005,289.585,281.24,282.7366666666667,284.9425,314.2975,282.3625,253.22200000000004,237.66,265.635,267.52,280.27666666666664,272.43333333333334,276.01800000000003,282.976,287.0933333333333,294.07,294.68,302.808,295.99666666666667,281.4266666666667,294.3066666666667,284.3175,279.81666666666666,298.705,291.8966666666667,L7
2003-07-21 21:42:57+00:00,268.705,261.97,256.15500000000003,284.015,278.3633333333333,287.9750000000001,299.29333333333335,286.62,269.35,290.43499999999995,322.17500000000007,293.17,256.7425,263.75,277.2233333333333,275.7333333333333,292.25,283.685,278.53000000000003,287.325,297.3,297.15,293.85,309.4866666666667,301.56,285.13,297.11,286.935,284.32,301.07,286.59000000000003,L5
2004-03-01 21:45:26+00:00,,262.27,247.94,271.42,278.47,296.55,272.43,273.05,268.18,267.01,293.74,262.19,261.98,217.19,275.06,273.24,277.71,273.14,270.96,279.23,267.51,277.98,281.5,279.66,280.66,267.38,288.55,275.14,268.35,,,L5
2004-03-17 21:45:32+00:00,,269.21,257.325,275.255,282.20500000000004,291.82,276.935,277.5,276.5,271.58,297.765,267.62,259.40999999999997,216.625,271.105,269.765,276.86,270.735,272.07,288.22,276.91999999999996,284.895,292.32,287.79,289.105,270.64,288.055,273.59000000000003,272.525,,,L5
2004-04-02 21:45:42+00:00,,272.0933333333333,261.21666666666664,277.3233333333333,281.77333333333337,291.21,276.6933333333333,276.56666666666666,274.95,270.78666666666663,296.31333333333333,271.78000000000003,260.09666666666664,218.66,271.7733333333333,270.3933333333334,276.6933333333333,270.09,271.87666666666667,286.8433333333333,276.66333333333336,283.56666666666666,293.68,289.32,290.9566666666667,271.3833333333333,287.70666666666665,279.30333333333334,263.1933333333333,,,L5
2004-04-18 21:46:13+00:00,,271.98,260.7425,276.965,282.2475,294.22,278.005,278.01,274.525,272.1175,295.4125,273.2025,260.7,220.7125,273.2125,270.7375,276.8175,272.635,275.2825,288.3775,277.5625,285.2525,294.4025,286.55,292.125,271.9075,288.1025,280.105,266.64,,,L5
2004-05-20 21:47:08+00:00,,273.608,259.65999999999997,276.878,282.32800000000003,296.434,275.506,279.28000000000003,277.16400000000004,273.408,299.802,275.134,261.698,227.138,272.73199999999997,269.12600000000003,276.472,273.216,275.444,288.922,277.78999999999996,285.68600000000004,292.864,284.172,292.26599999999996,272.46999999999997,289.1,280.11,266.64,,,L5
2004-06-21 21:48:04+00:00,,272.90166666666664,253.92333333333332,271.305,279.8016666666667,296.2583333333333,275.506,279.28000000000003,277.16400000000004,273.408,299.802,275.134,261.698,227.138,272.73199999999997,269.12600000000003,276.472,273.216,275.444,288.922,277.78999999999996,285.68600000000004,292.864,284.172,292.26599999999996,272.46999999999997,289.1,280.11,266.64,,,L5
2004-07-07 21:48:33+00:00,,276.1171428571428,255.50857142857143,271.8257142857143,282.31857142857143,298.96571428571434,273.22499999999997,279.28000000000003,277.16400000000004,273.89,299.802,280.70166666666665,265.76,232.33666666666667,274.74333333333334,271.93333333333334,278.50333333333333,275.6983333333333,275.71166666666664,291.5416666666667,279.60999999999996,285.68600000000004,292.864,282.7166666666667,293.92333333333335,274.1066666666667,291.40333333333336,280.11,266.64,,,L5
2004-07-23 21:48:56+00:00,288.1,276.1171428571428,255.50857142857143,271.8257142857143,287.62125000000003,298.96571428571434,278.1671428571429,285.50166666666667,283.2766666666667,277.92,299.802,287.2214285714286,270.52714285714285,239.1542857142857,279.00714285714287,275.1614285714286,283.87285714285713,279.65,280.3614285714286,291.5416666666667,284.3285714285714,291.53000000000003,298.74333333333334,288.85,293.92333333333335,274.1066666666667,294.79285714285714,285.885,266.64,,,L5
2004-09-25 21:50:31+00:00,288.1,278.4266666666667,257.5183333333333,271.60999999999996,288.6771428571429,302.17833333333334,278.97166666666664,288.38199999999995,284.968,280.3916666666667,300.0425,291.12833333333333,272.7083333333333,242.095,281.1566666666667,275.8866666666667,285.3066666666667,281.94,283.5,293.404,287.5466666666667,294.496,301.488,289.28833333333336,295.942,275.486,296.9216666666666,290.83599999999996,264.38000000000005,,,L5
2005-03-04 21:53:16+00:00,,264.65500000000003,252.57,279.17499999999995,278.525,292.84000000000003,282.525,282.57,274.53,282.66499999999996,279.905,277.03,267.53499999999997,221.07,278.375,274.9,282.03,276.8,289.09000000000003,302.325,297.365,299.73,306.345,302.09000000000003,305.055,287.85,300.53499999999997,294.88,289.765,307.4,311.24,L5
2005-08-27 21:54:31+00:00,,263.895,244.755,277.245,279.515,290.26,280.195,282.315,275.005,280.495,285.75,280.75,264.895,224.675,272.845,270.51,277.415,272.49,288.74,302.395,295.425,303.14,309.13,301.905,304.08000000000004,301.63,298.48,289.74,307.9,307.4,311.24,L5
2005-09-28 21:54:32+00:00,,278.65500000000003,263.43,277.2,286.855,297.82000000000005,274.1,285.24,280.84000000000003,276.3,308.69,279.135,259.375,219.45499999999998,269.005,264.38,272.16,269.87,283.035,291.4,283.99,297.06500000000005,301.71500000000003,290.20500000000004,291.28499999999997,277.18,289.855,277.48,271.82,278.31,,L5
2006-06-27 21:59:12+00:00,265.09,307.04,290.45,305.47,315.83,334.02,305.75,315.66,311.57,308.05,334.02,328.94,298.91,,300.46,307.08,300.53,305.44,309.51,320.89,303.73,318.63,330.36,324.87,327.38,310.33,,317.55,,,,L5
2010-01-13 21:57:13+00:00,315.04,321.22,317.36,320.17,322.82,333.96,319.73,321.71,326.01,332.33,340.13,322.24,309.74,,,313.46,316.8,309.58,324.79,331.64,324.49,329.14,331.65,338.64,338.49,,341.2,327.84,,326.45,336.3,L5
2010-01-29 21:57:17+00:00,313.71500000000003,317.035,318.675,320.975,325.16499999999996,331.515,320.40999999999997,321.105,323.71000000000004,327.21500000000003,333.94,316.86,304.62,,302.41,307.02,313.87,310.905,324.34000000000003,329.48,326.655,328.40999999999997,328.85,334.28,334.355,326.1,333.81,322.635,,328.235,334.275,L5
2011-01-16 21:56:21+00:00,,,,,,353.09,338.24,,,,,,,,,,,348.63,,,352.77,,,,360.58,,,,,346.6,,L5
2013-04-27 22:08:11+00:00,,,214.83,,,,,,,,303.75,280.75,,,257.07,265.03,302.14,273.3,304.64,325.66,306.33,338.38,334.31,331.24,330.44,323.64,325.85,328.56,,329.05,,L8
2013-05-13 22:08:23+00:00,,,231.60000000000002,273.44,273.21,299.94,,281.01,266.37,,309.96000000000004,283.74,252.02,185.74,265.575,263.125,290.855,262.73,291.71,305.58000000000004,273.075,319.495,334.31,309.13,311.315,323.64,325.85,328.56,,329.05,,L8
2013-08-17 22:08:27+00:00,,,244.04,279.66499999999996,272.865,299.865,,281.255,268.315,,307.2633333333333,283.95666666666665,255.505,208.515,270.22666666666663,261.98333333333335,286.58,263.8333333333333,287.2833333333333,299.80333333333334,270.52,311.82,334.31,305.3,302.24666666666667,323.64,309.70000000000005,328.56,268.41,329.05,,L8
2013-09-02 22:08:28+00:00,,,253.8875,283.1166666666666,277.67,300.55333333333334,,281.41333333333336,269.9766666666667,,308.1125,284.3225,254.22666666666666,208.74666666666667,269.7525,260.72749999999996,285.23249999999996,264.52750000000003,285.6175,299.7425,274.105,308.435,317.425,303.855,298.88,306.42499999999995,307.5366666666667,328.56,272.615,329.05,,L8
2013-11-21 22:08:01+00:00,,338.15,276.17499999999995,304.57666666666665,279.9,300.86,347.79,305.7733333333333,271.78000000000003,,306.265,284.905,255.32999999999998,220.25,273.93,258.3299999999999,279.6099999999999,266.32500000000005,279.52500000000003,293.905,275.13500000000005,317.06666666666666,330.495,313.75333333333333,307.16333333333336,318.36,316.0566666666667,345.93,296.96,345.71,349.42,L8
2014-01-24 22:07:33+00:00,320.22,338.15,276.17499999999995,310.82,279.9,300.86,333.46500000000003,313.325,271.78000000000003,331.64,306.265,284.905,255.32999999999998,220.25,273.93,258.3299999999999,279.6099999999999,266.32500000000005,279.52500000000003,293.905,275.13500000000005,320.5525,332.37,320.6425,316.96000000000004,318.3066666666667,315.3625,330.78499999999997,305.9875,339.08,349.42,L8
2014-02-25 22:07:08+00:00,320.22,296.51,273.27,312.125,289.82,304.295,316.50333333333333,317.625,280.515,331.64,309.34000000000003,288.595,260.09499999999997,221.28500000000003,270.12,251.635,282.5,269.81,288.81,302.675,288.95000000000005,323.3425,326.47,323.15999999999997,323.7125,312.7025,318.6975,317.24333333333334,313.87,326.21999999999997,329.06,L8
2014-04-30 22:06:10+00:00,320.22,277.45,255.24,309.70000000000005,285.095,309.995,306.78999999999996,320.59,278.42,331.64,323.01,301.83,259.38,235.78500000000003,278.81,254.53,280.59000000000003,266.88,289.245,299.25,280.685,321.175,335.1133333333334,322.945,324.09000000000003,309.16999999999996,323.85999999999996,306.5175,326.22,326.21999999999997,329.06,L8
2014-06-01 22:06:02+00:00,320.22,252.96333333333334,257.25,295.78,285.05,310.40000000000003,290.52750000000003,305.58000000000004,277.96333333333337,331.64,325.7133333333333,303.42,256.5733333333333,241.46333333333334,277.53000000000003,257.54333333333335,281.8433333333333,262.3666666666667,285.7133333333333,292.8533333333333,266.5233333333333,307.0125,322.44500000000005,309.5775,310.6325,296.38999999999993,305.7133333333333,288.60249999999996,316.50500000000005,316.475,308.7,L8
2014-07-03 22:06:14+00:00,320.22,252.96333333333334,257.25,295.78,285.05,310.40000000000003,293.134,308.63800000000003,277.96333333333337,322.33,325.7133333333333,311.7175,267.29499999999996,251.8625,277.53000000000003,257.54333333333335,281.8433333333333,262.3666666666667,291.4375,292.8533333333333,277.655,307.0125,321.81,313.264,310.6325,296.38999999999993,305.7133333333333,295.43399999999997,315.15333333333336,316.475,308.7,L8
2014-08-20 22:06:30+00:00,,255.3075,254.6625,281.735,281.4325,308.5725,285.59399999999994,299.906,277.77,293.095,322.90999999999997,307.586,267.088,249.61800000000002,274.72,258.605,281.315,263.9075,288.92600000000004,293.4875,277.636,298.7375,310.77,304.644,294.3575,279.2366666666667,299.22999999999996,290.26,300.99666666666667,300.5,308.7,L8
2015-01-27 22:06:23+00:00,332.12,262.34,246.9,273.37,270.58,323.32,298.78499999999997,311.645,302.85,299.645,336.885,307.78999999999996,266.26,240.64,266.29,261.79,279.73,268.53,278.88,316.78,301.35,314.26,320.135,317.775,281.25,266.74,317.435,289.77,312.15,330.93,,L8
2015-02-12 22:06:15+00:00,332.12,262.34,246.9,273.37,270.58,328.0833333333333,311.5566666666667,317.87333333333333,310.74,309.3066666666667,336.885,315.8566666666666,287.055,240.64,266.29,261.79,279.73,268.53,278.88,323.01666666666665,309.9766666666667,319.99333333333334,326.7033333333333,324.8566666666666,281.25,266.74,317.435,289.77,317.0,330.69,337.84,L8
2015-04-01 22:05:49+00:00,332.12,240.19,236.03,284.89,269.93,328.4533333333334,313.07,322.2333333333333,328.45,334.7733333333333,350.92999999999995,317.72,288.175,203.49,286.53,275.78,285.57,267.03,295.91,325.91,315.5133333333334,323.45666666666665,329.3733333333333,329.4133333333333,,290.21,325.61,290.58,321.96999999999997,330.69,324.775,L8
2015-06-04 22:05:36+00:00,332.12,253.455,247.29500000000002,286.235,269.93,324.05,300.47249999999997,308.9675,328.45,334.7733333333333,346.64333333333326,310.565,278.34999999999997,221.67000000000002,273.985,267.52,280.15999999999997,258.96,280.96500000000003,314.1425,315.5133333333334,323.45666666666665,329.3733333333333,329.4133333333333,281.36,276.41499999999996,313.69,288.025,321.96999999999997,330.69,324.775,L8
2015-07-22 22:06:01+00:00,332.12,253.455,244.5666666666667,279.7233333333333,268.195,317.82,289.2,308.9675,328.45,334.7733333333333,336.34,305.91,269.28,227.07666666666668,266.46999999999997,262.9266666666667,275.8433333333333,254.22666666666666,272.8833333333334,314.1425,315.5133333333334,323.45666666666665,329.3733333333333,329.4133333333333,281.36,276.41499999999996,304.23,277.2866666666667,321.96999999999997,330.69,324.775,L8
2015-09-24 22:06:25+00:00,,253.455,244.5666666666667,279.7233333333333,268.195,312.15749999999997,264.25666666666666,287.28499999999997,330.32,349.57,328.69666666666666,299.26250000000005,256.4233333333333,227.07666666666668,266.46999999999997,262.9266666666667,275.8433333333333,254.22666666666666,272.8833333333334,291.4549999999999,294.17,308.3,311.01,311.88,281.36,276.41499999999996,291.96000000000004,277.2866666666667,305.51,,326.67499999999995,L8
2015-12-13 22:06:33+00:00,,,239.11,266.7,266.46,316.79499999999996,244.11,,,,305.43,305.6500000000001,246.64999999999998,237.89,258.355,255.885,267.695,255.82,267.85,292.55,284.76,295.64,289.8,295.83,291.99,285.23,287.43,270.58500000000004,279.53,,341.64,L8
2015-12-29 22:06:33+00:00,,,239.11,266.7,266.46,316.79499999999996,244.11,,,,305.43,305.6500000000001,246.64999999999998,237.89,258.355,255.885,267.695,255.82,267.85,292.55,284.76,295.64,320.47,295.83,291.99,285.23,287.43,270.58500000000004,307.72,356.91,348.48,L8
2016-06-06 22:06:07+00:00,,277.76,270.04,272.61,274.73,307.66,251.38,283.73,,,306.76,303.59,256.78999999999996,250.88,263.635,259.85,273.055,261.93,277.045,290.865,269.485,296.945,320.47,292.26,296.8,277.26,297.41499999999996,286.13,307.72,356.91,355.32,L8
2016-08-09 22:06:27+00:00,317.08,297.705,290.79499999999996,295.43,296.875,322.415,251.38,305.815,324.08,320.28,327.42499999999995,314.93499999999995,283.775,266.68,262.0,282.175,291.375,256.98,292.755,307.59000000000003,285.335,314.77,325.31,309.125,301.61,269.29,315.06,305.845,319.57,320.03,,L8
2016-09-10 22:06:39+00:00,317.08,292.6933333333333,284.42333333333335,292.1666666666667,291.18,316.7166666666667,257.63,300.13666666666666,301.28499999999997,299.02,321.3833333333333,305.92,278.25666666666666,241.78333333333333,264.39,276.59999999999997,287.42,259.89,286.84666666666664,302.3866666666667,283.0,310.3333333333333,313.505,306.14000000000004,302.13,269.29,311.6566666666667,300.3666666666667,305.355,299.30999999999995,,L8
2016-10-12 22:06:45+00:00,317.08,292.6933333333333,284.42333333333335,292.1666666666667,291.18,316.7166666666667,257.63,300.13666666666666,301.28499999999997,299.02,321.3833333333333,305.92,278.25666666666666,241.78333333333333,264.39,276.59999999999997,287.42,259.89,286.84666666666664,302.3866666666667,283.0,310.3333333333333,313.505,306.14000000000004,302.13,269.29,318.7425,300.3666666666667,305.355,299.30999999999995,,L8
2016-12-15 22:06:42+00:00,317.08,299.1466666666667,291.70666666666665,302.3433333333333,300.9066666666667,318.56,273.71000000000004,304.7966666666666,299.9166666666667,294.95,326.93,302.3666666666667,279.1333333333333,234.42666666666665,275.695,281.41,289.7233333333333,268.645,289.6566666666667,305.77,294.9133333333333,312.10999999999996,308.24666666666667,313.2233333333333,303.015,301.21,323.3675,304.25,298.09666666666664,298.65,294.77,L8
2017-01-16 22:06:35+00:00,317.08,293.25,283.52,297.38,292.95500000000004,314.92499999999995,276.0266666666667,302.0625,298.5925,293.3,323.54499999999996,300.0425,277.505,235.6875,279.41,281.3325,289.15749999999997,271.80333333333334,291.005,305.115,294.47999999999996,310.7675,307.0425,311.95,303.12666666666667,298.745,320.188,300.9075,297.8775,297.03499999999997,301.65999999999997,L8
2017-04-06 22:05:57+00:00,,284.46333333333337,274.51666666666665,289.9533333333333,286.5866666666667,308.6049999999999,280.55333333333334,294.56666666666666,291.43666666666667,284.59999999999997,316.49666666666667,292.22666666666663,268.78666666666663,236.34666666666666,285.7633333333333,274.87000000000006,283.84999999999997,272.26000000000005,286.84,299.82,286.31333333333333,303.46999999999997,300.1433333333334,306.0433333333333,300.96,292.39,316.03,289.31333333333333,287.17333333333335,294.76,301.65999999999997,L8
2017-04-22 22:05:48+00:00,,284.2925,273.8675,289.4975,287.34000000000003,308.11999999999995,279.90250000000003,293.795,289.4775,282.1275,315.565,293.0125,267.245,238.2325,285.2675,273.88000000000005,282.73,269.39,285.62,297.8125,281.2575,301.8325,299.28499999999997,304.09749999999997,299.525,288.3925,305.18,286.605,287.17333333333335,294.76,301.65999999999997,L8
2017-05-24 22:05:58+00:00,,286.502,277.594,292.086,292.026,310.0,281.31800000000004,295.904,289.668,281.74,317.63800000000003,296.54200000000003,266.53599999999994,241.03400000000002,281.098,270.684,282.164,270.704,284.502,298.398,280.234,301.28000000000003,300.14,295.158,297.172,287.11199999999997,303.14,286.182,287.17333333333335,294.76,301.65999999999997,L8
2017-06-25 22:06:11+00:00,307.52,288.85599999999994,284.378,289.3225,300.712,316.11249999999995,286.40600000000006,295.4525,296.356,280.4725,322.768,302.56000000000006,266.92499999999995,244.09000000000003,280.22,274.67600000000004,285.218,278.63,291.778,304.85,286.12199999999996,303.884,307.096,291.4625,295.62,283.5875,300.345,283.09000000000003,298.48,292.19,308.55,L8
2017-07-27 22:06:22+00:00,307.52,292.17999999999995,290.73249999999996,291.6,308.615,320.14333333333326,287.84250000000003,295.98333333333335,296.78999999999996,277.84666666666664,325.1125,304.9325,265.02666666666664,245.63000000000002,270.0725,273.07000000000005,284.6575,278.7575,290.96000000000004,305.275,284.3575,303.17,308.0125,285.9066666666667,293.04333333333335,276.2625,296.4425,274.105,299.11,,,L8
2017-11-16 22:06:40+00:00,307.52,310.1166666666666,309.155,318.845,335.43,334.56333333333333,312.75666666666666,322.68499999999995,321.82666666666665,280.19,343.45,322.27,263.7,252.24,255.33500000000004,276.98,290.00500000000005,295.04,299.975,316.16499999999996,297.765,307.83500000000004,328.89000000000004,259.4,320.125,274.485,293.41999999999996,269.71500000000003,317.5,345.63,344.37,L8
2017-12-02 22:06:34+00:00,322.735,323.4166666666667,330.04999999999995,337.91499999999996,346.68333333333334,346.8933333333334,330.92333333333335,346.83,341.57,,355.4466666666667,329.5233333333333,,,246.25,296.06,319.145,325.47,328.13,331.59,332.08,316.6,344.18,,351.145,266.98,291.86,254.94,329.33000000000004,343.53,344.37,L8
2018-03-08 22:06:03+00:00,335.025,333.94666666666666,329.235,337.8833333333333,340.49333333333334,348.0133333333333,341.895,346.83,347.0450000000001,,358.6450000000001,332.775,,,,,338.18,336.82,336.34,342.31,337.38,338.84,346.12000000000006,,351.02666666666664,,,,337.88,340.67,340.74,L8
2018-04-25 22:05:38+00:00,335.025,333.94666666666666,307.0,321.755,324.52,336.825,314.65000000000003,346.83,347.0450000000001,,358.6450000000001,332.775,,,274.61,260.62,305.8,298.485,336.34,342.31,337.38,314.04999999999995,330.38,290.47,351.02666666666664,265.15,298.02,265.66,337.88,340.67,340.74,L8
2018-06-28 22:05:28+00:00,332.1,340.48,279.8833333333333,290.7066666666667,290.4066666666667,316.07666666666665,248.275,,,,,,,,257.41,254.06,267.115,248.605,,342.31,329.99,314.04999999999995,310.74499999999995,290.47,350.79,265.15,298.02,265.66,334.6,334.95,337.11,L8
2018-08-31 22:05:59+00:00,332.1,340.48,275.55,287.52250000000004,289.3175,313.2975,255.97000000000003,,,272.19,,287.52,254.78,,260.54,256.18666666666667,270.26666666666665,252.64333333333335,,342.31,329.99,308.4433333333333,306.5466666666667,295.70500000000004,350.79,276.975,302.28499999999997,276.685,334.6,334.95,337.11,L8
2018-10-18 22:06:17+00:00,315.95,323.14,274.005,284.9725,276.1666666666667,313.8725,255.97000000000003,332.53,336.43,272.19,363.34,306.505,279.47999999999996,,273.9575,270.0075,281.315,252.64333333333335,341.56,331.61,327.05,305.31666666666666,305.52666666666664,309.8533333333333,342.33,298.1666666666667,314.90333333333336,276.685,328.19,331.0,338.16,L8
2018-12-21 22:06:18+00:00,315.95,305.435,278.495,290.26,281.15333333333336,317.45750000000004,260.60999999999996,315.29499999999996,316.565,278.81,334.835,300.19,275.4633333333333,238.59,274.10249999999996,273.4475,283.34499999999997,255.35666666666668,313.7,317.92,310.37,315.11333333333334,309.59666666666664,318.2233333333333,324.39,310.07,319.76,285.995,313.72,306.86,330.86,L8
2019-02-23 22:06:08+00:00,308.96500000000003,305.435,294.85499999999996,308.1825,300.06666666666666,325.4875,272.71999999999997,315.29499999999996,316.565,278.81,334.835,300.19,275.4633333333333,238.59,285.3999999999999,281.9475,292.155,276.49666666666667,308.71666666666664,318.84999999999997,310.37,316.9075,309.59666666666664,319.65,318.03999999999996,310.07,326.6625,287.97666666666663,313.72,306.86,320.79,L8
2019-03-27 22:05:59+00:00,308.96500000000003,305.435,283.46,305.73249999999996,307.07500000000005,332.33,274.08,315.29499999999996,316.565,285.43,334.835,306.525,285.805,238.59,291.69,282.4475,293.15000000000003,277.3433333333333,301.5775,309.135,310.37,323.4666666666667,315.32,325.8866666666666,318.03999999999996,320.70500000000004,323.305,283.86333333333334,304.49333333333334,306.86,320.79,L8
2019-04-12 22:05:54+00:00,308.96500000000003,305.435,274.258,300.81,295.56666666666666,332.33,274.08,303.11999999999995,288.79333333333335,285.43,334.835,306.525,285.805,238.59,288.8875,279.1,290.26800000000003,274.5925,297.944,306.344,299.21,316.0475,309.0366666666667,318.42999999999995,312.0675,306.3833333333334,318.40999999999997,279.77250000000004,304.49333333333334,306.86,320.79,L8
2019-07-01 22:06:20+00:00,301.98,,255.43499999999997,285.62,288.00666666666666,319.52,,276.765,250.615,,,,,,275.01666666666665,264.7975,282.08000000000004,269.275,278.6275,298.62666666666667,257.38,299.2266666666667,296.47,309.99499999999995,299.745,277.74,313.1066666666666,278.27000000000004,286.04,,300.65,L8
2019-08-18 22:06:35+00:00,301.98,285.48,259.6,286.23400000000004,287.8375,318.39666666666665,281.36,282.59999999999997,260.08666666666664,277.68,324.28,300.92,276.05,244.66,276.8675,265.174,282.232,270.424,279.448,299.2925,264.47333333333336,300.39750000000004,303.435,304.77,299.24333333333334,278.72,310.5575,283.01750000000004,285.655,279.8,300.65,L8
2019-09-19 22:06:44+00:00,,285.48,244.905,274.6375,276.25333333333333,309.54999999999995,278.14,284.9925,261.8075,279.21500000000003,318.28499999999997,295.08500000000004,272.79999999999995,240.515,278.796,262.166,278.77750000000003,262.90999999999997,274.6225,292.15333333333336,270.1725,293.1000000000001,303.435,295.18999999999994,296.19500000000005,282.9766666666667,300.3925,282.405,277.87333333333333,279.8,,L8
2019-11-06 22:06:48+00:00,,285.48,262.6,274.63,278.10499999999996,309.54999999999995,278.14,287.06666666666666,271.32666666666665,279.21500000000003,318.28499999999997,295.08500000000004,272.79999999999995,240.515,275.9433333333333,260.89333333333326,277.90999999999997,261.02,267.46,301.29,267.93333333333334,292.75500000000005,310.4,294.32,298.24,303.5,304.80999999999995,293.37499999999994,273.78999999999996,279.8,,L8
