dates,satname,nzd0373-0000,nzd0373-0001,nzd0373-0002,nzd0373-0003,nzd0373-0004,nzd0373-0005,nzd0373-0006,nzd0373-0007,nzd0373-0008,nzd0373-0009,nzd0373-0010,nzd0373-0011,nzd0373-0012,nzd0373-0013,nzd0373-0014,nzd0373-0015,nzd0373-0016,nzd0373-0017,nzd0373-0018,nzd0373-0019,nzd0373-0020,nzd0373-0021,nzd0373-0022,nzd0373-0023,nzd0373-0024
2020-02-26 22:07:12.690000,L8,,,,,,,,,,,,404.60,398.57,396.53,390.56,387.79,355.97,349.03,352.95,331.92,335.66,299.99,288.44,290.07,
2020-03-13 22:07:06.074000,L8,,,,,,,,,,,,,434.74,400.03,398.16,391.34,368.85,354.30,378.14,332.58,346.18,308.96,294.25,293.57,
2020-04-14 22:06:50.036000,L8,403.43,,,,,,,,,,,,,,,,393.18,375.23,369.21,387.41,334.83,307.04,291.96,291.28,
2020-05-16 22:06:39.488000,L8,,,,,,,,,,,,420.04,393.03,404.70,389.32,381.45,351.54,338.73,351.69,326.17,329.54,307.60,287.79,286.41,
2020-06-01 22:06:44.481000,L8,,,,,,,,,,,400.70,401.30,398.53,408.17,394.01,383.46,357.07,358.12,355.20,325.86,334.13,313.79,294.08,283.51,
2020-07-19 22:07:07.773000,L8,,,,,,,,,,,,428.86,397.34,410.99,393.66,387.97,360.02,399.42,358.78,326.98,337.72,318.73,289.03,,
2020-08-04 22:07:11.601000,L8,374.10,340.82,294.39,297.86,266.00,,,361.81,295.36,362.20,358.72,354.46,310.30,,,,,,,,,,,,
2020-09-21 22:07:30.724000,L8,313.44,319.77,304.73,332.67,372.77,373.70,381.66,391.93,380.31,374.83,373.82,377.83,379.56,368.31,357.83,366.44,336.61,331.17,346.56,322.68,324.46,301.51,284.09,,
2020-10-23 22:07:33.943000,L8,,,,,,,,,390.80,381.96,380.15,390.71,389.64,387.11,387.85,380.77,349.46,342.37,355.06,331.58,334.78,309.84,292.15,278.68,
2021-01-11 22:07:26.124000,L8,,,,,,,389.03,395.41,384.98,376.96,378.71,388.89,386.11,380.51,382.11,372.55,343.89,336.21,346.78,325.65,326.05,,,,
2021-02-12 22:07:19.216000,L8,,,,,,,,,,,,,,,,,,398.54,433.88,328.29,329.37,298.18,289.94,290.65,
2021-03-16 22:07:03.784000,L8,,,,,,,,,,,389.20,395.14,397.17,404.31,392.71,384.73,353.77,376.95,351.93,328.16,328.64,297.08,289.63,292.91,
2021-04-17 22:06:54.118000,L8,,,,,,,,,394.77,384.81,377.18,391.48,387.69,394.67,389.79,376.23,350.69,336.83,345.21,325.14,325.01,300.08,287.61,296.10,
2021-05-03 22:06:44.632000,L8,,,,,,,,,,,,,394.01,394.37,397.11,385.83,350.98,336.39,350.87,328.08,329.45,306.47,294.50,299.66,
2021-07-06 22:07:08.299000,L8,,,,,,,,,,,395.50,415.59,398.09,391.21,394.86,384.95,352.83,393.04,352.08,323.90,332.27,311.86,290.34,,
2021-07-22 22:07:12.797000,L8,,,,,,,,,,,,,,,,442.93,352.15,384.02,359.14,328.43,338.16,318.41,289.05,,
2021-08-23 22:07:25.117000,L8,,,,,,,,,,,,,390.85,399.82,384.79,382.21,353.42,339.70,360.83,329.63,336.17,313.40,285.68,,
2021-09-08 22:07:29.873000,L8,,,,,,,,,,390.16,398.69,397.08,389.76,412.95,393.49,382.33,356.32,349.12,361.68,335.07,339.03,315.63,291.41,280.55,
2021-09-24 22:07:32.728000,L8,,,,,,,,,394.39,385.75,385.40,393.02,387.68,395.22,385.24,379.79,352.17,342.89,355.50,333.68,337.03,315.07,288.53,280.99,
2021-12-21 22:07:31.120000,L9,,,,,,,,,388.04,378.04,378.31,395.97,387.09,388.23,372.28,379.79,346.45,340.23,349.44,330.87,327.39,301.35,278.76,,
2022-01-06 22:07:29.828000,L9,328.07,363.03,359.96,335.05,350.78,360.68,357.82,376.28,359.13,358.72,360.95,357.67,361.84,353.81,338.05,348.85,317.76,320.89,,,,,,,
2022-01-14 22:07:27.312000,L8,,,,,,,,,386.61,376.38,378.49,394.56,388.16,385.35,374.15,376.73,346.06,339.49,348.95,329.03,327.67,300.12,278.15,,
2022-02-23 22:07:19.963000,L9,,,,,,365.09,361.10,378.31,360.08,360.56,361.08,361.96,357.85,353.04,342.43,353.77,322.52,323.57,,,,,,,
2022-03-27 22:07:10.369000,L9,,,,,,355.21,357.85,376.54,365.20,364.36,363.37,365.36,363.99,360.31,344.99,347.11,333.07,329.68,337.26,317.33,320.26,292.94,277.32,,
2022-05-06 22:07:05.573000,L8,402.80,,,,,,,,,,,414.25,386.37,410.21,395.94,381.10,351.22,338.33,353.40,326.57,331.38,301.28,288.14,294.79,
2022-05-22 22:07:10.472000,L8,,,,,,,,,,390.76,388.30,415.47,397.88,404.88,391.82,411.97,392.74,372.43,393.37,391.78,373.36,308.05,335.93,304.25,
2022-06-07 22:07:19.428000,L8,,,,,,,,,,,,,398.06,405.10,394.47,387.57,358.83,337.31,359.87,323.97,337.85,311.76,298.19,298.16,
2022-07-17 22:07:05.202000,L9,,,,,,,386.11,394.24,379.67,377.48,374.89,374.11,374.31,363.38,353.68,365.00,332.03,325.63,341.32,311.67,322.68,293.67,,,
2022-08-10 22:07:44.129000,L8,,,,,,,,,,362.13,357.44,351.43,324.36,,,349.30,319.57,324.56,336.66,309.79,319.82,293.93,,,
2022-08-26 22:07:46.208000,L8,,,,,,,,,,,,420.56,404.04,398.83,379.86,384.30,360.79,363.22,378.22,330.46,338.49,307.44,,,
2022-09-03 22:07:27.941000,L9,,,,,,,,,389.98,386.27,385.98,386.88,382.87,388.79,375.92,378.74,347.71,336.67,357.15,327.44,336.26,312.09,,,
2022-09-19 22:07:33.648000,L9,,,,,,,,,393.57,388.84,386.04,394.33,385.81,389.56,380.16,383.57,351.53,343.37,363.87,331.73,342.38,313.06,,,
2022-10-05 22:07:34.692000,L9,,,,,,,,,392.37,387.13,387.77,388.24,383.95,387.25,382.57,376.90,349.31,344.62,369.56,333.39,338.06,314.40,,,
2022-10-21 22:07:41.412000,L9,,,,,,,,,390.02,385.41,383.22,387.04,383.94,384.44,373.64,379.18,348.43,342.09,360.03,330.46,337.50,309.76,278.81,,
2022-10-29 22:07:52.427000,L8,,,,,,,,,391.60,383.43,386.24,386.54,384.31,390.01,373.04,380.71,348.80,341.80,358.04,329.47,334.76,306.26,277.21,,
2022-11-06 22:07:39.965000,L9,,,,,,,,,388.83,380.87,380.20,390.21,384.35,384.49,382.02,377.91,347.95,339.32,353.66,328.92,333.76,306.02,273.56,,
2022-11-14 22:07:47.062000,L8,401.96,,,,,,,,391.70,382.55,379.63,384.17,384.03,391.64,376.91,380.05,349.93,346.42,354.12,330.74,333.45,307.14,274.06,,
2022-11-22 22:07:41.635000,L9,,,,,,,,,393.85,384.25,386.37,389.24,387.27,391.65,384.39,380.68,352.11,347.21,361.05,331.57,338.76,312.15,285.68,286.67,
2023-01-17 22:07:30.257000,L8,,,,,,,,,392.77,382.25,381.16,390.55,385.16,390.26,378.34,375.09,348.85,342.79,352.96,328.40,332.62,303.79,292.45,290.89,
2023-01-25 22:07:37.119000,L9,405.90,,,,,,,,388.24,384.21,380.13,393.22,385.95,384.92,380.08,374.85,346.47,338.27,350.78,327.04,329.89,301.97,293.55,291.81,
2023-02-10 22:07:44.308000,L9,,,,,,,388.58,396.42,384.88,376.48,376.77,380.66,382.57,380.42,371.92,372.24,343.80,335.08,346.44,325.12,329.24,300.22,293.44,294.44,
2023-02-18 22:07:25.855000,L8,,,,,,,,,,,415.01,390.47,388.16,387.86,385.73,376.08,351.35,342.34,351.04,327.61,330.45,299.04,290.65,288.92,
2023-03-06 22:07:14.102000,L8,403.21,,,,,,,,388.00,382.27,378.21,385.45,387.05,383.65,375.14,377.18,350.09,340.72,351.36,329.48,330.77,300.10,289.87,288.74,
2023-03-14 22:07:23.107000,L9,401.64,,,,,,,,390.70,386.90,381.66,390.28,389.40,387.33,383.05,377.65,350.00,340.08,352.26,330.05,332.16,304.77,293.34,291.24,
2023-03-22 22:07:04.713000,L8,,,,,,,,,,,,,,,,430.48,350.05,391.07,404.46,330.35,332.94,307.29,295.25,295.48,
2023-03-30 22:07:11.153000,L9,,,,,,,,,,,,409.47,387.30,392.46,392.78,378.78,404.26,385.59,407.26,331.67,333.60,306.47,299.84,297.60,
2023-04-15 22:07:04.808000,L9,,,,,,,,,,,,400.41,396.13,408.59,393.15,384.32,359.64,373.30,361.41,331.48,341.72,310.91,307.23,299.71,
2023-04-23 22:06:45.046000,L8,,,,,,,,,,396.33,384.07,391.24,385.24,391.07,385.15,377.20,351.94,344.75,355.04,332.17,336.31,306.94,309.99,296.49,
2023-06-02 22:06:41.744000,L9,,,,,,,,,,390.10,389.40,401.45,389.12,410.70,387.85,382.55,350.93,334.92,361.18,327.60,340.50,310.03,307.45,302.78,
2023-06-10 22:06:39.746000,L8,383.85,373.44,363.48,348.42,368.83,366.27,365.36,377.10,338.73,367.55,366.29,364.01,361.29,353.93,345.65,351.88,321.17,318.91,,,,,,,
2023-07-04 22:06:45.539000,L9,,,,,,,,,,,,,,,,,,392.33,362.57,331.85,344.38,312.70,307.58,303.25,
2023-07-28 22:07:02.846000,L8,377.74,381.36,362.65,359.88,370.45,371.84,369.66,379.96,360.92,367.94,365.01,364.97,360.66,354.79,347.07,356.70,324.18,320.02,330.40,306.82,316.33,289.48,,,
2023-08-05 22:06:59.027000,L9,375.12,367.57,345.04,346.79,365.98,365.17,359.92,377.69,327.80,365.41,361.23,360.25,313.93,346.60,342.08,352.24,319.10,320.13,,,,,,,
2023-08-13 22:07:07.940000,L8,,,,,,,,,,,,,392.28,394.28,387.83,382.81,356.59,340.02,362.47,331.86,343.33,312.61,303.78,295.04,
2023-08-21 22:07:04.005000,L9,,,,,,,,,,404.34,387.77,393.19,389.48,388.77,387.29,379.18,351.51,341.83,357.14,333.51,338.85,311.85,306.89,294.33,
2023-08-29 22:07:14.014000,L8,,,,,,,,,392.15,384.65,380.25,390.05,385.47,383.68,373.70,378.18,348.75,336.97,353.61,331.03,335.52,306.94,295.73,290.10,
2023-09-06 22:07:14.613000,L9,,,,,,,,,,,,421.35,394.35,395.73,384.50,385.59,354.51,340.90,360.54,333.07,345.09,311.97,303.58,297.34,
2023-09-30 22:07:21.548000,L8,,,,,,,,,391.88,382.60,380.22,385.86,385.00,382.04,377.56,377.93,349.59,338.42,354.51,330.73,334.05,304.07,303.35,290.12,
2023-10-08 22:07:22.193000,L9,,,,,,,,,,388.76,392.08,395.27,393.71,396.14,386.37,384.15,355.48,350.23,363.06,338.33,345.52,314.89,314.35,298.49,
2023-10-24 22:07:27.973000,L9,,,,,,,,,393.91,383.23,385.66,389.61,386.87,389.33,381.08,380.60,350.42,342.68,355.25,332.91,339.77,310.93,311.88,299.98,
2023-11-25 22:07:32.484000,L9,404.70,,,,,,,,,390.22,393.40,393.63,387.25,393.13,379.61,382.92,351.98,345.70,361.17,333.45,337.66,308.27,309.19,308.35,
2023-12-19 22:07:27.073000,L8,,,,,,,,,395.14,382.06,379.20,395.11,393.66,396.26,378.23,382.64,351.34,345.56,354.26,334.03,338.18,305.82,299.09,305.65,
2024-01-12 22:07:30.793000,L9,,,,,,,,,396.88,383.71,387.40,396.68,396.34,403.62,386.72,382.67,355.20,351.35,353.67,328.73,335.12,302.78,305.81,305.93,
2024-01-28 22:07:30.090000,L9,,,,,,,,,,,382.82,396.09,397.12,395.10,405.00,384.10,350.89,344.24,352.83,330.87,335.72,301.45,295.92,311.00,287.60
2024-02-05 22:07:19.904000,L8,,,,,,,,,,392.45,385.87,395.42,388.55,398.19,390.64,381.20,352.26,346.40,352.72,330.07,334.01,301.82,304.27,306.70,
2024-02-13 22:07:29.811000,L9,,,,,,,,,,,380.30,402.49,397.64,397.00,388.19,384.50,353.05,345.11,353.73,330.52,333.09,303.72,294.92,308.31,287.79
2024-02-21 22:07:17.333000,L8,,,,,,,,,393.10,379.91,377.58,393.40,385.17,394.25,382.64,379.06,349.37,339.09,349.67,328.05,331.36,300.29,293.27,304.17,
2024-02-29 22:07:23.348000,L9,,,,,,,,,,404.46,381.67,407.11,400.65,395.72,397.82,426.22,356.38,345.98,355.36,331.96,342.62,308.10,309.36,307.74,285.24
2024-03-08 22:07:05.574000,L8,,,,,,,,,,,386.30,395.56,392.07,396.46,,414.58,352.58,348.18,353.33,330.81,333.09,307.16,300.48,378.12,368.52
2024-03-16 22:07:23.404000,L9,,,,,,,,,,,,428.62,389.14,390.70,401.39,381.88,401.33,344.42,353.70,332.49,336.42,306.29,309.34,307.43,
2024-04-17 22:07:03.684000,L9,,,,,,,,,,,,,398.27,402.93,399.00,387.13,361.19,342.84,356.30,330.70,343.07,312.16,303.20,307.52,
2024-04-25 22:06:40.168000,L8,,,,,381.53,378.08,381.26,386.41,373.25,364.83,362.58,361.77,369.27,361.25,347.54,356.20,323.25,324.47,,,,,,,
2024-05-03 22:06:49.872000,L9,,,,,,,,,,,,,395.42,400.00,409.99,389.08,359.71,396.71,394.55,329.09,345.69,310.93,304.57,313.33,
2024-05-11 22:06:27.762000,L8,405.25,,,,,,,,,,,,390.77,393.65,405.94,380.29,354.31,338.87,354.93,329.32,336.71,309.52,308.43,306.69,
2024-05-19 22:06:42.049000,L9,,,,,,,,,,,,,394.16,393.06,400.92,386.22,355.13,339.83,354.89,329.20,345.27,309.42,308.80,307.59,
2024-06-04 22:06:35.804000,L9,,,,,,,,,382.45,382.61,374.95,374.91,381.68,371.43,365.40,375.36,355.08,337.15,353.63,326.79,354.29,324.16,359.98,358.94,
2024-06-20 22:06:18.840000,L9,,,,,,,,,,,411.55,406.62,389.65,404.82,390.46,383.73,350.71,333.94,353.93,326.42,335.76,309.26,302.90,290.12,
2024-06-28 22:06:31.354000,L8,,,,,,,,,,,,,391.94,393.70,396.10,383.66,349.67,334.08,354.69,326.92,337.28,309.72,300.13,302.27,
2024-07-06 22:06:32.918000,L9,,,,,,,,,,,,413.74,393.85,385.84,390.46,382.99,349.73,334.60,359.24,329.31,336.65,308.53,306.19,303.98,
2024-08-23 22:06:59.383000,L9,,,,,,,,,,,,413.52,387.35,393.74,383.24,383.47,353.46,336.23,361.26,331.89,341.70,313.44,306.51,300.69,
2024-08-31 22:07:03.291000,L8,,,,,,,,,390.70,378.90,377.92,383.39,381.17,383.46,369.84,377.05,346.20,333.47,352.52,328.08,334.39,309.58,292.86,,
2024-09-24 22:07:01.359000,L9,402.06,,,,,,,,391.57,382.65,382.26,389.19,383.02,382.89,369.24,378.04,346.98,335.80,356.37,330.65,336.99,310.70,301.43,303.20,
2024-10-10 22:07:10.262000,L9,,,,,,,,,394.24,382.05,380.17,391.67,384.98,384.12,377.02,378.05,348.44,337.53,358.24,330.91,339.82,312.51,309.38,299.51,
2024-10-18 22:07:18.673000,L8,,,,,,,,,392.97,380.80,379.69,382.08,381.17,383.69,368.88,375.68,345.63,334.35,355.10,330.98,336.98,311.47,308.27,299.65,
2024-11-11 22:07:15.564000,L9,,,,,,,,,390.67,379.18,378.86,391.83,383.49,384.72,371.59,380.06,346.73,337.74,354.16,330.55,334.92,305.94,297.85,298.97,
2024-11-19 22:07:19.849000,L8,,,,,,,,,392.29,379.94,382.11,396.97,382.92,390.84,371.87,380.13,347.56,339.09,352.84,333.02,334.59,306.17,303.82,303.67,
2024-12-13 22:07:21.847000,L9,,,,,,,,,388.17,378.13,379.39,402.78,385.37,386.80,381.34,378.28,345.88,338.96,347.62,327.54,332.35,302.00,305.48,307.72,284.99
2025-01-06 22:07:18.443000,L8,,,,,,,,,385.88,380.46,378.72,388.17,385.46,380.74,375.01,373.00,344.16,339.10,345.59,326.72,327.67,296.85,300.96,305.88,
2025-01-22 22:07:13.469000,L8,,,,,,,,,,380.82,382.82,398.90,384.17,386.99,381.61,375.68,344.37,336.05,349.25,327.82,330.07,299.60,300.58,305.79,
2025-01-30 22:07:20.065000,L9,,,,,,,,,,,,,,,,417.37,352.24,372.82,354.58,335.79,338.64,302.85,306.67,307.67,
2025-02-07 22:07:17.137000,L8,407.51,,,,,,,,,,,,,,,,,,382.07,337.61,373.54,337.18,309.87,,
2025-02-23 22:07:07.365000,L8,,,,,,,,,,,,,389.49,397.96,384.39,381.92,347.97,341.00,352.50,327.81,330.21,,,,
2025-03-19 22:07:06.727000,L9,,,,,,,,,,,,,389.46,416.29,392.90,379.64,350.98,344.85,352.60,329.48,335.66,303.94,306.89,308.47,
2025-04-12 22:06:48.304000,L8,,,,,,,,,,,,,385.98,386.71,381.42,379.47,346.66,334.74,351.73,329.43,331.19,303.52,299.18,309.14,276.98
2025-05-06 22:06:54.456000,L9,,,,,,,,,,,382.80,412.87,391.91,402.55,387.08,387.13,350.04,334.64,352.87,327.17,334.52,306.54,296.98,303.79,
2025-05-14 22:06:38.478000,L8,,,,,,,,,394.40,388.55,383.79,395.12,385.03,383.01,387.32,378.34,348.02,333.81,352.96,324.35,333.03,306.40,301.35,301.56,
2025-05-22 22:06:43.734000,L9,,,,,,,,,,,,416.20,406.35,406.46,389.79,391.77,357.43,340.02,359.83,329.29,344.79,315.89,315.56,316.19,
2025-05-30 22:06:42.533000,L8,,,,,,,,,,,,422.57,392.65,400.61,388.67,383.57,354.06,335.48,360.03,325.49,339.30,312.77,305.77,306.26,
2025-06-07 22:06:40.959000,L9,,,,,,,,,385.25,385.30,381.09,382.68,382.13,368.27,356.73,374.84,322.78,314.72,,,,,,,
2025-06-23 22:06:54.196000,L9,,,,,,,,,,,394.01,399.76,385.02,384.10,377.30,380.60,341.97,332.11,350.51,323.78,332.80,307.04,305.15,308.71,
2025-07-25 22:07:06.294000,L9,,,,,,,,,,,,407.48,392.50,400.16,388.25,388.50,352.81,340.75,364.40,328.07,345.84,317.38,305.67,301.24,
2025-08-02 22:07:09.825000,L8,,,,,,,,,,,,411.37,387.47,389.89,386.03,379.99,350.85,339.62,362.18,329.83,336.80,313.20,301.45,293.29,
2025-08-10 22:07:16.143000,L9,,,,,,,,,,,399.42,399.29,391.20,388.01,381.37,379.01,351.51,343.99,359.88,329.14,339.92,316.70,310.94,301.91,
2025-08-26 22:07:21.236000,L9,,,,,,,,,,391.21,385.41,402.08,388.74,390.35,383.76,384.43,351.55,338.44,360.51,330.09,339.00,311.66,299.71,302.46,
2025-09-19 22:07:27.204000,L8,,,,,,,,,,389.98,397.44,399.28,387.20,388.46,382.07,381.61,349.55,339.64,355.03,329.32,338.28,308.82,302.44,300.25,
2025-10-29 22:07:29.182000,L9,,,,,,,,,,385.88,381.13,396.15,387.71,396.72,383.70,384.88,353.88,343.72,357.91,335.12,339.15,311.51,310.35,311.04,
2025-11-06 22:07:31.775000,L8,,,,,,,,,391.31,379.90,378.94,389.61,385.28,389.51,374.25,382.08,347.44,338.14,351.72,328.77,331.16,303.20,295.42,311.17,285.20
