dates,nzd0163-0000,nzd0163-0001,nzd0163-0002,nzd0163-0003,nzd0163-0004,nzd0163-0005,nzd0163-0006,nzd0163-0007,nzd0163-0008,satname
2000-01-10 21:58:52+00:00,,,,,,,,,378.51,L7
2000-02-11 21:58:22+00:00,,,,,377.25,375.8,367.17,368.7,373.58,L7
2000-03-30 21:58:09+00:00,,,378.88,,375.06,376.66499999999996,369.985,370.025,372.08666666666664,L7
2000-05-17 21:58:07+00:00,,366.95,378.88,,370.93666666666667,371.03666666666663,366.35999999999996,368.72333333333336,366.3075,L7
2001-03-01 21:55:57+00:00,,357.41,366.99,362.98,342.71,351.65,352.29,352.81,,L7
2001-03-17 21:56:16+00:00,,356.5,368.28,364.31,340.40999999999997,352.07,352.235,354.45,310.24,L7
2001-06-21 21:55:05+00:00,,360.8533333333333,371.47,364.31,342.71999999999997,353.18,355.05333333333334,357.2366666666667,310.24,L7
2001-08-24 21:54:48+00:00,,358.97,370.8725,364.31,340.8625,346.62,351.6125,356.3725,310.84000000000003,L7
2001-09-09 21:54:12+00:00,,360.3075,372.24,365.64,341.72749999999996,347.49499999999995,352.6825,356.9375,324.1566666666667,L7
2001-09-25 21:54:04+00:00,,361.88000000000005,373.13000000000005,,349.805,352.78,355.4275,358.47499999999997,342.31,L7
2001-10-11 21:53:46+00:00,,363.2425,372.855,378.16,352.074,355.29999999999995,355.61,358.224,344.62,L7
2002-01-15 21:54:23+00:00,,361.1366666666667,371.19,378.16,357.26200000000006,355.275,356.918,360.244,350.23400000000004,L7
2002-02-16 21:54:54+00:00,,361.1366666666667,371.19,378.16,357.26200000000006,355.442,357.4433333333333,360.244,352.4483333333333,L7
2002-06-24 21:54:28+00:00,314.73,355.66,364.02,322.06,351.205,342.495,353.87000000000006,361.02,368.105,L7
2003-05-10 21:54:46+00:00,,366.97,371.83,,354.84,359.86,361.3,361.34,360.89,L7
2003-07-21 21:42:33+00:00,,358.425,359.475,336.81,346.93499999999995,347.595,346.33000000000004,354.42999999999995,360.89,L5
