dates,satname,nzd0299-0000,nzd0299-0001,nzd0299-0002,nzd0299-0003,nzd0299-0004,nzd0299-0005,nzd0299-0006,nzd0299-0007,nzd0299-0008,nzd0299-0009,nzd0299-0010,nzd0299-0011,nzd0299-0012,nzd0299-0013,nzd0299-0014,nzd0299-0015,nzd0299-0016,nzd0299-0017,nzd0299-0018,nzd0299-0019,nzd0299-0020,nzd0299-0021
2022-08-10 22:07:20.170000,L8,366.03,353.70,349.68,350.59,369.28,370.87,368.69,363.87,358.45,371.16,365.73,365.53,368.38,320.29,318.04,323.72,318.09,333.18,362.95,331.78,342.47,367.01
2022-09-03 22:07:03.978000,L9,386.25,378.51,377.85,376.05,374.20,371.45,369.28,360.78,374.39,370.23,370.35,365.15,362.41,376.28,361.80,369.33,363.69,330.01,369.43,360.60,345.35,365.98
2022-10-05 22:07:10.729000,L9,,,252.87,320.87,340.74,322.86,293.21,312.48,327.61,331.95,331.98,333.36,311.52,326.40,324.14,308.73,316.16,307.00,330.81,307.82,285.15,
2022-10-13 22:07:19.482000,L8,388.48,387.75,384.35,386.20,485.73,490.39,496.44,392.92,381.85,378.95,489.63,490.81,503.80,499.53,376.69,373.92,378.61,373.42,374.28,377.84,377.66,382.26
2022-10-21 22:07:17.454000,L9,387.87,382.39,384.78,385.89,399.18,388.75,386.19,400.87,378.79,375.80,378.11,384.38,381.77,388.43,383.51,382.00,379.84,386.70,376.14,376.95,382.26,389.03
2022-11-14 22:07:23.103000,L8,406.45,406.68,390.64,385.53,378.03,401.30,398.20,399.55,394.38,391.77,393.28,388.58,398.81,385.64,387.89,383.73,378.47,391.73,388.49,393.15,408.02,418.78
2022-11-22 22:07:17.676000,L9,373.65,362.93,361.72,369.88,371.01,370.48,371.53,367.26,360.83,358.84,353.43,360.93,356.95,363.40,369.11,366.33,359.04,356.63,353.32,362.67,357.27,368.59
2022-12-24 22:07:14.003000,L9,394.89,393.14,439.32,437.30,430.43,428.74,422.45,408.24,412.59,399.61,370.43,368.80,364.29,390.59,384.15,372.53,372.76,376.91,377.84,371.12,389.75,398.96
2023-01-01 22:07:15.088000,L8,298.85,313.80,319.44,314.43,319.01,319.30,317.89,314.83,311.95,310.37,316.05,313.17,301.65,285.61,286.96,298.14,270.94,235.49,307.19,312.43,315.41,331.46
2023-01-17 22:07:06.294000,L8,412.22,418.31,403.69,405.73,380.02,397.08,389.56,391.63,390.08,381.58,392.36,385.96,395.19,393.55,397.67,391.14,395.78,390.70,394.70,413.91,428.52,419.18
2023-02-18 22:07:01.900000,L8,349.82,328.00,335.28,323.16,323.61,325.83,322.16,317.69,314.74,323.99,335.95,234.85,244.31,258.26,244.88,252.78,315.77,296.60,317.79,315.73,318.09,335.07
2023-03-06 22:06:50.147000,L8,381.73,386.18,378.37,378.97,369.93,373.27,372.21,370.42,369.38,391.90,364.10,362.89,362.42,355.29,367.48,369.69,367.83,361.60,362.92,366.68,371.18,377.81
2023-03-14 22:06:59.144000,L9,385.79,385.06,378.64,376.66,373.74,368.81,365.92,362.71,358.64,370.45,364.84,365.42,359.64,375.86,369.14,370.69,369.16,377.10,371.37,365.21,361.20,363.04
2023-03-22 22:06:40.759000,L8,339.48,324.04,329.41,320.07,325.40,324.67,317.51,310.63,258.39,262.07,287.96,272.74,288.25,290.37,304.49,298.28,303.94,304.55,320.50,316.83,317.77,337.54
2023-03-30 22:06:47.199000,L9,351.51,326.61,313.51,307.62,327.94,327.41,318.26,319.15,260.52,325.26,316.95,269.17,268.62,290.14,291.68,285.38,260.48,253.46,298.07,305.68,311.12,333.28
2023-04-07 22:06:28.171000,L8,384.12,379.10,380.77,378.16,373.87,370.69,369.98,367.69,361.55,363.76,364.67,359.64,352.60,357.28,358.78,357.39,357.49,352.12,358.97,363.45,371.36,380.90
2023-05-25 22:06:08.557000,L8,261.18,276.58,265.92,226.85,233.56,255.35,228.60,212.87,163.41,201.68,210.99,238.38,240.55,266.47,270.21,258.24,233.33,227.77,208.28,294.64,301.00,325.06
2023-06-10 22:06:15.787000,L8,308.83,323.64,314.30,302.98,361.44,347.59,291.89,260.83,266.61,346.99,274.76,281.97,294.71,305.39,313.19,305.32,308.37,307.46,322.71,332.16,334.48,358.74
2023-06-26 22:06:22.764000,L8,,,,220.60,243.85,261.26,235.82,225.52,224.01,242.03,241.27,260.98,261.25,284.14,287.81,276.84,277.68,281.22,234.21,309.84,311.03,334.60
2023-07-20 22:06:25.971000,L9,336.79,330.80,323.81,336.38,366.96,361.57,355.39,353.70,351.45,355.48,357.44,292.24,300.42,318.72,315.77,317.46,312.70,317.05,326.54,330.33,339.86,361.98
2023-07-28 22:06:38.888000,L8,345.97,327.59,320.82,343.04,365.29,362.24,355.22,351.96,351.35,357.04,346.00,290.60,300.14,316.53,317.30,311.47,311.86,318.69,330.22,331.01,341.22,356.94
2023-08-21 22:06:40.051000,L9,381.07,381.34,375.46,374.67,369.95,369.26,362.56,362.62,359.00,372.15,371.52,366.12,374.03,372.75,327.09,365.16,328.06,326.37,375.22,371.91,344.66,365.30
2023-08-29 22:06:50.051000,L8,371.44,373.12,367.44,367.84,361.33,364.09,359.91,357.45,356.10,369.77,376.15,367.94,364.85,376.23,367.65,366.01,355.67,325.88,380.32,336.90,341.03,361.19
2023-10-08 22:06:58.230000,L9,353.39,342.08,322.55,328.68,332.19,294.68,316.98,335.59,319.70,326.68,322.23,325.17,307.29,308.06,322.33,310.18,312.81,308.40,322.94,319.85,309.96,343.40
2023-11-09 22:07:00.758000,L9,228.20,258.57,309.22,260.98,293.83,298.85,288.12,212.87,233.24,252.57,263.11,275.24,304.91,315.58,323.01,315.55,310.98,301.27,318.71,318.49,316.15,333.28
2023-12-19 22:07:03.114000,L8,391.38,386.10,380.51,379.55,371.31,369.63,363.89,360.00,360.91,366.75,368.36,364.95,381.92,372.93,374.92,371.93,375.20,368.68,370.80,378.51,380.47,388.48
2024-01-28 22:07:06.131000,L9,357.57,352.81,348.26,348.69,344.63,346.99,224.75,,,,,,,314.91,336.80,306.85,342.24,332.79,345.12,331.41,333.01,343.45
2024-02-05 22:06:55.945000,L8,397.50,388.26,392.03,410.67,390.16,400.78,513.92,507.11,507.40,504.78,503.97,540.08,529.17,514.73,512.21,381.51,382.29,387.97,384.51,398.31,405.60,423.62
2024-02-21 22:06:53.378000,L8,396.57,391.04,386.65,390.11,379.32,378.01,387.01,516.69,521.83,496.65,374.23,373.21,369.97,367.95,370.80,369.01,368.26,373.34,373.58,377.25,398.60,409.80
2024-03-08 22:06:41.615000,L8,367.58,366.93,378.31,372.30,361.30,358.10,366.19,353.88,362.37,357.66,354.13,357.82,349.44,343.90,346.10,345.23,353.21,353.82,361.91,341.32,385.53,350.45
2024-03-16 22:06:59.445000,L9,350.49,339.24,335.43,334.70,338.69,341.44,333.27,334.32,331.04,338.82,339.76,342.98,324.69,332.83,312.99,305.29,307.79,267.48,319.58,313.84,302.58,
2024-04-09 22:06:25.320000,L8,,306.64,318.03,293.89,298.51,317.13,305.61,307.49,299.82,313.44,285.60,296.54,,,,,,,,,,
2024-04-25 22:06:16.213000,L8,289.68,300.73,293.14,272.72,254.55,275.19,258.69,250.25,246.98,259.85,258.68,254.67,272.07,287.49,295.54,281.34,288.37,287.41,306.35,313.93,319.59,342.46
2024-05-03 22:06:25.913000,L9,533.56,532.29,520.48,505.11,521.89,367.90,364.25,361.84,355.06,493.57,461.15,467.82,478.31,321.76,321.56,313.10,316.00,321.01,375.33,332.35,342.24,364.58
2024-06-04 22:06:11.845000,L9,307.59,322.89,319.35,323.57,359.79,361.84,357.60,355.79,353.91,365.48,360.29,285.57,300.60,314.27,314.79,309.24,313.01,315.58,330.07,336.12,339.00,379.29
2024-06-12 22:05:54.419000,L8,371.40,349.75,343.55,351.70,354.65,350.70,343.26,341.40,345.85,349.45,310.25,321.12,349.40,350.35,371.18,362.66,347.78,362.08,363.04,356.35,425.46,487.20
2024-06-20 22:05:54.886000,L9,273.73,286.13,280.03,241.47,244.78,260.41,238.35,222.55,184.51,213.45,211.27,236.23,211.64,273.35,256.03,259.09,182.96,225.87,,,274.30,331.53
2024-06-28 22:06:07.395000,L8,306.88,318.66,319.26,303.08,280.00,286.40,348.46,264.69,345.61,353.15,297.50,279.97,295.99,310.23,311.63,308.36,307.46,311.63,318.20,332.22,336.80,363.37
2024-07-22 22:06:16.344000,L9,340.46,328.99,323.42,339.04,358.22,354.85,356.96,353.82,347.98,355.23,353.98,355.75,302.97,312.43,316.32,310.75,312.92,315.46,325.67,332.74,338.50,357.19
2024-08-31 22:06:39.323000,L8,379.85,382.46,373.67,376.97,368.68,368.64,362.33,362.28,358.82,367.78,371.79,365.94,362.99,374.01,375.32,365.10,363.31,325.73,362.52,372.62,345.72,370.96
2024-09-08 22:06:35.948000,L9,393.52,359.24,364.30,354.19,359.19,355.24,354.92,351.65,349.54,344.53,314.76,260.82,250.68,283.01,314.42,306.10,294.44,323.84,284.42,,,316.48
2024-09-24 22:06:37.396000,L9,385.07,380.15,378.22,373.00,367.24,367.33,362.41,358.45,364.78,364.41,366.60,364.00,366.25,367.44,371.47,370.12,367.32,363.60,366.07,375.55,370.02,367.90
2024-10-10 22:06:46.295000,L9,396.58,390.87,385.90,379.55,380.58,372.53,386.18,371.28,379.40,375.30,437.27,421.03,444.88,443.00,411.14,445.76,374.97,384.05,381.33,402.23,418.98,398.03
2024-11-11 22:06:51.601000,L9,352.44,340.42,334.17,333.90,331.27,326.08,323.78,318.18,314.06,307.77,318.56,246.20,,317.02,331.45,331.54,336.76,319.83,325.52,324.07,322.61,337.74
2024-11-19 22:06:55.886000,L8,332.24,319.22,307.81,315.90,299.55,279.80,311.20,311.73,306.80,309.20,316.33,311.89,306.35,299.07,307.71,297.71,311.73,,310.04,311.62,310.39,317.17
2024-12-05 22:06:57.280000,L8,400.48,406.09,396.87,396.07,390.80,385.85,388.70,389.51,393.00,404.22,390.56,395.80,395.48,402.35,410.61,411.53,390.06,483.09,473.25,473.69,409.35,410.80
2025-02-07 22:06:53.169000,L8,371.20,371.41,367.19,356.26,361.43,356.76,356.67,353.29,351.82,349.37,361.38,359.22,358.05,355.54,357.92,362.85,363.43,359.04,357.10,364.66,322.38,336.49
2025-02-23 22:06:43.406000,L8,387.71,382.52,379.82,379.83,376.64,372.23,365.25,364.34,360.90,372.62,370.27,368.69,367.04,371.18,374.44,371.85,372.22,372.22,378.77,381.49,383.78,384.42
2025-03-19 22:06:42.768000,L9,362.63,357.68,350.24,348.82,344.96,350.20,347.64,349.26,345.78,349.18,352.85,350.93,349.89,350.47,355.83,347.65,357.21,346.35,289.46,301.21,230.43,213.89
2025-03-27 22:06:28.867000,L8,359.41,323.24,263.17,,,,,,,159.28,329.85,348.25,319.43,325.52,309.67,314.32,303.61,305.06,336.18,320.35,324.61,339.63
2025-04-12 22:06:24.345000,L8,377.79,375.96,377.76,377.44,371.97,374.43,365.45,366.01,354.45,366.59,366.55,364.65,369.91,358.86,318.07,366.19,353.60,317.08,375.34,372.42,338.40,357.65
2025-05-22 22:06:19.775000,L9,311.14,324.96,320.18,343.89,366.42,360.00,359.64,355.49,356.74,360.31,354.44,286.65,299.23,309.65,314.89,307.61,311.98,313.04,331.67,335.85,340.37,362.68
2025-06-15 22:06:28.606000,L8,307.81,317.36,314.78,296.15,379.68,391.56,279.67,304.59,375.73,377.47,377.04,285.02,296.76,306.28,315.76,307.84,513.34,505.93,516.71,526.08,519.15,366.24
2025-07-25 22:06:42.335000,L9,335.32,329.13,317.44,347.40,368.31,364.92,360.85,356.84,354.25,350.31,354.64,291.25,295.70,311.24,314.55,310.25,312.43,309.87,347.17,333.07,346.16,366.50
2025-08-02 22:06:45.866000,L8,354.49,335.94,324.86,345.93,365.94,360.22,359.50,354.73,353.58,356.46,350.49,347.13,315.94,319.65,328.24,313.66,319.77,321.89,346.73,332.18,340.03,359.39
2025-08-10 22:06:52.184000,L9,,,293.68,232.06,250.16,263.58,243.98,222.42,209.14,153.56,,,,,,219.80,208.56,258.72,287.92,320.83,319.20,345.36
2025-08-26 22:06:57.277000,L9,372.31,373.82,371.46,370.15,374.61,367.19,363.74,358.97,358.07,358.03,359.48,351.96,344.45,340.43,323.81,313.63,322.94,318.15,351.73,328.30,340.31,360.79
2025-09-19 22:07:03.245000,L8,384.18,379.78,382.46,378.05,371.64,360.04,359.81,363.49,359.35,360.44,364.08,362.08,369.58,364.51,364.48,369.12,375.05,376.01,478.94,461.99,492.95,489.11
2025-10-29 22:07:05.223000,L9,372.04,367.26,362.43,357.11,354.99,351.40,344.84,348.02,347.56,361.18,392.04,265.44,269.05,349.40,354.76,363.08,358.04,348.53,364.97,308.30,342.71,347.49
