dates,nzd0419-0000,nzd0419-0001,nzd0419-0002,nzd0419-0003,nzd0419-0004,nzd0419-0005,nzd0419-0006,nzd0419-0007,nzd0419-0008,nzd0419-0009,nzd0419-0010,nzd0419-0011,nzd0419-0012,nzd0419-0013,nzd0419-0014,nzd0419-0015,nzd0419-0016,nzd0419-0017,nzd0419-0018,nzd0419-0019,nzd0419-0020,nzd0419-0021,nzd0419-0022,nzd0419-0023,nzd0419-0024,nzd0419-0025,nzd0419-0026,nzd0419-0027,nzd0419-0028,nzd0419-0029,nzd0419-0030,nzd0419-0031,nzd0419-0032,nzd0419-0033,nzd0419-0034,nzd0419-0035,nzd0419-0036,nzd0419-0037,nzd0419-0038,nzd0419-0039,nzd0419-0040,nzd0419-0041,nzd0419-0042,satname
2015-01-25 22:19:56+00:00,,237.51,,,,314.65250000000003,,,251.82,301.935,290.22249999999997,282.6925,284.46,223.05249999999998,269.4075,224.25,226.54,230.70000000000002,235.7933333333333,244.17666666666665,280.08500000000004,294.9675,279.8225,,254.765,244.29500000000002,234.695,236.0025,197.35,238.95499999999998,227.6,170.505,,,,,,,,,,,,L8
2015-02-10 22:19:50+00:00,,237.51,,,,315.654,,,251.82,308.048,288.554,281.76599999999996,284.484,221.952,267.3,224.25,226.54,230.70000000000002,235.7933333333333,244.17666666666665,287.53200000000004,299.76599999999996,284.548,,255.02200000000002,243.69400000000002,234.342,235.74,197.8775,239.35,227.20666666666668,169.26333333333332,,,,,,,,,,,,L8
2015-02-26 22:19:46+00:00,,237.51,,,,315.74666666666667,,,251.82,308.55,287.2283333333333,281.32166666666666,284.84666666666664,221.4433333333333,267.13666666666666,223.48000000000002,226.0,229.905,235.0525,243.565,287.9633333333333,297.935,284.1616666666667,,255.26999999999998,244.12,234.73666666666668,236.0,199.898,239.875,227.64,169.5725,,,,,,,,,,,,L8
2015-03-14 22:19:35+00:00,,239.39249999999998,,,,316.1116666666667,,,,312.75,287.16833333333335,281.76666666666665,289.53499999999997,220.63199999999998,270.295,231.456,234.858,237.455,242.1775,243.4466666666667,294.125,303.02666666666664,286.26,245.96,258.89666666666665,245.4533333333333,235.45833333333334,236.80166666666665,199.73499999999999,239.61599999999999,228.17199999999997,170.414,,,,,,,,,,,,L8
2015-04-15 22:19:22+00:00,,239.39249999999998,,,,318.0242857142857,,,,312.12,287.09142857142854,283.2185714285714,289.86857142857144,221.38833333333332,269.4957142857143,230.53833333333333,238.09833333333336,235.436,241.344,243.57,292.9328571428572,300.84000000000003,286.4971428571429,245.96,259.67285714285714,246.21142857142857,235.3657142857143,237.18714285714285,201.2757142857143,240.57000000000002,228.6783333333333,172.1966666666667,,,,,,,,,,,,L8
2015-09-06 22:19:50+00:00,,247.615,,,,327.1766666666667,,,,317.72500000000014,286.66999999999996,289.26666666666665,294.53333333333336,225.17,270.21,245.72,264.84,245.0,251.595,243.94,291.0200000000001,301.09500000000014,290.235,245.96,268.89000000000004,247.00666666666666,235.98333333333335,237.66,201.18999999999997,241.96000000000004,230.755,177.44500000000005,,,,,,,,,,,,L8
2015-12-27 22:20:07+00:00,,255.11,,,,326.49,,,,305.06,,289.63,278.19,220.69,254.95,225.06,246.065,227.33,237.74,248.86,283.37,282.52,,,256.42,240.745,229.47000000000003,233.265,197.03,238.97,227.77,178.52,,,,,,,,,,,,L8
2016-02-29 22:19:53+00:00,,248.38,,,,323.8333333333333,,,,314.845,265.72,281.0,270.615,220.81,255.38666666666666,224.07,238.7266666666667,228.29500000000002,237.74,248.86,290.57,292.96,303.42,,254.47500000000002,240.15666666666667,228.2166666666667,233.15666666666667,196.93666666666664,239.14499999999998,227.375,178.52,,,,,,,,,,,,L8
2016-03-16 22:19:48+00:00,,247.15,,,,318.91333333333336,,,,311.5733333333333,265.495,272.55,265.495,222.64000000000001,254.54999999999995,226.07333333333335,225.59,229.61666666666667,236.305,248.445,293.73333333333335,294.76,296.49,,253.64333333333335,240.52999999999997,226.27666666666664,234.04333333333332,198.10333333333332,238.98666666666668,227.70666666666668,173.27,,,,,,,,,,,,L8
2016-04-17 22:19:33+00:00,,247.15,,,,323.4775,,,,310.08,265.495,272.34666666666664,265.21,223.3825,256.3075,226.07333333333335,225.59,229.61666666666667,247.83666666666667,257.65000000000003,292.4475,295.2025,296.23333333333335,,257.185,247.35999999999999,230.01749999999998,235.92249999999999,202.925,240.97,229.3,172.71333333333334,,,,,,,,,,,,L8
2016-09-08 22:20:12+00:00,,241.44,,,,324.4433333333333,,,365.33,310.1533333333333,263.205,271.6033333333333,264.99,224.4366666666667,256.8766666666666,226.85500000000002,226.83499999999998,232.26,252.885,262.045,294.325,297.445,292.64,,254.89999999999998,249.28666666666666,234.58333333333334,238.71333333333334,204.78333333333333,243.07000000000002,231.51,173.42333333333332,170.74,186.55,187.54,,,,,,,,,L8
2017-02-15 22:19:55+00:00,,257.575,,,,318.64,,,365.33,317.16999999999996,260.235,268.57,261.06999999999994,218.755,249.68499999999997,222.01999999999998,235.175,224.62,231.02,261.56,283.03,290.2,280.49,,246.07,240.58999999999997,232.20499999999998,235.09,210.67000000000002,242.64,230.375,184.575,178.10000000000002,186.33,190.06,,,,,,,,,L8
2017-04-20 22:19:23+00:00,,268.08,,,,318.85,,,,315.555,259.92999999999995,269.225,261.78499999999997,216.11,250.65999999999997,244.01,264.17,224.62,231.02,261.56,295.09,298.365,292.425,,245.735,243.55999999999995,234.755,238.405,218.39499999999998,242.20499999999998,229.76,177.965,176.16000000000003,186.11,192.58,,,,,,,,,L8
2017-11-30 22:20:08+00:00,,,,,,313.18,,,,295.62,261.36,275.02,262.35,224.69,251.24,239.21,,,,,,,,,,,,,,,232.7,,,,,,,,,,,,,L8
2018-03-06 22:19:38+00:00,,239.17,,,,313.32,,,,304.28,260.135,272.53999999999996,260.35,217.06,244.65,230.275,222.51,223.61,233.94,276.38,288.88,294.67,292.04,,,,,,,,232.7,,,,,,,,,,,,,L8
2018-06-26 22:19:00+00:00,,239.17,,,,313.46,,330.04,337.44,312.94,259.32000000000005,273.21500000000003,263.18,209.43,249.01500000000001,221.34,241.53,236.85000000000002,242.505,266.25,284.96500000000003,294.67,292.04,,,,,,,,,,,,,,,,,,,,,L8
2018-08-29 22:19:32+00:00,,239.17,,,,320.765,,330.04,337.44,312.94,258.6333333333334,274.0,263.84666666666664,209.43,251.96000000000004,221.34,259.92,236.85000000000002,242.505,266.25,284.96500000000003,294.67,292.04,,,,,,,,,,,,,,,,,,,,,L8
2018-11-01 22:19:54+00:00,,250.93,,,,328.07,,330.04,337.44,320.81,259.2933333333333,274.05333333333334,264.56666666666666,206.82,253.19333333333338,220.86,260.05333333333334,238.76999999999998,241.79500000000002,256.12,293.115,309.28,309.57,,,,,,,,,,,,,,,,,,,,,L8
2019-02-05 22:19:45+00:00,,259.055,,,,324.805,,,,311.40999999999997,259.1066666666666,270.8566666666666,261.37,207.79500000000002,246.57666666666668,242.88,255.12999999999997,236.815,240.41500000000002,255.93,289.94,295.645,292.945,207.69,,,,,,,,,,,,,,,,,,,,L8
2019-05-12 22:19:32+00:00,,267.18,,,,321.54,316.97,333.42,306.17,302.01,258.85,269.53499999999997,262.01,208.77,249.685,282.445,261.12,246.18,248.31,255.93,274.7,282.01,276.32,207.69,,,,,,,,,,,,,,,,,,,,L8
2019-07-31 22:20:02+00:00,,267.18,,,,326.805,305.635,322.665,314.85,312.02,258.91333333333336,270.51,262.83666666666664,208.77,252.70000000000002,279.67,261.93333333333334,251.345,256.45500000000004,259.67,270.685,284.325,282.945,208.655,,,,,,,,,,,,,,,,,,,,L8
2019-09-17 22:20:17+00:00,,246.05,,,,332.07,305.635,322.665,314.85,324.605,258.72999999999996,271.7033333333333,263.18,212.74,253.86,283.79333333333335,270.87,271.41499999999996,274.34000000000003,275.975,276.46500000000003,289.31,293.29499999999996,209.62,,,,,,,,,,,,,,,,,,,,L8
2019-12-22 22:20:15+00:00,258.13,246.05,253.89,252.94,268.45,332.07,294.42,305.245,306.75,320.87666666666667,271.3466666666667,286.0,261.97,212.74,247.62,271.54,261.3066666666667,263.46,270.99,278.74666666666667,279.1066666666666,290.07666666666665,290.93,209.62,213.25,184.17,199.84,206.43,,,,,,228.57,214.74,182.41,204.72,205.45,199.59,199.21,,,,L8
2020-03-27 22:19:43+00:00,258.13,228.7,253.89,252.94,268.45,332.72,294.54,298.58,289.97,314.175,298.78999999999996,308.86,,,243.525,272.13,257.335,257.93,275.65000000000003,288.94,285.83,292.67,290.96500000000003,,203.115,190.875,199.385,204.8,208.35,227.53,231.58,240.11,234.44,231.01,216.335,209.13,213.87,214.56,199.59,199.21,,,,L8
2020-04-28 22:19:28+00:00,258.13,228.7,253.89,252.94,268.45,332.72,294.54,298.58,289.97,316.6433333333334,284.4166666666667,295.29333333333335,260.84,218.71,246.01666666666665,272.13,257.335,257.93,275.65000000000003,288.94,285.83,292.67,290.96500000000003,,203.115,190.875,199.385,204.8,208.35,227.53,231.58,240.11,234.44,231.01,216.335,209.13,213.87,214.56,199.59,199.21,,,,L8
2020-10-21 22:20:19+00:00,,238.24,,,,,,,,312.96500000000003,256.05999999999995,265.355,259.445,216.885,245.945,224.49,233.79,241.5,255.07,275.7,295.41,283.36,275.74,,,,,,,,,,,,,,,,,,,,,L8
2021-01-25 22:20:07+00:00,,239.46,,,,325.34,,,,302.985,275.395,277.725,258.05,214.21,252.57,223.235,229.755,235.48000000000002,245.08500000000004,265.21,285.775,285.72,277.53499999999997,246.89,,,,,,,,,,,,,,,,,,,,L8
2021-03-30 22:19:46+00:00,,243.85333333333332,,,,320.65999999999997,,,,302.5366666666667,269.3666666666666,273.51666666666665,258.05,211.17333333333332,263.42,224.13666666666666,227.89333333333332,231.70333333333335,239.35666666666668,257.5833333333333,277.42333333333335,283.03,277.68333333333334,246.89,,,,,,,,,,,,,,,,,,,,L8
2021-05-01 22:19:31+00:00,,246.11333333333334,,,,319.01,,,,308.01666666666665,268.31,274.0733333333333,258.39,206.46333333333334,266.51666666666665,221.35999999999999,221.96666666666667,224.81333333333336,231.60000000000002,251.04666666666665,266.7233333333333,280.74666666666667,278.78333333333336,246.89,,,,,,,,,,,,,,,,,,,,L8
2021-11-21 22:22:10+00:00,,,,225.93,,,272.96,,,312.56,299.74,279.63,278.02,,273.75,250.66,251.66,248.62,263.2,263.71,289.02,294.87,282.37,183.17,,,,,,,,,,,,,,,,,,,,L9
2022-01-04 22:20:15+00:00,,241.55,,225.93,,314.89,272.96,,,309.365,279.76,267.905,269.04499999999996,205.31,264.725,231.265,233.48000000000002,233.465,247.495,254.85,284.625,290.2,279.93,197.785,,,,,,,,,,,,,,,,,,,,L9
2022-01-12 22:20:13+00:00,,241.55,,225.93,,314.89,272.96,,,307.22,271.75,263.00666666666666,265.71999999999997,203.84,258.99666666666667,224.32000000000002,227.03,228.12333333333333,241.04666666666665,251.32000000000002,280.96666666666664,289.3333333333333,277.6766666666667,202.10666666666665,,,,,,,,,,,,,,,,,,,,L8
2022-01-20 22:20:15+00:00,,241.55,,225.93,,314.89,272.96,,,307.78,268.645,261.3625,263.68,203.32666666666668,264.945,223.0225,225.395,228.055,241.4525,254.785,281.13,290.09000000000003,278.33000000000004,202.10666666666665,,,,,,,,,,,,,,,,,,,,L9
2022-01-28 22:20:07+00:00,,243.04500000000002,,225.93,,314.89,272.96,,,307.024,266.216,260.17400000000004,262.518,202.89000000000001,261.886,221.544,223.00799999999998,226.334,238.606,252.12399999999997,277.206,287.04,277.084,205.685,,,,,,,,,,,,,,,,,,,,L8
2022-03-01 22:20:00+00:00,,241.98333333333335,,225.93,,313.45,272.96,,,304.8666666666667,263.92333333333335,260.89166666666665,263.20666666666665,202.548,263.425,219.82000000000002,221.985,225.285,236.85,250.23833333333334,275.37333333333333,284.9483333333333,276.17833333333334,205.685,,,,,,,,,,,,,,,,,,,,L8
2022-03-09 22:20:01+00:00,,241.98333333333335,,225.93,,313.45,272.96,,,306.13,262.4714285714286,259.7757142857143,261.9657142857143,202.22500000000002,261.52142857142854,220.10857142857142,221.19285714285712,230.06285714285715,239.97714285714284,251.71857142857144,276.44,284.92571428571426,275.5842857142857,205.685,,,,,,,,,,,,,,,,,,,,L9
2022-03-25 22:19:56+00:00,,243.225,,225.93,,313.45,272.96,,,306.86625,261.64625,263.33875,265.49,202.5814285714286,261.14625,221.0025,222.58875,229.8875,240.6025,251.23,274.74125,285.5975,278.68375000000003,205.685,,,,,,,,,,,,,,,,,,,,L9
2022-04-26 22:19:44+00:00,,230.594,,225.93,,313.45,272.96,,,306.9344444444444,263.5211111111111,264.00333333333333,265.5733333333333,202.695,261.4188888888889,222.2088888888889,222.71,229.60333333333332,240.49777777777777,251.27555555555557,276.00777777777773,285.90444444444444,279.6433333333333,213.27399999999997,,,,,,,,,,,,,,,,,,,,L9
2022-09-09 22:20:35+00:00,,209.5333333333333,,,,,,,,306.49666666666667,268.42,277.17,269.33666666666664,205.8166666666667,250.85,225.5,224.80333333333337,226.25333333333333,236.96,248.28666666666666,273.92,285.0933333333333,286.41,243.63,,,,,,,,,,,,,,,,,,,,L8
2022-11-04 22:20:24+00:00,,215.10000000000002,,,,,,,,299.99,271.02,271.49,261.475,209.24,230.43,217.38,218.37,241.98000000000002,245.635,260.005,276.62,282.485,278.64,,,,,,,,,,,,,,,256.86,232.49,253.31,270.48,,,L9
2022-12-22 22:20:23+00:00,,218.90333333333334,,,,,,,,299.39,262.41333333333336,262.23333333333335,257.17333333333335,209.015,230.53,215.14,217.29000000000002,234.5966666666667,237.75333333333333,254.56333333333336,272.5133333333333,284.7033333333333,279.1166666666666,,,,,,,,,,,,,,,256.86,232.49,253.31,270.48,,,L9
2022-12-30 22:20:24+00:00,,224.23250000000002,,,,,,,,299.4266666666667,257.86,258.675,254.515,207.95000000000002,231.9766666666667,214.76333333333332,216.97000000000003,231.215,233.735,251.22250000000003,280.5475,283.2925,278.0425,,,,,,,,,,,,,,,256.86,232.49,253.31,270.48,,,L8
2023-01-07 22:20:26+00:00,,224.26999999999998,,,,,,,,299.5575,256.406,257.82800000000003,254.17399999999998,208.515,240.0125,214.6625,216.7225,228.47600000000003,231.17199999999997,249.21800000000002,280.486,284.108,281.274,,,,,,,,,,,,,,,256.86,232.49,253.31,270.48,,,L9
2023-01-15 22:20:17+00:00,,225.865,,,,,,,,299.05,254.27833333333334,255.535,253.37,208.52200000000002,239.11399999999998,214.43,216.478,226.95833333333334,229.4416666666667,247.77666666666667,277.1033333333333,282.5133333333333,280.2416666666666,,,,,,,,,,,,,,,256.86,232.49,253.31,270.48,,,L8
2023-01-23 22:20:20+00:00,,225.83142857142857,,,,,,,,300.6766666666667,253.01142857142855,254.93714285714285,252.31285714285715,208.33,237.37166666666667,214.38833333333332,216.36166666666668,225.77857142857144,228.01571428571427,246.69428571428574,274.7142857142857,282.1114285714286,279.01,,,,,,,,,,,,,,,256.86,232.49,253.31,270.48,,,L9
2023-02-08 22:20:30+00:00,,225.83142857142857,,,,,,,,300.6766666666667,253.0325,254.7175,252.855,208.33,237.37166666666667,214.38833333333332,216.36166666666668,225.77857142857144,228.01571428571427,246.69428571428574,278.6675,284.13375,282.14375,,,,,,,,,,,,,,,256.86,232.49,253.31,270.48,,,L9
2023-02-16 22:20:13+00:00,,225.83142857142857,,,,,,,,301.69428571428574,252.32888888888888,253.6822222222222,254.9911111111111,208.33714285714288,237.25142857142856,214.4157142857143,216.44,224.98625,227.32375,246.06375,277.41555555555556,286.2144444444445,281.29999999999995,,,,,,,,,,,,,,,256.86,232.49,253.31,270.48,,,L8
2023-02-24 22:20:15+00:00,,225.83142857142857,,,,,,,,302.80875000000003,251.606,253.125,254.14600000000002,208.355,236.49375,214.36875,216.415,224.29888888888888,226.25666666666666,245.3066666666667,275.371,284.982,280.457,,,,,,,,,,,,,,,256.86,232.49,253.31,270.48,,,L9
2023-04-05 22:19:40+00:00,,229.87333333333333,,,,,,,,303.21142857142866,249.31,250.863,254.204,208.22857142857143,240.33249999999998,213.93857142857146,216.13571428571427,224.49,226.25875,247.62444444444444,276.677,287.307,282.969,,200.59,178.62,181.22,168.57,,,,,,,,,,256.86,232.49,253.31,270.48,,,L8
2023-04-13 22:19:50+00:00,,229.87333333333333,,,,,,,,303.21142857142866,248.86454545454546,250.49272727272728,253.62454545454545,208.89875,241.51999999999998,214.41250000000002,216.625,224.26333333333335,226.63444444444445,247.16500000000002,278.1045454545455,286.14909090909094,282.69363636363636,216.94,198.81,179.255,180.39499999999998,167.245,,,,,,,,,,256.86,232.49,253.31,270.48,,,L9
2023-06-16 22:19:18+00:00,,230.12399999999997,,,,,,,,301.51125,243.00727272727272,246.57545454545453,249.31545454545457,206.34333333333333,239.548,212.6888888888889,214.97333333333333,217.84333333333333,218.7,244.11666666666667,277.86800000000005,285.929,282.38800000000003,216.94,198.81,179.255,180.39499999999998,167.245,,,,,,,,,,,,,,,,L9
2023-07-26 22:19:47+00:00,,,,,,,,,,302.67333333333335,239.6157142857143,244.60142857142858,249.92999999999998,204.08749999999998,240.88166666666666,226.76399999999998,232.22199999999998,224.996,215.86499999999998,247.55000000000007,281.784,289.8960000000001,285.618,216.94,201.86,182.85999999999999,183.12,167.245,,,,,,,,,,,,,,,,L8
2023-08-27 22:19:59+00:00,,,,,,,,,,289.61,235.86400000000003,240.144,242.916,199.74499999999995,246.856,250.695,256.885,247.75,211.63,254.6500000000001,289.105,287.2200000000001,288.29499999999996,216.94,202.5775,183.81,183.8125,168.88666666666666,,300.52,291.31,300.3,299.8,300.81,,,,,,,264.03,285.74,306.36,L8
2023-10-06 22:20:06+00:00,,,,,,,,,,289.61,231.91799999999998,236.33200000000002,238.51400000000004,199.74499999999995,240.336,261.796,268.376,259.078,248.71666666666667,243.03,292.38,274.57,293.33000000000004,207.54,200.915,181.79749999999999,182.71749999999997,166.89333333333332,,300.52,284.385,286.9,280.045,295.12,308.3,,,,,,264.03,285.74,306.36,L9
2023-11-23 22:20:17+00:00,,,,,,,,,,289.61,232.414,237.93400000000003,241.372,185.9,237.66500000000002,279.972,283.518,274.858,274.87,,295.94,299.56,292.255,198.14,202.21,182.4333333333333,183.76666666666665,167.38,,300.52,284.385,286.9,280.045,295.12,308.3,,,,,,264.03,285.74,306.36,L9
2023-12-09 22:20:14+00:00,,,,,,,221.85,234.71,244.06,289.61,232.92999999999998,238.96833333333333,242.41333333333333,185.9,237.66500000000002,274.15,280.3566666666666,274.858,273.2925,268.99,294.8,298.96000000000004,294.14000000000004,223.0,201.33249999999998,181.57999999999998,182.98000000000002,167.53333333333333,,289.655,277.86999999999995,279.7633333333333,277.21333333333337,292.28333333333336,293.48,284.42,292.63,292.58,,,264.03,285.74,306.36,L9
2023-12-17 22:20:12+00:00,,235.48,,,,,221.85,234.71,244.06,302.23,237.01999999999998,240.26166666666666,243.94666666666663,213.03,241.64999999999998,276.80333333333334,296.07599999999996,292.72,299.85,255.895,284.78333333333336,293.3233333333333,291.2275,223.0,200.1,180.714,182.086,167.4975,,289.655,277.86999999999995,279.7633333333333,277.21333333333337,292.28333333333336,293.48,284.42,292.63,292.58,,,264.03,285.74,306.36,L8
2024-01-26 22:20:14+00:00,,235.48,,,,,231.465,236.97,246.03,302.23,237.47333333333333,240.0783333333333,243.40166666666664,213.815,247.2925,269.22833333333335,283.678,303.3333333333333,292.1575,271.8833333333334,287.755,294.4475,291.058,228.08666666666667,197.95,178.298,180.578,167.612,,289.655,277.86999999999995,274.65,273.555,285.58000000000004,288.0133333333333,284.42,292.63,292.58,,,264.03,285.74,306.36,L9
