dates,satname,nzd0534-0000,nzd0534-0001,nzd0534-0002,nzd0534-0003,nzd0534-0004,nzd0534-0005,nzd0534-0006,nzd0534-0007
2005-06-13 22:14:31.246000,L5,265.69,242.84,180.97,189.04,,,,
2005-08-09 22:08:46.932000,L5,239.61,213.19,134.92,156.30,218.14,249.30,299.82,320.78
2005-08-16 22:15:00.645000,L5,266.25,242.19,233.68,205.79,229.35,251.35,295.79,306.59
2005-09-10 22:08:55.708000,L5,260.27,244.45,239.95,279.52,248.97,267.64,321.26,335.21
2005-09-17 22:15:06.506000,L5,288.08,273.83,264.31,313.26,253.41,279.03,317.24,324.86
2005-11-13 22:09:08.414000,L5,,,,,,253.97,308.50,324.51
2006-01-23 22:16:59.639000,L5,294.37,279.38,267.55,324.18,266.21,282.37,318.44,328.75
2006-03-12 22:18:01.902000,L5,273.97,259.00,245.50,269.90,240.34,263.15,301.91,312.38
2006-04-13 22:18:38.042000,L5,293.19,275.53,266.95,320.04,256.22,281.60,318.29,329.15
2006-05-31 22:19:19.777000,L5,264.16,250.20,181.80,195.71,,,,313.76
2006-07-27 22:13:58.731000,L5,,,,,,,,314.71
2006-08-28 22:14:23.601000,L5,267.46,250.38,240.92,300.38,248.46,279.76,317.95,336.06
2006-09-20 22:20:51.034000,L5,286.56,276.07,264.78,304.47,260.00,285.80,315.08,322.64
2007-01-26 22:21:54.849000,L5,298.69,282.01,269.26,322.40,315.72,282.83,321.11,330.58
2007-02-04 22:15:45.266000,L5,270.13,260.84,250.14,306.88,255.01,283.47,324.91,339.57
2007-02-11 22:21:56.518000,L5,296.24,284.04,268.73,319.48,321.07,289.04,324.00,328.87
2007-10-02 22:13:42.645000,L5,268.60,259.47,244.99,285.77,253.80,281.01,323.85,331.19
2009-01-31 22:12:28.607000,L5,291.94,278.77,264.89,316.62,264.07,284.98,318.43,326.95
2010-11-02 22:16:48.420000,L5,296.63,282.31,265.63,312.25,261.36,288.00,317.14,325.17
2010-11-27 22:10:35.713000,L5,273.17,263.21,249.35,312.77,304.11,287.51,324.30,333.26
2010-12-20 22:16:50.270000,L5,290.57,278.46,262.85,322.25,252.16,282.20,316.23,322.64
2011-01-21 22:16:54.354000,L5,402.62,384.64,364.07,365.11,358.80,352.36,353.85,354.32
2011-02-06 22:16:56.485000,L5,265.40,232.42,227.17,253.93,,218.93,271.04,269.70
2013-05-02 22:28:46.370000,L8,,,,,187.13,235.69,278.83,296.65
2013-08-22 22:29:00.806000,L8,270.65,252.72,247.12,268.08,236.53,256.19,287.09,305.16
2013-08-31 22:22:50.245000,L8,247.91,204.43,229.10,254.16,232.57,247.78,289.74,313.55
2013-09-07 22:28:59.661000,L8,266.68,242.32,240.35,209.68,233.24,247.90,282.87,298.52
2013-09-23 22:28:51.997000,L8,277.01,259.61,249.34,268.14,240.08,258.47,302.31,311.49
2013-10-02 22:22:40.460000,L8,,,,,,189.94,261.14,289.27
2013-10-18 22:22:37.411000,L8,338.99,326.36,310.95,313.97,333.21,315.76,328.92,335.56
2013-11-03 22:22:32.045000,L8,329.74,311.17,254.22,273.15,324.47,311.62,318.52,326.09
2013-12-28 22:28:23.669000,L8,405.46,398.41,356.97,350.10,356.54,383.71,348.48,359.79
2014-02-23 22:21:32.043000,L8,352.42,353.00,330.68,331.01,349.88,339.31,343.53,343.44
2014-04-12 22:20:49.109000,L8,263.46,242.11,242.74,266.94,315.21,258.98,307.42,327.49
2014-06-22 22:26:41.138000,L8,146.43,257.88,247.45,,,,,296.64
2014-08-18 22:20:51.886000,L8,254.06,234.25,231.81,194.37,233.90,252.98,288.06,313.07
2014-09-19 22:20:54.477000,L8,268.80,278.49,243.07,270.93,332.51,262.27,308.06,330.05
2014-10-12 22:27:11.441000,L8,388.99,356.22,330.95,347.12,345.05,336.49,341.06,332.65
2014-10-28 22:27:08.358000,L8,,,,,,269.97,305.34,310.09
2014-11-06 22:21:01.126000,L8,366.28,350.25,337.22,342.96,354.37,356.75,352.27,370.24
2014-12-15 22:27:04.889000,L8,281.86,269.43,255.74,274.68,325.97,266.24,309.56,313.30
2014-12-31 22:26:59.445000,L8,362.68,342.57,321.46,340.76,339.01,326.21,323.14,318.59
2015-03-14 22:20:23.206000,L8,264.45,246.49,246.30,267.60,322.43,261.86,318.05,328.93
2015-04-06 22:26:20.815000,L8,382.30,356.92,344.68,346.37,349.16,340.80,345.26,337.06
2015-04-15 22:20:10.505000,L8,238.67,219.29,216.82,147.83,227.43,238.94,279.59,307.22
2015-05-01 22:20:00.344000,L8,246.76,232.78,227.71,250.50,230.19,243.29,281.47,307.61
2015-08-21 22:20:33.210000,L8,217.91,148.46,203.39,248.38,229.31,245.53,283.98,312.07
2015-09-29 22:26:59.056000,L8,281.64,262.03,253.88,275.00,325.10,262.49,306.12,314.30
2015-10-31 22:27:04.990000,L8,403.82,384.19,363.15,377.04,366.22,362.04,359.01,352.22
2015-12-27 22:20:55.079000,L8,354.84,320.65,308.14,323.00,338.39,322.18,330.84,339.87
2016-01-19 22:27:03.476000,L8,372.12,348.86,326.38,337.27,351.38,329.25,334.44,366.30
2016-02-04 22:27:00.087000,L8,284.54,271.05,256.96,277.89,323.53,265.88,311.05,315.55
2016-03-16 22:20:36.438000,L8,264.52,240.76,244.36,267.94,324.87,261.75,318.57,325.34
2016-04-08 22:26:35.612000,L8,284.34,265.17,257.09,277.15,324.33,264.97,316.41,320.34
2016-05-10 22:26:31.116000,L8,,,,,,185.09,242.48,285.41
2016-06-27 22:26:47.328000,L8,,,,,,,,298.69
2016-09-08 22:21:00.541000,L8,244.19,191.73,201.30,250.68,231.07,245.46,288.68,313.23
2016-11-27 22:21:07.723000,L8,314.09,277.66,260.46,281.81,327.83,333.19,326.47,324.95
2016-12-04 22:27:17.474000,L8,360.31,339.53,319.29,330.19,338.07,313.58,321.13,327.82
2017-02-15 22:20:43.526000,L8,265.98,251.34,247.29,269.37,324.59,264.53,316.31,325.70
2017-02-22 22:26:52.098000,L8,274.05,258.15,251.09,269.97,312.78,252.98,299.71,306.58
2017-03-26 22:26:34.721000,L8,273.82,256.85,248.90,267.46,242.22,255.19,290.54,305.12
2017-04-04 22:20:20.280000,L8,249.10,229.75,229.95,253.35,232.42,247.10,288.03,312.59
2017-04-20 22:20:11.117000,L8,240.91,184.33,,194.63,227.68,240.96,282.32,306.66
2017-05-06 22:20:07.089000,L8,,,,,,,,263.00
2017-08-17 22:27:01.961000,L8,276.62,264.83,252.39,275.16,313.61,260.08,301.10,316.10
2017-09-02 22:27:04.783000,L8,269.80,246.14,246.03,263.98,236.45,255.70,287.15,304.82
2017-09-18 22:27:06.940000,L8,,,,262.00,240.38,217.53,295.80,303.01
2017-09-27 22:21:00.343000,L8,255.56,237.16,238.83,260.39,300.74,255.45,305.08,320.22
2017-10-04 22:27:13.567000,L8,286.35,266.37,256.36,277.58,323.54,264.83,308.40,315.43
2017-10-20 22:27:16.389000,L8,372.87,352.53,332.22,336.04,346.15,324.92,344.06,333.32
2017-11-21 22:27:10.644000,L8,414.96,376.90,362.30,370.82,368.68,360.55,367.15,371.56
2017-11-30 22:20:56.190000,L8,331.26,315.11,302.09,315.18,330.88,315.66,325.37,338.73
2018-01-01 22:20:56.342000,L8,328.49,312.37,250.86,273.19,327.78,312.75,319.02,332.02
2018-03-13 22:26:32.925000,L8,265.54,244.03,241.36,262.50,234.08,246.93,280.81,299.24
2018-03-29 22:26:26.176000,L8,357.64,339.82,321.31,333.18,338.00,318.90,322.52,325.82
2018-06-17 22:25:53.680000,L8,,,,,,,,287.71
2018-07-12 22:19:56.652000,L8,,,,,,,,224.97
2018-09-21 22:26:37.516000,L8,362.62,343.15,319.75,330.11,342.68,325.75,320.31,322.34
2019-01-11 22:26:49.169000,L8,458.70,475.63,443.75,414.25,411.61,422.70,457.42,437.64
2019-01-27 22:26:45.220000,L8,257.82,242.39,233.45,251.31,224.62,237.74,274.57,170.03
2019-02-05 22:20:33.244000,L8,356.79,338.83,329.87,344.96,348.64,340.91,349.30,347.20
2019-02-12 22:26:43.149000,L8,283.85,270.69,257.72,277.93,327.35,264.32,311.77,312.46
2019-02-21 22:20:30.485000,L8,267.23,254.08,249.03,267.97,326.41,263.66,316.01,323.49
2019-03-16 22:26:33.688000,L8,362.30,341.13,262.88,327.60,330.76,321.81,325.37,320.62
2019-04-17 22:26:24.837000,L8,291.82,332.63,261.22,325.03,333.12,269.36,320.01,317.80
2019-06-20 22:26:49.743000,L8,,,,,,,,195.59
2019-09-08 22:27:12.355000,L8,268.02,246.57,243.97,204.55,235.74,252.46,285.18,303.54
2019-11-11 22:27:19.914000,L8,369.77,345.97,338.93,340.84,355.61,332.27,348.12,326.14
2020-01-23 22:20:55.593000,L8,380.63,335.62,320.01,331.23,350.34,342.95,341.00,365.78
2020-04-19 22:26:32.106000,L8,,,,,223.40,238.06,277.10,297.90
2020-05-14 22:20:12.530000,L8,,,,190.52,225.94,244.25,280.75,314.26
2020-05-21 22:26:24.857000,L8,,,,,,,276.53,300.04
2020-05-30 22:20:16.612000,L8,,,,,,,,301.63
2020-08-25 22:27:04.745000,L8,,,,198.19,237.09,260.13,295.91,312.38
2020-09-10 22:27:11.587000,L8,277.39,263.69,253.23,277.29,247.15,258.96,304.90,311.19
2020-09-19 22:21:03.690000,L8,245.54,229.89,228.20,247.29,229.32,246.75,289.87,312.50
2020-10-12 22:27:18.337000,L8,282.33,263.76,254.28,275.05,315.43,262.55,309.78,309.82
2020-11-22 22:21:06.915000,L8,246.54,233.00,233.27,249.03,297.32,247.10,285.45,310.82
2021-02-17 22:27:01.970000,L8,273.34,256.30,249.62,267.98,243.70,252.87,282.75,300.25
2021-03-30 22:20:34.287000,L8,236.61,221.10,223.01,244.73,227.28,241.82,284.29,310.35
2021-05-24 22:26:39.339000,L8,,,,,,,,197.67
2021-07-27 22:26:59.768000,L8,,,,196.00,226.64,242.23,278.91,299.41
2021-08-12 22:27:06.377000,L8,,,,,,,246.53,297.85
2021-09-22 22:21:05.391000,L8,356.54,338.79,332.87,343.61,353.80,348.67,352.30,352.93
2022-01-27 22:27:14.862000,L9,347.75,304.00,263.20,320.62,329.92,306.38,316.46,318.35
2022-02-13 22:20:52.491000,L8,352.81,340.18,318.66,325.92,345.15,334.25,391.84,393.61
2022-02-20 22:26:59.945000,L8,290.39,282.96,262.24,322.14,327.93,265.90,317.61,314.97
2022-03-01 22:20:48.516000,L8,306.79,310.45,250.17,272.54,329.36,310.09,325.54,329.00
2022-03-24 22:26:46.974000,L8,284.20,269.12,258.07,320.16,325.23,263.35,313.77,312.63
2022-04-10 22:20:41.030000,L9,337.54,320.43,314.73,320.20,333.38,322.62,328.23,330.59
2022-04-17 22:26:46.754000,L9,273.70,255.90,248.79,266.76,237.89,253.28,283.53,301.96
2022-05-03 22:26:41.464000,L9,279.70,209.37,250.00,265.35,234.84,256.45,210.39,303.52
2022-05-28 22:20:18.438000,L9,,,,,,,,301.82
2022-06-05 22:20:51.340000,L8,253.14,198.49,193.52,247.12,230.25,,,270.58
2022-08-07 22:27:06.729000,L9,269.94,248.16,242.49,203.58,231.75,256.39,285.58,303.65
2022-08-08 22:21:16.880000,L8,250.63,221.75,230.22,181.46,225.94,245.00,281.15,308.52
2022-08-24 22:21:19.767000,L8,,,,,,,245.61,280.28
2022-09-08 22:27:11.465000,L9,278.86,284.11,253.37,275.09,313.92,261.93,306.33,309.23
2022-09-09 22:21:23.307000,L8,246.91,232.09,231.67,254.02,233.74,246.08,291.64,313.75
2022-09-16 22:27:36.613000,L8,286.37,269.36,256.43,278.49,322.72,264.36,308.99,313.05
2022-09-17 22:21:06.325000,L9,,,,,206.40,231.15,277.99,303.56
2022-10-19 22:21:14.754000,L9,258.37,240.23,242.52,265.01,318.28,258.41,306.20,319.36
2022-11-19 22:27:29.757000,L8,369.27,340.91,320.54,335.46,473.35,470.19,317.81,205.63
2022-11-27 22:27:24.278000,L9,378.77,348.31,331.27,355.92,351.63,352.86,415.78,519.57
2022-12-06 22:21:13.854000,L9,347.69,323.58,315.98,327.66,338.10,343.74,338.22,340.71
2022-12-13 22:27:25.324000,L9,273.15,267.08,252.38,270.01,315.09,258.97,302.40,307.74
2022-12-14 22:21:16.750000,L8,384.42,385.51,275.23,356.54,351.07,324.02,346.28,363.76
2022-12-21 22:27:21.309000,L8,413.16,386.61,380.19,373.78,360.01,353.05,394.69,379.26
2022-12-29 22:27:24.705000,L9,356.77,333.60,265.99,321.86,328.81,308.79,318.93,323.57
2022-12-30 22:21:12.462000,L8,380.77,359.08,374.44,407.24,409.51,369.83,382.84,396.28
2023-01-07 22:21:14.460000,L9,360.16,338.92,318.84,330.58,341.57,329.62,338.75,350.14
2023-01-14 22:27:21.562000,L9,414.34,381.90,380.18,386.79,389.26,380.93,402.97,379.40
2023-01-15 22:21:05.646000,L8,244.60,231.85,237.11,253.68,310.72,247.99,293.66,313.01
2023-01-30 22:27:25.570000,L9,277.14,277.34,255.44,275.56,324.05,266.66,314.02,316.04
2023-02-23 22:27:02.902000,L8,362.53,342.23,323.30,328.52,336.48,319.97,324.19,353.57
2023-02-24 22:21:03.459000,L9,259.16,238.75,242.18,264.72,325.30,312.18,320.95,325.89
2023-03-27 22:26:47.387000,L8,,,,,199.88,211.79,269.63,304.80
2023-04-13 22:20:38.700000,L9,242.54,227.58,194.50,242.43,231.03,247.05,287.63,313.14
2023-04-20 22:26:49.179000,L9,,,,,,208.96,245.48,272.15
2023-04-28 22:26:27.911000,L8,273.27,231.58,244.34,210.98,232.93,253.16,284.93,303.26
2023-04-29 22:20:31.914000,L9,251.56,232.16,230.96,253.60,238.67,249.52,290.24,315.85
2023-05-06 22:26:37.327000,L9,269.34,255.19,246.78,265.26,238.59,261.98,294.39,311.15
2023-05-15 22:20:23.769000,L9,246.93,229.91,228.04,191.96,229.68,248.31,284.70,315.40
2023-06-16 22:20:06.681000,L9,245.13,232.59,228.69,247.98,159.29,,,225.08
2023-06-23 22:26:17.575000,L9,274.37,261.47,253.44,213.33,210.87,,,309.27
2023-09-19 22:27:02.596000,L8,356.14,334.21,259.65,299.83,328.62,308.40,318.98,320.52
2023-10-05 22:27:04.875000,L8,357.30,338.87,260.67,321.46,328.86,317.05,317.26,319.85
2023-10-22 22:21:02.157000,L9,325.39,308.87,248.95,273.44,323.03,311.02,322.91,329.22
2023-10-29 22:27:09.154000,L9,396.09,367.54,364.59,361.73,359.65,363.30,387.08,387.47
2023-11-30 22:27:16.547000,L9,387.62,364.08,342.73,358.67,349.65,345.45,354.95,357.74
2023-12-17 22:21:00.102000,L8,326.73,309.78,250.93,274.92,319.74,310.74,321.24,325.60
2024-01-26 22:21:02.147000,L9,324.98,306.85,258.18,278.51,327.07,312.10,323.35,328.87
2024-02-03 22:20:52.721000,L8,352.63,337.19,331.61,331.94,349.08,357.67,337.78,341.59
2024-02-19 22:20:51.302000,L8,351.37,339.24,334.84,343.78,356.73,350.88,343.61,340.69
2024-03-22 22:20:30.323000,L8,342.22,332.39,320.28,328.50,339.88,339.70,343.33,342.13
2024-04-07 22:20:23.488000,L8,,,,,220.44,237.39,276.42,303.65
2024-05-08 22:26:34.592000,L9,,,,209.69,233.25,215.70,282.55,302.24
2024-06-02 22:20:09.568000,L9,236.04,211.18,212.14,,,174.51,238.55,196.47
2024-06-09 22:26:17.449000,L9,,,,,,,,300.46
2024-07-04 22:20:03.802000,L9,240.41,229.90,226.74,192.61,224.11,,,
2024-08-05 22:20:18.332000,L9,249.84,235.69,232.86,256.74,231.87,248.85,290.47,315.99
2024-08-20 22:26:43.417000,L8,151.44,250.14,242.26,204.14,229.74,254.37,282.58,300.04
2024-08-29 22:20:33.674000,L8,,,,,220.01,221.21,276.62,302.26
2024-09-13 22:26:48.444000,L9,285.07,294.62,257.71,315.95,320.55,265.53,311.51,311.73
2024-09-22 22:20:32.853000,L9,249.95,235.34,228.26,248.83,234.12,248.45,291.17,312.06
2024-09-29 22:26:52.739000,L9,340.12,322.66,256.25,278.40,326.10,264.64,310.41,312.69
2024-10-15 22:27:00.905000,L9,367.84,339.30,273.51,354.72,360.59,451.65,468.16,470.44
2024-10-16 22:20:51.445000,L8,327.08,314.61,250.09,273.12,326.07,267.34,321.45,328.50
2024-10-24 22:20:57.649000,L9,259.83,252.98,243.66,265.29,314.40,259.31,312.24,319.58
2024-11-08 22:26:59.650000,L8,267.20,250.14,241.42,261.96,240.73,249.95,288.87,299.70
2024-11-16 22:27:05.551000,L9,254.32,213.70,239.94,265.74,246.21,256.31,292.82,302.26
2024-11-17 22:20:50.529000,L8,356.32,347.02,327.97,348.70,351.71,344.61,376.60,385.86
2024-11-24 22:27:09.131000,L8,264.48,245.52,238.77,253.81,238.99,246.74,285.36,298.42
2024-11-25 22:21:03.583000,L9,261.49,247.80,244.51,264.83,317.29,260.02,311.65,321.86
2024-12-10 22:26:57.719000,L8,263.52,247.35,235.58,254.70,240.21,247.34,286.02,298.17
2024-12-18 22:27:07.864000,L9,387.66,364.66,343.31,350.02,353.11,344.48,375.40,371.61
2025-01-12 22:20:57.242000,L9,337.92,317.98,308.35,318.19,333.22,320.90,325.42,335.38
2025-02-20 22:27:08.194000,L9,283.80,271.76,257.63,279.41,314.16,263.85,308.17,307.49
2025-04-09 22:26:50.816000,L9,288.17,293.84,259.02,283.21,323.09,265.40,313.81,315.90
2025-04-10 22:20:22.528000,L8,250.01,233.49,233.81,256.22,237.87,246.44,289.65,312.58
2025-04-18 22:20:37.112000,L9,251.04,234.66,232.24,258.51,239.56,250.33,290.68,315.62
2025-04-25 22:26:41.806000,L9,256.42,,,,224.60,235.78,276.61,293.28
2025-05-03 22:26:22.787000,L8,272.96,,,181.93,231.69,256.53,213.37,301.03
2025-05-04 22:20:29.330000,L9,251.20,233.23,229.43,231.67,230.70,244.60,285.77,310.98
2025-05-19 22:26:24.567000,L8,265.77,,,181.20,229.00,,278.22,300.75
2025-06-28 22:26:40.558000,L9,278.65,262.22,247.76,202.07,219.01,,,298.26
2025-07-22 22:26:50.886000,L8,,,,,,,,239.14
2025-07-23 22:20:39.223000,L9,263.13,244.95,236.59,231.01,236.91,255.45,293.66,320.87
2025-08-15 22:27:03.229000,L9,386.91,363.34,349.20,368.84,373.64,367.19,484.77,457.27
2025-08-23 22:27:01.529000,L8,234.52,248.12,245.37,202.69,233.65,248.96,285.26,302.29
2025-09-24 22:27:12.691000,L8,287.84,271.66,256.19,286.89,289.35,264.55,303.20,310.60
2025-10-02 22:27:13.359000,L9,382.68,347.48,336.23,344.04,341.37,333.44,330.60,358.25
