dates,nzd0535-0000,nzd0535-0001,nzd0535-0002,nzd0535-0003,nzd0535-0004,nzd0535-0005,nzd0535-0006,nzd0535-0007,nzd0535-0008,nzd0535-0009,nzd0535-0010,nzd0535-0011,satname
2003-08-11 22:03:51+00:00,301.85,285.755,278.235,270.89,230.44,290.23,294.66,157.41,309.74,276.02,315.13,,L5
2004-03-31 21:59:59+00:00,285.66,271.05,258.06,241.64,227.93,272.1,290.48,163.54,,314.14,310.64,,L5
2004-04-23 22:06:53+00:00,301.39,279.15,265.11,254.51,235.435,275.07000000000005,297.32000000000005,166.69,304.48,306.73,297.61,263.31,L5
2004-05-09 22:07:21+00:00,301.39,279.15,260.92,256.05,231.78333333333333,275.07000000000005,297.32000000000005,163.49333333333334,303.57000000000005,301.81,283.2733333333333,246.935,L5
2004-05-18 22:01:26+00:00,301.39,279.15,253.3225,249.7825,228.72,275.07000000000005,297.32000000000005,163.49333333333334,308.94666666666666,301.81,281.405,246.935,L5
2004-08-29 22:10:22+00:00,301.39,279.15,253.3225,256.152,234.904,276.83666666666664,301.3833333333334,163.49333333333334,309.0775,302.245,282.804,246.935,L5
2004-11-01 22:11:49+00:00,331.57,316.15,241.53499999999997,263.3575,238.34,280.225,305.075,157.1,307.525,294.90333333333336,274.78499999999997,230.56,L5
2005-05-12 22:14:14+00:00,297.0,231.81,258.52,257.58,233.57,275.06,297.28,,294.26,292.15,272.39,226.27,L5
2005-06-13 22:14:31+00:00,297.0,231.81,258.52,257.58,233.57,275.06,260.265,,294.26,292.15,272.39,226.27,L5
2005-07-15 22:14:43+00:00,297.0,231.81,242.51999999999998,242.795,235.665,275.06,259.67,,294.26,293.28999999999996,267.07,220.84,L5
2005-08-09 22:08:46+00:00,297.0,233.56,240.82666666666668,244.37,234.14333333333332,271.595,268.105,173.84,294.26,293.28999999999996,267.07,242.34666666666666,L5
2005-08-16 22:15:00+00:00,297.0,242.08666666666667,248.1575,244.195,234.64,271.595,272.56399999999996,173.84,298.005,292.75333333333333,268.66333333333336,247.52,L5
2005-09-17 22:15:06+00:00,291.23,251.26749999999998,250.908,245.696,234.64,271.595,272.56399999999996,173.84,296.27,289.78499999999997,269.78499999999997,255.27200000000002,L5
2005-11-13 22:09:08+00:00,299.34000000000003,267.7925,256.806,249.92,243.375,282.99,276.606,173.84,307.17333333333335,288.9966666666666,268.91666666666663,262.52250000000004,L5
2006-03-12 22:18:01+00:00,301.7033333333333,285.92,273.96333333333337,264.3533333333333,256.995,284.34000000000003,305.07,165.41,303.54333333333335,286.78,278.78999999999996,287.92999999999995,L5
2006-04-13 22:18:38+00:00,308.6666666666667,285.01000000000005,277.60999999999996,272.65,254.15,281.61333333333334,305.34,211.45499999999998,306.64000000000004,298.485,288.08500000000004,288.11,L5
2006-07-27 22:13:58+00:00,306.39,278.56,259.3,264.95,243.04,273.92333333333335,306.3633333333333,238.70666666666662,305.06333333333333,298.485,292.79333333333335,277.58666666666664,L5
2006-08-28 22:14:23+00:00,301.6566666666667,282.36333333333334,262.855,264.93,242.8725,274.9625,306.5425,255.0675,305.06333333333333,298.485,297.1625,277.58666666666664,L5
2007-01-26 22:21:54+00:00,312.51,295.69500000000005,283.07,275.2,248.695,280.4,299.38,295.345,295.94,301.92,302.395,294.87,L5
2007-02-11 22:21:56+00:00,311.34,296.7266666666667,286.23333333333335,276.2833333333333,250.7266666666667,279.40333333333336,296.12,289.2,295.61,300.355,299.49,296.1,L5
2007-10-02 22:13:42+00:00,313.05,294.16,289.4,285.84,274.2,289.87,309.27,309.26,325.63,,319.2,,L5
2009-01-31 22:12:28+00:00,322.14,296.23,284.22,283.14,247.66,275.92,288.53,,288.91,294.51,285.98,288.43,L5
2010-12-20 22:16:50+00:00,320.24,294.55,287.03,283.29,265.79,268.99,288.52,281.05,,297.46,289.06,297.25,L5
2011-02-06 22:16:56+00:00,320.24,294.55,283.515,271.775,265.79,280.69,295.92499999999995,285.355,293.72,296.91499999999996,289.015,296.675,L5
2013-08-22 22:29:00+00:00,,,298.39,295.47,277.05,280.86,296.41,296.92,304.71,300.22,281.42,282.44,L8
2013-08-31 22:22:50+00:00,295.08,,298.39,295.47,277.05,277.635,295.70000000000005,301.17,310.99,308.625,278.11,296.19,L8
2013-09-23 22:28:51+00:00,295.08,,302.855,297.88,282.71500000000003,280.9533333333333,299.33,302.51666666666665,309.84666666666664,306.7033333333333,276.20666666666665,291.51666666666665,L8
2013-11-03 22:22:32+00:00,295.08,,303.42333333333335,298.7033333333334,287.8833333333334,285.6075,299.33,302.51666666666665,309.84666666666664,306.7033333333333,276.20666666666665,291.51666666666665,L8
2014-02-23 22:21:32+00:00,297.115,304.89,299.3433333333333,295.81,283.67333333333335,285.51,301.70666666666665,305.31499999999994,310.96,312.13,286.36333333333334,299.84666666666664,L8
2014-04-12 22:20:49+00:00,299.15,304.89,295.355,293.57000000000005,266.25000000000006,282.2,302.08000000000004,301.88,311.6,316.5,311.18,310.90999999999997,L8
2014-08-18 22:20:51+00:00,296.225,304.89,286.15,264.96500000000003,249.17666666666665,262.94,290.93,296.495,311.6,316.5,311.18,310.90999999999997,L8
2014-09-19 22:20:54+00:00,296.37,302.22,276.46,258.39,247.3066666666667,262.05,280.28333333333336,298.54333333333335,315.235,319.75,310.275,315.445,L8
2014-10-12 22:27:11+00:00,305.04333333333335,302.22,285.155,267.61999999999995,257.99333333333334,262.23,271.93333333333334,294.1766666666667,308.635,310.425,298.775,304.64,L8
2014-11-06 22:21:01+00:00,305.04333333333335,302.22,291.20666666666665,275.76,269.4325,273.13,271.93333333333334,301.465,308.635,310.425,298.775,304.64,L8
2015-03-14 22:20:23+00:00,310.91499999999996,305.36,289.3625,286.46,275.35,281.95,283.7866666666667,304.91666666666663,308.6466666666667,313.67,304.82,308.46,L8
2015-04-06 22:26:20+00:00,303.525,308.5,295.305,291.48,279.375,282.26,292.84666666666664,302.5933333333333,303.24,307.6766666666667,298.41333333333336,298.8566666666666,L8
2015-04-15 22:20:10+00:00,284.66,291.755,289.90250000000003,288.8,276.9875,280.83500000000004,300.2966666666667,307.24,305.1233333333334,310.965,303.885,301.895,L8
2015-05-01 22:20:00+00:00,284.66,293.2366666666667,286.71000000000004,286.92,275.434,278.62800000000004,298.97,306.24,305.77,310.965,302.6666666666667,301.895,L8
2015-08-21 22:20:33+00:00,284.66,293.2366666666667,282.56000000000006,283.605,268.355,271.82750000000004,298.97,300.54333333333335,301.872,310.37333333333333,293.3225,301.895,L8
2015-09-29 22:26:59+00:00,284.66,285.605,288.995,288.7775,272.0625,276.83750000000003,297.875,301.45000000000005,300.998,305.48,287.2925,292.565,L8
2015-10-31 22:27:04+00:00,328.9,,304.22,299.68,277.095,277.74,292.625,295.65,296.18333333333334,304.0066666666667,281.3566666666667,293.66999999999996,L8
2016-02-04 22:27:00+00:00,317.61,,304.47333333333336,300.42333333333335,276.02,273.26000000000005,294.73,295.03000000000003,297.4,303.7325,284.9,293.57,L8
2016-03-16 22:20:36+00:00,303.12666666666667,308.96,300.24,296.535,274.8725,274.26250000000005,295.40999999999997,296.17,303.665,301.91333333333336,291.43666666666667,293.57,L8
2016-04-08 22:26:35+00:00,303.12666666666667,308.96,300.2225,296.6,274.53,274.475,296.84250000000003,294.9375,303.71250000000003,301.49333333333334,291.34999999999997,291.4,L8
2016-06-11 22:26:39+00:00,290.24,308.96,300.67333333333335,297.89000000000004,276.47666666666663,279.84333333333336,287.125,297.54,304.14750000000004,303.565,280.2233333333333,292.15,L8
2016-09-08 22:21:00+00:00,280.785,304.41999999999996,294.5566666666667,290.6266666666666,274.9066666666667,283.33,281.575,299.415,307.43,310.165,272.57,302.845,L8
2016-12-04 22:27:17+00:00,287.41,299.88,286.63,280.12,269.16,274.76,261.655,,306.94500000000005,316.11,281.495,312.66499999999996,L8
2017-02-22 22:26:52+00:00,287.41,299.88,299.46500000000003,294.25,277.105,286.135,291.25,302.88,309.38,310.475,305.265,306.9433333333333,L8
2017-03-26 22:26:34+00:00,247.23,,312.3,308.38,285.05,297.51,298.455,295.765,304.58,301.30499999999995,299.4866666666667,296.6466666666667,L8
2017-04-04 22:20:20+00:00,232.515,297.82,299.935,296.83,276.395,297.51,298.99666666666667,282.1033333333333,309.92999999999995,308.05333333333334,303.1675,300.71500000000003,L8
2017-04-20 22:20:11+00:00,225.96,295.495,294.8333333333333,292.7966666666667,273.8233333333333,297.51,298.74,282.1033333333333,311.67333333333335,311.06,304.842,303.226,L8
2017-05-06 22:20:07+00:00,220.2375,295.495,294.8333333333333,288.65999999999997,273.8233333333333,297.51,298.226,276.1775,312.2925,312.73400000000004,304.44666666666666,303.94166666666666,L8
2017-06-23 22:20:32+00:00,214.53000000000003,295.495,294.8333333333333,280.86,266.9175,295.76,294.96,279.58,312.2925,312.73400000000004,300.92333333333335,302.61600000000004,L8
2017-08-17 22:27:01+00:00,214.53000000000003,295.495,294.4425,280.27,267.9,286.5933333333333,289.2814285714286,279.91166666666663,309.154,309.39,295.5557142857143,295.22833333333335,L8
2017-09-02 22:27:04+00:00,214.53000000000003,290.51666666666665,289.47,275.125,264.432,281.135,281.5157142857143,275.72499999999997,307.024,306.94666666666666,292.4657142857143,293.35,L8
2017-09-27 22:21:00+00:00,206.35500000000002,293.67,288.788,275.50714285714287,266.3666666666667,282.2633333333333,279.91,273.14,307.215,310.0733333333333,295.2128571428571,298.75166666666667,L8
2017-10-04 22:27:13+00:00,202.54000000000005,292.2866666666667,293.368,278.2885714285714,270.09999999999997,285.2575,275.87600000000003,282.298,305.075,307.1033333333333,292.2314285714286,296.12833333333333,L8
2018-01-01 22:20:56+00:00,,291.845,295.5525,284.345,276.42999999999995,282.34,249.0666666666667,286.6333333333334,301.454,300.77750000000003,292.096,295.016,L8
2018-03-13 22:26:32+00:00,,303.13,298.265,296.48333333333335,283.2033333333333,290.8666666666667,269.29,295.03499999999997,304.9125,307.8966666666667,304.5975,307.0475,L8
2018-07-12 22:19:56+00:00,190.02,,,306.9,283.43,291.675,278.595,274.505,310.73,303.43,285.945,295.63,L8
2018-09-21 22:26:37+00:00,190.02,,,312.07,296.47,296.09000000000003,259.2,259.51,311.81,304.56,285.59000000000003,293.94,L8
2019-01-11 22:26:49+00:00,,,313.94,311.015,290.225,300.47,247.29,,304.53,304.1,297.53,294.515,L8
2019-02-05 22:20:33+00:00,298.47,297.89,297.96500000000003,303.6666666666667,283.02000000000004,293.22333333333336,241.57,,308.2033333333333,304.1,297.53,294.515,L8
2019-02-12 22:26:43+00:00,306.45000000000005,297.89,302.00333333333333,305.08,282.12,292.97,251.82333333333335,255.15,306.8325,304.37,296.6433333333334,293.3566666666666,L8
2019-02-21 22:20:30+00:00,304.3066666666667,301.575,297.3975,301.898,277.61,290.136,249.11249999999998,255.15,308.854,304.37,296.6433333333334,293.3566666666666,L8
2019-03-16 22:26:33+00:00,302.9975,301.575,301.56399999999996,303.67333333333335,278.08166666666665,292.71,249.11249999999998,282.13,309.03333333333336,305.755,297.88,294.85,L8
2019-04-17 22:26:24+00:00,302.45799999999997,301.575,302.45666666666665,302.9316666666667,273.5416666666667,291.1383333333333,249.11249999999998,281.28,308.77000000000004,305.2475,293.795,289.1875,L8
2019-09-08 22:27:12+00:00,306.89,,310.8733333333334,308.8433333333333,275.1333333333334,293.81,291.2,290.4533333333333,305.8966666666667,303.8233333333333,292.0333333333333,286.75666666666666,L8
2020-01-23 22:20:55+00:00,312.37,308.64,303.645,302.675,283.625,286.57500000000005,298.76,282.67,311.09000000000003,311.66499999999996,305.745,305.6,L8
2020-05-14 22:20:12+00:00,303.44,308.64,299.82,298.99,291.52,290.54,306.32,,312.245,324.3,291.31,285.745,L8
2020-05-21 22:26:24+00:00,303.44,308.64,280.33,281.185,276.78,283.495,291.425,264.45,308.70666666666665,305.43,283.93333333333334,277.42333333333335,L8
2020-09-19 22:21:03+00:00,324.5,302.77,260.84,276.29499999999996,271.03499999999997,284.875,283.01,285.65999999999997,304.105,286.56,266.04499999999996,255.35999999999999,L8
2020-10-12 22:27:18+00:00,315.695,297.29999999999995,280.53499999999997,279.7633333333333,270.55,284.24333333333334,283.01,283.15333333333336,302.79,289.375,272.0466666666667,266.50666666666666,L8
2021-02-17 22:27:01+00:00,315.695,297.29999999999995,300.23,293.1433333333333,279.18,292.65333333333336,300.82500000000005,297.5133333333333,303.29,299.65999999999997,292.145,294.055,L8
2021-05-24 22:26:39+00:00,,,244.73,280.455,287.93,290.32500000000005,284.84000000000003,307.53,304.53,297.21000000000004,300.24,259.925,L8
2021-07-27 22:26:59+00:00,253.91,,242.125,268.89,272.82,281.75000000000006,277.0566666666667,287.42499999999995,303.3633333333333,294.21333333333337,282.385,255.7733333333333,L8
2021-08-12 22:27:06+00:00,258.755,,244.93666666666664,265.6275,270.27666666666664,280.37,276.3225,284.0433333333333,303.64,293.635,281.13,260.245,L8
2021-09-22 22:21:05+00:00,271.0233333333333,290.98,244.93666666666664,255.26749999999998,263.7033333333333,277.2875,268.6975,283.36999999999995,306.30499999999995,296.6125,271.575,247.22333333333336,L8
2022-01-27 22:27:14+00:00,286.25,307.75,250.56,258.96,267.37333333333333,283.4966666666667,286.49,294.68333333333334,308.20000000000005,305.2766666666667,288.20500000000004,285.47,L9
2022-03-01 22:20:48+00:00,300.60999999999996,303.37,,262.84,267.85333333333335,286.65333333333336,296.6133333333334,303.385,312.85,314.7766666666667,297.79,307.895,L8
2022-03-24 22:26:46+00:00,294.5833333333333,309.565,248.23,263.6,266.3333333333333,285.0933333333334,301.02000000000004,300.90999999999997,309.5266666666667,309.96999999999997,298.345,303.49333333333334,L8
2022-04-10 22:20:41+00:00,297.8125,305.37666666666667,248.23,267.0,270.1125,286.88250000000005,299.17,302.97333333333336,311.935,313.1475,298.345,303.49333333333334,L9
2022-04-17 22:26:46+00:00,297.8125,305.37666666666667,234.015,262.7766666666667,269.476,285.438,296.202,298.9625,310.496,310.99,295.24,297.01,L9
2022-05-03 22:26:41+00:00,297.8125,305.37666666666667,223.25,262.7766666666667,268.4916666666667,285.20166666666665,294.05333333333334,295.642,309.45,308.53333333333336,292.01,292.832,L9
2022-08-07 22:27:06+00:00,296.95500000000004,290.94666666666666,223.25,263.8175,266.4583333333333,283.7583333333334,291.20666666666665,291.816,309.6,306.6683333333333,280.8325,287.2,L9
2022-08-08 22:21:16+00:00,296.798,290.94666666666666,223.25,262.092,262.13,281.61428571428576,288.75142857142856,290.8666666666667,310.5242857142857,308.24285714285713,282.366,290.3,L8
2022-09-08 22:27:11+00:00,297.636,292.41,223.25,264.22400000000005,261.0042857142857,280.54857142857145,285.9657142857143,289.4514285714286,307.37857142857143,303.4757142857143,281.2616666666667,283.25333333333333,L9
2022-09-09 22:21:23+00:00,297.636,296.7875,223.25,271.14000000000004,265.28875,282.9925,289.1975,292.75875,309.05375,305.93875,286.37714285714287,288.7314285714286,L8
2022-09-16 22:27:36+00:00,297.636,296.7875,223.25,276.46857142857147,266.93,284.2266666666667,290.2033333333333,293.43111111111114,308.4888888888889,305.42333333333335,287.10875,289.5775,L8
2022-11-27 22:27:24+00:00,301.06666666666666,296.7166666666667,,282.11,270.7416666666666,286.5366666666667,294.03833333333336,294.7683333333334,307.78833333333336,304.28999999999996,286.9316666666667,294.3733333333334,L9
2023-01-14 22:27:21+00:00,301.06666666666666,296.7166666666667,,288.0,274.8542857142857,289.1671428571429,296.10857142857145,294.7683333333334,307.6842857142857,304.8385714285714,288.87428571428575,295.15857142857146,L9
2023-01-30 22:27:25+00:00,301.06666666666666,296.7166666666667,,288.0,277.89875,291.84000000000003,298.9125,297.0028571428571,307.9825,305.66625,290.6975,296.22125000000005,L9
2023-02-23 22:27:02+00:00,306.76,304.46000000000004,221.43,301.4675,286.34285714285716,295.3514285714286,303.27,301.49833333333333,307.0371428571429,305.75857142857143,297.56428571428575,298.7071428571429,L8
2023-04-13 22:20:38+00:00,302.44,258.42,258.59000000000003,299.9,288.272,297.89,305.28200000000004,304.05,309.522,309.86199999999997,302.264,302.906,L9
2023-04-28 22:26:27+00:00,293.10999999999996,271.49,275.59,296.09666666666664,285.425,294.9116666666667,301.93,300.57399999999996,308.43333333333334,307.9533333333333,298.02,298.16,L8
2023-04-29 22:20:31+00:00,290.8925,264.19,278.8625,290.4925,282.0514285714286,294.0628571428571,299.10714285714283,298.23,308.43333333333334,309.1114285714286,298.78999999999996,298.88142857142856,L9
2023-05-15 22:20:23+00:00,290.8925,252.175,274.364,286.066,277.5925,293.76375,295.95750000000004,298.23,309.8514285714286,309.1114285714286,295.53625,298.88142857142856,L9
2023-06-23 22:26:17+00:00,290.8925,252.175,274.364,286.066,266.65625,292.61857142857144,289.19625,296.94000000000005,310.56666666666666,310.1566666666667,295.6171428571429,299.03000000000003,L9
2023-09-19 22:27:02+00:00,286.9733333333333,252.175,287.59749999999997,285.51599999999996,260.39166666666665,292.00800000000004,283.57500000000005,296.4325,312.5975,310.75750000000005,292.544,298.6425,L8
2023-10-29 22:27:09+00:00,,216.13,256.37,300.50666666666666,265.8025,300.68333333333334,286.13000000000005,308.875,312.26000000000005,307.765,288.6766666666667,300.27,L9
2023-11-30 22:27:16+00:00,,,,318.4066666666667,279.77250000000004,306.2633333333334,295.65250000000003,309.56666666666666,309.22333333333336,308.0933333333333,297.42,300.9066666666667,L9
2023-12-09 22:21:02+00:00,319.6,,286.77,318.4066666666667,277.466,301.1825,295.85600000000005,309.56666666666666,309.6825,308.0933333333333,300.51,300.9066666666667,L9
2024-02-19 22:20:51+00:00,321.96500000000003,,300.13,314.87,294.136,301.096,306.548,309.56666666666666,309.6825,308.0933333333333,300.51,295.475,L8
2024-03-06 22:20:39+00:00,323.68333333333334,,306.26,313.798,295.0883333333333,302.165,304.8,308.9425,308.608,308.0933333333333,300.51,289.53599999999994,L8
2024-04-07 22:20:23+00:00,323.68333333333334,,306.26,313.5725,293.76,301.60800000000006,304.326,308.7033333333333,304.996,308.29,301.90000000000003,290.12600000000003,L8
2024-05-08 22:26:34+00:00,320.8125,,306.26,313.0525,293.18199999999996,301.678,302.50600000000003,304.77666666666664,304.025,305.32666666666665,304.385,276.514,L9
2024-06-02 22:20:09+00:00,308.23400000000004,,306.26,310.05,290.9125,298.34000000000003,298.254,301.68999999999994,302.2833333333333,303.615,309.78,270.09749999999997,L9
2024-06-09 22:26:17+00:00,305.39250000000004,,316.005,310.05,298.46999999999997,299.154,296.396,301.68999999999994,297.895,303.615,,270.09749999999997,L9
2024-08-05 22:20:18+00:00,305.39250000000004,215.87,309.91333333333336,310.05,298.46999999999997,298.465,296.16833333333335,301.79999999999995,304.2533333333334,307.6033333333333,267.12,270.34,L9
2024-08-20 22:26:43+00:00,299.08,215.87,308.125,312.94500000000005,300.32,299.23,296.1933333333333,303.04249999999996,305.31500000000005,306.845,279.64,271.872,L8
2024-08-29 22:20:33+00:00,299.08,215.87,308.125,311.16,298.16249999999997,299.90285714285716,297.7242857142857,305.41999999999996,307.41,308.948,284.18333333333334,276.04,L8
2024-09-13 22:26:48+00:00,285.06000000000006,215.87,297.73,312.2,295.815,297.90714285714284,297.1542857142857,303.712,307.58600000000007,308.948,284.18333333333334,277.2766666666667,L9
2024-09-29 22:26:52+00:00,285.06000000000006,215.87,297.73,313.13,295.768,297.8825,296.43875,303.81166666666667,307.0033333333334,307.42833333333334,283.4625,277.82,L9
2024-10-16 22:20:51+00:00,285.06000000000006,215.87,311.09000000000003,312.39,296.8016666666667,298.9555555555555,298.2055555555555,306.03428571428566,310.108,307.186,290.294,280.7885714285714,L8
2024-11-24 22:27:09+00:00,257.92,215.87,311.09000000000003,311.3925,297.4866666666667,298.8522222222222,298.83000000000004,307.3085714285714,309.45666666666665,308.462,290.84,289.89,L8
2024-12-10 22:26:57+00:00,,215.87,311.09000000000003,311.082,296.2914285714286,300.07374999999996,301.13624999999996,306.2125,308.2942857142857,306.98833333333334,290.84285714285716,290.42625,L8
2024-12-18 22:27:07+00:00,,215.87,311.09000000000003,311.082,297.0175,300.90222222222224,302.0722222222222,306.3744444444444,308.15,306.89,291.77,291.36888888888893,L9
2025-01-11 22:27:03+00:00,,215.87,311.09000000000003,312.76666666666665,297.46,301.55,302.717,306.3744444444444,307.58444444444444,306.63875,292.6166666666667,292.005,L8
2025-03-09 22:20:38+00:00,288.45,,277.385,313.802,298.0514285714285,301.6,302.45285714285717,306.30285714285714,304.49999999999994,303.12,296.83333333333337,295.0028571428571,L8
2025-04-09 22:26:50+00:00,288.45,,277.385,313.7575,300.79,304.89000000000004,307.90333333333336,307.8366666666667,305.20799999999997,304.13,299.1983333333333,301.1,L9
2025-04-10 22:20:22+00:00,306.735,,263.03,313.7575,299.7371428571429,304.6385714285715,309.2242857142857,308.98857142857145,308.1166666666666,304.13,299.1983333333333,303.5342857142858,L8
2025-04-18 22:20:37+00:00,308.9266666666667,,231.1933333333333,315.2,298.33,303.7214285714286,310.0942857142857,307.2583333333333,308.1166666666666,307.02500000000003,295.514,302.1471428571429,L9
2025-05-03 22:26:22+00:00,308.9266666666667,,231.1933333333333,315.49,299.54625,304.43625000000003,309.78875,306.8014285714286,308.21999999999997,306.5828571428571,294.4216666666667,299.83125,L8
2025-05-04 22:20:29+00:00,305.1375,220.07,228.4475,315.49,299.54625,302.99444444444447,308.44,306.2375,308.91875,307.82375,294.4216666666667,298.0233333333333,L9
2025-08-23 22:27:01+00:00,305.1375,220.07,232.714,313.78333333333336,300.298,303.36833333333334,309.655,306.9116666666667,313.4075,310.016,291.9433333333333,295.3233333333333,L8
2025-09-24 22:27:12+00:00,310.7,220.07,237.192,305.9625,298.12666666666667,301.94428571428574,307.87,305.0333333333333,311.134,308.315,290.985,293.65000000000003,L8
2025-10-02 22:27:13+00:00,310.7,220.07,237.192,305.9625,299.99285714285713,302.92,308.22,305.6028571428571,310.57166666666666,308.13,291.72200000000004,294.23875,L9
