dates,satname,nzd0535-0000,nzd0535-0001,nzd0535-0002,nzd0535-0003,nzd0535-0004,nzd0535-0005,nzd0535-0006,nzd0535-0007,nzd0535-0008,nzd0535-0009,nzd0535-0010,nzd0535-0011
2021-09-22 22:21:05.391000,L8,295.56,290.98,291.61,262.08,268.21,289.35,281.66,305.51,317.08,319.04,314.38,320.15
2022-01-27 22:27:14.862000,L9,299.59,324.52,324.45,308.02,268.72,284.91,303.69,301.26,303.05,304.89,297.79,297.28
2022-02-13 22:20:52.491000,L8,428.80,422.82,348.56,335.94,342.18,335.38,344.19,349.32,364.82,350.25,342.92,420.93
2022-02-20 22:26:59.945000,L8,435.51,396.67,422.01,436.40,422.46,375.56,375.46,447.35,371.98,394.72,365.29,358.14
2022-03-01 22:20:48.516000,L8,306.68,294.61,301.58,263.60,266.63,285.70,304.49,184.44,318.42,320.40,319.95,318.51
2022-03-24 22:26:46.974000,L8,277.48,216.09,248.23,176.26,263.65,284.67,294.88,300.56,307.11,304.62,298.90,294.69
2022-04-10 22:20:41.030000,L9,307.50,297.00,302.28,270.40,281.45,292.25,293.62,307.10,319.16,322.68,318.72,313.15
2022-04-17 22:26:46.754000,L9,335.53,221.72,219.80,254.33,266.93,279.66,284.33,286.93,304.74,302.36,289.03,277.56
2022-05-03 22:26:41.464000,L9,254.54,201.39,201.72,176.78,263.57,284.02,283.31,282.36,304.22,296.25,282.32,276.12
2022-08-07 22:27:06.729000,L9,296.16,281.23,264.08,266.94,256.52,276.25,286.61,282.13,303.95,293.70,253.08,269.12
2022-08-08 22:21:16.880000,L8,296.17,228.10,254.93,255.19,236.16,268.75,274.02,286.12,316.07,317.69,288.50,305.80
2022-08-24 22:21:19.767000,L8,305.02,293.10,299.38,273.78,260.34,290.26,292.52,291.97,312.81,307.41,266.44,272.31
2022-09-08 22:27:11.465000,L9,310.87,299.00,289.21,274.26,258.75,278.24,284.99,280.96,296.40,287.03,275.74,276.23
2022-09-09 22:21:23.307000,L8,327.01,309.92,321.13,305.72,295.28,300.10,311.82,315.91,320.78,323.18,317.07,321.60
2022-09-16 22:27:36.613000,L8,344.57,328.54,325.66,308.44,280.06,294.10,298.25,298.81,303.97,301.30,292.23,295.50
2022-09-17 22:21:06.325000,L9,298.80,292.80,298.02,284.52,267.63,286.17,292.76,191.86,313.03,316.47,287.80,314.60
2022-11-19 22:27:29.757000,L8,358.44,342.89,335.12,316.54,301.88,302.70,307.84,298.78,304.65,305.43,287.08,279.17
2022-11-27 22:27:24.278000,L9,358.71,343.23,335.03,317.06,297.68,301.78,308.54,304.68,305.56,302.84,294.97,297.99
2022-12-06 22:21:13.854000,L9,352.31,354.82,344.22,336.09,332.92,330.31,334.25,339.28,342.36,348.04,340.87,359.54
2022-12-13 22:27:25.324000,L9,406.18,389.51,386.53,385.92,382.15,369.61,362.67,364.49,357.69,355.51,342.43,347.51
2022-12-14 22:21:16.750000,L8,290.82,320.09,322.83,301.50,275.29,282.20,290.30,,164.94,322.63,267.10,169.42
2022-12-21 22:27:21.309000,L8,408.71,390.63,381.09,378.53,376.76,371.78,363.83,364.86,359.50,357.46,343.57,349.74
2022-12-29 22:27:24.705000,L9,350.73,337.94,331.24,303.99,286.84,296.30,300.61,298.16,302.54,303.45,294.79,297.01
2022-12-30 22:21:12.462000,L8,378.67,377.16,421.27,417.92,418.98,410.07,376.22,398.62,455.57,390.41,422.59,424.72
2023-01-07 22:21:14.460000,L9,362.77,359.70,348.61,352.61,338.91,335.86,340.27,354.03,364.04,365.08,361.85,417.45
2023-01-14 22:27:21.562000,L9,356.29,342.47,335.59,317.45,299.53,304.95,308.53,145.05,307.06,308.13,300.53,299.87
2023-01-15 22:21:05.646000,L8,402.20,403.30,402.42,412.11,391.05,394.88,413.49,394.34,403.38,432.09,393.85,397.03
2023-01-30 22:27:25.570000,L9,359.50,345.84,339.80,321.29,299.21,310.55,318.54,310.41,310.07,311.46,303.46,303.66
2023-02-23 22:27:02.902000,L8,302.65,217.85,221.43,234.49,273.89,277.74,292.22,298.22,305.42,306.37,298.95,296.10
2023-02-24 22:21:03.459000,L9,378.70,365.12,371.03,368.91,373.20,369.22,369.54,364.09,380.65,407.40,373.00,385.13
2023-03-27 22:26:47.387000,L8,338.73,331.55,325.80,307.92,291.77,296.76,302.37,300.18,304.04,302.60,,
2023-04-13 22:20:38.700000,L9,302.23,258.42,295.75,282.35,271.05,294.43,298.58,302.89,319.50,320.51,313.41,316.91
2023-04-20 22:26:49.179000,L9,262.41,326.47,284.74,266.70,289.32,290.08,165.49,,,,,
2023-04-28 22:26:27.911000,L8,274.45,284.56,309.59,288.49,271.19,280.02,285.17,286.67,302.99,298.41,276.80,274.43
2023-04-29 22:20:31.914000,L9,284.24,249.59,288.68,273.68,261.81,288.97,282.17,286.51,255.02,316.06,303.41,303.21
2023-05-15 22:20:23.769000,L9,191.62,216.13,256.37,268.36,246.38,291.67,273.91,,318.36,316.58,272.76,221.22
2023-06-23 22:26:17.575000,L9,,,,173.56,210.19,203.75,254.45,,,,,
2023-09-19 22:27:02.596000,L8,355.48,341.40,334.02,314.70,301.73,304.95,307.17,309.66,309.54,308.05,296.34,300.02
2023-10-05 22:27:04.875000,L8,461.15,420.98,435.90,430.29,433.82,416.34,383.63,377.90,378.07,388.57,373.16,388.86
2023-10-22 22:21:02.157000,L9,367.38,363.15,361.76,367.43,343.81,355.99,366.22,356.05,363.22,360.53,358.49,360.38
2023-10-29 22:27:09.154000,L9,357.71,344.11,337.69,318.46,304.91,305.43,308.99,308.09,308.88,307.48,296.93,300.52
2023-11-30 22:27:16.547000,L9,360.11,347.05,338.41,322.06,302.26,308.41,312.00,310.95,309.25,308.75,298.99,302.18
2023-12-09 22:21:02.419000,L9,319.60,288.26,286.77,240.67,268.24,285.94,296.67,181.75,311.06,317.90,309.78,318.46
2023-12-17 22:21:00.102000,L8,371.24,355.32,346.62,341.94,339.03,333.32,344.72,345.69,349.53,351.65,343.07,366.60
2024-01-26 22:21:02.147000,L9,326.42,313.64,315.09,306.76,293.83,297.21,305.71,308.64,313.05,321.73,315.70,316.86
2024-02-03 22:20:52.721000,L8,289.98,271.75,306.99,274.64,271.07,283.93,289.30,296.51,308.89,318.51,311.50,311.06
2024-02-19 22:20:51.302000,L8,324.33,315.38,313.49,304.26,293.54,300.75,307.91,184.20,317.88,321.82,315.82,279.18
2024-03-06 22:20:39.136000,L8,327.12,322.02,318.52,309.51,299.85,307.51,296.06,307.07,304.31,312.97,293.83,265.78
2024-04-07 22:20:23.488000,L8,,,,,,,,,291.48,308.64,199.22,302.97
2024-05-08 22:26:34.592000,L9,312.20,325.20,329.27,316.38,302.02,305.78,299.89,296.31,229.39,298.59,146.98,232.46
2024-06-02 22:20:09.568000,L9,257.92,,,140.36,186.75,291.72,290.74,,,,,
2024-06-09 22:26:17.449000,L9,,,,170.01,204.19,290.01,287.38,,,,,
2024-08-05 22:20:18.332000,L9,,215.87,297.73,142.59,188.87,295.02,295.03,302.02,316.97,315.58,267.12,271.31
2024-08-20 22:26:43.417000,L8,352.91,339.20,333.12,320.71,299.09,305.34,308.06,306.77,308.50,304.57,292.16,286.84
2024-08-29 22:20:33.674000,L8,320.82,315.74,325.46,307.59,291.69,303.94,306.91,314.93,315.79,317.36,293.27,296.88
2024-09-13 22:26:48.444000,L9,346.31,323.78,330.19,312.63,290.46,293.54,292.07,298.53,305.19,198.20,179.82,273.20
2024-09-22 22:20:32.853000,L9,187.50,161.01,167.18,197.75,225.42,298.24,296.60,248.07,197.37,318.55,278.19,312.03
2024-09-29 22:26:52.739000,L9,353.60,339.18,330.34,315.92,295.58,297.71,291.43,304.31,304.09,299.83,281.30,281.08
2024-10-16 22:20:51.445000,L8,333.88,325.60,324.45,309.43,301.97,307.54,312.34,319.37,324.97,325.63,317.62,323.75
2024-10-24 22:20:57.649000,L9,330.39,321.04,313.54,302.42,292.70,304.75,308.20,312.38,254.11,318.83,304.12,313.09
2024-11-08 22:26:59.650000,L8,402.99,399.95,385.06,377.27,383.93,371.48,371.50,367.46,356.63,352.61,336.87,335.84
2024-11-17 22:20:50.529000,L8,367.20,358.76,353.82,358.44,345.19,337.61,343.04,348.95,353.31,355.73,357.02,356.43
2024-11-24 22:27:09.131000,L8,358.76,343.78,337.11,318.97,306.13,304.85,305.51,305.23,306.20,304.97,293.57,296.17
2024-11-25 22:21:03.583000,L9,328.87,313.54,313.02,302.07,291.11,293.59,303.58,309.08,317.09,318.80,314.36,316.28
2024-12-10 22:26:57.719000,L8,341.88,336.78,327.13,309.84,289.12,292.65,297.74,298.54,301.32,299.62,290.86,294.18
2024-12-18 22:27:07.864000,L9,359.18,344.28,336.20,321.54,302.10,307.53,309.56,307.67,307.14,306.30,298.26,298.91
2025-01-11 22:27:03.988000,L8,356.55,327.60,332.73,321.19,301.00,307.38,308.52,141.29,303.06,304.88,299.39,297.73
2025-01-12 22:20:57.242000,L9,351.35,346.57,340.88,333.06,329.28,327.87,331.63,335.67,341.72,346.97,342.71,337.07
2025-03-09 22:20:38.333000,L8,288.45,276.06,230.32,243.20,235.56,281.91,314.47,310.47,253.59,316.40,314.49,322.54
2025-04-09 22:26:50.816000,L9,348.27,332.24,325.50,314.57,304.42,309.39,313.75,305.74,308.32,304.88,295.49,295.86
2025-04-10 22:20:22.528000,L8,325.02,301.05,234.32,257.32,293.42,303.13,317.15,315.90,322.66,322.80,317.45,318.14
2025-04-18 22:20:37.112000,L9,313.31,302.04,228.94,259.88,292.12,301.12,318.43,248.24,225.83,321.50,312.92,314.04
2025-05-03 22:26:22.787000,L8,345.63,329.57,325.94,316.36,308.06,309.44,307.65,304.06,308.84,303.93,288.96,283.62
2025-05-04 22:20:29.330000,L9,293.77,220.07,220.21,240.98,252.91,291.46,297.65,302.29,313.81,316.51,138.81,283.56
2025-07-06 22:26:44.218000,L8,400.20,404.24,389.73,379.31,375.66,372.51,363.79,360.47,360.63,355.67,338.85,339.31
2025-07-23 22:20:39.223000,L9,,,,140.33,187.51,218.79,256.09,,,,,
2025-08-15 22:27:03.229000,L9,336.01,235.81,245.85,266.62,270.56,310.64,310.45,309.73,308.09,304.99,297.38,282.02
2025-08-23 22:27:01.529000,L8,345.54,326.73,249.78,310.42,303.47,305.67,303.30,303.01,221.65,303.26,291.38,276.72
2025-09-24 22:27:12.691000,L8,343.29,322.24,252.71,282.50,287.27,293.40,297.16,299.20,302.04,299.81,288.11,283.61
2025-10-02 22:27:13.359000,L9,357.43,342.85,335.29,322.64,311.19,309.75,310.67,309.02,307.76,307.02,294.67,298.36
