dates,satname,nzd0127-0000,nzd0127-0001,nzd0127-0002,nzd0127-0003,nzd0127-0004
2015-08-23 22:05:24.610000,L8,,,,299.74,325.00
2015-10-26 22:05:43.801000,L8,,,317.22,317.13,336.41
2015-12-20 22:11:57.501000,L8,,,307.75,313.28,333.71
2016-02-22 22:11:42.580000,L8,,,,290.20,316.15
2016-03-09 22:11:40.902000,L8,,,,297.16,323.02
2016-03-25 22:11:32.353000,L8,,,297.63,308.87,333.60
2016-04-26 22:11:21.230000,L8,,,,308.46,329.74
2016-05-21 22:05:14.459000,L8,,,323.75,327.17,342.61
2016-08-16 22:11:53.694000,L8,,,317.55,320.47,336.26
2016-09-10 22:05:51.530000,L8,,,,300.60,326.46
2016-10-12 22:05:57.250000,L8,,,,299.04,324.68
2016-10-28 22:05:59.220000,L8,,,,302.48,325.43
2016-11-20 22:12:09.409000,L8,,,314.10,312.84,335.76
2017-01-16 22:05:47.126000,L8,,,,310.84,333.59
2017-02-01 22:05:40.248000,L8,,,,296.36,325.05
2017-02-24 22:11:42.029000,L8,,,,301.09,328.65
2017-03-05 22:05:27.019000,L8,,,,311.30,334.34
2017-04-06 22:05:10.007000,L8,,,,315.81,401.01
2017-04-13 22:11:17.034000,L8,,,,292.23,322.02
2017-05-08 22:04:59.325000,L8,,,,295.19,317.87
2017-05-24 22:05:10.453000,L8,,,,292.63,322.73
2017-07-11 22:05:26.464000,L8,,,,298.99,324.45
2017-08-03 22:11:47.949000,L8,,,,294.48,317.24
2017-09-04 22:11:55.578000,L8,,,316.01,314.23,337.58
2017-09-13 22:05:44.459000,L8,,,,,307.88
2017-12-02 22:05:46.939000,L8,,,318.12,317.54,337.97
2017-12-18 22:05:49.621000,L8,,,315.94,316.90,338.08
2018-01-10 22:11:54.118000,L8,,,,288.47,312.54
2018-01-19 22:05:38.704000,L8,,,,,317.03
2018-01-26 22:11:45.215000,L8,,,,310.76,333.75
2018-03-08 22:05:15.942000,L8,,,,297.29,324.36
2018-03-31 22:11:15.901000,L8,,,318.87,316.11,337.45
2018-04-16 22:11:06.667000,L8,,,,,313.47
2018-04-25 22:04:50.953000,L8,,,312.79,312.55,333.94
2018-05-02 22:10:57.873000,L8,,,,291.92,321.55
2018-07-05 22:10:54.795000,L8,,,,293.15,317.49
2018-09-07 22:11:24.397000,L8,,,,301.33,326.52
2018-10-18 22:05:29.751000,L8,,,314.26,314.15,333.34
2018-11-03 22:05:33.462000,L8,,,,297.39,323.47
2018-11-19 22:05:34.273000,L8,,,322.44,322.80,341.65
2019-01-06 22:05:29.894000,L8,,,312.98,317.21,340.17
2019-01-22 22:05:26.296000,L8,,,,309.61,334.27
2019-03-02 22:11:29.304000,L8,,,,302.41,330.65
2019-04-12 22:05:06.784000,L8,,,318.17,314.30,335.51
2019-04-28 22:05:02.570000,L8,,,317.03,314.45,336.66
2019-05-14 22:05:12.306000,L8,321.76,325.74,309.09,308.06,341.97
2019-06-15 22:05:27.936000,L8,325.05,326.99,311.83,311.68,334.36
2019-08-18 22:05:47.276000,L8,,,318.63,314.71,333.29
2019-09-19 22:05:56.310000,L8,,,324.18,324.27,337.37
2019-10-21 22:06:01.934000,L8,,,,296.53,323.33
2019-11-22 22:05:57.141000,L8,,,,294.85,322.83
2019-12-08 22:05:56.780000,L8,,,,302.41,327.41
2020-01-16 22:11:59.041000,L8,,,,291.93,323.05
2020-02-01 22:11:53.781000,L8,,,323.61,324.46,343.30
2020-02-26 22:05:36.872000,L8,,,319.77,325.55,341.11
2020-09-21 22:05:54.893000,L8,,,309.29,306.75,330.73
2020-10-23 22:05:58.112000,L8,,,316.84,312.35,334.54
2020-11-08 22:05:55.364000,L8,,,,305.56,331.14
2020-12-01 22:12:09.987000,L8,,,,307.44,332.30
2020-12-26 22:05:56.607000,L8,,,,303.91,330.93
2021-02-03 22:11:56.237000,L8,,,,301.04,329.83
2021-02-12 22:05:43.398000,L8,,,,308.79,333.49
2021-02-19 22:11:51.945000,L8,,,315.92,312.60,336.35
2021-03-23 22:11:37.336000,L8,,,308.94,305.77,333.44
2021-04-01 22:05:24.398000,L8,,,,301.27,329.05
2021-04-17 22:05:18.296000,L8,,,,300.23,328.60
2021-04-24 22:11:25.382000,L8,,,314.41,307.49,333.94
2021-05-19 22:05:16.285000,L8,,,299.49,302.21,328.76
2021-07-13 22:11:43.513000,L8,,,310.35,308.58,330.82
2021-09-24 22:05:56.897000,L8,,,305.58,305.55,333.05
2021-10-01 22:12:10.732000,L8,,,309.63,304.51,336.30
2021-10-17 22:12:14.625000,L8,,,319.16,314.30,339.65
2021-10-26 22:06:04.141000,L8,,,,294.96,325.15
2022-01-21 22:11:59.917000,L8,353.54,347.81,329.59,333.71,348.30
2022-02-14 22:12:01.049000,L9,,,,300.43,328.94
2022-02-15 22:05:42.198000,L8,,,,293.01,321.44
2022-02-22 22:11:50.626000,L8,,,,291.56,315.91
2022-03-02 22:11:50.022000,L9,,,,292.66,316.19
2022-03-11 22:05:39.861000,L9,,,,291.44,320.98
2022-04-03 22:11:45.362000,L9,,,,310.04,331.49
2022-05-05 22:11:31.114000,L9,,,,293.20,315.96
2022-06-07 22:05:43.588000,L8,,,,294.01,320.58
2022-06-22 22:11:38.702000,L9,329.07,332.31,319.45,317.55,341.01
2022-08-10 22:06:08.294000,L8,,,,294.07,323.66
2022-10-21 22:06:05.581000,L9,,,317.97,314.97,334.26
2022-11-22 22:06:05.804000,L9,,,,297.99,327.24
2023-01-16 22:12:10.212000,L9,,,,301.48,327.00
2023-02-09 22:12:09.040000,L8,,,313.21,311.33,335.27
2023-02-17 22:12:13.542000,L9,,,323.19,317.42,339.56
2023-02-18 22:05:50.040000,L8,,,,295.66,322.90
2023-02-25 22:11:52.258000,L8,,,,307.50,330.49
2023-03-13 22:11:47.152000,L8,345.82,333.54,326.90,323.36,338.33
2023-03-14 22:05:47.276000,L9,,,324.27,321.70,341.07
2023-03-21 22:11:55.188000,L9,,,319.60,316.78,336.34
2023-03-22 22:05:28.899000,L8,,,319.86,318.22,335.82
2023-03-29 22:11:37.049000,L8,,,,,313.43
2023-03-30 22:05:35.326000,L9,,,316.51,313.77,334.75
2023-04-23 22:05:09.227000,L8,,,,293.92,321.24
2023-05-16 22:11:04.371000,L8,,,,290.37,319.00
2023-05-24 22:11:17.213000,L9,,,,298.65,325.08
2023-05-25 22:04:56.681000,L8,,,,293.59,315.44
2023-06-02 22:05:05.917000,L9,,,,293.05,319.05
2023-06-09 22:11:12.914000,L9,,,,299.38,326.49
2023-06-10 22:05:03.911000,L8,,,,291.12,321.83
2023-06-17 22:11:17.056000,L8,,,,293.43,317.86
2023-06-18 22:04:57.703000,L9,,,,293.36,320.18
2023-06-25 22:11:08.216000,L9,,,,291.03,309.84
2023-07-27 22:11:26.959000,L9,,,,298.76,325.32
2023-08-04 22:11:40.478000,L8,,,,294.77,322.58
2023-08-05 22:05:23.191000,L9,,,,295.20,318.66
2023-08-13 22:05:32.097000,L8,,,,288.55,318.29
2023-08-21 22:05:28.170000,L9,,,,293.40,319.91
2023-10-07 22:11:57.146000,L8,,,321.24,316.69,334.73
2023-11-08 22:11:57.030000,L8,,,,293.93,316.07
2023-11-25 22:05:56.641000,L9,,,,301.66,327.23
2023-12-19 22:05:51.242000,L8,,,,309.32,331.34
2023-12-27 22:05:57.973000,L9,,,319.87,325.50,348.43
2024-01-03 22:12:03.955000,L9,,,,304.07,328.64
2024-01-12 22:05:54.962000,L9,,,,294.09,324.92
2024-01-28 22:05:54.259000,L9,,,,291.43,323.22
2024-02-04 22:12:07.739000,L9,,,,297.67,326.24
2024-02-12 22:11:54.234000,L8,,,,290.91,322.23
2024-02-13 22:05:53.993000,L9,,,,298.54,326.67
2024-02-20 22:11:56.095000,L9,,,,297.75,326.03
2024-02-21 22:05:41.519000,L8,,,,292.78,318.36
2024-02-28 22:11:48.245000,L8,,,,308.01,330.85
2024-02-29 22:05:47.517000,L9,,,326.15,326.62,340.64
2024-03-15 22:11:37.973000,L8,,,323.62,318.08,336.52
2024-03-16 22:05:47.569000,L9,,,317.88,314.95,334.70
2024-04-08 22:11:47.225000,L9,,,,291.56,322.10
2024-04-17 22:05:27.857000,L9,,,,,316.19
2024-05-10 22:11:24.784000,L9,,,,301.67,328.14
2024-05-11 22:04:51.948000,L8,,,,290.57,315.09
2024-06-27 22:10:53.037000,L9,,,,294.81,323.79
2024-06-28 22:04:55.519000,L8,,,,292.13,322.48
2024-07-06 22:04:57.074000,L9,,,,293.34,315.54
2024-07-21 22:11:24.581000,L8,,,,292.86,322.32
2024-08-06 22:11:21.454000,L8,,,318.49,314.44,334.52
2024-08-31 22:05:27.447000,L8,,,,293.54,318.43
2024-09-08 22:05:24.068000,L9,,,315.12,313.78,332.91
2024-09-23 22:11:42.698000,L8,,,322.07,318.69,335.27
2024-10-26 22:05:48.252000,L9,,,,295.86,324.48
2024-11-18 22:11:59.014000,L9,,,319.53,313.45,339.79
2024-12-04 22:12:00.480000,L9,364.96,348.17,343.45,331.40,345.45
2024-12-13 22:05:46.012000,L9,,,311.80,313.09,334.22
2024-12-21 22:05:40.930000,L8,,,,293.17,324.29
2024-12-28 22:11:50.695000,L8,,,,297.14,325.87
2024-12-29 22:05:47.037000,L9,,,,293.62,323.56
2025-01-05 22:11:55.058000,L9,,,,299.83,328.19
2025-01-06 22:05:42.612000,L8,,,317.97,315.48,336.17
2025-01-13 22:11:54.516000,L8,,,322.95,316.74,336.64
2025-01-30 22:05:44.230000,L9,,,,296.59,326.58
2025-02-07 22:05:41.306000,L8,,,,302.65,330.63
2025-02-23 22:05:31.534000,L8,,,,299.43,329.00
2025-03-10 22:11:52.276000,L9,,,,299.62,328.56
2025-04-11 22:11:41.675000,L9,,,318.05,310.89,335.91
2025-05-21 22:11:16.046000,L8,,,309.96,307.05,331.43
2025-06-07 22:05:05.116000,L9,,,,291.46,315.15
2025-08-09 22:11:49.526000,L8,,,317.99,310.60,337.23
2025-09-02 22:11:59.494000,L9,,,,294.38,323.69
2025-09-03 22:05:45.116000,L8,,,,291.59,317.53
2025-09-18 22:12:01.813000,L9,,,,296.70,323.90
2025-09-19 22:05:51.369000,L8,,,319.66,310.39,334.50
2025-11-05 22:12:10.440000,L9,,,316.72,312.64,335.49
