dates,satname,nzd0565-0000,nzd0565-0001,nzd0565-0002
2004-09-25 21:51:19.231000,L5,146.52,190.21,185.21
2004-10-02 21:57:14.880000,L5,174.64,181.54,179.81
2004-10-18 21:57:35.668000,L5,151.62,174.68,176.82
2004-11-19 21:58:07.046000,L5,151.12,172.29,187.45
2004-12-21 21:58:48.236000,L5,243.41,232.35,223.04
2005-01-06 21:59:00.856000,L5,,189.71,195.10
2005-01-15 21:53:21.356000,L5,190.23,188.92,195.13
2005-02-07 21:59:26.985000,L5,211.85,199.07,200.60
2005-02-23 21:59:43.397000,L5,186.11,185.79,186.32
2005-03-04 21:54:04.136000,L5,191.19,186.50,185.85
2005-03-11 21:59:55.791000,L5,201.67,192.15,200.41
2005-03-27 22:00:03.252000,L5,200.81,193.33,202.73
2005-04-05 21:54:19.058000,L5,203.41,198.26,193.49
2005-04-21 21:54:22.812000,L5,204.18,190.21,193.29
2005-04-28 22:00:11.734000,L5,140.91,184.76,187.48
2005-05-30 22:00:27.276000,L5,198.80,178.62,188.53
2005-06-08 21:54:44.925000,L5,214.31,192.13,199.96
2005-06-15 22:00:34.314000,L5,250.77,227.74,239.79
2005-07-01 22:00:38.183000,L5,196.45,142.76,
2005-08-27 21:55:20.007000,L5,203.07,189.98,200.01
2005-09-12 21:55:22.413000,L5,191.73,182.89,187.54
2005-09-19 22:01:08.704000,L5,206.95,194.00,203.22
2005-09-28 21:55:20.450000,L5,188.89,179.16,185.68
2005-10-30 21:55:15.307000,L5,205.26,202.56,205.04
2005-11-22 22:01:34.747000,L5,194.15,196.29,173.98
2006-01-25 22:03:05.026000,L5,186.69,181.67,178.12
2006-02-19 21:57:51.685000,L5,189.08,187.01,187.28
2006-02-26 22:03:47.179000,L5,205.94,203.94,200.79
2006-05-17 22:05:09.745000,L5,196.20,173.30,180.27
2006-06-27 22:00:00.431000,L5,216.08,192.42,208.28
2006-08-21 22:06:31.405000,L5,200.64,187.60,192.30
2006-09-15 22:01:03.273000,L5,196.19,188.04,192.05
2006-09-22 22:06:54.827000,L5,196.98,187.39,192.17
2006-10-24 22:07:14.438000,L5,169.50,177.33,176.38
2006-11-02 22:01:32.743000,L5,193.44,187.96,181.91
2006-12-11 22:08:04.096000,L5,185.25,188.97,175.30
2007-01-05 22:02:04.371000,L5,183.38,192.67,189.55
2007-01-21 22:02:09.591000,L5,189.70,200.22,191.27
2007-09-09 22:06:09.271000,L5,199.48,185.81,188.60
2008-03-03 22:03:15.875000,L5,189.72,184.01,183.77
2008-10-29 21:56:36.227000,L5,174.56,178.00,179.81
2008-12-09 21:51:18.382000,L5,190.76,187.50,186.50
2009-02-02 21:58:34.187000,L5,187.81,186.88,186.76
2010-01-29 21:58:05.346000,L5,197.36,189.81,195.92
2010-02-05 22:03:53.684000,L5,191.23,185.39,183.47
2010-02-21 22:03:56.549000,L5,195.84,187.91,186.01
2010-10-03 22:03:04.727000,L5,202.05,189.71,183.24
2010-10-12 21:57:13.086000,L5,190.04,188.14,193.73
2010-11-04 22:02:50.090000,L5,199.21,188.87,182.99
2011-01-07 22:02:56.182000,L5,188.10,187.10,190.17
2011-02-08 22:02:59.125000,L5,196.20,192.40,192.89
2011-02-17 21:57:12.898000,L5,197.91,189.21,200.80
2011-03-12 22:02:55.330000,L5,185.68,172.59,180.24
2011-03-28 22:02:50.009000,L5,179.20,172.25,186.44
2011-09-04 22:01:39.379000,L5,198.58,183.57,185.44
2011-09-13 21:55:45.838000,L5,199.11,161.07,192.98
2013-04-11 22:09:26.995000,L8,158.65,186.75,189.82
2013-05-29 22:09:17.297000,L8,9.25,182.20,192.30
2013-06-05 22:15:03.120000,L8,204.57,177.19,185.74
2013-07-07 22:15:00.081000,L8,249.19,233.96,233.37
2013-07-07 22:15:24.044000,L8,248.56,232.84,232.46
2013-07-23 22:14:58.777000,L8,205.48,178.52,180.53
2013-07-23 22:15:22.744000,L8,217.65,185.91,189.46
2013-09-02 22:09:16.475000,L8,230.23,194.69,201.06
2013-09-25 22:14:53.099000,L8,196.19,183.90,183.37
2013-09-25 22:15:17.057000,L8,196.76,184.45,183.93
2013-10-27 22:14:43.714000,L8,,,172.57
2013-11-12 22:15:08.029000,L8,197.03,187.08,187.75
2013-11-28 22:14:37.848000,L8,197.00,186.73,184.83
2013-12-14 22:14:33.459000,L8,196.10,185.33,185.36
2013-12-14 22:14:57.422000,L8,195.22,184.16,184.45
2013-12-30 22:14:25.215000,L8,145.45,183.22,187.35
2014-01-24 22:08:21.364000,L8,200.68,188.09,192.72
2014-01-31 22:14:04.661000,L8,192.12,182.10,189.04
2014-02-09 22:08:09.113000,L8,208.33,199.19,203.36
2014-02-16 22:13:50.683000,L8,199.86,186.05,186.82
2014-02-16 22:14:14.638000,L8,199.47,186.02,186.81
2014-03-13 22:07:45.256000,L8,202.08,189.54,190.26
2014-03-20 22:13:25.653000,L8,196.26,184.21,184.02
2014-03-20 22:13:49.616000,L8,196.79,185.59,185.60
2014-04-05 22:13:10.561000,L8,202.72,186.36,185.68
2014-04-05 22:13:34.516000,L8,202.01,185.89,185.26
2014-05-07 22:12:37.911000,L8,203.48,185.99,190.92
2014-05-16 22:06:45.666000,L8,71.58,186.89,194.80
2014-06-01 22:06:50.694000,L8,205.89,185.24,191.02
2014-07-03 22:07:01.995000,L8,7.42,185.87,191.83
2014-07-26 22:12:55.043000,L8,14.69,182.56,190.47
2014-07-26 22:13:18.997000,L8,91.77,182.44,190.52
2014-08-04 22:07:14.381000,L8,201.30,185.49,189.24
2014-08-11 22:13:03.844000,L8,209.63,180.38,194.94
2014-08-27 22:13:05.288000,L8,203.02,184.82,188.28
2014-08-27 22:13:29.246000,L8,152.79,182.72,186.29
2014-09-05 22:07:21.754000,L8,206.04,193.19,197.52
2014-09-28 22:13:08.778000,L8,196.37,181.31,192.83
2014-09-28 22:13:32.732000,L8,196.08,181.15,192.71
2014-10-07 22:07:25.795000,L8,199.41,188.45,194.82
2014-10-14 22:13:14.573000,L8,198.46,184.48,185.53
2014-10-14 22:13:38.532000,L8,198.66,184.53,185.82
2014-11-08 22:07:28.004000,L8,208.46,203.25,210.28
2014-11-15 22:13:13.466000,L8,197.03,188.84,184.54
2014-11-15 22:13:37.425000,L8,196.97,188.74,184.27
2014-12-01 22:13:12.181000,L8,198.20,186.36,188.00
2014-12-01 22:13:36.144000,L8,196.54,185.55,187.47
2015-01-02 22:13:02.831000,L8,195.78,185.45,183.54
2015-01-11 22:07:16.745000,L8,199.04,188.12,192.98
2015-01-27 22:07:11.201000,L8,200.29,190.28,190.12
2015-02-12 22:07:03.113000,L8,207.04,199.06,203.52
2015-02-19 22:12:49.582000,L8,199.74,189.01,187.66
2015-02-19 22:13:13.545000,L8,199.58,189.15,188.17
2015-02-28 22:07:00.305000,L8,204.47,194.84,192.12
2015-03-07 22:12:42.077000,L8,189.25,180.81,181.42
2015-05-19 22:06:16.557000,L8,207.05,183.30,184.09
2015-05-26 22:12:05.002000,L8,210.01,183.26,185.75
2015-05-26 22:12:28.969000,L8,10.98,4.17,182.19
2015-06-20 22:06:32.847000,L8,205.25,182.65,192.53
2015-06-27 22:12:22.174000,L8,208.39,180.28,188.61
2015-07-22 22:06:49.445000,L8,129.72,187.95,192.46
2015-07-29 22:13:01.696000,L8,205.35,179.65,186.51
2015-09-08 22:07:06.448000,L8,202.32,187.17,192.92
2015-09-24 22:07:13.635000,L8,197.47,185.96,187.17
2015-10-10 22:07:14.813000,L8,203.74,190.58,195.18
2015-11-27 22:07:23.156000,L8,182.28,185.85,196.34
2015-12-04 22:13:09.054000,L8,190.10,177.64,180.71
2015-12-13 22:07:21.432000,L8,199.44,190.18,188.35
2015-12-20 22:13:09.373000,L8,249.03,254.24,248.78
2015-12-20 22:13:33.327000,L8,187.79,180.77,177.74
2016-01-05 22:13:05.152000,L8,196.47,186.17,184.12
2016-01-05 22:13:29.107000,L8,199.98,189.34,186.85
2016-01-21 22:13:05.936000,L8,193.73,183.66,186.68
2016-02-06 22:13:01.784000,L8,197.08,184.92,186.52
2016-02-06 22:13:25.747000,L8,196.60,184.23,185.86
2016-03-02 22:07:07.398000,L8,209.60,199.13,202.91
2016-04-10 22:12:37.539000,L8,202.84,184.77,183.03
2016-04-10 22:13:01.493000,L8,206.68,186.87,185.99
2016-04-19 22:06:46.856000,L8,206.56,187.00,188.61
2016-04-26 22:12:33.098000,L8,203.07,182.36,185.60
2016-04-26 22:12:57.053000,L8,203.32,182.43,185.73
2016-05-05 22:06:50.290000,L8,204.20,185.20,184.36
2016-05-12 22:12:32.560000,L8,12.96,175.83,181.19
2016-05-12 22:12:56.523000,L8,128.54,180.06,182.56
2016-06-13 22:12:42.546000,L8,206.14,172.00,182.16
2016-06-13 22:13:06.505000,L8,209.10,174.52,184.24
2016-07-08 22:07:08.628000,L8,206.39,184.19,197.69
2016-07-15 22:12:58.211000,L8,74.05,184.05,185.32
2016-07-15 22:13:22.170000,L8,5.91,185.11,185.86
2016-07-24 22:07:13.819000,L8,202.24,169.63,185.41
2016-07-31 22:13:01.890000,L8,11.22,176.23,102.74
2016-08-09 22:07:15.795000,L8,121.13,186.04,191.86
2016-08-16 22:13:05.571000,L8,204.84,181.19,186.94
2016-08-16 22:13:29.538000,L8,107.40,178.93,184.19
2016-09-10 22:07:27.365000,L8,201.75,188.40,192.56
2016-10-12 22:07:33.085000,L8,199.61,188.71,188.56
2016-10-19 22:13:21.341000,L8,126.05,180.69,183.07
2016-12-15 22:07:29.991000,L8,211.78,196.41,218.98
2016-12-22 22:13:14.982000,L8,196.75,184.27,186.48
2017-01-07 22:13:12.261000,L8,196.39,184.76,185.81
2017-01-23 22:13:07.208000,L8,194.09,184.87,180.72
2017-01-23 22:13:31.167000,L8,192.16,183.79,180.00
2017-02-08 22:12:58.815000,L8,189.19,177.89,181.34
2017-02-08 22:13:22.774000,L8,196.83,185.01,187.18
2017-03-05 22:07:02.841000,L8,252.64,262.46,250.89
2017-03-28 22:13:00.546000,L8,202.55,179.32,191.38
2017-04-06 22:06:45.830000,L8,203.11,187.09,191.67
2017-04-22 22:06:36.244000,L8,206.32,189.36,190.91
2017-04-29 22:12:18.412000,L8,205.91,181.34,183.19
2017-05-24 22:06:46.292000,L8,153.42,182.28,192.12
2017-06-09 22:06:54.260000,L8,211.74,176.44,193.01
2017-06-16 22:13:07.683000,L8,113.00,,
2017-06-25 22:06:59.518000,L8,216.94,179.53,195.97
2017-07-02 22:12:47.839000,L8,201.44,171.76,183.89
2017-07-02 22:13:11.807000,L8,202.13,14.90,184.99
2017-08-03 22:12:59.825000,L8,196.11,112.59,
2017-08-03 22:13:23.788000,L8,200.54,172.92,182.55
2017-11-16 22:07:28.249000,L8,206.98,199.58,202.62
2018-01-19 22:07:14.526000,L8,200.62,190.42,192.86
2018-02-11 22:12:50.362000,L8,197.07,181.36,188.24
2018-02-11 22:13:14.321000,L8,196.95,182.15,189.85
2018-03-15 22:12:34.251000,L8,202.24,184.03,188.19
2018-03-31 22:12:27.765000,L8,214.07,187.19,202.95
2018-03-31 22:12:51.719000,L8,201.15,178.62,186.99
2018-04-25 22:06:26.771000,L8,204.83,186.28,192.14
2018-05-02 22:12:09.737000,L8,207.25,181.69,183.43
2018-05-02 22:12:33.692000,L8,207.21,181.68,183.50
2018-05-18 22:12:22.813000,L8,206.51,181.15,184.84
2018-05-27 22:06:04.650000,L8,9.06,184.12,186.98
2018-06-19 22:11:57.514000,L8,10.88,176.09,185.32
2018-06-19 22:12:21.473000,L8,61.01,175.64,184.98
2018-06-28 22:06:16.147000,L8,12.58,181.97,198.15
2018-08-22 22:12:30.412000,L8,209.77,187.20,194.41
2018-08-22 22:12:54.367000,L8,209.41,186.70,193.99
2018-08-31 22:06:47.157000,L8,200.86,185.10,188.47
2018-09-07 22:12:36.278000,L8,200.39,179.66,186.57
2018-09-07 22:13:00.241000,L8,200.46,179.59,186.50
2018-09-23 22:12:41.211000,L8,202.10,180.83,185.88
2018-10-02 22:06:59.122000,L8,203.62,188.52,184.26
2018-10-18 22:07:05.594000,L8,202.14,188.91,192.79
2018-11-10 22:12:56.881000,L8,121.73,181.18,183.19
2018-11-10 22:13:20.844000,L8,130.30,179.89,182.78
2018-12-21 22:07:06.566000,L8,197.85,191.77,213.68
2019-02-07 22:06:59.544000,L8,186.59,175.56,178.89
2019-02-14 22:12:45.337000,L8,200.42,186.06,187.83
2019-02-14 22:13:09.296000,L8,199.94,185.94,188.07
2019-03-02 22:12:41.167000,L8,196.30,181.48,183.86
2019-03-02 22:13:05.126000,L8,196.90,181.95,184.51
2019-03-18 22:12:35.978000,L8,199.72,181.60,182.83
2019-03-18 22:12:59.932000,L8,199.88,182.21,182.82
2019-03-27 22:06:47.460000,L8,201.07,188.70,188.31
2019-04-03 22:12:32.527000,L8,201.30,181.68,186.29
2019-04-03 22:12:56.485000,L8,206.04,185.15,191.48
2019-04-12 22:06:42.607000,L8,202.93,188.99,193.10
2019-04-19 22:12:26.487000,L8,204.05,182.19,184.76
2019-05-05 22:12:52.815000,L8,207.00,178.05,185.06
2019-05-21 22:12:39.194000,L8,209.55,182.34,184.20
2019-05-30 22:06:57.095000,L8,204.74,182.29,191.48
2019-06-06 22:12:47.153000,L8,8.98,176.58,183.96
2019-06-06 22:13:11.112000,L8,7.46,179.99,184.98
2019-07-17 22:07:10.971000,L8,204.46,172.90,187.01
2019-08-02 22:07:17.867000,L8,217.62,193.65,203.34
2019-08-18 22:07:23.116000,L8,203.60,186.75,191.51
2019-09-10 22:13:15.713000,L8,198.53,184.28,185.90
2019-09-19 22:07:32.145000,L8,199.20,185.59,188.51
2019-09-26 22:13:21.074000,L8,14.25,182.89,186.13
2019-10-05 22:07:36.198000,L8,206.52,194.70,198.48
2019-10-21 22:07:37.761000,L8,198.45,187.39,189.65
2019-10-28 22:13:24.474000,L8,199.66,180.55,186.59
2019-10-28 22:13:48.433000,L8,202.99,185.57,192.35
2019-11-13 22:13:21.985000,L8,,164.90,127.35
2019-11-29 22:13:20.022000,L8,247.90,236.62,242.73
2019-11-29 22:13:43.981000,L8,247.70,236.44,242.60
2019-12-08 22:07:32.611000,L8,196.62,183.34,183.22
2020-01-09 22:07:25.588000,L8,248.72,247.00,247.25
2020-01-16 22:13:10.914000,L8,196.04,184.73,186.13
2020-01-16 22:13:34.872000,L8,192.26,181.31,183.74
2020-01-25 22:07:21.445000,L8,201.05,189.14,190.26
2020-02-26 22:07:12.690000,L8,196.57,172.12,179.56
2020-03-04 22:12:56.927000,L8,189.37,181.45,181.77
2020-03-04 22:13:20.890000,L8,190.54,183.08,182.26
2020-03-13 22:07:06.074000,L8,200.88,187.80,187.76
2020-04-14 22:06:50.036000,L8,67.30,172.28,44.42
2020-04-21 22:12:33.691000,L8,205.98,180.01,185.05
2020-05-07 22:12:24.481000,L8,151.99,174.05,185.53
2020-05-07 22:12:48.436000,L8,208.13,177.37,190.35
2020-05-16 22:06:39.488000,L8,206.32,186.10,192.39
2020-06-01 22:06:44.481000,L8,11.28,179.90,188.56
2020-06-08 22:12:35.900000,L8,201.03,156.36,179.05
2020-06-08 22:12:59.859000,L8,8.98,174.25,181.88
2020-07-10 22:12:51.600000,L8,204.17,173.54,182.47
2020-07-10 22:13:15.559000,L8,10.61,178.27,185.35
2020-07-19 22:07:07.773000,L8,204.64,177.02,185.03
2020-07-26 22:12:56.525000,L8,206.22,180.73,185.98
2020-07-26 22:13:20.488000,L8,208.51,181.49,185.78
2020-08-04 22:07:11.601000,L8,167.93,123.22,182.15
2020-08-11 22:12:59.530000,L8,201.67,179.81,182.03
2020-08-11 22:13:23.493000,L8,201.60,179.81,182.26
2020-08-27 22:13:08.244000,L8,200.95,184.21,184.62
2020-08-27 22:13:32.207000,L8,202.82,185.74,185.94
2020-09-21 22:07:30.724000,L8,202.12,188.00,191.55
2020-09-28 22:13:19.208000,L8,196.03,170.40,
2020-10-14 22:13:20.968000,L8,197.95,184.36,183.23
2020-10-14 22:13:44.927000,L8,199.43,185.49,185.01
2020-10-23 22:07:33.943000,L8,201.62,189.56,190.90
2020-11-15 22:13:18.132000,L8,199.86,186.98,194.12
2021-01-11 22:07:26.124000,L8,201.61,189.74,195.60
2021-02-03 22:13:08.109000,L8,196.08,183.06,183.51
2021-02-03 22:13:32.068000,L8,193.35,180.10,182.16
2021-02-12 22:07:19.216000,L8,197.21,182.46,185.11
2021-02-19 22:13:27.767000,L8,198.61,186.00,190.09
2021-03-07 22:12:56.281000,L8,198.88,184.23,183.11
2021-04-17 22:06:54.118000,L8,203.54,189.50,189.15
2021-04-24 22:12:37.250000,L8,201.44,177.25,185.47
2021-05-03 22:06:44.632000,L8,202.71,188.07,188.13
2021-05-19 22:06:52.116000,L8,9.49,184.84,185.08
2021-05-26 22:13:06.904000,L8,7.76,174.86,187.30
2021-06-27 22:12:54.060000,L8,203.78,169.87,
2021-06-27 22:13:18.019000,L8,201.54,161.50,
2021-07-06 22:07:08.299000,L8,202.71,171.13,191.00
2021-07-13 22:12:55.390000,L8,151.54,174.75,180.78
2021-07-13 22:13:19.348000,L8,7.89,179.28,181.65
2021-07-22 22:07:12.797000,L8,202.81,177.26,184.92
2021-08-14 22:13:09.539000,L8,204.66,185.78,183.47
2021-08-14 22:13:33.494000,L8,205.47,186.14,183.72
2021-08-23 22:07:25.117000,L8,207.74,188.94,188.83
2021-08-30 22:13:14.099000,L8,196.51,183.65,180.77
2021-08-30 22:13:38.062000,L8,198.74,185.41,182.55
2021-09-24 22:07:32.728000,L8,196.37,180.93,56.70
2021-10-01 22:13:22.595000,L8,197.92,181.73,185.67
2021-10-01 22:13:46.563000,L8,197.69,181.65,185.59
2021-11-02 22:13:26.046000,L8,195.16,186.83,188.70
2021-11-02 22:13:50.004000,L8,194.97,187.06,189.38
2021-11-06 22:14:00.001000,L9,203.56,190.67,192.00
2021-11-18 22:13:20.648000,L8,198.63,186.61,185.13
2021-11-18 22:13:44.611000,L8,200.48,189.11,186.80
2021-12-20 22:13:20.111000,L8,192.92,181.73,182.02
2021-12-20 22:13:44.065000,L8,197.99,186.98,185.47
2021-12-21 22:07:31.120000,L9,213.22,200.18,202.92
2022-01-06 22:07:29.828000,L9,199.19,189.93,185.15
2022-01-13 22:13:14.621000,L9,240.56,241.22,239.53
2022-01-13 22:13:38.580000,L9,231.50,233.86,236.96
2022-01-14 22:07:27.312000,L8,199.27,188.59,187.48
2022-01-21 22:13:11.780000,L8,197.95,186.42,184.60
2022-01-21 22:13:35.739000,L8,197.91,186.30,184.61
2022-01-29 22:13:17.402000,L9,205.79,197.72,196.71
2022-01-29 22:13:41.369000,L9,204.09,195.98,195.22
2022-01-30 22:07:22.237000,L8,212.40,209.44,207.39
2022-02-14 22:13:36.888000,L9,204.26,187.96,194.50
2022-02-15 22:07:18.025000,L8,208.75,194.00,205.09
2022-03-26 22:12:47.702000,L8,208.29,191.06,193.50
2022-03-26 22:13:11.665000,L8,209.01,191.79,193.80
2022-03-27 22:07:10.369000,L9,203.51,188.31,192.93
2022-04-03 22:12:57.221000,L9,203.89,182.79,190.23
2022-04-03 22:13:21.180000,L9,203.69,182.41,190.09
2022-04-11 22:12:50.301000,L8,200.46,185.24,183.48
2022-05-05 22:12:42.986000,L9,204.08,179.49,183.85
2022-05-05 22:13:06.945000,L9,205.41,180.87,185.19
2022-05-06 22:07:05.573000,L8,203.14,184.38,191.20
2022-05-21 22:12:31.466000,L9,202.73,176.03,182.98
2022-05-22 22:07:10.472000,L8,208.35,187.68,188.59
2022-06-07 22:07:19.428000,L8,8.83,165.11,187.33
2022-06-14 22:13:11.037000,L8,,,181.00
2022-06-22 22:12:50.587000,L9,10.79,183.69,182.81
2022-06-22 22:13:14.546000,L9,217.33,189.22,188.66
2022-06-30 22:13:39.455000,L8,4.49,185.37,187.78
2022-07-01 22:07:06.314000,L9,209.03,173.06,190.41
2022-07-08 22:12:51.102000,L9,229.98,197.31,207.35
2022-07-16 22:13:14.888000,L8,5.12,177.31,182.23
2022-08-10 22:07:44.129000,L8,5.02,186.34,192.71
2022-08-26 22:07:46.208000,L8,206.85,190.85,195.12
2022-09-03 22:07:27.941000,L9,202.15,189.05,193.22
2022-10-05 22:07:34.692000,L9,210.42,195.30,203.12
2022-10-21 22:07:41.412000,L9,188.14,175.79,171.85
2022-10-29 22:07:52.427000,L8,15.46,179.32,174.92
2022-11-05 22:13:39.035000,L8,197.40,181.54,184.42
2022-11-06 22:07:39.965000,L9,210.74,198.16,210.51
2022-11-14 22:07:47.062000,L8,209.64,197.00,204.77
2022-11-21 22:13:33.048000,L8,189.90,167.43,
2022-11-22 22:07:41.635000,L9,238.33,183.33,
2022-12-23 22:13:23.727000,L8,201.77,188.89,194.10
2022-12-23 22:13:47.690000,L8,203.64,191.05,198.76
2022-12-24 22:07:37.966000,L9,197.13,185.59,193.41
2022-12-31 22:13:51.762000,L9,189.00,177.87,180.44
2023-01-01 22:07:39.051000,L8,,177.09,180.07
2023-01-08 22:13:24.303000,L8,198.22,185.40,188.45
2023-01-08 22:13:48.257000,L8,197.46,184.52,187.33
2023-01-16 22:13:22.088000,L9,200.71,188.53,191.00
2023-01-16 22:13:46.043000,L9,200.72,188.83,191.28
2023-01-17 22:07:30.257000,L8,204.48,192.88,196.47
2023-01-25 22:07:37.119000,L9,193.66,179.44,180.31
2023-02-10 22:07:44.308000,L9,254.10,252.46,247.45
2023-02-17 22:13:25.410000,L9,198.45,184.78,190.19
2023-02-18 22:07:25.855000,L8,200.97,188.22,191.25
2023-02-25 22:13:04.126000,L8,266.23,270.90,248.67
2023-03-05 22:13:13.287000,L9,206.11,187.32,195.64
2023-03-05 22:13:37.250000,L9,205.88,187.05,195.54
2023-03-06 22:07:14.102000,L8,202.70,186.49,197.02
2023-03-13 22:12:59.020000,L8,203.62,187.91,191.25
2023-03-13 22:13:22.974000,L8,212.10,192.65,197.71
