dates,satname,nzd0306-0000,nzd0306-0001,nzd0306-0002,nzd0306-0003,nzd0306-0004,nzd0306-0005,nzd0306-0006,nzd0306-0007,nzd0306-0008,nzd0306-0009,nzd0306-0010,nzd0306-0011,nzd0306-0012,nzd0306-0013,nzd0306-0014,nzd0306-0015,nzd0306-0023,nzd0306-0024,nzd0306-0025,nzd0306-0026,nzd0306-0027,nzd0306-0028,nzd0306-0029,nzd0306-0030,nzd0306-0031,nzd0306-0032,nzd0306-0033,nzd0306-0034,nzd0306-0035,nzd0306-0036,nzd0306-0037,nzd0306-0038,nzd0306-0016,nzd0306-0017,nzd0306-0018,nzd0306-0019,nzd0306-0020,nzd0306-0021,nzd0306-0022
2006-01-27 21:50:46.347000,L5,350.32,339.24,337.37,344.34,338.82,347.17,349.32,336.58,337.80,347.40,337.96,338.51,335.31,335.31,319.18,305.64,288.03,302.79,324.03,322.13,328.90,328.74,340.22,342.16,324.80,338.63,343.60,349.87,352.12,379.66,,,298.07,286.05,268.83,250.37,219.68,215.02,234.20
2006-02-12 21:51:08.090000,L5,348.30,335.52,339.86,340.60,339.01,337.79,346.79,333.71,329.74,340.07,332.31,329.95,331.64,317.15,322.93,306.04,279.00,293.36,310.70,314.43,319.22,327.22,333.58,334.01,324.10,331.01,338.02,341.80,337.91,331.17,335.18,345.87,298.95,281.18,267.13,247.44,226.37,216.04,224.40
2006-02-21 21:45:08.534000,L5,374.18,358.65,360.52,362.14,361.88,356.54,361.88,354.27,353.18,362.76,364.40,355.79,352.72,358.65,354.18,349.19,,343.96,355.50,342.29,345.60,351.29,350.57,354.13,340.41,354.60,352.04,360.00,362.79,367.82,367.45,360.17,319.72,,,,,,
2006-02-28 21:51:28.213000,L5,356.51,343.80,344.97,348.53,344.11,348.73,352.46,343.67,338.47,351.16,337.36,337.50,340.18,332.59,331.13,315.31,282.99,302.85,319.25,327.74,330.95,334.09,340.74,339.79,331.08,341.84,344.34,349.48,345.63,340.85,342.30,348.73,306.98,285.61,270.35,253.30,231.76,212.97,224.52
2006-03-09 21:45:28.526000,L5,342.58,328.51,334.62,343.06,339.66,342.69,349.81,337.27,333.69,343.44,337.79,332.59,330.86,320.66,322.70,303.18,287.31,307.99,316.86,318.97,323.48,325.58,328.41,333.27,326.22,343.12,343.47,350.08,345.18,339.65,342.18,344.14,299.49,278.78,270.30,256.84,229.19,219.12,236.60
2006-04-26 21:46:20.696000,L5,356.62,346.98,344.90,349.10,350.17,343.58,348.73,336.52,338.87,341.34,335.38,338.75,342.34,334.21,337.00,313.86,289.34,304.84,323.20,324.93,331.49,335.31,337.36,338.79,325.28,338.39,342.48,339.25,327.67,330.60,333.55,335.17,305.50,294.29,277.02,262.67,231.06,218.49,235.54
2006-06-13 21:47:01.718000,L5,324.29,301.82,297.98,284.24,,,,,,,,,,,,,242.29,269.12,287.56,289.86,292.11,302.07,278.52,311.94,296.82,312.87,314.05,322.36,305.43,298.82,305.71,317.28,,,221.50,215.98,192.81,193.17,201.87
2006-07-22 21:53:46.375000,L5,326.16,305.38,292.72,291.78,264.60,,,,,,,,,,,,238.86,265.83,295.57,287.39,296.31,299.30,309.30,311.82,304.75,318.13,315.89,325.44,309.93,306.89,315.82,325.48,,,,,187.22,194.08,209.70
2006-08-23 21:54:11.272000,L5,349.20,332.79,342.06,343.68,338.42,343.17,342.79,334.56,331.89,341.85,332.10,325.89,327.41,308.59,317.93,287.88,284.31,302.17,321.77,323.58,326.16,336.11,333.24,342.78,334.02,348.12,345.73,352.49,343.83,338.12,336.02,343.73,294.74,279.71,270.01,253.99,224.70,217.51,235.46
2006-09-01 21:48:07.347000,L5,340.36,327.46,326.23,328.19,325.40,331.08,331.06,320.06,321.41,330.26,325.28,318.80,319.10,304.98,309.96,284.17,283.25,301.92,319.80,316.93,326.54,334.38,332.34,340.73,334.09,344.19,340.60,348.72,343.00,339.45,344.04,347.23,290.05,271.95,257.43,244.66,216.38,217.54,229.73
2006-10-10 21:54:44.695000,L5,355.24,346.06,355.61,355.26,350.60,353.22,357.20,349.89,347.99,354.23,347.03,346.85,340.66,338.09,334.35,326.05,321.42,320.25,329.50,330.68,334.47,338.68,341.03,351.72,343.74,357.91,353.56,358.09,348.58,345.36,339.73,343.85,316.18,316.73,,,,,271.19
2006-12-06 21:49:05.144000,L5,351.78,333.48,338.50,341.71,338.07,337.17,327.95,322.97,319.15,332.91,318.83,325.46,318.48,308.59,300.91,295.77,273.78,296.36,310.79,316.83,322.92,334.01,346.77,349.64,335.69,349.12,351.52,359.22,349.92,340.83,337.62,342.57,301.10,283.40,266.02,254.77,239.46,221.51,212.15
2006-12-13 21:55:19.357000,L5,328.50,314.35,309.63,309.97,308.48,310.12,313.24,309.35,301.58,297.60,300.29,287.54,283.89,286.65,277.22,261.62,226.83,235.64,262.81,264.83,271.59,268.11,269.56,280.06,279.97,303.66,307.25,313.98,302.54,300.77,305.98,301.94,257.13,251.33,237.04,219.70,210.69,181.83,186.11
2007-01-30 21:55:36.438000,L5,354.42,342.94,331.77,335.51,335.21,333.98,342.21,328.37,324.00,346.61,338.27,336.62,337.49,331.00,326.22,306.36,277.94,299.86,316.05,327.31,332.32,336.83,332.79,331.74,315.93,327.77,333.55,344.22,332.13,338.31,345.94,354.41,303.92,277.48,264.07,245.14,237.97,213.94,215.03
2007-02-08 21:49:26.499000,L5,340.22,332.26,334.19,334.52,336.10,335.59,341.71,332.95,332.63,338.67,332.34,335.15,331.00,322.75,326.64,310.51,294.93,312.87,331.40,321.40,330.85,332.89,338.45,340.14,326.35,342.55,349.74,358.53,353.22,340.80,349.53,356.39,302.10,287.99,276.11,260.56,253.37,230.52,239.60
2008-01-10 21:45:41.606000,L5,332.86,322.31,329.53,335.12,326.12,333.86,336.26,323.46,327.05,336.58,325.22,328.12,324.71,315.80,319.46,299.18,286.28,300.83,312.36,319.91,332.25,331.91,341.53,338.20,335.24,346.39,345.94,349.24,346.41,350.14,351.02,357.06,290.87,273.63,257.22,243.95,229.90,230.65,235.70
2011-01-02 21:44:23.135000,L5,336.73,329.22,335.40,334.09,329.18,332.02,341.53,331.82,331.79,342.88,332.56,334.23,330.87,321.77,314.49,295.04,286.25,301.99,315.14,316.02,320.04,315.41,323.43,328.87,318.97,327.48,336.52,344.43,344.00,334.41,334.99,345.42,291.99,277.19,259.51,240.17,222.16,219.35,229.80
2011-01-18 21:44:24.452000,L5,336.84,326.16,339.65,334.68,333.61,333.11,341.41,336.91,337.20,348.49,336.48,344.00,335.92,337.20,332.46,313.80,303.42,323.87,328.60,338.08,340.95,339.01,336.66,338.94,337.63,346.45,345.00,352.15,351.46,348.64,347.47,361.04,300.04,296.40,269.56,254.54,228.13,210.23,233.04
2011-01-25 21:50:35.036000,L5,357.65,346.17,349.10,348.02,349.92,351.88,355.22,349.37,349.63,351.63,356.20,351.78,350.76,348.49,349.06,343.15,313.57,334.03,338.78,337.83,340.98,346.15,347.42,356.77,339.59,350.74,353.51,353.69,345.03,337.97,344.33,352.56,335.88,,,,,,
2011-10-24 21:48:35.845000,L5,354.60,346.98,342.57,341.72,338.14,342.18,346.01,335.65,329.42,339.06,336.39,334.98,335.41,329.64,328.22,304.13,276.01,300.80,325.42,318.53,332.98,329.14,338.90,329.95,302.78,327.68,328.62,328.05,310.17,283.76,309.20,326.54,302.05,290.79,272.96,247.74,201.94,215.32,227.69
2013-05-15 21:56:27.145000,L8,343.22,322.97,323.16,343.53,326.41,323.91,334.13,310.00,312.83,323.64,306.44,327.33,320.79,319.45,305.49,302.48,286.21,302.12,340.40,341.37,329.59,338.19,334.39,332.17,313.84,343.53,338.38,344.38,347.99,363.54,355.64,343.36,301.41,290.86,272.96,254.08,228.50,226.87,240.46
2013-05-31 21:56:31.642000,L8,,,,,,,,,,,,,,,,,259.67,272.98,292.02,289.61,300.18,299.13,305.83,311.09,297.59,308.74,309.09,310.64,303.83,298.55,302.99,311.29,,,,,187.03,198.42,205.31
2013-06-07 22:02:40.903000,L8,,,,,,,,,,,,,,,,,252.08,269.22,286.03,287.55,293.31,294.48,300.89,308.12,286.01,303.79,305.85,306.62,298.64,295.75,300.87,305.51,,,,,172.64,191.17,198.77
2013-06-16 21:56:25.784000,L8,298.11,286.81,299.71,268.28,,,,,,,,,,,,,264.58,278.95,293.30,298.99,302.97,301.35,309.27,314.11,300.82,313.98,313.82,315.86,309.09,307.17,310.20,318.98,,,,,176.15,197.46,209.67
2013-06-23 22:02:34.637000,L8,316.72,295.43,299.77,277.81,,,,,,,,,,,,,258.25,272.55,288.42,291.06,299.85,304.13,308.08,311.84,295.19,310.04,312.25,313.93,305.79,302.80,304.30,315.56,,,,,,,
2013-07-18 21:56:26.327000,L8,,,,,,,,,,,,,,,,,,,,,,,,309.87,278.86,295.79,298.23,302.38,294.20,296.01,295.23,293.06,,,,,,,
2013-07-25 22:02:37.865000,L8,298.91,280.76,296.09,273.08,,,,,,,,,,,,,246.42,262.60,274.99,265.24,277.50,278.63,302.00,308.26,270.30,295.37,305.51,302.67,265.27,,,,,,,,,,
2013-08-19 21:56:30.126000,L8,327.69,324.53,323.16,336.80,343.49,362.88,349.09,351.13,350.79,334.89,340.28,342.29,322.99,388.58,337.25,337.52,270.37,286.65,310.67,302.53,309.82,314.60,323.52,329.17,314.82,326.66,330.21,328.77,324.64,325.18,331.16,334.95,286.52,274.48,261.60,242.49,189.78,207.78,227.44
2013-10-06 21:56:21.607000,L8,356.35,347.08,341.85,342.52,346.77,358.86,369.62,364.60,348.49,351.97,357.98,356.89,355.01,350.58,348.34,342.09,333.56,342.06,344.97,352.59,368.04,364.90,353.41,354.55,329.56,344.47,347.53,349.71,340.71,342.37,339.57,344.68,328.87,,,,,,
2013-10-29 22:02:22.230000,L8,332.24,323.15,317.67,323.11,318.96,322.90,327.14,317.52,320.41,325.88,319.60,316.21,317.01,314.66,310.47,301.23,272.43,297.42,305.43,305.13,311.62,310.66,320.80,318.64,302.54,316.62,332.78,331.28,307.90,315.00,322.11,325.02,293.67,278.67,269.98,258.98,208.00,220.80,214.87
2013-11-07 21:56:13.098000,L8,344.32,335.52,328.27,341.42,332.22,337.75,341.33,341.69,333.53,335.26,342.74,348.02,351.29,337.24,340.60,350.53,317.19,325.29,329.64,330.83,341.53,353.90,351.63,353.90,339.49,345.98,355.05,349.36,350.60,345.21,341.07,340.16,329.49,312.85,,,,,253.82
2013-11-23 21:56:03.944000,L8,321.89,318.49,322.17,326.68,319.79,323.57,324.24,313.97,313.20,321.38,314.81,316.30,315.23,313.59,309.39,297.98,268.54,286.09,303.02,305.94,312.02,314.78,319.28,320.88,310.04,320.16,319.85,319.68,314.98,316.49,314.61,323.18,285.93,274.15,261.57,239.30,205.79,213.98,210.57
2013-11-30 22:02:16.559000,L8,328.57,327.25,337.01,325.69,327.70,327.18,332.72,328.49,325.36,333.51,324.89,323.26,315.46,314.78,306.31,296.50,262.96,284.01,306.93,301.94,312.69,313.69,315.51,327.70,311.12,340.06,337.07,324.58,320.49,325.37,317.65,328.74,282.20,271.24,259.03,236.75,193.37,209.98,208.50
2013-12-16 22:02:09.908000,L8,321.82,319.62,317.20,323.63,318.48,326.11,327.01,314.82,316.04,321.40,314.13,316.45,315.13,310.91,305.56,294.00,266.45,287.15,302.18,304.57,314.52,316.26,320.36,326.88,310.23,318.39,325.21,324.06,315.38,316.56,315.20,331.46,283.94,271.22,258.23,236.23,192.88,210.82,212.92
2014-02-11 21:55:20.778000,L8,326.39,323.45,327.66,331.40,332.59,329.59,335.92,330.08,324.51,328.10,316.32,332.34,316.81,314.72,309.98,299.44,272.26,296.74,309.66,308.16,315.52,317.78,323.26,331.45,320.62,340.18,337.87,327.19,334.58,319.75,319.66,338.87,300.18,279.62,265.45,241.93,190.21,208.55,227.70
2014-03-06 22:01:13.234000,L8,338.84,323.78,334.78,343.05,336.61,332.13,332.33,330.31,331.18,342.66,352.03,356.41,350.96,342.99,343.23,329.51,310.17,326.44,325.60,329.82,336.54,351.16,348.70,344.03,337.97,342.63,338.08,338.43,330.55,339.58,338.26,338.22,324.79,,,,,224.55,242.14
2014-05-02 21:54:10.285000,L8,328.96,316.17,317.06,317.43,313.23,320.15,331.70,311.46,311.99,324.83,311.98,314.22,316.68,310.86,308.97,298.60,273.95,293.15,305.73,310.22,315.78,316.48,321.67,324.58,314.78,328.87,331.44,322.55,319.65,319.78,323.47,332.03,285.97,275.14,267.21,237.04,201.03,224.25,225.48
2014-05-09 22:00:15.454000,L8,328.03,315.85,313.10,314.04,311.36,317.19,325.95,310.67,309.85,320.59,310.85,311.21,316.96,310.36,307.98,296.81,280.24,290.31,305.44,309.29,313.61,314.74,322.31,323.16,312.42,322.52,328.78,326.83,323.69,324.51,331.11,332.47,285.55,275.17,266.58,238.01,204.49,227.61,221.63
2014-05-18 21:53:59.589000,L8,,,,,,,,,,,,,,,,,,,,,,,,,269.12,294.53,300.15,306.26,295.97,296.85,300.90,310.39,,,,,,,
2014-05-25 22:00:10.718000,L8,330.84,317.73,311.87,314.20,312.76,318.07,327.71,308.42,316.35,322.28,306.96,308.78,316.02,307.69,307.32,297.74,276.40,290.88,312.51,313.78,315.30,316.23,322.18,329.55,320.82,329.20,337.16,327.81,323.78,323.99,330.48,333.30,286.64,275.72,267.95,238.71,198.92,210.00,227.57
2014-06-19 21:54:11.305000,L8,,,,,,,,,,,,,,,,,248.56,266.50,276.26,282.99,286.37,281.60,,,271.74,298.14,303.26,308.22,298.43,297.94,301.87,312.16,,,,,,,
2014-07-05 21:54:17.655000,L8,,,,,,,,,,,,,,,,,249.75,265.67,281.18,286.75,286.75,289.68,301.24,283.91,282.40,304.50,304.39,308.12,302.26,298.29,303.23,309.76,,,,,,,
2014-07-12 22:00:31.114000,L8,,,,,,,,,,,,,,,,,243.02,258.69,278.53,284.01,286.47,289.56,256.95,291.69,265.96,295.55,298.89,301.92,290.29,295.49,297.91,303.58,,,,,,,
2014-08-06 21:54:29.719000,L8,332.25,321.39,317.03,317.35,317.60,321.72,327.43,315.35,319.95,326.05,314.58,317.87,322.94,314.49,316.25,303.01,282.67,309.63,318.87,327.43,326.44,324.41,331.67,332.97,319.11,341.52,335.78,338.30,330.95,330.41,332.32,341.54,294.90,284.10,272.54,245.58,195.00,215.87,230.40
2014-08-13 22:00:42.730000,L8,337.86,330.47,337.80,345.77,340.93,337.63,337.03,331.25,330.50,334.06,335.27,346.06,347.04,342.53,349.80,342.00,299.30,327.11,346.19,341.39,343.84,346.03,345.16,351.70,345.62,354.79,348.75,348.58,342.72,345.96,337.90,338.31,324.56,315.71,,,235.53,226.29,239.57
2014-09-07 21:54:36.706000,L8,335.88,323.24,321.60,323.29,324.08,327.34,332.46,323.91,324.46,328.70,316.56,321.74,319.85,314.25,311.60,300.32,281.08,304.99,316.11,316.55,317.92,321.58,331.04,329.59,319.09,334.01,333.57,330.28,328.53,325.93,332.34,337.62,289.92,280.54,270.48,243.98,191.20,213.01,227.47
2014-09-23 21:54:33.372000,L8,340.43,336.59,328.27,332.96,328.03,334.39,332.10,327.59,329.04,331.13,331.22,328.82,327.23,321.49,316.08,304.57,281.42,301.93,314.55,323.17,324.63,335.14,326.76,329.44,319.73,338.83,330.85,334.03,328.97,325.42,330.43,338.16,292.98,284.95,270.00,245.71,215.00,220.06,234.99
2014-10-25 21:54:40.727000,L8,326.49,324.50,315.68,317.58,311.51,322.55,328.82,318.29,320.46,325.69,314.07,315.22,315.33,310.13,306.38,295.48,268.77,283.93,299.77,304.63,312.24,311.03,317.49,318.31,304.33,316.84,311.24,314.83,310.69,315.04,315.18,320.90,287.79,275.66,263.69,236.78,197.07,207.13,228.13
2014-11-01 22:00:50.529000,L8,330.21,323.80,318.45,319.47,316.29,320.32,324.02,318.72,318.58,324.04,315.36,316.68,315.12,310.59,307.76,296.52,268.74,292.92,305.07,308.08,313.98,314.18,320.25,325.06,318.27,325.91,317.47,318.90,314.73,318.23,318.53,324.70,286.09,277.05,263.71,239.33,195.01,210.44,230.04
2014-11-17 22:00:50.637000,L8,332.78,327.33,316.26,322.74,314.61,327.48,329.80,319.66,323.59,325.78,315.70,318.10,317.87,313.37,308.87,297.82,271.06,290.52,303.35,304.70,313.55,314.95,318.92,320.66,312.64,320.47,321.61,321.58,314.40,319.03,317.20,323.45,288.82,277.85,262.23,236.89,193.22,212.07,225.52
2015-01-04 22:00:41.874000,L8,316.61,307.41,309.82,312.77,309.12,315.05,318.26,308.43,305.15,317.54,309.20,310.99,311.47,307.73,302.62,292.06,257.51,283.18,297.85,302.47,309.94,311.84,317.06,321.99,306.14,309.59,317.98,317.64,311.41,313.35,310.21,322.46,281.65,270.99,254.49,232.01,193.66,202.19,223.92
2015-01-20 22:00:37.655000,L8,,,,,,,,,,347.75,313.26,315.26,315.31,304.18,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03 21:53:50.839000,L8,314.04,308.47,311.41,312.58,308.21,316.15,319.16,308.35,306.12,318.82,310.55,312.40,313.65,310.97,306.31,298.87,267.34,287.20,303.69,306.36,312.76,312.12,319.73,319.20,307.28,317.47,313.52,317.66,313.39,317.28,316.24,326.26,286.58,278.78,265.67,236.17,199.90,204.86,217.39
2015-04-19 21:53:50.674000,L8,300.61,291.54,295.53,278.04,,285.28,303.42,294.10,292.63,305.82,290.17,300.91,298.63,291.68,292.47,268.56,259.63,272.40,292.41,290.95,305.71,305.07,306.76,312.57,290.31,303.53,304.36,306.83,302.98,295.49,302.04,313.81,266.14,247.86,225.66,219.90,189.70,199.26,203.35
2015-05-05 21:53:36.670000,L8,330.21,315.10,314.55,316.68,311.69,317.11,325.74,311.69,311.58,323.76,310.44,316.36,320.37,312.93,310.01,299.80,272.62,287.68,307.95,329.40,323.92,318.39,322.65,329.89,319.23,329.60,331.96,329.90,321.09,318.51,320.71,331.57,288.37,279.42,269.59,244.31,204.42,216.07,216.72
2015-05-12 21:59:40.983000,L8,331.52,318.81,318.24,320.59,314.30,319.63,325.39,315.50,316.18,330.37,312.17,322.27,321.02,325.22,324.94,309.65,275.42,297.43,318.25,312.66,326.50,332.13,325.27,332.55,318.20,331.82,332.87,331.52,322.97,319.31,322.70,332.26,294.16,284.11,274.27,248.28,209.53,213.86,230.11
2015-05-21 21:53:31.594000,L8,,,,,,,,,,,,,,,,,244.97,264.83,276.62,283.63,293.68,293.43,298.12,300.70,275.11,294.37,297.26,252.03,,,,,,,,,,,
2015-05-28 21:59:43.617000,L8,331.51,317.71,316.24,313.83,312.14,317.37,327.08,312.51,314.82,332.37,309.26,312.90,320.59,314.79,312.76,301.80,278.35,301.42,317.45,315.27,326.89,331.68,327.64,334.27,322.50,333.71,336.67,336.15,331.21,326.73,329.42,337.03,294.38,283.45,271.67,248.13,197.24,206.10,228.01
2015-06-13 21:59:55.847000,L8,,,,,,,,,,,,,,,,,243.98,262.29,269.27,264.77,289.76,286.08,,,271.61,293.70,298.61,305.98,264.77,,,,,,,,,,
2015-07-15 22:00:12.360000,L8,,,,,,,,,,,,,,,,,248.26,263.68,272.55,271.06,290.51,289.25,298.62,282.47,274.04,296.11,297.50,,,,,,,,,,,,
2015-07-24 21:54:04.364000,L8,,,,,,,,,,,,,,,,,243.87,262.96,272.28,269.48,287.67,284.50,296.85,277.38,272.62,293.87,295.09,,,,,,,,,,,,
2015-08-25 21:54:15.555000,L8,327.80,315.15,315.66,317.82,314.01,319.79,326.59,312.54,320.89,326.74,310.98,310.08,316.76,311.41,308.04,297.49,269.85,286.08,314.36,309.24,314.47,316.29,321.03,329.61,311.55,321.93,333.54,331.23,321.36,323.90,327.02,331.45,283.68,272.85,265.80,238.86,195.81,224.98,224.06
2015-11-13 21:54:34.679000,L8,320.23,322.71,321.89,333.04,323.95,326.81,331.07,314.49,322.27,330.77,314.18,323.65,317.87,321.39,307.23,297.05,269.82,286.27,303.25,304.08,311.83,311.51,320.32,319.44,309.96,319.07,330.05,325.85,318.43,318.29,318.67,328.32,285.04,275.20,264.27,238.45,198.07,222.10,225.12
2015-11-29 21:54:37.466000,L8,319.36,320.09,322.73,330.61,320.78,327.66,330.40,324.36,325.19,327.96,311.79,313.48,315.30,311.81,306.30,296.74,268.51,291.66,304.51,308.09,314.70,332.95,321.95,324.57,312.42,321.73,331.01,325.63,318.10,314.30,319.74,322.79,285.63,276.23,264.08,239.73,199.51,225.75,228.70
2016-01-16 21:54:33.494000,L8,310.80,312.50,309.79,320.44,309.39,316.95,317.48,307.34,308.01,316.84,308.16,310.53,313.10,308.15,303.32,293.41,262.83,288.34,301.85,306.43,313.68,314.36,319.00,322.15,308.27,315.62,318.70,318.98,311.42,309.01,309.06,321.88,283.61,273.23,256.87,234.35,203.52,225.29,227.66
2016-01-23 22:00:44.120000,L8,317.77,331.31,329.29,340.28,339.70,337.05,333.27,331.70,331.34,343.79,341.15,339.40,350.29,342.58,309.52,299.85,272.22,297.80,339.34,335.77,343.48,341.20,343.38,341.13,325.61,342.86,338.12,339.89,326.34,322.78,326.74,336.07,290.31,285.06,270.79,247.45,207.82,229.98,229.05
2016-02-01 21:54:31.283000,L8,313.78,309.66,311.96,316.37,312.42,318.19,318.51,308.36,307.22,318.08,311.65,316.90,313.85,312.37,306.79,297.39,269.95,291.79,304.24,309.95,318.23,317.22,322.97,330.19,313.87,322.01,325.14,327.35,324.82,315.52,318.09,329.81,287.02,278.57,263.86,237.51,211.29,225.57,223.94
2016-02-24 22:00:32.934000,L8,314.34,307.91,314.85,315.64,311.43,317.35,320.24,310.99,308.95,320.26,312.87,317.65,315.26,312.04,307.06,297.31,263.64,293.03,305.05,309.01,315.16,315.25,323.08,328.46,314.22,323.15,324.66,321.82,317.22,311.50,314.34,325.84,286.82,279.80,267.91,241.09,204.52,230.00,231.68
2016-03-04 21:54:21.556000,L8,311.38,311.09,314.04,317.25,311.27,318.43,321.00,310.65,310.02,319.12,309.65,313.69,315.41,309.63,307.55,297.44,266.17,292.36,305.23,311.26,316.68,316.83,323.75,323.99,313.19,320.51,328.50,325.79,315.55,315.74,319.67,330.75,286.52,278.52,267.65,239.29,208.12,234.03,234.82
2016-03-20 21:54:15.119000,L8,314.53,308.22,313.64,314.98,311.36,314.57,319.73,307.92,307.23,317.02,310.96,315.99,315.46,311.91,309.48,299.92,269.54,291.71,305.02,308.26,315.98,317.96,321.60,330.44,313.23,335.06,334.04,331.29,328.79,319.77,329.74,341.14,289.14,280.90,271.02,242.54,210.51,229.45,226.22
2016-03-27 22:00:21.157000,L8,,283.13,293.43,298.05,289.70,293.98,300.18,282.92,273.55,296.33,287.57,296.25,292.08,271.27,267.09,264.12,250.10,264.28,270.05,271.08,293.57,293.44,301.52,308.33,279.44,302.73,308.73,306.15,292.12,250.74,296.04,310.02,253.30,236.74,212.05,203.23,,,
2016-04-21 21:54:00.236000,L8,323.16,308.08,311.53,312.25,307.09,317.36,319.00,307.39,306.35,317.78,308.27,310.65,313.10,310.25,306.54,296.93,273.00,290.69,304.97,308.61,317.71,315.34,325.70,329.46,316.06,329.86,326.24,326.39,320.01,323.10,319.98,328.11,286.27,278.48,265.63,235.83,211.64,223.83,225.06
2016-04-28 22:00:13.508000,L8,323.82,307.13,309.79,310.50,306.76,313.96,317.73,305.51,302.85,316.82,307.08,311.44,312.84,308.71,305.11,296.88,269.41,294.74,305.98,309.43,316.85,316.39,320.67,324.12,311.71,322.32,320.53,318.38,312.74,309.21,314.11,326.49,286.34,279.05,268.05,240.49,202.65,222.48,226.34
2016-05-23 21:54:05.534000,L8,,,,,,,,,291.78,297.61,280.08,298.76,298.52,282.97,279.22,267.66,,,,,,,298.57,305.66,292.54,303.17,306.99,,,,,,263.08,243.77,221.81,,,,
2016-06-15 22:00:21.016000,L8,,,,,,,,,,,,,,,,,250.20,267.56,270.31,269.15,291.39,291.75,,,262.68,293.43,302.86,,,,,,,,,,,,
2016-07-01 22:00:30.433000,L8,327.47,317.25,315.35,316.07,312.78,319.87,325.62,310.37,317.70,322.77,308.51,320.53,322.05,318.35,317.24,307.99,296.51,303.52,321.19,328.38,330.21,339.36,331.95,333.57,324.80,336.25,341.20,334.66,333.97,323.38,329.35,339.34,298.36,293.05,275.31,249.27,208.50,220.14,229.34
2016-07-17 22:00:37.249000,L8,,,,,,,,,,,,,,,,,262.08,274.16,299.34,299.61,310.55,304.36,311.20,315.58,278.62,308.98,313.87,310.73,302.98,296.83,303.36,313.95,,219.15,230.06,227.04,193.95,212.17,210.55
2016-08-11 21:54:30.396000,L8,330.73,324.26,315.90,313.63,312.11,317.82,325.10,310.91,309.75,323.17,310.35,312.19,314.61,310.56,309.87,299.77,281.86,297.02,309.16,311.98,316.72,320.87,325.58,327.13,314.48,330.17,329.53,325.63,319.76,314.19,319.98,329.10,289.41,282.88,270.53,237.20,201.43,216.66,226.33
2016-08-18 22:00:44.970000,L8,334.36,329.13,329.08,327.49,321.48,321.78,329.05,316.93,320.17,325.72,317.02,317.09,318.92,313.47,317.10,301.92,272.73,294.72,309.61,306.94,319.19,318.72,324.96,332.98,315.82,333.18,334.53,327.78,315.04,309.60,349.67,351.64,293.04,290.20,291.62,244.26,199.54,219.87,239.97
2016-08-27 21:54:38.045000,L8,331.53,323.68,316.12,321.26,314.74,322.32,327.10,312.88,311.69,322.99,311.94,316.04,316.54,315.50,312.10,302.95,280.71,296.57,307.52,312.01,321.97,331.94,326.53,329.98,319.22,338.35,334.51,327.79,321.32,319.08,323.28,326.87,292.49,282.96,271.14,243.27,201.08,231.50,234.50
2016-09-12 21:54:42.081000,L8,337.04,333.11,318.37,328.77,332.10,324.86,334.36,326.76,330.34,330.24,317.15,339.11,321.39,315.80,311.90,300.75,279.06,,,,,,,333.61,321.12,334.32,336.68,334.28,329.69,324.90,328.08,335.37,288.60,282.17,270.04,242.38,208.10,220.71,230.35
2016-10-14 21:54:48.055000,L8,,,,,,,335.27,327.99,322.37,331.03,312.60,309.26,312.65,307.63,301.94,289.36,,,313.52,306.24,314.82,317.98,331.16,331.82,315.18,329.83,329.44,329.85,317.59,315.27,319.11,329.64,281.37,270.62,261.85,240.67,214.32,230.18,263.52
2016-10-30 21:54:49.407000,L8,339.07,328.73,321.46,332.36,327.32,332.24,337.32,326.53,325.55,333.96,325.43,324.49,323.54,324.24,316.43,306.32,277.58,301.81,313.68,313.04,324.03,333.03,340.37,339.35,319.89,337.81,335.37,333.46,328.73,322.76,325.04,335.88,295.74,287.03,273.73,251.25,230.89,228.28,232.56
2016-11-15 21:54:48.578000,L8,319.79,317.09,308.48,317.74,311.85,319.87,326.28,309.11,311.75,319.12,307.63,309.35,310.94,308.13,304.25,292.79,267.63,287.02,302.52,304.67,313.00,314.78,317.78,323.01,311.86,319.80,326.49,321.68,310.60,310.90,308.82,320.97,283.87,272.87,258.02,234.08,201.03,218.01,227.19
2016-11-22 22:00:59.693000,L8,321.31,313.54,312.00,317.38,314.73,319.31,323.11,312.33,309.87,323.10,309.54,312.74,313.20,311.83,305.95,295.98,265.95,286.75,303.41,306.43,313.70,315.03,317.99,321.70,312.22,320.81,320.25,319.41,309.49,307.26,308.55,320.88,284.41,273.83,258.72,233.24,201.21,209.83,227.58
2016-12-17 21:54:43.657000,L8,315.61,315.23,311.15,327.30,314.26,328.09,325.48,317.54,320.12,325.37,309.78,313.94,315.90,312.45,306.82,298.33,274.23,295.61,306.05,311.84,317.12,319.13,323.00,323.01,314.88,328.00,332.41,322.70,316.61,312.79,313.38,324.07,286.82,280.41,266.18,241.81,208.36,213.91,232.36
