dates,nzd0129-0000,nzd0129-0001,nzd0129-0002,nzd0129-0003,nzd0129-0004,nzd0129-0005,nzd0129-0006,nzd0129-0007,satname
1999-08-26 22:04:44+00:00,,,,335.17,336.65,330.35,342.74,334.1,L7
1999-09-27 22:04:48+00:00,346.36,366.49,,335.17,342.445,344.45500000000004,349.875,336.36,L7
1999-11-14 22:04:42+00:00,346.36,366.49,,335.17,343.1433333333334,346.76,346.89000000000004,334.97,L7
2000-01-01 22:04:37+00:00,346.36,366.49,,326.565,340.6925,347.58500000000004,338.7425,334.985,L7
2000-02-11 21:58:22+00:00,346.36,366.49,,326.565,339.588,346.854,339.158,335.354,L7
2000-03-30 21:58:09+00:00,347.98,347.92,,331.62,335.7825,345.2475,332.6225,333.52,L7
2000-08-12 22:02:54+00:00,347.98,347.92,,345.28,330.08,329.695,334.63,329.89,L7
2000-12-11 21:56:00+00:00,,,,,,323.76,345.65999999999997,333.775,L7
2001-01-03 22:02:12+00:00,,,,310.08,326.76,323.76,345.65999999999997,333.775,L7
2001-02-13 21:56:03+00:00,,,,330.03,342.22,334.68,352.91999999999996,336.39,L7
2001-03-24 22:01:59+00:00,,,,330.03,342.22,341.45000000000005,350.73333333333335,336.18333333333334,L7
2001-06-05 21:55:16+00:00,,,,330.03,342.22,335.2966666666667,347.5325,337.0825,L7
2001-08-24 21:54:24+00:00,,,,,,332.44,336.79333333333335,336.02666666666664,L7
2001-09-09 21:54:12+00:00,,338.27,,343.81,327.9,339.2125,341.38750000000005,338.43,L7
2001-09-25 21:54:04+00:00,,341.135,,343.15999999999997,325.695,332.5575,338.49,337.145,L7
2001-10-02 22:00:04+00:00,355.87,341.135,,343.15999999999997,325.695,338.118,342.294,337.366,L7
2001-10-11 21:53:46+00:00,353.71000000000004,344.2366666666667,,344.8433333333333,325.695,334.3066666666667,341.1133333333333,336.17333333333335,L7
2002-01-22 22:00:40+00:00,353.71000000000004,330.005,,341.945,326.21999999999997,332.2133333333333,335.70666666666665,334.32,L7
2002-02-23 22:00:43+00:00,353.71000000000004,322.746,354.21,340.49,324.525,329.7033333333333,334.26,334.678,L7
2002-04-12 22:00:37+00:00,,295.87999999999994,354.21,334.93666666666667,323.35499999999996,323.0066666666667,323.68,330.11,L7
2002-04-28 22:00:38+00:00,,304.5275,350.435,330.43,323.16,326.555,328.4775,332.34999999999997,L7
2002-05-07 21:54:27+00:00,,310.54200000000003,349.7966666666666,333.154,323.06,332.398,333.494,336.9775,L7
