dates,satname,nzd0496-0000,nzd0496-0002,nzd0496-0003,nzd0496-0004,nzd0496-0005,nzd0496-0006,nzd0496-0007,nzd0496-0008,nzd0496-0009,nzd0496-0010,nzd0496-0011,nzd0496-0012,nzd0496-0013,nzd0496-0014,nzd0496-0015,nzd0496-0016,nzd0496-0017,nzd0496-0001
2006-10-31 22:15:04.884000,L5,310.90,218.18,313.78,290.08,273.81,315.76,309.48,289.62,275.50,275.00,296.24,296.87,304.74,294.53,,,,
2006-12-11 22:09:16.015000,L5,344.53,337.67,343.21,351.20,343.63,326.24,315.50,311.17,312.83,319.65,333.76,336.06,347.52,363.90,369.32,360.28,371.02,331.15
2007-01-03 22:15:37.058000,L5,,,,,,,,,,,287.05,296.14,302.65,308.56,307.85,305.63,325.99,
2007-09-09 22:07:45.163000,L5,337.05,334.58,336.15,347.47,337.80,336.19,325.32,323.39,316.82,328.96,339.40,346.46,352.23,359.26,351.29,346.95,361.99,329.47
2008-11-14 21:57:52.281000,L5,343.32,329.02,331.53,346.18,337.90,339.46,329.54,327.99,319.55,331.85,343.44,348.61,349.71,354.16,348.15,350.37,354.30,325.27
2009-01-17 21:59:44.398000,L5,293.65,296.46,300.32,307.02,,,,,,,299.71,303.74,312.30,326.53,322.23,319.99,331.82,
2010-02-05 22:05:29.575000,L5,346.86,359.53,364.33,373.58,365.71,355.11,348.07,343.75,340.14,347.18,354.66,358.67,365.21,373.86,374.77,372.89,384.95,347.55
2010-11-27 22:10:35.713000,L5,,,,,,,,,,,295.91,304.42,302.73,306.65,304.44,302.75,310.10,
2010-12-22 22:04:29.137000,L5,343.68,334.46,334.96,347.98,339.85,330.27,320.04,314.90,311.14,322.96,333.46,339.22,348.66,363.63,361.63,353.45,367.57,328.52
2011-03-12 22:04:31.079000,L5,299.51,,,,,,,,,,295.73,311.62,320.72,325.74,311.12,302.32,318.35,
2013-05-11 22:22:42.945000,L8,298.21,,,,,,,,,,,,,,296.26,292.13,304.55,
2013-06-05 22:16:38.960000,L8,292.77,,,,,,,,,,,,,,,,,
2013-06-28 22:22:44.910000,L8,,,,,,,,,,,,,,304.06,301.35,298.95,312.46,
2013-08-08 22:16:37.441000,L8,315.48,308.52,337.34,348.14,340.29,327.01,312.04,315.48,281.52,325.00,324.05,341.54,359.72,362.59,353.15,352.05,361.89,292.25
2013-08-31 22:22:26.282000,L8,292.40,,,,,,,,,,,,,,295.87,291.62,300.01,
2013-08-31 22:22:50.245000,L8,291.88,,,,,,,,,,,,,,295.67,291.29,299.10,
2013-10-11 22:16:29.291000,L8,293.63,,284.07,308.34,293.72,290.85,278.91,275.11,276.34,282.89,293.13,305.50,314.99,319.95,313.87,306.79,312.80,
2013-10-18 22:22:37.411000,L8,291.49,,,,,,,,,,279.15,290.09,298.08,302.80,300.75,294.77,301.15,
2013-10-27 22:16:19.549000,L8,302.63,286.13,292.95,304.72,289.59,284.97,276.24,273.55,271.26,279.55,290.18,304.40,312.25,318.45,316.27,304.18,311.54,281.65
2013-11-03 22:22:32.045000,L8,297.53,282.85,291.30,305.33,290.74,290.72,284.10,282.23,278.16,286.58,296.58,320.11,326.88,332.71,353.60,318.68,322.46,280.96
2013-11-19 22:22:25.407000,L8,288.64,,,,,,,,,,281.20,293.11,299.39,304.50,297.91,291.04,303.66,
2013-12-30 22:16:01.055000,L8,291.91,,,,,,,,,,,,291.48,301.31,278.84,287.54,296.76,
2014-02-23 22:21:32.043000,L8,289.01,,,,,,,,,,,,,,,,,
2014-03-11 22:21:19.920000,L8,291.15,,,,,,,,,225.76,281.12,290.74,300.11,303.98,298.01,292.88,305.28,
2014-03-20 22:15:01.497000,L8,292.22,,,,,,,,,,283.04,290.73,300.24,304.61,299.42,293.66,302.96,
2014-04-21 22:14:29.865000,L8,295.83,,,,,,,,,,281.15,287.62,304.86,305.53,300.21,297.28,309.53,
2014-05-30 22:19:58.900000,L8,295.72,,,,,,,,,,280.15,239.99,298.84,304.20,295.22,294.45,304.72,
2014-05-30 22:20:22.872000,L8,317.83,301.62,297.05,348.00,333.98,326.10,300.46,286.30,279.80,326.37,329.87,346.18,352.31,352.08,350.95,354.85,362.11,304.26
2014-07-01 22:20:10.138000,L8,,,,,,,,,,,,,298.85,303.49,292.80,296.48,306.50,
2014-07-17 22:20:15.980000,L8,321.61,308.99,313.18,333.08,305.51,307.74,297.48,301.80,283.84,318.19,315.76,320.20,325.18,336.83,328.33,341.10,349.20,309.01
2014-07-17 22:20:39.943000,L8,293.08,,,,,,,,,,,,301.53,306.04,296.93,298.63,308.11,
2014-08-11 22:14:39.696000,L8,295.15,,,,,,,,,,280.97,289.01,298.50,302.65,294.03,292.86,303.37,
2014-08-18 22:20:51.886000,L8,295.85,,,,,,,,,,280.56,289.72,298.90,303.53,296.20,294.61,306.30,
2014-09-19 22:20:54.477000,L8,291.70,,,,,,,,,,280.50,291.08,299.65,302.70,285.16,290.03,302.86,
2014-09-28 22:14:44.621000,L8,291.47,,,,,,,,,,279.94,291.02,297.81,302.41,295.09,291.69,300.52,
2014-11-06 22:20:37.163000,L8,304.42,291.72,304.52,313.83,339.86,333.25,322.45,297.97,312.83,307.40,304.67,346.13,359.97,364.66,359.91,357.82,363.49,293.52
2014-11-06 22:21:01.126000,L8,306.29,342.83,350.92,363.06,343.40,334.79,324.48,333.50,337.93,347.49,342.10,347.69,360.64,366.07,361.15,359.39,364.43,297.84
2014-11-15 22:14:49.314000,L8,295.01,,,,,271.97,271.28,266.60,263.66,273.28,282.66,295.46,301.32,307.50,305.70,299.44,309.39,267.91
2015-02-10 22:20:38.674000,L8,295.90,272.42,281.19,290.82,285.00,279.38,255.99,267.75,270.74,279.55,286.74,,301.29,307.71,281.75,303.97,318.93,
2015-03-14 22:20:23.206000,L8,291.29,,,,,,,,,,278.77,289.50,293.18,299.58,295.61,291.00,301.61,
2015-04-15 22:20:10.505000,L8,294.59,,,,,,,,,,,,,,,,,
2015-05-01 22:20:00.344000,L8,294.66,,,,,,,,,,,274.73,293.13,294.42,294.94,291.51,304.13,
2015-06-11 22:13:52.284000,L8,304.77,,,,,,,,,,284.50,276.16,298.47,302.06,299.87,301.62,311.13,
2015-06-27 22:13:58.027000,L8,,,,,,,,,,,283.24,259.94,296.61,297.06,297.18,296.39,308.27,
2015-07-04 22:19:50.081000,L8,314.29,300.76,301.46,315.94,293.90,285.22,273.38,279.68,280.46,321.83,315.43,318.26,329.67,341.16,341.83,350.48,348.20,300.20
2015-07-04 22:20:14.053000,L8,199.76,,,,,,,,266.89,251.68,287.02,292.45,308.29,302.74,305.12,297.99,313.99,
2015-07-29 22:14:13.585000,L8,295.98,,,,,,,,,,279.34,254.71,294.04,294.62,295.21,,,
2015-08-21 22:20:09.239000,L8,200.53,,,,,,,,,,,,,,,,,
2015-08-21 22:20:33.210000,L8,294.90,,,,,,,,,225.73,280.53,290.46,296.53,295.04,294.23,290.67,308.33,
2015-10-08 22:20:24.559000,L8,290.85,,,,,,,,,,,,,,,,,
2015-10-08 22:20:48.527000,L8,300.90,288.04,297.22,307.69,293.16,288.61,273.05,273.07,268.78,277.23,288.62,303.92,307.17,329.53,314.14,356.73,,285.87
2015-10-17 22:14:38.194000,L8,291.90,,,,,,,,,,272.83,285.46,292.54,296.44,296.56,292.44,307.26,
2015-11-18 22:14:44.822000,L8,285.77,,,,,,,,,,,285.78,294.51,296.37,296.92,291.76,306.74,
2016-01-05 22:14:40.992000,L8,290.29,,,,,,,,,,,,,,,,,
2016-03-16 22:20:36.438000,L8,291.61,,,,,,,,,,,,,,,274.60,300.63,
2016-04-26 22:14:08.933000,L8,294.69,,,,,,,250.73,265.71,266.78,282.14,289.29,295.70,297.44,297.61,294.33,303.92,
2016-05-03 22:20:01.034000,L8,,,,,,,,,,,278.59,256.42,284.53,295.07,265.27,291.60,303.55,
2016-05-03 22:20:25.006000,L8,293.89,,,,,,,,,,278.18,256.37,284.07,294.77,264.72,290.99,302.61,
2016-05-12 22:14:08.416000,L8,289.50,,,,,,,,261.53,227.80,278.31,240.24,283.65,294.35,295.20,291.81,307.10,
2016-06-04 22:20:04.162000,L8,293.75,,,,,,,,,,,,,,,,,
2016-06-04 22:20:28.125000,L8,295.16,,,,,,,,,,,,,,,,,
2016-06-29 22:14:26.819000,L8,251.38,,,,,294.58,280.85,277.76,275.43,286.78,292.09,299.58,309.36,314.26,314.61,314.40,354.39,
2016-07-06 22:20:17.266000,L8,263.27,,,,,,,,,,,,,,,,,
2016-07-06 22:20:41.229000,L8,291.07,,,,,,,,265.13,252.06,280.45,242.55,291.12,298.14,297.17,294.01,307.12,
2016-07-31 22:14:37.742000,L8,,,,,,,,,,,279.02,241.34,288.17,297.46,296.22,295.54,309.50,
2016-08-16 22:14:41.427000,L8,,,,,,,,,,,276.56,257.64,286.87,293.79,296.27,294.79,308.72,
2016-09-01 22:14:48.072000,L8,305.60,,,,,,,,337.00,344.10,348.10,354.79,368.22,383.22,372.79,356.99,362.91,339.03
2016-11-27 22:20:43.760000,L8,285.67,,,,,,,,,,274.77,290.70,296.66,301.68,298.17,290.13,301.83,
2016-11-27 22:21:07.723000,L8,286.05,,,,,,,,,260.65,274.67,290.47,296.57,302.09,298.73,291.01,302.25,
2016-12-29 22:21:01.343000,L8,284.86,,,,,,,,,,,,,,,,,
2017-01-23 22:14:43.048000,L8,279.63,,,,,,,,,,,260.67,282.13,296.06,297.93,292.33,298.88,
2017-01-30 22:20:50.623000,L8,,,,,,,,,,262.75,276.13,288.25,294.50,300.30,299.33,293.89,302.63,
2017-02-08 22:14:34.654000,L8,287.51,,,,,,,,,,276.40,286.04,294.18,297.69,297.02,290.91,300.12,
2017-02-15 22:20:43.526000,L8,,,,,,,,,,,259.34,286.59,291.99,296.58,294.76,289.15,303.27,
2017-04-20 22:20:11.117000,L8,295.47,,,,,,,,,,278.59,289.27,297.49,298.18,295.12,293.25,306.58,
2017-05-06 22:19:43.126000,L8,295.40,,,,,,,,,,257.78,285.63,296.81,300.69,289.28,298.65,304.69,
2017-05-06 22:20:07.089000,L8,293.91,,,,,,,,,,254.17,282.52,293.86,298.46,283.58,295.60,302.00,
2017-06-07 22:20:02.952000,L8,291.19,,,,,,,,,,280.09,288.57,299.33,301.96,295.77,296.49,302.57,
2017-06-07 22:20:26.915000,L8,291.36,,,,,,,,,,,,,,,,,
2017-07-02 22:14:23.696000,L8,300.62,,,,,279.37,271.40,270.67,272.07,276.15,283.92,296.57,306.28,307.60,303.34,304.06,314.04,
2017-08-03 22:14:35.682000,L8,297.10,,,,,,,,,261.86,282.88,291.45,297.27,294.80,,,,
2017-09-27 22:20:36.380000,L8,289.29,,,,,,,,,,277.65,294.28,295.88,294.87,293.81,293.10,300.72,
2017-09-27 22:21:00.343000,L8,290.65,,,,,,,,,,278.81,295.57,297.15,295.99,294.72,293.90,302.35,
2017-10-29 22:20:41.555000,L8,202.20,,,,,,,,,264.13,280.39,295.54,297.97,299.32,298.67,295.99,306.33,
2017-10-29 22:21:05.518000,L8,297.48,283.88,289.55,303.32,292.66,285.04,277.82,275.62,270.17,277.46,288.68,304.82,307.67,310.72,310.15,303.81,315.55,284.43
2017-11-30 22:20:56.190000,L8,287.49,,,,,,,,,265.03,282.13,293.69,295.13,298.82,299.25,294.83,308.21,
2017-12-25 22:14:47.702000,L8,286.33,285.85,292.17,294.91,289.33,284.01,276.76,274.95,273.48,279.76,291.93,302.69,304.35,312.49,312.97,307.43,316.47,277.01
2018-01-01 22:20:32.383000,L8,185.96,177.93,295.18,294.10,290.22,299.43,285.99,273.05,272.71,287.92,295.50,305.20,304.91,314.04,319.59,310.77,341.78,213.32
2018-01-01 22:20:56.342000,L8,186.64,181.49,292.49,287.42,288.69,285.82,276.01,268.00,269.41,279.35,290.94,302.35,302.21,309.53,309.69,304.45,320.23,220.00
2018-02-27 22:14:19.470000,L8,290.81,,,,,,,,,,278.65,290.83,291.93,294.34,289.46,294.07,299.05,
2018-03-06 22:20:26.446000,L8,289.26,,,,,,,,,,278.11,291.15,295.37,299.34,294.29,294.93,302.79,
2018-03-15 22:14:10.086000,L8,292.38,,,,,,,,,,277.52,292.08,297.29,298.69,295.21,296.77,304.55,
2018-04-16 22:13:54.370000,L8,294.63,,,,,,,,,,281.05,299.30,303.64,304.48,297.35,297.44,302.56,
2018-05-18 22:13:34.690000,L8,300.63,,,,,,,,,,,,,,,,,
2018-07-12 22:19:32.680000,L8,,,,,,,,,,,278.71,282.35,296.69,298.79,,,,
2018-07-12 22:19:56.652000,L8,296.51,,,,,,,,,,,,,,,,,
2018-08-29 22:19:55.985000,L8,201.79,,,,,,,,,,,,,,294.25,294.92,304.84,
2018-08-29 22:20:19.957000,L8,293.94,,,,,,,,,,,,,278.79,294.54,295.13,305.02,
2018-09-07 22:14:12.130000,L8,294.16,,,,,,,,,,279.60,290.93,293.06,286.74,293.99,296.95,306.34,
2018-09-14 22:20:00.822000,L8,293.88,,,,,,,,,262.69,283.17,297.09,300.66,297.07,298.15,299.88,306.27,
2018-09-30 22:20:07.683000,L8,305.90,302.11,345.48,348.78,336.27,339.95,,,334.97,335.39,345.26,348.55,355.03,361.19,352.76,352.30,357.10,298.12
2018-09-30 22:20:31.646000,L8,305.72,301.99,343.96,347.77,334.64,338.38,,,335.78,334.09,344.12,346.09,353.42,359.01,351.62,350.31,355.88,298.45
2018-12-28 22:14:29.227000,L8,203.59,,,,,,,,,,278.86,292.79,295.84,298.30,293.89,293.88,304.19,
2019-01-13 22:14:27.136000,L8,,279.93,286.78,277.65,,,,,,272.21,283.02,296.12,299.39,304.10,299.49,,,271.27
2019-02-14 22:14:21.185000,L8,290.04,,,,,,,,,,,,,,,,,
2019-02-21 22:20:30.485000,L8,302.17,340.13,353.41,361.10,350.64,334.18,327.39,327.25,327.45,332.29,340.43,340.58,349.61,364.96,357.76,359.26,364.53,328.41
2019-03-02 22:14:17.011000,L8,289.91,,,,,,,,,,,,,285.04,295.86,294.35,302.65,
2019-05-28 22:20:05.638000,L8,,,,,,,,,262.36,264.34,279.61,273.52,290.96,296.04,,,,
2019-05-28 22:20:29.609000,L8,,,,,,,,,,262.96,278.64,257.33,287.74,294.22,,,,
2019-06-29 22:20:17.440000,L8,285.40,,,,,,,,258.61,267.56,280.31,265.85,291.61,297.13,,297.92,306.60,
2019-09-10 22:14:51.565000,L8,295.49,,,,,,,,,225.69,279.98,288.11,287.74,294.81,284.50,291.52,299.35,
2019-09-26 22:14:56.917000,L8,291.64,,,,,,,,,,,288.49,291.45,294.96,284.57,291.61,298.67,
2019-10-03 22:20:45.371000,L8,291.22,,,,,,,,,261.47,280.42,291.33,293.25,297.81,294.56,293.40,306.26,
2019-11-13 22:14:57.837000,L8,304.71,293.85,302.45,315.69,297.38,296.24,285.63,283.02,333.41,338.50,331.01,351.11,356.81,360.92,357.30,356.88,357.55,319.23
2019-11-29 22:14:55.870000,L8,290.35,,,,,,,,,,273.14,288.33,293.43,299.30,296.46,293.61,304.27,
2019-12-22 22:21:03.498000,L8,290.17,276.60,283.69,293.45,,271.78,268.96,260.97,259.42,269.77,281.07,,,,296.93,291.47,305.07,
2020-01-23 22:20:55.593000,L8,280.90,,,,,,,,,,275.69,286.01,289.08,296.08,292.10,290.21,299.33,
2020-03-04 22:14:32.767000,L8,289.88,,,,,,,,,231.54,275.08,283.36,291.41,298.08,295.48,293.72,303.91,
2020-03-11 22:20:40.527000,L8,183.47,181.50,350.20,352.82,346.12,336.53,328.74,331.35,330.30,338.65,337.87,345.81,355.54,360.20,353.89,352.30,358.20,215.67
2020-05-30 22:19:52.640000,L8,297.82,,,,,,,,,,,,294.13,299.78,295.87,298.27,306.08,
2020-05-30 22:20:16.612000,L8,296.90,,,,,,,,,,,,,,,,,
2020-07-01 22:20:10.673000,L8,288.91,301.72,277.80,322.70,314.06,308.12,295.90,296.81,293.67,304.09,319.75,321.70,337.19,344.40,332.97,333.44,349.16,
2020-07-10 22:14:27.456000,L8,296.38,,,,,,,,,,,,260.06,299.04,296.15,298.19,306.67,
2020-07-17 22:20:16.691000,L8,,,,,,,,,,,,,295.68,299.68,296.46,297.83,307.13,
2020-07-26 22:14:32.385000,L8,300.43,,,,,,,,,,,,,,,,,
2020-08-27 22:14:44.105000,L8,295.96,,,,,,,,,,,,,,,,,
2020-10-14 22:14:56.808000,L8,289.99,,,,,,,,,,277.79,291.47,295.25,301.32,296.76,294.33,302.68,
2020-10-21 22:20:43.598000,L8,297.78,286.20,297.00,340.01,336.65,332.53,318.91,315.55,310.65,296.83,298.37,315.80,346.29,347.22,347.04,356.16,360.55,288.35
2020-11-22 22:21:06.915000,L8,288.43,,,,,,,,,,,,,294.71,296.45,290.68,303.06,
2021-05-17 22:20:00.423000,L8,296.87,,,,,,,,265.55,242.04,277.19,281.18,298.73,304.55,298.71,297.12,305.84,
2021-05-17 22:20:24.395000,L8,295.07,,,,,,,,,,,275.61,296.93,302.99,296.71,295.06,303.03,
2021-05-26 22:14:18.793000,L8,187.71,176.29,301.01,311.77,296.69,299.11,283.48,279.79,275.96,298.03,299.92,353.63,361.58,373.08,359.96,358.20,373.15,211.32
2021-06-18 22:20:14.746000,L8,292.56,,,,,,,,,,,,,,,,,
2021-06-27 22:14:29.908000,L8,,,,,,,,,,,279.51,280.90,298.79,309.28,305.74,303.10,306.43,
2021-07-13 22:14:31.246000,L8,,,,,,,,,,,242.93,277.40,296.65,304.29,301.76,300.73,306.39,
2021-08-05 22:20:29.025000,L8,299.61,,,,,,,,264.61,261.64,283.66,292.84,297.82,303.68,301.35,297.56,309.38,
2021-08-05 22:20:52.997000,L8,291.42,,,,,,,,,,,282.54,291.81,299.25,296.78,293.73,303.93,
2021-08-14 22:14:45.391000,L8,177.85,172.50,305.32,322.90,306.17,319.60,312.65,298.65,281.14,303.95,304.33,309.42,314.47,325.78,320.25,312.82,328.85,218.24
2021-08-30 22:14:49.951000,L8,296.70,,,,,,,,,,278.75,291.00,295.82,301.69,299.17,296.26,304.47,
2021-09-06 22:20:38.920000,L8,293.15,,,,,,,,,226.63,279.64,292.13,296.84,304.03,298.80,295.82,302.51,
2021-09-22 22:20:41.428000,L8,294.15,,,,,,,,,264.16,279.26,293.39,297.99,304.59,301.24,297.31,304.09,
2021-09-22 22:21:05.391000,L8,302.52,290.69,291.65,309.13,290.26,298.85,278.45,277.15,271.35,279.07,289.95,308.47,320.93,335.33,340.13,307.68,317.78,288.26
2021-11-18 22:14:56.496000,L8,291.69,,,,,,,,,,279.69,294.26,297.17,302.67,299.67,294.16,300.60,
2021-12-11 22:21:08.661000,L8,242.02,,,,,279.68,274.42,270.39,268.60,276.60,290.98,304.29,310.52,316.49,313.35,316.48,334.35,
2021-12-12 22:14:55.412000,L9,287.72,,,,,,,,,226.95,278.63,290.90,294.69,299.60,297.16,292.20,301.34,
2021-12-20 22:14:55.954000,L8,297.24,283.43,288.72,296.72,285.77,281.51,273.21,268.88,267.20,274.91,286.56,300.43,300.35,308.29,306.99,301.34,312.69,276.02
2022-01-04 22:20:39.854000,L9,188.89,185.86,292.14,303.63,289.15,289.44,278.44,274.93,270.02,277.62,291.76,305.15,308.07,312.34,312.20,304.66,317.94,221.80
2022-01-13 22:14:50.477000,L9,289.45,,,,,271.18,265.46,260.45,259.60,265.08,280.98,,,,,,,
