dates,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,satname
2005-02-23 22:00:31+00:00,316.855,305.955,,309.05,246.86,235.93,244.21,236.68,290.94,292.0833333333333,309.7733333333333,329.07500000000005,338.7,326.655,322.195,315.235,301.54499999999996,291.46500000000003,303.345,244.55,223.42,249.31,306.53,303.845,310.75,343.47,293.66333333333336,296.50333333333333,302.5833333333333,259.58,318.90000000000003,323.59333333333336,290.62,326.9266666666667,327.83666666666664,326.27333333333337,342.385,339.46000000000004,341.53,307.155,314.01,315.1066666666666,316.31,276.51,279.09,271.87,256.67,243.54,,219.97,245.47,255.81,251.82,224.01,227.83,227.32,313.0,251.83499999999998,293.99,306.95,297.59999999999997,289.91,294.245,306.985,309.155,317.98,298.885,299.23,336.16,304.905,300.89,296.13,294.01,302.005,280.7,291.94,L5
2005-03-18 22:06:34+00:00,318.6366666666667,313.0833333333333,337.95,312.95,246.86,235.93,244.21,236.68,290.94,292.0833333333333,309.7733333333333,329.07500000000005,338.7,326.655,322.195,315.235,301.54499999999996,291.46500000000003,303.345,244.55,223.42,249.31,306.53,303.845,310.75,339.8,303.48749999999995,307.2375,312.6325,259.58,325.28499999999997,330.745,290.62,337.08250000000004,337.675,336.66,342.385,348.41,341.53,307.155,324.98,323.4025,323.6225,276.51,279.09,271.87,256.67,243.54,,219.97,245.47,255.81,251.82,224.01,227.83,227.32,320.52,251.83499999999998,293.99,306.95,297.59999999999997,289.91,294.245,306.985,309.155,317.98,298.885,299.23,336.16,304.905,300.89,296.13,294.01,302.005,280.7,291.94,L5
2005-06-15 22:01:22+00:00,304.25,307.4,337.95,303.69,245.59,227.81,222.83,220.88,303.38,304.46,322.1,315.98,321.19,312.09,307.99,304.91,284.51,278.98,290.54,230.42,239.24,248.31,293.41,290.93,295.59,336.13,319.8699999999999,322.35,329.555,240.01,336.54999999999995,343.15999999999997,269.6,350.86,351.385,351.06500000000005,332.61,349.71000000000004,326.76,326.88,341.28000000000003,335.80999999999995,336.125,260.83,247.89,253.44,254.45,232.19,226.67,226.02,231.01,236.43,246.86,231.55,204.06,215.9,328.04,262.81,275.48,283.81,274.89,282.8,282.45,287.63,295.64,301.99,288.9,283.78,,292.71,279.02,281.48,266.78,276.66,280.7,286.08,L5
2005-07-01 22:01:25+00:00,304.25,307.4,337.95,303.69,245.59,227.81,222.83,220.88,303.38,304.46,322.1,315.98,321.19,312.09,307.99,304.91,284.51,278.98,290.54,230.42,239.24,248.31,293.41,290.93,295.59,336.13,319.8699999999999,322.35,329.555,241.89499999999998,336.54999999999995,343.15999999999997,266.425,350.86,351.385,351.06500000000005,332.61,349.71000000000004,326.76,326.88,341.28000000000003,335.80999999999995,336.125,259.745,246.555,252.41000000000003,253.485,232.19,226.67,226.02,231.01,236.43,246.86,231.55,204.06,215.9,328.04,262.81,275.48,283.81,274.89,282.8,282.45,287.63,295.64,301.99,288.9,283.78,,292.71,279.02,281.48,266.78,276.66,280.7,286.08,L5
2005-09-10 22:07:43+00:00,302.185,303.825,306.745,303.145,268.485,268.34000000000003,262.145,262.745,295.45,304.9,312.9,319.39,327.91,319.7,316.69,303.01,297.31,291.15,297.2,263.41999999999996,269.625,269.71000000000004,294.83,290.16,299.16,317.66499999999996,320.63,323.945,334.5,272.44666666666666,339.755,347.605,292.51666666666665,355.14,352.25,350.89500000000004,324.93,346.38,325.99,330.34,344.695,338.645,339.615,283.65000000000003,274.88666666666666,278.52000000000004,279.71999999999997,272.36,269.445,267.335,266.79499999999996,269.59000000000003,275.59000000000003,263.355,246.675,254.14499999999998,312.38,292.31,293.31,297.75,274.05,287.67,284.05,300.22,306.88,316.75,288.86,313.02,306.05,304.74,278.48,274.75,263.38,273.91,281.94,287.85,L5
2005-09-19 22:01:56+00:00,279.415,272.685,273.39,281.855,275.54,277.76,270.07,271.91333333333336,288.53,295.075,306.255,309.805,322.6,313.625,311.58000000000004,302.78999999999996,295.96000000000004,288.27,295.115,268.63999999999993,275.4766666666667,277.21,294.75,289.755,296.83500000000004,301.225,308.05,310.96500000000003,319.545,285.57,328.475,336.895,301.7325,338.74,332.21000000000004,331.74,325.685,325.265,325.865,327.34,329.65999999999997,322.525,329.23,292.72749999999996,285.11,289.0675,289.79499999999996,282.70666666666665,283.43,275.08,276.74333333333334,278.3566666666666,284.23333333333335,272.4266666666667,257.80333333333334,262.71,290.265,286.645,288.1,291.26,270.94499999999994,284.0400000000001,280.07500000000005,292.46500000000003,304.59000000000003,308.4,287.85,299.955,299.565,294.93,280.485,270.44000000000005,261.735,269.82500000000005,279.015,282.44500000000005,L5
2005-11-06 22:01:58+00:00,283.3566666666667,273.59,277.01666666666665,286.48333333333335,281.6575,286.02,278.74249999999995,279.36,295.49666666666667,300.9166666666667,308.0466666666667,310.13,323.8666666666667,315.89000000000004,314.06,304.6566666666667,297.67,299.9633333333333,299.7,278.17999999999995,280.95,282.655,296.57,292.50333333333333,299.50666666666666,304.27666666666664,312.61,316.70666666666665,325.62,298.02200000000005,334.29,342.8733333333333,312.28200000000004,338.24333333333334,334.66333333333336,333.8566666666667,329.5233333333333,328.06333333333333,327.9766666666667,332.5233333333333,333.91333333333336,329.22,333.75666666666666,302.992,296.21799999999996,299.86,298.614,292.715,292.88,287.235,286.365,287.0925,291.975,285.5525,270.295,271.26,293.4866666666667,290.32666666666665,294.2366666666667,290.24666666666667,274.75,288.22,288.22333333333336,299.18333333333334,309.47333333333336,313.93,293.68666666666667,306.01666666666665,302.8,307.5933333333333,281.47333333333336,274.29333333333335,264.63666666666666,273.59,281.66333333333336,290.42333333333335,L5
2006-01-25 22:03:52+00:00,281.8125,271.7525,276.2925,284.71500000000003,293.71999999999997,303.37,294.28,297.1575,294.145,298.81,305.98,309.25,323.135,315.0325,313.2525,305.3225,295.65999999999997,298.6275,298.03999999999996,292.01,293.765,294.85,295.8725,291.745,300.45,304.1925,311.76,316.6975,325.2375,334.13,333.5,340.79999999999995,340.11749999999995,337.755,334.3075,334.2825,328.7475,329.335,329.355,333.185,333.71500000000003,330.1575,334.9225,331.94,328.97749999999996,330.93,327.0725,315.03499999999997,315.2625,309.14,304.71,306.4,308.1375,303.08000000000004,291.925,290.35,293.13,289.2475,291.255,288.1025,275.72249999999997,290.005,288.6025,298.92,306.62,313.0425,292.7025,303.03249999999997,300.58,304.8225,281.45,274.83500000000004,264.72749999999996,275.3475,283.90999999999997,291.6675,L5
2006-02-17 22:10:10+00:00,284.086,273.384,276.57,284.822,293.658,304.36400000000003,294.812,297.912,295.71799999999996,300.81800000000004,307.23400000000004,313.494,324.778,321.70799999999997,316.02200000000005,307.184,296.48199999999997,299.448,298.156,293.364,296.302,296.774,298.094,294.36199999999997,301.974,304.886,311.858,317.12600000000003,325.582,333.786,334.572,340.736,340.19399999999996,338.996,335.356,335.77200000000005,330.39,331.67199999999997,330.844,332.808,333.146,331.698,334.32800000000003,332.248,329.438,331.858,327.88199999999995,318.568,317.55,312.77,307.27,308.944,308.61,304.31800000000004,294.07800000000003,291.864,293.918,290.788,291.998,290.564,276.986,290.29,290.444,298.982,306.982,312.43600000000004,295.844,302.178,302.716,304.274,283.51800000000003,280.05,267.648,277.004,285.892,292.7,L5
2006-06-25 22:12:20+00:00,285.18,273.07500000000005,275.9,282.33000000000004,293.625,302.77500000000003,269.57,272.0066666666667,273.85999999999996,300.6700000000001,306.01500000000004,318.54,326.14500000000004,330.43499999999995,318.96500000000003,310.975,294.69999999999993,298.675,277.44666666666666,274.8866666666666,298.475,283.28000000000003,300.38,297.15,305.67499999999995,305.80000000000007,310.72999999999996,317.75500000000005,325.5249999999999,331.305,315.77666666666664,322.57,336.2049999999999,340.125,318.69,338.6450000000001,331.69000000000005,337.0849999999999,335.145,333.235,316.26,316.73333333333335,318.90333333333336,313.9266666666667,329.60499999999996,332.405,326.655,327.08500000000004,321.45,320.465,310.94999999999993,316.39000000000004,311.005,305.46500000000003,296.635,295.09,294.56500000000005,291.48,288.64,291.0400000000001,280.3399999999999,293.395,293.775,274.64000000000004,284.56666666666666,310.19500000000005,299.08000000000004,279.6066666666666,302.59,279.5733333333333,286.58500000000004,288.685,272.165,282.125,292.235,296.115,L5
2006-08-21 22:07:19+00:00,280.6,252.13,257.98,265.21,276.6,272.12,240.79499999999996,241.03000000000006,247.68499999999997,268.69,277.04,286.02,299.49,301.92,299.93,294.1,286.75,291.44,258.505,257.0449999999999,280.07,266.525,295.28,293.03,299.94,297.63,310.0,304.27,308.53,309.72,293.98,306.42499999999995,319.12,320.31,300.145,328.91,323.15,325.09,321.13,325.32,303.635,297.895,301.6,293.91999999999996,314.06,310.18,314.89,,302.72,305.06,295.37,301.51,301.06,293.42,279.13,,277.37,271.27,271.11,270.02,259.36,261.63,,245.685,261.025,271.75,282.98,262.385,,256.125,264.95,273.12,255.21,262.09,261.08,276.11,L5
2006-10-24 22:08:02+00:00,275.74,253.735,257.36,262.505,272.6,271.865,250.20666666666662,248.83333333333337,253.59333333333333,275.13,285.93,296.17499999999995,302.505,311.595,306.855,299.915,288.58000000000004,291.775,269.7866666666667,269.73999999999995,288.595,277.68666666666667,296.215,294.28499999999997,301.75,300.18,307.755,309.75,315.18499999999995,318.655,305.7633333333333,317.03,327.26,330.555,312.93,334.25500000000005,330.485,331.08,325.625,328.0,312.06,309.2033333333333,311.31666666666666,306.91333333333336,323.53499999999997,321.40000000000003,322.485,324.91,310.69000000000005,315.735,300.805,305.17499999999995,303.815,297.925,283.75,290.59,285.34000000000003,282.35499999999996,286.53499999999997,281.595,267.145,275.56500000000005,288.54,264.25333333333333,275.59,295.155,283.19000000000005,271.18666666666667,292.4,269.4766666666667,274.54499999999996,276.21500000000003,263.09000000000003,267.705,274.21,281.57500000000005,L5
2006-10-31 22:13:53+00:00,280.94,261.27,261.8566666666667,265.04,271.8833333333334,277.25666666666666,261.46999999999997,259.725,266.015,289.49666666666667,298.33666666666664,306.16,302.505,315.09666666666664,320.63666666666666,312.3766666666667,300.9766666666667,303.66333333333336,269.7866666666667,285.23249999999996,288.595,289.2025,297.51666666666665,299.50666666666666,303.7366666666667,304.63,310.12333333333333,311.91333333333336,325.31,330.24666666666667,319.35,330.9275,339.59999999999997,340.58,324.855,337.3833333333334,332.2033333333333,333.1233333333333,327.51,330.96,318.1875,318.97249999999997,322.1775,319.365,334.62,332.27333333333337,335.7133333333333,324.91,314.9266666666667,317.98,308.06333333333333,310.84666666666664,307.8666666666667,304.81666666666666,298.3866666666667,290.59,300.56333333333333,282.35499999999996,304.1066666666666,294.01666666666665,282.08666666666664,283.49333333333334,305.18500000000006,279.0775,289.6675,311.8933333333334,294.9666666666667,271.18666666666667,292.4,284.55,282.0733333333333,278.27333333333337,271.26000000000005,272.3733333333333,278.7033333333333,284.9533333333333,L5
2007-02-04 22:14:33+00:00,291.8425,261.27,261.8566666666667,265.04,271.8833333333334,284.9275,283.24249999999995,286.06000000000006,278.1933333333333,289.49666666666667,298.33666666666664,319.06,302.505,315.09666666666664,333.655,327.12,300.9766666666667,303.66333333333336,284.35,300.26333333333326,288.595,302.8433333333333,297.51666666666665,299.50666666666666,303.7366666666667,304.63,310.12333333333333,311.91333333333336,335.3975,339.145,341.865,343.68666666666667,348.97249999999997,347.505,344.4525,347.93,332.2033333333333,333.1233333333333,327.51,330.96,329.32,341.4175,340.8075,333.81666666666666,334.62,332.27333333333337,335.7133333333333,324.91,314.9266666666667,317.98,308.06333333333333,310.84666666666664,307.8666666666667,304.81666666666666,315.115,290.59,300.56333333333333,282.35499999999996,304.1066666666666,294.01666666666665,282.08666666666664,283.49333333333334,305.18500000000006,296.5833333333333,303.82,311.8933333333334,294.9666666666667,283.79,292.4,299.3566666666667,282.0733333333333,278.27333333333337,271.26000000000005,272.3733333333333,278.7033333333333,284.9533333333333,L5
2007-09-09 22:06:57+00:00,290.21,267.7,266.55,268.6,271.86,263.55,264.54,266.09,267.08,279.89,279.13,295.33,302.71,309.68,296.5,294.31,293.64,293.1,289.66,287.86,293.84,298.39,297.05,291.66,293.69,295.96,301.77,304.72,314.44,322.51,326.06,332.19,333.57,334.35,335.76,336.08,336.84,326.68,324.05,312.9,326.09,315.22,319.01,317.51,320.85,329.77,323.41,315.7,314.79,313.99,311.05,304.46,306.96,303.57,291.74,290.67,285.92,289.73,291.53,291.16,272.17,280.8,269.34,279.43,295.84,306.07,289.57,287.56,293.93,289.81,281.16,276.01,263.76,263.78,277.97,274.44,L5
2007-10-02 22:12:30+00:00,285.42999999999995,260.935,261.76,260.025,264.20000000000005,264.305,267.125,272.87,276.095,282.67499999999995,287.83,299.65999999999997,296.735,305.33000000000004,294.14,291.55,286.6,282.34000000000003,291.71000000000004,290.4,295.76,290.455,289.01,285.385,290.655,292.12,298.075,303.095,320.135,325.515,327.21000000000004,333.735,335.13,337.32500000000005,331.975,329.875,331.405,324.31,322.51,314.815,322.51,322.645,325.79999999999995,323.375,326.3,330.245,327.59000000000003,313.325,306.145,307.12,302.66499999999996,297.235,302.135,293.19,290.08500000000004,289.15,287.495,291.09000000000003,290.72,292.31,276.09000000000003,282.43,278.895,288.315,299.28499999999997,308.44,284.83,290.48,293.66499999999996,288.38,278.96500000000003,277.78999999999996,267.86,265.075,274.35,277.155,L5
2009-01-24 22:04:54+00:00,261.66,250.46,254.56,257.88,263.66,270.68,286.16,291.95,299.88,301.0,301.62,311.6,319.6,307.73,305.24,295.62,292.62,278.82,303.85,301.49,303.42,308.1,293.76,285.56,296.98,295.5,297.6,306.84,313.78,334.19,342.43,343.02,345.63,345.84,349.53,342.72,324.3,321.91,324.18,320.95,324.64,323.29,344.42,343.39,344.91,342.11,341.52,329.94,318.21,308.6,303.13,304.95,303.2,300.12,300.04,294.29,311.05,294.68,307.9,293.13,290.08,283.43,292.8,314.03,320.5,326.62,285.87,287.34,303.93,301.68,294.69,275.12,262.9,272.01,280.6,286.98,L5
2009-12-03 22:04:19+00:00,287.06,268.93,270.18,281.19,285.83,303.57,292.46,291.76,292.54,304.52,308.83,320.94,332.69,326.13,324.65,320.69,330.14,315.56,313.56,313.98,317.88,318.82,311.03,323.48,323.59,324.34,316.99,323.08,330.17,341.19,343.25,352.4,352.07,353.73,353.85,346.54,339.37,338.76,339.18,338.24,340.96,344.7,350.11,348.46,347.77,348.21,346.28,338.06,334.04,324.24,330.1,333.6,340.18,335.13,332.98,330.87,326.88,317.16,331.43,327.16,321.46,297.85,312.64,318.54,317.38,330.2,,327.09,321.13,310.72,334.21,,292.04,284.63,296.54,302.49,L5
2010-10-19 22:03:43+00:00,260.0,248.65,248.82,245.19,257.86,267.0,262.24,260.85,271.38,278.79,288.72,293.11,308.45,312.27,308.24,299.12,290.33,276.12,284.61,289.58,288.06,291.87,294.44,292.28,297.41,296.35,295.45,304.9,307.82,316.05,314.98,324.94,329.91,331.63,330.69,332.3,330.29,326.99,323.25,314.25,319.54,316.71,318.65,317.66,326.59,327.75,327.23,313.03,314.06,314.0,311.32,303.04,304.31,290.53,285.66,284.94,280.56,287.34,289.96,290.2,273.45,278.88,278.72,288.08,288.06,307.35,281.99,278.16,278.06,278.39,289.13,278.38,273.61,270.08,273.6,276.63,L5
2010-12-22 22:03:41+00:00,261.745,250.56,250.07,248.685,261.255,272.325,265.505,268.18,277.065,282.625,290.855,295.18,306.13,310.21500000000003,304.38,298.075,287.025,282.78499999999997,292.28499999999997,289.53,291.91499999999996,289.555,295.57,291.28499999999997,302.425,295.77,302.115,311.75,315.94,324.815,325.0,336.025,335.15,341.385,331.41999999999996,336.56,329.055,327.435,324.53,319.12,326.69,325.935,329.485,325.37,336.03,331.22,330.665,317.825,315.905,317.68,313.58,308.765,308.635,298.995,297.04,291.59000000000003,293.735,293.15,300.21,295.6,277.89,287.625,287.82500000000005,298.81,301.325,318.405,286.55,285.84000000000003,284.44,283.745,286.475,280.99,271.79,272.655,279.4,283.66999999999996,L5
2010-12-29 22:09:29+00:00,267.66333333333336,259.31333333333333,257.1033333333333,255.12666666666667,267.6066666666666,280.59666666666664,272.10999999999996,276.3966666666667,278.94,284.82,292.3866666666667,299.5566666666667,311.62333333333333,316.5566666666667,309.6666666666667,304.2366666666667,297.97333333333336,291.8566666666666,296.84666666666664,290.49333333333334,294.3833333333333,292.82666666666665,299.8966666666667,295.37333333333333,305.6666666666667,302.04333333333335,309.3333333333333,316.67333333333335,318.25666666666666,325.8533333333333,327.48333333333335,337.9066666666667,334.97,341.53,334.8966666666667,340.06333333333333,334.81666666666666,333.7966666666667,331.52,328.7,332.6566666666667,329.4533333333333,331.2133333333333,330.23333333333335,336.59666666666664,333.12,329.7666666666667,322.65333333333336,321.1133333333333,321.99666666666667,319.7966666666667,316.6366666666667,314.86999999999995,306.08,300.1266666666667,293.75,298.33,294.49666666666667,301.0566666666667,295.19666666666666,285.93666666666667,293.18666666666667,290.66333333333336,306.1433333333334,303.9633333333333,319.5733333333333,293.69,288.4866666666667,287.37333333333333,288.75333333333333,290.13,286.98333333333335,275.41333333333336,279.68666666666667,287.13,291.26666666666665,L5
2011-01-07 22:03:43+00:00,265.505,258.27,255.7825,255.0925,267.145,279.2175,273.1225,276.98,280.8775,285.105,293.7175,300.785,313.775,317.32,309.2825,302.5075,297.1425,290.1725,297.13,292.3825,296.3225,295.5675,299.8275,294.2025,303.825,302.4875,309.625,316.3425,319.255,327.3275,330.02,338.6725,337.4625,342.4425,336.9475,340.34749999999997,334.84000000000003,333.97,331.6625,329.855,331.93,329.27250000000004,331.005,330.9925,335.295,333.89,330.4275,323.385,321.59749999999997,321.005,317.1,315.29,314.3025,304.72749999999996,298.39750000000004,293.575,298.605,294.22249999999997,300.365,294.65999999999997,287.615,292.6725,291.35,306.13,305.695,319.5475,292.14,288.5425,290.08500000000004,292.67,290.295,285.01250000000005,273.15250000000003,278.94,286.955,290.7475,L5
2011-01-23 22:03:44+00:00,265.505,265.148,261.96999999999997,255.0925,267.145,279.2175,273.1225,276.98,280.8775,285.105,293.7175,300.785,313.775,317.32,309.2825,302.5075,297.1425,290.1725,297.13,292.3825,296.3225,304.334,307.11,294.2025,303.825,302.4875,309.625,316.3425,319.255,327.3275,330.02,338.6725,337.4625,342.4425,344.726,347.74,334.84000000000003,333.97,331.6625,329.855,331.93,329.27250000000004,331.005,330.9925,335.295,333.89,330.4275,323.385,321.59749999999997,321.005,317.1,315.29,314.3025,304.72749999999996,298.39750000000004,293.575,298.605,294.22249999999997,300.365,294.65999999999997,287.615,292.6725,291.35,306.13,305.695,319.5475,292.14,288.5425,290.08500000000004,292.67,290.295,285.01250000000005,273.15250000000003,278.94,286.955,290.7475,L5
2011-03-12 22:03:43+00:00,259.524,260.71999999999997,258.55333333333334,252.87399999999997,264.444,274.318,268.054,271.9,277.142,281.312,290.45,297.026,309.56,313.42600000000004,304.104,298.17199999999997,291.188,284.636,293.03000000000003,289.07,292.846,304.334,307.11,282.26,303.825,302.4875,309.625,316.3425,319.255,327.3275,330.02,338.6725,337.4625,342.4425,344.726,347.74,334.84000000000003,333.97,331.6625,329.855,331.93,329.27250000000004,331.005,328.53599999999994,332.554,329.52,330.4275,317.52799999999996,316.16999999999996,316.194,310.896,309.908,310.544,298.258,291.32,286.87399999999997,292.822,289.688,294.63199999999995,290.114,280.626,286.87600000000003,284.51800000000003,301.236,301.532,314.976,287.462,285.23999999999995,286.838,292.67,284.058,279.294,267.97400000000005,274.082,282.8,286.634,L5
2013-05-11 22:21:31+00:00,,,,,,,240.72,240.73,247.78,,,,,,,,,,243.94,264.17,264.47,,,270.58,275.92,279.5,,,,,,311.53,,306.51,316.82,,313.6,312.19,316.68,309.05,304.51,311.12,304.8,283.98,287.65,272.65,308.62,271.15,,,254.7,261.82,287.29,239.53,,220.65,238.6,260.01,265.4,264.12,230.49,,,243.33,264.42,,234.42,243.69,244.79,,240.77,242.79,229.54,,,,L8
2013-05-27 22:21:38+00:00,300.62,275.08,273.42,281.44,309.64,,240.72,240.73,247.78,314.84,317.92,,,348.88,,,289.27,,243.94,264.17,264.47,346.04,333.99,287.05499999999995,275.92,279.5,,338.59,349.28,347.67,353.43,311.53,349.27,306.51,330.645,350.05,313.6,331.93,316.68,309.05,304.51,328.28499999999997,325.13,283.98,287.65,272.65,332.765,271.15,,,254.7,261.82,287.29,239.53,,220.65,238.6,260.01,265.4,264.12,230.49,,,243.33,264.42,,234.42,243.69,244.79,,240.77,242.79,229.54,,309.16,,L8
2013-06-05 22:15:51+00:00,300.62,275.08,273.42,281.44,309.64,255.94,247.42000000000002,243.5,249.36,314.84,317.92,,,348.88,,,289.27,,246.05,265.495,265.62,309.53,304.89,283.07666666666665,275.79,281.175,282.2,338.59,349.28,347.67,333.095,311.67999999999995,349.27,308.21500000000003,328.21333333333337,328.005,311.435,325.42,310.725,303.735,300.6,329.82666666666665,321.92,281.895,306.25,272.65,330.09,269.89,,,254.235,262.605,288.08500000000004,242.16500000000002,224.27,217.41500000000002,238.725,260.015,265.42499999999995,264.05,231.655,,200.05,241.375,262.155,,239.21499999999997,248.215,251.09499999999997,,239.77,243.075,229.54,,309.16,,L8
2013-06-28 22:21:33+00:00,300.62,275.08,273.42,281.44,309.64,252.615,246.72333333333336,242.53666666666666,248.85333333333332,314.84,317.92,,,348.88,,,289.27,,245.11666666666667,264.8066666666667,265.12,292.95,293.7,279.425,272.74666666666667,278.3,276.09000000000003,338.59,349.28,347.67,320.54333333333335,309.49666666666667,349.27,296.10999999999996,318.9175,319.18333333333334,308.56666666666666,320.935,308.71666666666664,301.9433333333333,299.70666666666665,329.82666666666665,316.085,278.62,306.25,269.835,319.58500000000004,268.68,,,252.0,262.18333333333334,283.2033333333333,240.6833333333333,217.485,217.41500000000002,236.50666666666666,255.87666666666667,260.31,261.7966666666667,230.14666666666668,,199.71,239.38666666666666,259.72333333333336,,240.54999999999998,248.8166666666667,245.67666666666665,,239.77,243.075,229.54,,309.16,,L8
2013-07-14 22:21:34+00:00,297.0,273.745,271.935,277.575,296.97,262.33,252.0325,247.985,257.7925,302.03,317.92,,,348.88,,,289.27,,245.11666666666667,264.8066666666667,265.12,293.58500000000004,294.4375,282.352,278.50750000000005,283.4825,285.70666666666665,323.03499999999997,331.12,335.755,321.315,314.255,338.53499999999997,296.10999999999996,315.978,321.9225,314.725,322.65,314.435,308.19,307.4675,330.5825,323.584,278.62,322.83,269.835,319.58500000000004,278.5875,315.52,314.91,252.0,262.18333333333334,283.2033333333333,240.6833333333333,217.485,217.41500000000002,236.50666666666666,263.645,266.60249999999996,267.5325,230.14666666666668,291.44,211.06000000000003,239.38666666666666,267.8325,,240.54999999999998,248.8166666666667,245.67666666666665,,251.83666666666667,257.27000000000004,250.84499999999997,266.17,296.44000000000005,295.39,L8
2013-09-16 22:21:33+00:00,297.0,273.745,271.935,277.575,296.97,260.93,251.77399999999997,248.45,256.52,302.03,317.92,,,348.88,,,289.27,,246.4475,266.5725,266.9375,290.184,292.966,281.875,280.054,283.968,284.1425,314.59,331.12,335.755,319.44,314.702,338.53499999999997,291.1725,311.99666666666667,318.632,315.83599999999996,320.4116666666667,314.71,308.74,306.06399999999996,329.07,323.20666666666665,280.2575,322.83,267.21,313.36,276.99,284.40999999999997,314.91,253.8825,261.9225,278.325,243.575,227.43999999999997,216.11,237.59,262.448,267.284,263.584,231.2425,287.21000000000004,225.01999999999998,247.5525,271.014,281.44,240.54999999999998,248.8166666666667,245.67666666666665,,250.7675,254.53000000000003,248.53999999999996,258.285,288.8233333333333,288.78,L8
2013-10-18 22:21:25+00:00,297.0,273.745,271.935,277.575,296.97,258.864,250.62666666666667,248.88166666666666,255.08333333333334,302.03,317.92,,,348.88,,,289.27,,246.752,265.31,266.326,285.05333333333334,289.47166666666664,279.8,279.2366666666667,282.665,284.1425,307.015,331.12,335.755,317.6766666666667,309.39,338.53499999999997,288.654,309.1857142857143,315.5116666666667,313.90333333333336,318.3142857142857,311.0783333333333,308.82,304.09166666666664,323.75333333333333,319.3014285714286,281.724,322.83,261.58,308.2866666666667,275.1433333333334,276.26666666666665,314.91,255.92199999999997,262.19399999999996,275.58000000000004,244.01999999999998,224.135,214.6175,235.41,262.1816666666667,264.8883333333333,260.8616666666667,232.34,287.21000000000004,225.798,249.612,270.01,297.33000000000004,243.1925,250.5525,247.255,,248.962,251.888,246.41,253.92,280.62,283.25,L8
2013-12-14 22:15:21+00:00,293.38,272.41,270.45,273.71,284.3,259.59499999999997,252.23,251.5725,257.945,313.685,,,,357.25,,,,,247.22,265.18666666666667,266.7966666666667,272.815,294.744,277.3425,293.968,283.40999999999997,301.8325,296.49,312.96,323.84,309.9675,308.245,327.8,275.6133333333333,309.48199999999997,309.26500000000004,327.76800000000003,312.98499999999996,311.255,311.3625,318.206,330.19,317.33750000000003,281.60999999999996,361.115,257.89,286.48333333333335,277.77000000000004,276.26666666666665,314.91,257.0466666666666,261.9199999999999,267.24333333333334,245.25666666666663,224.09,211.82,233.19999999999996,263.265,264.62,259.26750000000004,232.7966666666667,287.21000000000004,232.235,255.10333333333332,273.9375,297.33000000000004,247.17000000000002,252.89000000000001,243.41500000000002,,255.09,257.7633333333334,252.03333333333333,253.92,271.1066666666666,283.25,L8
2013-12-21 22:21:03+00:00,292.97,274.88,272.72,276.30499999999995,284.595,266.662,258.21999999999997,258.656,257.945,309.21666666666664,308.33,311.39,320.43,340.21000000000004,315.57,308.51,300.22,299.72,247.22,274.7425,275.085,279.508,297.1066666666667,282.464,296.5916666666667,289.19599999999997,305.246,301.66,318.7,329.88,315.854,315.106,334.95500000000004,275.6133333333333,314.04833333333335,320.3,333.49833333333333,312.98499999999996,311.255,319.96400000000006,322.31333333333333,332.18,322.06399999999996,296.4925,352.97,257.89,286.48333333333335,277.77000000000004,276.26666666666665,327.255,257.0466666666666,261.9199999999999,267.24333333333334,245.25666666666663,224.09,211.82,233.19999999999996,263.265,264.62,259.26750000000004,232.7966666666667,287.21000000000004,232.235,255.10333333333332,273.9375,297.33000000000004,247.17000000000002,269.51,262.4766666666667,300.86,255.09,257.7633333333334,252.03333333333333,261.89,271.1066666666666,288.54,L8
