dates,nzd0523-0000,nzd0523-0001,nzd0523-0002,nzd0523-0003,nzd0523-0005,nzd0523-0006,nzd0523-0007,nzd0523-0015,nzd0523-0016,nzd0523-0017,nzd0523-0018,nzd0523-0019,nzd0523-0020,nzd0523-0026,nzd0523-0027,nzd0523-0028,nzd0523-0031,nzd0523-0032,nzd0523-0033,nzd0523-0034,nzd0523-0035,nzd0523-0036,nzd0523-0037,nzd0523-0038,nzd0523-0039,nzd0523-0040,nzd0523-0041,nzd0523-0042,nzd0523-0043,nzd0523-0044,nzd0523-0045,nzd0523-0046,nzd0523-0047,nzd0523-0048,nzd0523-0049,nzd0523-0050,nzd0523-0051,nzd0523-0052,nzd0523-0053,nzd0523-0004,nzd0523-0008,nzd0523-0009,nzd0523-0010,nzd0523-0011,nzd0523-0012,nzd0523-0013,nzd0523-0014,nzd0523-0021,nzd0523-0022,nzd0523-0023,nzd0523-0024,nzd0523-0025,nzd0523-0029,nzd0523-0030
2020-08-16 22:33:10+00:00,249.3,264.1,200.89,252.01333333333332,228.98000000000002,241.62666666666667,260.78499999999997,,,,,259.17,264.48,,,,,,,184.945,291.5,294.13,295.54,301.98,297.37,241.25,260.63,222.25,160.01,196.2266666666667,266.125,257.33666666666664,280.725,256.20666666666665,269.92,,304.21500000000003,291.39,272.9266666666667,272.04499999999996,270.11,277.09999999999997,265.92,220.18,273.97,251.815,267.82,,270.20500000000004,271.8,,,,
2020-08-25 22:27:04+00:00,256.99,265.025,212.52499999999998,253.39,232.14000000000001,243.6425,260.2033333333333,,,,,259.17,264.48,,,,,,,184.945,291.5,294.13,295.54,301.98,297.37,241.25,260.63,222.25,157.92999999999998,195.7375,265.5133333333333,258.65250000000003,281.15333333333336,258.14750000000004,276.82500000000005,,301.6466666666667,293.33666666666664,277.90999999999997,272.04499999999996,268.7366666666667,276.9125,270.885,247.29500000000002,274.85,251.08333333333334,268.54333333333335,,270.20500000000004,271.8,,,,
2020-09-10 22:27:11+00:00,256.99,265.025,212.52499999999998,253.39,232.14000000000001,243.6425,260.2033333333333,,,,,259.17,264.48,,,,,,,185.8033333333333,291.5,294.13,295.54,301.98,297.37,240.72,253.5,220.9025,159.4775,195.038,265.2025,257.87,280.0925,256.294,275.1066666666667,,295.5375,289.9325,282.96799999999996,272.04499999999996,268.7366666666667,276.9125,270.885,247.29500000000002,274.85,251.08333333333334,268.54333333333335,,270.20500000000004,271.8,,,,
2020-12-06 22:33:30+00:00,277.475,276.4,224.16,265.12999999999994,237.555,250.29500000000002,271.26666666666665,281.36,,270.94,,282.1,289.89,,294.97,292.62,296.41,294.39,298.11,190.08999999999997,315.98,317.6,319.59,327.66,321.99,273.5833333333333,276.24666666666667,226.88000000000002,158.945,197.24,267.61999999999995,260.5733333333334,289.62,264.00333333333333,277.70000000000005,,295.19,296.31000000000006,299.59,293.28,276.88000000000005,282.3866666666667,286.24,263.61,282.8333333333333,252.135,276.6366666666667,,281.21000000000004,283.775,,,,298.75
2021-03-12 22:33:01+00:00,269.15000000000003,270.395,218.77,259.105,,,290.3,281.36,,270.94,222.91,269.09000000000003,260.17999999999995,,294.97,292.62,296.41,294.39,286.895,215.35,315.98,301.47,307.095,327.66,308.605,316.08500000000004,304.72,240.69,,187.48,,264.41,298.83500000000004,262.33,267.49,,280.31,300.11,304.97,263.26,291.54,293.06,296.63,296.24,298.8,,289.41,,277.765,282.935,,,,298.75
2021-05-24 22:26:39+00:00,269.15000000000003,270.395,218.77,259.105,219.96,223.5,264.66,281.36,,270.94,222.91,269.09000000000003,260.17999999999995,,294.97,292.62,296.41,294.39,286.895,215.35,315.98,301.47,307.095,327.66,308.605,316.08500000000004,304.72,240.69,,187.48,,264.41,286.61,262.33,267.49,,280.31,295.52,304.97,263.26,278.99,293.06,296.63,296.24,298.8,,289.41,,277.765,282.935,,,,298.75
2021-07-27 22:26:59+00:00,248.03,253.94,218.77,236.62,219.96,223.5,239.02,,,,222.91,256.08,230.47,,,,,,275.68,215.35,,285.34,294.6,,295.22,306.32,287.7,240.69,,187.48,,264.41,274.24,262.33,267.49,,255.53,281.11999999999995,304.97,233.24,266.44,,,,,,,,263.92,274.38,,,,
2022-01-26 22:33:17+00:00,265.86,263.87,230.06,254.67,,,,,200.78,250.25,227.85,260.71,231.14,,265.23,263.46,259.98,269.49,271.79,275.11,292.32,290.81,294.23,281.18,298.93,305.72,298.7,280.65,,,,258.41,262.33,,,,277.0,288.73,291.15,268.47,,,,272.46,269.26,237.07,,183.48,,,,225.18,248.94,257.76
2022-02-20 22:26:59+00:00,265.63,264.615,228.815,254.27499999999998,236.03,269.42,259.48,,200.14499999999998,249.99,241.815,260.66499999999996,247.86499999999998,,270.19,266.15,262.1,274.14,274.67,275.46000000000004,292.45,294.855,295.265,291.845,300.055,306.23,300.15999999999997,283.235,,,280.97,261.605,274.16499999999996,274.46,298.14,,277.765,294.74,298.92499999999995,268.495,269.93,264.95,273.54,273.89,269.91499999999996,241.49,,226.14,273.27,271.75,221.09,234.885,248.64,261.79499999999996
2022-04-16 22:32:59+00:00,262.8933333333334,266.8433333333333,228.815,254.27499999999998,236.03,269.42,259.48,,200.14499999999998,249.99,241.815,260.66499999999996,247.86499999999998,,274.09,269.86999999999995,270.37000000000006,277.72,278.40000000000003,277.07666666666665,283.94,287.09,300.05,298.2633333333333,304.4066666666667,311.18333333333334,284.82,267.7366666666667,,,280.97,265.9766666666667,279.3333333333333,272.77,293.98,197.06,284.59999999999997,298.2733333333333,299.8066666666667,268.495,269.93,264.95,273.54,273.89,269.91499999999996,241.49,,242.92999999999998,275.025,275.31,221.09,234.885,260.0266666666667,256.94666666666666
2022-04-17 22:26:46+00:00,259.7425,266.095,215.20000000000002,253.73,245.51999999999998,255.195,251.555,244.58,200.14499999999998,249.99,241.815,260.66499999999996,247.86499999999998,,274.09,269.86999999999995,270.37000000000006,277.72,278.40000000000003,250.8325,283.94,287.09,300.05,298.2633333333333,304.4066666666667,311.18333333333334,267.65749999999997,253.505,157.08,186.65,280.97,262.25,274.985,263.4533333333333,293.98,197.06,285.38,293.375,289.94,268.8933333333334,267.195,269.845,273.225,273.2033333333333,259.3233333333333,243.24,263.64,242.92999999999998,275.025,275.31,221.09,234.885,260.0266666666667,256.94666666666666
2022-05-03 22:26:41+00:00,259.7425,264.908,215.20000000000002,252.4325,240.17666666666665,249.78,249.35666666666668,244.58,200.14499999999998,249.99,241.815,260.66499999999996,247.86499999999998,,274.09,269.86999999999995,270.37000000000006,277.72,278.40000000000003,237.054,283.94,287.09,300.05,298.2633333333333,304.4066666666667,311.18333333333334,258.188,245.06599999999997,155.96,187.8,280.97,260.32000000000005,274.246,258.88,293.98,197.06,285.38,291.846,284.428,269.6025,267.195,269.845,273.225,273.2033333333333,259.3233333333333,243.24,263.64,249.48000000000002,272.51666666666665,273.8933333333334,221.09,234.885,260.0266666666667,256.94666666666666
2022-05-10 22:32:48+00:00,259.7425,257.4766666666667,215.20000000000002,252.244,237.4525,247.6775,251.13750000000002,244.62,200.14499999999998,249.99,241.815,260.66499999999996,247.86499999999998,,274.09,269.86999999999995,270.37000000000006,277.72,278.40000000000003,237.054,283.94,287.09,300.05,298.2633333333333,304.4066666666667,311.18333333333334,253.265,240.10666666666665,155.96,187.8,280.97,260.32000000000005,274.246,258.88,293.98,197.06,285.38,291.846,284.428,269.98,266.5466666666667,271.34666666666664,273.48,272.89,262.02,246.1625,265.53,249.48000000000002,272.51666666666665,273.8933333333334,221.09,234.885,260.0266666666667,256.94666666666666
2022-05-26 22:32:39+00:00,259.7425,257.4766666666667,215.20000000000002,252.244,237.4525,247.6775,251.13750000000002,244.62,200.14499999999998,249.99,241.815,260.66499999999996,247.86499999999998,,274.09,269.86999999999995,270.37000000000006,277.72,278.40000000000003,237.054,283.94,287.09,300.05,298.2633333333333,304.4066666666667,311.18333333333334,253.265,240.10666666666665,155.96,187.8,280.97,258.005,271.7866666666667,249.72599999999997,293.98,197.06,285.38,289.77500000000003,279.585,269.98,266.5466666666667,271.34666666666664,273.48,272.89,262.02,246.1625,265.53,249.48000000000002,272.51666666666665,273.8933333333334,221.09,234.885,260.0266666666667,256.94666666666666
2022-10-01 22:33:30+00:00,252.94333333333336,255.948,206.325,254.0125,237.54000000000002,240.02499999999998,249.73000000000002,244.62,206.77,234.57,219.61,254.91,235.11,,281.89,277.31,249.445,256.585,285.86,213.05999999999997,279.65,262.245,302.755,306.645,307.605,314.12,229.8175,222.988,175.6833333333333,187.8,280.85,257.922,273.71400000000006,248.57,283.53499999999997,197.75,290.0733333333333,288.656,277.5,271.0875,264.63000000000005,274.54499999999996,273.45000000000005,271.89,254.12499999999997,250.83499999999998,265.53,251.59333333333333,272.28666666666663,274.7366666666667,,,259.035,228.1
2022-10-17 22:33:36+00:00,256.88,246.615,224.275,252.965,231.1225,241.035,253.81500000000003,244.66,204.95499999999998,237.53,224.62,254.125,233.185,226.58,255.12,,225.475,244.28499999999997,268.28,206.63333333333333,292.54499999999996,252.93,295.725,302.20500000000004,300.83000000000004,306.79999999999995,224.47999999999996,222.46333333333337,197.57333333333335,188.95,280.85,257.475,275.775,249.8725,275.28999999999996,202.37,274.235,287.355,281.215,271.25,266.18,274.35,273.99,271.95,270.11,254.93,267.42,240.75333333333333,270.59999999999997,271.01,,231.47,231.78500000000003,219.695
2023-02-23 22:27:02+00:00,257.96666666666664,257.52,224.6,254.43999999999997,233.51999999999998,251.38666666666666,256.08666666666664,254.83,203.66666666666666,242.0566666666667,234.9466666666667,256.17333333333335,243.5233333333333,236.215,265.385,269.65,236.57333333333335,253.62999999999997,272.4,218.98000000000002,292.66333333333336,252.93,295.75666666666666,302.0,299.58666666666664,306.75333333333333,,257.67,215.07666666666668,,280.82500000000005,265.7833333333333,285.6033333333333,269.9733333333333,274.59999999999997,202.37,270.53333333333336,295.0466666666667,304.8233333333333,269.75666666666666,266.37,,,273.11,271.43,246.14,268.48,236.60333333333335,272.5566666666667,270.6433333333334,212.01,235.79000000000002,234.84,231.42999999999998
2023-04-20 22:26:49+00:00,260.14,266.58,225.25,251.49,234.84,270.34,254.44,254.83,201.09,251.11,255.6,260.27,264.2,245.85,275.65,269.65,258.77,272.32,276.52,182.8,292.9,,295.82,301.59,297.1,306.66,222.98,242.44500000000002,207.35,,280.8,260.15500000000003,284.49,268.7,273.22,,273.65,294.575,288.01,267.49,265.82,,,273.11,271.43,246.14,268.48,256.68,273.37,269.96,212.01,240.11,240.95,254.9
2023-04-28 22:26:27+00:00,244.72,265.01,209.54000000000002,252.13,227.35000000000002,270.34,254.44,254.83,201.09,251.11,255.6,260.27,264.2,245.85,275.65,269.65,258.77,272.32,276.52,182.8,292.9,,295.82,301.59,297.1,306.66,222.98,242.44500000000002,207.35,,280.8,260.15500000000003,284.49,268.7,273.22,,273.65,294.575,288.01,267.6,265.82,,,273.11,271.43,246.14,268.48,256.68,273.37,269.96,212.01,240.11,240.95,254.9
2023-09-03 22:26:57+00:00,246.82,255.165,202.26,251.805,224.69,242.69,264.41,,,,254.04,255.29,263.86,,,,,278.57,275.44,188.655,293.74,299.41,264.82,292.69,303.32,306.68,230.22,222.64,197.59,194.54,251.3,256.62,288.03,256.56,265.87,,286.685,289.08,269.07000000000005,269.63,264.69,,,,262.04,248.74,269.6,269.74,272.74,272.81,191.44,,,
2023-09-18 22:33:13+00:00,246.82,255.165,197.37333333333333,251.3166666666667,226.9466666666667,241.32999999999998,255.495,,,,254.04,256.52,248.58,,,,,266.275,275.225,191.62,292.83500000000004,297.46500000000003,279.87,294.46500000000003,299.84000000000003,306.49,233.20000000000002,227.87333333333333,198.91,194.54,265.36,258.06666666666666,287.74,258.115,269.195,,286.1666666666667,288.67,269.07000000000005,269.75666666666666,257.61,,,,262.04,246.155,265.35,269.74,271.71000000000004,269.82,191.44,,,
2023-09-19 22:27:02+00:00,246.82,255.165,197.37333333333333,251.6125,227.57750000000001,238.23000000000002,253.79,244.13,,,254.04,256.52,248.58,,,,,266.275,263.3333333333333,191.34,283.43,296.39000000000004,284.5,294.46500000000003,299.84000000000003,306.49,236.0325,224.14249999999998,198.56000000000003,191.99,259.0466666666667,257.705,287.5433333333333,256.3066666666667,270.45,,284.64,287.245,267.43333333333334,269.86,259.52333333333337,,,,262.15999999999997,239.50666666666666,266.32666666666665,269.74,271.81,269.82,189.965,,,
2023-09-26 22:33:15+00:00,254.26333333333332,257.5733333333333,197.37333333333333,252.904,229.81800000000004,243.95,257.76,247.07999999999998,209.77,252.7,255.18,258.34666666666664,255.60666666666668,266.95,275.17,268.48,279.74,270.38666666666666,266.77,191.34,286.705,297.31,288.115,297.33666666666664,301.12666666666667,306.49666666666667,231.196,224.14249999999998,198.56000000000003,191.99,259.0466666666667,257.705,287.5433333333333,256.3066666666667,270.45,,284.64,287.245,268.5675,270.54,262.9,268.82,273.52,272.5,266.46666666666664,242.1825,267.04,271.90500000000003,272.5125,271.8,189.965,245.76,242.15,263.77
2023-10-05 22:27:04+00:00,254.26333333333332,257.5733333333333,197.37333333333333,252.904,229.81800000000004,243.95,257.76,247.07999999999998,209.77,252.7,242.0633333333333,254.80249999999998,248.77,251.795,271.38,252.76500000000001,261.51,266.41499999999996,268.428,197.98,287.566,297.01599999999996,289.46,295.8375,300.755,306.505,231.196,227.88000000000002,207.85,191.99,246.47,259.03000000000003,287.215,260.62,270.06,197.69,283.558,288.444,276.024,270.54,262.9,268.82,273.52,272.5,266.46666666666664,242.1825,267.04,271.90500000000003,270.128,267.8225,181.12,236.01999999999998,239.525,258.715
2023-11-30 22:27:16+00:00,266.745,254.64000000000001,199.14499999999998,252.9375,232.30750000000003,243.95,257.76,247.07999999999998,209.77,252.7,242.0633333333333,254.80249999999998,248.77,251.795,271.38,252.76500000000001,261.51,266.41499999999996,268.428,201.77499999999998,288.42833333333334,296.0783333333333,290.33166666666665,296.774,299.746,306.282,233.25,242.07,213.702,191.99,246.47,261.12,286.242,263.95799999999997,268.524,197.69,283.405,288.906,282.226,271.2475,262.9,268.82,273.52,272.5,266.46666666666664,242.1825,267.04,271.90500000000003,270.128,267.8225,181.12,236.01999999999998,239.525,258.715
2024-04-14 22:26:30+00:00,,,,,,,,,,,,,,,,,,,,184.44,237.9,222.015,243.39499999999998,251.82999999999998,258.945,270.74,216.93,253.77499999999998,200.755,187.97,232.4,258.765,284.21500000000003,277.31,244.44,,289.47,287.9,277.515,,,,,,,,,,,,,,,
2024-05-08 22:26:34+00:00,,,,,,,,,,,,,,,,,,,,184.44,237.9,222.015,243.39499999999998,251.82999999999998,258.945,270.74,216.93,253.77499999999998,200.755,187.97,232.4,254.26333333333332,275.5366666666667,277.31,229.37666666666667,,294.74,285.3933333333333,266.42333333333335,,,,,,,,,,,,,,,
2024-08-04 22:26:32+00:00,,,,,,,,,,,,,,,,,,,,184.44,183.06,152.64,192.1,203.14,222.18,236.09,216.93,226.28,164.4,187.97,232.4,248.48666666666668,266.24666666666667,,208.68666666666664,,294.74,280.26,235.66,,,,,,,,,,,,,,,
2024-08-12 22:26:33+00:00,243.34,255.65,181.24,250.72,223.23,230.92,247.57,244.09,,,227.57,,227.31,,,,,,,180.985,187.995,161.735,195.42000000000002,216.15499999999997,219.74,231.35000000000002,229.61,225.015,163.175,187.97,245.19,248.785,266.24666666666667,261.48,208.68666666666664,,294.74,280.4,242.63,264.76,264.55,263.68,,,269.29,214.77,259.33,268.87,262.86,263.4,,,,
2024-08-20 22:26:43+00:00,243.34,255.65,185.925,248.245,222.44,236.49,248.25,244.09,,,227.57,250.18,228.095,,,,,,,180.985,187.995,161.735,195.42000000000002,216.15499999999997,219.74,231.35000000000002,229.61,225.015,158.67999999999998,188.31,247.00333333333333,250.11999999999998,266.24666666666667,252.97500000000002,208.68666666666664,,294.74,280.77799999999996,246.294,266.91499999999996,265.05,263.68,,,269.46000000000004,232.12,262.2,268.51,265.64,266.01,,,,
2024-09-12 22:33:02+00:00,243.34,255.65,185.925,248.245,222.44,236.49,248.25,244.09,,,227.57,250.18,228.095,,,,,,,184.76666666666665,192.32333333333335,166.57000000000002,195.39666666666668,212.30999999999997,220.29999999999998,232.34666666666666,226.45666666666668,226.60666666666665,158.67999999999998,188.31,247.00333333333333,251.62333333333333,269.02250000000004,251.99666666666667,208.68666666666664,,289.83,280.835,248.33833333333334,266.91499999999996,265.05,263.68,,,269.46000000000004,232.12,262.2,268.51,265.64,266.01,,,,
2024-09-13 22:26:48+00:00,242.32,255.65,195.66666666666666,244.07333333333335,222.44,236.49,248.25,244.09,,,227.57,250.18,228.095,,,,,,,187.35750000000002,197.4675,183.16750000000002,197.405,214.1675,227.39,236.54250000000002,233.8975,230.3675,168.4625,190.45333333333335,255.195,253.19,272.742,260.22,208.68666666666664,,286.69,282.7142857142857,256.46285714285716,267.7,265.05,263.68,,,269.46000000000004,232.12,262.2,268.40000000000003,268.19,268.82,,,,
2024-09-20 22:32:56+00:00,252.54,261.345,195.66666666666666,248.69,222.44,249.14666666666665,256.0133333333333,250.44,217.41,253.05,242.21999999999997,256.23,241.54666666666665,,,,,,,187.35750000000002,197.4675,183.16750000000002,197.405,214.1675,227.39,236.54250000000002,233.8975,230.3675,168.4625,190.45333333333335,255.195,252.6875,270.64500000000004,260.22,208.1925,,286.69,282.7142857142857,256.46285714285716,269.71,268.2,271.61,275.89,276.9,273.25333333333333,242.61333333333334,265.43666666666667,269.355,269.6975,269.485,,,,
2024-10-15 22:27:00+00:00,249.4025,261.345,201.485,248.69,219.76666666666665,249.14666666666665,256.0133333333333,250.44,217.41,253.05,238.21333333333328,252.26333333333332,238.8225,242.5,259.04,251.43,242.03,255.45,270.65,188.33,202.26999999999998,217.67000000000002,223.3,238.505,245.83499999999998,254.1975,254.95000000000002,244.1125,186.775,191.695,245.025,254.435,269.32166666666666,261.924,219.495,198.11,279.0125,283.7157142857143,262.82428571428574,267.052,268.2,271.61,275.89,276.9,273.25333333333333,242.61333333333334,265.43666666666667,258.088,266.99,267.74,165.97,227.0,240.03,250.87
2024-12-10 22:26:57+00:00,249.4025,261.345,201.485,248.69,219.76666666666665,249.14666666666665,256.0133333333333,250.44,217.41,253.05,238.21333333333328,247.26,235.544,228.185,241.45000000000002,243.255,235.2,254.055,272.685,195.8725,202.26999999999998,217.67000000000002,237.166,246.968,254.44799999999995,264.33000000000004,261.99,244.1125,186.775,186.1833333333333,229.53000000000003,255.55625,271.6466666666667,261.64166666666665,233.31,187.58,272.0133333333333,284.2716666666667,270.0442857142857,267.052,268.2,271.61,275.89,276.9,273.25333333333333,242.61333333333334,265.43666666666667,248.10500000000002,261.8883333333334,265.95666666666665,165.97,222.91500000000002,232.43,241.29500000000002
2024-12-26 22:27:01+00:00,251.81,262.2,207.16800000000003,248.888,218.8275,253.7275,256.0133333333333,250.44,202.385,251.66000000000003,242.54999999999998,249.462,240.29166666666666,229.26999999999998,242.12666666666667,251.09666666666666,237.45000000000002,256.70666666666665,273.46666666666664,211.58,202.26999999999998,231.484,246.67999999999998,253.42333333333332,260.51,271.18333333333334,268.435,252.02200000000002,195.478,186.1833333333333,229.53000000000003,256.09777777777776,272.39142857142855,262.5257142857143,238.512,191.24,270.0675,284.53714285714284,274.19874999999996,265.91333333333336,268.2,271.61,275.89,276.9,273.25333333333333,233.1825,265.43666666666667,242.72428571428574,263.3614285714286,265.44571428571425,182.115,225.56000000000003,234.01333333333332,243.32333333333335
2025-01-11 22:27:03+00:00,251.81,262.2,207.16800000000003,248.888,218.8275,253.7275,256.0133333333333,250.44,202.385,251.66000000000003,242.54999999999998,249.462,240.29166666666666,229.26999999999998,242.12666666666667,251.09666666666666,237.45000000000002,256.70666666666665,273.46666666666664,211.58,202.26999999999998,240.58833333333334,253.34857142857143,257.19,264.55285714285714,276.0585714285714,273.06428571428575,257.1983333333333,202.84833333333333,186.1833333333333,223.22333333333333,256.315,273.84250000000003,263.8175,243.52166666666668,192.0675,260.242,285.09875,276.70666666666665,265.91333333333336,268.2,271.61,275.89,276.9,273.25333333333333,233.1825,265.43666666666667,242.72428571428574,263.3614285714286,265.44571428571425,182.115,225.56000000000003,234.01333333333332,243.32333333333335
2025-02-03 22:33:13+00:00,254.07000000000002,261.485,211.10500000000002,249.35666666666665,221.76399999999998,254.894,257.595,250.44,199.33333333333334,251.44000000000003,244.93199999999996,251.07000000000002,243.93142857142857,229.805,248.36,254.21499999999997,244.13,261.8875,274.03999999999996,222.09833333333333,202.26999999999998,247.43428571428572,258.39,261.9275,268.65749999999997,279.7925,276.525,260.94,203.75857142857143,186.1833333333333,216.28285714285715,257.957,276.8475,264.16,255.10500000000002,192.0675,254.38333333333333,286.555,286.80777777777774,266.4614285714286,266.95,271.61,275.89,274.205,272.565,234.652,266.1625,246.10750000000002,264.4725,265.98125,190.60666666666665,227.265,236.3675,244.9125
2025-02-27 22:33:11+00:00,254.63000000000002,263.7875,223.93200000000002,250.08199999999997,224.045,267.16333333333336,266.94000000000005,252.26,199.33333333333334,251.44000000000003,244.544,252.83833333333334,252.35999999999999,232.442,251.97400000000002,256.858,243.08199999999997,265.218,274.53000000000003,235.81833333333336,206.94,264.4857142857143,270.215,268.48875,278.46375,289.82,283.84000000000003,264.54857142857145,219.75333333333333,184.95,201.64666666666665,260.4344444444444,277.86888888888893,267.65,257.9957142857143,192.0675,250.75714285714284,288.4942857142857,295.11375,266.93333333333334,268.84999999999997,279.54,275.89,274.205,273.53666666666663,238.8225,269.58666666666664,241.3714285714286,265.32714285714286,267.18285714285713,194.1375,227.18,237.38000000000002,248.192
2025-04-25 22:26:41+00:00,259.7125,262.98,223.96499999999997,252.1675,237.3525,260.05,263.995,251.57500000000002,190.29500000000002,250.63500000000002,245.21666666666667,252.60500000000002,253.765,237.42600000000002,254.22200000000004,260.724,243.34499999999997,266.12,275.764,256.8625,211.19,267.818,279.19166666666666,275.14,282.3016666666667,295.12166666666667,298.642,263.05,211.602,185.075,183.576,260.38666666666666,278.365,265.10499999999996,264.53833333333336,190.0533333333333,234.815,288.446,294.65833333333336,268.105,265.325,276.2,274.83,272.455,271.09999999999997,236.23,268.7966666666666,241.52800000000002,265.42400000000004,267.442,203.52666666666664,227.22500000000002,236.71750000000003,254.16199999999998
2025-05-03 22:26:22+00:00,259.7125,262.98,223.96499999999997,252.1675,237.3525,260.05,263.995,251.57500000000002,190.29500000000002,250.63500000000002,245.21666666666667,252.60500000000002,253.765,237.42600000000002,254.22200000000004,260.724,243.34499999999997,266.12,275.764,256.8625,205.745,253.11833333333334,264.82,262.99,282.3016666666667,295.12166666666667,298.642,263.05,211.602,185.075,183.576,258.92857142857144,277.70285714285717,258.18285714285713,264.53833333333336,190.0533333333333,234.815,287.4683333333333,289.4714285714286,268.105,265.325,276.2,274.83,272.455,271.09999999999997,236.23,268.7966666666666,241.52800000000002,265.42400000000004,267.442,203.52666666666664,227.22500000000002,236.71750000000003,254.16199999999998
