dates,satname,nzd0037-0000,nzd0037-0001,nzd0037-0002,nzd0037-0003,nzd0037-0004,nzd0037-0011,nzd0037-0005,nzd0037-0006,nzd0037-0007,nzd0037-0008,nzd0037-0009,nzd0037-0010
2003-04-06 22:06:21.012000,L7,,,,,,,,286.77,334.07,409.58,400.63,387.63
2003-04-22 22:06:19.091000,L7,,397.96,381.57,379.72,,,,,,,,
2003-05-08 22:06:20.773000,L7,423.25,415.45,437.38,395.20,376.57,360.58,387.81,359.97,373.47,391.64,363.22,366.22
2005-07-17 21:59:11.604000,L5,,,,,,127.17,,,,,,
2006-11-25 22:06:19.953000,L5,,,,,,333.39,,,,,,
2006-12-02 22:12:34.352000,L5,,,,,,307.87,,,,,,
2007-01-03 22:12:49.248000,L5,,,,,,354.40,,,,,,319.14
2010-10-10 22:07:36.102000,L5,,,,,,,,289.49,347.44,360.87,310.50,301.73
2013-04-25 22:19:21.025000,L8,,,,,,298.19,,,,,,
2013-05-11 22:19:31.249000,L8,,,,,,297.37,,,,,,
2013-06-28 22:19:33.252000,L8,,,,,,298.92,,,,,,
2013-07-07 22:13:24.262000,L8,,,,,,319.30,,,,,,
2013-07-14 22:19:34.707000,L8,,,,,,301.23,,,,,,
2013-09-09 22:13:25.749000,L8,,,,,,313.64,,,,,,
2013-09-25 22:13:17.289000,L8,,,,,,312.65,,,,,,
2013-10-18 22:19:25.762000,L8,,,,,,300.05,,,,,,
2013-12-14 22:12:57.636000,L8,,,,,,317.14,,,,,,
2013-12-30 22:12:49.393000,L8,,,,,,323.47,,,,,,
2014-01-06 22:18:54.881000,L8,,,,,,300.24,,,,,,
2014-01-15 22:12:33.689000,L8,,,,,,317.41,,,,,,
2014-01-31 22:12:28.855000,L8,,,,,,308.77,,,,,,
2014-03-04 22:11:59.077000,L8,,,,,,311.90,,,,,,
2014-03-27 22:17:50.001000,L8,,,,,,297.22,,,,,,
2014-04-05 22:11:34.747000,L8,,,,,,312.46,,,,,,
2014-04-12 22:17:37.464000,L8,,,,,,297.04,,,,,,
2014-04-21 22:11:18.224000,L8,,,,,,318.04,,,,,,
2014-05-14 22:17:08.923000,L8,,,,,,299.29,,,,,,
2014-05-30 22:17:11.184000,L8,,,,,,298.26,,,,,,
2014-07-26 22:11:19.207000,L8,,,,,,314.47,,,,,,
2014-10-14 22:11:38.746000,L8,,,,,,314.08,,,,,,
2015-01-02 22:11:27.004000,L8,,,,,,315.07,,,,,,
2015-01-25 22:17:32.812000,L8,,,,,,300.89,,,,,,
2015-02-26 22:17:23.009000,L8,,,,,,300.55,,,,,,
2015-04-24 22:10:44.446000,L8,,,,,,298.27,,,,,,
2015-05-10 22:10:28.533000,L8,,,,,,313.70,,,,,,
2015-06-02 22:16:44.532000,L8,,,,,,300.85,,,,,,
2015-06-27 22:10:46.339000,L8,,,,,,331.20,,,,,,
2015-07-20 22:17:10.706000,L8,,,,,,299.05,,,,,,
2015-07-29 22:11:01.897000,L8,,,,,,316.25,,,,,,
2015-08-14 22:11:07.472000,L8,,,,,,314.14,,,,,,
2015-10-08 22:17:36.852000,L8,,,,,,297.23,,,,,,
2015-12-11 22:17:42.627000,L8,,,,,,297.83,,,,,,
2015-12-27 22:17:43.409000,L8,,,,,,296.09,,,,,,
2016-01-12 22:17:40.472000,L8,,,,,,297.75,,,,,,
2016-02-22 22:11:18.630000,L8,,,,,,311.35,,,,,,
2016-03-25 22:11:08.402000,L8,,,,,,310.87,,,,,,
2016-05-03 22:17:13.318000,L8,,,,,,299.78,,,,,,
2016-05-12 22:10:56.720000,L8,,,,,,313.48,,,,,,
2016-05-19 22:17:11.230000,L8,,,,,,300.17,,,,,,
2016-05-28 22:11:03.859000,L8,,,,,,312.83,,,,,,
2016-06-13 22:11:06.720000,L8,,,,,,326.01,,,,,,
2016-06-29 22:11:15.136000,L8,,,,,,328.06,,,428.63,440.81,,
2016-08-07 22:17:37.552000,L8,,,,,,297.22,,,,,,
2016-09-08 22:17:48.858000,L8,,,,,,297.95,,,,,,
2016-10-10 22:17:54.274000,L8,,,,,,298.96,,,,,,
2016-11-20 22:11:45.458000,L8,,,,,,317.54,,,,,,
2017-01-30 22:17:38.957000,L8,,,,,,299.89,,,,,,
2017-03-03 22:17:25.727000,L8,,,,,,298.83,,,,,,
2017-03-28 22:11:00.765000,L8,,,,,,310.41,,,,,,
2017-04-13 22:10:53.080000,L8,,,,,,444.38,,,,,,
2017-04-20 22:16:59.468000,L8,,,,,,297.07,,,,,,
2017-05-06 22:16:55.401000,L8,,,,,,300.17,,,,,,
2017-06-07 22:17:15.240000,L8,,,,,,302.36,,,,,,
2017-07-09 22:17:23.906000,L8,,,,,,298.72,,,,,,
2017-08-10 22:17:37.375000,L8,,,,,,300.59,,,,,,
2017-09-11 22:17:42.311000,L8,,,,,,300.34,,,,,,
2018-02-18 22:17:22.771000,L8,,,,,,294.20,,,,,,
2018-02-27 22:11:07.813000,L8,,,,,,316.02,,,,,,
2018-03-31 22:10:51.947000,L8,,,,,,318.25,,,,,292.00,340.79
2018-04-07 22:16:59.037000,L8,,,,,,294.44,,,,,,
2018-05-02 22:10:33.919000,L8,,,,,,312.64,,,,,,
2018-05-09 22:16:40.331000,L8,,,,,,300.27,,,,,,
2018-05-18 22:10:23.040000,L8,,,,,,313.92,,,,,,306.76
2018-05-25 22:16:28.178000,L8,,,,,,302.70,,,,,,
2018-08-06 22:10:46.333000,L8,,,,,,321.65,,,,,,
2018-10-09 22:11:13.339000,L8,,,,,,315.67,,,,,,
2018-11-17 22:17:31.986000,L8,,,,,,301.48,,,,,,
2018-12-12 22:11:17.117000,L8,,,,,,318.26,,,,,,
2019-02-05 22:17:21.574000,L8,,,,,,301.39,,,,,,
2019-02-14 22:11:09.519000,L8,,,,,,318.72,,,,,,
2019-03-02 22:11:05.349000,L8,,,,,,316.22,,,,,,
2019-03-25 22:17:09.739000,L8,,,,,,303.58,,318.93,322.64,332.19,288.81,317.21
2019-04-26 22:16:59.330000,L8,,,,,,296.24,,,,,,
2019-05-12 22:17:08.680000,L8,,,,,,300.63,,,,,,
2019-05-28 22:17:17.913000,L8,,,,,,298.76,,,,,,
2019-06-22 22:11:17.033000,L8,,,,,,311.27,,,,,,
2019-07-08 22:11:20.766000,L8,,,,,,330.54,319.06,343.87,338.94,359.22,336.53,338.49
2019-07-24 22:11:25.033000,L8,,,,,,317.11,,322.10,326.64,345.03,294.41,305.33
2019-09-10 22:11:39.873000,L8,,,,,,312.59,,,,,,
2019-11-04 22:17:58.697000,L8,,,,,,297.82,,,,,,
2019-11-20 22:17:54.950000,L8,,,,,,300.90,,,,,,
2019-11-29 22:11:44.191000,L8,,,,,,308.94,,,,,,
2019-12-22 22:17:51.823000,L8,,,,,,296.10,,,,,,
2019-12-31 22:11:38.231000,L8,,,,,,315.89,,,,,,
2020-01-16 22:11:35.087000,L8,,,,,,323.98,,,,,,
2020-02-01 22:11:29.826000,L8,367.51,367.11,365.14,361.66,352.90,334.95,351.31,343.53,361.06,343.30,344.59,340.59
2020-02-08 22:17:38.924000,L8,,,,,,300.04,,,,,,
2020-02-17 22:11:26.315000,L8,,,,,,327.75,,,,,,
2020-02-24 22:17:35.189000,L8,,,,,,300.93,,,,,,
2020-04-21 22:10:57.868000,L8,,,,,,316.64,,,,,,
2020-04-28 22:17:04.952000,L8,,,,,,298.98,,,,,,
2020-07-01 22:17:22.957000,L8,,,,,,300.63,,,,,,
2020-07-10 22:11:15.773000,L8,,,,,,319.20,,,,,,
2020-08-02 22:17:33.048000,L8,,,,,,302.18,,,,,,
2020-09-03 22:17:46.393000,L8,,,,,,300.02,,,,,,
2020-09-28 22:11:43.377000,L8,,,,,,312.99,,,,,,
2020-12-17 22:11:45.420000,L8,,,,,,312.21,,,,,,
2021-01-02 22:11:41.110000,L8,,,,,,317.01,,,,,,
2021-01-25 22:17:44.203000,L8,,,,,,301.00,,,,,,
2021-02-19 22:11:27.994000,L8,,,,,,318.33,,,,,,
2021-02-26 22:17:35.944000,L8,,,,,,296.08,,,,,,
2021-03-23 22:11:13.381000,L8,,,,,,315.91,,,,,,
2021-04-24 22:11:01.432000,L8,,,,,,314.33,,,,,,
2021-05-01 22:17:07.841000,L8,,,,,,296.45,,,,,,
2021-07-13 22:11:19.559000,L8,,,,,,315.87,,304.79,324.79,342.90,296.61,304.61
2021-08-30 22:11:38.264000,L8,,,,,,314.72,,,,,,
2021-10-17 22:11:50.671000,L8,,,,,,312.28,,,,,,
2021-10-24 22:18:01.850000,L8,,,,,,299.26,,,,,,
2021-11-18 22:11:44.821000,L8,,,,,,315.39,,,,,,
2021-12-19 22:17:52.616000,L9,,,,,,301.07,,,,,,
2022-01-21 22:11:35.958000,L8,,,,,,312.28,,,,,,
2022-02-14 22:11:37.090000,L9,,,,,,315.51,,,,,,
2022-02-21 22:17:43.336000,L9,,,,,,299.25,,,,,,
2022-02-22 22:11:26.680000,L8,,,,,,313.76,,,,,,
2022-03-09 22:17:37.608000,L9,,,,,,295.47,,,,,,
2022-03-10 22:11:23.323000,L8,,,,,,314.08,,,,,,
2022-05-04 22:17:26.026000,L8,,,,,,295.45,,,,,,
2022-05-05 22:11:07.160000,L9,,,,,,318.13,,304.87,324.90,348.39,316.34,319.95
2022-05-12 22:17:13.223000,L9,,,,,,296.79,,,,,,
2022-06-14 22:11:35.206000,L8,,,,,,317.80,,,,,,
2022-06-21 22:17:48.970000,L8,,,,,,299.62,,,,,,
2022-07-15 22:17:24.696000,L9,,,,,,299.38,,,,,,
2022-07-16 22:11:39.057000,L8,,,,,,312.46,,,,,,
2022-07-31 22:17:39.593000,L9,,,,,,302.09,,,,,,297.28
2022-08-08 22:18:05.196000,L8,,,,,,304.34,,,,,,298.92
2022-08-09 22:11:34.517000,L9,,,,,,321.08,,,,,,
2022-09-09 22:18:11.619000,L8,,,,,,300.39,,,,,,
2022-09-17 22:17:54.625000,L9,,,,,,301.36,,,,,,
2022-10-19 22:18:03.080000,L9,,,,,,300.05,,,,,,
2022-11-04 22:18:00.514000,L9,,,,,,300.42,,,,,,
2022-11-13 22:11:53.247000,L9,,,,,,313.75,,,,,,
2022-12-22 22:17:59.519000,L9,,,,,,300.77,,,,,,
2023-02-16 22:17:50.035000,L8,,,,,,302.73,,,,,,
2023-03-04 22:17:37.574000,L8,,,,,,295.94,,,,,,
2023-03-05 22:11:37.473000,L9,,,,,,399.00,,,,,,343.83
2023-03-21 22:11:31.242000,L9,,,,,,312.03,,,,,,
2023-04-13 22:17:27.047000,L9,,,,,,310.11,,,,,,304.12
2023-05-16 22:10:40.417000,L8,,,,,,319.27,,,,,,304.40
2023-05-23 22:16:53.942000,L8,,,,,,296.11,,,,,,
2023-05-24 22:10:53.254000,L9,,,,,,314.48,,,,,,
2023-06-08 22:17:00.359000,L8,364.01,356.68,347.40,335.06,312.33,331.57,316.50,339.28,351.18,363.13,328.18,335.05
2023-06-09 22:10:48.959000,L9,,,,,,315.76,,,,,,302.56
2023-07-11 22:11:00.406000,L9,,,,,,327.26,,327.24,321.18,344.24,330.89,309.35
2023-08-28 22:11:20.303000,L9,,,,,,325.53,,,,,,301.80
2023-09-20 22:17:40.026000,L9,,,,,,304.67,,326.67,331.35,339.50,296.17,306.72
2023-09-29 22:11:26.883000,L9,,,,,303.50,322.58,380.07,412.58,,349.43,317.47,317.59
2023-10-14 22:17:45.774000,L8,,,,,,302.89,,,,,,298.18
2023-10-15 22:11:39.127000,L9,,,,,,318.25,,313.00,324.81,329.12,298.89,308.63
2023-10-22 22:17:50.479000,L9,,,,,,301.63,,,,,,295.75
2023-11-15 22:17:47.856000,L8,352.65,360.02,350.65,353.69,350.45,320.42,390.90,451.91,403.81,349.87,330.00,339.91
2023-11-24 22:11:40.049000,L8,,,,,,320.23,,,,,,
2023-12-01 22:17:46.993000,L8,368.36,368.28,354.53,321.61,326.49,,,,,,,
2023-12-17 22:17:48.418000,L8,,,,,,299.56,,,,,,
2023-12-18 22:11:45.147000,L9,,,,,,317.96,,,,,,
2024-01-11 22:11:32.492000,L8,,,,,,315.37,,,,,,
2024-02-03 22:17:41.059000,L8,,,,,,297.38,,,,,,
2024-02-04 22:11:43.788000,L9,,,,,,333.76,,335.07,327.07,331.48,328.13,324.96
2024-02-11 22:17:53.113000,L9,,,,,,299.31,,,,,,
2024-02-12 22:11:30.284000,L8,,,,,,309.77,,,,,,
2024-02-19 22:17:39.652000,L8,,,,,,297.02,,,,,,
2024-02-27 22:17:43.972000,L9,,,,,,201.22,,,,,,
2024-02-28 22:11:24.294000,L8,,,,,,318.86,,311.13,320.64,330.61,303.92,325.04
2024-03-30 22:17:36.478000,L9,,,,,,301.15,,,,,,
2024-04-08 22:11:23.266000,L9,,,,,,318.09,,323.82,328.13,333.63,296.48,310.88
2024-04-23 22:17:03.194000,L8,,,,,,299.99,,,,,,
2024-05-01 22:17:11.831000,L9,,,,,,300.92,,,,,,290.62
2024-05-02 22:10:44.568000,L8,,,,,,322.55,,,,,,304.88
2024-05-10 22:11:00.825000,L9,,,,,,315.95,,310.13,322.38,330.54,295.35,310.96
2024-05-17 22:17:03.987000,L9,,,,,,296.89,,,,,,293.34
2024-05-18 22:10:31.990000,L8,,,,,,320.28,,,,,,306.12
2024-05-26 22:10:48.268000,L9,,,,,326.19,343.48,299.41,316.06,332.01,352.85,331.33,339.57
2024-06-26 22:16:52.651000,L8,,,,,,298.93,,,,,,
2024-06-27 22:10:29.087000,L9,,,,,,315.99,,,,,,301.87
2024-07-05 22:10:45.435000,L8,,,,,,322.23,,,,,,306.58
2024-07-12 22:17:00.992000,L8,,,,,,299.67,,,,,,289.26
2024-08-05 22:17:06.640000,L9,,,,,,296.76,,,,,,
2024-08-21 22:17:19.711000,L9,,,,,,300.55,,,,,,292.49
2024-08-22 22:11:10.580000,L8,,,,,,312.95,,309.23,321.22,330.17,292.39,306.48
2024-08-29 22:17:21.978000,L8,,,,,,300.53,,,,,,
2024-09-23 22:11:18.739000,L8,,,,,,305.46,,,,,,
2024-11-17 22:17:38.841000,L8,,,,,,309.91,,325.61,328.09,345.52,310.26,321.26
2024-11-25 22:17:51.900000,L9,,,,,,298.26,,,,,,
2024-12-03 22:17:45.212000,L8,,,,,,299.01,,,,,,
2024-12-04 22:11:36.525000,L9,,,,,,315.93,,,,,,305.33
2025-01-05 22:11:31.099000,L9,,,,,,316.42,,,,,,
2025-01-12 22:17:45.559000,L9,,,,,,299.73,,,,,,
2025-01-28 22:17:42.532000,L9,,,,,,301.35,,,,,,291.86
2025-01-29 22:11:28.545000,L8,,,,,,318.24,,,,,,308.29
2025-02-06 22:11:31.478000,L9,,,,,,317.13,,,,,,
2025-02-21 22:17:31.397000,L8,,,,,,295.49,,,,,,
2025-02-22 22:11:33.420000,L9,,,,,,313.27,,,,,,
2025-03-09 22:17:26.663000,L8,,,,,,297.71,,,,,,
2025-03-25 22:17:16.100000,L8,,,,,,298.83,,,,,,
2025-04-11 22:11:17.724000,L9,,,,,,321.72,,,,,,
2025-05-04 22:17:17.676000,L9,,,,,,303.42,,,,,,
2025-05-05 22:10:48.680000,L8,,,,,,315.00,,,,,,
2025-05-12 22:16:59.753000,L8,,,,,,300.72,,,,,,297.57
2025-05-20 22:17:06.544000,L9,,,,,,301.74,,,,,,291.35
2025-05-21 22:10:52.095000,L8,,,,,,319.27,,,,,,303.52
2025-06-05 22:17:00.261000,L9,,,,,,302.03,,,,,,299.88
2025-06-06 22:10:54.888000,L8,,,,,,326.17,,336.54,330.31,344.01,295.12,303.13
2025-06-13 22:17:12.853000,L8,,,,,,303.49,,328.03,333.57,342.69,294.26,306.71
2025-06-21 22:17:14.951000,L9,,,,,,301.91,,,,,,295.32
2025-06-22 22:11:07.771000,L8,,,,,,315.16,,,,,,302.29
2025-06-29 22:17:21.081000,L8,,,,,,301.44,,,,,,299.42
2025-07-23 22:17:27.519000,L9,,,,,,304.26,,,,,,290.64
2025-07-24 22:11:17.990000,L8,352.68,353.50,350.73,342.20,337.33,333.56,339.65,341.71,338.45,413.02,340.73,340.16
2025-08-01 22:11:18.967000,L9,,,,,,315.43,,,,,,297.99
2025-08-08 22:17:36.495000,L9,,,,,,312.01,,,,,,305.95
2025-08-09 22:11:25.572000,L8,,,,,,319.08,,306.55,324.20,340.36,298.80,309.65
2025-08-17 22:11:30.718000,L9,,,,,,308.05,,,,,,
2025-08-24 22:17:43.028000,L9,,,,,,318.88,,323.26,326.12,334.12,289.52,306.16
2025-09-02 22:11:35.536000,L9,,,,,,342.00,374.10,340.74,327.20,339.14,336.15,354.01
2025-09-18 22:11:37.859000,L9,,,,,,327.87,,336.05,324.50,340.47,333.09,328.45
2025-09-25 22:17:52.465000,L9,,,,,,295.19,,,,,,
2025-10-04 22:11:42.144000,L9,,,,,,322.85,,332.24,324.60,337.45,294.63,309.04
2025-10-19 22:17:50.450000,L8,,,,,,302.08,,,,,,
2025-11-04 22:17:53.875000,L8,,,,,,300.19,,,,,,295.37
2025-11-05 22:11:46.482000,L9,,,,,,317.07,,315.94,325.21,329.11,293.28,307.61
