dates,nzd0354-0000,nzd0354-0001,nzd0354-0003,nzd0354-0004,nzd0354-0005,nzd0354-0006,nzd0354-0007,nzd0354-0008,nzd0354-0009,nzd0354-0010,nzd0354-0011,nzd0354-0013,nzd0354-0014,nzd0354-0015,nzd0354-0025,nzd0354-0026,nzd0354-0027,nzd0354-0028,nzd0354-0029,nzd0354-0030,nzd0354-0031,nzd0354-0032,nzd0354-0033,nzd0354-0034,nzd0354-0035,nzd0354-0036,nzd0354-0037,nzd0354-0038,nzd0354-0039,nzd0354-0040,nzd0354-0041,nzd0354-0042,nzd0354-0043,nzd0354-0044,nzd0354-0045,nzd0354-0046,nzd0354-0047,nzd0354-0048,nzd0354-0049,nzd0354-0050,nzd0354-0051,nzd0354-0052,nzd0354-0053,nzd0354-0054,nzd0354-0055,nzd0354-0056,nzd0354-0057,nzd0354-0058,nzd0354-0002,nzd0354-0012,nzd0354-0016,nzd0354-0017,nzd0354-0018,nzd0354-0019,nzd0354-0020,nzd0354-0021,nzd0354-0022,nzd0354-0023,nzd0354-0024,nzd0354-0059,nzd0354-0060,nzd0354-0061,nzd0354-0062,nzd0354-0063,nzd0354-0064,nzd0354-0065,satname
2000-06-18 21:59:03+00:00,268.18,300.43,,,,,,,,323.23,314.47,,,299.03,,,,,,,,328.53,,,345.27,340.405,,,,,,,,332.735,330.41333333333336,325.47333333333336,334.82333333333327,340.19666666666666,330.91,330.04499999999996,317.99499999999995,317.93500000000006,316.515,322.4533333333333,350.04499999999996,315.03666666666663,301.2966666666666,299.0466666666667,,,,,,,,,328.11,,312.26,315.79,308.79,307.95,294.64,296.08,280.68,,L7
2000-08-05 21:58:20+00:00,268.18,300.43,,,273.97,,,,,323.23,314.47,,,299.03,,,,,,,,328.53,,,343.86,342.5933333333333,328.39,344.72,298.39,,279.5,,,332.735,330.41333333333336,325.47333333333336,334.82333333333327,338.13,330.91,330.04499999999996,317.99499999999995,317.93500000000006,316.515,322.4533333333333,350.04499999999996,315.03666666666663,301.2966666666666,299.0466666666667,,,,,,,,,331.69,,312.26,315.79,308.79,307.95,294.64,296.08,280.68,,L7
2000-10-24 21:57:29+00:00,,,,,273.97,,,,,,,,,,,,,,,,,328.53,,,343.86,342.5933333333333,328.39,344.72,298.39,,279.5,,,,308.81,293.19,329.39,,,316.81,310.36,310.32,306.01,301.25,326.365,,,,,,,,,,,,331.69,,312.26,,,,,,,,L7
2000-11-25 21:57:34+00:00,,,,,273.97,,,,,,,,,,,,,,315.04,,,,,,342.45,343.955,328.39,340.395,313.82,334.35,298.35,316.36,292.09,313.14,314.36,308.44,306.56,300.22,296.83,303.105,296.25,312.99,310.48,301.3,301.265,301.83,292.61,282.54,,,,,,,,,331.69,,312.26,,,,,,,,L7
2001-04-02 21:57:18+00:00,,,,,,,,,,,316.03,,,,,,,,315.04,,,,,,,,,336.07,329.25,334.35,317.2,316.36,292.09,313.14,314.36,308.44,306.56,300.22,296.83,306.53,297.3233333333333,322.75666666666666,310.48,301.3,301.265,301.83,292.61,282.54,,,,,,,,,,,,,,,,,,,L7
2001-06-05 21:56:52+00:00,,,,,,,,,,,316.03,,,,,,,,,,,,,,330.46,,,,,,,,,,,,,,,313.38,299.47,342.29,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-09-25 21:55:40+00:00,,,,,,,,,,,316.03,,,,,,,,,,,,,,330.46,,,,,,,,337.71,335.55,326.83,330.15,323.6,316.74,300.18,310.79499999999996,297.66,319.27,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-12-30 21:55:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.71,335.55,326.83,330.15,323.6,316.74,300.18,308.21,295.85,296.25,,,,,342.46,337.56,,,,,,,,,,,,327.2,316.24,307.88,307.6,296.77,284.21,,L7
2002-01-15 21:55:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.18,333.505,334.32500000000005,307.265,330.15,323.6,316.74,300.18,308.21,295.85,296.25,,,,,342.46,337.56,,,,,,,,,,,,327.2,316.24,307.88,307.6,296.77,284.21,,L7
2002-03-04 21:56:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.18,337.49666666666667,334.32500000000005,313.57666666666665,331.955,323.71000000000004,320.40999999999997,300.18,308.21,295.85,310.195,,,,,342.46,337.56,,,,,,,,,,,,327.2,316.24,307.88,307.6,296.77,284.21,,L7
2002-05-07 21:56:03+00:00,,,,,,,,,,,,,,,,,,,,,295.86,,,,,,,,,,,341.18,337.39,333.1,306.95000000000005,333.76,323.82,324.08,,,,324.14,,,,,342.46,337.56,,,306.75,,299.1,,,,,,,327.2,316.24,307.88,307.6,296.77,284.21,,L7
2002-08-27 21:55:12+00:00,,,,,,,,,,,,,,,,,,,,,295.86,,,,,,,,,,322.08,316.72,323.315,313.77,326.2,333.76,323.82,324.08,,,,324.14,,,,,,,,,306.75,,299.1,,,,,,,,,,,,,,L7
2002-10-14 21:54:55+00:00,,,,,,,,,,,,,,,,,,,,,295.86,,,,,,,,,,322.08,316.72,320.45,313.77,,,305.24,321.67,,,,,,,,,331.69,326.8,,,306.75,,299.1,,,,,,,311.01,288.33,,,,,,L7
2002-10-30 21:55:01+00:00,,,,,,,,,,,,,,,,,,,,,295.86,,,,,,,,,,322.08,316.72,320.45,313.77,,,322.635,333.07000000000005,339.29,330.0,326.41,323.88,323.66,317.01,308.47,304.37,316.53499999999997,311.175,,,306.75,,299.1,,,,,,,311.01,288.33,,,,,,L7
2003-01-02 21:55:34+00:00,,,,,,,,,,,,,,,,332.26,,,,,,,,,,,305.34,310.23,302.73,300.27,307.195,299.15,320.45,313.77,345.54,338.4,328.82,333.02000000000004,335.615,331.96500000000003,322.63,319.405,315.47,309.61,306.645,304.37,316.53499999999997,311.175,,,,,,,,,,,,311.01,288.33,,,,,,L7
2003-01-18 21:55:42+00:00,,,,,,,,,,,,,,,,332.26,,,,,,,,,,,305.34,310.23,302.73,300.27,307.195,299.15,320.45,313.77,345.54,338.4,328.82,333.02000000000004,335.615,331.96500000000003,322.63,319.405,315.47,323.2833333333333,321.3066666666667,321.515,319.5333333333333,315.42,,,,,,,,,,,,314.27,302.03,307.82,287.47,286.4,,,L7
2003-02-19 21:55:54+00:00,,,,,,,,,,,,,,,,332.26,,,,,,,,,,,328.235,329.03499999999997,326.07500000000005,325.22,307.195,299.15,323.51666666666665,329.63,338.995,336.48,324.1325,327.58000000000004,328.8866666666667,322.36333333333334,315.87000000000006,309.41333333333336,304.99333333333334,322.5825,319.5725,316.14000000000004,312.83,310.4525,,,320.1,,,,,,,,,314.27,302.03,307.82,287.47,286.4,,,L7
2003-03-23 21:55:52+00:00,,,,,,,,,,,,287.4,305.68,,,332.26,,,,,,,,,,341.72,333.5,329.03499999999997,331.7266666666667,325.22,292.31,281.58,334.7,345.49,338.995,336.48,324.1325,327.58000000000004,328.8866666666667,322.36333333333334,315.87000000000006,309.41333333333336,304.99333333333334,322.5825,319.5725,316.14000000000004,312.83,310.4525,,,320.1,,,,,,,,,314.27,302.03,307.82,287.47,286.4,,,L7
2003-04-24 21:55:58+00:00,,,,,,,,,,,,287.4,305.68,,,332.26,,,,,,,,,,341.72,333.5,329.03499999999997,331.7266666666667,325.22,294.70500000000004,281.58,318.47,333.77,327.08666666666664,336.48,330.43,329.55,328.8866666666667,322.36333333333334,315.87000000000006,309.41333333333336,304.99333333333334,322.5825,319.5725,316.14000000000004,306.5433333333333,305.00333333333333,,,320.1,,,,,,,,,317.53,315.73,307.82,287.47,286.4,,,L7
2003-07-21 21:43:45+00:00,,,,,,,,,,,,287.4,305.68,,,,,,,,,,,,,341.72,347.58000000000004,347.84,346.225,350.17,297.1,,318.47,333.77,317.86,334.56,310.07,311.26,315.43,303.16,302.35,289.43,284.04,320.48,314.37,305.39,292.72,295.55,,,320.1,,,,310.76,,,,,,,,,,,,L5
2003-12-28 21:45:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.53,356.83,347.74,343.77,320.98,322.55,308.85,,,,,,,,,,,,,,,,,,,,310.76,,,,,,,,,,,,L5
2004-04-02 21:46:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.53,356.83,339.55,335.19,314.505,320.48,308.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-05-20 21:47:56+00:00,,,,,264.38,,,,,,,,,,,,,,,,,,,350.74,343.25,333.99,316.75,324.52,337.69,356.83,339.55,335.19,314.505,320.48,308.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-06-05 21:48:24+00:00,,,,,264.38,,,,,,,,,,,,,,,,,,,350.74,343.25,337.3,316.75,324.52,337.69,356.83,339.55,335.19,314.505,320.48,308.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-07-23 21:49:45+00:00,,,,,264.38,,,,,,322.28,,,,,,,,,,,,,350.74,343.25,337.3,316.75,324.52,315.85,,331.36,326.61,308.03,318.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-08-24 21:50:29+00:00,,,,,264.38,,,,,,322.28,,,,,,,,,,,,,350.74,343.25,337.3,316.75,324.52,315.85,,331.36,326.61,308.03,318.41,330.93,336.0,314.17,307.3,301.55,302.82,306.26,298.99,306.39,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-09-25 21:51:19+00:00,,,,,264.38,,,,,,322.28,,,,,,,,,,,,,350.74,343.25,337.3,316.75,324.52,315.85,,331.36,326.61,322.145,328.91,329.115,326.09000000000003,311.85,310.605,304.22,305.79499999999996,299.62,295.985,306.39,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-10-27 21:51:59+00:00,,,,,264.38,,,,,,322.28,,,,,,,,,,,,303.7,351.61,342.555,340.8933333333334,327.12,333.89,326.435,330.01,318.31,320.03,308.985,339.41,329.115,326.09000000000003,311.85,310.605,304.22,305.79499999999996,299.62,295.985,306.39,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-11-12 21:52:15+00:00,,,,,264.38,,,,,,322.28,,,,,,,,,,,,303.7,351.61,342.555,340.8933333333334,327.12,333.89,326.435,330.01,329.155,330.15999999999997,310.5733333333333,328.96500000000003,319.94666666666666,319.2266666666667,307.4066666666667,304.19666666666666,299.0566666666667,300.33666666666664,294.18666666666667,295.985,306.39,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-01-15 21:53:21+00:00,,,,,,,,,,,322.28,,,,,,,,,,,,303.7,352.48,341.86,348.08,337.49,351.27,337.02,341.58500000000004,334.8866666666667,334.9533333333333,312.08,324.7866666666667,319.94666666666666,319.2266666666667,307.4066666666667,304.19666666666666,299.0566666666667,300.33666666666664,294.18666666666667,295.985,306.39,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-03-04 21:54:04+00:00,,,,,,,,,,,,,,,,,,,,,,,303.7,352.48,341.86,348.08,337.49,351.27,337.02,340.79333333333335,333.38,332.0725,308.166,319.0025,314.45500000000004,310.84000000000003,304.025,302.645,297.81000000000006,299.095,288.15,292.98,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-04-05 21:54:19+00:00,,,,,,,,,,,,,,,,,,,,,,,303.7,352.48,341.86,348.08,337.49,351.27,337.02,340.53999999999996,333.352,330.358,302.962,313.405,301.61,305.5,298.52,291.38,288.73,289.42,283.32,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-04-21 21:54:22+00:00,,,,,,,,,,,,,,,,,,,,,,,303.7,352.48,341.86,348.08,337.49,351.27,337.02,340.556,332.2633333333333,328.04,301.82666666666665,311.73199999999997,301.61,305.5,298.52,291.38,288.73,289.42,283.32,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-06-08 21:54:44+00:00,,,,,,,,,,,297.94,,,,,,,,,,,,311.53,,,,,359.28,,343.1925,333.8175,326.98,303.875,310.03499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-08-27 21:55:20+00:00,,,,,,,,,,,297.94,,,,,,,,,,,,311.53,,,,,,,339.86999999999995,329.63999999999993,321.12666666666667,299.6333333333334,307.9033333333333,,,,,,,,,,351.71,349.25,,347.09,332.4,,,,,,,,,,,,320.62,317.53,,,,,,L5
2005-09-28 21:55:20+00:00,,,,,,,,,,,297.94,,,,,,,,,,,,311.53,,,,,,,340.2,330.03,319.975,303.19500000000005,311.03,,,,,,,,351.25,341.01,344.5,341.96500000000003,322.42,333.645,320.53499999999997,,,,,,,,,,,,313.305,308.17499999999995,,,,,,L5
2005-10-30 21:55:15+00:00,,,,,,,,,,,297.94,,,,,,,,,,,,311.53,,,,,,336.97,328.88,319.68,312.47,286.3,290.55,,,,,,,,351.25,341.01,344.5,341.96500000000003,322.42,333.645,320.53499999999997,,,,,,,,,,,,313.305,308.17499999999995,,,,,,L5
2006-02-19 21:57:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.97,335.15999999999997,328.945,326.1,299.53999999999996,303.745,285.03,,,,,,,351.25,341.01,344.5,341.96500000000003,322.42,333.645,320.53499999999997,,,,,,,,,,,,313.305,308.17499999999995,,,,,,L5
2006-06-27 22:00:00+00:00,,,,,,,,,,,292.56,,,,,,,,,,,,,,,340.91,,334.93,317.39,320.87,322.025,322.48,293.955,316.94,285.03,,,,,,,,,,,,,,,,,,,,,,,333.56,,,,,,,,,L5
2006-09-15 22:01:03+00:00,,,,,,,,,,,292.56,,,,,,,,,,,,,,,340.91,,334.93,317.39,300.3,305.84,305.23,275.13,,,,,,,,,338.26,326.53,352.66,349.96,,334.78,319.81,,,,,,,,,,333.56,,329.52,323.13,304.68,310.47,300.08,301.34,283.5,L5
2006-11-02 22:01:32+00:00,,,,,,,,,,,292.56,,,,,,,,,,,,,,,340.91,,334.93,317.39,300.3,322.775,321.68,295.03999999999996,307.52,281.79,,,,,,,338.26,326.53,352.66,349.96,,334.78,319.81,,,,,,,,,,333.56,,329.52,323.13,304.68,310.47,300.08,301.34,283.5,L5
2007-01-05 22:02:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.88,340.605,339.0,309.66999999999996,312.15,281.79,,,,,,,338.26,326.53,352.66,349.96,,334.78,319.81,,,,,,,,,,,,329.52,323.13,304.68,310.47,300.08,301.34,283.5,L5
2007-01-21 22:02:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.16999999999996,338.37333333333333,339.37333333333333,310.96666666666664,314.5566666666667,285.37,,,,,,,338.26,326.53,352.66,349.96,,334.78,319.81,,,,,,,,,,,,329.52,323.13,304.68,310.47,300.08,301.34,283.5,L5
2007-02-06 22:02:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.16999999999996,339.4675,339.435,312.9075,314.0425,285.37,,,,,,,338.26,326.53,352.66,349.96,,334.78,319.81,,,,,,,,,,,,329.52,323.13,304.68,310.47,300.08,301.34,283.5,L5
2008-02-25 21:57:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.72,340.86,333.23,300.11,305.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2010-01-29 21:58:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.9,341.34,338.19,299.79,314.59,285.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2010-10-12 21:57:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.67,341.29,334.62,331.91,338.34,327.27,320.67,,,,,,,,,,,,313.07,309.06,304.09,297.4,,,,L5
2011-01-16 21:57:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.37,324.44,327.39,276.41,302.91,,,,,,,,349.67,341.29,334.62,331.91,338.34,327.27,320.67,,,,,,,,,,,,313.07,309.06,304.09,297.4,,,,L5
2011-09-13 21:55:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.31,,,345.48,336.91,320.82,337.88,333.82,319.75,315.38,,,,,,,,,,,,308.46,299.12,289.37,,,,,L5
2013-04-11 22:09:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.52,311.53,330.21,312.76,301.12,286.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-05-13 22:09:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,343.95,332.74,329.67,,,,328.52,311.53,330.21,312.76,301.12,286.85,,,,,,,,,,,,,,,,326.31,,,,,,,,,,,,,,,,L8
2013-05-29 22:09:17+00:00,,,,,,,,,,,,,,315.66,,,,,,,,,,343.95,332.74,329.67,,,,328.52,311.53,330.21,312.76,301.12,286.85,,,,,,,,,,,,,,,,310.62,,,,,,,,,,,,,,,,L8
2013-09-02 22:09:16+00:00,,,,,,,,,302.1,,,,,315.66,,,,,,,,,,343.95,331.175,334.865,,,,328.52,311.53,330.21,312.76,301.12,286.85,,,,,,,,,,,,,,,321.36,313.1366666666667,,,,,,,,,,,,,,,,L8
2014-01-24 22:08:21+00:00,,,,,,,,,302.1,,,,,,,,,,,,,,,,329.61,340.06,,,,324.39,315.72,317.48,307.35,299.14,287.14,272.08,,,,,,,,,,,,,,321.36,318.17,,,,,,,,,,,,,,,,L8
2014-03-13 22:07:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.99,317.68,320.03,312.315,301.87,289.21500000000003,275.91999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-04-30 22:06:58+00:00,,,,,303.0,,,,,,,,,,,,,,,341.08,,,,,,,,,,324.99,317.68,320.03,312.315,301.87,289.21500000000003,275.91999999999996,,,,,,,,,,,,,,317.54,,,,,,,,,,,,,,,,,L8
2014-06-01 22:06:50+00:00,,,,,303.0,,,,,322.06,278.2,,,,,,,,,341.08,,,,,341.8,336.92,317.69,327.76,,324.99,317.68,320.03,312.315,301.87,289.21500000000003,275.91999999999996,,,,,,,,,,,,,,317.54,,,334.27,,304.33,,,,,,,,,,,,L8
2014-07-03 22:07:01+00:00,,,,,303.0,,,,,322.06,278.2,,,,,,,,,341.08,,,,,341.8,336.92,317.69,327.76,,324.99,317.68,320.03,312.315,301.87,289.21500000000003,275.91999999999996,,,,,,,,,,,,,,317.54,,,334.27,339.31,304.33,,,,,,,,,,,,L8
2014-08-04 22:07:14+00:00,,,,,303.0,,,,,322.06,278.2,,,,315.48,324.94,299.61,289.93,,341.08,,,,,341.8,336.92,317.69,327.76,,325.59,319.64,322.58,317.28,304.6,291.29,279.76,,,,,,,,,,,,,,317.54,,,334.27,339.31,304.33,,333.64,,319.42,,,,,,,,L8
2014-10-07 22:07:25+00:00,,,,,303.0,,,,,322.06,278.2,,,,315.48,324.94,299.61,289.93,,341.08,,,,,341.8,336.92,317.69,327.76,,325.93,317.81,314.28,309.5,296.56,288.72,278.52,,,,,,,,,,,,,,317.54,,,334.27,339.31,304.33,,333.64,,319.42,,,,,,,,L8
2014-11-08 22:07:28+00:00,,,,,,,,,,322.06,278.2,,,,315.48,324.94,299.61,289.93,,,,,,345.35,341.8,336.92,317.69,327.76,,325.93,317.81,314.28,309.5,296.56,288.72,278.52,,,,,,,,,,,,,,,,,334.27,339.31,304.33,,333.64,,319.42,,,,,,,,L8
2015-02-12 22:07:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,345.35,,,,,,325.87,317.225,315.735,312.3,296.56,288.72,278.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-02-28 22:07:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,345.35,,,,,,325.87,325.4433333333333,318.44,313.8433333333333,298.675,290.95000000000005,284.205,280.31,280.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-04-01 22:06:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,345.35,,,,,,326.43333333333334,323.34,320.6275,315.195,298.92333333333335,290.7066666666667,283.47666666666663,280.31,280.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-06-20 22:06:32+00:00,,,,,,,,,,,,,,,,,,,,325.91,,,,,,,,,,326.68499999999995,325.18333333333334,322.74333333333334,317.0933333333333,300.105,291.70000000000005,285.955,280.31,280.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-07-22 22:06:49+00:00,,,,,,,,,,,,,,,,,,,,325.91,,,,,,,,,,326.68499999999995,325.18333333333334,322.74333333333334,317.0933333333333,300.105,291.70000000000005,285.955,280.31,280.06,,,,,,,,,,,,,,,284.93,,,,,,,,,,,,,,L8
2015-09-08 22:07:06+00:00,,,,,,,,,,,,,,,,,,,,325.91,,,,,,,,,,325.875,316.98,319.445,312.70500000000004,299.42,290.22,282.02,,,,,,,,,,,,,,,,,284.93,,,,,,,,,,,,,,L8
2015-10-10 22:07:14+00:00,,,,,,,,,,,,,,,,,,,,325.91,,,,,,,,,,324.19,325.20500000000004,315.65999999999997,310.69000000000005,299.71,288.13,280.79,,,,,,,,,,,,,,,,,284.93,,,,,,,,,,,,,,L8
2015-11-27 22:07:23+00:00,,,,,,,,,,,,,,,,,,,,325.91,,,,,,,346.66,344.97,339.3,322.4,320.14000000000004,314.2833333333333,310.9866666666667,299.71,288.13,280.79,,,,,,,,,,,,,,,,,284.93,,,,,,,,,,,,,,L8
2015-12-13 22:07:21+00:00,,,,,,,,,,,,,,,,,,,,325.91,,,,,,,346.66,344.025,338.45000000000005,321.3666666666667,317.5925,314.015,310.84000000000003,299.71,288.13,280.79,,,,,,,,,,,,,,,,,284.93,,,,,,,,,,,,,,L8
2015-12-29 22:07:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,346.66,344.025,338.45000000000005,320.2325,315.29200000000003,310.464,313.79200000000003,299.71,288.13,280.79,,,,,,,,,,,,,,,,,284.93,,,,,,,,,,,,,,L8
2016-03-02 22:07:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,346.66,344.025,337.3933333333334,320.372,314.76,310.82,308.565,299.71,288.13,280.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-04-19 22:06:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,346.66,344.025,338.845,321.178,311.79799999999994,311.55,308.712,297.44,287.74,275.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-05-05 22:06:50+00:00,,,,,,,,307.75,,303.25,317.12,325.12,310.94,307.79,,,,,,,,,351.34,350.54,337.13,328.2,327.20500000000004,335.77666666666664,338.845,321.178,311.79799999999994,311.55,308.712,297.44,287.74,275.01,,,,,,,,,,,,,,320.69,292.27,,,,,,,,,,,,,,,,L8
2016-06-06 22:06:54+00:00,,,,,,,,307.75,,303.25,312.83000000000004,325.12,319.98,309.895,,,,,,,,,348.855,348.855,338.25,328.2,307.75,331.17999999999995,338.6933333333334,321.32,312.24499999999995,311.555,307.995,297.44,287.74,275.01,,,,,,,,,,,,,,317.08500000000004,292.27,,,,,341.69,,,,,,,,,,,L8
