dates,satname,nzd0308-0000,nzd0308-0001,nzd0308-0002,nzd0308-0003,nzd0308-0004,nzd0308-0005,nzd0308-0006,nzd0308-0007,nzd0308-0008,nzd0308-0009,nzd0308-0010,nzd0308-0011,nzd0308-0012,nzd0308-0013,nzd0308-0014,nzd0308-0015,nzd0308-0016,nzd0308-0017,nzd0308-0018,nzd0308-0023,nzd0308-0024,nzd0308-0025,nzd0308-0026,nzd0308-0027,nzd0308-0028,nzd0308-0029,nzd0308-0019,nzd0308-0020,nzd0308-0021,nzd0308-0022,nzd0308-0030
2002-02-02 21:43:18.682000,L7,335.43,349.10,350.05,347.72,339.96,336.01,328.64,333.16,336.58,331.07,317.46,307.26,301.65,300.13,314.64,317.44,327.21,,231.67,,,,243.60,235.20,259.83,273.31,202.79,124.85,99.92,,282.56
2002-02-18 21:43:18.247000,L7,341.63,358.50,363.79,361.27,354.66,349.86,342.27,348.54,360.45,357.07,347.37,323.25,319.17,321.08,329.18,329.46,333.99,326.95,273.64,,,,,,,,252.75,,,,
2002-02-25 21:49:35.857000,L7,322.21,335.28,331.35,331.20,313.53,281.60,302.88,298.88,308.15,290.36,273.76,278.43,285.09,288.52,288.08,296.89,293.86,271.99,241.43,145.83,138.59,155.96,140.94,140.00,216.42,244.46,208.38,187.96,171.98,155.74,250.06
2002-03-22 21:43:16.355000,L7,362.99,375.16,393.34,387.16,380.69,368.85,362.63,377.08,392.69,369.89,349.39,327.89,322.96,333.03,,,,,,,,,,,,,,,,,
2002-04-14 21:49:26.507000,L7,,,407.71,373.94,349.65,346.68,339.30,343.98,368.99,342.62,335.02,306.84,308.97,316.77,323.23,326.61,324.02,317.74,278.75,179.98,161.74,192.85,196.25,150.60,251.79,293.24,239.90,,,,286.00
2002-05-09 21:43:16.766000,L7,,,,,,,,284.57,284.26,300.06,313.56,302.36,,,,,,,,,,,,,,,,,,,
2002-05-16 21:49:21.851000,L7,,,,351.16,341.67,343.84,335.46,343.64,313.97,,,,,,347.29,335.46,332.20,317.14,274.28,,,,232.11,229.59,261.36,272.03,230.43,,,,293.30
2002-07-19 21:48:57.399000,L7,,,,,,,,,275.39,302.39,308.80,322.33,308.03,,,,,,,,,,,,,,,,,,
2002-09-05 21:48:38.182000,L7,,,,,,,,,,,,,,,,245.26,285.95,250.72,233.22,133.10,136.04,138.40,135.01,102.21,231.00,245.44,188.67,182.20,159.17,146.70,244.05
2002-09-14 21:42:19.037000,L7,,,,,394.36,388.03,377.90,385.83,388.12,386.67,369.04,339.59,331.08,,,,,,,,,,,,,,,,,,
2002-09-30 21:42:11.676000,L7,,,,,,,,,,,,,,,,277.37,250.79,251.44,232.31,134.85,125.90,133.05,132.69,,,238.60,195.78,178.80,161.17,144.69,244.37
2002-12-10 21:48:53.163000,L7,379.61,394.22,398.61,387.46,384.57,374.70,370.11,385.91,391.96,,,,,,,,,,,,,,,,,,,,,,
2002-12-26 21:48:59.976000,L7,299.53,320.30,312.13,322.24,309.36,337.59,320.74,324.22,292.47,,,,,,,,,,,90.41,,,,,,,,,152.99,126.77,
2003-01-11 21:49:02.380000,L7,,,,,335.23,329.07,323.24,334.26,337.36,330.03,309.61,,,,,,,,,,,,,,193.30,203.86,,,,,280.14
2003-01-20 21:42:57.343000,L7,314.92,325.46,358.96,353.11,348.22,348.17,339.75,344.91,351.69,340.08,324.95,309.03,306.41,312.53,324.41,331.44,333.10,321.13,284.01,165.95,,208.06,199.21,202.99,250.81,208.07,224.46,242.91,196.92,168.55,259.71
2003-01-27 21:49:09.075000,L7,,,,,,,,,,,,,296.98,284.78,293.03,305.31,334.64,340.23,276.16,,,234.66,226.34,229.67,260.11,283.35,244.62,,,,282.80
2003-02-05 21:43:05.844000,L7,,,,,,,,,,,282.06,278.50,271.95,278.47,282.78,298.39,284.16,276.96,262.11,151.70,174.68,171.87,,,238.72,247.85,189.74,174.45,153.06,146.38,247.80
2003-02-21 21:43:08.504000,L7,345.37,361.38,362.31,362.19,359.83,354.07,345.10,351.90,356.73,353.78,334.14,322.24,313.35,319.74,332.72,337.22,342.15,335.50,295.13,,,,,,,,276.43,,,,
2003-03-25 21:43:05.785000,L7,,,,,,,,,,,,,,,,,,,,,,,,,189.21,179.32,,,,,207.43
2003-05-03 21:49:25.094000,L7,383.35,393.79,400.61,397.54,390.21,386.44,378.93,387.81,400.50,,,,,,,,,,,,,,,,,,,,,,
2003-05-12 21:43:12.052000,L7,,,,,,,,276.05,285.65,295.25,321.85,300.94,,,,,,,,,,,,,,,,,,,
2003-07-23 21:31:02.158000,L5,,,,,,,,,,,,,,,,,,,,143.60,130.32,139.69,147.97,,,,172.63,157.49,152.04,138.19,
2003-07-30 21:37:21.273000,L5,,,,410.24,356.82,356.50,339.56,381.70,386.21,,,,304.92,313.86,325.86,329.78,328.69,317.57,271.91,,,,,,,,232.88,213.88,200.20,200.77,
2003-08-15 21:37:36.307000,L5,365.30,372.21,374.58,369.89,355.49,354.86,336.86,338.26,341.04,338.57,327.13,313.14,314.51,313.77,322.37,326.14,325.70,314.51,269.92,,,,,,,,234.23,214.30,197.82,201.60,
2003-08-24 21:31:36.674000,L5,361.39,361.59,371.00,334.78,336.40,347.80,342.75,338.59,337.65,332.40,323.54,321.73,322.31,314.46,323.90,330.58,330.31,317.12,270.19,171.75,176.74,183.06,203.11,253.23,,,226.68,205.69,188.45,189.83,
2003-10-18 21:38:36.209000,L5,,,,,,390.57,338.90,345.26,350.08,339.85,329.56,316.56,310.30,312.26,321.45,327.59,329.65,318.53,276.63,,,,,,,,234.10,213.16,195.88,201.89,
2003-11-28 21:32:58.000000,L5,350.99,357.83,358.99,355.44,350.64,354.04,341.04,347.28,347.98,339.30,327.55,315.53,311.45,314.90,324.03,328.65,323.43,304.60,260.36,,,,,,208.89,230.47,221.97,196.39,183.67,186.34,228.49
2003-12-14 21:33:02.337000,L5,340.35,354.42,352.61,350.70,345.80,343.92,336.40,337.81,340.60,331.86,323.23,313.13,306.07,310.87,316.51,323.36,318.08,299.58,254.85,175.38,,,,,,,215.78,194.30,180.14,176.17,
2003-12-30 21:33:12.497000,L5,367.06,376.71,378.10,364.03,355.37,353.36,341.91,344.43,347.44,339.37,328.25,317.54,310.07,315.05,329.22,338.35,333.71,322.01,274.86,,,,,,,,234.65,213.54,196.56,201.11,
2004-01-15 21:33:14.008000,L5,,,,,362.85,357.84,355.40,355.02,363.04,348.67,347.58,326.08,319.30,322.05,335.51,340.34,335.85,326.60,271.06,,,,,,,,232.72,204.47,193.05,203.04,
2004-03-19 21:33:35.101000,L5,,,391.82,370.79,399.74,358.45,347.77,350.45,350.24,343.82,331.76,328.59,,322.70,331.90,336.99,331.63,320.75,268.70,,,,,,,,229.18,208.04,194.81,194.54,
2004-04-20 21:34:19.103000,L5,369.49,402.34,403.87,395.31,367.36,361.26,350.47,357.79,359.74,345.63,336.86,322.54,316.14,321.34,331.87,338.50,336.09,321.24,271.19,,,,,,,,231.25,211.53,194.63,202.68,
2004-06-23 21:36:10.798000,L5,359.67,371.81,374.30,367.45,360.58,354.06,340.44,324.25,,,,,,,325.32,332.67,334.54,312.81,265.87,,,,,,,,225.61,202.26,197.27,,
2004-07-25 21:37:01.827000,L5,,,,370.42,360.54,354.60,345.90,349.23,373.48,,,,,,,,334.51,307.54,263.54,,,,,,,,227.89,206.55,197.24,,
2004-09-11 21:38:13.467000,L5,,,,,,,315.64,330.99,335.37,323.80,314.55,304.16,303.61,291.59,312.95,313.76,316.48,296.94,253.58,,,211.11,220.84,234.88,264.46,281.77,232.01,209.91,204.64,,276.89
2004-10-20 21:45:16.509000,L5,367.67,374.18,377.33,370.22,360.49,354.85,338.67,340.76,346.39,339.94,326.98,316.48,310.70,312.13,319.76,324.31,326.14,311.76,264.50,,,,,,,,234.47,209.37,197.77,200.30,
2004-11-14 21:39:30.641000,L5,370.98,376.92,378.98,371.69,367.93,360.23,347.29,352.06,352.42,347.38,331.24,318.36,312.58,317.80,326.30,327.20,327.11,308.68,259.82,,,,,,,,227.79,204.14,197.39,199.20,
2005-01-17 21:40:37.592000,L5,,,388.17,415.77,401.50,351.00,341.57,343.27,348.20,337.22,326.54,315.82,311.28,314.65,328.40,333.81,330.71,311.38,269.80,,,,,,,,236.40,211.72,198.38,197.22,
2005-02-09 21:47:07.285000,L5,,,,378.25,394.13,353.17,342.53,369.48,381.67,369.05,,,,,,,331.83,321.86,265.21,,,,,,,,232.43,209.98,192.09,191.82,
2005-02-18 21:41:06.279000,L5,,,389.88,401.69,393.64,352.92,343.09,347.22,361.69,339.12,335.48,328.40,321.63,,332.21,337.05,329.06,312.00,268.02,,,,,,,,226.30,199.69,190.84,191.78,
2005-05-09 21:41:44.008000,L5,367.76,373.17,376.76,363.62,362.25,356.66,342.40,342.34,345.92,334.39,317.72,308.39,315.28,315.72,327.36,332.66,328.45,307.33,261.52,,,,,,,,228.16,216.32,193.73,199.81,
2005-05-25 21:41:52.011000,L5,362.68,366.48,374.57,364.32,358.16,353.20,340.59,337.61,330.79,,,,237.94,315.61,322.54,324.90,319.85,304.34,255.53,,,,,,,,226.74,207.01,198.72,,
2005-06-01 21:48:06.521000,L5,352.51,359.22,360.89,352.10,347.81,340.87,327.05,284.19,,,258.43,246.02,246.81,304.10,310.19,315.00,316.38,298.65,251.38,,68.61,140.26,229.30,217.13,267.29,,215.17,196.23,187.10,180.52,
2005-06-10 21:42:00.075000,L5,361.91,371.14,369.28,363.65,357.66,348.61,330.33,290.13,,,,,,,317.13,326.18,323.88,304.30,257.64,,,,,,,,224.20,203.05,195.83,195.54,
2005-06-26 21:42:04.528000,L5,363.00,370.96,371.95,367.10,358.00,353.13,331.51,340.51,,,,,224.97,246.15,323.15,322.89,327.40,303.91,257.81,,,,,,,,221.72,202.62,191.64,203.84,
2005-07-12 21:42:11.363000,L5,362.13,370.65,368.88,365.54,361.48,352.99,336.93,340.15,343.10,,,,247.73,290.73,324.94,331.22,328.21,304.73,255.97,,,,,,,,221.31,203.00,192.52,203.46,
2005-07-28 21:42:21.805000,L5,363.95,375.73,381.39,359.39,359.17,354.81,342.26,343.59,354.67,329.85,,227.51,306.54,312.18,323.74,325.57,333.21,311.56,266.43,,,,,,,,238.16,212.51,201.73,206.34,
2005-08-13 21:42:29.474000,L5,,,,375.97,368.23,361.67,345.70,356.84,355.25,340.69,344.30,323.06,317.23,316.96,326.75,326.53,331.32,308.69,260.07,,,,,,,,228.86,212.31,199.24,,
2005-08-20 21:48:42.854000,L5,,,,416.54,365.56,355.46,383.90,353.28,374.53,,,,,322.49,327.31,330.23,328.31,309.43,259.95,,,,,,,,224.81,202.84,194.46,202.20,
2005-08-29 21:42:34.821000,L5,,,,411.90,365.29,362.86,349.18,381.42,387.98,381.62,358.28,,,,,,331.78,314.34,266.86,,,,,,,,230.81,205.31,198.89,198.60,
2005-11-08 21:48:52.559000,L5,361.02,366.94,367.99,363.30,356.51,352.89,348.33,354.43,354.13,345.79,336.64,323.97,320.62,321.43,334.05,337.37,335.95,316.07,262.36,,,,,,,,229.13,197.82,195.32,198.53,
2005-11-17 21:42:55.245000,L5,364.48,370.00,368.89,365.27,352.22,348.89,336.33,337.99,340.24,332.10,315.62,306.42,310.62,311.98,321.83,325.60,324.87,305.12,261.19,,,,,,204.42,194.52,226.17,211.91,202.54,199.04,276.41
2006-01-20 21:44:25.094000,L5,338.71,345.42,347.44,345.34,344.10,336.50,332.56,332.60,335.72,328.93,318.02,307.82,300.62,307.03,312.79,312.27,308.44,290.71,251.82,,,229.38,235.74,224.41,253.47,265.86,222.22,200.03,187.30,195.71,270.02
2006-02-12 21:51:08.090000,L5,384.43,388.39,388.84,401.10,397.02,396.42,387.07,386.45,391.68,373.84,,340.01,319.12,323.86,330.46,334.68,330.11,308.18,269.44,,,,,,,,235.55,211.68,210.81,,
2006-02-21 21:45:08.534000,L5,337.96,350.39,344.54,345.94,336.75,325.20,323.63,326.97,329.47,325.55,314.80,308.27,300.07,301.16,308.33,313.08,312.10,298.08,257.13,,,208.59,220.11,218.70,246.75,266.78,221.15,198.38,178.79,182.81,273.85
2006-02-28 21:51:28.213000,L5,,,390.53,366.49,405.70,354.71,344.82,349.67,350.17,345.70,339.64,328.23,322.09,321.64,333.49,340.24,328.19,311.56,266.27,,,,,,,,233.52,210.78,199.22,203.95,
2006-03-09 21:45:28.526000,L5,,,,404.90,399.02,399.13,347.29,355.93,352.90,346.44,334.97,328.57,322.49,326.23,332.05,334.28,333.29,315.62,271.92,,,,,,,,238.23,215.19,200.56,205.00,
2006-04-26 21:46:20.696000,L5,,,,,,393.93,349.16,352.08,357.41,342.46,332.09,328.86,,,,,348.27,332.99,306.94,,,,,,,,241.62,220.11,198.02,206.60,
2006-06-13 21:47:01.718000,L5,358.76,366.79,368.08,360.09,355.84,350.50,331.06,329.65,,,,,229.61,295.92,320.40,330.52,328.75,304.91,257.38,,,,,,,,227.98,201.41,193.29,200.63,
2006-07-22 21:53:46.375000,L5,,,,,,,,,,,,272.32,302.62,319.06,321.26,295.84,304.38,284.38,259.63,,,241.16,224.03,205.69,247.80,249.11,232.53,203.59,196.36,204.36,265.36
2006-08-23 21:54:11.272000,L5,,,,402.28,398.65,391.27,374.85,378.71,389.44,374.10,358.15,345.49,317.29,323.45,327.26,339.26,334.10,309.04,265.40,,,,,,,,232.36,211.54,199.07,204.75,
2006-09-01 21:48:07.347000,L5,,,,406.06,394.09,388.81,365.34,367.35,370.73,367.94,369.76,312.15,327.61,312.69,326.94,329.57,325.67,300.79,257.39,,,,,,,,226.78,204.78,200.41,202.41,
2006-10-10 21:54:44.695000,L5,357.49,364.66,366.84,361.84,357.16,350.19,339.12,343.54,345.83,343.09,333.09,322.30,319.36,318.42,330.74,334.98,330.48,309.85,268.54,,,,,,,,234.90,215.56,192.61,199.28,
2006-12-13 21:55:19.357000,L5,,,,,,,,,,,,,,,341.89,308.54,294.71,279.18,231.15,,,208.03,188.74,194.64,222.78,252.65,192.02,171.62,170.23,172.83,252.03
2007-01-30 21:55:36.438000,L5,,,,410.80,368.51,357.59,379.78,383.34,,,,,320.16,322.61,333.01,331.94,327.05,307.52,260.45,,,,,,,,230.42,222.30,217.72,,
2007-02-08 21:49:26.499000,L5,347.82,348.62,342.74,340.65,332.91,319.48,320.78,319.74,325.24,317.13,303.54,298.23,288.58,295.78,309.68,311.17,308.03,284.54,243.24,,,228.08,231.64,228.12,256.77,283.01,212.65,198.38,189.47,187.77,288.60
2008-01-10 21:45:41.606000,L5,325.25,331.95,328.59,326.12,325.01,308.90,307.73,307.08,308.22,297.79,293.52,284.83,277.02,276.73,286.24,288.41,286.96,263.00,225.19,,,229.63,233.61,224.03,242.68,244.99,198.86,184.29,176.06,181.80,264.92
2011-01-02 21:44:23.135000,L5,,,,408.35,401.01,385.42,365.32,,,,,,,334.96,338.52,341.80,332.92,310.41,269.78,,,,,,,,240.96,231.15,,,
2011-01-18 21:44:24.452000,L5,,,,412.97,392.53,377.31,,,,,,,,,338.18,333.62,322.55,304.18,263.60,,,,,,,,235.90,226.67,,,
2011-01-25 21:50:35.036000,L5,372.12,375.98,369.50,366.65,362.16,353.52,344.82,351.17,353.25,347.43,334.45,318.12,317.26,324.30,337.19,338.49,328.90,310.65,268.04,,,,,,,,242.16,236.08,,,
2013-05-15 21:56:27.145000,L8,,,,,,,,,,,,,,,,,,,,,156.58,212.24,217.49,,224.96,201.67,,,,,245.69
2013-05-31 21:56:31.642000,L8,336.90,345.77,349.84,346.38,338.27,334.26,322.15,321.02,,,,,276.21,303.68,316.32,319.48,308.83,284.61,246.69,,,237.91,242.11,216.13,257.91,284.40,226.31,220.55,,,285.57
2013-06-07 22:02:40.903000,L8,369.10,378.05,378.23,383.46,399.20,374.45,358.46,360.90,364.02,363.69,354.24,347.74,217.72,295.40,310.00,312.60,302.81,280.92,244.37,,,232.52,232.30,205.97,253.83,279.36,218.67,211.80,214.53,,277.44
2013-06-16 21:56:25.784000,L8,352.16,354.11,359.30,350.88,347.42,345.12,333.07,328.85,308.08,,,,216.25,298.44,321.56,327.92,319.57,291.03,256.76,,,230.95,231.62,221.61,267.86,,227.98,226.84,,,
2013-06-23 22:02:34.637000,L8,372.58,381.55,383.70,397.12,398.26,385.00,360.69,366.94,375.20,368.68,356.49,349.93,217.66,302.95,317.28,322.65,316.48,285.59,248.44,,,233.71,232.59,205.56,260.33,285.02,219.01,199.25,200.12,,290.64
2013-07-18 21:56:26.327000,L8,377.21,390.94,389.96,396.42,401.75,384.47,369.35,375.44,377.60,366.69,361.68,350.86,280.91,299.41,310.43,310.48,307.51,282.19,244.94,,,230.63,231.74,209.43,257.19,282.33,214.10,192.53,192.03,203.37,281.78
2013-07-25 22:02:37.865000,L8,342.16,349.21,355.71,354.28,345.62,341.03,328.00,332.83,337.38,319.92,,225.69,305.44,309.07,317.07,315.83,317.56,292.52,254.64,,,,,,,,213.72,192.63,191.32,206.26,
2013-10-06 21:56:21.607000,L8,331.23,345.67,345.85,345.34,342.61,337.24,326.83,333.43,334.81,324.50,321.54,308.36,307.28,319.81,313.12,311.73,314.42,282.04,260.64,,,222.39,222.74,191.28,252.73,281.11,208.69,184.02,180.71,194.69,278.36
2013-11-07 21:56:13.098000,L8,342.05,355.33,349.54,351.90,350.97,342.24,333.23,338.23,341.77,335.23,332.13,319.72,312.80,320.36,334.27,320.37,323.60,313.34,259.22,,,,,,,,216.62,194.25,192.17,203.08,
2013-11-23 21:56:03.944000,L8,330.96,341.29,344.47,342.15,336.81,331.30,320.58,324.39,328.25,322.84,307.76,302.19,302.79,303.24,304.56,310.25,320.49,325.50,250.49,,,224.20,231.06,192.42,256.50,278.82,202.41,187.31,188.08,,274.93
2013-11-30 22:02:16.559000,L8,326.89,339.69,339.04,338.18,334.21,329.56,318.43,319.38,322.48,319.98,306.16,301.75,302.10,297.85,305.29,316.01,303.99,280.02,244.13,,,227.20,221.56,186.10,252.02,275.49,206.01,186.44,187.88,200.49,272.55
2013-12-16 22:02:09.908000,L8,,,,,,,,,,,,,,317.22,319.93,301.62,291.88,257.94,219.96,,,,,193.69,256.69,277.58,192.59,186.87,180.72,187.53,275.49
2014-01-10 21:55:43.144000,L8,330.29,342.71,347.36,343.14,339.79,362.04,367.81,354.34,364.54,359.18,,,,,325.36,330.25,310.39,278.76,264.79,,,,,,220.05,219.32,208.42,221.51,,,
2014-02-02 22:01:41.567000,L8,322.36,339.49,339.63,336.17,337.68,325.96,319.48,324.20,325.04,319.86,306.78,308.19,296.36,293.03,301.74,308.51,303.44,274.93,244.17,,,231.32,236.10,198.39,254.02,271.75,197.64,190.26,196.56,201.31,276.26
2014-02-11 21:55:20.778000,L8,342.08,347.47,354.05,348.50,406.67,394.64,335.34,358.19,,,,,,,347.88,324.63,328.10,304.94,265.49,,,,,,,,231.27,211.93,221.47,,
2014-03-06 22:01:13.234000,L8,313.86,321.49,326.36,320.76,317.60,308.72,303.99,303.87,307.42,301.34,291.48,282.63,277.33,274.09,282.56,288.99,281.63,260.65,217.35,,,211.98,218.96,158.79,223.86,244.46,193.39,183.79,184.77,191.71,252.68
2014-05-02 21:54:10.285000,L8,315.33,324.13,324.71,287.84,,,,,,,,,,,,285.39,278.69,251.19,217.76,177.17,159.60,183.06,205.84,,224.58,197.18,192.35,176.77,175.66,182.36,226.85
2014-05-09 22:00:15.454000,L8,335.70,345.97,348.05,345.80,340.16,334.38,321.53,322.61,329.07,317.88,290.82,299.74,302.24,302.99,312.18,309.27,297.04,272.04,248.95,,,,247.43,200.71,256.35,278.83,216.53,197.54,202.30,,277.02
2014-05-18 21:53:59.589000,L8,318.71,327.71,328.53,328.05,323.02,311.94,303.04,,,,,,,,,293.95,284.46,258.60,225.09,,178.78,215.35,213.36,103.06,238.60,255.42,197.81,182.16,184.67,190.24,265.11
2014-05-25 22:00:10.718000,L8,328.18,339.66,341.66,340.80,402.64,391.64,367.98,375.05,378.07,368.94,359.61,351.85,285.09,298.76,302.72,309.25,298.64,271.48,245.41,,,232.25,242.77,200.07,252.26,275.83,213.87,194.65,199.34,206.54,274.11
2014-06-19 21:54:11.305000,L8,334.62,341.48,344.77,346.15,341.01,337.23,317.41,316.92,,,,,,283.94,307.98,312.78,306.82,279.32,250.34,,,231.24,235.75,205.53,256.87,281.73,219.53,195.53,197.27,206.22,281.49
2014-07-05 21:54:17.655000,L8,320.63,330.91,328.79,328.59,,,,,,,,,,,,284.95,285.42,255.97,223.73,181.62,161.02,209.78,207.45,97.57,237.30,253.18,195.06,176.86,177.29,183.96,261.37
2014-07-12 22:00:31.114000,L8,328.01,340.59,342.10,339.77,335.11,332.77,312.84,312.87,,,,,,,293.43,302.86,295.08,265.65,237.68,,,231.17,231.89,199.36,252.68,278.67,202.95,183.19,185.55,199.34,274.72
2014-08-06 21:54:29.719000,L8,371.45,380.05,379.87,383.89,397.21,365.91,353.53,358.65,363.13,361.42,348.22,336.09,309.80,311.59,317.24,323.31,320.95,296.33,255.77,,,221.37,234.61,205.56,268.11,288.84,225.06,205.98,201.81,,286.81
2014-08-13 22:00:42.730000,L8,317.57,328.92,325.44,323.30,320.76,,,,,,,275.90,277.74,279.75,,289.83,284.90,247.08,222.91,,,,,,234.38,246.77,195.64,175.25,172.64,178.87,254.29
2014-09-07 21:54:36.706000,L8,344.95,354.47,379.50,388.28,399.44,375.79,361.31,362.65,361.54,364.88,325.61,338.19,333.36,326.65,,320.89,319.65,294.76,255.16,,,222.99,224.08,200.40,259.37,283.06,220.05,201.77,194.43,201.37,277.88
