dates,satname,nzd0340-0000,nzd0340-0001,nzd0340-0002,nzd0340-0003,nzd0340-0004,nzd0340-0005,nzd0340-0006,nzd0340-0007,nzd0340-0008,nzd0340-0009,nzd0340-0010,nzd0340-0011,nzd0340-0012,nzd0340-0013,nzd0340-0014,nzd0340-0015,nzd0340-0016,nzd0340-0017,nzd0340-0018,nzd0340-0019,nzd0340-0020
2011-01-23 22:03:20.850000,L5,259.38,244.99,230.66,230.40,227.08,223.29,226.81,217.27,230.66,223.14,213.72,211.21,200.88,186.97,,191.23,194.69,197.73,206.51,176.29,256.16
2011-02-08 22:03:23.241000,L5,246.16,229.72,223.87,225.94,229.25,224.76,223.64,,,,,,,,,,,,,,
2011-02-15 22:09:10.419000,L5,261.54,248.33,235.87,236.50,233.79,228.35,207.70,,,,,,,,,,,,,,
2011-03-12 22:03:19.303000,L5,278.05,256.91,248.18,238.37,242.82,235.23,238.81,,,,,,,,,,,,,,
2013-05-11 22:21:07.084000,L8,294.93,262.81,236.34,,,,,,,,,,,,,,,,,,
2013-06-05 22:15:27.079000,L8,280.62,,,,,,,,,,,,,,,,,,,,
2013-09-16 22:21:09.463000,L8,312.29,287.47,273.89,270.14,264.81,264.87,256.26,263.90,276.90,267.28,246.23,241.18,239.46,227.32,,,,,,,283.73
2013-10-18 22:21:25.531000,L8,298.81,270.78,236.36,242.67,222.40,222.05,,,231.41,192.73,229.54,223.87,212.59,210.06,,,,,,,
2013-11-03 22:20:56.205000,L8,334.24,308.89,293.70,289.24,287.33,286.77,283.18,287.78,286.91,299.50,269.91,259.34,260.61,253.26,245.77,252.41,285.19,290.40,272.43,291.38,303.11
2013-11-19 22:20:49.563000,L8,333.26,310.89,295.14,290.36,287.41,286.36,284.16,289.47,287.02,303.03,269.88,294.28,260.83,252.55,245.52,253.25,269.86,286.30,273.92,290.82,308.98
2013-12-14 22:14:33.459000,L8,325.92,307.21,292.16,288.14,283.56,282.82,280.76,286.79,284.44,300.24,267.29,259.55,258.16,249.44,242.52,323.22,303.83,302.99,295.36,317.67,305.99
2013-12-14 22:14:57.422000,L8,325.93,307.39,292.46,288.28,284.48,283.23,281.18,287.31,285.09,300.58,267.58,260.00,258.51,249.69,242.96,323.35,303.90,303.35,295.72,319.10,306.44
2014-02-07 22:20:33.142000,L8,322.39,297.50,289.84,283.96,279.06,278.19,277.47,285.71,282.47,292.48,265.67,258.54,254.15,246.24,238.80,248.09,267.74,285.26,271.59,286.96,
2014-02-16 22:14:14.638000,L8,301.70,278.69,265.97,258.59,254.14,255.33,247.60,250.99,219.87,238.47,233.92,233.52,233.96,220.64,,,,,,,
2014-02-23 22:19:56.208000,L8,290.50,261.51,242.33,231.93,246.47,235.36,,,,,,,,,,,,,,,
2014-04-05 22:13:34.516000,L8,312.67,290.17,277.75,271.96,269.05,270.05,259.09,,,,,,,,,,,,,,
2014-04-28 22:19:22.349000,L8,321.14,282.19,272.74,263.55,255.90,259.57,241.62,,262.66,254.97,236.23,240.53,,,,,,,,,
2014-05-14 22:18:44.733000,L8,333.59,326.10,297.38,277.55,275.88,274.57,269.66,283.70,288.45,287.82,321.40,,,,,,,,,,
2014-05-30 22:19:10.974000,L8,299.51,245.96,,,,,,,,,,,,,,,,,,,
2014-07-26 22:12:55.043000,L8,352.49,328.02,326.02,324.22,329.63,347.15,335.54,327.25,336.86,333.44,,,,,,,,,,,
2014-07-26 22:13:18.997000,L8,351.35,324.57,323.58,322.57,328.06,249.79,332.99,325.49,336.28,331.89,,,,,,,,,,,
2014-08-27 22:13:05.288000,L8,302.81,275.44,267.59,257.66,251.72,255.20,,,,,,,,,,,,,,,
2014-08-27 22:13:29.246000,L8,301.19,271.42,,,,,,,,,,,,,,,,,,,
2014-09-28 22:13:32.732000,L8,300.58,276.37,267.72,260.46,251.27,251.89,248.13,246.82,238.68,240.74,240.42,232.90,222.29,211.61,,,,,,,
2014-10-14 22:13:14.573000,L8,322.15,298.95,288.14,280.56,276.52,276.93,275.37,278.21,281.48,289.71,261.82,256.64,252.16,240.14,237.32,245.06,265.30,284.93,260.74,284.36,299.98
2014-10-14 22:13:38.532000,L8,322.46,299.20,288.28,280.82,276.64,276.97,275.41,278.54,281.61,290.12,262.04,256.68,252.35,240.47,237.32,245.13,265.33,285.32,260.98,284.45,300.09
2014-10-21 22:19:25.564000,L8,314.01,285.67,272.06,254.85,252.82,251.16,,,,,225.44,222.68,235.26,224.15,217.17,,,,,,
2014-11-06 22:19:25.282000,L8,326.28,305.09,290.95,285.02,281.16,279.80,277.67,283.95,280.92,290.02,265.30,257.60,254.69,247.31,241.98,247.88,263.09,281.97,264.51,287.06,296.84
2014-12-01 22:13:12.181000,L8,299.71,275.23,255.05,238.46,231.38,247.68,235.50,234.46,247.80,194.98,235.22,231.00,216.57,215.45,,,,,,,
2014-12-01 22:13:36.144000,L8,298.96,274.54,247.99,223.43,223.48,229.25,235.03,223.83,237.30,194.44,234.85,219.73,217.07,213.02,,,,,,,
2015-01-09 22:19:14.700000,L8,,,228.70,256.43,264.91,261.90,252.68,253.05,,,,,,,,,,,,,
2015-01-25 22:19:32.598000,L8,300.18,272.68,257.98,252.26,244.83,249.37,238.94,246.82,234.69,203.53,234.59,230.15,217.95,214.71,,,,,,,
2015-02-10 22:19:02.830000,L8,322.52,297.44,286.91,279.39,277.74,275.77,275.79,282.59,281.70,286.24,261.19,255.87,248.63,239.21,238.05,245.52,262.48,284.03,262.14,284.84,327.91
2015-02-19 22:13:13.545000,L8,307.09,285.64,271.20,268.55,264.30,263.81,256.73,261.64,264.59,263.86,245.01,238.92,237.67,226.17,,,,,,,
2015-03-14 22:19:11.321000,L8,304.09,273.88,234.55,,,,,,260.92,256.79,242.46,235.38,233.38,,,,,,,,
2015-03-23 22:12:56.955000,L8,326.43,298.72,285.93,279.43,277.60,275.44,273.48,277.76,283.84,289.17,260.96,253.01,249.28,235.95,242.43,253.86,269.78,301.46,256.49,319.18,312.64
2015-04-15 22:18:34.670000,L8,326.08,296.27,288.28,282.73,274.75,274.66,271.73,277.85,284.53,293.53,257.93,253.82,243.51,258.01,249.86,,314.05,283.46,304.61,320.95,313.42
2015-05-26 22:12:05.002000,L8,496.05,312.20,294.08,313.72,280.97,288.43,,,,,,,,,,,,,,361.35,347.63
2015-05-26 22:12:28.969000,L8,307.05,274.19,267.41,260.05,237.92,,,,,,,,,,,,,,,,
2015-07-29 22:13:01.696000,L8,303.78,272.87,261.65,252.68,248.66,,,,,,,,,,,,,,,,
2015-10-24 22:19:16.646000,L8,301.41,272.94,251.57,249.06,236.15,246.87,236.17,235.99,238.08,188.72,233.47,230.15,216.96,212.17,,,,,,,
2015-12-20 22:13:09.373000,L8,320.53,301.83,290.78,287.57,285.13,283.54,277.57,285.82,285.21,294.66,266.68,259.61,258.87,249.12,241.74,246.92,267.45,286.37,265.07,287.25,302.14
2015-12-20 22:13:33.327000,L8,320.81,302.54,291.16,287.85,285.83,284.41,278.58,286.16,286.56,294.89,267.01,259.98,259.25,249.48,242.03,247.09,267.99,286.64,265.59,287.71,302.94
2015-12-27 22:19:19.236000,L8,319.63,296.47,288.93,283.62,278.77,279.30,276.97,284.54,288.70,292.81,265.29,257.66,253.98,246.32,241.34,247.02,265.01,284.87,270.81,288.76,303.36
2016-01-05 22:13:29.107000,L8,320.35,301.50,292.14,287.80,286.22,285.62,280.08,286.89,284.49,295.95,267.56,261.14,259.56,250.32,242.00,247.99,271.67,285.44,268.36,290.67,300.52
2016-02-06 22:13:25.747000,L8,299.28,274.75,266.93,259.99,254.94,253.82,250.21,251.60,233.33,249.86,240.92,235.01,234.78,215.16,,,,,,,
2016-02-13 22:19:32.514000,L8,300.95,277.09,268.02,262.08,258.20,258.07,248.53,253.67,261.06,253.17,241.39,233.48,222.63,222.68,,,,,,,
2016-04-01 22:18:50.495000,L8,309.75,282.87,273.23,266.91,264.22,261.84,257.46,200.85,243.76,260.93,241.00,238.51,232.87,,,,,,,,
2016-04-10 22:13:01.493000,L8,316.92,290.59,280.68,273.45,269.75,270.66,267.55,270.75,283.25,281.40,251.72,249.23,239.79,,,,,,,,
2016-06-04 22:18:52.273000,L8,341.96,345.61,323.06,294.12,286.86,286.67,336.11,312.57,324.61,309.24,,,,,,,,,,,
2016-08-07 22:19:13.378000,L8,326.96,297.47,286.73,280.44,272.11,272.64,262.47,285.22,287.31,280.81,266.72,339.33,328.31,318.46,,,,,,,
2016-09-08 22:19:24.689000,L8,322.20,294.90,284.01,279.61,274.59,272.96,270.69,267.91,283.57,285.30,254.53,251.87,247.45,235.35,241.90,247.84,276.75,316.48,288.88,334.70,318.58
2016-12-29 22:19:49.454000,L8,314.14,289.97,280.06,266.56,,,,,,,,,,,,,,,,,
2017-01-23 22:13:07.208000,L8,300.89,276.55,267.85,259.16,255.37,253.27,248.56,251.28,237.65,200.78,241.17,233.71,223.15,212.02,,,,,,,
2017-01-23 22:13:31.167000,L8,302.02,278.87,268.62,262.30,258.28,256.37,250.48,253.45,240.80,204.49,242.09,235.67,225.04,215.04,,,,,,,
2017-02-15 22:19:31.641000,L8,291.51,266.36,225.95,205.06,206.76,,,,196.37,191.10,222.51,223.18,211.87,,,,,,,,
2017-02-24 22:13:17.856000,L8,314.75,291.93,281.23,273.93,265.06,266.19,263.89,191.75,257.19,273.77,192.29,245.89,240.13,231.47,,,,,,,274.45
2017-03-03 22:19:01.549000,L8,307.40,283.26,270.70,266.90,261.12,258.12,252.68,253.40,238.81,261.18,242.24,233.29,231.50,191.07,,,,,,,
2017-03-28 22:13:00.546000,L8,316.31,294.67,285.82,278.74,274.58,273.69,270.06,273.56,266.51,289.11,256.89,251.67,248.60,236.34,237.71,,211.63,282.26,207.99,,
2017-05-06 22:18:31.237000,L8,306.53,276.05,268.52,264.68,254.96,251.88,,,,,,,,,,,,,,,
2017-06-07 22:18:51.063000,L8,330.90,299.34,283.48,283.27,283.84,,,,,,,,,,,,,,,,
2017-07-02 22:12:47.839000,L8,313.13,283.66,271.33,,,,,,,,,,,,,,,,,,
2017-07-02 22:13:11.807000,L8,327.96,296.20,289.31,,,,,,,,,,,,,,,,,503.51,463.42
2017-07-25 22:19:06.698000,L8,288.43,,,,,,,,,,,,,,,,,,,,
2017-10-13 22:19:28.919000,L8,299.53,272.46,259.44,253.49,235.03,248.18,236.19,247.35,234.38,188.57,234.45,227.72,218.79,211.66,,,,,,,
2017-11-30 22:19:20.342000,L8,326.34,306.07,293.89,290.44,284.33,281.77,282.49,289.39,297.85,294.81,268.50,259.58,255.43,245.80,242.60,251.53,262.73,287.52,273.43,285.44,309.28
2018-04-07 22:18:34.855000,L8,320.91,294.83,282.38,278.45,277.82,275.97,272.51,274.75,283.86,284.40,258.88,251.79,246.23,249.11,246.76,253.46,187.64,282.87,281.15,285.96,288.80
2018-06-26 22:18:12.662000,L8,346.11,292.62,285.89,268.95,,,,,,,,,,,,,,,,,
2018-08-06 22:12:46.122000,L8,308.36,282.08,270.69,264.42,257.30,257.53,,,,,,,,,,,,,,,
2018-08-22 22:12:30.412000,L8,375.08,351.92,289.14,287.81,278.21,275.89,272.09,283.95,308.28,296.04,260.65,246.92,303.14,308.19,309.81,298.75,289.97,,,308.42,318.42
2018-08-22 22:12:54.367000,L8,312.70,287.56,276.49,273.50,267.45,263.66,258.63,,238.98,275.95,246.69,230.40,,,,,,,,,
2018-09-14 22:18:48.928000,L8,298.89,267.96,236.65,232.52,230.62,222.52,230.76,,195.24,238.25,223.94,230.40,212.14,,,,,,,,
2018-11-10 22:12:56.881000,L8,323.89,303.78,291.90,284.62,277.93,275.27,273.82,282.08,286.43,292.58,265.27,258.43,257.50,248.21,242.60,248.13,265.62,287.82,264.58,313.99,307.13
2018-11-10 22:13:20.844000,L8,323.77,303.37,291.75,284.26,277.62,275.05,273.62,281.41,285.70,292.33,264.89,258.20,256.98,247.99,242.14,247.86,265.13,287.74,264.50,313.78,306.62
2019-01-04 22:19:03.634000,L8,296.10,267.76,185.58,238.27,229.82,211.35,235.12,248.68,237.14,197.13,240.76,226.85,216.11,213.90,,,,,,,
2019-03-02 22:13:05.126000,L8,302.94,283.01,269.76,267.08,263.98,264.60,256.58,256.83,240.77,266.47,244.54,239.02,235.76,225.82,,,,,,,
2019-04-03 22:12:56.485000,L8,303.21,277.40,265.98,231.08,236.26,251.73,251.04,,227.78,266.45,244.52,237.54,235.23,,,,,,,,
2019-06-29 22:19:29.514000,L8,284.72,,,,,,,,,,,,,,,,,,,,
2019-07-24 22:13:00.868000,L8,327.67,296.09,283.70,280.72,272.44,256.52,,,,,,,,,,,,,,,
2019-07-24 22:13:24.827000,L8,298.13,267.56,246.77,226.50,,,,,,,,,,,,,,,,,
2019-07-31 22:19:38.682000,L8,328.84,297.24,281.31,280.28,274.60,273.61,271.19,329.94,332.01,322.13,323.07,315.11,,,,,,,,,
2019-09-01 22:19:23.782000,L8,325.28,295.62,286.05,282.10,277.79,274.71,271.97,272.35,287.29,302.16,259.21,253.02,244.99,247.85,247.65,256.11,,308.74,297.43,308.93,308.19
2019-09-17 22:19:29.137000,L8,391.11,379.09,367.16,366.27,358.69,358.55,270.96,275.69,281.04,283.70,257.50,252.17,247.30,235.20,241.04,309.83,315.67,297.49,298.01,309.21,288.13
2019-12-22 22:19:27.650000,L8,325.04,300.90,292.18,289.11,284.93,281.17,340.75,339.46,323.71,327.72,265.46,258.10,256.08,248.12,241.95,247.06,263.24,286.24,262.51,285.71,320.20
2020-02-08 22:19:38.701000,L8,303.61,277.07,267.04,249.90,226.53,225.96,,,235.60,248.78,239.90,233.28,224.89,214.83,,,,,,,
2020-03-04 22:13:20.890000,L8,290.46,263.72,224.79,219.83,226.76,203.23,,,232.47,239.92,234.54,231.88,218.83,,,,,,,,
2020-03-27 22:18:55.950000,L8,295.86,271.32,255.79,254.72,222.52,250.68,244.20,,221.69,245.55,236.76,229.01,212.66,,,,,,,,
2020-04-28 22:19:04.733000,L8,324.75,296.19,285.23,281.44,274.95,274.16,264.86,273.98,274.07,286.64,257.59,243.14,235.39,366.32,360.73,341.14,329.30,,,,
2020-05-07 22:12:24.481000,L8,291.51,244.50,235.17,,,,,,,,,,,,,,,,,,
2020-05-07 22:12:48.436000,L8,297.03,263.51,242.77,227.60,201.64,,,,,,,,,,,,,,,,
2020-05-30 22:19:04.718000,L8,319.86,287.62,275.12,273.01,266.25,,,,,,,,,,,,,,,,
2020-07-01 22:18:58.788000,L8,320.21,289.12,278.41,269.72,,,,,,,,,,,,,,,,,
2020-07-17 22:19:28.765000,L8,305.44,269.69,266.82,180.11,,,,,,,,,,,,,,,,,
2020-07-26 22:12:56.525000,L8,327.04,295.75,290.39,283.63,275.83,274.21,,,,,,,,,,,,,,,342.32
2020-07-26 22:13:20.488000,L8,327.04,295.39,288.58,281.67,275.14,274.91,,,,,,,,,,,,,,,342.65
2020-08-02 22:19:08.883000,L8,302.86,272.64,266.58,266.58,251.30,251.19,,,,,,,,,,,,,,,
2020-08-11 22:13:23.493000,L8,252.52,,,,,,,,,,,,,,,,,,,,
2020-09-12 22:13:14.819000,L8,294.15,269.54,256.99,236.77,212.33,245.82,221.86,,186.75,245.17,227.42,230.71,,,,,,,,,
2020-09-19 22:19:27.846000,L8,301.38,276.66,262.42,260.28,232.92,249.43,240.59,,219.95,252.37,235.03,233.42,178.01,,,,,,,,
2020-10-05 22:19:31.113000,L8,302.27,279.19,258.23,259.95,238.29,238.45,,,211.04,248.66,235.98,232.84,175.89,,,,,,,,
2020-10-14 22:13:20.968000,L8,300.25,275.65,267.04,263.86,244.05,252.55,249.11,248.52,243.10,250.53,237.75,233.04,227.05,216.83,,,,,,,
2020-10-14 22:13:44.927000,L8,300.95,276.94,267.22,265.97,247.26,253.29,249.49,249.31,242.30,252.36,238.80,233.48,227.82,218.41,,,,,,,
2020-10-21 22:19:31.713000,L8,324.49,300.77,288.67,285.37,278.24,277.02,275.74,278.84,283.28,289.18,263.02,256.20,249.51,241.57,341.72,326.99,297.87,310.36,262.99,281.74,300.47
2020-12-24 22:19:30.619000,L8,300.41,275.94,249.57,243.45,229.86,232.76,235.62,247.22,240.21,193.58,233.73,230.41,220.09,176.14,,200.38,225.38,180.84,220.54,,
2021-01-25 22:19:43.984000,L8,299.95,277.25,265.22,252.73,242.93,250.95,239.21,250.88,234.18,245.25,240.58,232.53,221.92,212.85,,,,,,,
2021-02-03 22:13:32.068000,L8,303.36,283.33,268.90,262.10,256.77,258.35,250.40,172.39,234.70,256.73,242.19,235.10,228.58,224.38,,,,,,,
2021-02-10 22:19:17.410000,L8,306.23,285.29,269.19,266.43,261.40,260.74,254.43,257.21,237.12,265.23,243.42,237.86,227.11,224.55,,,,,,,
2021-02-19 22:13:27.767000,L8,306.18,284.43,271.08,269.57,264.95,263.81,255.61,258.51,273.71,267.90,245.25,236.98,236.74,225.97,,,,,,,
2021-03-23 22:13:13.154000,L8,311.62,289.34,276.98,272.61,267.53,265.20,208.93,,,,,,,,,,,,,,
2021-05-01 22:19:07.610000,L8,293.40,260.86,241.41,199.87,,,,,,,,,,,,,,,,,
2021-06-02 22:18:57.116000,L8,486.75,297.01,281.35,281.02,276.57,275.43,,,,,509.61,493.01,471.72,438.08,,461.21,473.78,463.21,463.72,462.40,478.39
2021-08-30 22:13:14.099000,L8,324.61,303.74,291.70,290.64,279.94,278.28,272.62,276.82,294.76,294.85,261.94,255.85,246.10,257.33,247.67,,,,,,
2021-08-30 22:13:38.062000,L8,325.32,303.72,292.49,292.20,279.25,277.69,272.73,277.23,294.09,294.94,262.61,256.09,246.67,257.47,249.92,,,,296.63,328.63,305.89
2021-10-01 22:13:22.595000,L8,446.87,311.30,295.90,294.41,292.13,285.14,277.48,281.75,284.20,294.51,265.13,258.87,256.21,246.58,239.49,248.31,262.25,307.36,297.91,323.99,313.10
2021-10-01 22:13:46.563000,L8,453.74,318.56,302.75,310.66,307.65,290.68,282.67,284.66,285.73,299.37,267.80,260.99,258.83,249.36,241.67,251.32,265.93,308.78,299.60,326.08,315.21
2021-11-02 22:13:26.046000,L8,329.57,358.25,346.79,329.45,329.15,326.52,312.43,309.16,309.71,326.10,327.03,288.76,312.12,307.49,298.21,280.84,282.88,291.09,284.88,314.72,313.86
2021-11-02 22:13:50.004000,L8,326.72,353.06,334.14,346.71,351.08,331.27,315.21,333.35,341.01,322.05,296.42,321.84,308.38,245.71,240.49,277.91,277.12,289.66,282.73,305.78,311.31
2021-11-06 22:14:00.001000,L9,327.39,309.02,294.96,293.47,289.67,287.39,283.56,288.53,286.22,298.00,267.00,263.31,259.66,250.01,244.95,249.92,267.89,286.92,266.61,286.61,302.43
2021-11-06 22:14:23.901000,L9,326.46,307.77,292.95,292.35,288.34,285.22,280.13,286.19,282.54,295.84,265.73,259.61,257.70,248.61,242.15,247.42,265.71,285.83,265.24,284.82,298.69
2021-11-18 22:13:44.611000,L8,325.24,307.58,293.00,291.60,287.25,285.70,279.01,284.94,281.24,294.20,264.80,259.60,256.25,247.67,242.46,245.76,284.34,286.64,267.68,288.51,303.06
2021-12-20 22:13:20.111000,L8,,,246.35,230.49,232.24,222.75,,,202.71,192.30,233.60,228.52,216.31,209.78,,,,,,,
2021-12-20 22:13:44.065000,L8,,,252.72,250.90,239.76,244.70,232.38,246.70,216.61,237.37,236.74,230.62,218.30,212.93,195.70,194.64,,,,,
2022-01-12 22:19:49.339000,L8,300.85,274.62,258.62,256.74,239.79,236.25,239.33,249.36,235.31,237.18,238.03,230.30,220.71,214.10,,,,,,,
2022-01-20 22:19:27.426000,L9,264.20,269.75,,,,,,,,,,,,,,,,,,,
2022-01-20 22:19:51.389000,L9,299.38,271.18,257.21,,,,,,,,,,,,,,,,,,
2022-01-21 22:13:35.739000,L8,299.42,278.34,266.74,260.41,253.95,252.66,242.53,251.60,232.57,252.80,240.90,234.78,224.12,217.60,,,,,,,
2022-01-28 22:19:19.852000,L8,323.59,301.38,290.74,289.56,283.97,282.00,276.94,284.49,284.46,290.80,264.82,257.60,251.50,247.78,242.26,248.93,266.74,284.35,266.29,287.04,299.28
2022-01-29 22:13:17.402000,L9,322.68,306.29,293.54,291.90,286.90,283.95,281.00,288.14,285.47,295.22,266.50,259.38,258.51,249.77,242.91,251.01,268.39,288.07,269.00,289.57,297.48
2022-01-29 22:13:41.369000,L9,323.68,308.18,294.87,293.25,288.61,286.01,283.71,290.49,286.84,296.90,268.42,261.28,260.12,252.01,244.69,254.54,271.58,290.63,271.40,291.62,299.82
2022-02-13 22:19:16.656000,L8,302.21,279.93,268.37,266.96,257.87,256.91,250.52,252.93,238.34,251.56,235.84,234.29,230.42,217.79,,,,,,,
2022-02-14 22:13:36.888000,L9,311.72,289.75,278.85,277.64,270.67,270.39,266.16,268.48,268.96,,,,,,,,,,,,
2022-03-01 22:19:36.627000,L8,307.44,284.88,270.91,269.41,266.09,264.61,250.71,,250.10,,,,,,,,,,,,
2022-03-09 22:19:13.418000,L9,304.78,283.51,269.81,268.40,264.34,262.56,254.27,254.31,262.80,262.24,241.31,237.17,233.36,224.11,,,,,,,
2022-03-09 22:19:37.376000,L9,300.27,273.02,261.05,260.14,248.17,251.94,245.24,,197.83,247.29,231.77,232.09,222.36,,,,,,,,
2022-03-25 22:19:08.620000,L9,323.19,296.01,288.29,284.46,279.61,276.03,273.81,274.30,281.42,289.44,249.62,253.89,248.18,233.17,235.89,243.96,251.43,281.41,256.61,274.53,287.07
2022-03-25 22:19:32.579000,L9,295.49,269.20,245.53,227.63,231.05,209.84,226.20,,,,,,,,,,,,,,
2022-03-26 22:13:11.665000,L8,326.79,297.63,288.95,287.84,279.24,273.35,259.03,,,,,,,,,,,,,279.91,332.10
2022-04-02 22:19:19.614000,L8,327.83,299.07,287.30,288.56,278.06,278.34,274.87,277.83,287.31,290.97,271.83,256.09,250.01,207.53,215.46,197.66,259.88,288.55,299.32,305.67,
2022-04-03 22:12:57.221000,L9,325.32,305.31,294.92,291.22,283.02,278.24,276.26,280.79,289.85,292.70,265.19,258.04,251.45,254.68,248.47,,287.84,318.99,301.46,303.93,298.76
2022-04-03 22:13:21.180000,L9,303.44,278.38,268.34,267.22,248.75,258.95,251.81,,221.94,258.44,236.81,235.86,,,,,,,,,
2022-05-04 22:19:01.861000,L8,318.90,290.75,278.76,279.51,268.60,267.84,260.31,273.01,279.80,279.04,250.09,247.07,,,,,,,,,
2022-05-05 22:12:42.986000,L9,334.34,309.07,298.68,294.23,284.05,286.51,275.26,303.98,306.55,297.37,232.73,281.59,326.83,318.22,,330.59,321.49,330.95,313.14,325.61,332.24
2022-05-05 22:13:06.945000,L9,315.07,287.32,275.92,275.37,268.28,267.02,,,,,,,,,,,,,,,
2022-06-05 22:19:15.487000,L8,328.26,294.19,281.83,281.98,272.56,269.49,,,,,,,,,,,,,,,
2022-06-21 22:19:24.805000,L8,309.19,271.96,257.31,,,,,,,,,,,,,,,,,,
2022-06-22 22:12:50.587000,L9,320.90,288.94,274.44,,,,,,,,,,,,,,,,,,
2022-06-22 22:13:14.546000,L9,330.33,297.98,285.31,177.00,,,,,,,,,,,,,,,,,
2022-06-29 22:19:04.324000,L9,321.45,289.32,275.84,270.98,,324.29,338.00,331.57,342.89,327.14,,,,,,,,,,,
2022-07-31 22:19:15.424000,L9,304.74,270.95,258.09,253.29,239.16,233.04,,,,,,,,,,,,,,,
2022-09-09 22:19:47.446000,L8,309.50,282.95,271.24,269.69,262.03,262.39,251.83,,220.57,267.13,242.70,235.10,235.06,,,,,,,,
2022-11-04 22:20:00.291000,L9,,215.40,269.66,274.96,269.00,268.45,263.60,263.49,222.38,,,,,,,,,,,,
2022-11-13 22:13:53.032000,L9,331.32,309.28,294.99,295.48,289.10,287.17,280.95,288.07,281.02,296.05,268.18,259.49,259.29,250.29,243.74,249.16,268.32,287.40,269.50,286.20,304.39
2022-12-31 22:13:51.762000,L9,300.80,277.44,267.49,265.96,253.14,252.77,243.13,253.95,246.21,253.86,240.73,234.76,226.56,224.21,,,,,,,
2023-01-08 22:13:24.303000,L8,326.38,310.29,295.83,294.84,290.58,289.81,283.59,289.80,284.17,295.12,267.87,260.34,259.40,250.14,242.76,251.42,270.40,290.26,298.25,288.59,300.99
2023-01-08 22:13:48.257000,L8,325.37,308.63,294.72,293.64,289.22,288.23,280.87,288.08,283.25,294.19,266.67,259.59,258.36,249.19,242.52,251.02,269.57,288.28,297.85,287.40,299.79
2023-01-16 22:13:22.088000,L9,328.18,310.18,295.80,296.85,290.55,289.30,283.99,290.92,287.41,296.27,268.17,261.20,260.06,251.13,243.93,255.07,268.84,288.12,272.70,287.85,303.35
