dates,nzd0089-0000,nzd0089-0001,nzd0089-0002,nzd0089-0003,nzd0089-0004,satname
2023-07-11 22:11:24+00:00,288.14,282.96,301.29,287.71714285714285,292.87375,L9
2023-07-27 22:11:26+00:00,288.14,282.96,301.29,286.8575,292.3666666666667,L9
2023-08-28 22:11:44+00:00,288.14,276.94,290.76,288.8988888888889,294.4611111111111,L9
2024-02-04 22:12:07+00:00,,270.92,258.265,296.4,298.72,L9
2024-02-12 22:11:54+00:00,,270.92,258.265,290.82,295.69,L8
2024-04-16 22:11:19+00:00,,,236.3,283.01666666666665,290.25333333333333,L8
2024-05-02 22:11:08+00:00,,,236.3,283.01666666666665,290.15250000000003,L8
2024-05-10 22:11:24+00:00,,,236.3,282.775,290.286,L9
2024-05-18 22:10:55+00:00,,,236.3,282.386,290.295,L8
2024-12-28 22:11:50+00:00,,261.15,268.15,298.05,299.43,L8
2025-01-13 22:11:54+00:00,,261.15,268.15,288.44,295.46000000000004,L8
2025-02-06 22:11:55+00:00,271.9,269.26,280.28499999999997,295.28,298.2366666666667,L9
2025-03-10 22:11:52+00:00,271.9,269.26,280.28499999999997,295.28,294.6025,L9
2025-05-05 22:11:12+00:00,271.9,269.26,280.28499999999997,290.8275,293.11,L8
2025-05-13 22:11:22+00:00,271.9,269.26,280.28499999999997,285.31,292.055,L9
2025-05-21 22:11:16+00:00,271.9,269.26,280.28499999999997,284.4216666666667,291.6614285714286,L8
2025-08-09 22:11:49+00:00,,,,270.09000000000003,286.024,L8
2025-11-05 22:12:10+00:00,,,,265.75,285.4375,L9
