dates,nzd0008-0000,nzd0008-0001,nzd0008-0002,nzd0008-0003,nzd0008-0004,nzd0008-0005,nzd0008-0006,nzd0008-0007,nzd0008-0010,nzd0008-0011,nzd0008-0012,nzd0008-0013,nzd0008-0014,nzd0008-0030,nzd0008-0031,nzd0008-0032,nzd0008-0033,nzd0008-0008,nzd0008-0009,nzd0008-0015,nzd0008-0016,nzd0008-0017,nzd0008-0021,nzd0008-0022,nzd0008-0023,nzd0008-0024,nzd0008-0025,nzd0008-0026,nzd0008-0027,nzd0008-0028,nzd0008-0029,nzd0008-0018,nzd0008-0020,nzd0008-0019,satname
2006-04-06 22:09:08+00:00,288.64,279.2,256.56,240.93,247.7,260.88,248.48999999999995,249.625,271.15,266.38500000000005,258.78,268.625,248.99,260.31000000000006,258.3,257.93,264.1,220.03,210.115,289.06,270.675,260.155,251.635,270.455,260.4,244.935,247.62,207.45499999999998,210.425,239.595,236.835,244.54000000000002,277.73,271.04499999999996,L5
2006-05-08 22:09:38+00:00,283.39,274.39,253.21499999999997,244.11,250.24,266.66499999999996,251.56666666666663,252.9333333333333,271.08666666666664,266.16,258.3233333333333,266.2266666666667,244.16333333333333,262.67,260.45,257.1166666666666,265.7733333333333,221.52666666666667,211.85666666666668,288.7733333333333,271.00666666666666,260.0933333333333,256.07666666666665,269.49,261.76,248.27666666666667,251.82000000000002,209.20666666666668,211.5533333333333,240.66666666666666,243.73000000000002,248.07666666666668,280.3666666666666,273.06666666666666,L5
2006-06-25 22:10:20+00:00,276.325,267.67999999999995,248.18999999999994,245.255,250.185,267.355,253.75,256.71,270.20666666666665,264.65000000000003,254.89999999999998,262.66,236.17333333333332,261.9833333333333,262.52000000000004,256.32666666666665,266.36333333333334,220.53666666666666,208.70000000000002,285.42333333333335,266.5,254.65333333333334,257.2933333333333,270.19,262.10999999999996,250.09333333333333,253.47666666666666,209.00666666666666,210.56000000000003,239.98666666666668,248.75,251.18,280.4,272.21000000000004,L5
2006-07-11 22:10:34+00:00,276.325,267.67999999999995,248.18999999999994,245.255,250.185,256.64666666666665,243.92499999999998,246.71749999999997,270.20666666666665,264.65000000000003,254.89999999999998,262.66,236.17333333333332,261.9833333333333,262.52000000000004,256.32666666666665,266.36333333333334,220.53666666666666,208.70000000000002,285.42333333333335,266.5,254.65333333333334,257.2933333333333,270.19,262.10999999999996,250.09333333333333,253.47666666666666,209.00666666666666,210.56000000000003,239.98666666666668,248.75,251.18,280.4,272.21000000000004,L5
2006-08-28 22:11:11+00:00,276.325,267.67999999999995,245.12999999999997,243.71666666666667,249.39666666666668,258.40250000000003,245.86599999999999,248.18400000000003,267.93,262.3625,251.97499999999997,259.8225,232.5775,259.3425,259.7925,253.66249999999997,264.39250000000004,218.8075,205.6225,283.395,264.0475,252.22250000000003,252.67249999999999,268.8825,260.34,246.36,245.6625,207.0925,209.6325,238.0525,245.1675,251.18,280.23749999999995,271.5675,L5
2007-01-03 22:12:49+00:00,,,239.01,240.64,247.82,249.45000000000007,234.03999999999996,235.39500000000007,261.1,255.5,243.2,251.31,221.79,254.17000000000002,258.53499999999997,255.16499999999996,260.73,213.62,196.39,282.265,256.69,244.93,238.81,264.96,255.03,235.16,222.22,201.35,206.85,240.72,252.765,,279.75,269.64,L5
2007-01-19 22:12:30+00:00,283.93,266.05,237.97499999999994,236.77999999999997,240.685,259.13500000000005,246.89999999999998,248.365,265.38,259.505,245.34499999999997,257.75,230.055,253.74333333333334,256.4733333333333,254.04666666666662,260.41,215.47500000000002,201.545,284.24333333333334,258.805,245.905,241.32999999999998,263.28,252.05499999999998,235.115,224.22499999999997,198.78,204.81,237.58666666666667,247.82000000000002,,275.28499999999997,261.94,L5
2010-02-12 22:08:30+00:00,277.87,269.09,251.87,230.05,229.73,250.5,237.2,239.27,260.01,258.05,216.43,,,247.3,248.77,243.11,260.5,200.42,197.81,,,,,245.29,236.67,218.46,211.56,180.93,192.63,224.31,243.29,,,,L5
2010-11-27 22:07:24+00:00,289.76,281.43,264.12,245.88,251.43,256.9,248.02,244.02,262.87,259.6,243.99,257.35,235.51,245.91,,,,216.55,204.19,268.73,264.02,246.8,248.3,255.95,238.22,214.33,228.78,191.77,197.54,226.85,239.85,,268.88,245.45,L5
2011-09-11 22:06:09+00:00,269.36,262.52,245.48,239.85,241.28,259.49,245.53,242.91,254.58,251.12,237.89,232.09,219.64,248.85,239.05,237.43,255.48,203.53,199.06,249.41,245.47,231.45,233.8,246.69,227.38,205.86,205.39,186.16,201.86,227.45,236.88,,250.49,207.99,L5
2013-04-25 22:19:21+00:00,303.81,298.31,288.91,279.44,273.7,276.98,271.23,267.13,266.63,290.52,,,,273.51,276.5,258.31,,274.31,277.27,,,,,313.33,281.3,,,,,,307.34,,,,L8
2013-05-11 22:19:31+00:00,300.81,301.83500000000004,281.345,273.27,270.35,273.19,268.22,267.125,265.315,288.625,281.97,290.94,,273.51,267.76,258.31,280.45,273.61,275.955,,,,,330.155,281.3,,,,,,307.34,283.89,,,L8
2013-06-28 22:19:33+00:00,298.92333333333335,294.8533333333333,276.77,270.23,267.73,272.48,268.13,267.47333333333336,265.315,288.625,281.97,290.94,,268.40999999999997,262.67,249.005,271.095,273.0733333333333,275.955,,,,238.15,322.75,273.28999999999996,252.58,264.32,,239.52,248.35,298.22,283.89,,,L8
2013-08-31 22:19:38+00:00,297.85249999999996,290.5075,273.3725,266.6875,265.05,271.365,266.9525,265.3075,262.46999999999997,288.02666666666664,267.94,286.76,220.23,265.63,259.1775,244.0533333333333,267.5133333333333,271.95500000000004,262.90333333333336,212.99,273.77,278.56,237.585,318.0175,261.91333333333336,249.905,262.575,189.43,218.76,239.64,288.2866666666667,283.89,246.26,236.63,L8
2013-10-18 22:19:25+00:00,297.812,289.524,272.98400000000004,264.466,263.82399999999996,269.838,265.652,262.36199999999997,260.21999999999997,280.925,261.62666666666667,283.19,221.18,260.7075,255.22599999999997,239.7,265.135,268.91400000000004,248.81,211.72500000000002,274.34000000000003,260.525,236.4466666666667,308.194,256.03999999999996,246.92999999999998,252.92333333333332,189.595,209.1833333333333,235.26333333333332,280.53499999999997,236.89999999999998,240.875,237.315,L8
2013-11-03 22:19:20+00:00,294.956,284.316,267.092,258.88,259.48199999999997,266.652,262.966,259.046,256.8775,272.97,258.01,280.45,220.42333333333332,253.97,247.65,231.97,262.732,259.044,229.735,212.1966666666667,272.7633333333333,256.32,235.98000000000002,299.52,244.785,245.13,246.4925,188.04999999999998,203.92000000000002,231.9775,267.52000000000004,236.89999999999998,239.41,234.97333333333333,L8
2014-02-07 22:18:33+00:00,294.3275,278.2075,265.14750000000004,255.95749999999998,257.2475,265.2475,261.745,254.575,258.5375,272.8,250.1675,280.14,234.1875,253.51749999999998,243.45999999999998,229.845,257.1566666666667,254.8775,219.4475,214.4025,273.5325,261.89,235.2566666666667,286.565,241.96499999999997,245.8275,254.1325,188.04999999999998,192.05333333333337,227.685,266.1925,204.54500000000002,238.905,239.535,L8
2014-02-23 22:18:20+00:00,294.334,278.04,264.84000000000003,256.204,257.43199999999996,265.334,261.528,254.454,258.642,270.756,250.596,280.676,241.998,253.18999999999997,243.888,230.084,257.1566666666667,256.368,223.254,216.68400000000003,274.226,263.788,235.51250000000002,286.986,245.83199999999997,246.602,255.382,188.04999999999998,192.0675,227.762,266.648,202.3166666666667,238.714,242.878,L8
2014-03-27 22:17:50+00:00,293.718,278.11,264.954,256.306,257.244,265.03000000000003,261.842,254.17600000000002,258.826,265.978,249.606,280.87,253.18400000000003,251.706,243.964,229.13199999999998,255.88333333333333,256.36199999999997,225.37800000000001,224.608,274.354,262.836,235.06,281.312,250.808,247.098,252.57,187.41666666666666,190.10750000000002,226.464,269.83600000000007,197.2075,237.096,246.946,L8
2014-04-28 22:17:22+00:00,292.735,276.24,269.822,256.4875,264.386,271.506,267.84000000000003,258.33599999999996,265.87199999999996,274.506,249.7575,282.075,260.94750000000005,260.91999999999996,248.998,236.158,254.825,260.652,240.95,228.14499999999998,274.215,267.9225,235.35666666666668,284.41499999999996,253.905,248.62750000000003,257.3075,186.245,190.13333333333335,226.4525,280.04,199.64000000000001,237.4975,249.1825,L8
2014-05-14 22:17:08+00:00,289.9375,271.52,272.41499999999996,249.9475,261.00800000000004,274.12,263.084,260.28249999999997,269.025,272.008,244.08499999999998,285.3566666666666,274.96000000000004,264.51,251.5925,238.35,243.795,269.575,250.945,233.14666666666665,275.75,274.5933333333333,235.74500000000003,289.2333333333333,259.78000000000003,251.59333333333336,267.3433333333333,187.53,191.13500000000002,227.89666666666665,286.23,199.64000000000001,237.83666666666667,255.48000000000002,L8
2014-07-01 22:17:22+00:00,286.274,267.402,272.41499999999996,243.22199999999998,255.3466666666667,274.12,263.084,260.28249999999997,269.025,266.6766666666667,238.28599999999997,285.3566666666666,274.96000000000004,264.51,251.5925,238.35,243.795,269.575,250.945,233.14666666666665,275.75,274.5933333333333,235.74500000000003,289.2333333333333,259.78000000000003,251.59333333333336,267.3433333333333,187.53,191.13500000000002,227.89666666666665,286.23,199.64000000000001,237.83666666666667,255.48000000000002,L8
2014-07-17 22:17:28+00:00,287.6766666666667,269.00666666666666,270.996,246.42166666666665,255.83714285714288,272.756,263.2383333333333,261.384,266.284,266.48999999999995,241.07833333333335,286.0075,274.96000000000004,264.354,251.57599999999996,237.21599999999998,249.03999999999996,270.204,249.262,225.6625,275.8,275.6675,236.32000000000002,293.425,255.08,250.645,265.50750000000005,215.01999999999998,193.92999999999998,229.785,285.938,193.0575,235.7,253.07500000000002,L8
2015-02-10 22:17:27+00:00,292.26,275.9,260.36,252.18,258.91,261.53,260.39,256.19,259.09,265.98,250.13,277.06,277.87,260.0,245.9,230.92,260.99,262.79,241.15,221.36,298.33,266.56,231.68,295.93,253.92,247.83,290.75,244.25,190.7,227.45,284.28,195.09,221.14,224.75,L8
2015-07-20 22:17:10+00:00,292.26,275.9,260.36,252.18,258.91,261.53,260.39,256.19,259.09,265.98,233.94,277.06,239.03,260.0,245.9,230.92,260.99,262.79,241.15,221.36,298.33,266.56,231.68,295.93,253.92,247.83,290.75,244.25,190.7,227.45,284.28,195.09,221.14,224.75,L8
2015-08-05 22:17:13+00:00,292.26,270.765,255.4,244.92000000000002,253.435,261.19,256.715,254.35500000000002,259.09,265.98,237.42999999999998,277.06,231.41333333333333,255.555,241.75,228.16,253.39,238.26,241.15,203.835,298.33,248.35500000000002,231.68,295.93,253.92,247.83,290.75,244.25,189.62,224.14999999999998,256.955,195.09,221.14,224.75,L8
2015-12-11 22:17:42+00:00,288.47,268.24,255.07,243.04500000000002,249.625,260.98,253.935,250.155,248.31,258.47,235.46,269.59,219.29666666666665,246.92000000000002,236.01,226.085,246.20499999999998,220.01999999999998,,199.49,270.53,244.39000000000001,,,,,,,186.75,216.305,236.755,185.26,,,L8
2016-01-12 22:17:40+00:00,292.81500000000005,271.12333333333333,256.83666666666664,245.9,251.14666666666668,260.65333333333336,255.72333333333336,250.12,251.835,261.18,239.0725,271.94,234.20000000000002,248.62666666666667,238.09,226.13333333333333,250.35333333333332,232.47333333333333,260.75,217.6933333333333,279.99,251.34666666666666,227.0,267.36,263.29,261.24,269.7,256.92,190.4766666666667,221.71,243.91333333333333,200.22,273.72,,L8
2016-05-03 22:17:13+00:00,294.8433333333333,282.42,268.96999999999997,256.90333333333336,258.3633333333333,265.42,261.3466666666667,252.38000000000002,253.74666666666667,269.21,249.32666666666668,277.14000000000004,268.45000000000005,252.07333333333335,243.38,230.78666666666666,256.81666666666666,251.58333333333334,263.02,243.67999999999998,278.82,265.01,234.805,267.065,261.795,254.97500000000002,265.47,256.69500000000005,191.44500000000005,228.13,254.72333333333336,201.91,276.845,,L8
2016-05-19 22:17:11+00:00,295.09000000000003,281.805,269.5225,258.935,259.90999999999997,266.8,263.84250000000003,255.7375,255.3,272.14,251.0525,279.78,274.27250000000004,256.97249999999997,247.385,233.72000000000003,259.72249999999997,256.92499999999995,256.2966666666667,240.70749999999998,278.1625,265.45500000000004,244.24666666666667,266.5366666666667,263.5133333333333,254.22333333333336,275.5466666666667,255.12333333333333,196.8166666666667,232.51999999999998,263.105,201.91,278.7966666666667,235.22,L8
2016-10-10 22:17:54+00:00,296.2933333333333,285.74333333333334,276.38,265.49666666666667,265.49333333333334,269.94666666666666,268.14,260.40333333333336,257.9966666666666,280.31666666666666,253.45000000000002,285.31333333333333,272.3933333333334,261.39000000000004,251.3166666666667,238.11333333333334,261.06333333333333,259.8,249.87333333333333,242.07333333333335,276.2966666666667,266.59333333333336,252.87,266.125,263.625,247.72333333333336,269.8733333333334,254.225,199.68,236.82000000000002,269.14000000000004,203.14,281.33500000000004,235.22,L8
2017-03-03 22:17:25+00:00,293.76,275.78,265.34000000000003,255.59500000000003,259.28499999999997,263.29499999999996,262.185,256.86,258.07,272.32,248.495,279.985,259.70500000000004,253.67000000000002,243.955,233.155,246.95999999999998,248.465,253.93,241.035,274.39,262.87,229.21,285.99,265.39,243.645,267.385,249.98,191.22500000000002,225.485,257.45500000000004,202.88,279.45,,L8
2017-03-19 22:17:15+00:00,291.90333333333336,275.5566666666667,264.04333333333335,256.04,258.4066666666667,263.90000000000003,261.85999999999996,255.57333333333335,257.5566666666667,273.30333333333334,249.10666666666668,279.59,264.75666666666666,255.94000000000003,246.72333333333336,232.15666666666667,249.42,253.39000000000001,253.07333333333335,244.3166666666667,273.12,262.99666666666667,230.61,276.57,265.945,245.62666666666667,274.84666666666664,248.425,192.19333333333336,228.57000000000002,266.09999999999997,199.48000000000002,277.48,,L8
2017-05-06 22:16:55+00:00,291.8866666666667,275.81666666666666,262.6933333333333,257.12666666666667,257.8433333333333,265.65333333333336,263.33,258.0366666666667,258.3766666666667,275.64,250.20666666666668,281.85999999999996,266.75333333333333,256.3933333333333,247.79,233.1833333333333,251.08666666666667,265.7866666666667,243.78333333333333,252.51666666666665,271.6666666666667,265.99666666666667,232.0233333333333,273.05,256.01666666666665,245.70666666666668,285.92999999999995,248.425,193.53,228.36666666666667,270.59499999999997,194.74333333333334,278.8966666666667,,L8
2017-09-11 22:17:42+00:00,302.8433333333333,288.2366666666667,264.26,260.49,258.64,267.06000000000006,264.4,258.245,257.725,279.55333333333334,251.95,290.7633333333333,260.685,264.62,248.27,246.17333333333332,254.45499999999998,267.90999999999997,232.485,252.81999999999996,271.22,267.05,233.42999999999995,266.58,251.32999999999998,245.785,302.65999999999997,246.87,194.97000000000003,229.39499999999998,296.03,189.73000000000002,278.62,,L8
2017-12-16 22:17:46+00:00,310.42,294.315,261.77,255.55,260.16,265.09,267.89,,257.24,277.53,251.4,291.405,281.77,269.895,245.42,252.64,245.61,258.46,265.99,254.99,277.14,262.65,231.73,277.6,265.12,245.35,297.65,277.35,196.22,230.06,291.76,202.49,271.2,248.84,L8
2018-06-10 22:16:26+00:00,294.6,277.56,261.77,255.55,260.28,269.815,270.755,264.63,258.245,273.43,271.265,284.53499999999997,281.77,259.51,251.2,238.18,245.61,243.855,257.275,254.99,277.14,262.65,231.73,277.6,265.12,245.35,279.75,286.58500000000004,205.115,240.91500000000002,274.85,202.49,271.2,248.84,L8
2018-06-26 22:16:36+00:00,265.8,,,,260.4,274.54,273.62,264.63,259.25,234.71,291.13,292.24,,260.2,256.98,243.9,,229.25,248.56,,,,,,,,,295.82,214.01,251.77,,,,,L8
2018-11-01 22:17:30+00:00,280.675,276.26,261.09,258.21,261.71,269.26,269.16499999999996,260.085,258.355,252.94,272.275,285.05,,255.385,252.24,238.64,259.36,239.06,249.175,252.5,273.65,264.88,236.2,261.11,249.74,241.17,243.47,295.82,214.01,251.77,,203.16,273.5,234.12,L8
2018-12-19 22:17:28+00:00,285.51,276.095,262.865,259.66499999999996,261.605,264.92,264.89,255.38,257.325,260.17,252.83999999999997,279.49,260.97,253.12,248.85500000000002,234.09,258.4,245.335,248.48,252.91500000000002,275.79499999999996,263.11,235.055,264.45500000000004,259.13,243.485,255.40499999999997,,193.67,232.35,272.7,204.765,270.48,237.47500000000002,L8
2019-01-04 22:17:27+00:00,295.365,276.095,262.865,259.66499999999996,261.605,264.92,264.89,255.38,257.325,272.9,252.83999999999997,279.49,260.97,253.12,260.76,234.09,263.7166666666667,245.335,248.48,252.91500000000002,275.79499999999996,263.11,235.055,264.45500000000004,259.13,243.485,255.40499999999997,297.49,193.67,232.35,272.7,204.765,270.48,237.47500000000002,L8
2019-01-20 22:17:24+00:00,295.0566666666667,275.66,260.8633333333333,256.2733333333333,258.55,262.44,263.26,253.73666666666668,255.96,269.81,252.09666666666666,278.0133333333333,270.89000000000004,250.23333333333335,256.405,232.70333333333335,259.375,242.49666666666667,252.46333333333334,253.44333333333336,275.69666666666666,263.07,234.45000000000002,266.79333333333335,262.16333333333336,247.4,256.84,297.49,192.32999999999998,229.88,262.11,204.41333333333333,255.12333333333333,240.62,L8
2019-02-05 22:17:21+00:00,292.02750000000003,272.5375,259.0875,252.67499999999998,256.0425,260.375,261.8375,252.0,253.6225,267.3875,249.735,276.185,256.65333333333336,247.0925,252.60999999999999,230.965,255.488,235.49,252.46333333333334,246.6825,271.24,260.96750000000003,234.45000000000002,266.79333333333335,262.16333333333336,247.4,256.84,297.49,192.32999999999998,229.88,262.11,204.41333333333333,255.12333333333333,240.62,L8
2019-05-12 22:17:08+00:00,287.34749999999997,266.435,251.2425,242.98250000000002,248.925,248.2425,253.04999999999998,246.11,252.34333333333333,260.4725,242.48000000000002,275.62666666666667,245.68750000000003,245.9333333333333,253.8875,230.16,254.52,223.91750000000002,253.8,244.74333333333334,270.43666666666667,259.66333333333336,233.57500000000002,269.63500000000005,268.375,250.51500000000004,263.525,297.49,192.32999999999998,229.88,262.11,205.04000000000002,245.935,243.87,L8
2019-05-28 22:17:17+00:00,289.21999999999997,268.716,254.7,248.004,251.906,253.56,257.23999999999995,250.346,254.08249999999998,265.422,246.004,279.4,244.68,252.36749999999998,254.848,234.475,254.82399999999998,223.91750000000002,251.79666666666665,248.98000000000002,279.935,262.42,245.18999999999997,269.5366666666667,270.93,252.28666666666666,265.67,297.49,199.74666666666667,235.59333333333333,263.50666666666666,203.67666666666665,251.3033333333333,243.97,L8
2019-07-15 22:17:32+00:00,289.856,270.70799999999997,257.17999999999995,250.23199999999997,253.202,255.632,259.12,252.704,256.3425,267.154,247.834,281.475,246.35,259.46,251.4425,239.255,251.77,217.9566666666667,263.43333333333334,250.6375,277.645,261.08500000000004,250.82999999999998,282.39,279.4066666666667,264.08,278.46333333333337,289.74,202.78500000000003,237.21499999999997,272.24666666666667,214.73666666666668,258.7366666666667,245.86999999999998,L8
2019-11-04 22:17:58+00:00,291.4275,272.315,259.5525,253.4775,255.57999999999998,257.8725,260.755,255.2475,261.3966666666667,270.7875,249.19500000000005,285.87000000000006,250.53250000000003,269.31666666666666,257.69,246.17666666666665,254.2733333333333,210.005,263.72666666666663,257.6333333333333,283.76666666666665,263.25,242.35000000000002,278.79333333333335,279.96,260.6566666666667,275.16,267.91,203.14,237.935,274.73,213.86,274.11333333333334,241.11333333333332,L8
2019-11-20 22:17:54+00:00,292.2025,274.0425,260.3225,251.67999999999998,262.59,272.0133333333334,271.1533333333333,263.00333333333333,254.28,271.9925,251.1775,277.6875,263.1133333333334,259.1225,249.22000000000003,239.565,247.6325,217.43,263.72666666666663,246.45499999999998,283.76666666666665,255.7725,242.35000000000002,278.79333333333335,279.96,260.6566666666667,275.16,267.91,203.14,237.935,274.73,213.86,274.11333333333334,241.11333333333332,L8
2019-12-06 22:17:54+00:00,292.11,275.3775,261.6775,246.20999999999995,261.96999999999997,267.68666666666667,262.23333333333335,251.11666666666667,254.19,267.5775,250.88250000000002,274.3125,277.6433333333334,255.125,245.745,236.55,245.925,229.325,270.3333333333333,245.1075,273.11999999999995,254.63250000000002,232.99999999999997,279.6933333333333,278.15,258.35333333333335,273.4766666666667,261.37333333333333,191.19,230.20999999999998,272.85,215.81000000000003,277.33666666666664,245.63000000000002,L8
2020-01-07 22:17:47+00:00,292.11,275.3775,261.6775,246.20999999999995,261.96999999999997,267.68666666666667,262.23333333333335,251.11666666666667,254.17000000000002,266.78000000000003,250.68,274.33000000000004,276.575,254.11800000000002,245.64000000000001,235.888,245.64600000000002,225.92333333333332,264.6925,247.748,272.7475,255.808,226.21666666666667,276.435,275.3375,254.375,269.785,257.2425,190.97333333333333,228.86666666666667,267.89,211.89000000000001,275.495,241.275,L8
2020-02-08 22:17:38+00:00,291.3175,272.195,256.64500000000004,237.35666666666665,253.82999999999998,262.28999999999996,256.7633333333333,244.4466666666667,251.73000000000002,261.854,247.62600000000003,271.24,274.6625,244.64600000000002,240.97200000000004,230.902,241.504,223.64,255.27,244.99,272.5375,256.992,221.39,265.0375,268.4675,244.8825,256.03000000000003,245.235,190.7575,228.9075,254.8025,201.82999999999998,268.375,239.5233333333333,L8
2020-03-11 22:17:28+00:00,291.872,272.08000000000004,257.36600000000004,242.82999999999998,252.93999999999997,262.9525,258.18,246.8725,252.905,262.6383333333334,249.52666666666664,272.6766666666667,274.06600000000003,245.28166666666667,246.8066666666667,232.22333333333333,244.31000000000003,228.036,253.68,248.885,272.102,259.38000000000005,221.39,267.48400000000004,271.196,249.47200000000004,259.158,245.235,190.7575,230.97199999999998,260.78000000000003,201.82999999999998,270.452,233.7575,L8
2020-03-27 22:17:20+00:00,295.5416666666667,278.63166666666666,262.09833333333336,250.962,252.93999999999997,262.9525,266.982,254.32600000000002,252.905,262.6383333333334,249.52666666666664,272.6766666666667,278.72,245.28166666666667,253.91428571428574,232.22333333333333,251.2342857142857,228.036,253.68,248.885,272.102,259.38000000000005,221.39,267.48400000000004,271.196,249.47200000000004,259.158,245.235,190.7575,230.97199999999998,269.70666666666665,201.82999999999998,270.452,233.7575,L8
2020-08-18 22:17:38+00:00,301.37,287.31333333333333,272.67333333333335,267.4266666666667,252.185,259.875,274.1566666666667,264.89666666666665,259.97,272.34000000000003,270.53,278.51,286.83500000000004,257.33000000000004,276.54333333333335,233.66500000000002,270.27666666666664,255.3,247.81500000000003,257.125,269.605,269.48,,279.96500000000003,283.93,269.925,264.17500000000007,247.72,,240.01,294.4966666666666,,282.07499999999993,242.25,L8
2020-09-03 22:17:46+00:00,303.725,287.52500000000003,275.615,272.5425,265.78000000000003,277.14000000000004,276.665,263.5475,259.97,272.34000000000003,270.53,278.51,303.86,263.37,272.3575,241.9766666666667,272.4675,255.3,247.81500000000003,257.125,295.17,269.48,,279.96500000000003,283.93,269.925,264.17500000000007,247.72,,240.01,293.87749999999994,,282.07499999999993,259.49,L8
2020-09-19 22:17:52+00:00,306.36,291.1525,281.65749999999997,276.9375,277.3866666666667,286.46999999999997,281.4875,267.36,261.16,278.12,282.03,280.625,304.09333333333336,282.0833333333333,274.49,243.55,276.4425,264.98,248.31,245.89,308.56666666666666,267.64,,276.25,273.66999999999996,253.355,256.68,247.72,,240.79,301.78249999999997,,282.81499999999994,285.08,L8
2021-01-25 22:17:44+00:00,302.1075,282.33750000000003,275.0575,268.055,271.44500000000005,279.4475,270.7575,258.84749999999997,261.16,278.12,282.03,280.625,291.74,271.0525,261.875,240.75,269.6225,264.98,243.70500000000004,248.445,299.8825,264.4000000000001,207.05,269.62333333333333,271.5833333333333,249.67333333333332,256.05,243.595,188.3,231.445,297.59666666666664,201.09,275.41,271.545,L8
