dates,satname,nzd0008-0000,nzd0008-0001,nzd0008-0002,nzd0008-0003,nzd0008-0004,nzd0008-0005,nzd0008-0006,nzd0008-0007,nzd0008-0010,nzd0008-0011,nzd0008-0012,nzd0008-0013,nzd0008-0014,nzd0008-0030,nzd0008-0031,nzd0008-0032,nzd0008-0033,nzd0008-0008,nzd0008-0009,nzd0008-0015,nzd0008-0016,nzd0008-0017,nzd0008-0021,nzd0008-0022,nzd0008-0023,nzd0008-0024,nzd0008-0025,nzd0008-0026,nzd0008-0027,nzd0008-0028,nzd0008-0029,nzd0008-0018,nzd0008-0020,nzd0008-0019
2013-04-25 22:19:21.025000,L8,303.81,298.31,288.91,279.44,273.70,276.98,271.23,267.13,266.63,290.52,334.66,341.51,339.73,273.51,276.50,258.31,285.02,274.31,277.27,329.90,328.62,311.70,312.50,313.33,281.30,310.41,308.19,302.54,326.18,288.88,307.34,307.14,327.57,328.99
2013-05-11 22:19:31.249000,L8,297.81,305.36,273.78,267.10,267.00,269.40,265.21,267.12,264.00,286.73,281.97,290.94,282.00,526.93,259.02,339.01,280.45,272.91,274.64,307.43,321.97,325.48,313.63,346.98,403.89,391.05,333.67,376.70,453.26,520.36,553.10,283.89,293.50,298.65
2013-06-28 22:19:33.252000,L8,295.15,280.89,267.62,264.15,262.49,271.06,267.95,268.17,249.55,263.48,256.64,287.85,219.62,263.31,252.49,239.70,261.74,272.00,241.78,212.57,273.72,282.65,238.15,307.94,265.28,252.58,264.32,248.61,239.52,248.35,289.10,220.26,252.49,303.06
2013-08-31 22:19:38.558000,L8,294.64,277.47,263.18,256.06,257.01,268.02,263.42,258.81,256.78,286.83,253.91,282.58,220.23,260.07,248.70,234.15,260.35,268.60,236.80,212.99,273.77,278.56,237.02,303.82,239.16,247.23,260.83,189.43,198.00,230.93,268.42,,246.26,236.63
2013-10-18 22:19:25.762000,L8,297.65,285.59,271.43,255.58,258.92,263.73,260.45,250.58,253.47,259.62,249.00,276.05,222.13,245.94,239.42,226.64,258.00,256.75,206.53,210.46,274.91,242.49,234.17,268.90,238.42,240.98,233.62,189.76,190.03,226.51,257.28,189.91,235.49,238.00
2013-11-03 22:19:20.378000,L8,289.53,272.27,259.45,251.51,251.99,261.05,257.80,250.55,253.26,258.70,247.16,272.23,218.91,246.56,238.62,227.39,253.12,224.96,200.97,213.14,269.61,247.91,234.58,269.96,236.28,239.73,227.20,184.96,188.13,222.12,255.28,,236.48,230.29
2013-12-05 22:19:13.005000,L8,291.14,255.32,208.76,193.28,247.67,246.43,245.91,242.63,253.08,258.39,245.03,269.50,245.62,236.33,232.86,225.28,547.66,214.31,189.17,,,,232.71,268.21,235.58,228.45,216.78,186.95,185.15,210.01,251.28,,232.34,228.86
2014-01-06 22:18:54.881000,L8,300.04,262.07,254.48,207.35,188.35,,,,252.52,268.51,245.12,274.66,241.96,225.00,240.18,231.75,256.21,,232.35,225.75,198.10,260.70,237.74,271.34,242.38,218.52,217.86,,,207.72,233.33,196.83,237.99,226.64
2014-02-07 22:18:33.391000,L8,295.49,277.50,266.53,260.68,261.07,268.19,265.31,258.36,270.64,286.05,250.60,289.70,275.48,261.50,247.10,231.20,260.53,269.20,233.49,221.02,275.84,278.60,311.40,303.58,254.00,255.37,294.88,288.29,282.39,231.18,283.79,219.18,237.39,253.22
2014-02-23 22:18:20.398000,L8,294.36,277.37,263.61,257.19,258.17,265.68,260.66,253.97,259.06,262.58,252.31,282.82,273.24,251.88,245.60,231.04,268.70,262.33,238.48,225.81,277.00,271.38,236.28,288.67,261.30,249.70,260.38,246.15,192.11,228.07,268.47,197.86,237.95,256.25
2014-03-27 22:17:50.001000,L8,291.56,277.82,263.75,256.57,256.07,266.50,264.99,257.42,257.70,262.94,248.96,283.55,276.16,252.65,249.08,229.39,256.53,268.57,247.42,252.61,274.41,273.80,235.21,275.45,264.04,249.71,246.77,187.53,190.16,224.44,284.36,181.88,238.17,256.97
2014-04-12 22:17:37.464000,L8,291.27,268.06,262.19,257.57,257.20,267.39,261.07,255.00,253.38,258.83,246.78,278.26,240.00,,,,,215.47,185.23,193.09,,,234.10,269.24,251.63,244.88,240.43,191.13,190.14,,,,233.52,248.21
2014-04-28 22:17:22.576000,L8,478.33,457.31,295.77,300.26,294.63,296.11,290.44,271.38,288.70,302.26,334.28,341.93,353.27,292.01,264.59,261.77,282.74,278.20,284.39,349.96,346.04,352.05,322.73,395.28,394.69,511.84,455.31,450.63,295.76,293.08,308.30,311.63,316.31,314.71
2014-05-14 22:17:08.923000,L8,278.34,253.39,226.91,225.35,235.10,216.09,234.02,224.49,203.64,246.21,224.47,241.02,204.10,,,,231.06,202.54,163.39,,,,,,,,,,,,,,,
2014-05-30 22:17:11.184000,L8,,,,,,,,,,243.74,231.08,258.66,212.03,,,,,,,,,,228.99,255.71,231.90,221.55,209.42,,,,,,224.58,
2014-07-01 22:17:22.417000,L8,271.62,250.93,220.12,216.32,227.04,,,,,240.02,215.09,213.34,,,,,,,,,,,,,,,,,,,,,,
2014-07-17 22:17:28.260000,L8,294.69,277.03,265.32,262.42,258.78,267.30,264.01,265.79,255.32,265.37,255.04,287.96,219.73,263.73,251.51,232.68,259.53,272.72,242.53,203.21,275.95,278.89,237.47,306.00,240.98,247.80,260.00,242.51,199.52,235.45,284.77,173.31,229.29,245.86
2014-11-06 22:17:49.451000,L8,325.89,312.93,266.40,253.51,258.48,261.55,263.79,305.65,259.73,280.41,256.75,278.76,245.85,253.30,244.99,469.40,547.89,272.61,219.04,206.93,279.86,267.60,310.14,284.21,249.29,235.42,249.94,272.99,269.75,226.89,280.06,186.13,283.02,233.32
2015-01-09 22:17:38.882000,L8,289.49,254.28,247.30,236.83,246.40,255.01,250.02,,223.26,249.11,235.83,260.68,219.50,247.45,239.69,223.76,252.68,,178.84,,,,221.68,260.02,238.91,224.66,235.17,188.39,188.17,217.24,251.47,,213.15,208.40
2015-02-10 22:17:27.012000,L8,292.26,275.90,260.36,252.18,258.91,261.53,260.39,256.19,259.09,265.98,250.13,277.06,277.87,260.00,245.90,230.92,260.99,262.79,241.15,221.36,298.33,266.56,231.68,295.93,253.92,247.83,290.75,244.25,190.70,227.45,284.28,195.09,221.14,224.75
2015-02-26 22:17:23.009000,L8,244.05,261.96,389.22,252.63,260.53,256.53,257.55,245.05,,,,,218.26,257.20,241.02,232.55,259.66,214.77,229.93,214.34,276.03,265.33,229.08,294.03,238.87,239.24,241.39,192.72,188.90,224.71,269.15,185.62,220.76,218.05
2015-07-04 22:17:02.361000,L8,,,,,,,,,,246.76,224.73,235.31,204.97,,,,,,,,,,,,,,,,,,,,,
2015-07-20 22:17:10.706000,L8,,,,,,,,,,223.52,217.75,228.10,200.19,,,,,,,,,,,,,,,,,,,,,
2015-08-05 22:17:13.094000,L8,288.31,265.63,250.44,237.66,247.96,260.85,253.04,252.52,236.28,255.93,244.41,260.80,216.18,251.11,237.60,225.40,245.79,213.73,189.34,186.31,224.75,230.15,,,,,,,188.54,220.85,229.63,,,
2015-10-08 22:17:36.852000,L8,299.31,284.60,276.08,266.43,290.52,297.21,329.34,258.59,258.91,265.56,244.77,273.44,236.89,231.89,216.40,,,252.25,204.96,210.83,272.39,260.21,,,,,,,191.58,227.09,244.85,187.45,,
2015-12-11 22:17:42.627000,L8,288.47,270.85,259.70,248.43,251.29,261.11,254.83,247.79,248.31,258.47,244.22,269.59,241.52,242.73,234.42,226.77,246.62,226.31,197.38,212.67,270.53,258.63,,,,,,,184.96,211.76,243.88,185.26,,
2015-12-27 22:17:43.409000,L8,301.85,284.02,266.93,245.17,253.03,260.00,258.62,250.03,252.65,258.08,245.73,271.92,259.60,239.82,237.31,225.97,251.30,217.17,193.84,225.21,271.27,259.60,,,,,,,,212.90,248.58,198.14,,
2016-01-12 22:17:40.472000,L8,297.16,276.89,260.37,251.61,254.19,260.00,259.30,250.05,255.36,263.89,249.91,274.29,278.91,252.04,242.25,226.23,258.65,257.38,260.75,254.10,289.45,265.26,227.00,267.36,263.29,261.24,269.70,256.92,197.93,232.52,258.23,215.18,273.72,
2016-01-28 22:17:39.790000,L8,317.79,299.07,283.61,299.38,303.02,297.50,310.63,283.11,278.32,284.70,291.84,290.40,291.10,267.46,256.53,235.89,284.01,294.99,281.86,297.00,310.90,272.51,312.20,311.75,312.09,277.21,299.27,286.70,281.87,279.80,287.62,294.32,299.68,289.13
2016-05-03 22:17:13.318000,L8,298.90,299.52,286.84,270.67,269.61,275.15,269.91,259.30,257.57,285.27,253.85,287.54,284.92,261.45,253.47,239.36,265.18,271.06,265.29,264.27,276.48,271.14,242.61,266.77,260.30,248.71,261.24,256.47,254.76,240.11,262.06,205.29,279.97,
2016-05-19 22:17:11.230000,L8,295.83,279.96,271.18,265.03,264.55,270.94,271.33,265.81,259.96,280.93,256.23,287.70,291.74,271.67,259.40,242.52,268.44,272.95,242.85,231.79,276.19,266.79,263.13,265.48,266.95,252.72,295.70,251.98,207.56,245.69,288.25,286.92,282.70,235.22
2016-10-10 22:17:54.274000,L8,294.15,277.75,271.12,260.79,262.32,263.75,263.18,256.10,256.46,274.75,250.27,280.70,240.52,251.05,241.08,232.46,249.57,235.39,241.48,230.16,276.22,261.85,,,,241.74,252.68,191.28,191.80,224.66,257.11,200.99,,
2016-10-26 22:17:56.874000,L8,298.63,322.49,315.53,295.14,302.01,264.39,257.70,249.98,256.78,267.82,247.12,277.27,239.15,252.19,236.71,234.41,248.01,217.04,241.58,220.54,261.99,258.29,,,,,,,188.20,222.16,254.51,185.24,,
2017-03-03 22:17:25.727000,L8,293.37,273.81,259.56,250.40,256.25,262.84,261.19,257.62,259.68,269.89,246.72,279.27,278.89,256.29,246.83,233.85,244.35,261.54,266.38,251.91,272.56,263.89,229.21,285.99,265.39,245.55,282.09,249.98,190.65,226.31,257.80,204.77,279.45,
2017-03-19 22:17:15.956000,L8,288.19,275.11,261.45,256.93,256.65,265.11,261.21,253.00,256.53,275.27,250.33,278.80,274.86,260.48,252.26,230.16,254.34,263.24,251.36,250.88,270.58,263.25,232.01,267.15,266.50,249.59,289.77,246.87,194.13,234.74,283.39,192.68,275.51,
2017-05-06 22:16:55.401000,L8,294.10,278.53,267.07,264.05,260.63,269.01,267.59,263.49,258.92,281.76,253.57,287.51,246.51,252.41,244.28,235.54,254.57,272.58,213.61,254.76,271.86,270.85,234.85,266.01,236.16,241.98,231.01,206.65,195.81,224.05,234.19,186.78,281.73,
2017-06-07 22:17:15.240000,L8,,,,,,,,,,223.03,225.65,243.62,222.25,250.68,241.32,223.41,238.63,,,214.37,261.67,231.41,,,,,,,199.69,221.98,227.68,,,
2017-08-10 22:17:37.375000,L8,290.03,270.18,252.38,235.71,248.29,259.15,253.46,249.24,235.57,254.72,246.99,270.29,218.37,,,196.17,239.63,213.79,190.58,199.98,205.33,221.10,,,,,,,,,,,,
2017-09-11 22:17:42.311000,L8,326.24,311.07,310.26,309.33,309.13,326.17,359.22,442.41,315.23,281.63,308.06,305.98,293.72,280.97,300.24,272.82,308.43,354.37,326.56,317.21,349.07,367.50,359.55,375.03,386.04,326.15,315.55,325.98,312.48,301.31,308.67,355.90,360.82,356.92
2017-10-29 22:17:53.844000,L8,277.09,260.54,251.39,238.00,245.76,243.87,245.75,240.95,,,,,,,,184.52,229.64,211.23,,,,,,,,,,,,,,,,
2017-12-16 22:17:46.727000,L8,294.60,277.56,261.77,255.55,260.16,265.09,267.89,256.70,257.24,273.43,251.40,276.83,281.77,258.82,245.42,232.46,245.61,258.46,265.99,254.99,277.14,262.65,231.73,277.60,265.12,245.35,279.75,277.35,196.22,230.06,274.85,202.49,271.20,248.84
2018-02-02 22:17:27.894000,L8,299.15,289.60,280.81,267.71,270.98,275.26,295.16,302.79,301.40,279.72,293.66,279.93,298.07,325.92,271.24,277.50,308.87,293.75,301.23,301.92,315.87,332.71,326.55,318.68,289.72,315.01,288.89,321.07,318.51,413.84,474.67,324.01,310.11,337.47
2018-02-18 22:17:22.771000,L8,,,,,214.67,231.23,243.93,240.90,,,,,,,,,,210.36,182.07,,,,,,,,,,,,,,,
2018-04-07 22:16:59.037000,L8,288.26,296.40,257.00,,196.33,219.73,250.44,245.45,237.43,,,,,251.73,230.75,232.74,252.81,226.33,197.20,,,,,,,241.56,242.90,230.31,193.55,225.01,253.31,,,
2018-06-10 22:16:26.226000,L8,285.51,266.47,255.15,254.85,260.40,274.54,273.62,264.63,259.25,339.50,291.13,292.24,301.46,260.20,256.98,243.90,330.65,229.25,248.56,307.00,306.47,275.62,272.48,313.84,301.62,255.85,312.25,295.82,214.01,251.77,342.68,,283.26,242.79
2018-06-26 22:16:36.823000,L8,265.80,192.84,,,,,,,,234.71,204.79,213.28,,,,,,,,,,,,,,,,,,,,,,
2018-08-29 22:17:08.269000,L8,284.59,256.38,245.75,231.78,242.20,237.26,245.46,238.33,186.07,236.12,222.52,231.53,209.22,229.34,217.90,204.26,230.10,204.78,170.21,186.58,185.17,229.64,,,,,,,,,,,,
2018-11-01 22:17:30.804000,L8,295.55,276.26,261.09,258.21,263.02,263.98,264.71,255.54,257.46,271.17,253.42,277.86,240.56,250.57,247.50,233.38,259.36,248.87,249.79,252.50,273.65,264.88,236.20,261.11,249.74,241.17,243.47,247.95,375.41,338.42,390.34,203.16,273.50,234.12
2018-11-17 22:17:31.986000,L8,293.19,275.32,260.11,250.89,247.88,249.88,253.37,243.54,255.21,268.85,248.81,277.55,241.60,239.97,247.12,235.19,252.26,217.61,203.82,229.31,272.53,262.04,231.04,270.75,250.46,236.41,232.08,251.44,191.44,225.10,251.40,201.72,226.43,
2018-12-03 22:17:30.217000,L8,314.67,309.77,272.73,262.92,263.96,264.74,267.47,256.35,258.65,276.41,254.98,281.66,285.54,254.24,250.51,237.29,263.67,260.60,270.26,255.55,285.81,264.65,245.33,270.01,263.71,244.94,262.11,249.90,195.62,230.39,278.44,217.98,271.23,246.76
2018-12-19 22:17:28.292000,L8,295.18,275.93,264.64,261.12,260.19,265.86,265.07,255.22,257.19,274.63,252.26,281.12,260.97,255.67,250.21,234.80,257.44,241.80,247.17,253.33,277.94,261.34,233.91,267.80,268.52,245.80,267.34,247.97,193.67,232.35,272.70,206.37,267.46,240.83
2019-01-04 22:17:27.803000,L8,351.03,332.79,335.17,308.96,300.72,325.70,319.12,316.41,348.41,354.65,348.04,339.91,332.05,311.15,284.57,277.68,274.35,335.08,344.98,336.20,341.21,332.27,327.04,324.40,321.28,304.33,307.79,297.49,287.68,293.70,318.67,345.46,326.34,330.28
2019-01-20 22:17:24.544000,L8,294.44,274.79,256.86,249.49,252.44,257.48,260.00,250.45,253.23,263.63,250.61,275.06,280.81,244.46,243.34,229.93,246.35,236.82,260.43,254.50,275.50,262.99,233.24,271.47,268.23,255.23,259.71,248.12,190.99,227.41,251.52,203.71,224.41,246.91
2019-02-05 22:17:21.574000,L8,282.94,263.17,253.76,241.88,248.52,254.18,257.57,246.79,246.61,260.12,242.65,270.70,228.18,237.67,237.43,225.75,239.94,214.47,186.31,226.40,257.87,254.66,,,,,,,,,,,,
2019-04-26 22:16:59.330000,L8,280.55,259.88,246.92,233.91,243.48,255.68,249.36,245.40,220.58,248.45,233.53,237.93,217.55,,,,,208.82,179.17,198.75,223.45,181.66,,,,,,,,,,,,
2019-05-12 22:17:08.680000,L8,276.83,251.85,229.71,219.44,234.55,215.45,229.56,231.98,,243.51,224.40,226.51,212.79,,,,,202.58,,,,,,,,,,,,,,,,
2019-05-28 22:17:17.913000,L8,296.71,277.84,268.53,268.09,263.83,274.83,274.00,267.29,259.30,285.22,260.10,290.72,240.65,271.67,258.69,247.42,256.04,276.05,247.79,261.69,308.43,270.69,268.42,269.34,276.04,255.83,269.96,249.56,214.58,247.02,266.30,200.95,262.04,244.17
2019-06-29 22:17:29.720000,L8,283.31,268.21,257.11,241.51,252.19,267.51,264.15,246.58,234.92,278.74,250.33,286.15,229.61,261.41,,223.60,236.11,207.60,,224.85,260.15,188.70,,,,240.85,238.77,206.27,197.20,240.63,232.02,,,
2019-07-15 22:17:32.572000,L8,298.36,285.89,277.04,272.26,266.67,276.22,274.47,267.01,266.23,283.29,261.41,289.42,269.32,284.04,266.31,253.92,264.75,279.52,282.08,259.96,268.78,256.00,311.34,306.36,293.95,281.18,305.72,289.74,285.28,287.35,298.92,239.55,289.76,246.53
2019-08-16 22:17:44.396000,L8,,,,,,,,,216.67,243.05,223.56,227.61,214.84,227.43,219.57,216.44,227.83,,167.37,198.06,219.66,222.61,,,,,,,,,,,,
2019-10-03 22:17:57.660000,L8,362.10,343.94,319.72,298.81,300.98,359.49,340.17,274.22,276.24,281.82,292.50,302.63,311.71,329.17,297.17,299.30,313.19,282.83,290.27,313.97,345.61,337.01,384.18,384.48,386.81,423.74,438.05,298.50,293.91,279.74,412.08,287.67,283.32,274.80
2019-11-04 22:17:58.697000,L8,293.81,273.68,262.93,254.12,257.27,264.99,264.99,254.71,258.66,271.13,250.87,277.47,279.37,252.24,248.07,237.19,242.03,217.43,261.31,251.25,274.09,263.06,216.28,260.68,269.89,244.96,249.80,246.08,191.70,228.85,258.97,201.08,270.54,232.64
2019-11-20 22:17:54.950000,L8,279.93,258.76,232.79,212.25,,,,,232.93,248.33,232.33,253.14,222.44,228.54,223.81,219.73,227.71,,176.30,212.92,232.84,233.34,,,,,,,,,,,,
2019-12-06 22:17:54.623000,L8,296.34,283.18,273.95,243.83,244.87,261.85,247.24,231.63,258.94,267.56,258.92,277.22,284.24,255.68,244.79,235.36,249.21,241.22,267.61,256.30,276.49,266.13,249.72,272.04,270.61,248.92,264.91,248.30,190.68,231.57,260.66,206.80,271.71,257.72
2019-12-22 22:17:51.823000,L8,291.92,275.04,272.26,285.42,284.79,,,247.59,234.57,267.21,255.54,273.93,241.24,237.87,241.45,228.22,243.84,256.62,318.59,234.36,274.19,256.46,210.02,249.48,242.13,238.07,240.06,228.08,181.96,211.76,239.46,194.48,193.69,225.78
2020-01-07 22:17:47.735000,L8,296.85,278.15,261.57,249.95,252.30,263.23,259.53,254.09,254.09,263.59,249.87,274.40,273.37,250.09,245.22,233.24,244.53,219.12,247.77,258.31,271.63,260.51,212.65,266.66,266.90,242.44,258.71,244.85,190.54,226.18,253.01,200.13,269.97,228.21
2020-02-08 22:17:38.924000,L8,295.19,273.16,256.91,245.70,250.39,260.03,258.06,247.00,254.03,258.66,246.14,273.97,261.67,236.68,242.97,228.99,244.04,216.79,244.39,246.17,267.94,261.92,206.91,260.77,266.47,243.21,250.70,241.71,190.11,229.03,246.57,199.31,261.28,
2020-02-24 22:17:35.189000,L8,313.97,286.69,284.39,290.94,297.19,315.37,316.97,298.45,316.40,324.75,341.00,328.24,333.08,293.06,276.26,250.50,278.46,318.25,317.55,325.12,317.71,324.39,347.63,332.68,327.90,324.24,323.67,357.51,299.51,352.30,305.09,336.18,338.34,347.68
