dates,satname,nzd0221-0000,nzd0221-0001,nzd0221-0002,nzd0221-0003,nzd0221-0004,nzd0221-0005,nzd0221-0006,nzd0221-0007,nzd0221-0008,nzd0221-0009,nzd0221-0010,nzd0221-0011,nzd0221-0012,nzd0221-0013,nzd0221-0014,nzd0221-0015,nzd0221-0016,nzd0221-0017,nzd0221-0018,nzd0221-0019,nzd0221-0020,nzd0221-0021
2005-11-15 21:54:26.309000,L5,330.25,336.89,345.65,339.07,329.44,314.60,321.12,314.82,313.69,309.91,315.57,330.68,343.36,,,,,,,,,
2006-02-03 21:56:19.035000,L5,311.20,318.83,325.37,323.75,322.69,319.19,319.11,327.29,321.69,324.64,330.14,346.69,332.19,330.28,327.44,321.69,310.92,307.15,316.01,328.78,341.88,350.01
2006-02-19 21:56:39.909000,L5,298.79,310.45,308.10,307.51,303.02,305.85,301.26,306.73,291.97,296.84,299.33,312.17,311.95,318.43,319.00,314.48,299.10,296.78,306.70,315.94,319.17,324.55
2008-12-25 21:50:34.359000,L5,,,,,,,,,,,,,,282.70,292.17,288.18,272.75,269.34,275.63,281.71,299.04,306.55
2009-11-26 21:56:28.873000,L5,343.21,352.47,349.52,351.02,337.13,337.94,328.27,333.07,336.10,330.32,350.69,361.00,360.07,354.85,347.61,344.47,342.37,342.95,326.89,362.71,,
2009-12-12 21:56:37.955000,L5,,,,,,,,,,,,,,273.10,297.58,291.73,272.55,269.11,279.25,286.60,301.54,301.53
2010-01-13 21:56:49.389000,L5,,,,,,,,,,276.88,266.57,297.46,288.49,295.93,300.01,292.63,271.27,271.91,281.31,287.84,300.63,306.28
2010-01-29 21:56:53.427000,L5,321.40,326.33,322.42,321.25,321.87,320.78,322.68,315.82,313.00,311.80,317.98,325.12,324.96,330.54,331.79,323.31,319.78,319.21,335.45,346.52,341.55,347.51
2010-10-28 21:55:51.312000,L5,288.14,311.57,315.74,306.97,306.04,309.96,311.06,316.41,313.13,302.71,306.70,325.28,317.38,321.79,321.30,311.27,296.51,296.75,301.90,314.71,323.84,330.84
2010-12-31 21:55:56.533000,L5,,292.20,290.62,275.67,286.04,289.20,271.37,288.59,279.07,284.06,282.18,298.10,294.36,302.96,304.55,301.35,278.02,278.63,288.04,300.74,307.12,312.03
2011-01-16 21:55:58.174000,L5,,274.78,282.15,268.47,272.69,279.73,271.28,292.71,278.67,278.91,269.82,301.27,295.50,301.69,298.59,293.53,271.19,272.78,281.76,290.98,297.89,311.26
2011-02-17 21:56:00.979000,L5,279.15,298.16,275.28,293.44,305.40,281.31,299.00,294.22,284.01,290.36,307.63,303.79,316.15,316.76,321.53,307.45,304.09,299.00,304.38,303.91,325.62,313.63
2013-04-27 22:07:47.557000,L8,,,,,,,,,,,272.79,273.90,303.51,286.80,304.13,292.33,283.97,274.01,295.24,285.99,326.37,340.39
2013-09-02 22:08:04.598000,L8,367.59,361.00,362.44,361.07,354.26,373.43,364.54,352.63,325.55,357.35,357.78,358.04,369.27,370.61,354.58,367.20,365.05,,,,372.88,363.09
2013-11-05 22:07:46.855000,L8,,308.15,311.54,294.73,297.25,309.11,304.03,308.48,307.49,304.73,283.50,307.76,305.42,306.69,308.91,308.06,291.42,288.37,309.04,313.92,316.10,338.72
2013-11-21 22:07:37.752000,L8,362.67,376.46,370.76,369.77,358.12,351.76,344.71,346.90,341.64,360.62,,,,,,,,,,,,
2014-01-24 22:07:09.509000,L8,,,,,,,,,,,,,,272.93,303.47,296.99,262.15,280.43,262.76,297.00,311.50,306.49
2014-02-09 22:06:57.254000,L8,334.02,340.57,335.74,342.50,336.69,335.41,330.28,345.57,335.76,329.11,336.02,341.74,335.89,340.22,338.10,334.25,317.52,322.03,319.38,325.63,347.57,394.32
2014-02-25 22:06:44.447000,L8,330.59,336.95,336.02,344.07,331.48,336.10,334.46,341.64,326.96,332.58,330.71,351.90,330.75,339.16,337.27,329.46,316.74,315.41,324.15,366.61,367.16,377.22
2014-03-29 22:06:15.961000,L8,,280.65,303.63,341.33,288.92,329.33,,,,,,,,296.40,325.95,301.23,263.08,276.90,295.01,298.37,339.56,344.90
2014-07-03 22:05:50.119000,L8,,,,,,,,277.60,281.01,300.37,285.22,276.49,308.17,285.32,308.35,305.60,294.05,298.32,304.91,288.49,323.48,
2014-11-08 22:06:16.124000,L8,,302.22,308.10,293.04,295.40,299.92,294.43,322.42,306.41,261.88,280.08,333.23,301.74,308.09,313.40,310.39,285.94,290.60,299.29,309.65,318.29,325.61
2015-02-12 22:05:51.250000,L8,337.23,343.59,337.94,345.56,337.80,335.04,333.31,341.16,339.05,335.16,339.05,348.77,342.50,344.92,339.39,333.59,320.19,325.50,323.84,348.39,350.33,354.29
2015-02-28 22:05:48.437000,L8,,307.19,309.92,286.01,288.63,288.39,271.55,306.41,297.52,264.04,283.65,281.18,279.67,297.76,302.62,299.15,275.77,289.65,299.33,303.44,324.70,315.92
2015-04-01 22:05:25.791000,L8,,,,,,,,,,,,,,273.83,276.10,266.45,257.45,270.26,284.81,286.59,305.22,303.59
2015-05-19 22:05:04.672000,L8,,,,,,,,,,,,,,267.17,301.23,286.14,280.88,276.27,293.83,,,
2015-06-04 22:05:12.611000,L8,,,,,,,,,,,,,,,276.99,277.08,274.03,253.86,228.58,,,
2015-07-22 22:05:37.569000,L8,,,,,,,,275.45,280.30,290.59,279.58,269.40,309.18,281.54,305.02,299.35,290.71,287.15,300.69,280.61,316.45,
2015-09-24 22:06:01.750000,L8,,301.14,309.37,285.52,295.01,314.45,291.51,296.91,296.71,287.75,287.49,319.98,319.93,313.66,320.19,308.66,296.44,296.68,302.59,304.36,317.60,315.88
2015-12-29 22:06:09.164000,L8,,,,,,,,,,,,,,293.80,294.37,296.70,272.88,274.10,272.23,278.99,295.31,302.53
2016-09-10 22:06:15.488000,L8,,295.02,289.50,279.04,291.11,311.15,289.39,298.79,293.31,279.41,278.61,302.08,310.42,301.04,311.22,302.44,286.26,286.54,298.49,295.17,315.16,309.17
2016-10-12 22:06:21.213000,L8,275.31,318.99,324.46,322.04,323.40,329.28,326.74,340.99,325.25,353.43,,,,,,,,,,,,
2016-10-28 22:06:23.178000,L8,,,,272.47,292.43,293.77,289.01,304.64,300.99,277.41,273.90,310.09,302.87,291.63,297.73,294.73,283.16,284.16,297.66,299.99,307.38,302.34
2017-03-05 22:05:50.977000,L8,,304.49,308.32,287.08,297.22,288.73,287.61,304.91,302.42,284.71,288.36,313.71,314.87,311.26,323.86,316.66,286.67,297.53,302.25,304.39,327.21,332.40
2017-05-24 22:05:34.407000,L8,,,,,,,272.35,283.69,283.82,300.63,284.91,271.10,302.58,288.36,312.43,307.96,287.04,296.90,304.64,290.23,333.15,
2017-06-09 22:05:42.375000,L8,,,,,,,,283.10,284.21,297.38,281.59,273.68,296.44,,,,,,,,,
2017-06-25 22:05:47.638000,L8,,,,,,,,,,,,,,,290.08,284.14,278.85,271.65,274.36,,,
2017-07-11 22:05:50.423000,L8,279.71,267.66,283.20,273.76,290.21,305.00,290.20,293.50,293.87,301.70,292.49,281.72,326.14,302.84,312.30,311.32,295.28,298.31,305.37,302.59,328.07,
2017-08-28 22:06:08.010000,L8,,,,,,,,,,,277.96,290.33,312.09,296.87,306.03,290.76,286.05,288.30,299.87,295.30,310.57,308.10
2017-12-02 22:06:10.894000,L8,286.76,321.49,336.55,332.20,320.74,331.96,311.37,344.45,311.92,311.06,301.33,333.17,318.67,322.21,331.20,322.44,299.17,307.70,309.60,320.14,331.68,336.81
2018-03-08 22:05:39.901000,L8,287.92,308.30,316.13,297.44,320.35,328.95,317.14,326.27,308.16,324.27,309.93,294.12,305.72,306.22,292.70,304.56,307.65,295.18,264.12,,337.30,321.73
2018-04-25 22:05:14.903000,L8,293.15,310.70,332.02,339.02,288.83,315.44,296.44,305.63,307.23,304.47,307.28,281.16,321.45,297.42,331.20,313.76,300.34,315.38,310.30,321.92,321.77,334.11
2018-09-16 22:05:39.825000,L8,,,,,,,,,,,282.44,291.50,312.18,308.00,314.33,307.34,283.34,263.67,274.83,,,
2018-10-18 22:05:53.709000,L8,327.46,333.94,333.86,340.74,334.37,336.03,333.05,341.02,326.37,329.96,309.26,346.81,339.10,345.36,339.75,331.70,320.23,320.10,323.90,,340.99,348.85
2018-11-03 22:05:57.421000,L8,,268.53,304.86,289.03,300.88,296.13,287.81,293.85,281.00,,,,,,,,,,,,,
2019-01-06 22:05:53.844000,L8,,256.39,287.91,273.20,283.69,279.53,271.84,,,,,277.37,278.77,296.84,300.58,299.27,274.04,279.41,284.57,291.43,306.81,309.63
2019-01-22 22:05:50.255000,L8,,264.38,295.95,281.48,289.58,324.65,283.31,,,,283.27,300.55,283.73,303.58,319.30,310.83,277.22,296.94,302.41,310.74,327.32,315.60
2019-02-07 22:05:47.667000,L8,339.92,347.47,346.40,347.90,354.23,367.40,370.62,344.98,379.36,367.87,347.17,361.35,362.22,365.38,366.34,370.94,368.58,,,,,372.09
2019-02-23 22:05:44.581000,L8,335.19,343.71,358.22,352.13,342.34,345.74,343.11,357.86,350.17,353.29,360.81,366.99,341.00,345.51,337.21,338.69,356.08,346.78,,,,382.59
2019-04-12 22:05:30.743000,L8,,,,,,,,,,,284.72,274.83,308.76,301.56,309.47,303.42,274.42,283.37,300.51,298.50,321.50,312.36
2019-06-15 22:05:51.895000,L8,,,,,,,283.68,284.97,286.56,324.25,276.74,278.26,309.90,277.42,299.80,285.55,275.89,270.06,271.88,,,
2019-08-18 22:06:11.235000,L8,,,,,,,,,,,275.23,268.65,302.33,282.60,301.63,294.28,279.45,268.17,295.67,,,
2019-10-21 22:06:25.884000,L8,,,,,,,,,,,268.18,289.76,293.34,295.83,301.76,296.97,286.13,280.18,287.65,293.82,308.49,305.00
2019-11-06 22:06:24.678000,L8,335.09,344.09,339.12,373.78,340.40,335.45,337.73,341.16,340.21,332.03,360.67,346.75,339.11,350.27,326.93,332.03,325.85,322.40,322.55,348.85,338.13,355.85
2019-11-22 22:06:21.092000,L8,331.20,331.13,334.67,341.29,331.19,334.46,332.01,337.48,331.87,328.94,304.55,342.27,332.19,342.04,328.83,328.03,313.04,318.58,319.03,362.57,346.04,354.39
2019-12-08 22:06:20.730000,L8,370.10,359.99,359.31,347.95,336.55,348.69,350.54,342.25,342.98,353.67,,,,,,,,,,,,
2020-01-25 22:06:09.569000,L8,,301.07,299.79,289.97,288.76,287.13,277.65,304.49,294.05,273.81,285.80,314.22,301.82,306.48,322.49,329.59,282.39,297.34,290.20,305.83,321.51,321.00
2020-02-10 22:06:04.888000,L8,,307.49,311.88,291.41,330.21,329.48,324.20,323.32,318.02,324.38,324.65,338.96,344.83,309.14,330.71,335.16,279.71,332.65,336.60,344.59,351.57,353.24
2020-03-13 22:05:54.202000,L8,334.11,324.65,333.44,333.38,338.16,364.58,336.87,331.10,321.43,329.16,330.22,341.12,329.49,333.62,334.05,381.34,350.55,341.38,347.46,359.33,361.04,
2020-05-16 22:05:27.607000,L8,,,,,,,281.54,277.66,281.86,288.10,282.47,271.79,306.52,290.38,309.43,298.42,292.64,283.87,300.38,,,
2020-07-19 22:05:55.897000,L8,,,,,,,,269.95,274.72,294.05,280.55,270.28,303.07,284.52,305.81,296.85,296.67,286.83,299.31,284.13,312.61,
2020-08-04 22:05:59.720000,L8,346.38,342.21,333.62,344.26,334.00,334.44,320.62,317.58,324.84,337.83,336.79,344.59,354.28,364.13,336.89,351.96,356.41,338.97,344.93,338.53,336.64,356.42
2020-08-20 22:06:05.973000,L8,,,,,,,256.44,287.53,280.82,282.60,283.34,279.59,314.11,297.50,312.53,304.26,281.09,279.44,299.31,286.45,307.91,343.27
2020-10-07 22:06:21.789000,L8,361.20,348.50,331.32,337.53,331.33,336.41,331.32,330.71,325.13,327.44,314.16,344.11,330.06,333.02,331.71,327.86,317.14,312.52,314.92,325.04,336.02,347.64
2020-12-26 22:06:20.557000,L8,294.08,317.44,327.56,322.89,319.49,324.17,298.51,327.52,315.91,297.63,297.67,335.93,323.22,330.33,327.48,324.42,300.60,304.86,308.95,322.35,359.74,340.79
2021-02-12 22:06:07.348000,L8,330.77,318.10,325.94,287.30,291.95,292.62,281.48,305.53,295.55,284.36,289.24,333.82,357.74,345.64,333.28,324.13,286.85,301.78,297.76,289.72,336.47,346.53
2021-04-01 22:05:48.357000,L8,,,,,,,,,,,,,312.93,296.45,309.50,291.30,278.39,288.23,295.10,282.98,317.02,308.33
2021-05-03 22:05:32.764000,L8,,,,,,,,,,,,,314.94,298.10,312.45,299.11,282.42,286.11,301.44,282.20,323.62,307.73
2021-06-20 22:05:53.843000,L8,300.32,297.76,302.46,314.27,303.28,316.01,308.50,317.89,336.47,325.95,304.98,339.89,330.19,333.43,329.09,320.51,300.58,292.01,305.92,312.87,320.56,320.95
2021-09-24 22:06:20.847000,L8,,,,,,,,,,,,,,,279.76,291.56,276.58,285.73,293.53,,,
2022-01-22 22:06:18.213000,L9,,296.01,291.81,266.91,266.58,283.48,,,,,284.18,290.96,292.14,299.20,306.38,302.52,261.14,277.00,251.23,292.63,312.18,306.38
2022-02-23 22:06:08.091000,L9,336.64,340.38,334.46,345.05,335.42,335.71,332.60,342.18,327.41,332.01,333.45,349.88,341.55,345.40,341.29,332.35,323.14,321.24,321.18,,,
2022-03-27 22:05:58.509000,L9,,,,,,,,,,,,,291.11,298.69,308.87,299.76,272.84,277.70,294.96,281.02,312.23,305.89
2022-05-06 22:05:53.688000,L8,,,,,,,,,,,285.40,273.67,310.15,298.27,311.90,302.90,287.69,297.15,305.02,297.35,327.69,308.08
2022-07-01 22:05:54.433000,L9,358.24,351.94,316.98,336.38,331.84,355.15,351.06,339.58,343.86,335.47,340.26,342.99,348.25,355.77,353.07,345.05,364.80,346.94,345.36,325.73,355.37,320.71
2022-08-02 22:06:07.308000,L9,326.46,309.68,304.54,303.08,309.46,328.38,297.48,301.34,301.69,320.99,303.29,303.09,347.24,310.81,326.61,320.03,309.83,307.47,317.37,310.18,339.32,347.30
2022-08-10 22:06:32.253000,L8,309.71,290.04,286.98,290.78,295.23,301.38,283.04,286.93,263.38,,,,,,,,,,,,,
2022-08-26 22:06:34.331000,L8,,,,,,,,286.08,275.59,284.10,281.18,276.26,295.24,291.74,305.16,302.65,285.22,283.29,299.01,287.59,328.17,340.07
2022-09-03 22:06:16.060000,L9,333.04,324.06,331.53,340.50,329.60,333.16,330.51,335.58,323.92,331.22,312.86,345.30,357.98,,,,,,,,,
2022-10-21 22:06:29.540000,L9,383.56,378.85,374.02,346.30,343.62,339.35,347.07,346.56,335.53,338.75,341.78,352.42,350.38,358.92,368.30,377.22,,,,,372.44,362.65
2022-11-30 22:06:35.920000,L8,,283.73,305.62,293.42,296.55,297.78,291.68,303.36,302.68,284.32,283.69,309.99,311.14,306.65,309.45,307.86,284.32,287.18,295.69,301.87,314.92,315.22
2022-12-24 22:06:26.081000,L9,,260.30,299.03,276.17,288.79,284.21,283.26,301.73,297.38,,281.13,303.47,299.04,304.77,306.81,303.07,283.22,285.51,296.06,303.65,320.54,316.21
2023-03-06 22:06:02.229000,L8,,,,,,,,,,,280.75,291.59,287.44,300.98,304.92,300.61,272.80,274.12,281.49,287.81,310.23,319.74
2023-03-14 22:06:11.235000,L9,,279.49,296.45,281.67,293.88,296.94,287.21,297.84,297.54,282.82,286.43,307.36,314.44,308.20,313.79,306.13,287.09,295.86,301.08,299.75,322.50,322.97
2023-03-22 22:05:52.850000,L8,,,,,,,,,,,264.30,275.95,287.21,299.39,306.78,295.27,274.33,261.45,276.17,279.75,326.99,321.66
2023-03-30 22:05:59.281000,L9,,,,,,,,,,,281.10,279.35,286.48,302.81,307.91,302.10,277.55,280.09,298.27,293.17,315.11,310.12
2023-04-07 22:05:40.262000,L8,,,,,,,,,,,282.21,285.80,316.42,299.83,309.87,300.23,284.76,289.67,302.03,289.81,329.30,316.68
2023-04-23 22:05:33.182000,L8,,,,,,,,,,,,,,,,,272.17,279.82,299.06,293.33,316.89,314.12
2023-05-25 22:05:20.631000,L8,327.02,298.84,297.18,296.45,306.20,322.21,297.83,299.05,296.88,324.57,305.66,294.94,329.11,310.17,323.91,323.21,313.61,304.70,315.05,307.70,335.94,311.92
2023-06-10 22:05:27.865000,L8,,,,,,,,,,,,263.60,295.23,274.30,300.92,284.55,278.25,282.22,297.31,,,
2023-06-18 22:05:21.666000,L9,,,,,,,,,,,,,,265.40,288.78,275.78,265.61,246.70,260.08,,,
2023-07-28 22:05:50.970000,L8,,,,,,,,,,,,260.30,289.29,271.85,296.53,283.01,277.32,279.91,296.64,,,
2023-08-05 22:05:47.142000,L9,,,,,,,,,,,,263.23,284.85,271.06,297.00,283.53,278.05,282.32,297.29,,,
2023-08-21 22:05:52.129000,L9,,,267.97,261.93,284.51,290.38,282.98,283.80,283.88,289.74,283.42,274.21,307.25,292.73,307.00,298.67,283.89,284.45,300.07,285.79,316.28,311.41
2023-10-08 22:06:10.308000,L9,,296.74,307.33,283.30,296.12,310.13,290.72,304.10,301.31,280.44,286.50,309.39,310.83,307.87,309.67,306.28,292.47,295.49,301.81,303.81,315.24,313.04
2023-11-09 22:06:12.836000,L9,,270.57,309.76,290.85,295.23,293.50,287.74,308.09,301.65,256.21,284.99,312.88,302.67,310.16,309.57,307.98,285.86,292.27,297.99,304.64,314.58,318.81
2023-11-25 22:06:20.599000,L9,,271.08,314.44,297.83,299.42,298.99,290.24,311.23,301.93,273.76,286.05,320.27,305.35,310.99,311.35,309.42,285.86,290.18,297.80,308.80,316.55,319.90
2024-01-12 22:06:18.916000,L9,,270.96,315.79,299.42,298.53,323.55,291.18,315.18,304.24,266.09,287.89,319.54,307.43,312.57,315.68,313.47,289.16,296.94,313.08,315.53,322.12,334.03
2024-01-20 22:06:07.304000,L8,,265.36,297.30,281.97,291.69,289.92,285.76,300.29,298.03,251.18,284.21,308.59,305.16,306.20,311.39,308.56,286.33,286.80,295.76,299.64,315.17,321.12
2024-01-28 22:06:18.213000,L9,,273.02,298.08,286.20,291.82,288.60,282.93,299.16,297.86,271.60,286.52,307.93,307.54,306.21,312.05,320.69,285.71,291.60,299.12,302.89,315.22,316.77
2024-02-13 22:06:17.947000,L9,362.23,347.92,360.28,355.51,364.64,370.39,370.44,350.01,329.07,362.77,365.52,380.50,383.09,375.87,390.30,332.68,361.45,354.39,342.60,,,376.76
2024-02-29 22:06:11.471000,L9,335.80,338.80,358.59,356.03,351.75,334.48,329.54,371.30,353.43,356.67,331.06,347.77,335.69,339.97,335.33,334.88,322.00,321.28,320.34,366.02,,363.33
2024-03-16 22:06:11.528000,L9,,,,,,,,,,,,,299.49,296.64,305.48,295.89,273.06,258.41,280.79,283.01,313.49,309.64
2024-03-24 22:05:42.068000,L8,,,,,,,,,,,275.48,289.25,305.49,296.78,307.97,294.28,278.14,279.39,297.47,284.97,325.72,325.67
2024-04-01 22:06:02.710000,L9,,,,,,,,,,,281.22,288.92,299.07,295.50,309.87,296.02,279.05,283.61,298.97,289.70,311.99,308.09
2024-04-09 22:05:37.411000,L8,295.63,268.26,280.66,,,,,,,,,278.52,308.36,310.76,322.74,308.74,293.70,294.02,301.84,301.11,300.80,300.41
2024-04-17 22:05:51.812000,L9,,,,,,,,285.03,283.44,276.87,282.49,280.28,306.63,292.63,307.96,296.59,287.25,281.47,298.27,285.15,312.49,310.32
2024-05-03 22:05:38.004000,L9,,,,,,,,,,,269.97,270.73,288.87,276.45,302.53,286.93,284.02,281.69,299.19,,,
2024-05-11 22:05:15.899000,L8,,,,,,,,,,,281.71,272.74,300.74,282.43,305.24,295.06,289.64,289.58,300.39,284.53,318.47,302.28
2024-08-31 22:05:51.410000,L8,,,,,,,,,,,266.92,274.13,289.65,282.29,293.82,287.20,276.15,270.01,283.71,,,
2024-09-08 22:05:48.031000,L9,,,281.26,272.27,285.28,283.07,276.76,293.48,293.65,250.75,281.33,288.89,310.33,298.15,304.11,298.85,282.15,281.50,295.49,285.65,310.23,300.74
2024-09-24 22:05:49.470000,L9,,272.38,295.01,282.45,291.44,287.30,285.55,296.74,296.01,251.64,281.20,291.07,282.70,299.06,304.61,302.26,283.10,292.43,296.82,296.20,312.03,304.25
2024-10-26 22:06:12.211000,L9,,274.75,306.41,294.71,296.18,307.93,291.76,305.73,299.43,258.44,284.27,309.97,305.75,305.71,307.28,306.32,287.68,288.07,297.56,301.98,313.97,311.50
2024-12-05 22:06:09.362000,L8,362.32,357.31,344.30,352.53,349.10,346.28,343.24,343.97,359.49,361.82,364.13,348.29,366.75,382.60,,,,,,,374.22,351.28
2025-01-06 22:06:06.570000,L8,,261.62,308.27,279.01,286.44,286.82,,,,,282.71,307.38,301.56,307.56,311.41,311.23,283.44,287.59,295.90,301.47,322.51,318.76
