dates,nzd0221-0000,nzd0221-0001,nzd0221-0002,nzd0221-0003,nzd0221-0004,nzd0221-0005,nzd0221-0006,nzd0221-0007,nzd0221-0008,nzd0221-0009,nzd0221-0010,nzd0221-0011,nzd0221-0012,nzd0221-0013,nzd0221-0014,nzd0221-0015,nzd0221-0016,nzd0221-0017,nzd0221-0018,nzd0221-0019,nzd0221-0020,nzd0221-0021,satname
2003-04-24 21:54:46+00:00,334.69500000000005,316.54999999999995,313.7733333333333,306.69666666666666,306.1666666666667,313.22,295.76,317.94000000000005,319.3233333333333,327.5833333333333,332.0166666666667,331.0,328.04,327.565,330.48749999999995,326.6575,316.20500000000004,313.495,320.41333333333336,326.44,337.90999999999997,346.725,L7
2003-10-25 21:44:04+00:00,324.77,328.7,323.45,313.51,316.18,307.93,,315.88,308.94,311.28,328.56,330.96,326.82,335.23,335.56,327.36,310.82,298.85,305.1,310.35,325.57,337.4,L5
2004-03-17 21:45:08+00:00,324.77,328.7,323.45,313.51,316.18,307.93,,315.88,308.94,311.28,328.56,330.96,326.82,308.71500000000003,315.8,308.20500000000004,293.485,283.69,291.94,291.475,309.815,323.215,L5
2004-04-18 21:45:49+00:00,324.77,328.7,323.45,313.51,316.18,307.93,,315.88,308.94,311.28,328.56,330.96,326.82,296.7166666666667,307.33666666666664,304.0133333333333,289.6166666666666,281.8,291.35999999999996,287.75333333333333,306.1566666666667,318.8433333333333,L5
2004-05-04 21:46:16+00:00,,,,,,,,262.8,267.57,285.17,267.88,268.62,294.54,279.81333333333333,292.21000000000004,292.00333333333333,278.94,272.19666666666666,283.6433333333333,275.20666666666665,295.14000000000004,306.52666666666664,L5
2004-07-23 21:48:33+00:00,,,,,,,,262.8,267.57,285.17,266.555,268.62,294.54,279.6725,292.21000000000004,292.00333333333333,278.94,272.19666666666666,285.2625,276.67,299.2575,306.52666666666664,L5
2004-09-25 21:50:07+00:00,,286.92,272.57,278.45,,,261.36,270.97,269.11,276.02,265.1666666666667,276.4,290.745,278.83,290.295,293.48,280.33500000000004,274.03,287.42333333333335,275.6225,297.6525,303.70666666666665,L5
2004-10-27 21:50:47+00:00,,291.29,280.45,283.08,278.29,281.56,266.415,273.17333333333335,268.5466666666667,275.2266666666667,266.015,281.37666666666667,291.5366666666667,286.09999999999997,295.25,294.125,281.79,272.125,280.9166666666667,274.065,294.15250000000003,300.51,L5
2005-01-15 21:52:09+00:00,316.73,302.68,294.5133333333333,283.08,278.29,301.06,285.9433333333333,278.36,269.03499999999997,270.255,265.3933333333333,287.755,306.3733333333333,301.28999999999996,313.9,307.065,296.025,274.21,289.60999999999996,287.4875,294.6966666666667,300.57,L5
2005-03-04 21:52:52+00:00,327.22,302.68,294.5133333333333,283.08,278.29,301.06,285.9433333333333,278.36,269.03499999999997,270.255,265.47499999999997,287.755,306.3733333333333,312.30999999999995,313.9,307.065,296.025,274.21,289.35499999999996,289.63000000000005,286.24,300.57,L5
2005-04-21 21:53:10+00:00,327.22,310.55999999999995,305.485,287.71,278.29,301.06,298.235,277.58,267.42,273.64,268.56,291.33,316.085,300.2533333333333,307.98333333333335,304.72333333333336,294.06666666666666,277.97,290.09,297.10999999999996,299.12,309.55,L5
2005-10-30 21:54:03+00:00,,309.48,305.38,288.92,284.93,285.47,285.94,292.05,279.12,279.71,289.31,312.4,308.5,311.88,314.0,309.73,290.31,271.87,279.68,282.13,293.76,305.0,L5
2006-02-03 21:56:19+00:00,311.2,314.155,315.375,306.33500000000004,303.81,302.33000000000004,302.525,309.67,300.405,302.17499999999995,309.725,329.54499999999996,320.345,321.08,320.72,315.71000000000004,300.615,289.51,297.845,305.455,317.82,327.505,L5
2006-02-19 21:56:39+00:00,304.995,312.92,312.95,306.7266666666667,303.5466666666667,303.50333333333333,302.1033333333333,308.69,297.5933333333333,300.39666666666665,306.26,323.75333333333333,317.5466666666667,320.19666666666666,320.1466666666667,315.3,300.11,291.93333333333334,300.7966666666667,308.95,318.27,326.52,L5
2008-12-25 21:50:34+00:00,,,,,,,,,,,,,,282.7,292.17,288.18,272.75,269.34,275.63,281.71,299.04,306.55,L5
2009-11-26 21:56:28+00:00,343.21,352.47,,,,,,,,,,,,,,,,,,,,,L5
2009-12-12 21:56:37+00:00,343.21,352.47,,,,,,,,,,,,273.1,297.58,291.73,272.55,269.11,279.25,286.6,301.54,301.53,L5
2010-01-13 21:56:49+00:00,343.21,352.47,,,,,,,,276.88,266.57,297.46,288.49,284.515,298.79499999999996,292.18,271.90999999999997,270.51,280.28,287.22,301.08500000000004,303.905,L5
2010-01-29 21:56:53+00:00,332.30499999999995,339.4,322.42,321.25,321.87,320.78,322.68,315.82,313.0,294.34000000000003,292.275,311.28999999999996,306.725,299.8566666666667,309.79333333333335,302.5566666666667,287.8666666666666,286.74333333333334,280.28,287.22,301.08500000000004,318.44,L5
2010-10-28 21:55:51+00:00,288.14,311.57,315.74,306.97,306.04,309.96,311.06,316.41,313.13,302.71,306.7,325.28,317.38,321.79,321.3,311.27,296.51,296.75,,,,,L5
2011-01-16 21:55:58+00:00,288.14,293.17499999999995,298.945,287.72,289.365,294.845,291.16999999999996,304.56,295.9,290.81,288.26,313.275,306.44,311.74,309.945,302.4,283.85,284.765,281.76,290.98,297.89,311.26,L5
2011-02-17 21:56:00+00:00,283.645,294.83666666666664,291.0566666666667,289.6266666666667,294.71,290.3333333333333,293.78,301.11333333333334,291.93666666666667,290.66,294.71666666666664,310.1133333333333,309.6766666666667,313.41333333333336,313.8066666666667,304.0833333333333,290.59666666666664,289.51,293.07,297.44500000000005,311.755,312.445,L5
2013-04-27 22:07:47+00:00,,,,,,,,,,,272.79,,303.51,286.8,304.13,,,,,,,,L8
2013-09-02 22:08:04+00:00,,,,,,,,,325.55,,272.79,,303.51,286.8,304.13,,,,,,,,L8
2013-11-05 22:07:46+00:00,,308.15,311.54,294.73,297.25,309.11,304.03,308.48,316.52,304.73,283.5,307.76,305.42,306.69,308.91,308.06,291.42,288.37,309.04,313.92,316.1,,L8
2014-01-24 22:07:09+00:00,,308.15,311.54,294.73,297.25,309.11,304.03,308.48,316.52,304.73,283.5,307.76,305.42,289.81,308.91,302.525,276.78499999999997,284.4,309.04,305.46000000000004,313.8,306.49,L8
2014-02-09 22:06:57+00:00,,308.15,323.64,294.73,297.25,309.11,304.03,308.48,316.52,304.73,283.5,307.76,305.42,289.81,323.505,313.09999999999997,290.3633333333333,296.9433333333333,314.21000000000004,312.18333333333334,325.0566666666667,306.49,L8
2014-02-25 22:06:44+00:00,,308.15,327.76666666666665,294.73,314.365,309.11,304.03,308.48,316.52,304.73,283.5,307.76,318.08500000000004,306.26,328.0933333333333,317.19,296.9575,301.56,317.5233333333333,312.18333333333334,325.0566666666667,306.49,L8
2014-07-03 22:05:50+00:00,,,335.88,,331.48,,,,,,285.22,,330.75,306.04499999999996,337.68499999999995,320.23333333333335,298.8033333333333,305.95666666666665,321.765,303.70666666666665,329.535,306.49,L8
2014-11-08 22:06:16+00:00,,302.22,308.1,293.04,295.4,299.92,294.43,322.42,306.41,261.88,282.65,333.23,301.74,308.09,313.4,310.39,285.94,290.6,299.29,299.07,318.29,325.61,L8
2015-02-12 22:05:51+00:00,,302.22,308.1,293.04,295.4,299.92,294.43,322.42,306.41,261.88,280.08,333.23,301.74,326.505,326.395,321.99,303.065,308.05,311.565,329.02,334.31,339.95000000000005,L8
2015-02-28 22:05:48+00:00,,304.70500000000004,309.01,289.525,292.015,294.155,282.99,314.415,301.96500000000003,262.96000000000004,281.865,307.20500000000004,290.70500000000004,316.92333333333335,318.46999999999997,314.3766666666666,293.96666666666664,301.9166666666667,307.4866666666667,320.49333333333334,331.1066666666666,331.94,L8
2015-04-01 22:05:25+00:00,,304.70500000000004,309.01,289.525,292.015,294.155,282.99,314.415,301.96500000000003,262.96000000000004,281.865,307.20500000000004,290.70500000000004,306.15,307.8775,302.395,284.8375,294.0025,301.8175,312.0175,324.635,324.8525,L8
2015-05-19 22:05:04+00:00,,307.19,309.92,286.01,288.63,288.39,271.55,306.41,297.52,264.04,283.65,281.18,279.67,295.92,304.83500000000004,296.3325,283.5725,290.41999999999996,300.4525,312.8066666666667,326.75,324.6,L8
2015-06-04 22:05:12+00:00,,307.19,309.92,286.01,288.63,288.39,271.55,306.41,297.52,264.04,283.65,281.18,279.67,295.92,299.26599999999996,292.48199999999997,281.664,283.108,300.4525,312.8066666666667,326.75,324.6,L8
2015-07-22 22:05:37+00:00,,307.19,309.92,286.01,288.63,288.39,271.55,306.41,297.52,264.04,281.615,281.18,279.67,293.044,299.26599999999996,293.62666666666667,281.664,283.7816666666667,300.5,304.7575,326.75,324.6,L8
2015-09-24 22:06:01+00:00,,301.14,309.37,285.52,295.01,,291.51,296.91,296.71,287.75,283.53499999999997,319.98,,284.05,293.6275,287.53599999999994,277.2,276.84399999999994,295.47999999999996,290.52000000000004,311.41,309.735,L8
2016-09-10 22:06:15+00:00,,295.02,289.5,279.04,291.11,311.15,289.39,298.79,293.31,279.41,278.61,302.08,310.42,301.04,311.22,302.44,286.26,286.54,298.49,295.17,315.16,309.17,L8
2017-03-05 22:05:50+00:00,,299.755,298.90999999999997,283.06,294.165,299.94,288.5,301.85,297.865,282.06,283.485,307.895,312.645,306.15,317.54,309.55,286.46500000000003,292.03499999999997,300.37,299.78,321.185,320.78499999999997,L8
2017-05-24 22:05:34+00:00,,304.49,308.32,287.08,297.22,288.73,279.98,294.3,293.12,292.66999999999996,286.635,292.405,308.725,299.81,318.145,312.31,286.855,297.215,303.445,297.31,330.17999999999995,332.4,L8
2017-06-09 22:05:42+00:00,,304.49,308.32,287.08,297.22,288.73,279.98,290.56666666666666,290.15000000000003,294.24,284.9533333333333,286.16333333333336,304.63,299.81,318.145,312.31,286.855,297.215,303.445,297.31,330.17999999999995,332.4,L8
2017-06-25 22:05:47+00:00,,304.49,308.32,287.08,297.22,288.73,279.98,290.56666666666666,290.15000000000003,294.24,284.9533333333333,286.16333333333336,304.63,299.81,308.79,302.92,284.18666666666667,288.6933333333333,293.75,297.31,330.17999999999995,332.4,L8
2017-07-11 22:05:50+00:00,279.71,286.07500000000005,295.76,287.08,297.22,288.73,279.98,290.56666666666666,290.15000000000003,294.24,286.8375,286.16333333333336,304.63,300.82,308.79,305.02,286.96000000000004,291.09749999999997,296.655,299.07,329.47666666666663,332.4,L8
2017-08-28 22:06:08+00:00,279.71,286.07500000000005,295.76,287.08,297.22,288.73,279.98,290.56666666666666,290.15000000000003,294.24,285.062,287.205,306.495,299.8325,308.1,302.168,286.778,290.538,297.298,298.1275,324.75,320.25,L8
2017-12-02 22:06:10+00:00,283.235,267.66,283.2,,,,,283.1,298.065,297.38,288.3425,282.005,309.06666666666666,307.3066666666667,309.1033333333333,302.16499999999996,289.8375,291.49,297.3,306.01,323.44,322.45500000000004,L8
2018-10-18 22:05:53+00:00,327.46,,,,334.37,,,,326.37,329.96,309.26,,339.1,345.36,339.75,331.7,320.23,320.1,323.9,,340.99,,L8
2019-01-06 22:05:53+00:00,327.46,256.39,287.91,273.2,309.03,279.53,271.84,,326.37,329.96,309.26,277.37,339.1,321.1,320.16499999999996,315.485,297.135,299.755,304.235,291.43,323.9,309.63,L8
2019-01-22 22:05:50+00:00,327.46,260.385,291.93,277.34000000000003,302.5466666666667,279.53,277.575,,326.37,329.96,296.265,288.96000000000004,339.1,315.26,319.87666666666667,313.93333333333334,290.49666666666667,298.81666666666666,303.62666666666667,301.08500000000004,325.04,312.615,L8
2019-02-07 22:05:47+00:00,333.69,260.385,291.93,277.34000000000003,302.5466666666667,279.53,277.575,,326.37,329.96,296.265,288.96000000000004,339.1,315.26,319.87666666666667,313.93333333333334,290.49666666666667,298.81666666666666,303.62666666666667,301.08500000000004,325.04,312.615,L8
2019-02-23 22:05:44+00:00,334.19,260.385,291.93,277.34000000000003,302.5466666666667,279.53,277.575,,326.37,329.96,296.265,288.96000000000004,340.05,315.26,324.21,313.93333333333334,290.49666666666667,298.81666666666666,303.62666666666667,301.08500000000004,325.04,312.615,L8
2019-04-12 22:05:30+00:00,334.19,260.385,291.93,277.34000000000003,302.5466666666667,279.53,277.575,,326.37,329.96,292.4166666666667,284.25,329.62,311.835,321.262,311.305,286.4775,294.95500000000004,302.84749999999997,300.22333333333336,324.155,312.53000000000003,L8
2019-06-15 22:05:51+00:00,337.55499999999995,260.385,291.93,277.34000000000003,286.635,279.53,279.60999999999996,284.97,286.56,,281.57666666666665,284.25,319.88666666666666,294.85,313.27200000000005,299.7675,275.39250000000004,286.5733333333334,289.8425,300.22333333333336,318.5433333333333,312.53000000000003,L8
2019-08-18 22:06:11+00:00,335.19,,,,,,283.68,284.97,286.56,,278.8966666666667,274.83,315.4975,287.1933333333333,312.02750000000003,294.4166666666667,276.58666666666664,275.77,286.19499999999994,298.5,321.5,312.36,L8
2019-11-06 22:06:24+00:00,335.09,,,,,,283.68,284.97,286.56,,275.985,,306.115,303.43,309.4533333333333,303.9533333333333,293.73,295.28499999999997,297.21500000000003,,338.13,,L8
2019-11-22 22:06:21+00:00,333.145,331.13,,,,,283.68,284.97,286.56,,285.50666666666666,,314.8066666666667,313.0825,314.2975,309.97249999999997,298.5575,303.05,304.4866666666667,,338.13,,L8
2020-01-25 22:06:09+00:00,333.145,316.1,299.79,289.97,288.76,287.13,277.65,304.49,294.05,,288.5266666666667,314.22,312.1133333333333,320.3475,319.97,320.98249999999996,300.1825,301.6225,310.5933333333333,305.83,329.82,321.0,L8
2020-02-10 22:06:04+00:00,333.145,313.23,305.83500000000004,290.69000000000005,309.485,287.13,277.65,313.905,306.03499999999997,324.38,297.5575,326.59000000000003,320.2925,318.106,322.118,323.818,296.088,307.828,317.095,305.83,337.07,321.0,L8
2020-03-13 22:05:54+00:00,333.145,313.23,305.83500000000004,290.69000000000005,309.485,287.13,277.65,313.905,306.03499999999997,324.38,311.305,326.59000000000003,327.0825,328.31,328.60200000000003,331.2025,300.2475,317.74249999999995,317.095,305.83,337.07,321.0,L8
2020-05-16 22:05:27+00:00,331.2,313.23,305.83500000000004,290.69000000000005,309.485,287.13,279.595,313.905,306.03499999999997,306.24,305.538,326.59000000000003,322.96999999999997,316.332,325.102,322.8,291.945,308.11,311.5525,305.83,336.54,321.0,L8
2020-07-19 22:05:55+00:00,,304.28000000000003,305.83500000000004,290.69000000000005,309.485,287.13,279.595,313.905,306.03499999999997,306.24,300.738,326.59000000000003,317.146,304.828,324.16999999999996,315.005,287.85249999999996,300.1725,306.6225,294.98,328.56333333333333,321.0,L8
2020-08-20 22:06:05+00:00,,,,,,,268.99,287.53,280.82,285.35,294.145,,313.2975,301.505,318.67,299.8433333333333,290.1333333333334,283.37999999999994,299.6666666666667,285.28999999999996,310.26,343.27,L8
2020-10-07 22:06:21+00:00,,,,,,,268.99,287.53,302.975,285.35,290.13,,313.44,290.79999999999995,310.97999999999996,306.8475,296.885,290.66499999999996,303.48,298.54,318.84666666666664,345.455,L8
2021-02-12 22:06:07+00:00,330.77,318.1,325.94,287.3,291.95,292.62,268.96000000000004,296.53,300.5,283.48,295.58,333.82,322.08500000000004,297.5,322.905,318.75,295.02666666666664,297.91333333333336,303.99666666666667,300.40333333333336,321.965,345.455,L8
2021-04-01 22:05:48+00:00,330.77,318.1,325.94,287.3,291.95,292.62,281.48,305.53,310.34000000000003,284.36,301.7,333.82,321.495,296.45,321.39,314.43,294.1266666666667,300.8433333333333,302.5933333333333,299.24666666666667,326.52,327.985,L8
2021-05-03 22:05:32+00:00,330.77,318.1,325.94,287.3,291.95,292.62,281.48,305.53,295.55,284.36,289.24,333.82,313.935,297.275,321.39,304.8466666666667,282.55333333333334,292.03999999999996,298.09999999999997,284.9666666666667,320.32,308.03,L8
2022-02-23 22:06:08+00:00,336.64,,334.46,,,,,,,,,,341.55,,341.29,332.35,,321.24,321.18,,,,L9
2022-03-27 22:05:58+00:00,336.64,,334.46,,,,,,,,,,316.33000000000004,298.69,325.08000000000004,316.055,272.84,299.47,308.07,281.02,312.23,305.89,L9
2022-05-06 22:05:53+00:00,336.64,,334.46,,,,,,,,285.4,273.67,314.27,298.48,320.68666666666667,316.055,272.84,298.69666666666666,307.05333333333334,289.185,319.96000000000004,306.985,L8
2022-08-02 22:06:07+00:00,336.64,,334.46,,,,,,,,285.4,273.67,314.27,302.59,320.68666666666667,316.055,272.84,298.69666666666666,309.6325,296.18333333333334,319.96000000000004,306.985,L9
2022-08-26 22:06:34+00:00,,,,,,,,286.08,275.59,284.1,283.28999999999996,274.96500000000003,300.63,299.8775,308.6433333333334,301.205,279.03,286.0466666666667,304.09,294.03499999999997,322.69666666666666,306.985,L8
2022-11-30 22:06:35+00:00,,283.73,305.62,293.42,296.55,297.78,291.68,294.72,289.135,284.21000000000004,282.435,293.125,311.14,303.06666666666666,307.305,305.255,284.77,285.235,304.0233333333333,299.88,321.545,315.22,L8
2022-12-24 22:06:26+00:00,,272.015,302.325,284.795,292.67,290.995,287.47,297.0566666666667,291.8833333333333,284.21000000000004,282.0,296.5733333333333,305.09000000000003,303.49249999999995,307.14000000000004,304.52666666666664,284.25333333333333,285.32666666666665,302.0325,300.8225,321.21000000000004,315.71500000000003,L9
2023-03-06 22:06:02+00:00,,272.015,302.325,284.795,292.67,290.995,287.47,302.5450000000001,300.03,284.32,281.8566666666666,301.68333333333334,299.20666666666665,304.1333333333333,307.06,303.84666666666664,280.11333333333334,282.27000000000004,291.08,297.77666666666664,315.23,317.0566666666667,L8
2023-03-14 22:06:11+00:00,,274.50666666666666,300.3666666666666,283.75333333333333,293.0733333333333,292.97666666666663,287.3833333333333,300.9766666666667,299.2,283.57,283.0,303.1025,303.015,305.15,308.7425,304.4175,281.8575,285.6675,293.58,298.27,317.0475,318.535,L9
2023-03-22 22:05:52+00:00,,274.50666666666666,300.3666666666666,283.75333333333333,293.0733333333333,292.97666666666663,287.3833333333333,300.9766666666667,299.2,283.57,279.26,297.672,299.854,303.998,308.35,302.588,280.352,280.824,290.098,294.566,319.036,319.16,L8
2023-03-30 22:05:59+00:00,,274.50666666666666,300.3666666666666,283.75333333333333,293.0733333333333,292.97666666666663,287.3833333333333,300.9766666666667,299.2,283.57,279.56666666666666,294.61833333333334,297.625,303.8,308.27666666666664,302.50666666666666,279.885,280.70166666666665,291.46,294.3333333333333,318.38166666666666,317.65333333333336,L9
2023-04-07 22:05:40+00:00,,274.50666666666666,300.3666666666666,283.75333333333333,293.0733333333333,292.97666666666663,287.3833333333333,300.9766666666667,299.2,283.57,279.9442857142857,293.35857142857145,300.31,303.23285714285714,308.5042857142857,302.18142857142857,280.58142857142855,281.98285714285714,292.96999999999997,293.6871428571429,319.9414285714286,317.5142857142857,L8
2023-05-25 22:05:20+00:00,327.02,274.50666666666666,300.3666666666666,283.75333333333333,293.0733333333333,292.97666666666663,287.3833333333333,300.9766666666667,299.2,283.57,279.9442857142857,293.35857142857145,300.31,304.1,308.5042857142857,304.81,284.71,284.8225,295.73,295.43875,321.94125,316.815,L8
2023-06-18 22:05:21+00:00,327.02,269.895,297.73999999999995,278.91999999999996,291.33500000000004,290.575,285.235,299.78499999999997,297.46,282.82,279.32,290.5866666666667,298.50500000000005,298.94374999999997,305.5514285714286,300.79999999999995,282.37125000000003,279.7625,291.27875,294.52000000000004,322.94428571428574,317.04285714285714,L9
2023-07-28 22:05:50+00:00,327.02,279.49,296.45,281.67,293.88,296.94,287.21,297.84,297.54,282.82,278.95799999999997,288.01000000000005,296.88,294.82875,305.34166666666664,298.2925,282.25000000000006,279.0625,291.35125,292.9983333333334,323.345,317.1816666666667,L8
2023-08-05 22:05:47+00:00,327.02,279.49,296.45,281.67,293.88,296.94,287.21,297.84,297.54,282.82,278.95799999999997,288.01000000000005,295.1614285714286,292.1877777777778,305.34166666666664,296.65222222222224,281.725,279.4244444444445,292.0111111111111,292.9983333333334,323.345,317.1816666666667,L9
2023-08-21 22:05:52+00:00,327.02,279.49,296.45,271.8,293.88,293.65999999999997,287.21,290.82,297.54,286.28,279.70166666666665,288.01000000000005,295.1614285714286,292.242,305.34166666666664,296.854,281.96555555555557,279.927,292.817,291.9685714285714,322.3357142857143,316.35714285714283,L9
2023-10-08 22:06:10+00:00,327.02,296.74,,272.615,296.12,300.255,290.72,293.95000000000005,301.31,285.09000000000003,284.96000000000004,309.39,294.99,286.5133333333334,299.225,295.08,286.726,282.26166666666666,295.1566666666667,299.1,322.4866666666667,312.12333333333333,L9
2023-11-09 22:06:12+00:00,327.02,283.655,,278.6933333333333,295.675,298.00333333333333,289.23,298.66333333333336,301.48,275.4633333333333,284.97,311.135,296.90999999999997,289.8914285714286,302.67333333333335,296.92285714285714,286.5816666666667,283.69142857142856,295.56142857142856,300.485,320.51,313.795,L9
2023-11-25 22:06:20+00:00,,279.4633333333333,,283.4775,296.92333333333335,298.25,289.56666666666666,301.805,301.63,275.0375,285.24,314.18,298.598,290.00857142857143,304.8425,294.95285714285717,281.95666666666665,281.6171428571428,293.0971428571429,300.76,315.66249999999997,315.79,L9
2024-01-12 22:06:18+00:00,,277.3375,315.79,286.666,297.325,303.31,289.97,304.48,302.2825,273.248,285.77,315.52,300.07,296.7471428571429,311.5675,300.33714285714285,285.8816666666667,288.7942857142857,300.66857142857145,303.714,316.954,319.438,L9
2024-01-20 22:06:07+00:00,,274.942,306.545,285.8833333333334,296.198,301.0783333333333,289.12800000000004,303.7816666666667,301.43199999999996,269.57,285.51,314.134,300.79714285714283,297.92875,311.53200000000004,301.365,285.9457142857143,288.545,300.055,303.035,316.6566666666667,319.7183333333333,L8
2024-01-28 22:06:18+00:00,,274.62166666666667,303.72333333333336,285.92857142857144,295.4683333333333,299.2957142857143,288.095,303.12142857142857,300.83666666666664,269.86,285.6542857142857,313.09999999999997,303.4042857142857,302.22375,311.61833333333334,306.075,285.91625,290.00625,300.365,303.0142857142857,316.45142857142855,319.29714285714283,L9
2024-02-13 22:06:17+00:00,,274.62166666666667,303.72333333333336,285.92857142857144,295.4683333333333,299.2957142857143,288.095,303.12142857142857,300.83666666666664,269.86,285.6542857142857,313.09999999999997,306.49666666666667,306.67571428571426,311.61833333333334,312.21875,287.03999999999996,291.10428571428577,300.80428571428564,303.0142857142857,316.45142857142855,319.29714285714283,L9
2024-02-29 22:06:11+00:00,,274.62166666666667,303.72333333333336,289.92833333333334,295.4683333333333,300.7816666666667,288.095,306.34166666666664,300.83666666666664,266.5466666666667,286.02666666666664,313.09999999999997,306.49666666666667,313.42428571428576,315.0057142857143,314.1542857142857,292.4842857142857,296.36571428571426,303.7,305.885,316.47999999999996,320.6116666666666,L9
2024-03-16 22:06:11+00:00,,274.62166666666667,303.72333333333336,289.92833333333334,295.4683333333333,300.7816666666667,288.095,306.34166666666664,300.83666666666664,266.5466666666667,286.02666666666664,313.09999999999997,305.4957142857143,311.32625,313.815,311.87125,290.05625,291.62125000000003,300.83625,302.6171428571429,316.05285714285714,319.0442857142857,L9
2024-03-24 22:05:42+00:00,,274.62166666666667,303.72333333333336,289.92833333333334,295.4683333333333,300.7816666666667,288.095,306.34166666666664,300.83666666666664,266.5466666666667,284.52,309.6928571428571,305.495,309.71,313.16555555555556,309.9166666666667,288.7322222222222,290.26222222222225,300.46222222222224,300.41125,317.26125,319.8725,L8
2024-04-01 22:06:02+00:00,,274.62166666666667,303.72333333333336,289.92833333333334,295.4683333333333,300.7816666666667,288.095,306.34166666666664,300.83666666666664,266.5466666666667,284.1075,307.09625,304.78111111111116,308.289,312.836,308.527,287.764,289.59700000000004,300.313,299.2211111111111,316.67555555555555,318.5633333333333,L9
2024-04-17 22:05:51+00:00,,270.198,303.72333333333336,291.254,295.338,298.91200000000003,287.57000000000005,303.16333333333336,297.85833333333335,265.95166666666665,283.60625,303.4575,304.31444444444446,306.765,312.665,307.558,287.242,288.19500000000005,299.959,297.1477777777778,316.37000000000006,318.2611111111111,L9
2024-05-03 22:05:38+00:00,,270.198,303.72333333333336,291.254,295.338,298.91200000000003,287.57000000000005,303.16333333333336,297.85833333333335,265.95166666666665,282.0911111111111,299.8211111111111,302.77000000000004,304.00909090909096,312.665,305.6827272727273,286.9490909090909,287.6036363636364,299.88909090909095,297.1477777777778,316.37000000000006,318.2611111111111,L9
