dates,nzd0083-0000,nzd0083-0001,nzd0083-0002,nzd0083-0003,nzd0083-0004,satname
1999-11-14 22:04:42+00:00,295.09,,303.44,313.55,,L7
2000-01-01 22:04:37+00:00,295.09,,303.44,313.55,296.4,L7
2000-02-18 22:04:29+00:00,313.68499999999995,,303.44,315.88,304.195,L7
2000-10-15 22:01:56+00:00,308.33,319.01,328.37,332.81,303.94,L7
2001-03-24 22:01:59+00:00,308.33,319.01,328.37,330.725,303.94,L7
2001-08-15 22:00:38+00:00,,,,328.64,328.7,L7
2001-12-05 22:00:18+00:00,,,303.5,303.87,328.7,L7
2002-01-22 22:00:40+00:00,,294.84,299.36,305.57,310.025,L7
2002-07-01 22:00:15+00:00,,294.84,295.22,307.27,277.425,L7
2002-07-17 22:00:08+00:00,288.44,302.355,307.91,298.565,266.39000000000004,L7
2002-08-02 22:00:01+00:00,295.24,307.85,315.91,303.77,251.57333333333335,L7
2002-08-18 21:59:57+00:00,295.24,307.85,315.91,303.77,268.22749999999996,L7
2003-09-14 21:49:18+00:00,300.42,298.79,306.82,319.22,285.72,L5
2004-07-30 21:54:28+00:00,290.5,291.13,302.36,313.56,268.69,L5
2004-09-16 21:55:41+00:00,273.93,271.65999999999997,287.22,293.39,268.69,L5
2004-10-18 21:56:23+00:00,274.1033333333333,270.50333333333333,281.7266666666667,288.18333333333334,268.69,L5
2005-03-11 21:58:44+00:00,278.1133333333333,271.29333333333335,281.77,286.9866666666667,278.22,L5
2005-03-27 21:58:51+00:00,286.59999999999997,281.69,288.2666666666667,296.46000000000004,268.875,L5
2005-04-12 21:58:55+00:00,282.53249999999997,276.735,285.8175,293.9425,268.875,L5
2006-04-15 22:03:30+00:00,264.19,263.85,272.16,281.3,,L5
2009-01-01 21:56:31+00:00,260.31,262.16,275.91,287.19,,L5
2009-02-02 21:57:22+00:00,267.87,267.755,280.25,289.18,249.68,L5
2011-01-07 22:01:44+00:00,258.26,259.36,273.25,275.69,,L5
2011-03-12 22:01:43+00:00,261.22,259.305,273.88,274.28,,L5
2013-05-20 22:13:50+00:00,268.37,274.58,282.86,281.4,265.26,L8
2013-06-21 22:13:43+00:00,279.515,285.84000000000003,295.75,295.46,281.975,L8
2013-07-07 22:13:48+00:00,277.2966666666667,283.01666666666665,292.33,292.2133333333333,278.16,L8
2013-11-28 22:13:25+00:00,281.1666666666667,285.40000000000003,294.1566666666667,296.9666666666667,281.80333333333334,L8
2013-12-14 22:13:21+00:00,281.1666666666667,285.40000000000003,294.1566666666667,296.9666666666667,274.59499999999997,L8
2014-04-05 22:11:58+00:00,284.645,288.67,297.365,299.99,272.2033333333333,L8
2014-04-21 22:11:42+00:00,282.00666666666666,285.84,294.2966666666667,296.7866666666667,271.3425,L8
2014-05-23 22:11:18+00:00,278.9775,283.81,292.02,293.295,270.368,L8
2014-10-14 22:12:02+00:00,273.31000000000006,285.59666666666664,296.08,297.81666666666666,267.615,L8
2015-03-07 22:11:30+00:00,,303.68,317.69,320.25,,L8
2015-05-10 22:10:52+00:00,271.29,295.46000000000004,302.135,289.51,265.69,L8
2015-06-27 22:11:10+00:00,285.07500000000005,296.78000000000003,304.94,302.71000000000004,284.52,L8
2015-07-29 22:11:25+00:00,282.33,293.27,301.64,299.0366666666667,278.6166666666667,L8
2015-12-20 22:11:57+00:00,287.11,289.5233333333333,298.79,303.29333333333335,284.35666666666674,L8
2016-02-22 22:11:42+00:00,285.63,286.41,294.08,296.405,270.67,L8
2016-03-09 22:11:40+00:00,279.76,281.84000000000003,288.765,293.1233333333333,264.8066666666667,L8
2016-04-26 22:11:21+00:00,272.90333333333336,280.56333333333333,286.03666666666663,290.4975,265.06,L8
2016-05-12 22:11:20+00:00,272.90333333333336,291.9525,286.03666666666663,290.4975,265.06,L8
2016-06-13 22:11:30+00:00,277.4625,293.21799999999996,291.805,294.394,271.73400000000004,L8
2016-07-15 22:11:46+00:00,273.5,291.782,289.59000000000003,290.348,268.878,L8
2016-08-16 22:11:53+00:00,273.108,289.39166666666665,288.72200000000004,290.12166666666667,269.19166666666666,L8
2016-11-20 22:12:09+00:00,281.3525,286.45500000000004,294.88250000000005,297.0525,282.6575,L8
2016-12-22 22:12:03+00:00,280.09999999999997,283.9125,291.2575,295.405,278.995,L8
2017-09-04 22:11:55+00:00,326.04,308.94,315.05,337.32,321.18,L8
2018-04-16 22:11:06+00:00,,328.09,334.03,347.4,356.79,L8
2018-07-05 22:10:54+00:00,269.79,303.455,311.05499999999995,317.575,314.73,L8
2018-09-07 22:11:24+00:00,271.44,295.0833333333333,302.0466666666666,308.88666666666666,301.22,L8
2019-02-14 22:11:33+00:00,273.09,286.86,293.55999999999995,300.575,286.15,L8
2019-03-02 22:11:29+00:00,281.91499999999996,289.07666666666665,296.6766666666667,303.04,288.56333333333333,L8
2019-05-21 22:11:27+00:00,289.23,294.92,303.76666666666665,308.8533333333333,297.00666666666666,L8
2019-06-06 22:11:35+00:00,282.95,291.495,300.255,304.25,291.86,L8
2019-06-22 22:11:40+00:00,281.065,289.892,298.242,301.212,289.01599999999996,L8
2019-07-08 22:11:44+00:00,287.29200000000003,293.6416666666667,301.9916666666667,305.0083333333333,289.01599999999996,L8
2019-07-24 22:11:48+00:00,287.29200000000003,290.44,299.25,301.3228571428572,285.2833333333333,L8
2019-08-09 22:11:55+00:00,284.2183333333333,288.6675,297.42875000000004,299.40375,283.54285714285714,L8
2020-01-16 22:11:59+00:00,268.85,273.745,283.7400000000001,282.59000000000003,260.1466666666667,L8
2020-04-21 22:11:21+00:00,,277.38,285.39,286.75,254.92000000000002,L8
2020-05-07 22:11:12+00:00,,277.87,286.385,287.985,261.52000000000004,L8
2020-06-08 22:11:24+00:00,,277.88,286.3833333333333,288.00666666666666,265.15250000000003,L8
2020-07-10 22:11:39+00:00,,278.1325,285.815,287.8625,267.148,L8
2020-08-27 22:11:56+00:00,302.03,282.742,290.742,287.8625,280.856,L8
2020-12-17 22:12:09+00:00,302.03,290.035,297.28000000000003,309.505,306.48999999999995,L8
2021-02-19 22:11:51+00:00,298.195,298.83500000000004,306.64,320.78,314.6133333333333,L8
2021-04-24 22:11:25+00:00,290.485,296.975,303.735,316.73333333333335,312.31333333333333,L8
2021-05-26 22:11:31+00:00,283.48333333333335,290.35999999999996,296.86999999999995,308.2175,300.85249999999996,L8
2021-07-13 22:11:43+00:00,281.23,287.8975,294.9175,297.1125,285.6125,L8
2021-10-01 22:12:10+00:00,277.83500000000004,283.81,290.6825,292.0,280.665,L8
2021-11-06 22:12:48+00:00,274.91,279.26,286.03,298.635,273.43333333333334,L9
2021-11-18 22:12:08+00:00,277.185,280.16999999999996,286.3825,297.962,276.7175,L8
2022-01-21 22:11:59+00:00,292.23333333333335,287.8666666666667,294.95,309.895,294.89,L8
2022-02-14 22:12:01+00:00,294.47749999999996,291.3075,299.78,311.276,297.995,L9
2022-02-22 22:11:50+00:00,294.47749999999996,289.298,296.268,306.925,289.914,L8
2022-05-05 22:11:31+00:00,293.4825,289.582,298.86249999999995,310.40400000000005,292.465,L9
2022-05-21 22:11:19+00:00,291.1325,289.51599999999996,298.8225,301.63750000000005,290.02,L9
2022-07-16 22:12:03+00:00,289.386,288.9066666666667,297.666,299.456,288.702,L8
2023-02-09 22:12:09+00:00,300.71,297.76,304.7,312.48,306.58,L8
2023-03-13 22:11:47+00:00,304.47,299.85,307.83500000000004,322.79,307.49,L8
2023-03-21 22:11:55+00:00,306.47,300.97333333333336,311.07,323.3666666666667,309.9633333333333,L9
2023-05-16 22:11:04+00:00,298.39,295.59000000000003,303.8875,314.04,298.7175,L8
2023-05-24 22:11:17+00:00,293.51599999999996,292.932,300.202,308.716,292.38,L9
2023-07-11 22:11:00+00:00,295.01666666666665,294.6466666666667,302.29333333333335,310.3016666666667,294.68666666666667,L9
2023-07-27 22:11:26+00:00,292.5857142857143,292.8385714285714,300.12142857142857,307.1485714285714,291.90857142857146,L9
2023-08-20 22:11:47+00:00,290.02142857142854,290.88714285714286,297.7571428571428,303.96714285714285,287.60857142857145,L8
2023-08-28 22:11:44+00:00,292.21125,292.6675,299.47625,306.41125,290.1275,L9
2023-09-05 22:11:46+00:00,290.29,291.2366666666667,298.3211111111111,305.13222222222225,288.60333333333335,L8
2023-09-13 22:11:53+00:00,287.59,289.24111111111114,295.92333333333335,300.7788888888889,285.40222222222224,L9
2023-10-15 22:12:03+00:00,286.4688888888889,288.5366666666667,294.50555555555553,299.75,284.26,L9
2024-01-11 22:11:56+00:00,286.09285714285716,287.0142857142857,292.84714285714284,301.00666666666666,286.685,L8
2024-02-04 22:12:07+00:00,287.55285714285714,288.18285714285713,293.90714285714284,303.35833333333335,288.84166666666664,L9
2024-04-16 22:11:19+00:00,282.74333333333334,285.55,288.8666666666667,299.54499999999996,286.78499999999997,L8
2024-05-10 22:11:24+00:00,289.2175,291.7625,295.8625,306.7966666666667,292.9433333333333,L9
2024-05-18 22:10:55+00:00,286.668,289.352,294.07800000000003,301.9075,288.405,L8
2024-05-26 22:11:12+00:00,284.9316666666667,288.05333333333334,292.6066666666667,298.588,285.384,L9
2024-06-11 22:11:06+00:00,284.9316666666667,288.05333333333334,292.6066666666667,298.588,284.13,L9
2024-08-06 22:11:21+00:00,284.61199999999997,287.98799999999994,293.464,295.27200000000005,280.84499999999997,L8
2024-12-04 22:12:00+00:00,275.45500000000004,275.41499999999996,280.615,282.815,273.16499999999996,L9
2024-12-28 22:11:50+00:00,281.98333333333335,281.50666666666666,286.8,290.31333333333333,282.425,L8
2025-01-13 22:11:54+00:00,285.08000000000004,285.1775,289.4925,294.42,285.8566666666667,L8
2025-02-06 22:11:55+00:00,290.85,289.915,293.52750000000003,301.4375,296.56666666666666,L9
2025-03-26 22:11:41+00:00,292.394,292.342,296.506,304.304,297.4075,L9
2025-05-05 22:11:12+00:00,290.6016666666667,291.8383333333333,297.29833333333335,303.865,295.73,L8
2025-05-21 22:11:16+00:00,291.4714285714286,293.2128571428571,298.87142857142857,305.30285714285714,297.03000000000003,L8
2025-06-22 22:11:31+00:00,293.6442857142857,296.4114285714286,302.59714285714284,308.7371428571429,296.9142857142857,L8
2025-06-30 22:11:31+00:00,293.41166666666663,296.865,303.16833333333335,309.30833333333334,294.27,L9
2025-07-16 22:11:36+00:00,293.21999999999997,297.0,304.288,309.822,291.72285714285715,L9
2025-08-01 22:11:42+00:00,290.1433333333334,293.61833333333334,300.725,305.405,287.875,L9
2025-08-09 22:11:49+00:00,285.535,289.585,297.1566666666667,300.06,282.7725,L8
2025-11-05 22:12:10+00:00,287.394,289.328,296.15200000000004,299.426,278.8716666666666,L9
2025-11-13 22:12:04+00:00,285.69166666666666,288.295,292.36833333333334,297.1766666666667,278.8716666666666,L8
