dates,satname,nzd0428-0000,nzd0428-0001,nzd0428-0002,nzd0428-0003,nzd0428-0004,nzd0428-0005,nzd0428-0006,nzd0428-0007,nzd0428-0008,nzd0428-0009,nzd0428-0010,nzd0428-0011,nzd0428-0012,nzd0428-0013,nzd0428-0014,nzd0428-0015,nzd0428-0016,nzd0428-0017,nzd0428-0018,nzd0428-0019,nzd0428-0020,nzd0428-0021,nzd0428-0022,nzd0428-0023,nzd0428-0024,nzd0428-0025,nzd0428-0026,nzd0428-0027,nzd0428-0028,nzd0428-0029,nzd0428-0030
2014-03-02 22:26:45.220000,L8,301.62,296.14,309.45,309.96,332.59,339.73,319.07,333.88,282.49,284.02,319.68,349.09,300.65,295.57,286.10,279.40,275.14,271.75,270.25,310.59,295.70,270.63,287.50,208.21,181.17,192.84,193.67,184.18,,,
2014-05-14 22:19:32.642000,L8,288.89,271.10,264.93,262.00,258.16,242.35,202.45,,,,,263.23,271.87,268.08,259.84,248.69,239.22,243.49,246.99,244.93,242.48,240.97,238.67,,,,,,,,
2014-05-30 22:19:34.937000,L8,,,,267.94,256.49,247.16,227.27,247.85,,252.13,184.80,214.48,197.54,187.62,173.95,211.29,208.93,215.25,226.23,220.06,,,,,,,,,,,
2014-07-01 22:19:46.174000,L8,295.29,269.86,265.18,264.63,251.80,242.72,219.19,,,242.70,258.43,263.13,255.60,254.63,249.78,238.49,230.47,224.17,223.13,223.53,219.90,221.70,218.71,,,,,,,,
2014-07-17 22:19:52.017000,L8,288.50,260.39,169.47,260.39,250.13,237.23,220.41,,,,,,256.00,251.88,172.66,236.83,227.25,218.19,216.31,216.56,213.10,217.64,214.09,,,,,,,,
2014-09-03 22:20:06.649000,L8,309.87,290.15,295.24,291.08,284.87,283.46,271.61,281.93,255.97,280.33,292.21,296.45,296.68,293.00,280.52,278.73,274.50,268.27,266.69,264.58,261.87,261.58,258.59,208.55,178.83,189.27,190.96,183.30,,,
2014-10-21 22:20:13.482000,L8,304.05,294.92,307.28,305.37,306.44,305.81,272.90,319.70,321.83,339.33,344.26,345.40,339.50,337.53,330.60,327.37,318.11,281.44,313.55,300.16,304.90,287.75,272.58,204.93,183.26,195.21,196.85,187.38,163.09,307.64,287.18
2014-11-06 22:20:13.200000,L8,299.01,284.10,292.05,288.98,289.59,282.67,276.89,285.97,258.09,283.17,296.27,301.56,297.91,296.31,290.36,285.07,282.18,273.60,274.24,271.91,266.89,264.06,258.74,195.38,176.45,187.01,188.68,177.68,,,
2014-12-24 22:20:05.791000,L8,299.72,286.78,294.48,291.49,284.84,281.58,266.12,279.22,266.32,287.37,301.22,351.06,299.57,296.95,296.95,289.85,287.67,278.11,277.13,277.26,268.96,265.39,260.75,197.39,181.53,193.91,195.73,185.85,,,
2015-01-25 22:19:56.553000,L8,304.58,284.97,294.18,291.38,283.07,281.43,275.68,282.69,263.47,287.13,299.11,304.52,300.74,299.30,288.87,289.18,279.18,282.70,274.28,275.92,266.43,265.22,261.86,202.09,181.25,191.60,194.23,185.25,,,
2015-02-10 22:19:50.748000,L8,299.67,285.42,294.04,290.81,282.38,279.49,275.05,279.07,260.44,285.50,296.85,303.22,299.71,293.83,287.28,283.43,278.89,276.82,273.79,270.07,264.55,262.24,261.56,203.98,180.40,189.06,192.57,184.21,,,
2015-02-26 22:19:46.745000,L8,306.76,285.26,293.14,289.66,284.07,280.27,274.07,278.33,262.48,285.74,296.19,301.54,298.78,293.22,289.21,282.92,279.89,276.69,274.65,270.38,264.63,262.69,262.23,205.08,182.12,186.73,192.51,182.49,,,
2015-03-14 22:19:35.284000,L8,317.96,288.50,294.79,290.20,333.90,346.53,352.55,283.17,269.87,287.94,296.52,303.92,299.27,298.20,314.14,282.33,290.14,274.16,302.00,299.72,293.58,263.80,260.26,210.70,186.46,192.51,194.96,185.80,,,
2015-04-15 22:19:22.587000,L8,307.76,296.13,307.23,290.48,284.38,283.76,269.67,284.02,267.60,287.47,294.83,298.21,295.42,310.51,298.92,280.21,287.78,304.63,295.01,272.62,267.30,265.23,262.46,211.26,181.25,190.49,193.32,184.39,,,
2015-05-01 22:19:12.426000,L8,310.30,293.90,302.70,292.01,285.46,283.61,265.43,276.66,266.18,282.25,292.79,295.82,295.01,288.83,282.70,279.89,276.76,270.46,268.47,268.65,263.16,263.51,259.64,210.40,182.15,190.53,189.73,183.32,,,
2015-08-05 22:19:36.851000,L8,322.50,294.90,299.58,291.32,284.87,284.55,267.27,280.97,265.76,283.67,290.37,295.78,291.87,285.11,282.66,276.74,274.79,267.15,264.81,261.26,257.43,259.19,258.20,234.01,177.89,185.83,190.80,185.15,,,
2015-08-21 22:19:45.276000,L8,319.64,294.07,299.64,293.67,284.29,283.84,269.75,282.93,265.28,281.14,289.87,294.66,300.00,288.72,283.12,280.10,276.71,269.36,268.53,263.89,261.60,260.03,257.97,236.06,218.86,192.34,189.99,161.94,,,
2015-09-06 22:19:50.737000,L8,312.76,292.22,296.30,289.49,284.40,285.89,273.35,287.68,274.35,281.38,291.53,297.34,327.41,314.80,321.62,337.71,277.71,329.43,320.52,325.95,321.02,321.04,256.03,236.40,219.05,195.89,192.94,185.94,328.92,318.93,
2015-10-08 22:20:00.596000,L8,307.32,318.04,328.24,296.51,307.51,278.52,306.98,327.31,335.46,280.48,291.62,294.92,342.97,325.25,301.18,305.14,304.66,311.37,303.91,306.75,260.03,256.93,271.89,204.70,182.82,191.00,192.26,183.51,,295.09,293.58
2015-12-27 22:20:07.153000,L8,297.85,287.43,297.17,289.13,284.45,279.34,268.79,279.92,260.50,284.10,290.58,295.65,292.98,284.85,285.73,281.14,280.45,273.78,274.56,271.27,265.64,265.01,263.46,200.11,181.11,191.92,190.64,182.74,,,
2016-02-13 22:19:56.477000,L8,299.53,284.09,292.83,288.65,280.17,280.28,271.88,283.39,256.60,283.87,289.54,296.63,291.93,294.89,282.35,284.30,278.52,275.83,272.74,275.49,266.15,265.84,263.75,207.58,181.25,191.00,190.91,185.09,,,
2016-02-29 22:19:53.146000,L8,305.55,290.45,299.29,329.89,332.75,340.53,351.32,352.32,262.06,284.57,293.76,343.86,302.84,313.32,309.85,309.98,318.65,317.28,319.89,271.11,264.41,264.21,262.76,239.98,181.99,191.72,192.56,185.15,160.75,,
2016-03-16 22:19:48.512000,L8,310.76,284.38,293.73,289.57,315.50,279.40,267.94,276.19,263.06,281.99,291.44,296.62,296.32,292.74,315.27,289.03,282.36,277.17,276.01,279.22,264.25,263.59,261.24,236.03,185.28,191.22,189.29,184.03,,,
2016-04-17 22:19:33.425000,L8,306.83,293.12,299.84,295.00,293.63,297.40,268.71,279.53,269.70,281.06,330.06,305.65,303.97,298.64,301.20,285.71,276.86,303.85,285.67,277.88,274.53,276.35,260.59,240.56,190.49,190.09,186.67,183.02,,,
2016-07-06 22:19:53.295000,L8,284.88,268.27,,,,,,,,,,,,239.98,237.36,230.23,224.85,221.52,220.03,218.90,213.66,217.07,210.55,,,,,,,,
2016-09-08 22:20:12.615000,L8,301.45,287.98,289.68,283.45,274.18,282.40,255.50,272.41,263.10,280.52,288.96,294.83,319.14,284.11,275.47,276.19,267.41,263.09,258.61,256.42,250.32,255.48,254.26,213.04,186.65,191.17,192.15,185.36,159.22,327.14,288.37
2017-01-14 22:20:09.164000,L8,439.43,425.04,404.05,496.43,,,,,416.96,394.79,411.29,422.39,431.33,403.13,412.29,375.70,374.56,432.60,426.51,474.26,,,430.13,340.48,345.60,548.26,361.44,507.99,350.57,393.06,331.06
2017-02-15 22:19:55.596000,L8,306.71,282.28,288.92,285.01,273.09,269.25,258.43,270.80,257.10,282.05,291.05,297.87,290.25,281.35,276.65,280.03,282.20,273.70,313.68,298.00,308.50,262.85,262.69,206.50,183.45,192.17,191.88,185.75,,,
2017-04-20 22:19:23.200000,L8,311.59,289.98,289.50,284.35,282.92,275.13,256.09,269.33,262.37,278.20,288.86,293.99,290.76,282.55,278.27,279.66,273.45,284.66,273.36,294.59,259.81,264.29,262.34,235.11,184.61,190.44,191.75,187.11,,,
2017-06-07 22:19:38.989000,L8,286.10,267.85,,,231.49,229.46,224.90,243.50,,245.17,254.47,256.80,248.87,252.14,240.92,240.04,231.13,234.22,229.80,225.44,219.50,220.20,217.33,,,,,,,,
2017-11-30 22:20:08.264000,L8,301.08,277.59,281.22,278.98,273.35,268.20,260.05,271.52,267.49,282.41,294.04,299.23,295.52,290.28,284.35,285.38,277.76,275.88,273.92,270.68,263.18,263.77,259.40,209.51,195.61,194.52,192.96,186.79,,,
2018-03-06 22:19:38.520000,L8,293.18,267.20,269.96,263.71,254.69,251.28,252.49,267.49,260.29,279.80,289.89,289.43,294.72,279.55,277.84,276.99,271.37,296.99,308.19,264.37,260.12,261.09,261.04,215.01,187.09,191.62,195.19,189.05,,,
2018-06-26 22:19:00.588000,L8,274.93,227.97,,,,,,,,,,,,198.18,234.40,229.31,214.57,209.04,214.69,210.41,199.98,205.15,188.99,,,,,,,,
2018-08-29 22:19:32.027000,L8,305.93,281.14,277.31,290.55,297.55,306.25,248.93,264.43,265.65,277.12,288.74,290.16,286.82,281.31,275.22,271.58,262.57,266.13,284.95,262.81,256.77,259.22,255.41,232.09,195.02,194.70,195.14,193.01,,,
2018-11-01 22:19:54.556000,L8,296.15,270.38,272.09,268.49,259.29,254.67,265.26,266.83,262.06,282.02,290.52,296.07,291.19,280.83,277.03,274.11,267.52,270.65,268.67,266.84,260.10,261.74,259.98,213.94,190.73,193.07,196.83,190.55,165.32,,
2018-12-03 22:19:53.961000,L8,319.19,275.47,279.43,274.32,263.63,260.39,248.81,268.76,267.28,281.32,293.10,299.92,295.62,310.94,278.19,275.13,270.03,268.96,267.64,264.79,261.25,261.82,284.55,241.20,194.99,192.62,195.94,191.36,165.64,288.18,295.25
2019-02-05 22:19:45.318000,L8,297.87,281.29,275.13,281.45,263.11,255.24,248.83,282.76,314.46,279.94,288.72,291.72,291.34,280.64,275.96,274.20,268.80,269.66,274.19,264.62,288.31,286.15,267.37,210.11,186.75,190.36,194.28,188.70,,,
2019-05-12 22:19:32.441000,L8,320.22,290.78,283.12,273.40,270.16,271.33,254.50,300.50,269.13,282.87,293.41,300.80,294.60,286.55,279.96,275.48,274.37,315.93,294.89,281.87,289.80,286.41,287.07,278.02,218.52,192.92,194.71,192.66,,,
2019-07-31 22:20:02.646000,L8,311.31,284.17,280.24,286.38,268.39,273.68,255.19,285.77,281.09,296.45,294.76,311.74,302.74,295.45,287.81,288.26,276.13,288.63,284.84,274.21,259.86,258.59,259.51,237.06,190.48,191.21,191.86,186.04,,,
2019-09-01 22:20:11.708000,L8,282.35,259.76,262.79,254.07,240.96,226.81,233.05,238.35,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17 22:20:17.064000,L8,309.01,340.61,313.42,310.14,310.01,308.67,254.36,260.92,320.24,331.27,315.46,319.35,324.31,293.77,324.09,310.82,300.11,276.03,287.74,262.71,298.56,296.60,288.92,255.32,298.73,292.71,306.78,198.25,168.59,280.12,300.03
2019-12-22 22:20:15.572000,L8,328.19,356.88,367.58,345.39,480.58,367.17,402.47,402.12,417.88,456.31,433.19,374.60,365.47,371.04,369.25,351.63,372.89,387.70,342.94,438.26,386.22,389.31,367.81,366.10,368.84,409.12,464.48,454.24,405.52,454.36,451.94
2020-01-23 22:20:07.663000,L8,299.78,282.56,279.02,271.57,265.09,259.12,253.44,266.70,267.13,281.93,311.43,301.18,304.47,292.75,296.18,283.03,274.52,275.44,290.22,269.46,265.02,280.08,261.95,233.00,199.39,197.15,198.08,194.53,,,
2020-02-08 22:20:02.656000,L8,,225.65,261.28,264.58,258.40,250.78,244.80,258.22,252.82,279.99,290.31,314.90,303.88,283.16,274.35,280.88,266.08,281.30,264.85,261.40,254.49,257.57,262.41,209.32,183.40,188.49,189.92,181.23,,,
2020-02-24 22:19:58.916000,L8,300.53,278.63,277.32,270.07,266.58,260.57,249.34,271.35,264.66,282.55,299.47,317.22,301.50,314.74,283.03,278.35,293.88,270.89,271.96,265.41,261.12,264.35,271.07,231.27,204.59,195.53,197.59,190.26,,,
2020-03-11 22:19:52.609000,L8,302.99,278.67,277.70,270.48,265.33,258.83,250.43,266.38,263.66,281.87,294.20,301.18,299.26,311.92,282.53,300.58,276.89,288.96,286.21,268.23,267.88,275.57,281.15,231.41,195.39,195.07,196.30,191.31,,,
2020-03-27 22:19:43.868000,L8,318.44,313.75,321.40,329.88,329.68,335.20,336.17,338.76,329.52,313.95,325.92,322.78,314.76,324.80,316.28,324.30,438.25,321.28,350.92,407.76,286.50,288.18,275.60,297.67,302.05,285.95,290.55,312.31,333.91,262.46,
2020-04-28 22:19:28.688000,L8,316.73,285.63,284.43,273.42,273.17,267.73,248.40,272.98,267.11,283.59,296.59,301.89,300.63,320.70,302.15,302.63,315.58,326.56,272.21,267.58,264.66,265.10,264.03,249.41,221.66,212.03,197.85,198.84,167.95,,
2020-05-30 22:19:28.682000,L8,276.70,246.25,,,243.82,225.29,223.67,240.20,210.02,252.46,261.89,263.83,257.59,194.65,246.45,243.17,235.05,238.01,234.03,232.70,227.43,232.15,223.42,,,,,,,,
2020-06-15 22:19:38.739000,L8,,,,,,,,,,,,,,,232.40,228.64,211.14,218.83,220.01,218.02,210.66,211.80,204.67,,,,,,,,
2020-07-01 22:19:46.705000,L8,280.09,245.50,,,242.14,227.07,220.75,241.21,,,,,256.10,249.11,246.94,239.49,234.03,231.82,230.55,228.89,224.95,228.28,219.89,,,,,,,,
2020-07-17 22:19:52.728000,L8,278.17,238.38,,,237.68,228.68,223.58,241.90,209.71,249.51,256.91,260.94,255.25,252.57,248.35,239.32,234.26,235.39,231.86,230.05,225.66,226.04,220.60,,,,,,,,
2020-09-19 22:20:15.764000,L8,295.24,291.30,277.79,268.89,263.72,250.15,246.78,272.34,261.04,280.00,339.65,333.04,316.83,321.04,303.52,274.12,296.19,271.21,270.34,262.62,258.50,262.76,261.52,225.56,195.03,196.90,197.29,188.50,,,
2020-10-21 22:20:19.635000,L8,298.16,279.12,278.16,270.73,265.04,258.66,257.09,273.76,263.69,282.86,292.49,295.41,291.42,289.24,278.86,277.82,275.04,274.19,269.80,267.44,263.90,266.37,263.03,236.53,203.74,198.01,198.48,196.45,,,
2021-01-25 22:20:07.939000,L8,293.28,277.52,275.53,270.54,264.29,257.61,253.19,263.45,260.37,277.75,294.58,296.40,297.06,285.47,278.42,276.57,273.00,269.87,268.48,266.27,261.23,261.34,258.82,228.12,199.47,198.94,195.52,192.24,,,
2021-03-30 22:19:46.369000,L8,301.94,282.56,278.74,272.37,269.43,262.39,264.95,283.54,265.61,281.53,294.01,294.23,291.96,285.29,281.13,279.10,275.34,271.56,270.22,267.19,266.63,263.41,263.24,239.15,214.78,206.49,197.11,199.78,178.61,,
2021-05-17 22:19:36.460000,L8,313.50,291.90,289.26,281.90,278.46,275.21,270.84,289.53,272.24,283.34,293.94,316.29,350.73,293.61,287.21,282.34,278.48,276.50,274.70,268.16,267.36,265.83,262.95,250.28,224.48,213.63,198.67,205.89,210.60,,
2021-09-22 22:20:17.465000,L8,306.22,311.26,325.82,325.05,290.72,301.63,311.05,347.23,331.39,352.80,338.99,359.03,332.96,327.93,312.77,297.64,316.89,316.97,308.24,313.43,317.53,285.91,307.94,283.04,273.64,272.91,273.03,211.79,212.17,,
2021-10-08 22:20:23.573000,L8,312.21,296.84,332.66,317.79,328.68,320.55,326.81,278.20,272.74,285.49,343.29,348.84,337.81,334.75,333.49,322.53,313.94,311.36,302.80,291.40,268.40,299.80,295.78,247.94,228.60,243.09,202.00,221.30,226.65,,
2021-12-11 22:20:20.735000,L8,293.93,276.13,275.59,269.71,265.55,259.70,256.97,268.19,266.64,283.00,295.94,296.18,293.38,288.14,283.97,280.31,277.67,273.43,273.44,268.04,265.12,264.61,262.02,239.72,210.42,203.27,197.56,197.91,211.03,,
2022-01-12 22:20:13.302000,L8,294.99,277.04,277.30,270.43,265.25,260.21,254.31,292.34,268.40,282.72,295.77,297.42,293.97,288.63,286.62,280.26,277.64,273.14,269.78,268.83,265.45,264.53,263.35,239.54,212.43,204.49,196.60,199.40,213.73,,
2022-01-20 22:20:15.352000,L9,299.98,275.28,275.54,269.14,264.41,258.60,250.33,279.18,266.87,282.45,293.84,295.81,292.46,289.69,280.78,281.35,273.40,272.08,268.35,268.12,261.90,264.09,263.07,234.51,213.87,202.00,195.41,197.66,210.55,,
2022-01-28 22:20:07.765000,L8,298.10,280.08,279.79,272.56,267.98,260.46,252.28,291.99,270.45,285.32,295.64,298.24,297.02,288.55,286.59,284.10,277.13,274.96,271.63,269.73,267.51,266.04,266.79,244.36,217.47,212.22,198.22,203.71,218.89,,
2022-02-13 22:20:04.573000,L8,326.58,362.12,355.25,363.36,351.25,341.04,353.97,350.58,362.24,382.30,372.49,397.31,374.97,406.28,372.94,364.85,390.15,340.99,363.30,363.69,355.75,352.15,314.83,324.13,335.56,379.64,392.64,417.83,541.51,528.77,488.93
2022-03-01 22:20:00.590000,L8,296.46,280.75,278.83,270.79,265.83,257.84,247.94,279.78,260.66,280.39,293.19,298.17,292.71,288.50,280.18,285.20,274.35,271.97,268.34,265.77,263.26,262.76,260.67,237.63,203.27,196.90,188.46,195.62,,,
2022-03-09 22:20:01.331000,L9,298.14,280.89,279.37,272.38,265.51,259.99,289.00,287.80,299.97,281.30,294.03,298.28,294.49,290.62,281.22,283.45,275.36,272.43,269.53,267.31,263.71,264.74,262.04,241.89,213.02,203.07,191.83,200.04,,,
2022-03-17 22:19:53.789000,L8,298.69,280.26,279.66,273.14,268.81,261.64,248.98,289.97,266.30,281.84,294.08,296.11,297.02,287.06,283.52,280.08,275.76,271.77,270.16,266.86,263.18,263.63,262.13,240.81,215.29,197.88,192.90,198.06,161.85,,
2022-03-25 22:19:56.534000,L9,,,,,233.13,221.20,218.22,239.82,,252.67,258.22,266.50,215.36,258.21,253.10,252.16,245.58,248.10,243.79,242.97,237.29,237.74,236.52,,,,,,,,
2022-04-02 22:19:43.573000,L8,302.28,300.33,277.55,271.69,266.97,262.16,252.54,282.32,263.06,282.50,294.73,305.47,297.11,294.35,279.57,285.64,274.79,271.48,268.91,268.89,292.79,302.21,262.42,241.52,215.67,198.44,192.03,198.45,162.16,,
2022-04-26 22:19:44.760000,L9,308.42,285.34,287.11,276.62,272.45,267.98,284.36,287.72,272.87,280.19,294.88,296.73,341.39,289.12,281.64,279.71,275.15,272.08,268.82,266.06,263.52,263.71,261.12,245.23,218.59,203.55,190.41,198.68,,,
2022-05-28 22:19:30.499000,L9,,,,,244.91,236.09,228.15,247.27,233.68,250.48,264.47,263.06,259.38,256.87,249.96,242.82,236.07,225.83,234.72,227.39,224.76,217.12,220.20,,,,,,,,
2022-06-21 22:20:12.723000,L8,,,,,240.81,234.70,222.75,235.12,224.37,,,,,244.09,238.04,229.82,214.36,207.74,217.19,211.31,207.09,206.95,208.02,,,,,,,,
2022-07-15 22:19:48.449000,L9,,,,,242.23,233.07,225.25,239.13,,,,,,245.09,240.19,232.99,218.46,214.82,217.77,214.15,209.33,209.23,207.49,,,,,,,,
2022-09-09 22:20:35.372000,L8,302.82,282.96,284.36,277.08,266.18,261.24,254.64,272.44,266.83,285.11,295.71,297.78,296.56,292.68,284.12,283.82,275.19,275.05,268.73,264.67,260.96,263.04,260.37,237.26,210.54,206.04,192.49,197.04,,,
2022-11-04 22:20:24.254000,L9,330.07,351.86,334.18,337.43,327.83,333.94,349.66,277.49,271.32,291.09,299.86,308.15,353.52,341.53,355.87,344.29,351.71,329.12,331.35,291.59,329.60,346.40,352.06,284.01,233.31,228.14,198.73,203.54,,,
2022-12-22 22:20:23.268000,L9,293.58,279.43,278.77,270.45,264.52,258.84,266.62,296.10,282.31,287.65,298.50,304.29,300.17,294.60,290.86,283.85,283.81,276.56,274.07,271.48,268.17,267.17,267.29,246.26,221.82,216.54,197.27,196.05,,,
2022-12-30 22:20:24.536000,L8,296.94,278.88,280.46,273.36,264.37,259.71,276.13,288.95,284.92,287.33,298.54,303.36,299.19,298.85,288.13,286.52,278.57,277.05,272.60,276.15,268.12,267.79,267.25,249.41,224.18,221.87,195.50,199.39,,,
2023-01-07 22:20:26.525000,L9,294.10,293.47,280.39,270.39,262.53,256.56,267.59,297.82,284.94,285.38,296.06,302.12,297.43,292.82,286.07,283.26,278.38,274.65,271.79,270.62,265.78,264.15,264.70,246.34,218.82,222.55,194.57,195.21,,,
