dates,nzd0428-0000,nzd0428-0001,nzd0428-0002,nzd0428-0003,nzd0428-0004,nzd0428-0005,nzd0428-0006,nzd0428-0007,nzd0428-0008,nzd0428-0009,nzd0428-0010,nzd0428-0011,nzd0428-0012,nzd0428-0013,nzd0428-0014,nzd0428-0015,nzd0428-0016,nzd0428-0017,nzd0428-0018,nzd0428-0019,nzd0428-0020,nzd0428-0021,nzd0428-0022,nzd0428-0023,nzd0428-0024,nzd0428-0025,nzd0428-0026,nzd0428-0027,nzd0428-0028,nzd0428-0029,nzd0428-0030,satname
2015-10-08 22:20:00+00:00,311.55600000000004,298.872,306.822,292.432,289.20799999999997,283.12399999999997,277.036,291.71999999999997,268.3525000000001,282.544,292.128,296.19,312.16200000000003,305.622,297.508,296.61,284.724,297.05,291.288,287.572,263.02250000000004,261.425,261.598,219.76399999999998,200.72,192.44,191.23,177.13,,295.09,,L8
2016-02-13 22:19:56+00:00,309.8125,297.105,304.2525,292.08,289.0925,282.1325,280.49,295.3275,265.41,281.7175,290.64,295.8875,315.57750000000004,305.915,297.0675,301.8125,284.4,296.4975,291.425,293.02,262.5933333333333,260.93333333333334,262.40999999999997,221.185,200.495,192.5575,191.525,179.12,,295.09,,L8
2016-03-16 22:19:48+00:00,305.87,295.50333333333333,304.93333333333334,291.57666666666665,301.06,279.4,282.2666666666667,295.62999999999994,259.83000000000004,282.1133333333333,290.8666666666667,296.0566666666667,310.4066666666667,304.29333333333335,299.59999999999997,292.8233333333333,288.5133333333333,288.1233333333334,284.22,287.15333333333336,263.47666666666663,262.11999999999995,265.62666666666667,216.10333333333332,183.11666666666667,191.07333333333335,190.82000000000002,184.21,,295.09,,L8
2016-04-17 22:19:33+00:00,305.70666666666665,287.19666666666666,295.46666666666664,291.0733333333333,296.43333333333334,285.6933333333333,269.51,279.7033333333333,263.12000000000006,282.3066666666667,303.68,299.63333333333327,297.4066666666667,295.42333333333335,299.6066666666666,286.34666666666664,279.24666666666667,285.6166666666666,278.14000000000004,277.53000000000003,268.31,268.5933333333333,262.495,221.805,183.265,191.11,190.10000000000002,184.56,,,,L8
2016-07-06 22:19:53+00:00,300.5,282.465,295.46666666666664,291.0733333333333,296.43333333333334,285.6933333333333,269.51,279.7033333333333,263.12000000000006,282.3066666666667,303.68,299.63333333333327,297.4066666666667,295.42333333333335,284.04499999999996,286.34666666666664,279.24666666666667,285.6166666666666,278.14000000000004,277.53000000000003,268.31,255.71249999999998,262.495,221.805,183.265,191.11,190.10000000000002,184.56,,,,L8
2016-09-08 22:20:12+00:00,300.98,283.4375,294.4166666666667,289.34,294.43666666666667,286.4,264.05,276.04333333333335,265.2866666666667,281.19,303.4866666666667,299.03333333333336,306.47666666666663,291.83,282.32500000000005,283.6433333333333,275.54333333333335,281.37,273.43,271.17333333333335,263.0333333333333,253.1225,257.75,224.535,185.965,191.195,190.72,184.695,159.22,,,L8
2017-02-15 22:19:55+00:00,304.08,285.13,289.3,284.23,273.635,275.825,256.96500000000003,271.605,260.1,281.28499999999997,290.005,296.35,304.695,282.73,276.06,278.11,274.805,268.395,258.61,256.42,250.32,259.165,258.475,209.76999999999998,185.05,191.67,192.015,185.555,159.22,,,L8
2017-04-20 22:19:23+00:00,309.15,286.13,289.21000000000004,284.68,278.005,272.19,257.26,270.065,259.735,280.125,289.95500000000004,295.93,290.505,281.95000000000005,277.46,279.845,277.825,279.18,273.36,294.59,259.81,263.57000000000005,262.515,220.805,184.03,191.305,191.815,186.43,,,,L8
2017-06-07 22:19:38+00:00,301.46666666666664,280.0366666666667,289.21000000000004,284.68,278.005,257.94666666666666,246.47333333333333,261.21,259.735,268.4733333333333,278.12666666666667,282.8866666666667,290.505,272.0133333333333,265.28,266.57666666666665,277.825,279.18,273.36,294.59,259.81,263.57000000000005,262.515,220.805,184.03,191.305,191.815,186.43,,,,L8
2017-11-30 22:20:08+00:00,293.59000000000003,272.72,281.22,278.98,273.35,248.82999999999998,242.47500000000002,257.51,267.49,263.79,274.255,278.015,295.52,271.21,240.92,240.04,277.76,275.88,273.92,270.68,263.18,263.77,259.4,209.51,195.61,194.52,192.96,186.79,,,,L8
2018-03-06 22:19:38+00:00,297.13,272.395,275.59000000000003,271.345,264.02,259.73999999999995,256.27000000000004,269.505,263.89000000000004,281.105,291.96500000000003,294.33000000000004,295.12,284.91499999999996,277.84,276.99,274.565,286.435,291.055,267.525,261.65,262.42999999999995,260.22,212.26,191.35000000000002,193.07,194.075,187.92000000000002,,,,L8
2018-06-26 22:19:00+00:00,284.055,247.58499999999998,269.96,263.71,254.69,251.28,252.49,267.49,260.29,279.8,289.89,289.43,294.72,279.55,277.84,276.99,271.37,296.99,308.19,264.37,260.12,261.09,261.04,215.01,187.09,191.62,195.19,189.05,,,,L8
2018-08-29 22:19:32+00:00,291.34666666666664,258.77,273.635,277.13,276.12,251.28,250.71,265.96000000000004,262.97,278.46000000000004,289.31500000000005,289.795,290.77,280.43,276.53000000000003,274.28499999999997,266.97,281.56,296.57,263.59000000000003,258.445,260.155,258.225,223.55,191.055,193.16,195.165,191.03,,,,L8
2018-11-01 22:19:54+00:00,292.33666666666664,259.83,274.7,279.52,278.42,254.67,257.095,265.63,263.855,279.57,289.63,293.115,289.005,281.07,276.125,272.845,265.04499999999996,268.39,276.81,264.825,258.435,260.48,257.69500000000005,223.015,192.875,193.885,195.985,191.78,165.32,,,L8
2018-12-03 22:19:53+00:00,299.04999999999995,263.74,276.27666666666664,277.7866666666667,273.49,257.53,257.095,266.67333333333335,264.99666666666667,280.15333333333336,290.7866666666667,295.3833333333334,291.21,291.02666666666664,276.81333333333333,273.6066666666666,266.70666666666665,268.58,273.75333333333333,264.81333333333333,259.37333333333333,260.9266666666667,266.6466666666667,229.07666666666668,193.58,193.46333333333334,195.97,191.64000000000001,165.48,288.18,295.25,L8
2019-02-05 22:19:45+00:00,304.78499999999997,277.07,275.99,278.7025,270.895,256.76666666666665,254.34,270.695,264.99666666666667,280.1,290.27000000000004,294.46750000000003,291.2425,288.43,276.6,273.755,267.23,268.85,273.8625,264.765,266.6075,267.2325,266.8275,224.335,191.8725,192.6875,195.5475,190.905,165.48,288.18,295.25,L8
2019-05-12 22:19:32+00:00,312.4266666666667,282.5133333333333,279.2266666666667,276.39000000000004,265.6333333333334,262.32,251.66500000000002,284.00666666666666,268.20500000000004,281.37666666666667,291.7433333333334,297.48,293.8533333333333,292.71,278.0366666666667,274.93666666666667,271.06666666666666,284.84999999999997,278.9066666666667,270.4266666666667,279.7866666666667,278.12666666666667,279.66333333333336,225.65500000000003,200.08666666666667,191.96666666666667,195.11,190.03,165.64,288.18,295.25,L8
2019-07-31 22:20:02+00:00,309.8,285.41333333333336,279.49666666666667,280.41,267.22,266.75,252.84,289.6766666666667,275.11,286.42,292.2966666666667,301.42,296.2266666666667,287.5466666666667,281.24333333333334,279.31333333333333,273.1,291.4066666666667,284.64,273.56666666666666,279.3233333333333,277.04999999999995,271.31666666666666,223.585,198.58333333333334,191.64,194.28,188.7,,,,L8
2019-09-01 22:20:11+00:00,304.6266666666667,278.2366666666667,275.3833333333334,271.2833333333333,259.83666666666664,272.505,247.58,274.87333333333333,275.11,289.66,294.08500000000004,306.27,298.6700000000001,291.0,283.885,281.87,275.25,302.28000000000003,289.865,278.03999999999996,274.83000000000004,272.5,273.28999999999996,237.06,204.5,192.92,,,,,,L8
2019-09-17 22:20:17+00:00,305.7225,278.2366666666667,284.89250000000004,271.2833333333333,259.83666666666664,284.56,249.275,271.385,290.15333333333336,303.53,301.21000000000004,310.63,307.2166666666667,291.92333333333335,297.2866666666667,291.52,283.5366666666667,293.53,289.1566666666667,272.93,282.74,280.53333333333336,278.5,246.19,204.5,192.92,,198.25,168.59,,,L8
2019-12-22 22:20:15+00:00,307.71500000000003,271.96500000000003,285.48333333333335,270.225,254.67499999999998,291.17500000000007,247.53333333333333,261.68,300.665,313.85999999999996,305.11,315.545,313.525,294.61,305.95000000000005,299.53999999999996,288.12,282.3299999999999,286.28999999999996,268.46000000000004,279.21,277.595,274.21500000000003,246.19,190.48,,,198.25,168.59,,,L8
2020-02-24 22:19:58+00:00,305.02,269.19499999999994,284.51,262.07,253.77,308.67,245.58333333333334,256.87333333333333,320.24,306.90999999999997,307.46500000000003,318.285,312.905,304.255,303.56,294.58500000000004,296.995,273.46,279.85,264.06,279.84000000000003,280.475,279.995,243.29500000000002,204.59,195.53,197.59,194.255,168.59,,,L8
2020-03-11 22:19:52+00:00,310.17999999999995,278.65,289.48,270.275,265.95500000000004,308.67,251.37666666666667,266.21666666666664,320.24,298.56333333333333,303.04333333333335,312.5833333333333,308.3566666666666,306.81,296.55,296.5833333333333,290.29333333333335,278.6266666666666,281.96999999999997,265.45,275.8533333333333,278.84,280.38000000000005,239.33333333333334,199.99,195.3,196.945,193.2733333333333,168.59,,,L8
2020-03-27 22:19:43+00:00,312.53749999999997,290.34999999999997,277.51,270.275,265.95500000000004,335.2,249.885,268.865,329.52,292.79,306.53000000000003,313.7266666666667,305.17333333333335,317.15333333333336,293.94666666666666,301.07666666666665,285.385,279.92499999999995,279.085,266.82000000000005,271.8333333333333,276.03333333333336,275.94,231.34,199.99,195.3,196.945,190.78499999999997,,262.46,,L8
2020-06-15 22:19:38+00:00,312.53749999999997,290.34999999999997,277.51,270.275,265.95500000000004,335.2,249.885,268.865,329.52,292.79,306.53000000000003,313.7266666666667,305.17333333333335,317.15333333333336,293.94666666666666,282.96750000000003,285.385,259.56,259.3933333333333,250.55333333333337,256.54,259.975,275.94,231.34,199.99,195.3,196.945,190.78499999999997,,262.46,,L8
2020-07-01 22:19:46+00:00,300.5125,290.34999999999997,277.51,270.275,258.01666666666665,281.135,240.17333333333332,259.6466666666667,329.52,292.79,306.53000000000003,313.7266666666667,305.17333333333335,317.15333333333336,293.94666666666666,274.27200000000005,285.385,252.625,252.1825,245.13750000000002,250.22200000000004,253.63600000000002,275.94,231.34,199.99,195.3,196.945,190.78499999999997,,262.46,,L8
2020-09-19 22:20:15+00:00,297.92333333333335,302.525,277.79,268.89,252.93,270.8066666666667,233.765,256.775,295.28000000000003,296.975,332.785,327.90999999999997,315.79499999999996,322.92,309.9,266.6375,296.19,240.61999999999998,240.29999999999998,236.51,245.1525,247.755,268.56000000000006,225.56,195.03,196.9,197.29,188.5,,262.46,,L8
2020-10-21 22:20:19+00:00,291.16333333333336,285.21,277.975,269.81,256.9666666666667,245.29333333333338,241.54,262.43666666666667,262.365,281.43,316.07000000000005,314.225,304.125,305.14,291.19000000000005,255.0175,285.615,249.0125,247.675,244.2425,239.50249999999997,242.3025,262.275,231.04500000000002,199.385,197.45499999999998,197.885,192.475,,,,L8
2021-01-25 22:20:07+00:00,295.56,282.64666666666665,277.16,270.05333333333334,264.35,255.47333333333336,252.35333333333332,269.84999999999997,261.70000000000005,280.2033333333333,308.9066666666667,308.28333333333336,301.77,298.5833333333333,286.93333333333334,276.17,281.41,271.75666666666666,269.54,265.4433333333333,261.21,263.49,261.12333333333333,230.07000000000002,199.41333333333333,197.95000000000002,197.09666666666666,192.475,,,,L8
2021-03-30 22:19:46+00:00,297.79333333333335,279.7333333333333,277.4766666666667,271.21333333333337,266.25333333333333,259.55333333333334,258.41,273.5833333333333,263.22333333333336,280.7133333333333,293.6933333333333,295.34666666666664,293.48,286.6666666666667,279.47,277.83,274.46,271.8733333333333,269.5,266.96666666666664,263.92,263.70666666666665,261.69666666666666,234.6,205.99666666666667,201.14666666666668,197.03666666666666,198.115,178.61,,,L8
2021-05-17 22:19:36+00:00,302.9066666666667,283.99333333333334,281.1766666666667,274.93666666666667,270.7266666666667,265.07,262.99333333333334,278.84,266.0733333333333,280.8733333333333,294.1766666666667,302.3066666666667,294.51,288.12333333333333,282.25333333333333,279.33666666666664,275.6066666666666,272.64333333333326,271.1333333333334,267.2066666666667,265.0733333333333,263.52666666666664,261.67,239.18333333333337,212.91,202.71500000000003,196.315,199.78,178.61,,,L8
2021-09-22 22:20:17+00:00,307.22,295.24,297.94,277.135,279.5366666666667,279.74333333333334,267.895,286.53499999999997,268.925,282.43499999999995,293.975,305.26000000000005,291.96,302.2766666666667,293.7033333333333,286.36,290.2366666666667,288.3433333333333,284.3866666666667,282.9266666666667,266.995,271.7166666666667,263.095,257.49,219.63,206.49,197.11,205.785,178.61,,,L8
2021-10-08 22:20:23+00:00,310.6433333333334,299.99999999999994,315.91333333333336,299.845,299.2866666666667,299.13,270.84,283.865,272.49,284.41499999999996,293.94,332.565,,318.7633333333333,299.99,289.99,303.10333333333335,301.60999999999996,295.24666666666667,290.99666666666667,267.88,283.84666666666664,279.365,260.42,226.54,243.09,202.0,216.54500000000002,226.65,,,L8
2021-12-11 22:20:20+00:00,304.12,294.7433333333333,311.3566666666666,293.75,294.98333333333335,293.96000000000004,256.97,273.195,269.69000000000005,284.245,295.94,322.51,293.38,316.94,298.37,288.975,302.8333333333333,300.58666666666664,294.82666666666665,290.95666666666665,266.76,283.44000000000005,278.9,256.9,219.51,223.18,199.78,210.33333333333334,218.84,,,L8
2022-01-12 22:20:13+00:00,301.8375,290.3175,302.8425,285.9766666666667,287.55,285.52250000000004,255.64000000000001,279.57666666666665,269.26,283.7366666666667,295.855,314.1466666666667,293.675,309.8625,294.4533333333334,286.07,296.53499999999997,293.725,288.565,285.42499999999995,266.3233333333333,278.71250000000003,273.7166666666667,252.56,217.15,216.95000000000002,198.72,207.6,217.13666666666666,,,L8
2022-01-20 22:20:15+00:00,301.466,287.31,297.382,281.7675,282.922,280.13800000000003,253.87,279.47749999999996,268.6625,283.415,295.18333333333334,309.5625,293.27,305.828,291.035,284.89,291.908,289.396,284.52200000000005,281.964,265.2175,275.788,271.055,248.95,216.32999999999998,213.2125,197.89249999999998,205.612,215.49,,,L9
2022-01-28 22:20:07+00:00,300.90500000000003,286.10499999999996,294.45,279.92600000000004,280.4316666666667,276.85833333333335,253.47250000000003,281.98,269.02,283.796,295.2975,307.298,294.2075,302.9483333333333,290.146,284.732,289.445,286.99,282.37333333333333,279.925,265.676,274.16333333333336,270.202,248.18499999999997,216.558,213.01399999999998,197.958,205.295,216.17,,,L8
2022-02-13 22:20:04+00:00,304.5728571428572,286.10499999999996,294.45,279.92600000000004,280.4316666666667,276.85833333333335,253.47250000000003,281.98,269.02,283.796,295.2975,307.298,294.2075,302.9483333333333,290.146,284.732,289.445,286.99,282.37333333333333,279.925,265.676,274.16333333333336,270.202,248.18499999999997,216.558,213.01399999999998,197.958,205.295,216.17,,,L8
2022-03-01 22:20:00+00:00,303.55875000000003,285.34,292.2185714285714,278.40333333333336,278.3457142857143,274.14142857142855,252.36599999999999,281.6133333333333,267.62666666666667,283.2283333333333,294.87600000000003,305.7766666666667,293.908,300.88428571428574,288.485,284.81,287.2885714285714,284.8442857142857,280.36857142857144,277.90285714285716,265.2733333333333,272.5342857142857,268.61333333333334,246.67714285714285,214.34333333333333,210.32833333333335,196.375,203.91285714285715,216.17,,,L8
2022-03-09 22:20:01+00:00,302.9566666666667,284.78375,290.6125,277.54285714285714,276.74125000000004,272.3725,252.36599999999999,282.4971428571429,272.2471428571429,282.95285714285717,294.73499999999996,304.7057142857143,294.005,299.60125,287.44714285714286,284.61571428571426,285.7975,283.2925,279.01375,276.57875,265.05,271.56,267.6742857142857,246.07874999999999,214.1542857142857,209.29142857142855,195.72571428571428,203.42875,216.17,,,L9
2022-03-17 22:19:53+00:00,302.53000000000003,284.2811111111111,289.3955555555556,276.9925,275.86,271.18,251.80166666666665,283.43125,271.50375,282.81375,294.64142857142855,303.63125,294.4357142857143,298.2077777777778,286.95625,284.04875,284.6822222222222,282.01222222222225,278.03,275.49888888888887,264.81624999999997,270.6788888888889,266.98125,245.49333333333334,214.29625,207.865,195.3725,202.8322222222222,207.11666666666667,,,L8
2022-03-25 22:19:56+00:00,302.12,280.90874999999994,284.8425,276.9925,269.4611111111111,267.37375,247.00428571428571,283.43125,271.50375,279.46444444444444,290.08875,299.5055555555556,294.4357142857143,290.4611111111111,279.4975,278.36375000000004,276.75888888888886,274.36,270.8688888888889,267.67,261.75777777777773,265.3266666666666,263.59666666666664,240.8,214.29625,207.865,195.3725,201.7125,207.11666666666667,,,L9
