dates,nzd0165-0000,nzd0165-0001,nzd0165-0002,nzd0165-0003,nzd0165-0004,nzd0165-0005,satname
2000-03-30 21:58:09+00:00,415.85,394.14,345.6,342.81,355.91,370.82,L7
2001-03-01 21:56:21+00:00,408.34,380.46,314.62,,,,L7
2001-09-25 21:54:28+00:00,418.62,381.66,365.75,380.92,394.1,390.56,L7
2001-10-11 21:53:46+00:00,414.245,382.415,377.34000000000003,380.92,394.1,389.865,L7
2001-12-30 21:54:37+00:00,418.58,386.15333333333336,383.79333333333335,385.8,394.08500000000004,392.10999999999996,L7
2002-01-15 21:54:23+00:00,418.58,386.15333333333336,385.675,390.1133333333334,394.08500000000004,395.095,L7
2002-02-16 21:54:54+00:00,411.895,385.9,385.675,390.1133333333334,378.1933333333333,386.15,L7
2003-01-18 21:54:06+00:00,427.81,388.14,387.67,394.17,340.13,362.15,L7
2003-03-23 21:54:16+00:00,413.33000000000004,374.03,356.005,394.17,340.13,352.82,L7
2003-07-21 21:42:09+00:00,402.735,358.76,335.13,,,343.49,L5
2003-08-06 21:42:51+00:00,389.63000000000005,347.48333333333335,327.15333333333336,,,343.49,L5
2003-09-07 21:43:00+00:00,384.88,343.2275,323.23,,,343.49,L5
2003-10-25 21:44:04+00:00,370.44500000000005,333.255,322.86000000000007,,,,L5
2004-03-01 21:44:38+00:00,371.9266666666667,334.15333333333336,325.47,,,,L5
2004-04-02 21:45:18+00:00,369.9333333333334,332.74333333333334,323.355,,,,L5
2004-04-18 21:45:25+00:00,376.46750000000003,335.26,325.8966666666667,,,,L5
2004-05-04 21:45:52+00:00,380.65749999999997,339.25,323.56,,,,L5
2004-05-20 21:46:20+00:00,375.46,338.05,319.488,,,,L5
2004-06-05 21:46:48+00:00,377.0233333333333,338.085,318.43666666666667,,,,L5
2004-07-07 21:47:45+00:00,374.64,337.68857142857144,316.80571428571426,,,,L5
2004-07-23 21:48:33+00:00,374.64,339.86375,320.53375,,,,L5
2004-08-24 21:49:18+00:00,374.64,340.83,322.6355555555556,,,,L5
