dates,satname,nzd0165-0000,nzd0165-0001,nzd0165-0002,nzd0165-0003,nzd0165-0004,nzd0165-0005
2004-04-02 21:45:18.969000,L5,364.65,326.23,307.23,,,
2004-04-18 21:45:25.586000,L5,396.07,342.81,330.98,,,
2004-04-18 21:45:49.558000,L5,402.28,346.97,336.32,,,
2004-05-04 21:45:52.076000,L5,357.87,335.99,316.55,,,
2004-05-04 21:46:16.049000,L5,366.66,337.74,320.39,,,
2004-05-20 21:46:20.465000,L5,354.67,333.25,303.20,,,
2004-05-20 21:46:44.438000,L5,384.21,345.61,326.63,,,
2004-06-05 21:46:48.916000,L5,384.84,338.26,313.18,,,
2004-06-05 21:47:12.889000,L5,386.09,339.97,315.97,,,
2004-07-07 21:47:45.207000,L5,360.34,335.31,307.02,,,
2004-07-07 21:48:09.180000,L5,405.86,352.45,339.12,316.92,,
2004-07-23 21:48:09.192000,L5,404.32,353.65,340.73,,,
2004-07-23 21:48:33.165000,L5,403.94,355.09,346.63,,,
2004-08-08 21:48:26.915000,L5,417.52,358.35,341.40,,,
2004-08-08 21:48:50.888000,L5,442.80,386.75,354.30,340.73,341.98,362.97
2004-08-24 21:49:18.016000,L5,403.76,348.56,339.45,,,
2004-09-25 21:49:43.196000,L5,361.77,313.18,308.10,,,
2004-09-25 21:50:07.312000,L5,392.06,333.44,328.38,,,
2005-01-15 21:51:45.464000,L5,348.18,325.77,306.49,,,
2005-02-16 21:52:13.954000,L5,388.57,351.06,341.78,,,
2005-02-16 21:52:37.927000,L5,373.87,343.43,327.45,,,
2005-04-21 21:52:46.920000,L5,401.02,353.37,333.24,,,
2005-04-21 21:53:10.893000,L5,380.73,338.18,317.10,,,
2005-06-08 21:53:33.007000,L5,391.83,350.21,332.37,,,
2005-06-24 21:53:14.095000,L5,388.00,333.07,325.78,,,
2005-11-15 21:54:02.336000,L5,382.82,327.83,314.58,,,
2005-11-15 21:54:26.309000,L5,399.15,336.94,327.09,,,
2006-02-03 21:55:55.062000,L5,387.75,344.80,333.31,,,
2006-02-19 21:56:39.909000,L5,435.83,360.08,347.92,,,
2006-04-08 21:57:12.628000,L5,377.87,345.15,316.82,,,
2006-04-08 21:57:36.601000,L5,366.40,339.81,309.13,,,
2006-06-27 21:58:24.681000,L5,393.05,352.14,337.53,,,
2006-06-27 21:58:48.654000,L5,390.49,349.08,337.63,,,
2006-07-13 21:58:38.362000,L5,365.97,333.31,309.56,,,
2006-07-13 21:59:02.335000,L5,381.09,338.82,317.07,,,
2007-09-18 21:58:42.182000,L5,420.36,369.31,355.76,346.08,342.83,348.10
2008-12-25 21:50:10.387000,L5,353.20,327.61,310.43,,,
2009-11-26 21:56:28.873000,L5,408.74,363.99,354.89,327.88,318.76,329.58
2010-01-13 21:56:25.416000,L5,389.94,344.33,327.83,,,
2010-01-13 21:56:49.389000,L5,398.44,351.15,338.76,,,
2010-10-28 21:55:27.339000,L5,407.29,350.71,339.61,,,
2010-10-28 21:55:51.312000,L5,424.70,360.87,352.83,313.87,317.85,416.07
2010-12-31 21:55:32.560000,L5,397.80,349.53,339.35,,,
2010-12-31 21:55:56.533000,L5,348.68,332.53,307.33,,,
2011-02-17 21:55:37.006000,L5,376.81,338.73,324.57,,,
2011-02-17 21:56:00.979000,L5,350.46,327.91,306.32,,,
2013-04-11 22:08:15.067000,L8,377.70,349.32,330.54,,,
2013-05-29 22:07:41.466000,L8,,,430.30,414.56,334.09,330.33
2013-05-29 22:08:05.425000,L8,,,361.75,403.80,323.34,
2013-06-30 22:07:36.163000,L8,356.59,347.01,328.14,,,
2013-06-30 22:08:00.117000,L8,363.93,351.82,333.99,,,
2013-07-16 22:07:36.609000,L8,387.06,353.58,343.50,326.60,,
2013-08-17 22:08:03.120000,L8,341.86,335.44,,,,
2013-09-02 22:07:40.639000,L8,366.74,344.98,330.45,,,
2013-09-02 22:08:04.598000,L8,366.47,344.77,330.28,,,
2013-11-05 22:07:22.900000,L8,382.52,341.37,322.75,,,
2013-11-05 22:07:46.855000,L8,403.26,348.75,335.17,,,
2013-11-21 22:07:13.797000,L8,392.54,345.51,334.56,,,
2013-11-21 22:07:37.752000,L8,331.56,334.13,,,,
2014-01-24 22:06:45.554000,L8,379.81,349.33,328.68,,,
2014-01-24 22:07:09.509000,L8,383.15,347.98,327.69,,,
2014-02-09 22:06:33.299000,L8,366.78,347.80,328.78,,,
2014-02-09 22:06:57.254000,L8,367.45,346.85,328.66,,,
2014-02-25 22:06:44.447000,L8,359.81,347.59,335.44,,,
2014-03-29 22:05:52.007000,L8,373.35,353.17,329.43,,,
2014-03-29 22:06:15.961000,L8,371.56,352.37,328.63,,,
2014-04-30 22:05:22.578000,L8,372.28,345.28,323.62,,,
2014-04-30 22:05:46.536000,L8,381.95,348.22,326.70,,,
2014-08-20 22:05:42.763000,L8,361.61,351.60,331.86,,,
2014-11-08 22:05:52.173000,L8,398.48,343.05,328.87,,,
2014-11-08 22:06:16.124000,L8,396.97,342.00,327.58,,,
2014-12-26 22:05:43.117000,L8,399.49,350.69,335.72,,,
2015-02-28 22:05:48.437000,L8,354.29,344.24,322.86,,,
2015-04-01 22:05:01.841000,L8,358.34,346.78,327.82,,,
2015-04-01 22:05:25.791000,L8,360.58,349.25,330.48,,,
2015-05-19 22:04:40.718000,L8,365.29,338.16,,,,
2015-05-19 22:05:04.672000,L8,384.16,347.81,328.37,,,
2015-06-20 22:04:57.007000,L8,348.72,348.43,318.99,,,
2015-07-22 22:05:13.606000,L8,389.26,348.30,331.07,,,
2015-07-22 22:05:37.569000,L8,385.34,346.80,328.80,,,
2015-08-23 22:05:24.610000,L8,354.61,341.41,323.34,,,
2015-08-23 22:05:48.569000,L8,364.78,348.70,331.61,,,
2015-09-24 22:06:01.750000,L8,,387.73,361.00,339.52,338.04,343.52
2015-12-13 22:05:45.605000,L8,440.02,356.48,360.07,341.54,330.94,339.65
2015-12-29 22:05:45.209000,L8,400.81,350.94,336.01,,,
2015-12-29 22:06:09.164000,L8,329.74,331.84,,,,
2016-03-02 22:05:55.525000,L8,352.56,344.47,322.85,,,
2016-05-21 22:05:14.459000,L8,370.50,352.06,335.40,,,
2016-05-21 22:05:38.418000,L8,358.20,345.22,326.41,,,
2016-09-10 22:06:15.488000,L8,400.80,359.38,342.51,337.01,333.29,337.15
2016-09-26 22:05:52.032000,L8,373.29,358.30,337.83,320.52,337.24,329.14
2016-10-28 22:05:59.220000,L8,380.80,358.35,340.97,308.29,,
2016-10-28 22:06:23.178000,L8,368.48,353.20,331.29,,,
2016-12-15 22:06:18.115000,L8,390.26,341.03,326.69,,,
2017-01-16 22:06:11.085000,L8,400.35,342.41,328.82,,,
2017-03-05 22:05:50.977000,L8,355.31,342.76,326.68,,,
2017-05-08 22:04:59.325000,L8,343.94,333.90,,,,
2017-05-08 22:05:23.284000,L8,372.91,354.44,339.61,,,
2017-05-24 22:05:10.453000,L8,361.16,349.48,330.35,,,
2017-05-24 22:05:34.407000,L8,351.62,342.53,,,,
2017-07-11 22:05:26.464000,L8,387.00,346.40,319.18,,,
2017-07-11 22:05:50.423000,L8,389.15,347.13,320.44,,,
2017-12-02 22:05:46.939000,L8,356.85,344.16,,,,
2017-12-02 22:06:10.894000,L8,372.93,354.13,331.55,,,
2018-02-20 22:05:24.255000,L8,360.88,350.40,,,,
2018-03-08 22:05:15.942000,L8,373.28,349.86,333.21,,,
2018-03-08 22:05:39.901000,L8,350.39,337.73,,,,
2018-04-25 22:04:50.953000,L8,327.21,333.30,,,,
2018-04-25 22:05:14.903000,L8,359.58,347.55,325.32,,,
2018-06-28 22:04:40.307000,L8,351.49,344.03,,,,
2018-06-28 22:05:04.262000,L8,351.42,343.66,,,,
2018-09-16 22:05:15.874000,L8,366.65,350.45,328.71,,,
2018-09-16 22:05:39.825000,L8,365.63,349.98,327.51,,,
2018-10-18 22:05:29.751000,L8,347.59,336.12,,,,
2018-10-18 22:05:53.709000,L8,350.75,340.09,,,,
2018-11-03 22:05:33.462000,L8,365.07,351.88,329.19,,,
2018-11-03 22:05:57.421000,L8,364.49,351.30,328.19,,,
2018-12-05 22:05:56.093000,L8,356.96,341.84,319.73,,,
2019-02-23 22:05:44.581000,L8,388.02,348.91,334.66,,,
2019-04-12 22:05:06.784000,L8,337.59,338.25,,,,
2019-04-12 22:05:30.743000,L8,363.66,352.38,335.48,,,
2019-05-14 22:05:36.265000,L8,352.63,346.43,326.10,,,
2019-06-15 22:05:27.936000,L8,358.14,352.38,333.14,,,
2019-06-15 22:05:51.895000,L8,351.15,348.94,325.70,,,
2019-08-02 22:06:05.991000,L8,335.89,342.73,,,,
2019-08-18 22:05:47.276000,L8,369.92,341.46,326.55,,,
2019-08-18 22:06:11.235000,L8,380.69,344.96,331.89,,,
2019-09-19 22:05:56.310000,L8,395.89,348.50,330.51,,,
2019-09-19 22:06:20.269000,L8,396.55,348.40,330.53,,,
2019-11-22 22:05:57.141000,L8,370.02,344.39,328.22,,,
2019-11-22 22:06:21.092000,L8,370.74,344.13,328.22,,,
2019-12-08 22:05:56.780000,L8,360.02,352.40,332.36,,,
2019-12-08 22:06:20.730000,L8,359.11,351.25,330.07,,,
2020-01-25 22:05:45.614000,L8,384.98,349.18,330.90,,,
2020-01-25 22:06:09.569000,L8,373.66,348.11,329.47,,,
2020-03-13 22:05:30.251000,L8,378.31,342.72,329.60,,,
2020-03-13 22:05:54.202000,L8,375.39,340.88,328.50,,,
2020-03-29 22:05:21.197000,L8,,,374.02,345.54,320.51,334.05
2020-05-16 22:05:27.607000,L8,358.11,352.33,331.42,326.48,,
2020-08-04 22:05:59.720000,L8,371.57,351.45,330.35,,,
2020-09-21 22:05:54.893000,L8,395.43,344.46,327.22,,,
2020-09-21 22:06:18.848000,L8,383.78,339.56,321.93,,,
2020-10-07 22:06:21.789000,L8,329.86,334.87,,,,
2020-10-23 22:05:58.112000,L8,365.73,351.74,334.30,,,
2020-11-08 22:05:55.364000,L8,349.19,341.88,322.45,,,
2020-12-26 22:05:56.607000,L8,355.40,348.79,327.54,,,
2020-12-26 22:06:20.557000,L8,373.28,355.45,340.05,332.52,331.71,337.69
2021-02-12 22:05:43.398000,L8,358.72,349.27,327.80,,,
2021-03-16 22:05:51.916000,L8,388.09,344.97,328.92,,,
2021-04-01 22:05:24.398000,L8,393.99,350.59,335.19,,,
2021-04-01 22:05:48.357000,L8,393.41,350.06,334.66,,,
2021-05-03 22:05:08.805000,L8,359.83,349.84,333.37,,,
2021-05-03 22:05:32.764000,L8,359.70,349.30,333.23,,,
2022-01-30 22:06:10.369000,L8,360.50,350.42,331.18,,,
2022-02-23 22:05:44.132000,L9,357.11,347.28,329.25,,,
2022-02-23 22:06:08.091000,L9,354.80,344.52,326.56,,,
2022-03-27 22:05:58.509000,L9,358.26,347.96,325.87,,,
2022-04-20 22:05:27.254000,L8,359.32,350.35,335.45,,,
2022-04-28 22:05:23.099000,L9,348.72,345.26,322.78,,,
2022-04-28 22:05:47.053000,L9,348.45,344.84,322.04,,,
2022-05-22 22:05:58.595000,L8,,429.35,354.63,345.55,345.14,349.64
2022-06-07 22:05:43.588000,L8,350.23,347.65,328.57,,,
2022-06-07 22:06:07.543000,L8,363.77,353.31,340.47,,,
2022-06-15 22:05:16.001000,L9,355.86,348.50,329.58,,,
2022-06-15 22:05:39.951000,L9,355.45,347.96,329.01,,,
2022-07-01 22:05:54.433000,L9,372.11,349.82,334.47,,,
2022-08-10 22:06:08.294000,L8,356.65,347.88,330.04,,,
2022-08-10 22:06:32.253000,L8,372.87,356.33,343.14,336.42,333.27,336.59
2022-10-05 22:05:58.861000,L9,344.51,337.02,320.20,,,
2022-10-21 22:06:05.581000,L9,391.58,351.42,341.60,338.03,332.20,340.08
2022-10-21 22:06:29.540000,L9,357.40,345.13,332.26,326.22,,329.98
2022-11-22 22:06:29.758000,L9,357.12,330.36,,,,
2022-11-30 22:06:11.965000,L8,359.30,347.93,323.97,,,
2022-11-30 22:06:35.920000,L8,364.48,349.99,327.48,,,
2023-01-17 22:06:18.381000,L8,389.60,355.92,340.65,335.05,334.95,339.65
2023-03-06 22:05:38.279000,L8,431.77,374.73,376.68,371.47,370.00,368.41
2023-03-06 22:06:02.229000,L8,359.57,352.69,327.58,,,
2023-03-14 22:05:47.276000,L9,360.55,342.28,329.74,,,
2023-03-14 22:06:11.235000,L9,360.88,342.35,329.88,,,
2023-03-22 22:05:28.899000,L8,433.95,363.44,354.51,350.46,348.92,356.99
2023-03-22 22:05:52.850000,L8,431.70,361.97,352.94,348.87,347.94,355.86
2023-04-07 22:05:40.262000,L8,390.13,345.17,331.90,,,
2023-04-23 22:05:09.227000,L8,431.99,360.54,348.62,340.63,341.34,345.48
2023-04-23 22:05:33.182000,L8,431.55,360.21,348.29,340.15,341.13,345.34
2023-05-25 22:04:56.681000,L8,374.10,352.51,335.00,324.50,,
2023-05-25 22:05:20.631000,L8,356.76,343.22,319.13,,,
2023-06-02 22:05:05.917000,L9,358.96,352.56,329.64,,,
2023-06-02 22:05:29.872000,L9,357.70,351.37,326.41,,,
2023-06-10 22:05:03.911000,L8,352.91,346.92,319.90,,,
2023-06-10 22:05:27.865000,L8,350.90,344.49,,,,
2023-06-18 22:04:57.703000,L9,354.17,346.15,,,,
2023-06-18 22:05:21.666000,L9,350.29,341.45,,,,
2023-07-28 22:05:27.011000,L8,388.46,358.81,348.24,337.78,334.86,339.83
2023-07-28 22:05:50.970000,L8,333.38,335.83,,,,
2023-08-13 22:05:32.097000,L8,387.10,358.80,347.73,337.64,336.41,339.10
2023-08-21 22:05:28.170000,L9,410.47,355.97,347.38,340.65,338.89,341.18
2023-08-21 22:05:52.129000,L9,381.58,343.69,329.24,,,
2023-10-08 22:05:46.354000,L9,374.10,354.39,346.00,325.38,,
2023-10-08 22:06:10.308000,L9,365.36,350.61,336.33,,,
2023-11-25 22:05:56.641000,L9,389.92,358.40,344.93,333.12,331.19,337.24
2023-11-25 22:06:20.599000,L9,368.14,349.17,331.31,,,
2023-12-19 22:05:51.242000,L8,362.72,352.28,337.37,,,
2023-12-19 22:06:15.197000,L8,353.86,346.72,326.73,,,
2024-01-12 22:05:54.962000,L9,346.79,329.52,319.19,,,
2024-01-12 22:06:18.916000,L9,346.66,328.58,,,,
2024-01-20 22:06:07.304000,L8,359.12,341.71,328.57,,,
2024-02-05 22:05:44.082000,L8,379.54,354.10,343.49,337.79,336.13,338.13
2024-02-05 22:06:08.032000,L8,379.68,353.86,343.46,337.70,336.78,338.56
2024-05-03 22:05:14.049000,L9,360.16,353.16,338.63,329.72,,
2024-05-11 22:04:51.948000,L8,382.39,349.31,332.99,323.75,,
2024-06-28 22:04:55.519000,L8,354.19,347.18,323.32,,,
2024-06-28 22:05:19.477000,L8,358.74,349.31,328.86,,,
2024-07-06 22:04:57.074000,L9,374.46,346.53,327.94,,,
2024-07-22 22:05:28.427000,L9,408.45,359.15,353.82,342.22,343.89,348.44
2024-07-30 22:05:39.076000,L8,360.01,346.62,326.61,,,
2024-08-31 22:05:27.447000,L8,348.14,336.78,,,,
2024-09-08 22:05:24.068000,L9,349.95,334.25,319.16,,,
2024-10-26 22:05:48.252000,L9,387.37,358.26,350.27,334.96,332.30,337.62
2024-12-05 22:05:45.408000,L8,395.57,350.18,336.75,,,
2024-12-05 22:06:09.362000,L8,394.98,349.67,335.83,,,
2024-12-21 22:05:40.930000,L8,370.57,353.99,338.40,,,
2024-12-21 22:06:04.889000,L8,371.15,354.66,339.39,,,
2025-01-06 22:05:42.612000,L8,360.68,343.00,332.46,,,
2025-01-06 22:06:06.570000,L8,372.01,345.06,335.73,326.62,,
2025-01-22 22:05:37.651000,L8,395.39,350.39,336.46,327.34,329.65,336.93
2025-01-22 22:06:01.605000,L8,392.07,348.22,334.12,322.75,,334.48
2025-01-30 22:05:44.230000,L9,468.60,360.70,350.17,325.66,,
2025-02-07 22:06:05.260000,L8,376.72,361.72,352.59,346.15,342.12,341.99
2025-02-23 22:05:31.534000,L8,362.57,350.02,337.01,329.24,,
2025-02-23 22:05:55.493000,L8,357.37,345.22,331.85,,,
2025-03-19 22:05:30.904000,L9,351.19,342.52,322.71,,,
2025-03-19 22:05:54.855000,L9,433.38,374.59,368.87,365.72,370.03,367.73
2025-03-27 22:05:17.003000,L8,451.93,363.81,356.36,348.53,348.00,347.21
2025-03-27 22:05:40.953000,L8,443.45,368.65,365.45,351.96,351.81,349.88
2025-05-14 22:05:26.593000,L8,348.14,342.11,321.77,,,
2025-06-07 22:05:05.116000,L9,356.98,350.53,327.20,,,
2025-06-07 22:05:29.079000,L9,356.26,349.98,326.27,,,
2025-06-15 22:05:40.693000,L8,384.41,349.26,331.52,,,
2025-06-23 22:05:18.348000,L9,371.85,354.73,341.03,331.03,,
2025-08-02 22:05:33.990000,L8,347.16,340.94,,,,
2025-08-02 22:05:57.944000,L8,359.08,348.56,328.50,,,
2025-08-10 22:06:04.262000,L9,425.01,363.34,354.21,350.29,347.22,353.09
2025-08-18 22:05:41.342000,L8,356.14,348.17,327.39,,,
2025-09-03 22:05:45.116000,L8,421.70,360.20,354.64,338.91,336.99,340.02
2025-09-03 22:06:09.070000,L8,421.72,359.98,353.99,338.54,336.77,339.22
2025-09-19 22:05:51.369000,L8,354.05,343.82,330.98,,,
2025-09-19 22:06:15.328000,L8,357.84,345.56,333.95,322.13,,
2025-09-27 22:05:54.973000,L9,434.77,364.15,355.85,347.42,347.92,351.09
2025-11-06 22:06:19.899000,L8,394.53,343.09,331.60,,,
