dates,nzd0059-0000,nzd0059-0001,nzd0059-0002,nzd0059-0003,nzd0059-0004,nzd0059-0005,nzd0059-0006,nzd0059-0007,nzd0059-0008,nzd0059-0009,nzd0059-0010,nzd0059-0011,nzd0059-0012,nzd0059-0013,nzd0059-0014,nzd0059-0015,nzd0059-0016,nzd0059-0017,nzd0059-0018,nzd0059-0019,nzd0059-0024,nzd0059-0025,nzd0059-0026,nzd0059-0027,nzd0059-0028,nzd0059-0029,nzd0059-0030,nzd0059-0031,nzd0059-0032,nzd0059-0033,nzd0059-0034,nzd0059-0035,nzd0059-0036,nzd0059-0037,nzd0059-0038,nzd0059-0039,nzd0059-0040,nzd0059-0041,nzd0059-0042,nzd0059-0043,nzd0059-0044,nzd0059-0045,nzd0059-0046,nzd0059-0047,nzd0059-0048,nzd0059-0057,nzd0059-0058,nzd0059-0059,nzd0059-0060,nzd0059-0061,nzd0059-0063,nzd0059-0064,nzd0059-0065,nzd0059-0066,nzd0059-0067,nzd0059-0068,nzd0059-0069,nzd0059-0070,nzd0059-0071,nzd0059-0074,nzd0059-0075,nzd0059-0076,nzd0059-0077,nzd0059-0079,nzd0059-0080,nzd0059-0081,nzd0059-0082,nzd0059-0083,nzd0059-0084,nzd0059-0085,nzd0059-0086,nzd0059-0087,nzd0059-0088,nzd0059-0089,nzd0059-0090,nzd0059-0091,nzd0059-0092,nzd0059-0093,nzd0059-0094,nzd0059-0020,nzd0059-0021,nzd0059-0022,nzd0059-0023,nzd0059-0049,nzd0059-0050,nzd0059-0051,nzd0059-0052,nzd0059-0053,nzd0059-0054,nzd0059-0055,nzd0059-0056,nzd0059-0062,nzd0059-0072,nzd0059-0073,nzd0059-0078,satname
2024-05-01 22:17:11.831,242.40714285714282,248.80166666666665,238.39249999999998,207.82000000000002,211.7425,208.96999999999997,207.86666666666667,211.82666666666668,211.22285714285712,209.93400000000003,211.1314285714286,202.74333333333334,282.65250000000003,348.975,,477.42,490.17,,434.96000000000004,334.87,,261.13,252.5,248.2,202.53,264.4,218.49,203.60399999999998,212.974,209.18400000000003,204.796,194.83249999999998,197.36200000000002,200.01399999999998,215.84666666666666,206.01999999999998,199.805,195.93,191.25,218.60666666666665,297.20666666666665,215.49666666666667,208.26999999999998,223.87500000000003,234.955,249.19333333333336,233.07,262.7025,267.08,357.955,218.94,215.56000000000003,225.22500000000002,214.68,214.73,209.83,187.45,205.345,229.08,199.985,220.23000000000002,220.44,195.38,195.6,188.55,200.43666666666664,234.10500000000002,188.19,191.03,205.20499999999998,209.94,203.45999999999998,202.35,202.66000000000003,197.08499999999998,246.95,190.86,,201.495,,,293.55,277.1,313.6666666666667,203.555,207.85750000000002,203.605,217.995,241.97333333333336,218.82,231.91500000000002,222.19,215.615,210.15,194.67,L9
2024-05-17 22:17:03.987,237.5585714285714,241.89499999999998,235.2675,207.15333333333334,210.696,208.32999999999996,207.19285714285715,210.9414285714286,206.3614285714286,207.67333333333332,210.13833333333332,198.84199999999998,302.8833333333334,359.9,462.99,475.68,482.95500000000004,,496.69,,,261.13,252.5,275.78,202.53,264.4,218.49,199.55,209.98499999999996,207.54000000000002,204.99999999999997,190.72666666666666,194.34,195.9425,214.42,203.78,192.75,188.32,182.83,219.20499999999998,340.03499999999997,220.005,205.01,234.59,223.02,269.43,233.07,285.64666666666665,303.8,357.955,218.94,215.56000000000003,225.22500000000002,214.68,214.73,209.83,187.45,224.63,229.08,217.14,219.35,205.05,,,186.99,197.35999999999996,259.95,,,215.51,209.94,209.19,202.47,209.49,200.97,,190.86,,189.89,,,293.55,277.1,362.48,200.93666666666664,205.82666666666668,198.21333333333334,217.15,255.02500000000003,217.18249999999998,247.81,222.19,234.85,222.46,,L9
2024-06-26 22:16:52.651,237.38875,241.53285714285715,234.32444444444445,207.22714285714287,211.04833333333332,208.9585714285714,207.335,211.08125,206.19000000000003,207.02142857142857,208.66285714285712,197.89499999999998,302.8833333333334,359.9,462.99,475.68,482.95500000000004,,496.69,,,261.13,252.5,275.78,202.53,264.4,218.49,197.76600000000002,207.98599999999996,204.786,203.25199999999998,190.915,192.32999999999998,194.112,214.42,203.78,192.75,188.32,182.83,219.20499999999998,340.03499999999997,220.005,205.01,234.59,223.02,269.43,233.07,285.64666666666665,303.8,357.955,218.94,215.56000000000003,225.22500000000002,214.68,214.73,209.83,187.45,224.63,229.08,217.14,219.35,205.05,,,186.99,197.35999999999996,259.95,,,215.51,209.94,209.19,202.47,209.49,200.97,330.06,190.86,555.7,189.89,,,293.55,277.1,362.48,200.93666666666664,205.82666666666668,198.21333333333334,217.15,255.02500000000003,217.18249999999998,247.81,222.19,234.85,222.46,,L8
2024-07-12 22:17:00.992,237.97625,241.10999999999999,237.09888888888887,207.94857142857146,211.07000000000002,211.23142857142855,209.3375,212.82250000000002,208.0,206.43875,207.74,197.18,302.8833333333334,359.9,462.99,475.68,482.95500000000004,,496.69,,,261.13,252.5,275.78,202.53,264.4,218.49,196.89333333333335,206.51166666666666,202.84833333333333,201.61166666666665,190.932,190.82333333333335,192.82500000000002,214.42,203.78,192.75,188.32,182.83,219.20499999999998,340.03499999999997,220.005,205.01,234.59,223.02,269.43,233.07,285.64666666666665,303.8,357.955,218.94,215.56000000000003,225.22500000000002,214.68,214.73,209.83,187.45,224.63,229.08,217.14,219.35,205.05,,,186.99,197.35999999999996,259.95,,,215.51,209.94,209.19,202.47,209.49,200.97,330.06,190.86,555.7,189.89,,,293.55,277.1,362.48,196.785,201.03,195.27999999999997,209.4325,235.61,211.77800000000002,247.81,222.19,234.85,222.46,,L8
2024-08-21 22:17:19.711,234.14999999999995,238.1342857142857,234.66875,207.12166666666667,211.11399999999998,208.704,205.76166666666666,208.96833333333333,203.27166666666668,199.86666666666667,204.29833333333332,192.534,349.8550000000001,359.9,462.99,475.68,482.95500000000004,,496.69,,,261.13,252.5,275.78,,,,191.43750000000003,206.3275,201.1225,203.53999999999996,191.01666666666665,192.77750000000003,193.47250000000003,215.31,,,,180.6,253.59,351.64,236.53,,,,308.23,,312.9,303.8,477.36,210.67,203.57,226.13,,,,,,,,,,,,186.99,197.37,,,,215.51,209.94,209.19,202.47,209.49,200.97,330.06,190.86,555.7,189.89,,,293.55,277.1,496.92,195.935,197.82000000000002,196.71,199.7166666666667,220.41,205.53000000000003,,206.83,,,,L9
2024-08-29 22:17:21.978,233.82124999999996,237.6225,233.43111111111114,207.04999999999998,211.26833333333332,208.835,205.97285714285712,208.93,203.54857142857145,199.7971428571429,203.19857142857146,192.13666666666666,349.8550000000001,359.9,462.99,475.68,482.95500000000004,,496.69,,,261.13,252.5,275.78,,,,192.022,205.32799999999997,199.97000000000003,202.33599999999998,191.3775,192.116,192.52,215.31,,,,180.6,253.59,351.64,236.53,,,,308.23,,312.9,303.8,477.36,210.67,203.57,226.13,,,,,,,,,,,,186.99,197.37,,,,215.51,209.94,209.19,202.47,209.49,200.97,330.06,190.86,555.7,189.89,,,293.55,277.1,496.92,193.34,196.5925,195.8,197.31,215.34,203.37800000000001,,206.83,,,,L8
2024-09-22 22:17:21.161,234.00999999999996,239.07222222222222,236.32200000000003,206.29999999999998,211.02285714285716,207.68,205.48499999999999,208.60625,203.26125000000002,199.24,203.19857142857146,192.13666666666666,349.8550000000001,359.9,462.99,475.68,482.95500000000004,,496.69,,,261.13,252.5,275.78,,,,192.022,205.32799999999997,199.97000000000003,202.33599999999998,191.3775,192.116,192.52,215.31,,,,180.6,253.59,351.64,236.53,,,,308.23,,312.9,303.8,477.36,210.67,203.57,226.13,,,,,,,,,,,,186.99,197.37,,,,215.51,209.94,209.19,202.47,209.49,200.97,330.06,190.86,555.7,189.89,,,293.55,277.1,496.92,193.34,196.5925,195.8,197.31,215.34,203.37800000000001,,206.83,,,,L9
2024-11-01 22:17:31.195,233.92666666666662,238.3366666666667,235.23000000000002,205.48166666666665,211.57833333333335,207.96166666666667,206.11666666666667,208.87833333333333,203.62333333333336,199.17999999999998,198.29500000000002,192.3575,,,462.99,473.94,475.74,,493.84,,,,,,,,,192.50666666666666,200.1533333333333,194.0966666666667,195.73,191.64666666666668,185.6833333333333,187.29666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.06,,555.7,,,,,,,190.61666666666667,196.67,195.67249999999999,192.14749999999998,199.46,196.5175,,,,,,L8
2024-11-17 22:17:38.841,234.4466666666667,247.93833333333336,242.52666666666664,205.814,212.592,208.52800000000002,209.93833333333336,209.52799999999996,204.21800000000002,199.74200000000002,198.29500000000002,192.3575,,,,,,,,,321.68,512.16,,,,,,192.50666666666666,200.1533333333333,194.0966666666667,195.73,191.64666666666668,185.6833333333333,187.29666666666665,,,,,,480.26,349.58,425.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.09,,,,,330.06,,555.7,,,,,316.05,511.4,190.61666666666667,196.67,195.67249999999999,192.14749999999998,199.46,196.5175,,,,,,L8
2024-11-25 22:17:51.900,234.04714285714286,247.30142857142854,239.40142857142857,206.07500000000002,212.35333333333332,209.08500000000004,211.1257142857143,209.82000000000002,204.54166666666666,199.96,198.666,192.71800000000002,,,,,,,,,321.68,512.16,,,190.09,187.73,188.26,193.76999999999998,200.0075,194.2675,195.83249999999998,191.54500000000002,185.4975,187.0525,,,,,,480.26,349.58,425.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.09,,,,,330.06,,555.7,,,,,316.05,511.4,188.77,194.328,193.954,191.294,198.614,194.844,,,,,,L9
2024-12-03 22:17:45.212,233.2625,245.79375,237.03,206.25571428571428,211.97571428571428,209.3271428571429,210.63875000000002,209.71571428571428,204.47285714285712,200.02714285714288,198.70666666666668,192.77666666666667,,,,,,,,,321.68,512.16,,,190.34,187.54,187.015,193.78,199.882,194.666,196.12599999999998,191.442,185.56599999999997,186.724,,,,,,480.26,349.58,425.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.09,,,,,330.06,,555.7,,,,,316.05,511.4,188.77,194.328,193.954,191.294,198.614,194.844,,,,,,L8
2025-01-12 22:17:45.559,232.47857142857143,245.8642857142857,235.52857142857144,205.81833333333336,210.79166666666666,208.32500000000002,210.8014285714286,209.265,204.23333333333335,199.24833333333333,197.99,192.874,,,,,,,,,321.68,512.16,,,190.3066666666667,187.17333333333332,187.06000000000003,195.2375,199.8225,195.59500000000003,197.20499999999998,191.68,186.39000000000001,186.115,,,,,,480.26,349.58,425.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.09,,,,,,,,,,,,316.05,511.4,190.25,196.25,195.8225,192.5475,199.0725,196.01500000000001,,,,,,L9
2025-01-28 22:17:42.532,232.47857142857143,244.89,234.385,204.83428571428573,209.08142857142857,207.39857142857144,208.9625,207.95999999999998,203.8642857142857,197.8957142857143,197.99,192.874,293.4,287.9,,,,420.6,493.78,,321.68,512.16,,,190.3066666666667,187.17333333333332,187.06000000000003,195.2375,199.8225,195.59500000000003,197.20499999999998,191.68,186.39000000000001,186.115,,,,,,480.26,349.58,425.64,,,,,473.94,,,,,,,,,,,,,,,,,,,,,,,,361.09,,,,,,,,,,,,316.05,511.4,190.25,196.25,195.8225,192.5475,199.0725,196.01500000000001,551.23,,,,,L9
2025-03-01 22:17:39.455,231.79799999999994,248.0783333333333,235.355,204.574,207.68200000000002,210.14666666666668,206.24285714285716,206.25833333333333,201.78833333333333,197.474,199.28666666666666,193.66333333333333,293.4,287.9,,,,420.6,493.78,226.95,321.68,532.105,,,190.3066666666667,187.17333333333332,187.06000000000003,195.53,199.31999999999996,195.67333333333332,197.1,191.42,185.36333333333334,185.25,,,,,189.16,490.43,349.58,426.72,,,395.22,,473.94,,,,,,,,,,,,,,,,,,,,,182.63,187.72,347.43,361.09,,,,,,,,,373.13,399.96,,316.05,511.4,191.3,194.37,188.08,187.77500000000003,193.94,190.755,551.23,,,,,L9
2025-03-09 22:17:26.663,232.87166666666667,246.39000000000001,233.65571428571428,205.745,208.5616666666667,210.4857142857143,206.51125,207.56285714285715,202.8757142857143,198.72333333333333,199.7875,194.84750000000003,293.4,287.9,,,,420.6,493.78,226.95,321.68,532.105,,,190.3066666666667,187.17333333333332,187.06000000000003,194.8725,199.2875,195.58749999999998,197.18,191.5975,186.0,185.32,,,,,189.16,490.43,349.58,426.72,,,395.22,,473.94,,,,,,,,,,,,,,,,,,,,,182.63,187.72,347.43,361.09,,,,,,,,,373.13,399.96,,316.05,511.4,191.3,194.37,188.08,187.77500000000003,193.94,190.755,551.23,,,,,L8
2025-03-25 22:17:16.100,234.94999999999996,244.4114285714286,228.05857142857144,207.44333333333336,209.14666666666665,212.44142857142856,207.75375,208.2542857142857,204.78714285714287,200.14166666666668,200.024,194.88400000000001,293.4,287.9,,,,420.6,493.78,226.95,321.68,532.105,,,190.3066666666667,187.17333333333332,187.06000000000003,194.894,199.664,195.60399999999998,197.51799999999997,191.70999999999998,186.558,185.498,,,,,189.16,490.43,349.58,426.72,,,395.22,,473.94,,,,,,,,,,,,,,,,,,,,,182.63,187.72,347.43,361.09,,,,,,,,,373.13,399.96,,316.05,511.4,191.3,194.37,188.08,187.77500000000003,193.94,190.755,551.23,,,,,L8
2025-05-04 22:17:17.676,237.1685714285714,243.2425,228.2575,206.97285714285712,209.18285714285713,211.82625000000002,207.4077777777778,208.28625,204.57125,199.92714285714285,199.48333333333335,194.14166666666668,293.4,287.9,,,,420.6,493.78,226.95,321.68,532.105,,,190.3066666666667,187.17333333333332,187.06000000000003,194.894,199.664,195.60399999999998,197.51799999999997,191.70999999999998,186.558,185.498,,,,456.16,189.16,483.31333333333333,349.58,426.72,,,395.22,,479.565,,,459.78,,,,,,,,,,,,,,,,,,182.63,187.72,347.43,361.09,,,,,,,,,373.13,399.96,,316.05,511.4,183.23,184.96,187.08,187.88,195.23,188.15,551.23,,,,,L9
