dates,nzd0116-0000,nzd0116-0001,nzd0116-0002,satname
1999-10-22 21:58:28+00:00,,,218.2,L7
2001-06-05 21:55:16+00:00,,229.1,,L7
2001-10-11 21:53:46+00:00,,229.1,251.88,L7
2002-01-15 21:54:23+00:00,,243.81,256.94,L7
2002-05-23 21:54:18+00:00,,241.755,262.22,L7
2002-08-27 21:53:36+00:00,228.28,239.7,262.44,L7
2003-07-21 21:42:09+00:00,264.07,246.91,226.8,L5
2003-08-06 21:42:27+00:00,268.325,247.075,229.58,L5
2003-10-25 21:43:40+00:00,266.0,243.92999999999998,226.86,L5
2004-02-14 21:44:33+00:00,259.71500000000003,236.315,219.66,L5
2004-04-18 21:45:25+00:00,259.7733333333333,238.26,219.17333333333332,L5
2004-05-20 21:46:20+00:00,256.19666666666666,237.26,216.57666666666668,L5
2004-06-05 21:46:48+00:00,254.43,237.46,215.54250000000002,L5
2004-07-07 21:47:45+00:00,255.65,239.202,217.224,L5
2004-07-23 21:48:09+00:00,254.87166666666667,238.585,216.4466666666667,L5
2004-08-08 21:48:26+00:00,255.95285714285714,238.99428571428572,217.13285714285715,L5
2004-09-25 21:49:43+00:00,255.41428571428574,238.29571428571427,216.85142857142858,L5
2005-01-15 21:51:45+00:00,260.0225,238.245,219.41750000000002,L5
2005-04-21 21:52:46+00:00,271.57500000000005,246.845,229.54000000000002,L5
2006-04-08 21:57:12+00:00,253.0,235.23,211.02,L5
2006-06-27 21:58:24+00:00,250.935,236.495,213.03500000000003,L5
2006-07-13 21:58:38+00:00,253.33333333333334,239.34,215.58,L5
2007-09-18 21:58:42+00:00,275.52,249.93,232.25,L5
2008-12-25 21:50:10+00:00,252.07,230.58,213.9,L5
2009-12-12 21:56:13+00:00,268.61,242.09,231.95,L5
2010-10-28 21:55:27+00:00,264.75,241.95,224.6,L5
2010-12-31 21:55:32+00:00,264.47,240.79,223.64499999999998,L5
2011-02-17 21:55:37+00:00,267.25333333333333,244.81333333333336,224.74666666666667,L5
2013-04-11 22:07:51+00:00,281.16,254.74,246.03,L8
2013-10-20 22:07:26+00:00,272.99,249.95,228.72,L8
2013-11-05 22:07:22+00:00,263.76,244.67,227.505,L8
2013-12-07 22:07:14+00:00,271.2866666666667,244.67,227.505,L8
2014-02-09 22:06:33+00:00,275.59749999999997,251.63666666666666,238.7833333333333,L8
2014-03-29 22:05:52+00:00,276.934,253.9075,242.1175,L8
2014-04-30 22:05:22+00:00,276.772,254.73250000000002,244.885,L8
2014-05-16 22:05:09+00:00,282.16999999999996,260.4375,250.94,L8
2014-10-07 22:05:49+00:00,275.37,255.46333333333334,241.96333333333334,L8
2014-11-08 22:05:52+00:00,274.8566666666667,254.57000000000002,239.65666666666667,L8
2015-02-28 22:05:24+00:00,274.72999999999996,253.32000000000002,240.36666666666667,L8
2015-03-16 22:05:13+00:00,274.0175,252.075,240.10500000000002,L8
2015-07-06 22:05:06+00:00,275.4866666666667,254.83333333333334,244.92999999999998,L8
2015-07-22 22:05:13+00:00,273.9025,254.0625,244.0375,L8
2015-08-23 22:05:24+00:00,272.95,252.656,243.544,L8
2016-04-19 22:05:11+00:00,273.98,251.36,242.72,L8
2016-05-21 22:05:14+00:00,274.76,251.43,243.685,L8
2016-09-10 22:05:51+00:00,273.7266666666667,251.43,242.98333333333335,L8
2016-09-26 22:05:52+00:00,272.6,249.77666666666667,242.1975,L8
2017-01-16 22:05:47+00:00,269.90000000000003,246.675,237.15666666666667,L8
2017-02-01 22:05:40+00:00,274.1175,252.1966666666667,243.16750000000002,L8
2017-03-05 22:05:27+00:00,274.678,251.655,241.86999999999998,L8
2017-05-24 22:05:10+00:00,279.05,255.6825,245.0775,L8
2017-12-18 22:05:49+00:00,266.58,246.77,228.98,L8
2018-04-09 22:05:00+00:00,271.275,248.935,237.07,L8
2018-08-15 22:05:04+00:00,288.74,267.145,256.49,L8
2018-10-02 22:05:23+00:00,283.29333333333335,260.80333333333334,251.16333333333333,L8
2018-10-18 22:05:29+00:00,278.45666666666665,257.46999999999997,244.0666666666667,L8
2018-11-03 22:05:33+00:00,282.85249999999996,260.58500000000004,249.2775,L8
2019-01-06 22:05:29+00:00,277.62,257.156,246.93200000000002,L8
2019-07-17 22:05:35+00:00,282.41,261.38,252.39,L8
2019-11-22 22:05:57+00:00,289.69500000000005,265.645,258.6,L8
2020-01-25 22:05:45+00:00,286.645,260.20500000000004,250.64,L8
2020-02-10 22:05:40+00:00,282.56333333333333,256.41,246.11666666666667,L8
2020-11-08 22:05:55+00:00,272.32,248.73,242.7,L8
2020-12-26 22:05:56+00:00,275.555,251.485,247.535,L8
2021-01-11 22:05:50+00:00,273.92,251.00333333333333,243.20000000000002,L8
2021-02-12 22:05:43+00:00,273.4175,250.9025,242.71,L8
2021-04-01 22:05:24+00:00,268.92600000000004,248.488,242.112,L8
2021-04-17 22:05:18+00:00,270.00666666666666,249.10166666666666,243.22333333333333,L8
2021-05-03 22:05:08+00:00,271.29,249.78,244.48142857142855,L8
2021-09-24 22:05:56+00:00,268.88,248.665,246.0775,L8
2021-12-29 22:05:53+00:00,284.27,259.63,253.76,L8
2022-02-15 22:05:42+00:00,281.21,258.2633333333333,249.77666666666664,L8
2022-06-15 22:05:16+00:00,282.98333333333335,261.1666666666667,250.36333333333334,L9
2023-02-18 22:05:50+00:00,258.96,247.08,237.0,L8
2023-03-30 22:05:35+00:00,271.645,255.11,248.425,L9
2023-04-23 22:05:09+00:00,270.18,254.66333333333333,245.59333333333333,L8
2023-05-25 22:04:56+00:00,268.8925,254.0275,244.6125,L8
2023-06-10 22:05:03+00:00,269.21999999999997,254.532,244.28000000000003,L8
2023-06-18 22:04:57+00:00,268.74499999999995,254.34,243.84333333333333,L9
2023-08-05 22:05:23+00:00,269.5357142857143,254.90857142857143,243.92000000000002,L9
2023-08-21 22:05:28+00:00,275.66714285714284,259.5342857142858,248.96285714285713,L9
2023-09-30 22:05:45+00:00,273.8428571428571,257.68857142857144,246.08285714285714,L8
2023-11-25 22:05:56+00:00,276.0566666666667,257.79833333333335,246.76666666666665,L9
2023-12-19 22:05:51+00:00,279.014,257.574,246.23200000000003,L8
2024-01-28 22:05:54+00:00,278.08666666666664,256.855,245.14666666666668,L9
2024-02-05 22:05:44+00:00,278.25333333333333,255.59,245.06666666666663,L8
2024-02-13 22:05:53+00:00,277.41142857142853,254.86714285714285,244.15285714285713,L9
2024-02-29 22:05:47+00:00,273.0214285714286,249.61428571428573,239.43571428571428,L9
2024-03-08 22:05:29+00:00,275.05875,251.57,242.42125,L8
2024-03-16 22:05:47+00:00,275.25444444444446,251.63444444444445,242.6522222222222,L9
2024-05-11 22:04:51+00:00,275.3277777777778,252.0411111111111,243.0711111111111,L8
2024-09-24 22:05:25+00:00,279.14,257.3,250.23000000000002,L9
2024-10-26 22:05:48+00:00,279.14,254.21333333333334,245.49666666666667,L9
2024-12-13 22:05:46+00:00,280.32,252.63666666666668,243.25,L9
2024-12-21 22:05:40+00:00,278.23,251.64000000000001,242.5325,L8
2025-01-06 22:05:42+00:00,279.2925,252.494,245.05,L8
2025-01-14 22:05:49+00:00,278.422,252.27666666666667,244.96166666666667,L9
2025-02-23 22:05:31+00:00,276.9816666666666,251.69,243.3942857142857,L8
2025-03-19 22:05:30+00:00,277.12857142857143,251.59125,243.65125,L9
2025-07-09 22:05:21+00:00,274.24333333333334,250.08666666666667,251.0725,L9
2025-08-18 22:05:41+00:00,273.2633333333333,251.38333333333333,250.89249999999998,L8
2025-09-11 22:05:51+00:00,273.59,252.25333333333333,253.23,L9
2025-09-27 22:05:54+00:00,271.45666666666665,252.06333333333336,252.7475,L9
