dates,nzd0349-0000,nzd0349-0001,nzd0349-0002,nzd0349-0003,nzd0349-0004,nzd0349-0005,nzd0349-0006,nzd0349-0007,nzd0349-0008,nzd0349-0009,nzd0349-0010,nzd0349-0011,nzd0349-0012,nzd0349-0013,nzd0349-0014,nzd0349-0015,nzd0349-0016,nzd0349-0017,nzd0349-0018,nzd0349-0019,satname
2006-07-22 21:54:10+00:00,,,,,,,,,,,,,,,,,326.31,,,,L5
2006-08-23 21:54:35+00:00,356.59,342.23,346.96,345.19,345.92,324.06,,,,,,,,,,,326.31,,,,L5
2013-10-29 22:02:46+00:00,356.43,347.43,348.92,,,331.08,311.06,309.9,328.23,330.47,332.79,338.2,336.53,334.62,335.3,339.16,,,,,L8
2013-11-14 22:02:45+00:00,355.745,347.43,351.21000000000004,,,331.08,315.195,311.17499999999995,332.045,331.165,333.33500000000004,337.91499999999996,336.15999999999997,337.355,335.47,339.16,,,,,L8
2013-11-30 22:02:40+00:00,354.8966666666667,345.795,350.59999999999997,354.33,,330.41499999999996,315.1133333333333,311.31666666666666,331.15000000000003,330.29,333.02,336.9633333333333,334.9866666666667,335.21666666666664,334.96666666666664,339.89,331.99,338.77,,,L8
2014-02-02 22:02:05+00:00,355.61,346.39000000000004,350.59999999999997,354.33,,330.41499999999996,316.085,312.2075,331.15000000000003,330.25,332.46500000000003,336.78499999999997,334.9866666666667,335.21666666666664,334.96666666666664,339.89,331.99,338.77,,,L8
2014-02-18 22:01:51+00:00,355.258,346.6075,350.40999999999997,354.33,356.41,329.9866666666667,316.78000000000003,313.784,331.82500000000005,330.422,333.024,336.896,334.7325,335.21666666666664,334.96666666666664,339.8766666666667,331.99,338.77,,,L8
2014-11-17 22:01:14+00:00,358.32,346.83,347.45,355.88,,,308.37,312.13,,,328.22,,,,,,,,,,L8
2015-01-04 22:01:05+00:00,354.77,343.90999999999997,345.1,351.84000000000003,347.8,327.81,311.66499999999996,312.905,324.71,325.5,327.44500000000005,334.7,334.18,325.68,331.31,335.1,338.42,,338.25,337.8,L8
2015-03-09 22:00:42+00:00,352.2366666666667,341.60999999999996,344.3066666666667,350.9666666666667,348.015,326.51,310.5833333333333,312.21666666666664,324.77,324.70500000000004,326.9866666666667,335.83,334.18,324.805,330.605,335.37,334.925,336.52,338.71000000000004,338.235,L8
2015-05-28 22:00:07+00:00,347.4866666666667,336.9066666666667,339.95666666666665,345.68333333333334,344.41,315.6933333333333,311.69,312.26,324.77,324.70500000000004,326.37,335.83,334.18,316.87666666666667,326.81,322.8,334.925,330.32,337.06666666666666,338.235,L8
2015-06-13 22:00:19+00:00,347.4866666666667,336.9066666666667,339.95666666666665,345.68333333333334,344.41,315.6933333333333,305.76666666666665,307.6033333333333,324.77,324.70500000000004,326.37,335.83,334.18,316.87666666666667,326.81,322.8,334.925,330.32,337.06666666666666,338.235,L8
2015-06-29 22:00:26+00:00,347.4866666666667,336.9066666666667,339.95666666666665,345.68333333333334,344.41,315.6933333333333,301.1325,303.5425,324.77,324.70500000000004,326.37,335.83,334.18,316.87666666666667,326.81,322.8,334.925,330.32,337.06666666666666,338.235,L8
2015-08-16 22:00:46+00:00,345.62,334.865,338.55999999999995,344.625,342.71500000000003,309.635,292.3725,294.475,320.745,323.91,326.07,336.96,,312.475,324.56000000000006,316.65000000000003,331.43,330.32,336.475,338.67,L8
2015-09-17 22:01:00+00:00,346.18,338.18,340.965,348.365,347.51,287.525,287.02333333333337,289.02000000000004,316.66,,,318.69,311.28,306.765,319.22,297.66,,324.12,333.78,,L8
2015-12-06 22:01:10+00:00,350.635,345.595,347.53,356.7,351.29499999999996,303.11,284.3,289.05,312.865,322.69,330.64,318.69,316.66999999999996,316.195,,,,,,,L8
2016-02-08 22:01:03+00:00,349.85999999999996,343.94,345.16499999999996,353.21000000000004,350.34666666666664,310.40000000000003,284.91333333333336,291.1566666666667,315.31,323.695,330.405,322.95,317.83,317.3633333333333,322.92,,,,332.47,,L8
2016-02-24 22:00:56+00:00,350.2225,343.61,344.95666666666665,352.6133333333334,350.69,316.14250000000004,295.21666666666664,303.8066666666667,318.96999999999997,325.59,331.79333333333335,326.0566666666667,319.33,318.735,324.555,,,,334.98,,L8
2016-11-22 22:01:23+00:00,348.09,333.73,337.91,345.89,343.73,322.93,299.8,271.04,313.26,318.37,326.13,326.24,317.99,320.94,321.45,,,,,,L8
2017-03-30 22:00:38+00:00,349.815,336.52,341.05,346.945,345.95000000000005,326.51,304.84000000000003,287.70500000000004,315.955,322.775,330.44,326.24,319.975,320.94,323.71000000000004,,,,,,L8
2017-05-01 22:00:19+00:00,349.815,336.52,341.05,346.945,345.95000000000005,326.51,304.84000000000003,299.6466666666667,315.955,322.775,330.44,326.24,319.975,320.94,323.71000000000004,,,,,,L8
2017-09-06 22:01:09+00:00,345.96000000000004,334.145,339.45,344.865,344.21500000000003,316.605,298.9,313.95000000000005,318.65,327.18,334.75,,310.04999999999995,311.01,322.1,326.72,,,,,L8
2017-10-24 22:01:21+00:00,346.31,336.14,339.96500000000003,346.69500000000005,345.99,319.325,297.40999999999997,311.91499999999996,311.34,317.57,328.88,327.54,309.44,311.01,318.23,326.72,,,,,L8
2017-12-11 22:01:12+00:00,347.52666666666664,337.7033333333333,341.3633333333334,347.6433333333334,347.4066666666667,320.86999999999995,301.25,307.02,316.68499999999995,321.735,328.09000000000003,326.08500000000004,312.87333333333333,315.08500000000004,320.15999999999997,326.72,334.75,,334.48,342.03,L8
2018-08-24 22:00:33+00:00,,,,,,,322.55,307.21,320.42,,,,,,,,,,,,L8
2019-03-04 22:00:42+00:00,350.01,340.74,344.04,347.79,352.95,325.64,315.25,314.87,321.14,327.77,334.81,332.94,321.17,322.42,323.27,,,,346.3,,L8
2019-06-08 22:00:50+00:00,344.98,337.39,344.04,343.485,343.22,317.04499999999996,303.525,301.885,312.03,316.735,334.81,332.94,306.6,314.09000000000003,323.27,,,,346.3,,L8
2019-08-27 22:01:14+00:00,351.2633333333333,337.39,344.04,343.485,343.22,317.04499999999996,309.27666666666664,302.6433333333334,314.4066666666667,319.97666666666663,334.81,332.94,306.6,314.09000000000003,323.27,,,,346.3,,L8
2019-10-30 22:01:26+00:00,350.6033333333333,337.08000000000004,344.1,343.8,340.38,315.185,303.17333333333335,296.44,310.2666666666667,311.3433333333333,326.37,313.69,304.55999999999995,313.46500000000003,319.05,,,,,,L8
2020-02-03 22:01:07+00:00,352.7366666666667,339.78,343.555,347.885,346.625,322.48,310.61,305.14000000000004,316.17,317.8333333333333,326.90999999999997,318.675,318.16999999999996,319.21500000000003,318.78999999999996,,,,333.3,334.91,L8
2020-03-06 22:00:58+00:00,348.18,340.27,343.34666666666664,347.82666666666665,348.3733333333333,325.33,310.06333333333333,310.1033333333333,318.16,317.74,328.41,320.53000000000003,318.6133333333333,319.81666666666666,320.49333333333334,,,,333.3,336.615,L8
2020-04-23 22:00:35+00:00,350.1325,341.195,344.2175,349.1825,348.985,328.0875,311.54999999999995,310.36,317.7225,317.6875,328.41,320.905,318.6133333333333,319.81666666666666,320.49333333333334,,,,333.3,336.615,L8
2020-05-09 22:00:26+00:00,350.095,340.1475,343.2825,348.3025,348.53,328.59749999999997,309.3925,309.025,316.575,318.90250000000003,328.4666666666667,320.6275,316.42,316.5433333333333,319.1933333333333,,,,333.3,336.615,L8
2020-07-12 22:00:54+00:00,346.238,337.402,340.604,345.806,344.33000000000004,328.59749999999997,309.3925,309.025,316.575,318.90250000000003,328.4666666666667,320.6275,316.42,316.5433333333333,319.1933333333333,,294.52,314.28,327.28999999999996,333.57,L8
2020-08-29 22:01:11+00:00,346.21000000000004,336.89250000000004,340.00249999999994,345.42,343.9175,337.31,307.82,307.0333333333333,315.2233333333333,316.81333333333333,328.975,319.6166666666667,315.005,316.18499999999995,319.525,,294.52,314.28,321.28,332.9,L8
2020-09-14 22:01:17+00:00,344.8933333333334,335.44000000000005,339.02666666666664,344.6566666666667,341.2666666666667,344.08,302.15999999999997,301.025,310.27,312.13000000000005,326.54,317.305,310.51,311.35,315.15,,294.52,314.28,321.28,327.48,L8
2021-02-21 22:01:05+00:00,357.28,344.34,345.57,350.34,352.44,349.3233333333333,321.5,324.62,330.47,334.4,339.9,335.42,333.94,,,,,,,,L8
2021-12-30 22:01:20+00:00,357.04,349.56,351.15,361.46,,,310.79,307.3,318.94,328.87,,320.53,330.75,330.14,323.92,,,,,,L9
2022-02-16 22:01:14+00:00,351.255,342.41499999999996,343.66499999999996,354.35,356.48,328.07,312.175,306.0,318.73,323.31,328.39,316.965,309.38,322.25,321.70000000000005,,,,,,L9
2022-03-04 22:01:04+00:00,350.02333333333337,340.7033333333333,342.21000000000004,353.98333333333335,352.46000000000004,327.47,311.96,307.4433333333333,318.33666666666664,320.59999999999997,329.475,317.59,311.7633333333333,321.66333333333336,321.7033333333333,,,,,,L9
2022-05-31 22:01:02+00:00,343.725,335.3125,339.05,342.045,352.46000000000004,327.47,311.96,307.4433333333333,318.33666666666664,320.59999999999997,329.475,317.59,311.7633333333333,314.7875,317.485,317.25,314.25,,325.21,,L8
2022-08-03 22:01:30+00:00,340.14750000000004,331.07,335.3325,337.4,350.0933333333333,325.9066666666667,312.54499999999996,307.515,318.03499999999997,316.465,329.475,316.12,306.7633333333333,310.7875,315.34,317.25,314.25,,325.21,,L8
2022-08-11 22:01:13+00:00,340.92600000000004,331.568,337.29200000000003,337.03599999999994,348.51750000000004,324.68,312.54499999999996,307.515,318.03499999999997,316.465,329.475,316.12,308.7175,311.036,317.365,317.25,314.25,,325.21,,L9
2022-09-12 22:01:19+00:00,339.2,330.58,338.48249999999996,331.31,343.4433333333333,321.94,,,,,,,314.48333333333335,306.7766666666667,316.11999999999995,317.25,314.25,,330.745,,L9
2022-11-23 22:01:36+00:00,339.2,330.58,338.48249999999996,331.31,343.4433333333333,321.94,313.89,,321.29,,,334.46,319.15250000000003,313.145,321.315,317.25,314.25,,330.745,,L8
2023-02-03 22:01:32+00:00,344.62,336.85999999999996,344.43666666666667,340.1266666666667,343.3733333333334,321.52,313.89,,316.6,324.23,331.68,330.155,320.6425,321.19,325.725,331.35,328.76,333.02,346.2,,L9
2023-03-07 22:01:13+00:00,348.29499999999996,338.51,345.3233333333333,342.40000000000003,343.7133333333333,322.04,316.53499999999997,310.29,299.34,329.4,334.65999999999997,329.64000000000004,325.31,325.77,328.055,331.35,328.76,333.02,346.2,369.21,L9
2023-04-16 22:00:35+00:00,340.875,333.105,342.00333333333333,324.195,340.0,280.87,316.53499999999997,310.29,299.34,329.4,334.65999999999997,329.64000000000004,321.6725,317.83666666666664,324.6275,324.71000000000004,323.13,327.615,343.89,355.085,L8
2023-04-24 22:00:52+00:00,341.16,332.91333333333336,341.04,313.16333333333336,339.11,296.41499999999996,316.53499999999997,310.29,299.34,329.4,334.65999999999997,329.64000000000004,319.788,316.34000000000003,322.67600000000004,323.65333333333336,325.26,327.615,343.0,355.085,L9
2023-07-13 22:00:39+00:00,336.52750000000003,328.975,335.076,303.7175,339.11,296.41499999999996,319.18,310.29,288.365,329.4,334.65999999999997,327.23,311.48,309.96000000000004,317.938,322.92,324.61,326.7,342.71750000000003,351.02,L9
2023-07-29 22:00:43+00:00,339.736,330.06800000000004,336.40333333333336,303.7175,339.11,296.41499999999996,319.18,310.29,288.365,319.01,334.65999999999997,325.50333333333333,311.48,309.96000000000004,318.96166666666664,322.952,324.912,326.7,342.71750000000003,351.92499999999995,L9
2023-08-14 22:00:49+00:00,340.6716666666667,328.92600000000004,336.855,301.8275,337.09666666666675,296.41499999999996,319.18,310.29,267.16999999999996,309.38,337.64,324.2066666666667,308.9225,306.8500000000001,320.38166666666666,321.54799999999994,324.562,323.53999999999996,338.25000000000006,351.92499999999995,L9
2023-08-30 22:00:59+00:00,342.38,328.92600000000004,338.9428571428571,305.61199999999997,338.76750000000004,296.41499999999996,319.18,310.29,266.2633333333333,307.0675,337.64,324.2066666666667,308.9225,306.8500000000001,321.8728571428571,322.0883333333333,325.63166666666666,323.53999999999996,338.25000000000006,351.92499999999995,L9
2023-09-07 22:01:01+00:00,341.34000000000003,329.40500000000003,338.9128571428572,306.97499999999997,337.40999999999997,296.41499999999996,,,266.985,289.3325,330.54,321.4433333333333,304.845,309.1575,320.28714285714284,321.8171428571428,325.70142857142855,323.53999999999996,341.2575,346.16333333333324,L8
2023-11-10 22:01:11+00:00,346.20666666666665,329.42,340.25000000000006,311.6525,341.5799999999999,,,,282.99666666666667,289.3325,330.54,321.4433333333333,304.28000000000003,311.40500000000003,325.68333333333334,323.53333333333336,326.578,324.87,346.07499999999993,348.76499999999993,L8
2023-11-26 22:01:17+00:00,346.20666666666665,329.42,340.25000000000006,311.6525,341.5799999999999,,,312.7,282.99666666666667,289.3325,330.54,321.4433333333333,304.28000000000003,311.40500000000003,327.6114285714285,324.5857142857143,329.72333333333336,324.87,346.07499999999993,348.76499999999993,L8
2023-12-20 22:01:23+00:00,346.2342857142857,331.856,340.11833333333334,317.452,340.46,314.04,303.97,312.7,290.92,294.408,328.735,320.875,307.1666666666667,311.87,326.24375,322.54125,328.89428571428573,328.74,345.75,348.3966666666667,L9
2024-01-13 22:01:10+00:00,349.5514285714285,337.356,345.635,332.15200000000004,340.46,315.79,310.28,313.53999999999996,296.834,298.4683333333333,328.94,320.666,314.49333333333334,313.37,326.55,320.0675,328.63571428571424,333.79,345.18,348.58666666666664,L8
2024-02-06 22:01:22+00:00,346.2171428571429,335.148,342.0233333333333,330.4583333333333,336.0475,310.5366666666667,306.28333333333336,303.1033333333333,296.834,298.51599999999996,328.94,320.32,314.49333333333334,313.37,326.90285714285716,319.63714285714286,329.055,333.79,345.18,345.56,L9
2024-02-14 22:01:07+00:00,346.2042857142857,334.97799999999995,341.00666666666666,332.4766666666667,336.916,312.045,306.28333333333336,306.4375,306.918,302.69199999999995,328.94,319.565,313.8375,312.17,324.2214285714286,315.0042857142857,327.0133333333334,330.97333333333336,342.4325,342.29333333333335,L8
2024-04-02 22:00:39+00:00,346.3533333333333,336.418,339.024,340.08000000000004,337.48,315.106,308.98,308.494,318.304,318.0175,328.14,321.6725,313.6275,311.77250000000004,323.68666666666667,313.33,326.852,330.97333333333336,339.81666666666666,342.29333333333335,L8
2024-05-28 22:00:24+00:00,343.63399999999996,336.418,339.024,340.08000000000004,337.48,315.106,308.98,307.4425,319.125,318.0175,328.14,321.6725,313.6275,311.77250000000004,317.4,304.35600000000005,321.878,330.97333333333336,339.81666666666666,342.29333333333335,L9
2024-09-09 22:00:56+00:00,351.43,339.0,348.13,,348.5,327.35,317.07,316.72,321.38,322.37,,328.75,316.1,314.49,325.05,310.36000000000007,323.59,328.57,338.81,,L8
2024-10-11 22:01:02+00:00,345.92,336.39,343.31,335.2,335.71,310.13,,,305.04,308.17,,322.33,316.33,313.29,324.03,311.595,324.84,332.79999999999995,338.81,,L8
2024-10-19 22:01:10+00:00,344.725,336.995,341.605,317.105,335.62,306.005,,,302.105,307.88,329.36,320.95,313.28499999999997,311.70500000000004,323.64,314.1433333333334,325.38,335.03999999999996,338.81,,L9
2024-12-06 22:01:11+00:00,342.98333333333335,339.47,342.0833333333333,329.8066666666667,337.0133333333333,308.88666666666666,311.38,313.89,302.105,313.37,328.79,320.45666666666665,314.43,312.61333333333334,321.7833333333333,313.2366666666667,326.455,334.34,338.68,,L9
2024-12-14 22:01:03+00:00,342.47,341.6675,343.235,336.9575,338.38,310.57,313.77,316.5,302.105,313.37,329.90000000000003,320.645,314.745,313.4275,320.925,310.7,325.21,334.53599999999994,339.0933333333333,,L8
2025-02-08 22:01:11+00:00,343.0,341.37,343.235,339.412,338.38,312.798,315.25333333333333,316.5833333333333,310.01,315.7425,331.52250000000004,320.488,313.034,314.28200000000004,320.925,308.27799999999996,324.17333333333335,334.53599999999994,339.0933333333333,,L9
2025-02-24 22:01:09+00:00,346.85999999999996,341.37,343.235,339.412,338.38,312.798,315.25333333333333,316.5833333333333,310.01,315.7425,331.52250000000004,320.488,313.034,314.28200000000004,320.925,308.27799999999996,324.17333333333335,334.53599999999994,339.0933333333333,,L9
2025-04-13 22:00:55+00:00,347.04799999999994,342.615,343.21000000000004,340.465,339.27,313.46500000000003,321.0,323.5025,325.42333333333335,318.26666666666665,331.52250000000004,320.02750000000003,312.21000000000004,314.53000000000003,319.89000000000004,304.74749999999995,322.775,335.6933333333333,339.235,,L9
2025-05-07 22:00:25+00:00,349.294,344.28666666666663,344.865,353.7375,343.31666666666666,320.35749999999996,311.846,323.5025,335.57666666666665,324.3566666666667,332.2433333333334,319.76,312.86666666666673,314.9925,322.89000000000004,307.495,324.8275,333.78,339.235,,L8
2025-05-15 22:00:35+00:00,349.52500000000003,343.1425,345.06333333333333,349.94,343.105,320.27799999999996,308.64000000000004,323.5025,331.2125,322.75,332.2433333333334,318.582,312.86666666666673,312.99,323.2525,305.146,324.48999999999995,334.41333333333336,340.2266666666667,,L9
2025-07-26 22:00:56+00:00,351.934,339.94499999999994,345.46,342.2925,344.52333333333337,321.8025,306.07500000000005,330.505,325.95,319.1775,335.655,319.715,299.365,310.1775,327.02666666666664,308.665,326.2,335.68,342.21,,L8
2025-10-30 22:01:20+00:00,349.4633333333333,347.455,345.46,345.315,344.52333333333337,324.55999999999995,295.57666666666665,317.58,318.7425,319.625,334.92,319.6666666666667,306.26,310.545,327.02666666666664,315.9575,328.6033333333333,335.68,342.21,,L8
