dates,satname,nzd0349-0000,nzd0349-0001,nzd0349-0002,nzd0349-0003,nzd0349-0004,nzd0349-0005,nzd0349-0006,nzd0349-0007,nzd0349-0008,nzd0349-0009,nzd0349-0010,nzd0349-0011,nzd0349-0012,nzd0349-0013,nzd0349-0014,nzd0349-0015,nzd0349-0016,nzd0349-0017,nzd0349-0018,nzd0349-0019
2024-10-11 22:01:02.888000,L8,345.92,336.39,343.31,335.20,335.71,310.13,,,305.04,308.17,332.07,322.33,316.33,313.29,324.03,322.40,333.03,337.03,361.86,359.35
2024-10-19 22:01:10.603000,L9,343.53,337.60,339.90,299.01,335.53,301.88,,,299.17,307.59,329.36,319.57,310.24,310.12,323.25,319.24,327.00,339.52,354.16,364.64
2024-12-06 22:01:11.835000,L9,339.50,344.42,343.04,355.21,339.80,314.65,311.38,313.89,331.76,324.35,328.22,319.47,316.72,314.43,318.07,298.07,324.88,332.24,338.55,347.40
2024-12-14 22:01:03.523000,L8,340.93,348.26,346.69,358.41,342.48,315.62,316.16,319.11,332.59,340.54,332.12,321.21,315.69,315.87,318.35,303.09,320.23,335.32,339.92,351.73
2024-12-22 22:01:14.089000,L9,343.49,341.24,337.97,346.94,344.01,317.82,314.84,323.87,329.76,322.01,,,,,323.73,305.64,326.24,330.62,337.50,345.41
2025-02-08 22:01:11.503000,L9,345.12,340.18,343.44,349.23,351.04,321.71,318.22,316.75,325.82,322.86,336.39,319.86,306.19,317.70,330.79,298.59,318.99,339.75,360.53,367.46
2025-02-24 22:01:09.577000,L9,366.16,370.98,365.16,369.16,363.92,348.68,339.19,347.78,352.12,347.89,353.99,354.07,342.05,341.77,351.47,349.14,343.02,355.40,371.40,378.42
2025-03-28 22:00:54.725000,L9,369.42,376.97,355.04,362.53,359.65,337.12,325.45,331.51,343.44,347.69,351.88,347.62,344.17,339.37,355.93,357.64,359.70,367.41,364.45,374.19
2025-04-13 22:00:55.593000,L9,369.80,373.28,365.88,372.35,366.12,350.73,338.24,344.26,351.28,351.23,357.33,351.51,345.60,342.17,349.89,353.53,351.04,357.14,366.47,370.34
2025-05-07 22:00:25.736000,L8,354.76,354.28,356.36,352.10,347.67,329.45,275.23,,329.63,325.86,335.08,318.50,,311.97,332.25,330.23,335.21,342.99,350.81,360.16
2025-05-15 22:00:35.423000,L9,350.68,339.71,345.46,334.75,342.47,319.96,292.61,,318.12,317.93,330.63,313.87,,304.98,324.34,295.75,323.14,335.68,342.21,362.58
2025-05-23 22:00:30.927000,L8,,,,,,,376.27,373.60,373.55,362.43,362.94,364.38,358.96,361.78,378.88,381.09,374.01,363.81,376.25,386.73
2025-07-18 22:00:52.463000,L9,364.03,351.60,360.80,357.98,365.09,341.65,332.47,333.85,348.72,351.64,361.51,349.29,339.66,331.44,344.62,338.23,345.77,347.58,362.42,362.30
2025-07-26 22:00:56.360000,L8,342.95,341.74,353.19,333.09,343.43,316.09,,,304.90,310.06,334.92,326.63,292.54,306.06,324.49,310.09,327.46,338.54,354.26,361.62
2025-10-14 22:01:19.534000,L8,354.43,354.68,358.89,355.26,349.04,328.73,315.36,,,,,,,,,,,,,
2025-10-30 22:01:20.659000,L8,371.74,355.20,361.11,361.32,361.01,332.74,318.89,317.58,322.32,324.65,342.09,332.74,319.98,319.17,354.90,327.76,350.86,352.83,362.11,368.31
