dates,satname,nzd0554-0000,nzd0554-0001,nzd0554-0002,nzd0554-0003,nzd0554-0004,nzd0554-0005,nzd0554-0006,nzd0554-0007,nzd0554-0008,nzd0554-0009,nzd0554-0010,nzd0554-0011,nzd0554-0012,nzd0554-0013,nzd0554-0014,nzd0554-0015,nzd0554-0016,nzd0554-0017,nzd0554-0018,nzd0554-0019,nzd0554-0020,nzd0554-0021,nzd0554-0022,nzd0554-0023,nzd0554-0024,nzd0554-0025,nzd0554-0026,nzd0554-0027,nzd0554-0028,nzd0554-0029,nzd0554-0030,nzd0554-0031,nzd0554-0032,nzd0554-0033
2003-03-21 22:09:27.545000,L7,420.95,483.50,496.85,495.69,478.57,401.32,524.80,506.88,495.53,484.67,431.19,522.36,488.61,479.39,483.27,428.59,427.43,425.14,409.67,405.90,409.51,454.09,461.17,473.05,486.16,487.85,491.73,493.95,478.72,471.47,464.09,457.02,449.09,454.57
2003-08-13 21:51:32.649000,L5,,,,,,250.04,272.05,212.18,196.50,175.38,195.47,214.96,197.91,193.05,240.01,264.81,266.05,261.72,263.34,270.71,275.44,279.89,292.20,299.57,307.57,309.12,300.57,313.29,303.45,288.22,277.96,226.89,,
2003-10-07 21:58:35.519000,L5,246.99,270.35,280.23,278.82,271.20,289.60,304.51,308.54,301.07,302.92,307.54,309.98,311.21,305.81,307.35,308.35,306.60,301.52,305.09,304.25,312.73,318.80,328.18,337.16,342.94,341.51,343.78,344.87,341.18,328.68,320.79,299.52,273.24,227.62
2003-11-17 21:52:57.120000,L5,301.44,313.37,310.84,313.83,317.76,348.21,366.79,353.84,340.23,335.73,331.81,330.32,333.37,344.55,335.27,334.96,324.59,325.68,330.42,334.23,344.63,348.46,361.30,380.47,388.79,385.47,386.91,379.71,359.90,352.01,338.66,333.19,313.47,296.32
2003-12-26 21:59:30.091000,L5,248.66,269.83,279.86,280.62,273.43,291.14,308.28,308.33,300.45,296.09,313.06,312.82,313.86,311.81,313.26,315.79,313.89,309.81,309.83,317.80,312.17,321.36,330.35,339.10,345.53,344.42,346.59,346.12,337.04,335.05,330.53,312.08,288.46,242.80
2004-01-20 21:53:24.777000,L5,256.28,276.40,287.06,283.18,277.10,294.37,314.74,314.88,307.67,306.12,309.16,310.35,311.52,309.51,310.54,312.89,305.52,304.10,299.57,310.16,318.34,326.53,338.17,342.23,352.31,355.21,358.43,356.84,346.43,334.61,327.45,308.97,287.63,235.47
2004-01-27 21:59:38.149000,L5,204.63,225.07,244.45,231.45,165.28,211.13,271.06,272.90,215.76,,,,264.83,266.08,257.22,263.22,261.76,260.19,260.24,268.63,276.07,284.08,295.15,300.40,318.26,315.48,318.25,318.48,309.44,294.66,283.66,256.76,,
2004-03-31 21:59:59.745000,L5,,,,,224.57,244.28,262.48,264.79,183.29,189.03,195.96,187.70,196.04,192.24,266.62,261.00,256.19,249.54,254.95,263.25,271.86,275.11,289.28,292.26,296.14,302.69,305.71,309.84,300.96,290.61,277.78,246.69,,
2004-04-25 21:54:35.260000,L5,,,,,,,,,,,,,177.14,185.13,175.69,230.05,194.97,174.69,254.82,265.03,272.21,284.26,293.64,295.96,282.25,295.48,240.20,270.30,292.98,285.53,275.69,231.78,,
2004-05-02 22:00:57.398000,L5,,,,,,,,,,,149.23,184.55,181.78,171.96,169.97,210.75,199.32,250.59,257.58,269.88,271.72,276.06,276.44,288.56,256.60,242.45,287.81,260.32,243.04,218.50,186.52,229.23,,
2004-05-18 22:01:26.569000,L5,,,,,,,,,178.88,166.32,188.46,190.45,179.40,161.44,172.62,185.63,186.32,167.85,,,198.59,224.07,287.95,147.61,,201.99,224.25,217.78,296.44,287.57,272.44,210.30,,
2004-07-30 21:57:15.668000,L5,,,,,,,,,,,182.12,199.30,183.75,187.32,173.44,238.01,196.32,169.34,,,,,191.89,179.82,278.03,216.35,146.58,168.54,294.65,281.88,266.37,200.01,,
2004-07-30 21:57:39.499000,L5,,,,,,,,,,,193.83,199.17,182.64,184.18,161.36,239.84,195.20,167.64,,266.87,270.14,241.15,281.86,183.45,242.68,217.20,199.61,,292.98,281.16,264.13,195.82,,
2004-10-18 21:59:11.702000,L5,245.69,268.78,279.21,279.03,271.38,287.75,305.34,307.15,303.27,301.07,305.34,307.53,304.83,305.75,304.48,305.91,304.66,300.16,297.36,303.56,310.64,320.82,329.22,337.76,343.91,344.65,347.85,351.13,335.40,327.37,313.70,301.20,269.46,231.83
2004-10-18 21:59:35.533000,L5,244.50,266.28,276.54,274.88,268.21,285.84,301.54,304.43,301.25,298.63,301.89,304.57,302.31,304.51,302.34,303.92,302.85,296.54,295.01,301.30,307.86,318.36,325.78,335.47,342.22,341.47,346.78,348.94,333.55,325.57,311.64,299.06,267.41,228.70
2005-01-13 22:06:52.927000,L5,257.52,278.31,283.12,272.35,273.34,285.24,302.45,304.95,298.84,293.57,294.66,299.20,303.67,310.11,310.61,313.43,309.03,309.24,309.93,313.86,323.01,333.64,333.84,335.40,344.96,343.85,341.78,345.74,331.92,320.48,318.92,309.00,288.65,241.08
2005-02-14 22:07:21.106000,L5,195.89,241.85,255.65,252.07,248.14,264.60,267.01,270.24,258.63,261.02,261.23,268.78,269.29,260.74,188.19,140.63,267.35,270.05,273.72,280.63,288.11,298.33,306.07,275.13,288.26,304.71,308.01,310.13,298.17,285.37,275.68,253.82,178.60,165.85
2005-06-15 22:02:10.206000,L5,,,,,,,,,,,,,180.92,163.21,164.00,209.37,190.32,172.74,171.25,271.30,272.63,277.97,283.73,137.21,188.18,180.55,231.46,299.67,304.20,290.86,278.92,225.33,,
2005-06-15 22:02:34.179000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.96,269.08,211.45,,
2005-08-09 22:08:46.932000,L5,,,,,,258.32,277.09,274.46,201.37,161.47,198.86,223.46,196.14,175.46,175.53,258.93,253.86,253.90,257.17,261.77,264.92,293.03,298.13,294.32,312.76,308.67,310.76,319.43,309.63,292.87,273.29,229.65,,
2005-09-10 22:08:55.708000,L5,,,,,,251.90,264.27,260.92,196.03,176.13,195.46,223.16,251.82,244.65,180.54,255.23,208.77,251.42,257.72,267.37,273.61,285.69,286.19,295.08,302.28,306.84,306.24,292.56,293.21,277.00,268.01,226.35,,
2005-10-05 22:02:41.026000,L5,,,,,,,,,,,,,,,,,,,232.79,256.01,267.60,278.34,288.63,294.55,305.81,306.73,311.54,310.13,304.35,283.56,272.85,245.91,,
2005-11-06 22:02:46.848000,L5,253.83,270.16,278.97,277.93,270.26,287.59,303.72,304.48,300.99,294.68,297.88,302.54,308.35,308.98,309.40,306.86,308.74,305.56,306.61,311.63,317.39,319.03,329.16,338.07,343.70,340.79,344.55,344.66,331.40,323.59,319.71,309.87,279.51,235.48
2005-11-13 22:09:08.414000,L5,246.82,266.73,277.18,274.66,277.69,297.60,315.45,313.92,307.69,306.24,309.27,310.63,313.58,309.90,301.96,300.44,301.45,297.86,297.87,304.75,311.97,320.28,331.31,342.12,353.28,354.32,354.77,355.46,347.93,333.00,325.63,308.41,270.85,228.77
2006-02-17 22:11:22.491000,L5,255.92,273.31,283.69,277.91,274.77,291.64,311.01,309.85,303.37,300.55,301.40,306.19,305.26,305.40,305.89,305.83,304.64,300.41,299.39,306.03,314.19,323.93,333.20,342.83,351.12,347.58,346.85,349.99,340.48,329.43,318.13,305.52,279.33,236.73
2006-04-15 22:06:18.610000,L5,209.00,243.95,251.57,214.93,239.40,263.18,279.86,281.34,265.52,269.09,266.52,274.40,271.72,269.99,275.29,275.87,275.24,268.13,268.46,277.26,281.70,284.51,290.53,286.72,292.74,203.98,217.53,187.08,,,,,,
2006-04-15 22:06:42.440000,L5,246.44,269.13,279.28,270.55,273.05,294.11,307.81,305.74,300.02,295.39,297.54,301.82,300.44,298.91,302.64,304.07,300.60,299.06,298.07,310.96,315.20,325.37,337.44,348.59,354.81,357.03,356.33,355.18,346.67,336.12,329.88,309.77,290.80,259.29
2006-04-22 22:12:36.093000,L5,,,,,,244.36,267.27,256.35,201.57,207.68,204.60,210.44,191.05,190.66,259.37,255.21,242.97,260.31,253.38,265.26,268.18,276.31,288.34,293.56,294.44,302.60,302.93,309.43,300.29,291.68,279.72,227.38,,
2006-06-02 22:07:00.083000,L5,,,,,,,,,,,,,177.01,160.46,150.64,177.64,186.34,149.24,,,,,201.72,276.38,,275.60,300.06,281.96,182.44,277.92,268.95,196.06,,
2006-06-25 22:13:31.961000,L5,,,,,,,,,,,,170.27,190.91,143.78,159.40,195.29,194.64,257.13,255.72,269.85,274.70,,,,,168.13,255.98,217.47,302.68,294.86,272.26,225.36,,
2006-07-27 22:13:58.731000,L5,,,,,,,,,,,,,179.15,159.58,172.44,256.34,181.00,169.62,,,,275.09,288.22,183.16,,298.09,219.35,230.00,251.38,234.31,183.96,227.70,,
2006-08-05 22:07:55.109000,L5,,,,,,,,168.06,192.25,176.92,207.33,195.04,181.11,179.73,170.81,244.84,197.06,177.58,256.20,264.98,262.40,269.24,281.70,218.07,289.89,304.23,236.32,300.36,296.29,283.48,270.86,225.18,,
2006-08-05 22:08:18.939000,L5,,,,,,,,,,,,,182.56,176.32,163.03,193.25,164.50,165.10,,,,,,,,,231.12,192.82,194.63,286.30,274.11,224.18,,
2006-08-28 22:14:23.601000,L5,,,,,,,267.54,193.72,205.14,192.05,192.10,172.30,181.89,176.75,174.24,243.58,207.06,164.57,249.58,268.63,278.50,286.66,292.78,295.62,311.41,312.06,312.29,291.49,285.65,273.95,260.22,230.26,,
2006-09-06 22:08:43.357000,L5,207.34,239.81,251.23,250.18,227.16,269.03,286.39,286.78,235.69,275.42,267.25,284.75,281.70,259.39,238.15,272.62,268.23,270.09,265.45,279.33,287.64,291.56,303.59,316.03,324.16,326.21,327.91,327.28,316.22,305.88,290.64,256.70,142.06,
2006-09-13 22:14:35.259000,L5,205.17,237.19,245.47,242.37,221.29,244.81,259.52,258.62,216.37,200.57,243.92,249.67,251.91,257.21,248.23,265.52,261.27,264.07,264.73,275.58,283.76,288.83,301.21,305.38,304.38,301.37,297.41,298.66,292.17,275.44,264.49,207.67,,
2007-02-04 22:15:45.266000,L5,204.81,227.77,240.72,233.13,168.29,232.48,252.90,256.25,197.80,196.83,181.38,151.34,168.43,166.47,163.32,170.07,233.55,235.69,243.32,257.46,187.99,219.56,226.26,243.26,175.20,153.96,240.69,277.87,256.53,232.38,191.16,243.12,,
2008-11-14 21:58:16.111000,L5,254.67,278.70,291.35,288.84,285.72,301.24,318.03,317.66,311.57,308.45,305.86,306.60,308.15,306.60,306.40,309.90,306.57,305.57,303.34,314.80,325.57,331.84,344.59,351.34,350.19,343.03,343.73,349.65,335.50,323.53,317.65,305.16,285.31,248.40
2010-02-05 22:05:29.575000,L5,209.95,238.01,247.90,239.97,231.94,254.94,264.65,180.63,200.54,192.53,175.63,191.63,250.94,248.78,184.37,243.61,254.27,260.68,258.14,273.59,274.54,286.06,290.91,295.35,303.30,293.15,277.88,292.97,284.24,273.67,265.70,247.94,,
2010-10-26 22:10:38.745000,L5,216.71,239.63,250.95,243.08,244.34,264.08,277.61,279.02,273.36,272.19,287.83,288.97,289.31,288.36,291.57,289.11,286.68,285.19,283.78,294.54,290.51,297.96,305.91,308.44,312.59,312.68,310.79,318.55,319.08,311.41,303.74,290.66,263.86,217.29
2010-11-27 22:10:35.713000,L5,,,,,225.79,239.70,279.43,264.28,,,,,,,,,,,,,172.13,306.66,299.67,299.11,289.13,277.99,194.19,,,,247.25,245.57,238.85,215.07
2010-12-22 22:04:29.137000,L5,215.97,239.27,250.83,246.94,238.34,254.37,267.69,267.31,250.40,191.80,195.11,,,223.52,220.20,207.39,237.95,263.70,262.82,271.29,280.26,288.15,298.85,298.11,302.15,294.28,286.33,292.73,,,,,,
2013-05-11 22:22:42.945000,L8,196.51,229.62,238.49,215.65,250.71,265.78,281.51,280.53,276.32,274.77,276.85,282.05,280.91,276.41,282.98,276.87,275.38,273.86,270.21,279.42,285.17,293.01,297.54,305.47,307.82,309.58,310.45,313.33,305.39,291.03,281.33,266.78,254.65,226.80
2013-10-02 22:22:40.460000,L8,210.90,243.20,248.91,247.90,244.50,259.45,277.46,279.54,271.10,271.53,273.65,276.52,278.87,273.79,274.91,272.39,271.78,268.79,267.37,276.01,281.02,291.92,296.35,299.43,302.61,299.67,302.31,309.27,300.48,283.02,278.80,265.65,248.09,210.65
2013-10-18 22:22:37.411000,L8,191.24,217.34,226.79,224.66,183.17,178.39,250.22,236.98,181.15,154.08,184.19,180.33,182.33,165.35,251.35,252.78,251.71,248.79,247.72,254.86,258.78,269.63,273.05,262.44,271.70,275.29,268.43,283.63,275.28,259.44,257.45,212.07,,
2013-11-03 22:22:32.045000,L8,,,,433.94,428.60,423.21,398.85,366.71,275.34,269.89,269.02,273.18,272.36,266.88,263.25,265.17,265.28,261.85,260.41,264.64,263.03,264.65,273.11,297.30,299.29,296.56,299.02,305.01,294.87,279.91,275.05,264.02,246.26,210.71
2014-02-23 22:21:32.043000,L8,188.43,214.37,227.20,222.12,183.83,,,163.58,165.03,149.67,168.03,176.45,178.04,154.87,161.43,246.09,238.67,246.82,244.44,251.98,257.35,218.28,273.50,265.48,281.06,280.39,275.69,273.76,274.10,257.56,255.79,210.60,,
2014-03-11 22:21:19.920000,L8,190.61,216.00,226.56,220.05,177.38,236.75,173.35,253.60,178.51,141.81,173.80,173.51,182.09,157.78,254.27,255.10,239.73,249.69,248.46,257.33,260.85,272.51,281.01,276.07,281.76,283.04,282.58,286.36,275.61,260.22,258.27,217.96,,
2014-07-17 22:20:39.943000,L8,,,,,,,,,,,190.66,167.26,187.51,163.83,156.68,258.22,190.64,252.05,253.28,262.99,261.50,273.43,280.72,258.12,256.68,290.04,275.01,291.63,282.76,269.46,263.84,210.44,,
2014-08-18 22:20:51.886000,L8,,,,,,240.76,259.14,259.28,,,177.53,181.30,185.86,162.65,255.81,256.32,253.42,253.78,251.87,261.36,261.31,274.10,276.67,256.52,241.47,280.99,275.94,295.66,281.76,266.04,261.06,210.62,,
2014-09-19 22:20:54.477000,L8,189.30,217.35,229.50,217.68,179.99,240.25,258.25,256.67,185.58,182.69,206.24,259.49,223.26,246.41,154.49,139.99,177.38,165.57,238.83,255.03,262.39,239.03,274.76,274.51,283.94,283.36,278.50,289.67,278.02,262.53,259.69,214.47,,
2014-11-06 22:21:01.126000,L8,206.16,246.39,250.21,246.07,244.37,256.05,272.30,275.50,267.44,266.67,266.26,271.92,274.41,272.42,273.95,271.59,269.66,266.82,264.99,271.24,277.78,288.74,292.22,296.50,300.62,296.88,299.29,306.08,296.27,281.78,277.14,267.82,248.80,213.84
2015-03-14 22:20:23.206000,L8,203.20,237.43,246.08,245.29,236.04,256.22,273.80,275.60,268.24,266.53,268.66,274.11,276.00,273.71,274.78,272.04,271.15,268.31,266.31,273.49,279.18,290.22,294.60,298.54,302.87,300.91,302.24,308.44,299.57,283.67,277.82,266.86,251.01,217.03
2015-05-01 22:20:00.344000,L8,,,,,,241.96,179.57,260.25,184.00,178.67,199.05,260.61,261.32,256.84,263.94,260.04,259.27,257.31,254.82,263.33,267.55,275.83,282.70,282.06,285.48,289.63,287.70,297.43,284.27,269.36,268.59,223.15,,
2015-06-27 22:13:58.027000,L8,,,,,,,,,,,172.59,168.07,187.68,161.52,262.04,258.38,260.70,256.46,256.13,266.28,256.96,248.14,279.27,213.00,,265.74,284.95,297.29,249.76,215.14,187.74,199.50,,
2015-06-27 22:14:21.998000,L8,,,,,,258.84,277.77,280.10,278.06,283.06,278.64,285.32,281.12,278.06,284.07,277.89,279.34,275.26,275.50,281.56,287.81,297.67,302.49,307.74,310.01,311.75,313.10,314.67,317.64,293.58,283.05,260.77,255.94,223.07
2015-07-04 22:20:14.053000,L8,,,,,,,,,,,179.66,183.55,186.49,165.16,159.38,259.01,255.99,253.84,255.33,264.06,260.58,275.01,278.63,260.55,239.69,278.93,282.55,298.13,285.67,271.08,264.55,198.84,,
2015-07-29 22:14:13.585000,L8,316.33,323.40,300.33,258.25,260.58,274.62,305.71,342.10,320.81,293.78,328.54,338.53,332.05,291.39,287.22,284.63,285.90,282.18,295.23,321.55,309.99,331.19,320.80,324.95,342.38,339.02,338.72,326.43,359.96,394.24,347.62,312.13,387.02,371.04
2015-08-21 22:20:33.210000,L8,,,,,,,,,,,184.38,179.00,182.99,166.51,164.79,255.71,190.66,249.86,163.35,253.78,258.75,213.46,273.29,213.86,150.33,278.06,276.44,286.75,279.34,263.99,258.59,213.17,,
2015-10-24 22:20:52.499000,L8,208.24,247.35,247.61,246.71,244.88,257.33,272.13,274.46,270.95,268.38,270.72,274.99,275.08,269.00,278.18,273.28,270.47,266.26,263.51,253.39,255.15,245.49,,,,,,,,,150.77,160.79,252.00,211.63
2015-11-18 22:14:44.822000,L8,184.95,213.44,224.25,218.31,180.73,,149.71,166.01,171.91,176.34,183.17,183.35,179.05,158.30,170.48,237.37,188.33,244.55,234.99,248.72,252.70,238.29,263.95,257.40,250.00,270.21,264.82,276.96,272.98,255.25,253.30,,,
2015-11-18 22:15:08.789000,L8,213.02,242.21,247.21,246.08,246.31,260.01,271.46,273.21,268.29,266.48,269.99,273.84,275.12,271.79,275.67,273.69,270.84,267.47,264.19,269.59,277.24,285.03,289.22,285.64,299.55,291.49,293.00,309.55,297.75,281.50,277.72,,,
2016-03-16 22:20:36.438000,L8,,,,,,,,135.07,169.21,149.37,179.73,164.54,179.35,240.08,158.47,253.13,241.36,245.49,238.68,250.77,253.94,205.77,267.38,259.45,235.98,266.21,233.25,278.78,273.87,258.26,255.85,214.84,,
2016-05-03 22:20:25.006000,L8,196.56,229.85,237.21,233.07,233.01,255.75,271.48,273.58,267.97,268.32,269.66,268.22,270.26,266.67,272.18,257.60,262.01,261.58,250.50,237.72,277.97,284.12,290.79,294.08,298.97,296.16,293.98,306.89,298.33,287.35,276.80,266.58,245.83,213.35
2016-05-12 22:14:08.416000,L8,,,,,,,,,,,,,,,,,,,,255.84,258.41,272.32,276.26,211.09,240.43,275.21,274.97,293.67,284.69,273.16,267.49,219.90,,
2016-05-12 22:14:32.383000,L8,,,,,,,,,,,,,,,,,,,,,,261.59,273.94,208.80,202.44,202.41,269.25,248.72,283.70,271.98,265.54,217.97,,
2016-07-06 22:20:41.229000,L8,,,,,,,,,,,159.97,154.75,185.05,154.52,152.79,255.51,183.64,251.60,169.72,258.05,248.95,268.10,271.48,179.27,,,156.57,288.00,283.57,269.64,264.23,197.57,,
2016-09-01 22:14:48.072000,L8,172.55,212.90,211.90,187.93,,,,,,,165.82,176.34,179.52,161.77,251.60,254.29,251.84,250.90,248.49,253.41,258.96,268.11,272.68,214.42,241.51,264.91,217.69,286.60,278.38,264.12,259.78,,,
2016-09-01 22:15:12.040000,L8,,,,,,,,,,,188.83,241.28,261.59,248.29,256.51,256.28,254.09,253.23,250.82,255.15,261.44,270.99,275.44,267.24,259.18,273.71,274.46,288.82,280.83,266.41,261.73,,,
2016-09-08 22:21:00.541000,L8,,,,,,224.73,249.38,252.77,184.45,184.38,239.74,248.27,246.59,250.48,254.87,256.22,254.05,250.99,250.46,247.41,,219.17,269.80,265.89,280.88,273.83,271.19,286.76,281.38,265.88,260.89,216.15,,
2017-01-30 22:20:50.623000,L8,203.75,236.55,247.09,248.14,245.71,253.41,267.62,268.16,263.78,262.52,266.39,271.04,273.27,268.33,268.08,268.58,267.47,264.34,261.64,265.98,273.46,283.66,287.24,282.66,295.76,285.67,285.72,303.13,295.54,281.91,277.16,266.09,245.83,214.07
2017-04-04 22:20:20.280000,L8,,,,,,,151.85,206.14,208.89,254.14,253.85,260.45,262.23,241.04,251.77,253.50,248.24,253.22,251.82,257.35,264.33,272.24,276.55,274.00,284.49,276.42,276.33,291.22,195.21,,,,,
2017-08-03 22:14:35.682000,L8,,,,,,,,,,,,,172.93,156.64,155.03,256.50,189.95,252.65,251.23,256.20,252.11,219.87,269.36,211.96,200.39,181.91,207.92,247.88,281.84,266.33,261.88,214.66,,
2017-08-03 22:14:59.649000,L8,,,,,,,,,,,,,179.32,158.18,156.71,257.37,190.88,254.00,252.11,257.75,253.78,270.72,271.95,213.35,203.33,203.53,213.15,275.34,282.86,267.16,263.21,216.01,,
2017-09-27 22:21:00.343000,L8,,,,,,235.20,171.89,250.73,175.40,150.32,206.03,233.85,231.01,249.53,253.39,254.17,251.73,249.52,247.91,251.59,258.74,267.02,270.59,259.59,254.15,255.15,234.59,279.85,276.55,263.26,259.26,217.36,,
2017-10-29 22:21:05.518000,L8,200.53,233.42,244.83,245.96,231.48,253.40,267.24,266.92,265.16,261.94,266.26,271.76,271.16,269.54,269.61,268.38,268.01,263.61,261.31,266.31,272.94,282.24,286.43,283.68,294.09,285.07,285.66,304.55,296.19,283.15,277.13,264.79,245.44,218.84
2017-12-25 22:14:47.702000,L8,230.33,259.54,263.58,264.14,254.61,271.90,282.68,280.57,279.14,275.49,278.28,283.44,287.43,277.65,,,,,257.95,284.33,274.79,286.56,293.90,281.49,302.40,289.19,301.79,305.29,289.57,276.65,273.55,263.54,247.35,231.26
2017-12-25 22:15:11.673000,L8,227.22,257.00,261.20,262.93,251.27,269.14,280.02,278.33,276.29,272.48,274.90,279.04,281.89,274.69,,,,,,,164.38,143.79,290.88,233.04,299.67,286.43,295.10,301.36,287.83,273.84,271.17,261.85,245.13,227.55
2018-01-01 22:20:56.342000,L8,213.89,248.03,256.81,252.07,241.54,262.58,271.76,270.91,267.72,265.14,269.85,273.67,275.07,273.86,271.93,269.87,270.52,267.06,264.07,267.14,276.68,286.57,287.75,284.99,296.93,287.37,288.80,305.68,298.69,284.40,280.35,268.64,250.84,218.75
2018-03-06 22:20:26.446000,L8,,,,,,,,,,,181.11,232.61,248.33,240.70,221.81,251.91,241.25,247.61,246.86,248.04,251.26,222.22,267.05,174.20,246.18,251.03,236.63,278.69,274.85,258.23,255.85,212.12,,
2018-07-12 22:19:56.652000,L8,,,,,,,,,,,186.78,260.80,264.05,243.75,256.00,259.37,261.58,254.10,253.63,261.34,260.38,274.89,282.20,179.20,230.04,264.53,219.26,295.02,284.65,274.11,269.38,210.85,,
2018-07-21 22:13:49.390000,L8,,,,,,244.81,260.52,264.44,,,191.93,186.07,185.16,249.71,158.03,258.97,260.47,259.66,255.06,262.14,263.38,276.88,280.78,260.64,248.10,197.20,214.41,192.32,182.87,,,,,
2018-07-21 22:14:13.362000,L8,,,,,,,,,,,,,171.07,146.34,151.16,212.32,186.97,253.14,167.97,255.14,254.65,273.17,266.41,171.70,,,,,,,,,,
2018-11-10 22:14:32.733000,L8,209.46,236.28,247.09,246.74,246.85,257.22,269.80,272.84,268.28,264.18,268.99,274.39,275.91,272.61,271.82,269.72,269.74,266.62,262.99,266.15,274.53,285.15,288.26,284.24,296.13,286.96,289.44,306.00,298.20,284.79,279.51,266.19,248.38,218.75
2018-11-10 22:14:56.700000,L8,209.00,235.96,246.94,246.73,246.38,257.07,269.53,272.45,268.04,263.75,268.63,273.96,275.65,272.63,271.51,269.39,269.44,266.39,262.81,265.64,274.31,284.97,288.14,283.89,295.95,286.69,289.03,305.66,297.88,284.69,279.13,265.91,248.00,218.58
2019-02-05 22:20:33.244000,L8,243.12,249.64,253.69,256.16,239.41,264.15,272.24,269.59,267.35,262.08,264.00,269.19,269.85,265.97,266.91,265.87,262.05,257.15,261.11,270.16,278.06,287.55,292.76,288.42,299.25,288.78,292.30,309.61,300.85,289.23,283.99,270.41,252.24,224.33
2019-02-21 22:20:30.485000,L8,213.97,247.95,263.21,259.95,256.05,263.51,282.39,194.79,,404.67,274.86,276.56,277.95,276.49,275.30,272.23,273.79,269.01,266.08,271.37,277.12,287.85,291.05,283.55,293.23,286.08,285.75,305.24,299.88,294.55,,,,
2019-05-28 22:20:29.609000,L8,,,,,,,,,,,171.04,142.66,175.71,146.07,152.23,252.81,184.54,251.45,230.58,255.42,252.57,214.71,190.32,,192.56,225.93,209.27,282.45,281.75,271.43,266.16,203.07,,
2020-01-23 22:20:55.593000,L8,192.07,218.86,233.90,227.29,217.55,239.53,248.86,252.31,164.61,246.05,250.19,257.75,260.00,251.15,255.13,253.79,252.36,250.68,246.24,250.11,257.98,266.98,271.14,203.11,199.77,,,273.65,275.15,257.42,253.70,,,
