dates,nzd0350-0000,nzd0350-0001,nzd0350-0004,nzd0350-0005,nzd0350-0006,nzd0350-0007,nzd0350-0008,nzd0350-0009,nzd0350-0010,nzd0350-0011,nzd0350-0012,nzd0350-0014,nzd0350-0015,nzd0350-0016,nzd0350-0017,nzd0350-0002,nzd0350-0003,nzd0350-0013,satname
2002-12-26 21:49:23+00:00,311.08,,,334.25,,,324.32,,237.93,312.96500000000003,304.275,211.18,266.24,,321.08,,,300.34000000000003,L7
2003-01-02 21:55:34+00:00,311.08,,,334.25,,,324.32,,237.93,312.96500000000003,304.275,211.18,266.24,,333.62,344.35,,300.34000000000003,L7
2003-01-27 21:49:33+00:00,311.08,,,334.25,336.08,285.34,315.495,,238.54000000000002,303.80333333333334,301.22666666666663,204.34666666666666,257.875,306.3,333.62,344.35,,300.34000000000003,L7
2003-02-19 21:55:54+00:00,296.64,,,334.25,336.08,285.34,315.495,,238.54000000000002,307.6125,292.84749999999997,202.63,258.49,294.855,322.45,344.35,,298.71,L7
2003-10-18 21:39:00+00:00,,,,,,,,,,,,,,271.44,304.22,,,,L5
2003-12-21 21:39:43+00:00,,,,,,,,,,,,,,265.25,310.49,,,,L5
2004-02-23 21:40:02+00:00,,,,,,,,,,,,,,265.25,288.4866666666667,,,,L5
2004-04-02 21:46:30+00:00,,,,,,,,,,,,,,265.25,280.6125,,,,L5
2004-05-20 21:47:56+00:00,,,,,,,,,,,,,,263.95,270.78,,,,L5
2004-08-24 21:50:29+00:00,,,,,,307.16,,,231.55,310.31,292.98,194.85,260.98,298.13,281.28,,,255.73,L5
2005-01-15 21:53:21+00:00,,,,,,301.37,,,208.97,310.3,292.98,190.535,266.645,321.905,323.445,,,258.59,L5
2005-02-09 21:47:31+00:00,,,,,332.01,303.3866666666667,291.47,,189.99666666666667,294.89000000000004,292.98,186.4433333333333,261.0566666666667,319.05333333333334,331.6066666666666,,,248.39000000000001,L5
2005-03-13 21:47:59+00:00,,,,,332.01,301.5,291.47,,169.22,287.18000000000006,,177.63666666666666,261.095,303.53666666666663,332.87999999999994,,,244.72000000000003,L5
2005-04-05 21:54:19+00:00,,,,,332.01,301.5,291.47,,169.22,287.18000000000006,,177.63666666666666,261.095,302.5,332.87999999999994,,,244.72000000000003,L5
2005-11-08 21:49:16+00:00,,,,,,,,,,,,,234.79,296.7,333.61,,,,L5
2006-01-27 21:51:10+00:00,,,,,,,,,,,,,234.79,279.56,331.505,,,,L5
2006-09-15 22:01:03+00:00,,,,,,,,,,,,,,239.91,,,,,L5
2006-12-29 21:55:50+00:00,,,,,,,,,,,,,164.59,259.685,318.81,,,,L5
2007-01-21 22:02:09+00:00,,,,,,,,,,,,167.31,178.93,276.77666666666664,301.52,,,,L5
2007-01-30 21:56:00+00:00,,,,,,,,,,,,167.05,181.94000000000003,282.7725,312.73333333333335,,,,L5
2007-02-06 22:02:11+00:00,,,,,,,,,186.3,302.13,288.95,170.22666666666666,186.3425,287.176,314.89,,,,L5
2008-12-25 21:51:46+00:00,,,,,,,,,193.62,261.25,277.28,173.23,239.48,336.07,329.58,,,240.76,L5
2010-01-29 21:58:05+00:00,,,,,,,316.38,,200.09,269.37,278.47,178.96,240.98,,331.61,,,245.23,L5
2010-10-12 21:57:13+00:00,,,,,,,,,193.37,247.57,,,234.36,310.26,,,,,L5
2011-01-09 21:50:58+00:00,,,,,,,,,182.07999999999998,251.595,261.86,176.54,221.38,315.075,334.1,,,241.64,L5
2011-09-13 21:55:45+00:00,,,,,,,,,,,,,,291.99,,,,,L5
2013-06-30 22:09:11+00:00,,,,,,,,,,,,,,266.41,,,,,L8
2013-11-30 22:02:40+00:00,,,,,,,,,,279.53,258.79,,199.5,272.0,302.19,,,,L8
2014-01-24 22:08:21+00:00,,,163.04,,,274.23,315.76,,,286.62,242.22000000000003,,219.735,277.59,301.58000000000004,,,252.44,L8
2014-02-02 22:02:05+00:00,,,163.04,,,274.23,315.76,,,286.62,242.22000000000003,,219.735,261.78499999999997,300.44,,,252.44,L8
2014-03-13 22:07:45+00:00,,,166.2,317.9,,275.39,315.76,269.87,,292.8933333333333,242.22000000000003,,225.72333333333333,261.78499999999997,299.52250000000004,,,259.16499999999996,L8
2014-07-03 22:07:01+00:00,,,166.2,317.9,,275.39,315.76,269.87,,299.575,225.65,,238.83499999999998,238.70499999999998,298.6333333333334,,,259.16499999999996,L8
2014-08-04 22:07:14+00:00,,,166.085,317.9,,276.55,,269.87,,305.44,,,237.7,232.095,286.445,,,265.89,L8
2014-08-13 22:01:06+00:00,349.39,,166.085,317.9,322.19,280.22,,269.87,,291.775,,216.94,227.26999999999998,232.095,291.2,,,250.885,L8
2014-09-30 22:01:12+00:00,347.115,,162.81,,322.935,280.96500000000003,,,,278.84000000000003,,216.94,212.20499999999998,242.48000000000002,292.75,,,235.88,L8
2014-11-17 22:01:14+00:00,344.1233333333333,,162.81,,323.74333333333334,281.3666666666667,,,151.0,279.52666666666664,263.59,217.88,210.75666666666666,245.4625,295.9275,,,239.68,L8
2015-01-27 22:07:11+00:00,344.1233333333333,,162.81,,323.74333333333334,281.3666666666667,,,170.42000000000002,279.52666666666664,250.31999999999996,217.88,210.75666666666666,246.465,290.224,,,239.68,L8
2015-02-28 22:07:00+00:00,341.48999999999995,,,,324.52,280.105,,,170.42000000000002,288.6466666666667,250.31999999999996,218.82,207.71499999999997,251.0333333333333,294.285,,,243.48,L8
2015-03-09 22:00:42+00:00,344.77,330.97,,,324.52,280.105,328.84,,170.42000000000002,289.5375,250.31999999999996,218.82,207.71499999999997,251.0333333333333,300.528,339.78,350.07,249.29500000000002,L8
2015-05-28 22:00:07+00:00,351.33,330.97,,,,,328.84,,189.84,298.84000000000003,237.05,,,235.44,284.7725,339.78,350.07,255.11,L8
2015-09-24 22:07:13+00:00,,,,,,,,,,,,,,,237.4,,,,L8
2015-10-10 22:07:14+00:00,,,,,,242.51,,,188.63,,254.72,,,234.5,245.07333333333335,,,,L8
2015-12-29 22:07:21+00:00,,,,,,242.51,293.44,,191.595,304.29,255.27499999999998,191.53,238.35,240.43,262.3333333333333,,,,L8
2016-03-02 22:07:07+00:00,,,,,,242.51,293.44,,191.595,303.34000000000003,266.0433333333333,191.53,238.35,240.43,262.3333333333333,,,263.19,L8
2016-03-18 22:07:01+00:00,,,,,,242.51,293.44,,191.595,303.34000000000003,266.0433333333333,191.53,238.35,236.5566666666667,268.155,,,263.19,L8
2016-10-12 22:07:33+00:00,391.49,,,317.08,,244.97,,,194.29,,256.45,,231.09,242.91,289.64,,,,L8
2016-11-22 22:01:23+00:00,391.49,,,317.08,,244.97,,295.8,194.29,286.44,267.265,230.78,239.15,280.355,301.66999999999996,,,247.6,L8
2016-12-15 22:07:29+00:00,391.49,,159.16,257.45,,244.97,315.08,295.8,194.29,297.91999999999996,269.3,234.685,239.48333333333335,299.5133333333333,301.81666666666666,,,231.155,L8
2017-01-16 22:07:22+00:00,374.645,,161.14999999999998,257.45,,244.97,311.565,295.8,194.29,300.93333333333334,269.3,221.29333333333332,239.0,300.6525,302.98,,,225.4333333333333,L8
2017-01-25 22:01:08+00:00,365.9066666666667,,161.14999999999998,249.42,336.42,244.97,306.01666666666665,304.235,204.135,296.385,270.73249999999996,219.6775,238.956,305.02799999999996,306.262,,,231.075,L8
2017-02-10 22:01:00+00:00,362.77250000000004,,161.14999999999998,244.9525,336.96500000000003,244.97,303.77750000000003,304.235,195.42999999999998,293.674,271.28599999999994,220.29000000000002,239.04666666666665,305.755,307.77500000000003,,,234.032,L8
2017-02-26 22:00:55+00:00,357.158,,161.14999999999998,244.9525,336.96500000000003,244.97,303.77750000000003,304.235,195.42999999999998,293.674,271.28599999999994,220.29000000000002,239.04666666666665,305.755,306.1871428571429,,,234.032,L8
2017-06-09 22:06:54+00:00,348.575,,161.14999999999998,220.91,336.96500000000003,,303.77750000000003,312.67,196.0,295.48249999999996,273.96666666666664,217.66750000000002,238.995,301.24199999999996,303.1383333333334,,,230.64000000000001,L8
2017-06-25 22:06:59+00:00,348.575,,163.14,221.84,336.96500000000003,242.85,300.01000000000005,312.67,196.0,290.8433333333333,274.26499999999993,210.69333333333336,234.14499999999998,285.27799999999996,299.8,,,235.95000000000005,L8
2017-07-04 22:00:50+00:00,348.575,,163.14,221.84,336.96500000000003,242.85,300.01000000000005,312.67,196.0,290.8433333333333,274.26499999999993,210.69333333333336,234.14499999999998,277.81666666666666,298.8542857142857,,,235.95000000000005,L8
2017-08-21 22:01:07+00:00,334.7,,,200.61,,242.85,,,,,,,220.75,242.28249999999997,288.89400000000006,,,,L8
2017-09-06 22:01:09+00:00,,,,200.61,,242.85,,,,,,,220.75,241.22199999999998,288.53200000000004,,,,L8
2017-10-24 22:01:21+00:00,,,,200.61,,242.85,,,157.39,281.04,264.27,211.74,221.85,241.22199999999998,291.8966666666667,,,246.62,L8
2017-10-31 22:07:31+00:00,397.42,,,200.61,,242.85,,,170.71499999999997,281.04,259.15,211.74,218.48000000000002,240.93166666666664,292.00428571428574,,,246.62,L8
2017-12-11 22:01:12+00:00,397.42,,,200.61,,242.85,,331.42,170.71499999999997,284.295,267.78333333333336,211.74,226.3275,242.63999999999996,294.195,,,251.32,L8
2018-01-19 22:07:14+00:00,397.42,,,,,,,331.42,171.91,284.295,267.78333333333336,211.74,228.18666666666664,237.4525,295.012,,,251.32,L8
2018-01-28 22:00:58+00:00,397.42,,,,,,,319.70500000000004,167.1675,282.6466666666667,269.1775,208.45499999999998,229.3525,242.914,298.72666666666663,,,251.39666666666668,L8
2018-02-20 22:07:00+00:00,396.52,,,,320.88,,268.02,319.70500000000004,171.832,285.2375,260.338,203.11666666666667,227.744,245.96999999999997,298.9866666666667,,,241.385,L8
2018-03-17 22:00:35+00:00,396.52,,,159.57,316.325,280.3,268.02,319.70500000000004,171.832,278.648,260.815,203.11666666666667,227.744,250.46599999999998,300.0933333333333,,,241.385,L8
2018-04-25 22:06:26+00:00,396.52,,,170.655,316.325,262.04,268.02,319.70500000000004,176.456,271.102,258.95666666666665,198.805,226.512,249.71333333333328,295.99333333333334,,,239.64,L8
2018-08-24 22:00:33+00:00,,,,170.655,311.77,262.04,,,165.93,255.10666666666668,261.52666666666664,,220.055,251.88666666666666,296.47,,,,L8
2018-08-31 22:06:47+00:00,,,,170.655,311.77,262.04,,,165.93,255.10666666666668,261.52666666666664,,220.055,246.33249999999998,291.6825,,,,L8
2018-10-18 22:07:05+00:00,,,,181.74,,243.78,,,172.07666666666668,251.3466666666667,259.87333333333333,,215.77999999999997,242.80749999999998,288.82000000000005,,,,L8
2018-12-21 22:07:06+00:00,,,,,,,301.27,,178.29999999999998,263.55,262.52,185.0,218.86,241.76,292.3875,,,212.03,L8
2019-01-22 22:07:02+00:00,,,,,,,301.27,,178.29999999999998,271.3625,263.645,204.935,222.3125,241.76,293.62199999999996,,,213.15,L8
2019-02-07 22:06:59+00:00,,,,,,,294.66499999999996,303.36,182.3425,274.79200000000003,262.46999999999997,198.42,221.752,244.4375,293.90333333333336,,,213.25666666666666,L8
2019-03-04 22:00:42+00:00,,,,,,,294.66499999999996,316.05,192.67333333333332,277.524,265.308,198.42,226.87199999999999,248.91500000000002,301.314,,,213.25666666666666,L8
2019-05-14 22:06:48+00:00,,,,,,245.43,294.66499999999996,316.05,192.33333333333334,286.6525,267.075,196.355,230.12999999999997,251.03,301.66400000000004,,,212.89,L8
2019-06-15 22:07:03+00:00,,,,,,245.43,294.66499999999996,316.05,210.195,286.6525,267.075,196.355,232.94999999999996,260.87,298.68333333333334,,,212.89,L8
2019-07-17 22:07:10+00:00,,,,,,245.43,288.06,316.05,213.86666666666667,288.8966666666666,269.08,200.14,234.33399999999997,256.0375,298.742,,,213.17666666666665,L8
2019-08-02 22:07:17+00:00,,,,,,245.43,288.06,316.05,213.86666666666667,285.94499999999994,270.11,187.77499999999998,234.74999999999997,251.044,295.06800000000004,,,212.62999999999997,L8
2019-08-27 22:01:14+00:00,,,,,,245.43,,328.74,223.565,283.38,282.45,190.16,239.82999999999996,248.55,295.37,,,211.79,L8
2019-10-05 22:07:36+00:00,,,,,,245.43,,,235.47333333333336,296.02,268.89,190.16,235.29000000000005,248.55,292.062,,,216.95999999999998,L8
2019-10-21 22:07:37+00:00,,,,196.4,,245.43,,,235.47333333333336,296.02,268.89,190.16,235.29000000000005,247.24333333333334,287.11999999999995,,,216.95999999999998,L8
2019-12-08 22:07:32+00:00,381.61,,,196.4,,249.33,,339.75,259.78,295.15999999999997,264.115,,238.06000000000003,246.77400000000003,288.3183333333333,,,217.375,L8
2020-03-06 22:00:58+00:00,381.61,,,196.4,,249.33,,339.75,245.86,291.4166666666667,268.6766666666667,,237.34,240.71,298.9125,,,228.60333333333332,L8
2020-03-13 22:07:06+00:00,381.61,,,196.4,,249.33,,339.75,245.86,291.4166666666667,268.6766666666667,,237.34,240.71,296.38,,,228.60333333333332,L8
2020-04-14 22:06:50+00:00,381.61,,,196.4,,249.33,,339.75,239.145,289.115,268.57,,238.35999999999999,236.885,291.548,,,231.83999999999997,L8
2020-07-12 22:00:54+00:00,,,,,,,,299.14,222.02,283.93,277.8,207.25,222.805,238.335,298.78333333333336,,,238.7,L8
2020-07-19 22:07:07+00:00,,,,,,,,299.14,222.02,283.93,277.8,207.25,222.805,236.76333333333332,293.5125,,,238.7,L8
2020-09-14 22:01:17+00:00,,,,,,,,299.14,,275.37,262.18,207.25,200.72,241.2625,288.7366666666667,,,226.34,L8
2020-10-23 22:07:33+00:00,,,,,,,,299.14,198.6,285.69,264.295,198.58499999999998,217.745,243.99666666666667,293.56,,,223.72,L8
2021-01-11 22:07:26+00:00,,,,,,,,,191.815,268.7,264.295,189.92,219.445,244.59,290.225,,,221.1,L8
2021-02-12 22:07:19+00:00,,,,,,,,,188.47,261.2775,264.295,189.92,217.70333333333335,247.9433333333333,293.53000000000003,,,221.1,L8
2021-02-21 22:01:05+00:00,,,,,,,,,178.3125,262.73199999999997,263.57,189.92,217.70333333333335,248.0075,295.178,,,221.1,L8
2021-03-16 22:07:03+00:00,,,,,,,,,178.3125,267.454,268.86999999999995,228.75,225.78,245.75666666666666,300.78000000000003,,,244.29500000000002,L8
2021-03-25 22:00:51+00:00,,,,,,,,,178.3125,267.5833333333333,269.375,228.75,226.914,248.0025,301.56,,,244.29500000000002,L8
2021-04-17 22:06:54+00:00,,,,,,,,,178.3125,267.5833333333333,269.375,228.75,226.914,248.0025,298.8128571428571,,,244.29500000000002,L8
2021-11-18 22:00:34+00:00,,,,,,,,,,291.68,278.86,308.77,247.49,,,,,264.76,L9
2022-01-14 22:07:27+00:00,,,,,,,,,,294.555,282.39,306.23,262.87,,311.57,,,270.895,L8
2022-01-15 22:01:17+00:00,,,254.71,,,,,331.8,,292.54333333333335,283.75,307.00333333333333,257.44666666666666,,311.57,300.51,353.68,265.4633333333333,L9
2022-01-30 22:07:22+00:00,,,254.71,,,317.69,295.1,321.765,,292.59000000000003,280.4775,307.00333333333333,249.1275,257.2,303.28999999999996,300.51,353.68,265.4633333333333,L8
2022-02-16 22:01:14+00:00,,,254.71,180.1,337.3,298.68,291.485,310.6433333333334,163.59,290.128,278.66600000000005,302.0525,247.59,257.2,310.49,300.51,353.68,260.185,L9
2022-02-23 22:07:19+00:00,,,254.71,180.1,337.3,298.68,291.485,310.6433333333334,178.505,289.5516666666667,271.2716666666667,302.0525,244.87,255.42,305.865,300.51,353.68,260.185,L9
2022-03-04 22:01:04+00:00,,,254.71,180.1,337.3,298.68,291.485,305.125,178.505,288.18,271.34285714285716,297.364,243.99142857142857,255.42,310.18600000000004,300.51,353.68,257.346,L9
2022-03-12 22:01:00+00:00,,,254.71,180.1,337.3,298.68,291.485,300.9,171.71,287.14875,271.7975,297.364,243.72,256.2633333333333,311.7316666666666,300.51,353.68,255.67333333333332,L8
2022-04-13 22:00:53+00:00,,,254.71,180.1,337.3,298.68,291.485,300.9,171.71,287.14875,271.7975,297.364,243.72,251.42749999999998,309.45714285714286,300.51,353.68,255.67333333333332,L8
2022-04-21 22:00:48+00:00,,,254.71,180.1,337.3,298.68,291.485,300.9,171.71,287.14875,271.7975,297.364,240.11222222222224,250.214,308.7675,300.51,353.68,255.67333333333332,L9
2022-05-06 22:07:05+00:00,,,254.71,178.45999999999998,337.3,280.68333333333334,291.485,300.9,177.735,285.31444444444446,270.18555555555554,297.364,239.414,250.214,308.34666666666664,300.51,353.68,255.67333333333332,L8
2022-10-21 22:07:41+00:00,395.72,,,176.82,,244.69,308.1,,195.81,285.845,266.555,257.33,237.63,,324.875,,,274.37,L9
2022-10-29 22:07:52+00:00,395.72,,,176.82,,244.69,302.505,315.55,194.14,287.8,264.73,257.33,235.99666666666667,285.07,315.48333333333335,,,274.37,L8
2022-11-15 22:01:31+00:00,395.72,,,179.99,,282.57,294.3766666666667,302.385,192.47,291.56666666666666,270.27333333333337,257.33,237.48000000000002,285.07,321.5566666666667,,,259.71000000000004,L9
2022-11-22 22:07:41+00:00,395.72,,,179.99,,282.57,294.3766666666667,302.385,192.47,296.07,274.145,257.33,237.48000000000002,285.07,321.5275,,,259.71000000000004,L9
2022-12-25 22:01:26+00:00,395.72,,,179.99,,282.57,294.3766666666667,302.385,192.47,296.07,274.145,257.33,237.48000000000002,285.07,319.742,,,259.71000000000004,L8
2023-01-01 22:07:39+00:00,395.72,,,188.66500000000002,,282.57,294.3766666666667,304.9766666666667,192.47,296.07,269.906,257.33,235.29500000000002,286.64500000000004,316.1716666666667,,,259.71000000000004,L8
2023-01-02 22:01:30+00:00,395.72,,321.09,188.66500000000002,292.82,304.06,303.795,301.185,192.47,293.87399999999997,270.055,271.495,236.72200000000004,299.6266666666667,317.85857142857145,,,255.71666666666667,L9
2023-01-17 22:07:30+00:00,395.72,,321.09,192.00333333333333,292.82,309.3066666666667,302.668,301.185,195.22,293.79,268.98857142857145,271.495,236.79833333333332,300.345,315.7525,,,245.0075,L8
2023-02-10 22:07:44+00:00,395.72,,321.09,192.00333333333333,292.82,309.3066666666667,302.668,301.185,195.22,293.79,268.98857142857145,285.6933333333333,236.79833333333332,310.254,315.7525,,,245.0075,L9
2023-03-14 22:07:23+00:00,395.72,,321.09,192.00333333333333,292.82,309.3066666666667,302.668,301.185,195.03333333333333,293.85571428571427,267.86375,262.8925,236.70285714285714,310.9583333333333,315.03444444444443,,,238.544,L9
2023-03-22 22:07:04+00:00,395.72,,321.09,192.00333333333333,292.82,309.3066666666667,302.668,301.185,195.03333333333333,293.85571428571427,267.86375,262.8925,234.46875,313.0842857142857,312.826,,,238.544,L8
2023-04-16 22:00:35+00:00,395.72,,321.09,188.845,297.51,303.02250000000004,296.97833333333335,299.304,184.845,293.85571428571427,263.43111111111114,262.8925,234.46875,314.27625,311.81363636363636,,,238.544,L8
2023-04-24 22:00:52+00:00,,,321.09,188.845,297.51,303.02250000000004,294.754,299.304,184.845,292.65666666666664,261.8825,264.74666666666667,232.71499999999997,306.9422222222222,308.0854545454545,,,229.5875,L9
2023-07-28 22:07:02+00:00,,,,189.435,302.2,265.37,268.53,310.015,179.64333333333335,294.25,243.98000000000005,254.28999999999996,226.4875,301.59999999999997,298.844,,,212.69,L8
2023-07-29 22:00:43+00:00,,,,186.79999999999998,302.2,261.77,260.46,310.015,173.6175,280.305,253.32333333333335,254.28999999999996,217.208,294.38,302.54833333333335,,,212.69,L9
2023-09-07 22:01:01+00:00,,,,185.17000000000002,313.03,261.77,260.46,310.015,169.406,272.41333333333336,255.89999999999998,194.49,217.64000000000001,280.9742857142857,303.25999999999993,,,212.69,L8
2023-10-08 22:07:22+00:00,,,,187.12,313.03,261.77,260.46,310.015,163.0925,261.495,254.53666666666663,,213.76800000000003,261.64500000000004,300.2583333333333,,,,L9
2023-10-17 22:01:17+00:00,351.08,,,182.6,331.9,250.56999999999996,252.39,309.95500000000004,166.515,269.29333333333335,269.61999999999995,221.24,218.14333333333335,249.45,305.13,,,246.69,L9
2023-10-24 22:07:27+00:00,367.7,,,184.82500000000002,331.9,246.48666666666668,234.12,311.24333333333334,172.046,274.4225,265.54499999999996,221.24,218.49166666666667,250.448,303.195,,,246.69,L9
2023-11-10 22:01:11+00:00,367.7,,,184.82500000000002,333.1766666666667,254.565,247.64999999999998,305.5525,169.48666666666665,275.732,265.54499999999996,217.55,220.7571428571429,251.68999999999997,305.3385714285714,,,222.7,L8
2023-11-17 22:07:27+00:00,367.7,,,184.82500000000002,333.1766666666667,267.346,261.8875,305.5525,173.66,279.1166666666667,264.014,220.99666666666667,222.60625000000002,257.8671428571428,306.07,,,218.79666666666665,L8
2023-11-26 22:01:17+00:00,367.7,,,184.82500000000002,333.1766666666667,270.33166666666665,265.272,302.17600000000004,174.2475,280.0042857142857,265.83166666666665,220.015,224.55222222222224,263.89375,308.1833333333333,,,226.135,L8
2024-02-06 22:01:22+00:00,367.7,,,181.98000000000002,333.1766666666667,280.2125,268.49249999999995,295.6575,174.74166666666667,282.71857142857147,266.1333333333333,223.542,240.26500000000001,277.31714285714287,312.4175,,,231.00799999999998,L9
2024-02-21 22:07:17+00:00,367.7,,,181.98000000000002,333.1766666666667,280.2125,268.49249999999995,304.11199999999997,174.74166666666667,285.0725,267.79714285714283,223.542,244.5077777777778,286.1325,316.97222222222223,,,236.655,L8
2024-03-08 22:07:05+00:00,367.7,,348.71,182.5466666666667,337.835,280.2125,268.49249999999995,304.11199999999997,179.178,291.1425,270.26714285714286,223.542,253.40666666666664,296.94624999999996,319.7344444444445,,,243.7942857142857,L8
2024-03-16 22:07:23+00:00,367.7,,348.71,182.5466666666667,337.835,277.33799999999997,268.792,306.75333333333333,181.44500000000002,285.8933333333333,270.26714285714286,223.542,253.40666666666664,296.94624999999996,317.07900000000006,,,243.7942857142857,L9
2024-04-02 22:00:39+00:00,367.7,,348.71,182.5466666666667,334.6333333333334,278.3333333333333,268.90666666666664,304.2085714285714,177.68571428571428,285.283,270.73749999999995,223.542,252.16,296.94624999999996,316.28727272727275,,,243.7942857142857,L8
2024-04-17 22:07:03+00:00,384.32,,348.71,195.95,331.98,278.3333333333333,268.90666666666664,309.1985714285714,179.30499999999998,287.353,271.74875,232.01400000000004,255.87555555555556,304.89125,317.83,,,246.46,L9
2024-04-26 22:00:40+00:00,,,348.71,,331.98,286.336,279.518,308.42833333333334,172.0,284.25300000000004,273.73499999999996,232.01400000000004,259.08625,312.26714285714286,318.76899999999995,,,246.46,L9
2024-05-04 22:00:22+00:00,,,348.71,,331.98,286.336,279.518,308.42833333333334,172.0,281.9709090909091,272.21888888888884,232.01400000000004,259.08625,312.26714285714286,316.86727272727273,,,246.46,L8
2024-06-20 22:06:18+00:00,,,348.71,,328.23,274.57500000000005,269.735,318.35499999999996,166.08333333333334,281.7111111111111,272.00124999999997,250.62500000000009,265.96,333.88199999999995,315.47111111111116,,,257.494,L9
2024-07-06 22:06:32+00:00,,,348.71,,328.23,274.57500000000005,269.735,319.92999999999995,166.08333333333334,281.7111111111111,272.00124999999997,250.62500000000009,265.96,318.59499999999997,315.47111111111116,,,257.494,L9
2024-09-09 22:00:56+00:00,,,,,328.23,274.57500000000005,269.735,315.42999999999995,166.08333333333334,273.8833333333333,268.698,263.6,237.76333333333332,283.915,303.5185714285714,,,242.725,L8
2024-09-17 22:00:52+00:00,,,,,328.23,283.31,269.48,313.92,153.23666666666668,278.97,267.445,263.6,237.76333333333332,275.21,305.23,,,242.725,L9
2024-10-11 22:01:02+00:00,,,,180.32,,264.56,245.41,326.40999999999997,152.29000000000002,278.96000000000004,263.59499999999997,263.6,236.17499999999995,278.8616666666667,304.8328571428571,,,242.725,L8
2024-10-18 22:07:18+00:00,,,,180.32,,264.56,275.52,326.23,152.29000000000002,276.98333333333335,260.795,,254.83999999999997,283.96166666666664,304.43142857142857,,,216.55,L8
2024-10-19 22:01:10+00:00,,,,168.265,338.8,275.79499999999996,281.34,315.145,157.90333333333334,278.0514285714286,262.35571428571427,223.75,251.09,289.58142857142855,306.38,,,226.7266666666667,L9
2024-11-11 22:07:15+00:00,355.85,,346.28,168.265,338.8,275.79499999999996,281.34,315.145,161.685,288.54,265.98833333333334,223.75,251.09,297.2,308.60833333333335,339.2,350.43,239.495,L9
2024-11-12 22:01:02+00:00,355.85,,346.28,168.265,332.18,275.79499999999996,281.34,315.145,158.85333333333332,287.9014285714286,266.53285714285715,215.555,246.98,300.2988888888888,309.95,339.2,350.43,241.042,L8
