dates,satname,nzd0350-0000,nzd0350-0001,nzd0350-0004,nzd0350-0005,nzd0350-0006,nzd0350-0007,nzd0350-0008,nzd0350-0009,nzd0350-0010,nzd0350-0011,nzd0350-0012,nzd0350-0014,nzd0350-0015,nzd0350-0016,nzd0350-0017,nzd0350-0002,nzd0350-0003,nzd0350-0013
2024-04-18 22:00:30.907000,L8,,,,155.96,182.22,258.19,243.28,298.46,164.64,278.38,220.58,219.21,242.94,301.98,321.84,,,242.10
2024-04-26 22:00:40.750000,L9,,,,,252.00,279.76,,,150.34,258.81,269.21,,,244.74,301.54,,,
2024-05-04 22:00:22.085000,L8,,,,,310.26,269.85,,,,259.15,260.09,,,240.93,297.85,,,
2024-05-19 22:06:42.049000,L9,,,,,,,,,,,,,,,231.32,,,
2024-05-28 22:00:24.522000,L9,,,,217.86,299.49,298.68,317.46,302.79,159.71,275.64,266.85,209.83,238.89,345.38,358.82,,,239.16
2024-06-20 22:06:18.840000,L9,383.88,,199.20,282.42,197.30,275.05,247.38,208.02,330.08,296.06,258.85,194.09,233.09,342.45,308.18,,367.04,220.10
2024-07-06 22:06:32.918000,L9,,,,,353.90,336.96,284.01,326.23,,,,,,242.16,237.78,,,
2024-07-07 22:00:25.142000,L8,,,,,,,,,,,,,,,231.58,,,
2024-07-23 22:00:39.758000,L8,,,,,,,,,,,,,,,240.48,,,
2024-09-09 22:00:56.721000,L8,345.11,,,,322.55,276.91,266.75,284.15,289.85,,,,,244.12,304.48,,,
2024-09-17 22:00:52.686000,L9,,,,,327.37,277.31,,,154.24,274.42,261.18,,,240.39,305.16,,,
2024-10-11 22:01:02.888000,L8,,,,180.32,183.43,264.56,245.41,234.33,292.90,279.73,250.93,,,297.12,305.59,,,
2024-10-18 22:07:18.673000,L8,396.50,,384.45,369.37,375.82,345.43,305.63,208.90,256.60,293.73,264.51,227.90,276.59,337.53,308.22,,378.33,213.00
2024-10-19 22:01:10.603000,L9,,,,156.21,338.80,287.03,292.98,304.06,169.13,284.46,271.72,223.75,243.59,323.30,320.02,,,247.08
2024-11-11 22:07:15.564000,L9,355.85,351.17,346.28,319.01,387.80,388.93,369.42,350.85,354.33,302.84,288.74,313.62,312.90,350.53,365.08,339.20,350.43,277.80
2024-11-12 22:01:02.429000,L8,,,,,325.56,,,,153.19,284.07,269.80,207.36,234.65,325.09,318.00,,,247.23
2024-11-19 22:07:19.849000,L8,398.04,,389.30,373.92,376.26,343.95,336.40,159.10,197.90,296.60,272.79,255.47,284.02,341.19,335.45,,,213.50
2024-12-05 22:07:21.239000,L8,,,,,,,,,,,,,,,230.68,,,
2024-12-06 22:01:11.835000,L9,,,,,,,,,,,,,171.74,244.19,306.43,,,
2024-12-14 22:01:03.523000,L8,351.95,,,,340.96,305.21,329.03,296.71,321.34,282.06,274.29,206.73,234.56,324.10,320.92,,,240.82
2025-01-22 22:07:13.469000,L8,395.35,,375.28,367.67,326.10,338.16,302.13,150.09,197.22,294.39,267.87,252.72,235.95,301.12,314.46,378.51,364.00,214.83
2025-02-07 22:07:17.137000,L8,395.67,,,363.33,369.33,340.20,292.77,323.58,318.97,296.87,274.64,227.54,240.49,299.70,298.30,,,214.89
2025-02-08 22:01:11.503000,L9,,,,,346.54,289.53,316.86,298.76,327.97,285.64,274.90,228.27,243.67,325.50,328.22,,,246.26
2025-02-24 22:01:09.577000,L9,304.62,,328.24,,339.08,289.22,273.13,292.09,161.13,282.65,277.51,237.37,240.89,318.96,324.11,322.78,345.55,248.37
2025-03-04 22:00:54.808000,L8,,,,,,,,,,,,,,,216.34,,,
2025-03-28 22:00:54.725000,L9,,,,,,,,,,,,,,238.00,282.31,,,
2025-04-12 22:06:48.304000,L8,,,,,,,,,,,,,,,228.87,,,
2025-04-13 22:00:55.593000,L9,,,,,,,263.68,282.74,290.60,250.46,260.72,,206.37,250.19,304.55,,,
2025-05-06 22:06:54.456000,L9,,,,311.42,356.17,212.41,223.44,,184.38,246.63,255.70,,218.32,233.22,280.70,,,
2025-05-15 22:00:35.423000,L9,,,,,,,,,,,,,,,235.99,,,
2025-05-22 22:06:43.734000,L9,,,,,,,,,,,,,,,235.28,,,
2025-05-23 22:00:30.927000,L8,,,,,,,,,,,,,,,240.02,,,
2025-05-30 22:06:42.533000,L8,,,,,,,,,,,,,,,256.56,,,
2025-05-31 22:00:29.590000,L9,,,,,,,,,,,,,,,299.56,,,
2025-06-16 22:00:39.048000,L9,,,,,,,,,,,,,,146.01,244.94,,,
2025-07-17 22:07:04.709000,L8,383.35,,,316.38,354.68,295.83,283.86,324.27,290.95,239.95,186.70,254.48,277.15,326.30,344.70,,,225.97
2025-07-25 22:07:06.294000,L9,385.25,,379.93,199.28,175.90,249.58,226.18,171.58,327.56,302.19,250.46,255.25,230.79,257.66,287.60,358.27,357.72,230.76
2025-08-26 22:07:21.236000,L9,377.98,,,,,,,,,,,,213.33,229.86,280.45,,,
2025-09-19 22:07:27.204000,L8,,,,,,,,,,,,,216.18,234.75,285.01,,,
2025-10-29 22:07:29.182000,L9,402.19,,,373.12,383.32,364.07,354.47,252.64,199.50,308.74,224.06,347.34,248.92,346.27,302.42,,,256.29
2025-11-07 22:01:25.689000,L9,358.81,,,155.87,340.66,286.83,285.74,233.37,185.96,289.20,273.99,279.08,245.33,322.72,319.88,,,245.32
