dates,nzd0241-0000,nzd0241-0001,nzd0241-0002,nzd0241-0005,nzd0241-0006,nzd0241-0007,nzd0241-0008,nzd0241-0012,nzd0241-0013,nzd0241-0014,nzd0241-0015,nzd0241-0016,nzd0241-0017,nzd0241-0018,nzd0241-0019,nzd0241-0020,nzd0241-0021,nzd0241-0022,nzd0241-0023,nzd0241-0024,nzd0241-0025,nzd0241-0026,nzd0241-0027,nzd0241-0028,nzd0241-0029,nzd0241-0030,nzd0241-0031,nzd0241-0032,nzd0241-0033,nzd0241-0034,nzd0241-0035,nzd0241-0036,nzd0241-0037,nzd0241-0038,nzd0241-0039,nzd0241-0040,nzd0241-0041,nzd0241-0042,nzd0241-0043,nzd0241-0044,nzd0241-0003,nzd0241-0004,nzd0241-0009,nzd0241-0010,nzd0241-0011,satname
2006-02-19 21:56:39+00:00,,,,,,,,,,,,,,,,274.11,245.555,225.255,232.05,270.95,168.94,197.76,246.57,195.555,209.805,257.46500000000003,251.835,233.72,228.095,272.13,288.515,,,235.735,303.86,313.395,313.88,311.03,310.905,302.31,,,,,,L5
2009-11-26 21:56:28+00:00,,,,,,,,,,,,,,227.79,244.94,295.94,293.87,278.97,266.46,298.81,235.73,210.7,260.84,214.21,221.9,270.77,275.03,277.67,259.99,294.79,316.53,,319.36,324.27,331.27,325.28,326.5,325.49,322.06,310.77,,,,,,L5
2009-12-12 21:56:37+00:00,,,,,,,,,,,,,,219.805,242.12,296.90999999999997,286.245,278.785,267.78,295.65999999999997,222.64,208.915,260.43499999999995,215.91000000000003,221.655,270.375,274.83,278.69,259.4,295.73,314.385,,320.8,322.78999999999996,330.47,324.38,327.105,322.90999999999997,319.695,311.345,,,,,,L5
2010-01-13 21:56:49+00:00,,,,,,,,,,,,,,224.75666666666666,239.92999999999998,297.34,283.7866666666667,282.47333333333336,266.26666666666665,293.57,223.08666666666667,207.41666666666666,259.71666666666664,214.49,220.75333333333333,268.82,271.75,279.55333333333334,255.9,293.54,311.82,,314.08666666666664,312.57,325.26666666666665,322.96999999999997,323.56333333333333,317.77,316.34666666666664,312.38,,,,,,L5
2010-01-29 21:56:53+00:00,,,,,,,,,,,,,,227.375,240.28750000000002,294.7175,283.6075,280.5775,264.77250000000004,293.2375,223.08666666666667,208.61249999999998,259.41249999999997,213.76500000000001,219.785,268.845,271.4325,277.7175,254.29500000000002,290.13750000000005,309.8875,,313.9725,309.0425,324.3925,321.5925,323.03,316.3625,313.97749999999996,310.7375,,,,,,L5
2010-10-28 21:55:51+00:00,,,,,,,,,,,,,,241.6,,315.56,,,,,,,,222.54,,,300.08,301.25,,,331.97,331.25,328.04,343.46,340.2,339.68,,,,,,,,,,L5
2010-12-31 21:55:56+00:00,,,,,,,,,,,,,,236.995,236.08,303.435,274.76,267.45,264.74,291.23,187.71,206.64,257.33,214.135,219.68,264.32,282.365,287.9,241.51,279.45,319.385,331.25,317.925,324.0,326.71000000000004,327.32,316.74,310.84,309.98,304.07,,,,,,L5
2011-01-16 21:55:58+00:00,,,,,,,,,,,,,,238.41333333333333,239.53,299.75666666666666,275.27,274.74,264.125,290.775,207.55,206.56,256.44,211.76666666666665,218.625,267.135,279.74333333333334,282.73333333333335,242.3,282.59000000000003,315.99333333333334,331.25,313.1466666666667,315.87333333333333,323.62333333333333,324.37666666666667,318.03499999999997,310.815,313.04,308.155,,,,,,L5
2011-02-17 21:56:00+00:00,,,,,,,,,,,,,,241.85999999999999,253.46333333333334,295.1325,277.82666666666665,281.63666666666666,263.04333333333335,287.84666666666664,208.49,217.84666666666666,255.59666666666666,213.165,218.625,267.05333333333334,280.1475,278.3625,254.86,285.83666666666664,315.175,331.25,313.61,316.3525,323.54,325.2325,319.76666666666665,313.37333333333333,318.50333333333333,308.43666666666667,,,,,,L5
2013-04-11 22:08:15+00:00,,,,,,477.98,473.68,,,,,,402.68,,,,,,,,,,,,,,386.19,373.74,,342.96,345.83,341.28,333.85,390.51,,375.63,359.79,368.16,359.49,,,,445.36,433.73,429.5,L8
2013-09-02 22:08:04+00:00,,,,,,477.98,473.68,,,,,,402.68,,,,,,,,342.17,,,,,,379.43,368.55,323.83,342.86,359.015,341.28,359.20000000000005,379.985,352.07,366.02,370.01,379.505,370.135,330.7,,,445.36,433.73,429.5,L8
2013-11-21 22:07:37+00:00,,,,,,,,340.28,402.89,,360.62,,384.85,,,,,,,,361.67,,347.36,,,,357.27,347.33000000000004,322.49,337.68,354.23,343.99,367.26,352.615,352.07,365.82000000000005,368.485,376.295,380.78,330.7,,,,404.93,436.56,L8
2014-02-09 22:06:57+00:00,,,,,,,,340.28,402.89,,360.62,,384.85,,,,,,,,361.67,,349.28499999999997,,,,354.28000000000003,338.8566666666667,322.49,337.68,354.23,343.99,367.26,352.615,352.07,365.82000000000005,368.485,376.295,380.78,330.7,,,,404.93,416.02,L8
2014-08-20 22:06:06+00:00,,,,,,,,,,,,,,239.53,263.71,301.37,306.07,305.57,266.12,,,,,215.33,240.99,275.73,,290.6,284.61,301.68,305.82,,,,,,,,,311.99,,,,,,L8
2014-11-08 22:06:16+00:00,,,377.14,334.59,336.98,342.07,346.66,371.49,380.78,,389.46,,377.16,239.53,263.71,338.765,306.07,305.57,266.12,,380.16,,333.58,278.3,292.185,313.59000000000003,330.31,308.155,305.065,318.02,323.345,338.41,366.56,380.19,384.52,397.41,390.56,389.87,369.64,334.155,,,,,,L8
2015-02-12 22:05:51+00:00,,,377.14,334.59,336.98,342.07,346.66,371.49,291.495,231.13,318.93,,377.16,239.53,263.71,338.765,306.07,305.57,303.615,330.34,380.16,,323.975,290.27333333333337,311.62,328.08666666666664,332.28499999999997,310.43666666666667,316.13666666666666,320.68666666666667,329.09999999999997,334.395,355.695,362.94,363.58,366.46500000000003,363.09000000000003,359.365,350.615,329.50333333333333,,,,,,L8
2015-02-28 22:05:48+00:00,,,377.14,334.59,336.98,342.07,346.66,284.855,267.4433333333333,239.465,301.63,,377.16,,,376.16,,,341.11,330.34,371.20500000000004,,323.975,327.745,346.935,356.3566666666666,339.8966666666667,326.1133333333333,333.78999999999996,328.7333333333333,340.74,334.395,355.695,362.94,358.9866666666667,359.8633333333334,355.8066666666667,351.8633333333334,344.69666666666666,333.14,,,,,,L8
2015-04-01 22:05:25+00:00,,,377.14,334.59,336.98,342.07,346.66,257.54333333333335,257.23,243.35333333333332,293.9275,,377.16,,,362.365,318.27,336.91,337.42,332.505,371.20500000000004,,321.03,322.71,337.1933333333333,349.72,335.985,322.72749999999996,333.78999999999996,328.7333333333333,342.07,334.395,346.5566666666667,363.51,361.03499999999997,365.7475,361.83500000000004,356.64250000000004,344.69666666666666,333.14,,,,,,L8
2015-09-24 22:06:01+00:00,,,,,,,,202.92,226.59,251.13,270.82,,,,,348.57,318.27,336.91,333.73,328.65,,,315.14,312.64,317.71,329.81,319.55,309.61,294.81,315.33,331.5,312.09,326.6,350.87,367.18,383.4,379.92,370.98,,323.98,,,,,,L8
2015-10-26 22:06:07+00:00,,,,,,323.21,,,,,,213.64,400.81,,,,,,,322.63,,,,,,,314.85,306.65,294.81,315.33,318.27,312.09,340.295,350.47,,,,360.81,364.75,323.98,,,405.6,,,L8
2016-09-10 22:06:15+00:00,,,,,,,,,,,,207.87,254.18,269.85,273.92,308.75,309.01,303.24,328.19,318.08,279.68,245.27,300.19,302.38,318.21,329.14,317.7,315.68,299.57,316.38,318.07,,326.0,341.08,340.56,340.12,341.75,338.38,335.05,324.48,,,,,,L8
2016-10-12 22:06:21+00:00,,,,,,,,,,,,208.81,264.07,272.06,280.83000000000004,310.28999999999996,308.65,309.08500000000004,329.255,320.625,293.83000000000004,250.32,300.2,302.85,318.15999999999997,327.19,316.57,315.68,299.57,316.38,318.07,,326.35,338.42499999999995,339.91999999999996,340.12,341.75,352.65,348.40999999999997,324.48,,,,,,L8
2016-10-28 22:06:23+00:00,412.4,,,,,,,,,,,210.51333333333332,273.96666666666664,280.75666666666666,286.4066666666667,310.28999999999996,308.65,309.08500000000004,329.255,320.625,293.83000000000004,250.32,300.2,304.99333333333334,318.8633333333333,327.1566666666667,317.56666666666666,313.19,302.885,316.825,318.07,,326.35,348.09999999999997,343.67333333333335,356.71500000000003,341.75,362.47,354.09,341.75,409.56,,,,,L8
2017-11-16 22:06:16+00:00,,,,,,,,199.63,219.75,232.04,274.22,,303.97,311.01,302.4,316.24,320.33,302.08,338.17,334.14,327.44,279.3,306.1,305.56,319.67,328.99,324.28,315.91,304.42,317.08,320.18,315.69,325.46,343.05,347.74,338.99,334.5,,333.96,329.51,,,,,,L8
2017-12-02 22:06:10+00:00,,,,,,,,205.07999999999998,228.32,244.195,278.045,,318.07000000000005,315.21500000000003,309.62,319.14,324.615,319.245,341.44500000000005,339.0,332.40999999999997,298.08000000000004,312.975,312.04499999999996,320.69,331.90999999999997,335.235,326.53,320.615,319.52,320.90999999999997,316.64,329.2,345.015,345.435,337.725,342.745,353.18,333.40999999999997,328.78499999999997,,,,,,L8
2018-01-19 22:06:02+00:00,,,,,,,,205.07999999999998,228.32,249.81333333333336,278.045,,318.07000000000005,315.21500000000003,310.6033333333333,319.71000000000004,324.08,327.3933333333334,344.8733333333334,328.29,329.5933333333333,304.16333333333336,313.1466666666667,315.28666666666663,321.4633333333333,331.6033333333333,330.9066666666667,322.3533333333333,314.48,318.77,321.66333333333336,319.13666666666666,327.17333333333335,347.93333333333334,362.80333333333334,337.725,342.745,374.73,333.40999999999997,328.78499999999997,,,,,,L8
2018-03-08 22:05:39+00:00,,,,,,,,205.07999999999998,228.32,249.81333333333336,278.045,,328.3933333333334,315.21500000000003,310.6033333333333,319.71000000000004,324.08,327.3933333333334,344.8733333333334,328.29,329.5933333333333,304.16333333333336,313.1466666666667,315.28666666666663,321.4633333333333,331.6033333333333,330.9066666666667,322.3533333333333,314.48,318.77,322.0325,328.53,334.8775,350.6775,361.5325,344.83,348.28000000000003,369.9433333333333,339.54333333333335,334.72333333333336,,,,,179.72,L8
2018-08-31 22:05:35+00:00,,,,,,,,,,,,,349.04,290.84,278.88,305.03,313.03,,324.9,321.96,310.27,,304.04,307.18,312.42,319.48,315.87,308.58,296.86,313.08,318.89,356.71,357.99,358.91,357.72,359.04,359.35,360.37,351.81,346.6,,,,,179.72,L8
2018-10-02 22:05:47+00:00,,,,223.78,214.39,,,,,,,,,290.84,278.88,305.03,313.03,,324.9,321.96,310.27,,304.04,317.08000000000004,312.42,319.48,315.87,308.58,296.86,313.08,338.91999999999996,367.37,368.37,361.65,354.66,348.57,349.43,352.96,340.97,332.1,207.6,237.55,,,,L8
2018-10-18 22:05:53+00:00,,,,223.78,214.39,,,,,,,222.87,284.5,287.52,277.41499999999996,305.73,307.365,,329.47,323.865,312.2,,303.43,317.08000000000004,312.42,319.685,314.505,307.61,296.625,311.72,333.71999999999997,367.37,368.37,344.55499999999995,346.435,342.81,347.71000000000004,344.695,335.72,327.46000000000004,207.6,237.55,,,,L8
2019-01-22 22:05:50+00:00,,,,221.265,221.58499999999998,250.56,235.73,207.96,241.79,263.29,284.55,264.78499999999997,303.635,298.47999999999996,292.3666666666666,314.39,316.3,363.91,340.5833333333333,336.28666666666663,325.2033333333333,330.57,316.73333333333335,326.57,312.42,319.685,314.505,307.61,296.625,311.72,333.71999999999997,371.37,368.135,350.4633333333333,355.49333333333334,354.6066666666666,354.1133333333334,344.695,335.72,327.46000000000004,207.6,216.435,225.51,,175.54,L8
2019-02-07 22:05:47+00:00,,,,221.265,221.58499999999998,250.56,235.73,207.96,231.72,253.46,269.96500000000003,273.03,300.87666666666667,300.57,293.3875,313.32,316.0675,363.91,341.13,335.23749999999995,323.47249999999997,313.625,313.76,323.8875,314.815,321.04333333333335,313.1566666666667,307.5466666666667,295.19,312.87,330.31,352.19,351.3966666666667,345.8025,353.0975,351.1575,348.66,338.9866666666667,332.45000000000005,325.99666666666667,207.6,216.435,225.51,,175.54,L8
2019-02-23 22:05:44+00:00,,,,221.265,221.58499999999998,250.56,235.73,208.875,235.23666666666668,256.3833333333334,274.6433333333334,281.53499999999997,304.8975,305.42999999999995,299.71799999999996,316.88599999999997,323.752,370.175,348.93199999999996,335.23749999999995,334.142,313.625,313.76,330.132,318.6433333333334,324.8225,322.645,307.5466666666667,295.19,312.87,330.31,346.6875,345.2525,341.876,350.512,350.51599999999996,348.546,340.37,332.65250000000003,325.6075,207.6,216.435,225.51,,179.52499999999998,L8
2019-03-11 22:05:38+00:00,,,,221.265,221.58499999999998,250.56,235.73,213.15333333333334,236.8225,260.3875,278.4275,293.20799999999997,310.506,319.67600000000004,310.20200000000006,324.392,332.406,370.68333333333334,360.31,339.66333333333324,344.166,313.625,317.0,339.16999999999996,333.87999999999994,334.395,330.0575,311.49,302.0133333333333,317.24333333333334,336.99,345.48,344.002,341.62166666666667,348.49333333333334,349.06666666666666,347.9316666666667,340.02,332.908,326.31800000000004,207.6,216.435,225.51,,181.67333333333332,L8
2019-08-18 22:06:11+00:00,,,,,,,,215.75,241.92499999999998,267.31499999999994,286.89,323.475,308.50333333333333,343.47,328.1700000000001,336.855,355.395,374.06999999999994,380.96500000000003,,368.605,,,336.92,332.8866666666667,336.97,334.7766666666667,312.93,317.33,326.2,341.36,335.4150000000001,332.90999999999997,333.26000000000005,357.37999999999994,344.88500000000005,346.475,361.7933333333333,333.5949999999999,340.5933333333333,,,,,184.74,L8
2019-11-22 22:06:45+00:00,,,,,,,,,,,,,277.235,,298.57,305.22,316.71,,333.89,328.76,321.56,259.66,306.32,300.335,317.46000000000004,323.75,317.96500000000003,311.2,312.59,326.5,335.29,329.71,327.27,339.25,393.57,,,402.24,,368.18,,,,,,L8
2019-12-08 22:06:20+00:00,,,,,,,,201.0,236.41,257.16,280.09,304.63,290.71333333333337,,304.18,310.265,319.995,355.94,335.86,336.755,326.06,259.66,310.805,305.43,318.43333333333334,327.04,318.9666666666667,312.46999999999997,307.80999999999995,322.21000000000004,330.905,326.57,325.185,339.25,393.57,,,387.975,347.5,368.18,,,,,182.81,L8
2020-01-09 22:06:13+00:00,,,,,,,,195.885,235.215,257.16,280.09,304.63,290.71333333333337,,304.18,310.265,319.995,355.94,335.86,336.755,326.06,259.66,310.805,305.43,318.43333333333334,327.04,318.9666666666667,312.46999999999997,307.80999999999995,325.0733333333333,340.93666666666667,326.57,325.185,349.175,374.46500000000003,342.57,,379.5,349.125,352.565,,,,286.54,182.81,L8
2020-03-13 22:05:54+00:00,,,,,,,,195.885,235.215,257.16,280.09,304.63,298.26500000000004,,292.63,306.1033333333333,308.0433333333333,355.94,329.59666666666664,331.13,326.06,243.68,305.98333333333335,306.505,320.53499999999997,327.71,316.7,311.6166666666667,302.02666666666664,319.5975,335.895,322.54,323.43666666666667,340.63000000000005,340.76,334.33,323.05,351.8866666666666,337.21,336.95,,,,286.54,182.81,L8
2020-05-16 22:05:27+00:00,,,,,,,,187.64333333333335,225.65666666666667,243.065,271.465,294.24,298.87,,292.2825,305.03499999999997,309.66249999999997,355.94,330.215,328.8425,329.7266666666667,243.68,313.47249999999997,307.94666666666666,318.50333333333333,325.925,316.735,311.485,300.3225,319.624,333.97799999999995,321.3,322.205,337.385,336.2033333333333,331.28,325.5,345.775,334.22,336.95,,,,286.54,182.81,L8
2020-07-19 22:05:55+00:00,,,,,,,,171.16,206.54,228.97,262.84,283.85,300.08,,280.38500000000005,299.80499999999995,299.3299999999999,,324.56999999999994,320.92999999999995,337.06,227.7,316.13999999999993,310.83,314.44,319.78000000000003,308.87,306.99,292.83500000000004,311.45000000000005,323.53999999999996,302.21666666666664,319.22499999999997,325.59499999999997,326.625,325.635,325.5,323.41999999999996,319.31500000000005,,,,,,,L8
2020-08-20 22:06:05+00:00,,,,,,,,171.16,206.54,228.97,262.84,283.85,300.08,,280.38500000000005,299.80499999999995,299.3299999999999,,324.56999999999994,320.92999999999995,337.06,227.7,316.13999999999993,310.83,314.44,319.78000000000003,308.87,306.99,292.83500000000004,311.45000000000005,323.53999999999996,295.85749999999996,332.17333333333335,331.46666666666664,326.625,322.1066666666667,318.12333333333333,314.09999999999997,304.59999999999997,285.46,,,,,,L8
2021-04-01 22:05:48+00:00,,,,,,,,,,,265.97,,316.41,,302.19,305.99,311.42,,329.81,345.26,309.68,,298.49,314.28,315.82,325.19,318.06,310.22,298.09,316.51,321.9,315.28,319.38,323.97,332.66,332.36,332.6,322.34,313.32,,,,,,,L8
2021-05-03 22:05:32+00:00,,,,,,,,226.55,,,283.985,322.55,325.41,354.68,330.62,305.99,335.34000000000003,386.15,354.33500000000004,356.86,309.68,,298.49,333.34,315.82,334.855,332.21000000000004,320.27,318.105,325.49,331.475,332.025,319.38,323.97,333.01,339.95000000000005,338.46000000000004,336.42499999999995,329.2,316.44,,,,,182.25,L8
2022-02-23 22:06:08+00:00,,,,,,,,254.05,,,309.32,342.4,341.91,369.86,373.68,,358.85,374.73,376.55,373.92,,,,354.64,,361.56,354.29,362.34,349.32,343.54,351.98,345.2,345.25,342.24,,,,,,,,,,,190.27,L9
2022-03-27 22:05:58+00:00,,,,,,,,248.305,,,316.4,345.375,348.45500000000004,366.135,381.95500000000004,,372.515,387.165,383.65999999999997,383.025,,,,354.64,,361.56,359.97,358.255,347.98,346.555,350.46000000000004,345.055,343.38,343.46500000000003,345.85,347.86,343.66,344.83,337.4,329.45,,,,,193.385,L9
2022-04-28 22:05:47+00:00,,,,,,,,248.305,,,316.4,345.375,348.45500000000004,366.135,346.79333333333335,298.39,349.7166666666667,357.65333333333336,366.01666666666665,362.92333333333335,309.6,246.82,291.11,354.64,,361.56,359.97,358.255,347.98,334.92333333333335,340.12666666666667,334.3666666666667,333.90333333333336,335.49,336.32000000000005,339.14,338.495,337.755,337.4,329.45,,,,,193.385,L9
2022-05-06 22:05:53+00:00,,,,,,,,248.305,,,316.4,345.375,348.45500000000004,366.135,327.5575,298.445,349.7166666666667,357.65333333333336,366.01666666666665,362.92333333333335,308.405,237.17000000000002,290.58500000000004,354.64,,361.56,359.97,358.255,347.98,334.92333333333335,333.13,328.33000000000004,329.365,332.2025,331.65000000000003,339.14,338.495,337.755,325.79999999999995,318.15999999999997,,,,,193.385,L8
2022-08-26 22:06:34+00:00,,,,,,,,242.56,,,323.48,348.35,355.0,362.41,303.6625,299.0133333333333,332.49,329.5833333333333,349.46333333333337,345.6366666666666,308.34666666666664,237.17000000000002,288.97,,,,380.565,354.17,346.64,330.615,326.84666666666664,322.7066666666667,324.07,336.16499999999996,337.245,339.14,346.89000000000004,344.4266666666667,335.7366666666667,326.1166666666666,,,,,196.5,L8
2022-09-03 22:06:16+00:00,,,,,,,,242.56,,,323.48,348.35,355.0,362.41,299.494,299.15749999999997,326.7225,320.6125,343.1825,339.735,308.4175,237.17000000000002,289.4675,,314.94,,380.565,354.17,346.64,330.615,324.6875,322.655,324.3575,334.688,335.56399999999996,336.02,342.6925,340.445,331.935,322.97749999999996,,,,,196.5,L9
2022-10-21 22:06:29+00:00,,,,,,,,,207.32,231.08,,,,327.99,276.81,307.012,306.90333333333336,294.28333333333336,327.32,322.27000000000004,308.4175,237.17000000000002,289.4675,,314.94,,393.69500000000005,,,311.66,316.6033333333333,315.2366666666666,318.64000000000004,332.1875,332.99249999999995,330.09999999999997,342.36999999999995,337.9925,330.11333333333334,320.81999999999994,,,,,,L9
2022-12-24 22:06:26+00:00,,,,,,,,,207.32,277.40500000000003,344.98,,,327.99,280.46000000000004,312.7233333333333,308.2950000000001,292.11,325.615,322.0450000000001,308.43000000000006,,288.3499999999999,,314.94,,394.67333333333335,388.55,,,318.21,322.5,325.22,350.1766666666667,346.47333333333336,344.975,346.89,340.43,338.07000000000005,327.79499999999996,,,,258.05,,L9
2023-03-06 22:06:02+00:00,,,,,,,,,207.32,277.40500000000003,344.98,,,327.99,266.72,318.82500000000005,286.89,288.52,299.28,312.64,281.45,224.26,285.59,,,,394.27,388.55,,306.32,309.41,307.97,314.43,345.46500000000003,360.12,364.01,323.89,327.155,319.26,308.77,,,,258.05,,L8
2023-03-14 22:06:11+00:00,,,,,,,,228.16,230.695,282.31333333333333,358.915,,,327.99,266.72,318.82500000000005,286.89,288.52,299.28,312.64,281.45,224.26,285.59,358.69,,,391.08666666666664,378.81,357.95,306.32,309.41,307.97,314.43,348.90000000000003,357.3766666666667,361.41,341.41499999999996,336.3966666666667,330.11,319.355,,,,258.05,231.93,L9
2023-03-22 22:05:52+00:00,,,,,,,,228.16,230.695,282.31333333333333,326.68,,319.14,322.57,266.72,318.82500000000005,286.89,288.52,299.28,312.64,281.45,224.26,285.59,358.69,,,390.63,377.87999999999994,367.74,306.32,309.41,307.97,314.43,353.46500000000003,355.7025,358.39,352.9633333333333,344.47249999999997,338.52666666666664,333.62666666666667,,,,258.05,231.93,L8
2023-03-30 22:05:59+00:00,,,,,,,,209.26999999999998,233.56333333333336,278.3825,317.5575,314.65,322.605,323.67333333333335,266.72,318.82500000000005,286.89,288.52,299.28,312.64,281.45,224.26,285.59,350.095,324.15,330.13,390.63,377.87999999999994,367.74,314.38,317.45000000000005,316.365,323.45500000000004,351.25,352.63,353.77,352.9633333333333,344.47249999999997,337.545,330.9975,,,,258.05,231.93,L9
2023-04-07 22:05:40+00:00,,,,,,,,215.14,237.32999999999998,280.09000000000003,316.898,323.095,322.605,323.67333333333335,266.72,318.82500000000005,286.89,288.52,299.28,312.64,281.45,224.26,285.59,350.095,324.15,330.13,389.01800000000003,377.4425,370.3533333333333,335.6666666666667,342.54,341.05333333333334,344.75,356.0333333333333,356.58166666666665,358.355,361.8775,352.32,341.22200000000004,336.76,,,,258.05,201.77,L8
