dates,satname,nzd0455-0000,nzd0455-0001,nzd0455-0002,nzd0455-0004,nzd0455-0005,nzd0455-0006,nzd0455-0007,nzd0455-0008,nzd0455-0003,nzd0455-0009,nzd0455-0010,nzd0455-0013,nzd0455-0014,nzd0455-0015,nzd0455-0016,nzd0455-0017,nzd0455-0020,nzd0455-0011,nzd0455-0012,nzd0455-0018,nzd0455-0019
2020-08-25 22:26:40.782000,L8,251.97,232.37,240.27,246.60,262.55,250.58,253.19,249.85,245.97,242.78,192.72,227.38,222.48,238.65,194.40,229.53,188.55,230.38,226.07,217.89,218.81
2020-09-10 22:26:47.619000,L8,250.24,233.47,240.13,246.27,263.94,249.93,256.87,248.12,246.51,244.66,187.09,233.17,229.13,237.30,204.60,229.40,206.24,237.42,229.10,221.26,221.88
2021-02-01 22:26:41.943000,L8,276.76,260.69,264.76,280.34,288.64,284.21,288.40,274.17,271.16,270.65,261.21,264.20,264.33,267.54,265.47,271.09,295.24,266.56,259.88,273.45,290.14
2021-02-17 22:26:38.002000,L8,250.84,231.85,239.88,243.64,263.27,248.55,254.24,248.60,241.55,243.56,184.95,230.12,221.22,234.87,209.87,230.92,186.92,234.92,228.29,221.33,219.84
2021-04-06 22:26:18.961000,L8,253.45,235.62,242.85,247.37,265.55,252.37,257.27,250.37,247.69,243.56,210.62,226.58,234.78,239.25,230.73,232.13,193.09,233.53,230.76,224.75,223.44
2021-05-24 22:26:15.372000,L8,255.63,236.00,242.74,246.93,264.53,250.49,,,252.13,,,,,,,,,,,,
2021-07-11 22:26:28.879000,L8,256.92,235.47,244.59,252.97,268.20,258.18,262.81,254.86,251.09,247.89,,,214.26,240.12,231.91,206.85,,,,,
2021-08-12 22:26:42.410000,L8,250.96,234.42,239.06,246.03,260.77,244.12,251.62,238.19,246.32,236.81,161.68,228.33,234.56,238.23,230.93,232.50,208.86,225.61,228.00,223.16,221.91
2021-09-13 22:26:51.192000,L8,284.30,266.00,272.05,284.49,289.11,284.63,293.53,277.51,274.48,271.10,267.83,267.27,268.24,271.97,270.15,270.43,296.14,271.18,265.74,275.87,291.77
2021-09-29 22:26:55.309000,L8,251.02,235.21,242.34,258.19,265.32,259.17,262.20,250.62,250.60,248.00,208.21,237.81,241.54,241.36,236.55,240.86,259.68,241.17,236.96,230.58,233.08
2022-01-19 22:26:46.095000,L8,297.35,306.84,317.31,323.64,330.51,322.53,350.41,384.89,311.03,338.53,339.09,321.68,328.01,366.63,338.04,336.05,353.55,337.26,328.14,320.25,347.22
2022-01-27 22:26:50.891000,L9,280.17,262.74,271.52,284.97,290.04,286.83,290.60,276.25,274.07,276.36,269.18,265.80,269.51,270.60,271.93,273.28,302.07,270.92,264.12,277.21,293.36
2022-02-20 22:26:35.978000,L8,274.50,259.67,265.89,279.16,286.50,281.54,288.26,276.39,269.46,270.74,267.37,263.09,262.35,265.95,260.27,268.13,292.55,261.82,257.98,270.16,286.57
2022-03-08 22:26:33.455000,L8,279.35,262.19,269.82,283.03,288.89,289.04,290.75,283.00,274.37,277.27,277.69,265.02,261.81,262.67,258.86,261.69,287.84,265.34,260.39,266.02,278.37
2022-03-16 22:26:35.026000,L9,315.06,313.14,322.78,360.13,372.68,330.28,329.76,333.37,333.66,333.75,343.54,346.70,341.75,332.96,336.10,366.13,356.08,346.13,341.74,375.77,383.35
2022-03-24 22:26:23.011000,L8,282.75,262.32,268.95,277.79,287.00,281.96,287.97,274.62,271.70,271.99,266.30,263.87,264.32,267.41,265.41,272.02,294.09,262.65,256.91,272.86,287.50
2022-04-01 22:26:31.033000,L9,249.73,233.50,239.63,246.97,261.93,250.85,255.58,245.35,245.80,243.83,206.92,231.62,230.51,236.79,223.00,232.06,196.47,235.91,230.32,223.28,224.41
2022-04-09 22:26:22.933000,L8,370.10,327.85,343.24,421.31,498.89,384.86,360.96,507.99,390.45,287.53,289.05,322.43,321.12,327.41,330.50,318.52,294.75,306.23,316.90,280.67,285.00
2022-04-25 22:26:21.162000,L8,255.20,236.94,243.53,249.60,264.40,247.52,255.82,248.36,249.29,244.05,207.92,219.81,217.83,234.10,204.80,221.40,,227.42,229.19,,
2022-05-03 22:26:17.501000,L9,255.17,221.68,180.92,249.95,262.40,253.05,244.90,,187.44,,,,,,,,,,,,
2022-05-11 22:26:28.751000,L8,256.58,234.71,242.31,245.29,263.85,244.22,,,246.73,,,,217.67,237.90,,,,,,,
2022-06-20 22:26:20.006000,L9,257.36,234.18,243.70,253.55,261.44,,,,246.65,,,,,,,,,,,,
2022-08-07 22:26:42.757000,L9,257.43,237.44,245.35,258.79,267.27,256.29,261.80,252.32,252.54,248.91,209.79,195.01,216.45,235.92,,,220.35,232.97,231.95,206.30,215.76
2022-09-08 22:26:47.494000,L9,249.89,233.98,239.99,250.68,264.23,255.06,258.01,248.83,247.59,244.72,180.49,227.90,234.88,236.88,228.55,229.14,210.02,232.30,231.76,224.35,224.72
2022-10-02 22:27:11.816000,L8,277.34,261.57,269.43,280.23,287.18,282.27,287.37,274.15,271.47,271.18,262.59,262.23,263.59,264.25,265.04,266.99,293.47,261.99,257.75,271.91,286.03
2022-10-10 22:26:58.359000,L9,245.16,221.58,235.40,234.43,,,,,239.68,,,,,,,,,,,,
2022-12-21 22:26:57.346000,L8,282.91,267.70,275.92,287.42,291.86,288.45,296.15,278.64,277.49,278.82,272.42,268.96,269.83,270.42,270.13,272.79,300.28,269.10,264.54,277.85,291.52
2022-12-29 22:27:00.747000,L9,278.84,263.16,268.84,282.43,291.77,286.84,290.58,275.83,273.09,274.61,264.25,267.41,266.38,268.91,263.11,271.56,303.55,267.38,261.19,273.38,294.09
2023-01-14 22:26:57.595000,L9,281.39,265.02,271.74,283.40,291.49,285.48,288.72,276.94,273.88,273.95,268.23,267.25,266.83,271.05,264.13,272.46,297.17,267.13,260.43,274.67,289.52
2023-01-22 22:26:55.025000,L8,278.67,263.77,271.39,281.22,293.05,284.84,289.55,277.42,273.17,277.07,266.78,265.80,265.67,268.98,264.45,270.96,301.49,268.13,260.91,273.48,291.49
2023-02-15 22:27:01.255000,L9,,210.77,229.26,239.08,253.21,242.47,247.32,243.87,233.87,237.77,180.09,231.43,234.66,239.83,234.03,240.66,221.56,229.49,229.25,231.50,232.22
2023-02-23 22:26:38.944000,L8,278.91,261.83,268.04,280.42,289.61,283.99,285.76,274.06,272.56,270.09,258.68,264.39,263.43,266.43,264.52,268.67,295.55,264.41,259.04,272.05,286.17
2023-03-03 22:26:48.484000,L9,280.32,264.58,271.22,280.75,337.98,333.89,326.80,277.01,274.50,270.91,262.69,264.66,263.87,271.55,261.21,271.89,295.16,265.54,258.62,272.50,289.29
2023-03-27 22:26:23.428000,L8,285.69,265.35,274.78,282.62,291.08,285.48,288.32,280.88,277.11,270.26,263.62,266.15,266.79,268.51,265.11,267.71,296.40,264.37,261.85,272.91,287.63
2023-05-06 22:26:13.368000,L9,253.88,235.44,241.30,248.26,264.08,246.27,255.03,247.72,248.16,243.46,,219.10,217.70,233.94,206.98,223.58,,226.38,226.81,,
2023-05-14 22:25:50.908000,L8,261.66,241.00,247.66,259.25,269.30,256.86,264.61,254.96,254.21,248.54,197.55,224.76,219.34,239.11,234.33,237.24,225.13,191.31,230.08,227.21,228.94
2023-06-07 22:25:59.686000,L9,,,,,,,241.37,245.76,,242.84,,,,,,,,,,,
2023-07-01 22:26:11.433000,L8,265.92,244.68,251.79,265.10,270.97,264.47,271.42,256.66,257.38,254.26,223.44,242.34,244.69,244.57,241.18,242.40,259.70,244.92,240.68,246.04,237.42
2023-07-25 22:26:10.029000,L9,260.12,242.72,248.70,260.52,270.04,258.78,268.50,254.16,255.66,249.01,191.96,226.42,219.27,241.89,231.95,233.65,235.23,230.70,233.24,225.73,231.82
2023-08-02 22:26:25.468000,L8,262.98,241.45,249.67,260.51,271.12,259.61,266.41,258.23,255.84,254.46,211.93,238.45,240.97,246.69,238.16,240.92,258.71,239.35,234.73,236.63,235.53
2023-08-26 22:26:28.446000,L9,252.64,235.93,239.92,247.30,263.84,251.60,256.84,248.37,248.28,245.45,170.72,225.37,221.52,236.63,229.19,230.39,187.94,228.93,230.72,224.10,217.88
2023-09-03 22:26:33.108000,L8,251.98,233.13,241.73,250.54,263.97,253.92,256.70,250.43,248.61,244.12,180.62,229.97,233.95,239.25,229.98,233.26,201.89,231.24,230.60,227.13,223.99
2023-10-21 22:26:44.047000,L8,279.78,263.16,269.58,281.84,290.22,285.03,287.10,276.01,273.54,271.98,258.90,266.69,268.26,269.23,266.58,273.66,297.16,268.63,260.37,275.50,291.25
2023-10-29 22:26:45.187000,L9,277.90,261.40,267.52,282.02,288.97,285.29,288.52,274.98,273.89,270.72,251.40,266.42,266.16,268.96,265.11,272.16,296.49,267.67,260.20,272.85,291.69
2023-11-06 22:26:44.582000,L8,277.84,262.23,267.12,280.74,288.40,284.44,287.40,275.79,272.76,270.66,252.26,265.88,266.72,269.39,265.73,270.32,293.89,267.11,259.80,272.83,288.49
2023-11-30 22:26:52.584000,L9,255.45,237.42,245.03,257.30,268.20,254.94,248.36,,251.82,,,241.25,243.10,245.01,238.85,244.06,267.18,239.89,239.19,241.33,237.14
2024-02-10 22:26:40.325000,L8,286.65,290.51,297.28,314.62,287.14,314.00,320.33,276.49,295.54,316.80,308.17,259.56,261.13,263.60,260.10,268.73,289.41,260.36,256.03,267.11,289.85
2024-02-26 22:26:35.161000,L8,276.67,259.18,263.20,279.55,284.00,282.58,286.32,268.21,268.95,265.38,247.17,259.39,264.76,267.14,263.05,266.78,286.04,259.29,256.04,267.15,280.11
2024-03-21 22:26:42.391000,L9,282.31,263.77,271.91,293.43,327.56,318.85,300.48,273.15,272.67,268.27,255.77,261.13,263.46,264.06,261.31,264.46,289.13,261.14,258.38,269.43,284.02
2024-03-29 22:26:10.417000,L8,253.94,234.84,241.07,245.14,261.33,245.71,248.69,245.29,245.91,241.73,164.68,216.93,216.45,230.18,196.27,226.17,,221.50,223.86,,
2024-04-06 22:26:33.586000,L9,252.12,230.36,239.96,242.86,258.04,240.92,246.36,243.29,243.77,238.05,166.38,,,,,,,,,,
2024-04-22 22:26:13.572000,L9,256.38,237.72,243.97,250.93,263.69,255.30,255.04,249.20,251.58,244.73,188.98,218.86,222.53,234.72,229.56,230.88,187.60,226.00,229.72,223.38,225.86
2024-05-08 22:26:10.629000,L9,258.32,238.89,244.35,251.96,265.81,248.51,257.59,250.73,251.08,246.07,171.44,219.86,218.50,237.73,211.45,228.87,187.61,225.54,231.04,220.41,221.83
2024-06-01 22:25:38.077000,L8,257.72,234.19,242.42,248.92,261.30,250.89,256.58,250.86,249.31,247.23,,224.17,226.03,239.82,225.83,230.42,182.91,233.35,229.76,220.42,215.60
2024-06-25 22:25:37.140000,L9,259.13,237.24,243.34,250.43,266.36,248.40,,,250.39,,,,,,,,,,,,
2024-07-03 22:25:52.921000,L8,261.18,241.26,248.23,259.16,267.96,255.47,268.19,253.93,253.23,252.73,,228.65,,,,,231.38,225.98,231.35,222.81,224.23
2024-07-11 22:25:58.458000,L9,260.09,240.54,246.57,256.46,266.21,255.61,265.06,252.42,252.48,249.58,,231.06,235.07,238.16,231.08,232.27,208.83,232.28,231.28,219.41,225.76
2024-08-12 22:26:09.764000,L9,256.51,236.99,242.10,250.47,266.06,251.07,253.05,251.33,253.49,243.42,,225.32,217.59,239.17,200.97,230.56,,220.36,226.48,215.43,221.36
2024-08-20 22:26:19.450000,L8,311.33,297.03,300.83,318.27,315.61,303.45,310.74,310.43,306.53,303.27,290.36,288.26,312.96,290.46,274.33,278.01,297.51,301.71,277.05,283.81,280.08
2024-09-13 22:26:24.477000,L9,258.84,239.38,245.19,255.43,266.50,257.04,260.20,252.40,253.83,251.78,186.28,235.54,235.65,240.57,231.24,234.86,203.87,240.30,235.56,229.32,229.00
2024-10-15 22:26:36.938000,L9,249.18,228.40,238.14,246.29,260.97,248.35,248.16,244.70,243.22,241.55,,223.11,219.38,235.25,224.93,224.81,202.08,221.27,226.48,220.85,218.71
2024-11-16 22:26:41.588000,L9,279.35,262.93,268.89,304.26,291.09,285.86,289.95,276.94,275.38,272.20,258.27,264.52,265.41,267.52,264.39,269.68,293.76,267.31,264.16,272.23,289.18
2024-12-10 22:26:33.760000,L8,260.08,239.33,245.64,242.53,219.08,,,,250.67,,,,,,,242.17,264.51,,,237.03,229.66
2024-12-18 22:26:43.901000,L9,277.28,259.83,266.20,283.92,288.42,283.67,287.57,275.35,273.37,270.18,254.88,263.86,265.89,266.42,261.97,268.41,293.99,263.48,261.14,272.61,287.99
2024-12-26 22:26:37.080000,L8,276.00,259.14,264.19,278.48,286.36,282.72,286.18,273.46,272.01,268.27,253.32,263.88,262.85,266.31,260.04,268.76,293.00,264.48,257.43,269.77,287.95
2025-01-03 22:26:39.216000,L9,274.40,258.25,262.83,281.62,286.47,282.21,286.67,272.99,269.04,266.75,251.88,261.38,263.89,263.68,261.31,266.04,290.76,262.59,259.15,270.61,285.25
