dates,satname,nzd0175-0000,nzd0175-0001,nzd0175-0002,nzd0175-0003,nzd0175-0004,nzd0175-0005,nzd0175-0006,nzd0175-0007,nzd0175-0008,nzd0175-0009,nzd0175-0010,nzd0175-0011,nzd0175-0012,nzd0175-0013,nzd0175-0014,nzd0175-0015,nzd0175-0016,nzd0175-0017,nzd0175-0018
2002-04-05 21:54:25.270000,L7,,,,,167.25,266.95,274.71,281.33,290.26,287.57,265.66,243.79,188.14,,283.44,299.12,268.67,279.69,262.50
2002-08-27 21:53:36.267000,L7,300.99,297.61,302.46,317.43,297.89,282.04,286.59,288.44,289.63,305.92,295.45,327.43,338.82,275.62,305.13,301.41,277.98,272.62,270.86
2002-08-27 21:54:00.253000,L7,330.22,342.10,347.00,345.01,333.67,313.49,323.91,329.85,340.41,358.51,355.45,355.35,375.59,382.82,386.32,401.61,399.03,396.94,375.15
2002-10-14 21:53:19.813000,L7,368.69,356.34,351.65,357.04,372.47,335.14,340.67,344.05,346.02,356.27,361.71,372.10,390.39,399.28,402.09,406.75,405.11,399.64,395.62
2002-10-14 21:53:43.769000,L7,304.89,301.56,304.38,320.96,296.95,281.65,286.29,287.01,296.83,294.64,286.47,299.24,302.24,271.39,304.07,300.28,279.13,266.30,269.72
2002-10-30 21:53:25.867000,L7,333.45,330.43,334.96,351.89,325.70,315.16,318.85,324.68,329.74,340.05,345.51,360.23,331.42,341.48,339.91,348.09,353.97,282.98,329.12
2003-01-18 21:54:06.301000,L7,297.00,295.81,300.99,317.26,296.30,287.82,287.05,291.05,296.51,307.34,276.57,304.33,305.14,268.35,312.12,306.07,276.97,270.37,271.81
2003-01-18 21:54:30.278000,L7,296.24,295.82,300.34,316.66,295.34,286.53,285.72,288.30,295.08,305.58,284.01,305.33,305.54,267.44,309.35,303.03,271.90,268.44,269.57
2003-03-23 21:54:16.760000,L7,,201.17,203.22,226.41,280.92,277.68,272.26,283.62,287.33,299.07,285.72,294.72,285.15,263.12,301.54,299.11,275.22,268.96,366.31
2003-03-23 21:54:40.711000,L7,,,173.54,196.19,261.55,270.51,263.18,269.61,278.98,291.93,231.45,250.46,276.95,256.59,292.17,283.75,252.47,264.12,263.55
2003-05-26 21:54:19.958000,L7,297.06,294.00,294.70,316.07,293.87,286.95,279.53,286.47,290.25,307.68,296.64,340.45,303.65,358.09,364.68,372.58,374.59,364.51,335.26
2003-05-26 21:54:43.917000,L7,312.50,320.53,330.90,346.16,332.86,321.32,333.87,324.96,334.95,343.83,357.11,364.30,382.89,376.19,382.53,396.09,300.13,281.79,291.43
2003-07-21 21:42:33.857000,L5,294.70,271.38,279.85,,,,,,,,,,,,,,,,
2003-08-06 21:42:27.230000,L5,301.32,276.68,278.52,286.71,209.42,224.76,210.41,246.63,192.44,286.38,162.27,,,,243.26,256.51,205.69,256.66,250.40
2003-08-06 21:42:51.203000,L5,299.84,275.20,277.67,220.72,204.71,222.81,207.11,243.81,187.11,285.56,,,,,,,,255.90,249.46
2003-09-07 21:43:00.591000,L5,213.59,286.59,294.55,294.85,266.27,236.37,213.85,255.57,268.93,287.98,,,306.20,297.95,304.46,298.93,265.36,272.11,262.79
2003-10-25 21:43:40.253000,L5,338.22,331.50,321.77,334.06,315.61,302.38,308.62,305.65,338.38,344.38,342.14,351.86,376.98,370.95,362.56,370.12,362.62,360.30,347.95
2003-10-25 21:44:04.226000,L5,342.91,334.87,326.51,336.15,317.07,305.56,312.35,305.72,340.61,348.70,345.01,352.69,377.24,370.27,363.81,376.32,364.44,363.64,360.60
2004-02-14 21:44:33.705000,L5,334.04,313.53,320.13,330.08,328.90,317.45,315.51,316.87,324.54,327.24,317.87,320.07,332.11,325.93,326.05,322.37,336.37,332.76,306.78
2004-02-14 21:44:57.678000,L5,332.71,312.73,317.45,330.34,327.45,318.20,316.23,317.26,324.08,328.45,316.44,319.85,332.83,325.93,326.61,322.29,340.66,332.76,306.87
2004-03-01 21:44:38.581000,L5,320.57,306.58,306.01,319.94,297.32,290.57,290.50,298.45,305.61,308.56,310.53,326.88,324.40,323.72,321.82,250.49,,,
2004-03-01 21:45:02.553000,L5,318.40,305.76,304.95,319.94,296.85,290.20,290.74,298.30,305.64,308.54,310.94,326.86,324.25,323.72,323.47,301.82,,,
2004-04-02 21:44:54.996000,L5,348.25,329.32,327.12,339.63,321.01,325.35,321.63,325.29,339.65,342.70,348.88,345.84,358.36,364.94,373.41,368.16,378.13,368.03,364.16
2004-04-02 21:45:18.969000,L5,348.82,331.15,330.14,343.34,321.98,325.74,323.99,327.04,342.73,342.13,350.56,348.37,359.79,365.90,375.69,369.06,379.12,369.09,364.73
2004-04-18 21:45:25.586000,L5,321.46,311.16,318.00,331.01,309.15,308.67,294.04,306.98,302.64,314.61,314.48,328.91,337.80,344.37,352.65,346.90,333.99,328.24,314.86
2004-04-18 21:45:49.558000,L5,322.86,311.54,318.58,331.65,309.44,309.67,294.98,307.99,302.84,314.61,315.09,329.07,338.27,344.79,354.12,348.63,328.43,328.62,314.88
2004-05-04 21:46:16.049000,L5,294.33,294.63,287.64,173.45,,,,,,,,,,,209.85,255.88,240.19,161.16,
2004-05-20 21:46:20.465000,L5,293.01,287.15,280.19,240.59,207.07,203.20,205.76,254.77,202.39,279.08,,,,,208.07,251.64,209.13,265.01,258.84
2004-05-20 21:46:44.438000,L5,286.70,283.38,275.03,181.66,186.07,183.21,197.14,202.77,185.78,,,,,,190.64,212.96,195.45,261.47,256.19
2004-06-21 21:47:16.748000,L5,,,,,,,,,,,,,,326.57,327.66,319.29,295.21,290.87,284.19
2004-06-21 21:47:40.721000,L5,,,,,,,,,,,,,,324.97,323.77,317.92,295.02,290.80,284.16
2004-07-07 21:47:45.207000,L5,278.70,259.64,,,,,,,,,,,,,,,,,
2004-07-07 21:48:09.180000,L5,286.17,267.77,,,,,,,,,,,,,,,,,
2004-07-23 21:48:09.192000,L5,300.25,292.69,286.21,241.68,225.24,223.89,210.90,257.04,264.41,275.41,,247.88,269.29,257.24,273.69,267.97,200.09,262.01,255.35
2004-07-23 21:48:33.165000,L5,299.39,291.82,285.86,228.04,222.14,215.60,206.86,250.75,241.98,274.64,,,,,192.71,225.16,194.84,261.06,254.02
2004-09-25 21:49:43.196000,L5,367.69,350.04,342.34,345.85,332.03,351.09,346.32,352.93,368.25,380.57,380.43,423.88,448.69,431.76,408.14,381.89,390.61,394.44,411.99
2004-09-25 21:50:07.312000,L5,357.68,342.53,331.90,339.57,324.83,341.11,324.40,344.40,350.57,362.02,365.10,394.59,383.11,419.74,375.99,370.37,379.64,367.92,361.16
2004-10-27 21:50:47.740000,L5,299.77,292.93,292.50,305.80,281.80,247.35,255.25,280.40,284.69,291.74,282.20,289.94,301.47,247.67,190.39,194.28,217.68,220.89,195.66
2005-01-15 21:51:45.464000,L5,341.10,330.12,331.61,342.02,324.04,316.61,296.80,301.39,311.43,313.87,324.08,342.45,365.03,369.67,380.15,370.21,381.00,381.86,354.33
2005-01-15 21:52:09.437000,L5,341.92,331.93,331.97,344.80,325.71,317.21,296.86,302.41,311.61,316.78,326.61,342.94,364.84,370.96,380.43,371.74,383.93,383.44,354.05
2005-03-04 21:52:28.245000,L5,336.64,331.43,333.03,339.81,323.49,314.67,312.35,314.44,315.11,320.39,325.63,338.87,352.51,355.21,371.22,370.04,365.48,374.35,358.05
2005-03-04 21:52:52.217000,L5,293.41,291.59,290.69,301.23,234.56,236.68,211.80,261.02,265.68,279.98,181.79,246.01,263.99,234.07,288.07,288.97,269.71,272.96,265.65
2005-04-21 21:52:46.920000,L5,297.46,292.61,287.75,293.29,273.42,275.05,240.66,274.71,273.80,286.04,262.22,266.07,279.52,282.48,291.31,293.98,275.65,277.79,269.09
2005-04-21 21:53:10.893000,L5,318.46,308.27,307.61,322.32,305.11,298.98,291.89,296.18,301.01,308.28,300.47,311.64,324.77,327.06,331.82,322.13,300.96,296.67,286.90
2005-05-23 21:53:00.685000,L5,299.78,290.91,280.91,247.35,221.73,232.07,205.73,241.79,256.82,281.35,,196.96,263.87,,288.62,271.12,215.56,269.64,263.47
2005-06-08 21:53:09.034000,L5,305.41,296.61,286.27,293.15,221.01,240.75,204.86,257.75,191.93,,,256.77,267.27,242.19,276.55,293.96,250.91,265.20,259.27
2005-06-08 21:53:33.007000,L5,305.74,297.62,288.25,296.79,220.30,242.80,205.35,257.62,195.49,,,258.62,269.87,254.45,275.27,294.00,251.11,265.50,260.07
2005-10-30 21:53:39.558000,L5,326.97,319.92,321.96,331.68,310.91,306.67,329.59,334.36,339.02,348.69,349.99,354.75,345.30,345.24,356.79,354.46,358.25,361.32,366.45
2005-10-30 21:54:03.531000,L5,311.20,302.22,301.57,316.85,293.43,287.17,304.17,308.02,314.38,323.09,319.23,333.15,320.04,324.12,328.78,325.40,289.86,289.50,299.23
2006-02-19 21:56:15.936000,L5,331.69,324.84,327.09,342.64,322.30,311.19,306.63,312.61,321.79,324.13,329.94,357.24,359.80,360.54,384.54,380.10,410.57,431.66,386.47
2006-02-19 21:56:39.909000,L5,282.84,282.13,278.93,290.04,229.46,233.75,201.99,251.69,273.51,278.58,,,,205.67,273.55,268.99,263.47,270.32,263.34
2006-04-08 21:57:12.628000,L5,284.95,281.33,278.31,285.74,206.40,214.93,183.88,245.72,191.72,266.45,,,,,235.59,284.70,228.08,250.99,248.66
2006-04-08 21:57:36.601000,L5,290.48,284.92,283.42,296.32,225.39,223.69,197.62,253.42,201.62,271.71,179.05,193.08,263.52,205.79,272.36,290.46,241.06,256.59,253.96
2006-06-27 21:58:24.681000,L5,301.09,289.23,284.68,240.94,216.69,220.64,191.19,254.89,193.93,275.32,,239.06,265.58,,256.26,283.49,263.24,272.36,266.81
2006-06-27 21:58:48.654000,L5,300.50,288.97,283.88,238.43,212.97,219.68,187.63,255.67,192.92,177.97,,237.92,262.33,,254.57,280.63,263.19,273.28,266.81
2006-07-13 21:58:38.362000,L5,299.47,292.44,289.26,243.64,223.55,228.73,211.70,262.60,269.85,282.73,176.64,242.42,276.36,,287.50,283.06,267.22,278.36,271.98
2006-07-13 21:59:02.335000,L5,298.26,292.01,287.89,230.22,214.12,220.10,202.12,258.30,269.15,230.21,,,,,274.39,264.68,263.80,277.19,269.59
2007-01-05 22:00:28.480000,L5,,198.91,296.42,323.97,295.48,295.08,276.39,288.42,292.91,272.01,173.62,213.16,303.24,299.37,311.95,318.67,300.56,291.16,284.26
2008-12-25 21:50:10.387000,L5,315.51,309.18,308.13,321.73,299.57,293.00,291.02,299.51,304.77,302.84,308.85,318.52,330.52,325.59,329.43,325.35,296.34,291.02,287.96
2008-12-25 21:50:34.359000,L5,278.16,285.28,281.80,178.71,180.44,219.03,202.49,,,,,,,161.30,212.00,266.21,261.80,269.69,264.08
2009-11-26 21:56:28.873000,L5,318.49,311.17,313.02,322.26,302.73,289.29,280.03,285.25,295.27,296.77,303.67,321.07,327.99,329.64,335.12,329.85,301.27,291.19,283.40
2010-01-13 21:56:25.416000,L5,339.51,332.46,332.35,343.18,324.67,324.64,327.20,327.45,338.99,336.68,343.57,354.27,369.99,384.47,389.28,390.40,385.66,384.18,373.41
2010-01-13 21:56:49.389000,L5,338.77,332.94,332.34,343.29,324.67,323.68,327.70,329.26,339.83,337.18,344.33,354.38,368.13,384.47,389.65,390.44,385.66,384.36,374.70
2010-10-28 21:55:27.339000,L5,335.37,326.65,323.50,339.85,318.71,304.86,300.99,306.61,316.68,320.50,326.97,343.79,351.71,358.52,364.01,363.25,361.28,355.31,352.94
2010-10-28 21:55:51.312000,L5,335.58,327.76,324.12,341.22,319.98,306.26,302.64,309.05,317.92,322.41,328.34,345.34,352.52,360.11,367.63,362.77,361.94,355.23,354.32
2010-12-31 21:55:32.560000,L5,319.64,315.45,315.45,326.02,304.17,299.17,284.93,292.48,299.61,302.55,304.91,316.49,333.50,333.87,340.42,330.96,308.55,292.09,283.38
2010-12-31 21:55:56.533000,L5,317.74,311.77,313.26,324.83,303.42,297.67,283.71,291.53,297.68,300.86,303.81,315.84,332.21,332.87,339.31,329.55,306.65,291.50,283.30
2011-01-16 21:55:58.174000,L5,316.74,311.03,319.47,334.27,311.13,308.43,297.41,305.44,298.41,306.54,307.23,321.92,331.19,331.03,343.40,338.90,317.34,306.72,295.44
2011-02-01 21:55:35.620000,L5,282.26,284.87,282.77,283.75,209.51,238.72,222.58,246.58,271.22,280.28,214.14,239.17,253.35,,205.94,265.53,241.99,264.65,259.51
2011-02-17 21:55:37.006000,L5,,,,,,,,,,,,,,,218.88,282.95,261.14,269.90,261.78
2011-02-17 21:56:00.979000,L5,,,,,,,,,281.35,284.81,272.25,257.07,179.26,,286.71,298.05,267.06,273.54,264.62
2013-04-11 22:07:51.092000,L8,,,225.99,172.06,168.60,,,,,,,,,,,,,,
2013-04-11 22:08:15.067000,L8,,276.45,276.13,209.49,182.26,204.20,161.53,,180.04,191.55,202.82,,,,,,,,
2013-05-13 22:07:59.284000,L8,320.66,313.33,317.48,332.66,310.18,294.49,286.45,295.20,300.57,305.14,306.57,331.39,337.55,325.33,328.87,321.51,298.19,293.84,294.47
2013-05-29 22:07:41.466000,L8,302.90,289.44,282.26,187.60,219.41,267.24,166.65,212.36,271.25,280.91,275.10,294.48,261.95,,302.49,297.56,247.21,272.26,269.29
2013-05-29 22:08:05.425000,L8,302.77,289.26,282.18,187.23,219.28,267.14,166.66,212.32,271.25,280.85,275.06,294.42,261.95,,302.41,297.59,246.97,272.22,269.46
2013-06-30 22:07:36.163000,L8,303.62,287.79,282.83,166.60,,,,,270.04,280.89,,293.96,259.12,,276.79,286.19,236.92,268.44,261.63
2013-06-30 22:08:00.117000,L8,303.40,287.50,282.67,166.44,,,,,269.97,280.82,,293.94,259.20,,252.25,286.17,236.85,268.45,261.95
2013-07-16 22:07:36.609000,L8,301.55,289.17,288.14,294.62,281.72,274.65,210.72,268.92,282.55,282.63,,,,,,,,,
2013-08-17 22:08:03.120000,L8,303.76,287.44,284.25,,220.96,268.65,207.58,211.82,275.54,278.37,,245.47,257.97,,177.65,284.22,206.80,268.19,259.87
2013-09-02 22:07:40.639000,L8,301.90,291.83,286.68,306.99,211.13,273.80,162.03,208.10,278.88,276.00,,246.84,262.24,178.04,300.79,287.07,260.08,266.21,259.18
2013-09-02 22:08:04.598000,L8,301.28,290.77,284.77,300.21,205.99,269.62,158.72,202.56,274.86,272.29,,245.50,258.32,,,259.62,252.50,264.50,257.15
2013-10-20 22:07:26.886000,L8,304.66,311.91,298.38,329.48,296.52,280.26,271.46,273.20,285.00,293.27,291.71,303.26,314.19,317.76,319.49,311.92,285.21,282.74,273.33
2013-11-05 22:07:22.900000,L8,,,,,,,,257.84,282.29,285.58,279.51,247.69,302.54,260.73,307.47,297.54,276.26,267.48,263.61
2013-11-05 22:07:46.855000,L8,,,,,,,,,272.22,279.50,271.64,244.70,258.51,178.92,302.28,286.62,264.19,261.99,258.85
2013-11-21 22:07:13.797000,L8,292.03,290.02,286.24,,210.74,270.23,166.60,220.49,273.32,282.85,275.52,241.19,259.32,184.15,295.18,283.62,273.46,268.69,265.65
2013-11-21 22:07:37.752000,L8,294.81,293.64,289.02,,211.19,270.42,205.83,214.88,274.04,283.02,277.10,244.73,259.96,182.25,301.43,284.00,270.80,268.09,264.41
2013-12-07 22:07:14.870000,L8,292.85,292.20,293.31,298.53,280.14,274.87,267.41,222.20,281.65,286.04,281.96,249.80,301.89,261.82,,,262.05,252.61,215.45
2014-01-24 22:06:45.554000,L8,303.14,319.77,360.87,353.17,425.55,376.85,355.26,395.04,286.38,292.10,285.04,308.17,309.54,313.34,321.08,305.07,275.15,286.29,272.66
2014-01-24 22:07:09.509000,L8,303.94,302.25,365.08,430.79,434.88,372.26,353.60,394.05,285.48,291.47,281.77,299.90,308.45,311.63,321.00,303.76,273.87,284.57,270.68
2014-02-09 22:06:33.299000,L8,292.31,287.47,284.90,,213.87,270.79,205.85,214.69,282.74,283.25,282.09,244.51,262.27,182.98,248.01,275.04,259.33,265.19,260.18
2014-02-09 22:06:57.254000,L8,294.25,289.68,286.70,274.00,275.29,271.78,261.97,216.38,283.75,284.56,287.05,293.92,264.62,184.54,301.17,279.98,263.18,265.96,260.36
2014-02-25 22:06:20.497000,L8,292.36,288.85,283.93,234.89,220.44,270.58,210.36,216.04,273.18,279.83,277.82,247.37,262.76,181.30,301.44,283.08,266.73,265.71,258.74
2014-02-25 22:06:44.447000,L8,293.17,289.91,284.34,295.46,218.67,270.96,210.03,213.59,272.39,279.04,274.66,247.60,260.61,177.16,301.42,278.55,265.17,265.29,257.71
2014-03-29 22:05:52.007000,L8,305.28,297.68,296.28,315.25,287.18,287.49,272.12,284.94,291.85,298.78,296.40,306.23,314.80,317.18,319.90,310.10,285.58,284.69,274.38
2014-03-29 22:06:15.961000,L8,299.76,290.28,286.49,296.80,255.38,274.25,261.23,269.46,282.53,286.95,281.17,293.84,301.88,250.86,306.74,292.83,274.19,274.37,263.98
2014-04-30 22:05:22.578000,L8,304.38,289.93,285.14,169.57,224.39,271.78,209.77,219.73,274.41,284.42,282.19,249.20,266.36,256.35,304.76,291.55,272.22,273.48,266.99
2014-04-30 22:05:46.536000,L8,303.64,288.94,284.20,165.95,221.95,270.81,207.95,217.96,272.80,283.51,280.27,248.51,264.22,249.83,303.58,286.75,268.95,272.20,266.02
2014-05-16 22:05:09.831000,L8,304.06,288.89,282.15,197.04,223.74,270.81,207.94,214.32,276.05,282.18,275.07,249.75,301.73,180.15,306.69,291.42,276.50,276.25,267.71
2014-08-04 22:05:38.545000,L8,311.65,297.02,297.04,307.44,293.29,279.24,272.91,278.15,285.94,292.12,289.90,306.97,320.74,315.95,318.19,310.64,289.80,283.78,278.38
2014-08-20 22:05:42.763000,L8,302.84,287.30,283.82,213.36,221.74,266.31,195.95,215.32,272.31,279.58,272.49,245.85,262.45,179.05,249.47,,,264.17,259.82
2014-08-20 22:06:06.726000,L8,302.47,287.82,284.58,221.72,223.17,268.52,208.98,217.11,274.28,280.72,274.24,246.24,265.29,182.53,295.56,275.34,190.79,266.11,261.66
2014-10-07 22:05:49.968000,L8,300.96,292.48,288.98,296.25,229.83,269.86,211.73,259.08,279.56,285.37,277.54,251.51,301.59,299.34,302.80,298.91,264.09,274.31,264.95
2014-11-08 22:05:52.173000,L8,300.75,308.55,310.68,328.43,293.79,281.67,270.90,275.12,287.36,293.82,291.09,306.51,311.56,318.55,320.13,315.41,290.56,285.71,279.00
2014-11-08 22:06:16.124000,L8,304.13,310.61,311.38,328.99,294.33,283.78,271.54,275.01,287.73,294.54,291.95,306.72,311.76,318.04,320.02,315.42,290.40,286.00,278.54
2015-02-28 22:05:24.487000,L8,305.58,297.81,303.87,319.29,296.71,280.31,272.40,281.59,288.33,291.97,287.89,304.52,317.87,319.93,325.82,316.59,292.78,286.89,282.16
2015-02-28 22:05:48.437000,L8,308.21,299.77,306.28,321.99,300.86,281.61,275.32,301.11,290.75,293.32,292.02,306.50,322.36,321.21,327.69,319.30,293.50,287.35,282.43
2015-03-16 22:05:13.611000,L8,296.30,288.86,286.96,234.12,271.05,277.02,266.61,223.34,212.16,279.01,271.36,250.57,301.08,195.22,303.92,281.13,269.30,271.97,268.29
2015-05-19 22:04:40.718000,L8,304.04,289.04,283.03,169.18,218.11,254.80,164.07,,,,,248.12,258.96,,284.92,285.75,246.02,269.84,265.00
2015-05-19 22:05:04.672000,L8,301.95,286.31,281.10,,,,,,,,,,,,200.28,255.89,222.26,267.21,262.12
2015-06-04 22:04:48.656000,L8,310.36,292.04,282.55,195.91,221.25,262.64,206.38,244.12,265.38,271.22,,191.76,260.87,,211.66,284.84,247.31,270.01,265.31
2015-06-04 22:05:12.611000,L8,307.59,289.78,280.65,167.99,215.91,261.15,161.05,,,,,247.24,258.70,,,,,267.83,263.11
2015-06-20 22:04:57.007000,L8,,289.66,286.27,178.02,221.10,254.47,204.84,,,,,,,,282.65,286.03,239.06,269.40,257.22
2015-06-20 22:05:20.970000,L8,309.61,298.01,293.36,273.07,235.85,270.97,243.60,264.77,269.47,278.73,278.33,297.41,307.31,307.15,310.53,305.33,277.07,278.19,266.80
2015-07-22 22:05:13.606000,L8,304.59,288.24,282.77,172.17,222.00,267.54,208.37,217.98,266.24,273.15,203.06,248.47,263.61,,,251.78,227.80,269.00,264.68
2015-07-22 22:05:37.569000,L8,304.14,287.84,282.43,172.42,221.84,267.27,207.93,,265.93,272.76,202.36,248.19,263.87,,,251.83,226.53,269.25,265.31
2015-08-23 22:05:24.610000,L8,308.67,299.20,295.86,313.48,289.79,285.75,272.27,270.00,277.50,290.06,284.27,305.43,313.57,317.51,314.01,308.13,283.68,278.72,273.26
2015-08-23 22:05:48.569000,L8,308.51,299.03,295.64,313.19,289.67,285.63,272.24,269.91,277.47,289.99,284.27,305.34,313.67,317.58,313.94,307.92,283.73,278.77,273.38
2015-10-26 22:05:43.801000,L8,290.18,288.08,283.18,201.92,218.90,266.64,209.28,213.60,265.76,222.76,271.46,246.15,262.15,182.87,295.08,291.22,263.05,263.22,259.90
