dates,satname,nzd0505-0000,nzd0505-0001,nzd0505-0002,nzd0505-0003,nzd0505-0004,nzd0505-0005,nzd0505-0006
1999-08-26 22:07:32.686000,L7,,,,,,303.23,527.28
2000-06-25 22:06:19.852000,L7,,,,,,365.47,352.17
2000-07-11 22:06:05.496000,L7,,,,324.67,345.90,367.97,375.43
2000-12-18 22:05:01.704000,L7,329.23,330.82,314.56,339.01,360.30,363.58,359.20
2001-01-03 22:05:00.181000,L7,341.87,334.50,326.64,317.78,282.53,339.16,335.50
2001-02-20 22:05:00.525000,L7,345.09,343.80,335.95,325.12,333.79,335.42,343.66
2001-04-09 22:04:41.882000,L7,,342.92,364.53,357.90,367.09,374.24,375.74
2001-10-02 22:02:52.358000,L7,313.70,290.63,320.38,308.45,294.80,365.55,491.34
2001-11-03 22:02:58.699000,L7,310.97,326.22,317.83,309.41,310.87,308.37,309.89
2002-03-11 22:03:31.366000,L7,,359.30,354.96,346.07,350.10,354.10,365.38
2002-04-12 22:03:25.302000,L7,,,338.82,337.05,346.63,284.56,493.17
2002-06-15 22:03:07.576000,L7,,,,,,,288.11
2002-11-22 22:02:45.529000,L7,,313.49,309.14,305.52,317.07,323.67,334.10
2002-12-08 22:02:51.522000,L7,350.36,347.10,344.02,338.72,346.13,332.66,307.03
2002-12-24 22:02:57.022000,L7,354.10,351.09,349.84,338.92,334.70,352.14,360.90
2003-08-29 21:51:49.928000,L5,,,,,,,321.98
2003-09-30 21:52:18.101000,L5,326.52,319.45,328.16,265.38,325.08,341.13,343.81
2003-11-17 21:52:57.120000,L5,307.66,284.48,295.30,,,302.70,310.74
2004-06-12 21:55:59.429000,L5,,,,,,315.20,321.39
2004-07-30 21:57:15.668000,L5,,,,,276.34,325.61,330.86
2004-10-18 21:59:11.702000,L5,345.16,330.88,338.79,285.63,339.21,348.69,347.52
2005-01-22 22:00:50.292000,L5,306.67,286.53,279.28,,,297.13,320.84
2005-02-07 22:01:03.020000,L5,300.55,269.90,278.89,,,,
2005-03-11 22:01:31.683000,L5,,,,,,304.71,304.78
2005-10-05 22:02:41.026000,L5,307.20,290.49,286.43,,,269.04,308.11
2005-11-06 22:02:46.848000,L5,310.25,303.79,320.49,,,,
2006-02-26 22:05:22.928000,L5,,,,,302.12,324.72,330.52
2006-03-14 22:05:42.635000,L5,297.31,300.47,307.51,,291.56,317.61,327.14
2006-04-15 22:06:18.610000,L5,,,,,,315.95,313.54
2006-12-11 22:09:16.015000,L5,320.52,290.66,302.85,,,319.07,322.39
2008-11-14 21:57:52.281000,L5,314.41,311.60,316.30,,,316.96,311.95
2009-01-17 21:59:44.398000,L5,,,,,,,316.55
2010-02-05 22:05:29.575000,L5,310.07,308.23,317.90,,316.15,322.49,322.14
2010-12-22 22:04:29.137000,L5,313.64,309.61,316.82,,317.43,319.98,326.23
2011-02-08 22:04:35.159000,L5,311.54,313.87,317.96,,,321.28,320.86
2013-06-05 22:16:38.960000,L8,,,,291.50,308.04,311.59,309.89
2013-07-07 22:16:35.929000,L8,,,,,303.55,313.28,308.75
2013-07-23 22:16:34.633000,L8,,,306.01,293.67,310.82,315.06,312.56
2013-08-08 22:16:37.441000,L8,,,306.86,294.57,310.81,312.46,313.49
2013-09-25 22:16:28.938000,L8,280.69,296.82,303.37,293.42,306.80,310.09,312.79
2013-10-11 22:16:29.291000,L8,294.39,310.55,315.32,305.12,320.47,323.90,325.13
2013-10-27 22:16:19.549000,L8,282.15,294.89,300.85,289.90,,,
2013-12-30 22:16:01.055000,L8,286.39,295.64,303.38,293.89,305.28,310.57,312.12
2014-03-11 22:21:19.920000,L8,,,,,266.30,305.60,308.09
2014-03-20 22:15:01.497000,L8,277.01,295.78,300.24,290.97,303.08,310.42,312.44
2014-04-21 22:14:29.865000,L8,,,,,297.76,304.82,304.21
2014-08-11 22:14:39.696000,L8,,,,,,,294.86
2014-09-28 22:14:44.621000,L8,,,,,296.51,304.73,301.97
2014-11-15 22:14:49.314000,L8,287.40,298.33,305.96,296.70,310.40,316.31,314.65
2015-01-02 22:14:38.674000,L8,295.83,310.74,313.81,314.01,321.50,326.86,326.76
2015-06-27 22:13:58.027000,L8,,,,297.87,326.38,324.70,317.04
2015-07-29 22:14:13.585000,L8,,,308.81,298.47,312.34,318.76,314.66
2015-10-17 22:14:38.194000,L8,276.03,285.77,296.05,288.59,298.92,308.80,311.39
2015-11-18 22:14:44.822000,L8,276.67,285.56,295.96,291.66,302.08,306.67,310.45
2016-01-05 22:14:40.992000,L8,292.01,303.35,315.03,324.31,325.37,327.68,328.83
2016-04-26 22:14:08.933000,L8,,288.52,303.93,300.24,314.38,321.38,316.94
2016-08-16 22:14:41.427000,L8,,295.71,308.93,305.63,314.99,321.81,317.53
2016-09-01 22:14:48.072000,L8,304.54,304.05,341.44,348.38,351.80,368.82,385.03
2017-01-23 22:14:43.048000,L8,281.49,292.83,303.04,296.88,306.85,311.76,313.68
2017-02-08 22:14:34.654000,L8,286.86,298.76,309.47,304.25,314.33,322.20,319.71
2017-02-15 22:20:43.526000,L8,284.65,296.63,305.15,299.62,309.06,322.62,320.12
2017-04-20 22:20:11.117000,L8,,279.25,295.93,288.38,299.57,305.54,307.09
2017-07-02 22:14:23.696000,L8,,,,301.90,315.75,320.69,316.94
2017-12-25 22:14:47.702000,L8,279.04,283.17,296.06,292.20,303.37,309.87,310.36
2018-02-11 22:14:26.201000,L8,290.17,302.36,314.08,313.75,322.28,327.51,323.01
2018-03-06 22:20:26.446000,L8,281.33,304.12,312.05,310.88,320.69,324.44,320.27
2018-03-15 22:14:10.086000,L8,277.48,284.49,298.88,296.81,308.49,315.40,312.27
2018-04-16 22:13:54.370000,L8,,,289.78,288.62,301.11,305.64,305.52
2018-07-21 22:13:49.390000,L8,,,,304.96,312.72,315.45,311.90
2018-09-07 22:14:12.130000,L8,,281.33,298.90,294.62,303.76,311.55,311.28
2018-11-10 22:14:32.733000,L8,287.49,299.24,312.51,309.28,320.13,326.00,324.06
2018-12-28 22:14:29.227000,L8,310.89,313.71,323.10,326.03,332.44,340.88,331.95
2019-01-13 22:14:27.136000,L8,279.88,283.68,297.83,295.41,305.54,313.55,308.93
2019-02-05 22:20:33.244000,L8,288.28,300.15,314.58,310.28,320.49,329.05,320.16
2019-02-14 22:14:21.185000,L8,296.01,310.84,317.07,311.52,322.82,327.83,326.22
2019-02-21 22:20:30.485000,L8,,266.01,297.64,304.20,339.40,326.84,398.86
2019-03-02 22:14:17.011000,L8,285.38,308.95,317.02,314.74,324.05,327.73,326.13
2019-06-22 22:14:28.716000,L8,,,,,,,292.11
2019-09-10 22:14:51.565000,L8,,281.93,296.90,292.44,301.83,305.95,301.29
2019-11-13 22:14:57.837000,L8,298.11,309.66,316.40,314.76,322.83,332.14,326.04
2019-11-29 22:14:55.870000,L8,294.60,303.98,312.15,311.86,321.24,325.70,321.10
2020-01-23 22:20:55.593000,L8,293.85,315.41,317.61,318.65,325.34,338.94,330.59
2020-03-04 22:14:32.767000,L8,275.08,287.06,301.22,295.99,307.56,313.60,310.09
2020-03-11 22:20:40.527000,L8,272.62,294.74,304.58,298.98,310.59,320.16,314.94
2020-06-08 22:14:11.756000,L8,,,,299.56,308.66,316.03,311.00
2020-07-10 22:14:27.456000,L8,,,,309.78,318.70,324.49,318.53
2020-07-26 22:14:32.385000,L8,,,,291.27,269.98,276.77,
2020-08-27 22:14:44.105000,L8,,287.61,302.24,294.77,307.00,311.21,309.92
2020-10-14 22:14:56.808000,L8,286.13,305.64,312.63,309.72,319.18,326.14,321.89
2021-02-19 22:14:39.648000,L8,,,287.71,294.74,310.20,322.77,316.66
2021-05-26 22:14:18.793000,L8,,,308.27,312.21,324.40,334.97,333.34
2021-06-27 22:14:29.908000,L8,,,,288.51,313.77,318.86,309.23
2021-11-02 22:15:01.893000,L8,281.41,298.25,304.58,300.84,311.92,321.29,317.03
2021-11-18 22:14:56.496000,L8,287.49,304.31,311.82,310.72,319.54,326.59,321.14
2021-12-12 22:14:55.412000,L9,282.35,300.61,304.28,301.81,313.96,319.48,316.72
2022-01-13 22:14:50.477000,L9,283.19,300.51,305.08,300.85,311.38,319.69,316.45
2022-01-28 22:20:55.692000,L8,267.67,288.36,293.47,289.94,301.41,310.25,307.29
2022-02-06 22:14:44.088000,L8,270.34,288.53,296.97,290.20,299.91,304.64,307.35
2022-02-22 22:14:38.338000,L8,273.06,296.55,296.12,288.73,299.65,311.97,311.59
2022-03-02 22:14:37.725000,L9,,,297.11,289.30,300.38,305.52,307.35
2022-05-05 22:14:18.830000,L9,,275.43,309.95,307.02,315.08,324.02,315.80
2022-05-21 22:14:07.318000,L9,319.72,324.46,340.05,340.10,363.10,370.89,363.78
2022-06-30 22:14:51.348000,L8,,,,288.60,307.84,318.60,310.90
2022-08-09 22:14:46.212000,L9,,306.47,348.18,359.24,374.48,380.49,375.16
2022-09-10 22:14:51.402000,L9,291.06,318.77,352.04,318.11,325.23,337.40,345.47
2023-01-08 22:15:00.142000,L8,268.55,281.30,291.01,282.24,297.95,307.52,309.02
2023-02-17 22:15:01.258000,L9,,,294.38,290.14,301.51,310.88,307.86
2023-02-25 22:14:39.957000,L8,,,,280.43,297.94,308.32,299.77
2023-03-05 22:14:49.135000,L9,273.10,295.63,305.96,303.75,311.88,320.30,313.55
2023-09-05 22:14:34.496000,L8,,,300.35,291.69,301.77,305.56,304.78
2023-11-24 22:14:51.719000,L8,298.43,307.08,315.95,316.31,324.72,330.95,325.05
2023-12-10 22:14:45.117000,L8,289.45,303.20,312.65,313.69,321.74,330.09,321.59
2024-01-11 22:14:44.166000,L8,284.27,301.89,310.25,308.30,317.86,325.54,318.68
2024-02-12 22:14:41.937000,L8,286.49,305.32,313.49,314.37,322.27,330.24,323.82
