dates,nzd0079-0000,nzd0079-0001,nzd0079-0002,nzd0079-0003,nzd0079-0004,nzd0079-0005,nzd0079-0006,nzd0079-0007,nzd0079-0008,nzd0079-0009,nzd0079-0010,nzd0079-0011,nzd0079-0012,nzd0079-0013,nzd0079-0014,nzd0079-0015,nzd0079-0016,nzd0079-0017,nzd0079-0018,nzd0079-0019,nzd0079-0020,nzd0079-0021,nzd0079-0022,nzd0079-0023,nzd0079-0024,nzd0079-0025,nzd0079-0026,nzd0079-0027,nzd0079-0028,nzd0079-0029,nzd0079-0030,nzd0079-0031,satname
2013-10-27 22:13:31+00:00,,,,,,,,,,,,,,,,,,,,312.99,330.85,314.645,324.33500000000004,320.3383333333333,338.6066666666667,331.1242857142857,333.1275,349.78999999999996,361.65625,363.42,380.98375,359.49375,L8
2013-12-14 22:13:21+00:00,,,,,,,,,,,,,,,,,,,,312.99,330.85,320.1333333333334,327.5833333333333,331.318,348.202,336.77166666666665,339.95,357.3257142857143,367.98285714285714,370.2342857142857,385.5942857142858,366.58,L8
2014-01-06 22:18:54+00:00,,,,,,,,,,,,,,,,,,,,312.99,330.85,320.1333333333334,322.49,339.16749999999996,353.0225,340.034,341.0416666666667,358.545,370.09833333333336,371.30333333333334,386.6483333333333,368.465,L8
2014-01-31 22:12:52+00:00,,,,,,,,,,,,,,,,305.42,318.36,319.03,312.94,318.06333333333333,336.41333333333336,322.245,324.78000000000003,341.11,355.174,342.4466666666667,344.34000000000003,361.64142857142855,372.87,374.36,389.69714285714286,372.3528571428572,L8
2014-04-12 22:17:37+00:00,318.4,317.9,320.03,324.8,325.04,319.01,326.42,323.89,326.59,343.34,327.55,325.66,316.3,335.67,326.83,316.345,319.185,317.97,314.985,317.28999999999996,334.5833333333333,322.8175,325.176,342.136,360.336,349.904,352.48999999999995,372.78000000000003,384.406,384.706,400.212,384.104,L8
2014-05-30 22:17:11+00:00,318.4,317.9,320.03,324.8,325.04,319.01,326.42,323.89,326.59,343.34,327.55,325.66,316.3,335.67,326.83,316.345,319.185,317.97,314.985,319.735,336.755,326.55,326.09749999999997,343.0525,364.34749999999997,352.41499999999996,342.842,365.604,378.07,377.47799999999995,395.886,377.966,L8
2014-07-17 22:17:52+00:00,318.4,317.9,320.03,324.8,325.04,319.01,326.42,323.89,326.59,343.34,327.55,325.66,316.3,335.67,326.83,316.345,319.185,317.97,314.985,319.735,336.755,324.27,331.54999999999995,348.735,359.55,346.16333333333336,334.84749999999997,358.3225,371.605,369.2025,388.55,366.5575,L8
2014-07-26 22:11:43+00:00,318.4,317.9,320.03,324.8,325.04,319.01,326.42,323.89,326.59,343.34,327.55,325.66,316.3,335.67,326.83,316.345,319.185,317.97,314.985,319.735,336.755,324.27,322.5433333333333,338.29333333333335,355.395,342.68,335.43399999999997,357.634,370.312,369.82,388.61,366.946,L8
2014-09-19 22:17:42+00:00,318.4,317.9,320.03,324.8,325.04,319.01,326.42,323.89,326.59,343.34,327.55,325.66,316.3,335.67,326.83,327.27,320.01,316.91,317.03,311.26,325.97,319.96,316.84499999999997,321.6166666666666,347.9725,334.08000000000004,326.008,349.756,364.284,360.842,380.624,356.362,L8
2014-10-14 22:12:02+00:00,,,,,,,,,,,,,,,,,,,,309.55,329.09,309.14,313.65999999999997,318.56333333333333,340.57,329.7425,326.658,345.802,360.04200000000003,359.182,376.288,354.812,L8
2014-12-01 22:12:00+00:00,,,,,,,,,,,,,,,,,,,,309.78499999999997,329.59,310.7,316.94666666666666,323.6625,341.528,332.092,336.32,353.07399999999996,366.32,366.756,380.912,362.776,L8
2015-01-02 22:11:50+00:00,,,,,,,,,,,,,,,,,,,,305.33666666666664,326.75333333333333,307.09999999999997,315.2175,322.72200000000004,340.2816666666667,331.19,336.365,352.50500000000005,364.90000000000003,366.52500000000003,380.31,363.795,L8
2015-02-26 22:17:23+00:00,,,,,,,,,,,,,,,,,,,,305.33666666666664,326.75333333333333,307.09999999999997,318.78,324.78999999999996,343.396,334.86800000000005,338.98400000000004,354.638,368.252,369.326,382.41,367.642,L8
2015-03-30 22:17:25+00:00,,,,,,,,,,,,,,,,,,,,305.33666666666664,326.75333333333333,307.09999999999997,318.78,328.90999999999997,346.066,338.5575,344.48,358.09,370.475,370.74800000000005,384.338,373.8625,L8
2015-04-24 22:11:08+00:00,,,,,,,,,,,,,,,,,,,,303.24666666666667,325.3233333333333,307.38666666666666,317.5833333333333,329.236,346.658,338.9475,344.2625,358.525,369.8325,371.154,386.10600000000005,374.29749999999996,L8
2015-05-10 22:10:52+00:00,,,,,,,,,,,,,,,,,,,,303.24666666666667,325.3233333333333,307.38666666666666,317.5833333333333,326.88666666666666,343.845,337.20799999999997,342.73,357.37600000000003,367.58599999999996,369.865,385.01666666666665,371.782,L8
2015-07-20 22:17:34+00:00,,,,,,,,,,,,,,,,,,,,303.28,324.8,310.0,319.2,321.446,344.918,334.2575,335.625,353.645,366.74,363.96,381.97999999999996,362.9225,L8
2015-07-29 22:11:25+00:00,,,,,,,,,,,,,,,,,,,,303.28,324.8,310.0,319.2,318.0683333333333,341.065,331.514,334.61199999999997,352.122,363.428,362.835,380.9166666666667,362.806,L8
2015-12-20 22:11:57+00:00,,,,,,,,,,,,,,,,,,,,305.15,324.75,305.08,318.17,312.68666666666667,333.6066666666666,324.27000000000004,331.8066666666667,348.02,358.0566666666667,359.34666666666664,375.1233333333333,358.49666666666667,L8
2016-01-12 22:18:04+00:00,308.62,312.84,316.12,317.74,319.7,314.35,309.15,318.12,321.3,331.52,321.33,317.28,315.37,329.32,320.79,318.32,312.59,310.05,313.26,305.79999999999995,322.99,308.28,320.77,320.25,342.6875,332.595,335.82,353.5425,365.9975,365.09,381.7025,362.0725,L8
2016-01-21 22:11:54+00:00,308.62,312.84,316.12,317.74,319.7,314.35,309.15,318.12,321.3,331.52,321.33,317.28,315.37,329.32,320.79,318.32,312.59,310.05,313.26,305.79999999999995,322.99,308.28,320.77,321.0725,338.435,333.145,337.435,354.5775,365.115,367.25249999999994,383.32000000000005,366.39,L8
2016-02-22 22:11:42+00:00,308.62,312.84,316.12,317.74,319.7,314.35,309.15,318.12,321.3,331.52,321.33,317.28,315.37,329.32,320.79,318.32,312.59,310.05,313.26,303.43,323.05,305.49,318.54,326.4975,342.525,335.5175,339.27500000000003,356.45,367.8025,370.2975,385.235,367.6675,L8
2016-03-09 22:11:40+00:00,308.62,312.84,316.12,317.74,319.7,314.35,309.15,318.12,321.3,331.52,321.33,317.28,315.37,329.32,320.79,318.32,313.235,310.93,311.9,308.15,327.9775,310.99,322.1,330.88,347.32,339.446,344.966,360.908,372.39399999999995,375.264,390.34,374.21,L8
2016-03-25 22:11:32+00:00,308.62,312.84,316.12,317.74,319.7,314.35,309.15,318.12,321.3,331.52,321.33,317.28,315.37,329.32,320.79,318.32,313.235,310.93,311.9,308.15,327.9775,310.99,319.568,328.5783333333333,345.21333333333337,337.365,342.88000000000005,359.52833333333336,370.1983333333333,373.18833333333333,388.4783333333333,372.84499999999997,L8
2016-05-12 22:11:20+00:00,308.62,312.84,316.12,317.74,319.7,314.35,309.15,318.12,321.3,331.52,321.33,317.28,315.37,329.32,320.79,318.32,313.235,310.93,311.9,308.15,327.9775,310.99,317.97166666666664,329.1671428571429,345.14142857142855,337.55571428571426,343.21714285714285,359.84857142857146,370.5628571428571,374.1014285714286,388.3771428571428,373.2942857142857,L8
2016-06-04 22:17:40+00:00,308.62,312.84,316.12,317.74,319.7,314.35,309.15,318.12,321.3,331.52,321.33,317.28,315.37,329.32,320.79,318.32,313.235,310.93,311.9,308.15,327.9775,310.99,317.97166666666664,329.1671428571429,345.14142857142855,337.55571428571426,339.26125,357.22125,369.4525,371.2075,386.74,370.3775,L8
2016-09-24 22:17:49+00:00,,,,,,,,,,,,,,,,,,,,,,,309.99,329.735,349.03499999999997,338.94,329.25666666666666,352.6766666666667,368.34999999999997,365.5333333333333,381.5250000000001,361.68666666666667,L8
2016-10-10 22:17:54+00:00,,,,,,,,,,,,,,,,,,,,,,,309.99,323.1033333333333,345.3,333.0466666666667,327.1075,350.03999999999996,366.075,361.22749999999996,377.03999999999996,356.555,L8
2016-11-20 22:12:09+00:00,,,,,,,,,,,,,,,,,,,,312.07,330.59,311.82,325.05,325.67333333333335,345.51666666666665,333.81333333333333,329.27,350.8825,367.09749999999997,362.125,380.33666666666664,350.07666666666665,L8
2017-01-30 22:17:38+00:00,325.89,322.71,323.83,324.39,328.57,322.87,321.23,328.06,331.56,343.3,330.08,327.24,326.09,338.89,325.73,327.49,323.32,315.83,318.25,314.36,329.12,314.82,325.24,331.5525,352.985,340.58500000000004,340.1075,359.96,375.615,371.75,390.5266666666667,362.56,L8
2017-03-03 22:17:49+00:00,325.89,322.71,323.83,324.39,328.57,322.87,321.23,328.06,331.56,343.3,330.08,327.24,326.09,338.89,325.73,327.49,323.32,315.83,318.25,314.36,329.12,314.82,325.24,331.044,353.226,340.51800000000003,338.352,358.392,375.74799999999993,371.288,390.5266666666667,364.36,L8
2017-04-20 22:16:59+00:00,325.89,322.71,323.83,324.39,328.57,322.87,321.23,328.06,331.56,343.3,330.08,327.24,326.09,338.89,325.73,327.49,323.32,315.83,318.25,314.36,329.12,314.82,325.24,332.72249999999997,354.12,341.2725,339.78,358.62,377.4225,372.87249999999995,391.21000000000004,367.48,L8
2017-05-06 22:16:55+00:00,325.89,322.71,323.83,324.39,328.57,322.87,321.23,328.06,331.56,343.3,330.08,327.24,326.09,338.89,325.73,327.49,323.32,315.83,318.25,314.36,329.12,314.82,325.24,327.22799999999995,350.684,336.938,334.568,354.29200000000003,373.316,367.448,385.57500000000005,361.6625,L8
2017-07-18 22:11:40+00:00,325.89,322.71,323.83,324.39,328.57,322.87,321.23,328.06,331.56,343.3,330.08,327.24,326.09,338.89,325.73,327.49,323.32,315.83,318.25,316.65,327.65,317.82,325.43,326.13599999999997,350.166,336.188,332.79,353.71,372.558,365.21000000000004,382.58,363.272,L8
2017-08-03 22:11:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,320.37249999999995,339.496,329.98999999999995,328.07800000000003,349.45200000000006,365.08,357.456,372.7375,358.128,L8
2017-09-27 22:17:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,320.505,339.894,329.85,327.886,350.254,364.18999999999994,356.988,375.67400000000004,355.936,L8
2018-02-11 22:11:38+00:00,,,,,,,,,,,,,312.0,329.56,311.34,311.19,323.73,324.7,322.19,333.93,352.35,330.81,345.51,342.165,361.845,349.95500000000004,350.375,370.51,371.83,367.1,387.42,358.8,L8
2018-03-31 22:11:15+00:00,,,,,,,,,,,,,312.0,329.56,311.34,311.19,323.73,324.7,322.19,333.93,352.35,330.81,345.51,334.43,349.76,342.67,350.655,367.615,356.48,362.72,377.64,,L8
2019-01-04 22:17:51+00:00,307.25,311.75,309.42,320.31,326.09,315.44,308.95,316.48,322.33,321.56,318.14,315.72,314.92,331.62,324.87,324.68,317.98,312.43,314.81,308.95,325.22,309.31,320.75,340.31,365.97,354.39,348.27,367.16,390.56,381.63,405.42,369.25,L8
2019-02-05 22:17:21+00:00,307.25,311.75,312.23,319.495,324.66999999999996,314.625,306.515,316.46000000000004,322.42499999999995,322.28999999999996,318.235,313.46500000000003,313.57000000000005,330.03,323.46500000000003,321.78499999999997,314.915,310.265,311.73,306.745,323.66,308.46000000000004,321.635,339.4,366.995,355.575,346.735,365.58000000000004,390.475,382.1,404.51,370.69,L8
2019-03-02 22:11:29+00:00,307.25,311.75,312.23,319.495,324.66999999999996,314.625,306.515,316.46000000000004,322.42499999999995,322.28999999999996,318.235,311.20666666666665,312.65000000000003,330.2266666666667,319.38,316.7366666666667,317.0733333333333,315.87333333333333,313.8333333333333,316.1166666666667,332.86333333333334,316.2033333333333,328.80333333333334,343.42333333333335,366.95,355.68,353.2833333333333,371.49333333333334,390.0566666666667,385.68333333333334,405.57666666666665,370.69,L8
2019-03-25 22:17:33+00:00,307.25,311.75,312.23,319.495,324.66999999999996,314.625,306.515,316.46000000000004,322.42499999999995,322.28999999999996,318.235,311.20666666666665,312.65000000000003,330.2266666666667,319.38,316.7366666666667,317.0733333333333,315.87333333333333,313.8333333333333,316.1166666666667,332.86333333333334,316.2033333333333,328.80333333333334,335.55,359.88,347.6825,343.78249999999997,363.505,382.425,376.7875,395.7625,360.1566666666667,L8
2019-04-26 22:17:23+00:00,307.25,311.75,312.23,319.495,324.66999999999996,314.625,306.515,316.46000000000004,322.42499999999995,322.28999999999996,318.235,311.20666666666665,312.65000000000003,330.2266666666667,319.38,316.7366666666667,317.0733333333333,315.87333333333333,313.8333333333333,316.1166666666667,332.86333333333334,316.2033333333333,328.80333333333334,330.454,356.07800000000003,342.88,338.648,359.11400000000003,378.078,371.39,395.7625,355.8025,L8
2019-10-03 22:17:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,310.07,340.87,323.67,314.675,338.155,356.87,344.13,358.35,337.53999999999996,L8
2019-11-04 22:18:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,327.59,354.77,337.85,321.005,344.02,361.51,352.835,371.19500000000005,332.34,L8
2020-01-07 22:18:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,322.02,347.28999999999996,331.555,319.8633333333333,343.16,360.34666666666664,351.65333333333336,370.02666666666664,337.325,L8
2020-02-24 22:17:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,319.36999999999995,344.17,328.4166666666667,318.675,342.4625,359.53,349.8675,368.06,336.0133333333333,L8
2020-07-01 22:17:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,314.6666666666667,340.2866666666667,325.82666666666665,316.6366666666667,341.32,359.10999999999996,348.07666666666665,366.83666666666664,342.3333333333333,L8
2020-07-26 22:11:44+00:00,,,,,,,,,,,,,,,,,,,,,,,299.37,319.27666666666664,333.44,328.9433333333333,324.31666666666666,347.00666666666666,361.39000000000004,353.9066666666667,370.09666666666664,350.62000000000006,L8
2020-08-27 22:11:56+00:00,,,,,,,,,,,,,,,,,,,,,,,300.83000000000004,322.89000000000004,326.82666666666665,331.22333333333336,330.98333333333335,351.98,363.05333333333334,359.63000000000005,374.53,361.1333333333334,L8
2020-09-03 22:18:10+00:00,,,,,,,,,,,,,,,,,,,,,,,300.83000000000004,318.805,328.9925,327.96500000000003,327.6275,349.82,362.6075,358.46500000000003,376.365,358.27750000000003,L8
