dates,satname,nzd0076-0000,nzd0076-0001,nzd0076-0002,nzd0076-0003,nzd0076-0004,nzd0076-0005
2015-12-20 22:11:57.501000,L8,317.66,330.61,326.00,324.49,324.53,325.89
2016-02-22 22:11:18.630000,L8,,,310.52,312.88,309.57,310.65
2016-02-22 22:11:42.580000,L8,,,309.99,312.26,309.59,309.72
2016-03-09 22:11:16.948000,L8,,,309.49,310.82,309.86,306.50
2016-03-09 22:11:40.902000,L8,,,311.49,312.94,312.46,309.70
2016-04-26 22:11:21.230000,L8,327.35,327.50,321.36,324.93,326.56,329.24
2016-05-12 22:10:56.720000,L8,,,309.67,312.74,311.31,303.96
2016-05-12 22:11:20.683000,L8,,,310.70,313.12,311.97,305.27
2016-09-01 22:11:36.389000,L8,419.43,340.84,334.86,343.00,338.08,329.24
2016-11-20 22:11:45.458000,L8,383.99,345.69,334.51,334.10,331.86,334.51
2016-11-20 22:12:09.409000,L8,385.68,346.10,334.67,334.34,331.79,335.80
2017-06-16 22:11:31.847000,L8,387.48,349.44,337.78,334.33,330.35,330.43
2017-08-19 22:11:29.174000,L8,398.01,340.86,335.19,342.40,333.04,334.55
2017-09-04 22:11:31.619000,L8,319.19,333.85,324.71,325.83,323.01,324.83
2017-09-04 22:11:55.578000,L8,364.07,341.06,337.82,337.64,327.83,329.94
2018-01-10 22:11:30.163000,L8,320.26,332.78,326.13,327.14,324.02,329.93
2018-03-31 22:10:51.947000,L8,,,309.34,308.53,308.21,304.40
2018-03-31 22:11:15.901000,L8,,,308.97,309.19,308.39,304.43
2018-04-16 22:10:42.721000,L8,,,311.65,308.20,308.36,305.93
2018-04-16 22:11:06.667000,L8,,,315.33,315.18,312.86,312.52
2018-05-18 22:10:23.040000,L8,,,317.25,317.71,316.25,317.96
2018-08-06 22:11:10.291000,L8,,,309.71,309.40,308.57,302.95
2018-09-07 22:11:00.442000,L8,,,315.38,314.36,313.41,311.42
2019-02-14 22:11:33.473000,L8,349.92,338.51,327.54,329.02,328.74,345.33
2019-03-02 22:11:05.349000,L8,,,308.36,308.36,308.56,303.08
2019-03-02 22:11:29.304000,L8,,,307.55,307.74,308.01,302.02
2019-05-21 22:11:27.314000,L8,342.71,341.99,334.33,333.78,332.72,339.62
2019-06-22 22:11:17.033000,L8,,,312.71,317.41,312.36,312.30
2019-06-22 22:11:40.996000,L8,,,313.90,318.26,313.83,314.47
2019-07-08 22:11:20.766000,L8,,313.13,316.33,319.79,318.60,315.86
2019-09-26 22:11:45.238000,L8,313.90,322.11,316.78,318.11,314.15,299.65
2019-12-31 22:11:38.231000,L8,333.88,333.90,330.86,331.27,326.38,327.51
2020-01-16 22:11:35.087000,L8,396.87,366.86,352.06,348.30,350.46,366.20
2020-01-16 22:11:59.041000,L8,337.61,338.37,330.12,328.96,331.00,333.40
2020-02-01 22:11:29.826000,L8,368.00,349.49,334.87,333.63,331.65,338.86
2020-02-01 22:11:53.781000,L8,335.31,334.66,327.07,325.76,324.86,325.82
2020-04-21 22:11:21.823000,L8,,,316.97,319.89,318.01,316.12
2020-05-07 22:11:12.613000,L8,,,315.68,318.76,316.25,314.44
2020-06-08 22:11:00.065000,L8,,,311.61,315.16,311.93,311.33
2020-06-08 22:11:24.028000,L8,,,310.62,313.70,310.62,310.10
2020-07-10 22:11:15.773000,L8,,316.73,316.05,318.27,315.69,316.77
2020-07-10 22:11:39.723000,L8,,,311.09,310.88,309.95,305.66
2020-07-26 22:11:44.648000,L8,,,312.62,315.40,310.80,309.20
2020-08-27 22:11:56.368000,L8,392.62,,,355.03,319.44,314.42
2020-09-28 22:11:43.377000,L8,372.67,364.97,339.07,351.97,331.50,342.47
2020-11-15 22:11:42.305000,L8,400.00,371.15,355.88,354.25,351.77,365.82
2020-12-01 22:12:09.987000,L8,460.04,333.73,325.68,327.50,325.98,326.14
2021-02-03 22:11:56.237000,L8,345.56,332.13,328.38,328.75,327.51,324.73
2021-02-19 22:11:27.994000,L8,359.40,328.96,322.35,,,
2021-04-24 22:11:25.382000,L8,335.80,334.79,330.98,332.96,329.86,336.68
2021-07-13 22:11:43.513000,L8,,312.71,314.08,317.48,311.77,311.92
2021-08-14 22:11:33.700000,L8,,314.27,310.70,308.50,310.73,309.35
2021-08-30 22:11:38.264000,L8,,,320.28,323.08,324.72,328.28
2021-10-01 22:12:10.732000,L8,393.96,339.52,330.99,327.22,326.60,331.73
2021-11-06 22:12:48.299000,L9,398.53,357.77,345.62,346.65,345.52,352.61
2021-11-18 22:12:08.776000,L8,,315.30,314.23,315.20,313.10,313.68
2022-01-21 22:11:35.958000,L8,404.14,359.41,349.28,343.08,354.00,359.17
2022-01-21 22:11:59.917000,L8,403.91,360.45,350.45,343.53,354.26,359.56
2022-02-14 22:11:37.090000,L9,381.44,341.09,330.88,330.84,329.92,333.59
2022-02-14 22:12:01.049000,L9,335.12,336.58,327.68,328.06,326.76,330.39
2022-02-22 22:11:50.626000,L8,326.27,329.23,324.58,325.90,326.35,323.73
2022-04-03 22:11:21.412000,L9,338.09,335.16,325.02,327.92,330.80,348.11
2022-07-08 22:11:15.271000,L9,,312.48,310.85,311.95,308.75,305.66
2022-07-16 22:11:39.057000,L8,,317.69,312.01,312.72,308.88,304.93
2022-07-16 22:12:03.012000,L8,,318.14,311.79,312.28,308.83,304.80
2022-09-02 22:11:56.436000,L8,396.13,361.34,348.55,347.59,340.92,353.37
2022-09-10 22:12:03.656000,L9,,,,,,330.82
2022-11-13 22:11:53.247000,L9,414.07,366.54,353.52,347.89,343.72,356.16
2022-11-13 22:12:17.201000,L9,396.51,366.60,354.13,348.09,343.77,356.44
2023-03-13 22:11:23.206000,L8,397.16,359.39,338.80,345.63,345.60,348.19
2023-03-13 22:11:47.152000,L8,396.97,360.11,339.37,346.38,346.01,348.24
2023-03-21 22:11:31.242000,L9,312.19,329.69,323.21,323.33,326.02,321.32
2023-03-21 22:11:55.188000,L9,,325.64,320.64,320.82,323.42,314.18
2023-05-16 22:10:40.417000,L8,,,312.07,312.61,308.98,307.77
2023-05-16 22:11:04.371000,L8,,317.12,314.80,315.16,311.91,314.11
2023-05-24 22:10:53.254000,L9,,323.90,317.85,318.63,315.11,312.64
2023-05-24 22:11:17.213000,L9,,319.72,314.66,316.05,311.29,308.40
2023-06-09 22:10:48.959000,L9,,317.86,315.12,320.72,317.36,310.88
2023-06-09 22:11:12.914000,L9,,,310.42,316.98,310.56,303.67
2023-06-17 22:10:53.102000,L8,,322.81,317.08,318.79,314.17,311.98
2023-06-17 22:11:17.056000,L8,,324.43,317.81,319.44,315.19,314.65
2023-06-25 22:11:08.216000,L9,,,308.57,312.86,308.04,304.05
2023-07-11 22:11:00.406000,L9,,326.99,318.72,319.06,316.59,314.93
2023-07-11 22:11:24.365000,L9,,322.88,313.96,315.68,311.33,306.60
2023-07-27 22:11:03.005000,L9,,328.68,318.76,318.15,313.95,314.70
2023-07-27 22:11:26.959000,L9,,325.47,315.93,315.58,311.45,309.42
2023-08-12 22:11:11.436000,L9,413.00,355.74,344.00,356.44,345.40,391.50
2023-08-28 22:11:20.303000,L9,318.52,339.71,329.74,329.00,326.44,325.02
2023-08-28 22:11:44.258000,L9,317.74,338.60,327.59,327.08,324.96,324.45
2023-09-05 22:11:22.812000,L8,,324.98,314.30,318.03,315.27,310.45
2023-09-13 22:11:29.496000,L9,,,,,308.08,311.46
2023-10-15 22:11:39.127000,L9,408.21,372.32,361.72,353.65,346.49,358.97
2023-10-15 22:12:03.081000,L9,406.79,370.75,359.71,352.10,345.25,357.69
2023-11-16 22:11:36.245000,L9,366.12,341.94,336.48,338.39,333.61,343.27
2024-01-11 22:11:32.492000,L8,,,315.10,318.47,310.97,313.92
2024-01-11 22:11:56.446000,L8,323.16,334.28,329.82,330.48,327.37,328.06
2024-02-04 22:11:43.788000,L9,382.00,339.92,330.84,328.94,328.55,329.40
2024-02-04 22:12:07.739000,L9,320.09,332.68,325.00,324.62,323.51,324.60
2024-03-07 22:12:00.069000,L9,332.10,336.55,334.21,330.87,328.40,324.24
2024-05-10 22:11:00.825000,L9,,324.01,316.76,319.01,316.73,313.76
2024-05-10 22:11:24.784000,L9,,325.57,317.43,319.38,316.83,314.72
2024-05-18 22:10:31.990000,L8,,,310.48,311.27,310.70,305.71
2024-05-18 22:10:55.940000,L8,323.14,335.63,327.10,327.50,327.56,328.56
2024-05-26 22:11:12.218000,L9,,323.74,317.29,318.82,315.77,314.29
2024-06-11 22:10:42.335000,L9,383.94,346.36,398.69,375.96,,
2024-06-11 22:11:06.286000,L9,320.60,333.96,327.32,330.22,329.69,330.35
2024-08-06 22:10:57.495000,L8,,315.36,312.84,316.59,313.07,308.29
2024-12-04 22:11:36.525000,L9,330.80,335.79,329.12,328.68,327.42,330.99
2024-12-04 22:12:00.480000,L9,,322.90,321.17,321.70,320.50,320.35
2024-12-28 22:11:26.745000,L8,336.19,336.93,327.33,328.84,328.37,334.14
2024-12-28 22:11:50.695000,L8,335.15,337.95,328.97,330.06,329.18,336.00
2025-01-05 22:11:31.099000,L9,,,308.44,315.12,311.57,308.28
2025-01-13 22:11:30.558000,L8,320.44,332.14,325.00,326.77,325.46,324.73
2025-01-13 22:11:54.516000,L8,323.97,333.40,326.24,328.04,326.83,325.87
2025-01-21 22:12:01.239000,L9,,,314.27,315.57,311.39,306.11
2025-01-29 22:11:28.545000,L8,,,316.29,317.31,313.16,311.70
2025-01-29 22:11:52.495000,L8,323.59,334.93,328.72,327.50,325.18,326.15
2025-02-06 22:11:31.478000,L9,372.93,338.35,330.43,331.00,329.81,330.89
2025-02-06 22:11:55.429000,L9,355.83,338.54,330.53,331.22,329.91,330.90
2025-03-26 22:11:41.456000,L9,,,312.27,315.13,314.36,306.65
2025-04-27 22:11:08.866000,L9,395.48,358.61,345.93,348.41,,
2025-05-05 22:10:48.680000,L8,328.88,337.40,329.47,329.67,332.87,329.07
2025-05-13 22:10:58.639000,L9,,,308.70,310.30,310.98,303.48
2025-05-21 22:11:16.046000,L8,,312.71,312.51,314.06,311.32,307.72
2025-06-22 22:11:07.771000,L8,,328.57,319.64,319.75,317.28,316.48
2025-06-22 22:11:31.725000,L8,,313.71,311.12,310.05,309.44,306.23
2025-08-09 22:11:25.572000,L8,,317.02,314.12,319.61,315.49,304.37
2025-09-18 22:11:37.859000,L9,350.35,340.49,328.79,327.40,329.08,326.59
2025-10-04 22:12:06.102000,L9,373.42,342.47,332.16,329.59,329.88,333.34
2025-11-05 22:12:10.440000,L9,345.25,340.96,331.98,333.69,330.52,327.99
2025-11-13 22:12:04.594000,L8,,323.23,315.50,315.46,317.71,313.01
