dates,nzd0076-0000,nzd0076-0001,nzd0076-0002,nzd0076-0003,nzd0076-0004,nzd0076-0005,satname
1999-09-27 22:04:48+00:00,392.51,347.94,333.84,329.79,331.32,327.37,L7
1999-11-14 22:04:42+00:00,384.765,342.395,334.29499999999996,326.62,325.42499999999995,327.855,L7
2000-01-01 22:04:37+00:00,384.99,335.83666666666664,332.76,323.55,328.72999999999996,329.7033333333333,L7
2000-01-17 22:04:35+00:00,383.985,333.37,332.3725,325.4475,326.09499999999997,330.45,L7
2000-05-24 22:03:46+00:00,385.03000000000003,328.92333333333335,330.06666666666666,327.49333333333334,328.1066666666667,335.25,L7
2000-08-12 22:02:54+00:00,394.045,339.625,329.98,330.88,330.17,337.625,L7
2000-10-15 22:01:56+00:00,392.2833333333333,341.1433333333334,330.17333333333335,331.58,330.58666666666664,335.68333333333334,L7
2001-01-03 22:02:12+00:00,389.09666666666664,339.1266666666667,330.06333333333333,325.16333333333336,324.7366666666667,331.51666666666665,L7
2001-06-12 22:01:24+00:00,372.695,336.58,331.56500000000005,327.57500000000005,328.565,340.89,L7
2001-08-15 22:00:38+00:00,366.27,341.13,334.16,340.47,343.89,365.43,L7
2001-12-05 22:00:18+00:00,356.985,329.305,329.18,327.505,330.61,354.1666666666667,L7
2001-12-21 22:00:29+00:00,347.7,313.645,321.39,310.225,314.115,343.96999999999997,L7
2002-01-22 22:00:40+00:00,350.325,316.8333333333333,324.31,313.2066666666667,312.34,339.6675,L7
2002-02-23 22:00:43+00:00,354.06666666666666,312.90250000000003,322.5775,310.89750000000004,310.655,325.03499999999997,L7
2002-03-27 22:00:37+00:00,350.5675,311.718,320.91999999999996,311.432,311.57399999999996,324.88399999999996,L7
2002-04-28 22:00:38+00:00,346.428,312.0316666666667,322.0733333333333,313.83833333333337,314.56,326.43666666666667,L7
2002-07-01 22:00:15+00:00,346.10999999999996,317.636,325.304,322.63,321.73400000000004,330.926,L7
2002-07-17 22:00:08+00:00,346.10999999999996,326.38000000000005,330.505,328.86,325.81333333333333,336.5033333333333,L7
2002-08-02 22:00:01+00:00,343.8299999999999,327.014,328.75500000000005,327.59166666666664,326.7283333333333,335.0516666666667,L7
2002-08-18 21:59:57+00:00,343.8299999999999,331.73833333333334,329.55285714285714,330.16285714285715,328.4057142857143,336.82428571428574,L7
2002-09-19 21:59:35+00:00,334.9699999999999,337.86400000000003,331.58166666666665,334.5283333333333,328.4128571428572,335.93142857142857,L7
2003-07-28 21:48:28+00:00,,,297.85,310.96,310.73,304.96,L5
2004-07-30 21:54:28+00:00,,,289.48,296.5,308.29,298.0,L5
2004-09-16 21:55:41+00:00,,382.83,289.48,330.49,334.22,335.855,L5
2005-02-23 21:58:31+00:00,,376.78499999999997,,358.645,356.145,362.48,L5
2005-03-11 21:58:44+00:00,,374.02666666666664,,355.64000000000004,354.08,359.6366666666666,L5
2005-04-12 21:58:55+00:00,354.66,369.625,,338.5466666666667,351.045,333.76,L5
2005-07-17 21:59:35+00:00,354.66,369.625,287.2,327.685,351.045,325.985,L5
2005-11-22 22:00:23+00:00,,362.95,287.2,295.1,354.32,302.66,L5
2006-04-15 22:03:30+00:00,,362.95,283.18,298.21,328.04999999999995,300.14,L5
2006-05-17 22:03:57+00:00,,362.95,284.43,300.22,321.6233333333333,299.54999999999995,L5
2006-11-25 22:06:19+00:00,,328.87,329.52,332.35,320.53,,L5
2006-12-11 22:06:28+00:00,,319.725,320.75,322.895,321.26,,L5
2007-02-13 22:06:47+00:00,,319.725,320.75,322.895,317.7633333333333,306.63,L5
2008-02-16 22:01:58+00:00,355.99,296.42,305.13,324.4,325.7,286.4,L5
2011-01-07 22:01:44+00:00,,,,353.09,349.74,,L5
2011-03-12 22:01:43+00:00,,,,355.885,352.22,,L5
2013-05-20 22:13:50+00:00,,302.63,319.88,320.24,321.32,315.97,L8
2013-12-14 22:13:21+00:00,,,371.61,353.35,355.91,358.44,L8
2014-01-31 22:12:28+00:00,,372.78,362.70000000000005,351.88,352.71500000000003,360.16999999999996,L8
2014-04-05 22:11:34+00:00,,374.235,364.3433333333333,352.4533333333334,352.5933333333333,361.91333333333336,L8
2014-04-21 22:11:18+00:00,,364.78999999999996,357.67,349.29,349.595,355.8125,L8
2014-05-23 22:11:18+00:00,,360.1425,353.688,347.38800000000003,347.316,352.462,L8
2014-07-26 22:11:43+00:00,,366.76599999999996,353.558,347.612,347.48,352.99399999999997,L8
2014-10-14 22:12:02+00:00,,366.72749999999996,352.19,346.9925,347.055,351.71999999999997,L8
2015-01-18 22:11:24+00:00,,381.15000000000003,364.1233333333333,353.31333333333333,352.2966666666667,361.8233333333333,L8
2015-02-19 22:11:13+00:00,,375.095,361.8533333333333,352.7633333333333,359.51,364.22333333333336,L8
2015-03-07 22:11:06+00:00,,375.00666666666666,362.905,351.8625,357.46000000000004,364.04,L8
2015-04-24 22:11:08+00:00,,371.735,363.07666666666665,351.1766666666667,362.6875,364.75,L8
2015-05-10 22:10:52+00:00,293.52,371.735,352.6125,345.025,355.70799999999997,355.642,L8
2015-06-27 22:11:10+00:00,291.265,371.735,346.20799999999997,340.668,350.3933333333334,349.68,L8
2015-07-29 22:11:25+00:00,289.29333333333335,374.83,337.744,333.336,345.59999999999997,342.2250000000001,L8
2015-12-20 22:11:33+00:00,287.18,,323.7733333333333,323.41,325.22,321.1233333333333,L8
2016-02-22 22:11:42+00:00,,377.03,341.61,340.92,344.84000000000003,333.07,L8
2016-03-09 22:11:16+00:00,,338.39,333.71666666666664,333.36,335.93666666666667,324.145,L8
2016-05-12 22:11:20+00:00,296.52,324.08666666666664,329.775,329.89,331.6875,320.16333333333336,L8
2016-06-13 22:11:06+00:00,287.91499999999996,317.52,325.756,327.054,325.442,317.27250000000004,L8
2016-06-29 22:11:39+00:00,287.91499999999996,317.52,323.6875,322.16200000000003,320.216,311.12250000000006,L8
2016-07-15 22:11:46+00:00,287.2,315.026,322.456,321.3316666666667,319.79833333333335,311.192,L8
2016-08-16 22:11:53+00:00,292.73,313.605,321.9066666666667,320.65142857142854,319.79833333333335,311.192,L8
2016-11-20 22:12:09+00:00,291.4666666666667,315.615,321.50750000000005,319.1,315.36,316.505,L8
2017-06-16 22:11:07+00:00,,356.28,342.86,339.53,335.5,335.54,L8
2017-08-19 22:11:53+00:00,,348.13,337.925,339.26,335.15999999999997,334.82500000000005,L8
2017-09-04 22:11:55+00:00,,348.13,348.75333333333333,348.21999999999997,341.84,345.16,L8
2018-01-10 22:11:54+00:00,271.93,316.75,340.5933333333333,340.24666666666667,334.31333333333333,338.0366666666667,L8
2018-03-31 22:10:51+00:00,273.005,294.0,316.865,314.845,312.905,311.82500000000005,L8
2018-04-16 22:11:06+00:00,274.38666666666666,297.3066666666667,317.93666666666667,315.84666666666664,314.25,312.17,L8
2018-05-18 22:10:23+00:00,282.8025,301.075,319.6325,318.26,316.8975,315.3075,L8
2018-08-06 22:11:10+00:00,292.15999999999997,307.5725,320.5375,320.415,318.99,316.40999999999997,L8
2019-02-14 22:11:09+00:00,,,,363.62,,,L8
2019-06-22 22:11:17+00:00,301.41,320.31,324.66,346.145,326.68,323.33,L8
2019-07-08 22:11:44+00:00,300.405,315.49,322.74,339.22333333333336,324.73,321.46500000000003,L8
2019-07-24 22:11:48+00:00,300.74333333333334,314.78333333333336,321.33666666666664,334.615,322.56,319.51666666666665,L8
2019-08-09 22:11:31+00:00,299.98,314.78333333333336,320.8575,331.47200000000004,321.6,318.6825,L8
2019-09-10 22:11:39+00:00,291.838,314.78333333333336,320.8575,323.43500000000006,321.6,318.6825,L8
2019-12-31 22:11:38+00:00,301.794,323.07,324.44,326.0775,323.7525,321.475,L8
2020-01-16 22:11:35+00:00,302.3925,343.34666666666664,332.43,331.6275,330.605,333.5525,L8
2020-02-01 22:11:29+00:00,313.7125,353.7166666666667,336.555,334.695,334.0875,337.9125,L8
2020-04-21 22:10:57+00:00,334.96666666666664,344.06,337.68499999999995,336.78,335.885,339.2375,L8
2020-05-07 22:11:12+00:00,334.96666666666664,346.156,339.366,337.424,336.398,340.91,L8
2020-06-08 22:11:24+00:00,325.6275,341.66833333333335,336.7133333333333,335.6016666666667,334.57666666666665,338.1416666666667,L8
2020-06-24 22:11:08+00:00,318.562,337.4814285714286,334.4157142857143,334.15714285714284,332.69714285714286,335.7628571428572,L8
2020-07-10 22:11:15+00:00,305.42999999999995,333.82428571428574,332.1871428571429,332.25,331.06714285714287,334.06714285714287,L8
2020-07-26 22:11:44+00:00,300.6166666666666,326.6242857142857,327.80428571428575,328.9042857142857,326.8442857142857,327.04285714285714,L8
2021-03-23 22:11:13+00:00,298.45,292.12,317.65,,,,L8
2021-04-24 22:11:25+00:00,304.345,303.255,320.715,327.09,325.92,320.9,L8
2021-05-26 22:11:31+00:00,291.42333333333335,300.1066666666666,316.4033333333333,320.57,319.845,314.82,L8
2021-06-11 22:11:38+00:00,288.265,298.625,315.35749999999996,319.2966666666667,318.5133333333333,313.32666666666665,L8
