dates,nzd0465-0000,nzd0465-0001,nzd0465-0002,nzd0465-0003,nzd0465-0004,nzd0465-0005,nzd0465-0006,nzd0465-0007,nzd0465-0008,nzd0465-0009,nzd0465-0010,nzd0465-0011,nzd0465-0012,nzd0465-0013,nzd0465-0014,nzd0465-0015,nzd0465-0016,nzd0465-0017,nzd0465-0018,nzd0465-0019,nzd0465-0020,nzd0465-0021,satname
2006-12-16 22:27:27+00:00,294.77,252.808,253.09,237.17,236.55599999999998,237.06599999999997,260.3025,258.9075,255.7125,253.64749999999998,252.8975,259.075,262.9225,268.7375,274.6975,268.6825,266.73,276.835,263.5,254.26999999999998,250.63666666666666,260.2633333333333,L5
2007-01-01 22:27:33+00:00,297.254,258.56166666666667,257.87,242.39166666666665,240.9333333333333,241.73666666666665,262.55,262.66999999999996,258.3,255.652,255.098,261.318,261.596,268.162,274.06399999999996,267.172,265.3,275.51599999999996,266.6575,258.0825,254.615,262.64,L5
2007-01-26 22:21:31+00:00,292.4116666666667,255.20000000000002,251.94333333333336,239.57571428571427,238.83571428571426,239.87285714285713,259.6816666666667,260.97833333333335,256.02833333333336,254.11666666666667,253.22833333333332,259.1083333333333,260.7966666666667,267.0083333333333,273.0233333333333,266.3933333333334,265.45166666666665,277.99333333333334,271.448,264.04,262.41999999999996,270.268,L5
2007-02-11 22:21:32+00:00,291.80428571428575,260.2028571428571,249.74714285714285,245.03857142857143,242.81714285714287,244.27285714285713,257.4428571428571,259.50857142857143,255.57142857142858,254.05714285714288,253.0,261.25714285714287,263.71714285714285,269.1542857142857,274.50857142857143,267.78285714285715,267.6614285714286,281.9442857142857,280.1466666666667,272.08,267.59666666666664,274.6766666666667,L5
2007-02-27 22:21:32+00:00,286.7757142857143,254.56285714285715,243.1257142857143,239.12714285714287,235.57571428571427,237.95857142857145,253.0885714285714,256.28285714285715,252.90142857142857,251.07142857142858,251.1914285714286,261.7557142857143,266.58142857142855,271.35,275.7885714285714,269.3285714285715,268.4685714285714,285.9242857142857,286.39,275.985,272.70666666666665,279.16666666666663,L5
2007-09-23 22:19:35+00:00,266.67,228.3,210.81,212.93,212.9,223.93,241.66,241.86,249.75,251.71,256.58,261.22,256.91,260.68,280.59,271.4,272.3,267.09,267.36,293.26,294.89,300.49,L5
2009-01-31 22:12:04+00:00,292.2,254.83,241.74,242.84,243.71,243.76,253.16,252.3,256.63,281.38,,276.61,259.82,262.85,281.78,289.56,,,307.74,308.87,315.85,326.75,L5
2011-01-12 22:22:41+00:00,313.63,279.09,277.08,274.11,265.39,268.25,283.56,285.1,269.73,262.06,252.89,273.32,293.76,290.47,275.64,256.95,247.48,261.0,279.47,286.6,284.64,286.09,L5
2011-01-21 22:16:30+00:00,303.955,263.155,277.08,274.11,244.89499999999998,250.01999999999998,265.40999999999997,267.83000000000004,255.925,251.2,250.985,269.82,293.83,289.605,282.73,270.35,262.185,266.2,278.885,292.3,293.405,296.655,L5
2013-05-02 22:28:22+00:00,,,,,192.76,194.22,,212.2,210.6,212.86,207.37,,,,,,,236.87,238.45,246.86,,255.63,L8
2013-06-26 22:34:41+00:00,280.69,252.62,242.02,235.2,212.285,209.78,247.8,227.21499999999997,226.575,222.67000000000002,214.61,230.51,,,,,,223.535,227.14499999999998,234.005,,240.35500000000002,L8
2013-07-12 22:34:44+00:00,278.78499999999997,251.875,238.72500000000002,232.22,216.99333333333334,212.9333333333333,243.86,231.39666666666665,230.24333333333334,226.11,214.41666666666666,230.51,,,,,,223.535,220.42999999999998,229.17,,234.46666666666667,L8
2013-08-13 22:34:45+00:00,278.78499999999997,251.875,238.72500000000002,232.22,216.99333333333334,212.9333333333333,243.86,231.39666666666665,231.6525,227.3075,215.6025,230.845,,,,,,223.535,220.42999999999998,229.17,,234.46666666666667,L8
2013-09-14 22:34:43+00:00,278.78499999999997,251.875,238.72500000000002,232.22,229.1825,212.9333333333333,243.86,231.39666666666665,231.6525,227.3075,215.6025,230.845,300.1,310.45,315.17,272.03,288.86,250.57000000000002,234.525,240.975,261.81,243.21,L8
2013-09-23 22:28:28+00:00,278.78499999999997,251.875,238.72500000000002,232.22,229.1825,209.4875,231.6,228.725,229.06599999999997,225.91800000000003,215.17600000000002,228.81333333333336,300.1,310.45,315.17,272.03,288.86,250.57000000000002,234.525,240.975,261.81,243.21,L8
2013-11-10 22:28:18+00:00,288.0733333333333,260.6166666666667,254.26333333333332,259.00666666666666,254.185,233.2825,246.97,254.59500000000003,247.21599999999998,249.244,235.106,247.965,309.025,313.015,315.17,272.03,288.86,257.42,233.2166666666667,239.01333333333332,261.81,239.07000000000002,L8
2013-11-17 22:34:25+00:00,288.0733333333333,267.195,260.835,264.59749999999997,256.93600000000004,240.82200000000003,253.462,259.832,251.98833333333334,255.97333333333336,242.22333333333333,253.936,299.09,300.3733333333333,297.495,273.975,287.655,266.00333333333333,246.4275,249.7575,264.65,247.83,L8
2013-12-03 22:34:22+00:00,288.0733333333333,267.195,266.328,267.54,260.89000000000004,247.30499999999998,259.0683333333333,265.53333333333336,258.5657142857143,261.6014285714286,248.29571428571427,258.5216666666667,294.7425,295.5075,292.1666666666667,274.27666666666664,284.6166666666667,274.1475,246.4275,257.44,271.40333333333336,247.83,L8
2013-12-28 22:27:59+00:00,288.1766666666667,272.05333333333334,266.86199999999997,270.274,266.74666666666667,258.305,267.2616666666667,275.47333333333336,265.33714285714285,270.80428571428575,261.8057142857143,264.124,297.76599999999996,300.08000000000004,292.1666666666667,274.27666666666664,291.42,300.6225,272.225,274.014,281.2025,255.41333333333333,L8
2014-01-13 22:27:45+00:00,284.55,282.515,266.51599999999996,269.864,267.64,266.11800000000005,272.73,282.61600000000004,269.96333333333337,274.4685714285714,269.7683333333334,267.5566666666667,294.65000000000003,300.08000000000004,292.1666666666667,274.27666666666664,289.398,300.158,294.9525,289.57599999999996,285.014,283.6933333333333,L8
2014-02-05 22:33:44+00:00,284.55,296.5466666666667,266.51599999999996,269.864,267.64,266.11800000000005,272.73,291.26666666666665,269.96333333333337,274.4685714285714,277.46571428571434,274.44571428571425,294.65000000000003,305.1666666666667,296.36,274.27666666666664,292.97166666666664,299.74333333333334,302.45,289.57599999999996,285.014,283.6933333333333,L8
2014-03-02 22:27:09+00:00,277.47,296.5466666666667,259.24333333333334,262.11833333333334,261.40142857142854,266.11800000000005,272.73,291.26666666666665,276.78000000000003,275.5514285714286,287.18333333333334,281.65666666666664,289.00142857142856,305.1666666666667,296.36,265.005,292.97166666666664,299.74333333333334,302.45,289.57599999999996,285.014,283.6933333333333,L8
2014-04-10 22:32:49+00:00,277.47,296.5466666666667,259.24333333333334,262.11833333333334,260.6766666666667,282.81,290.194,304.05833333333334,293.252,284.75,300.36833333333334,292.08666666666664,286.91999999999996,307.4583333333333,295.53499999999997,262.66333333333336,294.73999999999995,299.77833333333336,308.604,292.8725,295.97400000000005,290.82,L8
2014-05-12 22:32:19+00:00,267.74333333333334,305.77000000000004,254.02400000000003,252.026,254.25799999999998,281.1625,289.47249999999997,301.734,291.22749999999996,268.2583333333333,299.038,289.41999999999996,281.74833333333333,305.834,295.53499999999997,262.66333333333336,294.73999999999995,299.77833333333336,308.604,292.8725,295.97400000000005,290.82,L8
2014-07-15 22:32:37+00:00,267.135,324.61,229.62,226.345,227.68,282.61,294.4,315.98999999999995,301.08,235.44666666666663,308.115,301.555,270.31999999999994,327.40000000000003,310.405,237.19,305.155,301.26,320.00999999999993,,316.61,,L8
2014-09-01 22:32:51+00:00,278.04,336.4,236.36,229.3,231.39,282.61,294.4,297.46,301.92499999999995,233.92999999999995,292.58,287.33,285.53,324.2,319.78499999999997,,299.47,304.85,307.58,,316.61,,L8
2014-11-04 22:32:58+00:00,278.04,332.74,257.97,250.9,251.075,269.87,280.7,287.95,290.095,247.08,279.43,278.57,284.28,278.81,312.33,305.12,311.78,298.29,270.21,268.91,,314.39,L8
2014-12-15 22:26:40+00:00,284.04,307.52,257.27,258.4866666666667,268.3966666666667,269.87,280.7,275.375,278.7733333333333,258.23333333333335,276.625,295.025,282.53499999999997,288.31,310.0,310.155,311.78,298.29,270.21,268.91,,314.39,L8
2014-12-22 22:32:52+00:00,284.04,303.4425,262.24,262.1375,269.415,270.5,279.565,278.6766666666667,278.455,261.28999999999996,273.08666666666664,286.5,277.3666666666666,287.64000000000004,306.6975,302.35999999999996,296.77,288.975,268.22,265.88,261.51,295.365,L8
2015-02-08 22:32:38+00:00,290.04,303.012,276.7525,276.6,281.8875,272.34,279.30333333333334,278.6766666666667,278.455,269.28,273.08666666666664,292.235,277.3666666666666,293.39750000000004,304.088,303.03999999999996,288.49333333333334,285.1466666666667,269.21666666666664,263.52000000000004,261.25,286.58,L8
2015-05-24 22:25:38+00:00,290.04,283.1933333333333,275.81,277.9666666666667,285.59666666666664,273.575,278.605,274.03999999999996,266.81499999999994,267.2299999999999,269.91499999999996,296.79,273.90999999999997,298.26000000000005,298.59333333333336,302.34666666666664,276.85,278.57500000000005,268.72,254.46333333333337,242.60333333333332,260.11999999999995,L8
2015-07-11 22:26:05+00:00,,301.29,294.41,287.15,281.28,276.02,278.78,,,,,309.44,,310.67,293.65,305.08,271.94,277.49,271.21,246.6833333333333,231.26666666666665,249.2733333333333,L8
2015-07-18 22:32:19+00:00,274.7,301.29,261.48,287.15,281.28,276.02,278.78,,,230.49,,309.44,,310.67,293.65,305.08,271.94,277.49,271.21,238.27,220.98000000000002,243.1875,L8
2015-09-13 22:26:29+00:00,273.41999999999996,,228.55,,,,248.8,315.57,,276.70500000000004,319.25,310.13,272.22,313.09,310.02,301.56,,,294.65,231.42666666666665,207.64333333333335,256.40250000000003,L8
2015-09-20 22:32:43+00:00,273.41999999999996,313.63,228.55,317.49,318.98,281.45,271.59000000000003,306.53999999999996,292.2,280.1766666666667,301.21500000000003,310.13,272.22,313.09,310.02,301.56,286.17,284.25,293.61,231.42666666666665,207.64333333333335,256.40250000000003,L8
2016-01-03 22:26:39+00:00,277.3833333333333,292.855,243.62,293.78499999999997,307.70000000000005,297.54499999999996,282.87333333333333,306.53999999999996,292.2,280.1766666666667,301.21500000000003,310.13,272.22,313.09,310.02,301.56,286.17,284.25,293.61,226.27,208.81000000000003,263.53333333333336,L8
2016-01-10 22:32:49+00:00,287.2375,292.4633333333333,256.2366666666667,287.5933333333333,294.79333333333335,292.08,283.9625,298.4633333333333,286.83500000000004,281.9125,293.98333333333335,290.055,274.855,295.41499999999996,301.49,303.115,292.13,288.40999999999997,293.5333333333333,242.405,226.355,276.5066666666667,L8
2016-04-24 22:26:04+00:00,301.05500000000006,281.88,270.08000000000004,272.645,282.70000000000005,297.395,296.3349999999999,282.31,281.47,287.12,279.52,269.98,277.49,277.74,292.96,304.67,298.09,292.57,250.32,257.575,252.58499999999998,267.42,L8
2016-05-26 22:26:12+00:00,301.05500000000006,281.88,270.08000000000004,272.645,253.25666666666666,297.395,296.3349999999999,282.31,281.47,287.12,279.52,242.31,247.865,250.02,265.37,304.67,298.09,292.57,250.32,251.63666666666666,238.32666666666668,260.2166666666667,L8
2016-06-02 22:32:25+00:00,297.9866666666667,281.88,261.04333333333335,272.645,248.32250000000002,276.5833333333333,281.17,262.515,264.245,264.52,257.715,241.3033333333333,244.29,247.03,252.67,304.67,298.09,255.56,241.66666666666666,245.6925,225.3175,260.2166666666667,L8
2016-06-11 22:26:15+00:00,283.15500000000003,281.88,261.04333333333335,272.645,236.776,255.39749999999998,260.9575,246.1833333333333,246.17,247.97333333333333,244.20333333333335,241.3033333333333,239.8825,244.5625,249.365,304.67,298.09,255.56,241.66666666666666,245.58,224.304,256.0175,L8
2016-06-27 22:26:23+00:00,274.41200000000003,281.88,261.04333333333335,272.645,229.59333333333333,242.998,249.32,238.7425,234.68,240.235,235.9625,241.3033333333333,236.246,241.52400000000003,245.18,304.67,298.09,255.56,241.66666666666666,244.16,224.15,252.314,L8
2016-08-05 22:32:46+00:00,261.21,,238.48000000000002,,208.416,211.7225,223.5475,229.85500000000002,225.0025,228.5475,223.7625,230.85999999999999,227.71999999999997,233.902,231.92,,,218.55,217.45333333333335,237.21666666666667,214.85000000000002,241.72799999999998,L8
2016-09-22 22:32:59+00:00,261.21,,238.48000000000002,,208.416,211.7225,223.5475,229.85500000000002,225.0025,228.5475,220.46599999999998,230.1075,226.69333333333336,233.4466666666667,230.85666666666665,,,219.72500000000002,217.66500000000002,235.94571428571427,216.24285714285716,240.41,L8
2016-10-08 22:33:02+00:00,275.454,302.87,252.06000000000003,272.86,218.73833333333332,224.42799999999997,237.612,240.49200000000002,235.586,228.5475,233.16166666666666,239.862,233.18428571428572,241.86285714285714,238.23571428571427,282.77,299.21,232.12,225.37399999999997,238.7775,221.6725,244.32571428571427,L8
2016-11-09 22:33:04+00:00,283.34,299.845,261.3,272.45500000000004,225.64142857142858,232.45166666666668,246.17166666666665,251.70000000000002,249.07666666666668,228.5475,237.40285714285716,244.20333333333335,238.465,247.47875,244.0075,284.015,288.62,244.28750000000002,238.33,243.63625,224.375,246.67571428571426,L8
2016-12-04 22:26:53+00:00,291.9766666666667,299.845,267.41,272.45500000000004,230.32000000000002,231.95,245.238,253.496,249.488,231.62,242.6,255.52399999999997,245.4857142857143,256.0471428571429,252.80285714285714,288.00333333333333,293.05,264.9925,254.526,256.6357142857143,242.46857142857144,246.81999999999996,L8
2016-12-11 22:33:02+00:00,305.1383333333333,295.72,270.89750000000004,271.43,245.448,246.728,260.856,267.652,262.954,249.3375,252.3057142857143,259.96166666666664,251.53285714285715,261.68,258.4585714285714,282.365,285.3125,265.918,257.02833333333336,258.55333333333334,248.29285714285714,250.71,L8
2017-02-06 22:26:33+00:00,318.344,295.72,273.5825,268.825,270.1875,261.9725,286.1475,282.92,281.815,264.02000000000004,263.6383333333334,263.515,260.74,281.42333333333335,276.89833333333337,284.002,288.31,270.58666666666664,264.286,271.035,267.35499999999996,268.868,L8
2017-02-22 22:26:28+00:00,312.095,295.72,266.17600000000004,270.892,273.512,261.9725,286.1475,282.92,281.815,277.395,263.6383333333334,263.515,267.1228571428572,287.7657142857143,276.89833333333337,284.002,288.31,273.6485714285714,269.75,271.035,267.35499999999996,268.868,L8
2017-03-17 22:32:26+00:00,312.095,300.7625,266.17600000000004,270.892,273.512,261.9725,286.1475,282.92,281.815,277.395,263.6383333333334,271.38,267.1228571428572,287.7657142857143,283.6771428571429,284.002,288.31,273.6485714285714,269.75,271.035,267.35499999999996,273.09499999999997,L8
2017-03-26 22:26:10+00:00,312.87857142857143,300.7625,259.21999999999997,270.892,271.71,264.536,291.306,280.342,276.662,282.256,275.7166666666667,278.7785714285714,280.05285714285714,303.7885714285714,301.85,284.002,288.31,282.44,280.04,294.025,275.906,280.95,L8
2017-04-02 22:32:18+00:00,316.165,305.65999999999997,259.21999999999997,271.0933333333333,273.2757142857143,264.73833333333334,289.62666666666667,279.87,275.9266666666667,280.3433333333333,274.65857142857146,277.34749999999997,279.47125,300.4275,301.85,281.28333333333336,284.7,279.44142857142856,280.04,286.992,272.84499999999997,278.2033333333333,L8
2017-05-04 22:32:03+00:00,309.15000000000003,293.46799999999996,251.24333333333334,258.99333333333334,273.7633333333333,262.636,280.735,272.6433333333334,269.86,273.64285714285717,263.6871428571429,270.95124999999996,273.28125,293.30749999999995,305.0733333333334,280.986,281.798,283.19666666666666,285.9975,280.036,265.42,271.98333333333335,L8
2017-05-20 22:32:14+00:00,304.22625000000005,283.002,242.74833333333333,251.51999999999998,275.104,253.41400000000004,273.13000000000005,262.09666666666664,258.0366666666667,268.85375,259.9642857142857,266.52125,267.97249999999997,286.8775,309.206,279.9175,282.74,283.678,290.65000000000003,268.76000000000005,256.35333333333335,264.8566666666667,L8
2017-08-01 22:26:32+00:00,295.41833333333335,281.885,235.026,247.948,277.3225,238.72600000000003,260.78000000000003,250.5566666666667,247.34666666666666,261.10857142857145,244.96166666666667,257.4142857142857,261.3328571428571,281.9214285714286,328.1266666666667,279.12,283.475,282.46666666666664,297.07,255.45800000000003,244.808,264.03000000000003,L8
2017-09-02 22:26:40+00:00,300.474,273.616,231.645,238.7975,273.91,239.82250000000002,256.1766666666667,252.01,250.41333333333333,251.628,242.42399999999998,256.98833333333334,262.1383333333333,264.37,330.4733333333333,267.69,282.06,278.48,305.45,255.45800000000003,231.9475,255.362,L8
2017-09-09 22:32:51+00:00,304.30833333333334,273.616,231.645,245.49200000000002,276.23,239.82250000000002,262.4814285714286,259.45285714285717,253.08,251.628,242.42399999999998,256.98833333333334,266.09714285714284,264.37,321.52,273.145,281.43666666666667,272.6166666666666,289.475,259.50666666666666,237.044,257.385,L8
2017-09-18 22:26:42+00:00,299.76142857142855,258.854,233.978,249.6016666666667,273.746,239.9,263.14500000000004,269.965,257.065,251.628,242.42399999999998,244.67200000000003,271.3025,264.37,320.57666666666665,273.145,281.43666666666667,272.6166666666666,289.475,259.50666666666666,237.044,250.016,L8
2017-09-25 22:32:57+00:00,293.08,256.14000000000004,236.35,249.6016666666667,267.066,228.60399999999998,254.47625000000002,267.04375,255.48499999999999,238.86599999999999,232.93400000000003,230.756,265.47857142857146,238.714,304.49,273.145,281.43666666666667,261.4225,289.475,244.47,236.295,247.91333333333333,L8
2017-10-04 22:26:49+00:00,284.8457142857143,252.38333333333335,245.01833333333335,254.4266666666667,262.926,235.05,255.16500000000002,263.73875,254.44500000000002,243.696,240.61599999999999,236.004,268.69714285714286,244.63600000000002,312.68333333333334,282.895,287.92,269.375,289.475,241.592,232.046,244.602,L8
2017-10-11 22:33:02+00:00,290.22875,252.38333333333335,250.23000000000002,256.72,263.12166666666667,240.48666666666668,257.6511111111111,265.3088888888889,256.39444444444445,248.97333333333336,245.275,241.47666666666666,268.9125,249.46166666666667,312.68333333333334,280.87666666666667,282.0525,267.79799999999994,278.68666666666667,245.97666666666666,237.45833333333334,248.35,L8
2017-10-27 22:33:03+00:00,290.22875,263.3128571428571,257.90375,256.72,263.12166666666667,249.60142857142858,257.6511111111111,265.3088888888889,256.39444444444445,248.97333333333336,245.275,241.47666666666666,273.62333333333333,249.46166666666667,318.43,295.3875,291.27,274.74666666666667,281.2675,245.97666666666666,237.45833333333334,254.9485714285714,L8
2017-11-12 22:33:00+00:00,292.21714285714285,266.88,261.6957142857143,266.13000000000005,270.23857142857145,254.48000000000002,259.7925,268.5125,258.25375,268.6566666666667,250.36200000000002,244.22999999999996,281.97333333333336,252.27399999999997,318.43,295.3875,291.27,274.74666666666667,281.2675,250.408,241.92399999999998,259.0233333333333,L8
2017-11-28 22:32:54+00:00,302.5128571428572,275.69666666666666,269.6671428571429,274.0466666666667,273.02625,262.265,265.27875,273.2975,263.96375,282.9666666666667,253.75500000000002,247.66999999999996,288.1,260.86800000000005,312.394,298.174,291.84,276.33714285714285,280.01599999999996,259.22799999999995,255.942,267.76166666666666,L8
2018-02-16 22:32:32+00:00,306.31125000000003,281.9957142857143,273.3225,279.11,272.88111111111107,272.63,278.4175,286.1325,276.75,298.06,274.1175,264.4375,295.68125000000003,272.992,312.04,299.54,293.5128571428572,279.23125,283.23499999999996,267.88599999999997,264.048,270.4433333333333,L8
2018-02-25 22:26:18+00:00,306.31125000000003,281.9957142857143,272.09,275.64750000000004,272.88111111111107,272.63,278.4175,286.1325,276.75,298.06,269.48400000000004,262.56,291.0877777777778,272.06666666666666,310.03285714285715,296.20714285714286,291.485,279.14666666666665,283.3757142857143,270.9533333333333,269.8916666666667,275.40142857142854,L8
2018-03-04 22:32:25+00:00,309.2228571428572,294.83,277.01,278.50857142857143,272.44624999999996,272.63,281.66,289.10571428571427,277.16285714285715,304.09857142857146,269.48400000000004,262.56,288.825,272.06666666666666,309.3183333333333,296.20714285714286,290.63,277.10125,279.69666666666666,270.9533333333333,269.8916666666667,283.155,L8
2018-04-30 22:25:44+00:00,344.17500000000007,315.8533333333333,284.99666666666667,278.5366666666667,292.3999999999999,284.1933333333333,298.32500000000005,300.24,303.385,330.12750000000005,269.91499999999996,270.16499999999996,263.97,279.0833333333333,298.83666666666664,297.29999999999995,291.84333333333336,287.9466666666666,286.1866666666667,274.005,288.28333333333336,299.67749999999995,L8
2018-06-24 22:31:44+00:00,332.9,325.085,268.23333333333335,264.54,271.72,275.21,309.42,317.74,315.5,323.89000000000004,269.91499999999996,253.99999999999997,243.46750000000003,263.0133333333333,304.13,291.2899999999999,290.4200000000001,288.9799999999999,291.7750000000001,275.3533333333333,292.48,306.82333333333327,L8
2018-09-05 22:26:09+00:00,331.4,302.01,266.31,244.495,286.7,299.42,324.31,335.92,305.31,323.1,332.62,221.67,219.14000000000004,271.55,,,284.21,294.1,312.8,279.005,309.26,318.28,L8
2018-09-21 22:26:13+00:00,331.4,299.245,285.9633333333333,244.495,286.7,299.42,324.31,335.92,295.58500000000004,311.055,320.405,221.67,235.75333333333333,285.12333333333333,310.57,,284.21,294.1,312.8,279.005,309.26,310.12,L8
2018-10-14 22:32:35+00:00,331.4,299.245,285.9633333333333,244.495,286.7,299.42,324.31,331.395,295.58500000000004,322.79333333333335,321.79,221.67,235.75333333333333,285.12333333333333,310.57,,292.655,298.49,327.83500000000004,279.005,309.26,308.72999999999996,L8
