dates,nzd0198-0000,nzd0198-0001,nzd0198-0002,nzd0198-0003,nzd0198-0004,nzd0198-0005,nzd0198-0006,nzd0198-0007,nzd0198-0008,nzd0198-0009,nzd0198-0010,nzd0198-0011,nzd0198-0012,nzd0198-0013,nzd0198-0014,nzd0198-0015,nzd0198-0016,nzd0198-0017,satname
2001-11-05 21:48:14+00:00,237.23333333333335,208.77666666666664,283.0525,299.145,301.45,308.5883333333333,304.70166666666665,303.8775,304.3283333333333,295.412,287.56399999999996,276.69166666666666,256.502,296.36,300.0425,293.78000000000003,216.21857142857144,211.93200000000002,L7
2002-01-24 21:48:42+00:00,242.7775,209.01,283.0525,309.35499999999996,298.1275,308.096,300.774,294.15000000000003,301.582,291.61,284.9025,275.236,235.20666666666662,293.1275,299.48,292.02000000000004,213.042,210.83750000000003,L7
2002-02-09 21:48:45+00:00,241.536,216.28000000000003,280.192,309.35499999999996,298.1275,306.4066666666667,295.49,278.7075,301.582,291.96999999999997,284.9025,272.85999999999996,235.20666666666662,293.1275,299.48,292.02000000000004,213.042,210.83750000000003,L7
2002-02-25 21:48:47+00:00,240.66833333333332,215.1783333333333,278.34666666666664,308.58,296.51,306.3528571428572,295.06857142857143,277.374,300.2133333333333,291.665,284.9025,272.08142857142855,235.20666666666662,292.038,298.59,291.21333333333337,211.92166666666665,210.0,L7
2002-03-29 21:48:39+00:00,240.82399999999998,220.65833333333333,279.06,310.23,296.902,307.2966666666667,296.2966666666667,273.37399999999997,300.09000000000003,293.835,290.4675,273.59285714285716,251.93666666666664,292.82000000000005,301.28000000000003,293.33666666666664,214.788,211.35,L7
2002-06-01 21:48:28+00:00,234.8075,226.4925,276.2733333333333,307.765,298.1,308.0975,289.298,266.16499999999996,300.0475,294.74,288.64000000000004,278.36400000000003,293.935,295.38,300.8,282.93666666666667,216.94500000000005,211.975,L7
2002-08-27 21:54:00+00:00,224.94,227.565,286.79999999999995,309.04499999999996,304.515,313.79,298.22333333333336,290.245,303.2766666666667,300.34999999999997,286.59333333333336,283.78000000000003,282.91333333333336,299.99,302.59666666666664,286.75,226.82999999999998,215.10000000000002,L7
2002-10-07 21:47:33+00:00,230.07666666666668,214.24,276.78,308.365,301.045,307.505,293.28333333333336,283.62,301.19666666666666,296.05333333333334,280.94666666666666,280.9533333333333,260.21000000000004,294.3466666666667,300.28,285.14000000000004,219.26,211.26,L7
2002-10-23 21:47:39+00:00,230.835,212.28333333333333,274.7366666666667,307.81666666666666,301.045,306.0466666666667,293.7875,283.84666666666664,299.205,291.9325,278.65,276.8125,267.04,292.3725,297.8375,285.27750000000003,216.07666666666668,210.48333333333335,L7
2003-01-18 21:54:30+00:00,235.9025,211.17000000000002,272.155,307.4425,300.58,305.2425,298.375,283.84666666666664,293.7875,289.0025,279.73749999999995,270.065,266.185,290.32,295.655,291.9225,212.825,209.74,L7
2003-04-24 21:54:46+00:00,227.19,207.83,264.41,306.32,299.65,302.83,290.46,,294.84000000000003,293.18,282.765,268.16499999999996,287.6500000000001,290.47,295.47,288.16499999999996,205.98,210.12,L7
2003-05-03 21:48:37+00:00,232.10500000000002,229.25,264.41,298.845,298.215,303.855,296.025,,295.42,294.43333333333334,285.6066666666666,266.43666666666667,286.24000000000007,290.6566666666667,294.6366666666667,288.3833333333333,206.89,209.88333333333333,L7
2003-05-10 21:54:46+00:00,232.10500000000002,238.3166666666667,281.8,303.95,298.93333333333334,304.67333333333335,301.4733333333333,292.44,296.39,295.6925,286.72749999999996,267.3775,288.4775,292.9,295.4625,289.7,211.6725,210.29749999999999,L7
2003-07-21 21:42:33+00:00,237.02,253.83,308.055,308.6066666666666,307.1166666666666,307.7966666666667,306.98,303.09000000000003,306.205,302.18,292.6375,262.96500000000003,290.87250000000006,298.05499999999995,297.0,292.675,214.54000000000005,211.22666666666666,L5
2003-08-15 21:36:48+00:00,237.02,252.15499999999997,310.74666666666667,310.8275,310.2725,309.59250000000003,296.01,303.91333333333336,308.89,301.514,292.052,258.788,290.404,299.454,296.58,294.046,214.54000000000005,211.22666666666666,L5
2003-10-18 21:37:48+00:00,237.02,252.15499999999997,318.5175,318.02200000000005,318.578,317.136,296.01,317.3825,316.33,309.245,298.28833333333336,258.788,296.57166666666666,305.6033333333333,302.7366666666666,299.95,214.54000000000005,220.8725,L5
2003-10-25 21:44:04+00:00,237.02,252.15499999999997,324.162,323.075,323.7183333333333,321.6333333333334,296.01,324.704,323.79333333333335,318.935,307.14833333333337,255.8775,306.24333333333334,315.6166666666666,311.31666666666666,309.4766666666667,217.36500000000004,230.55249999999998,L5
2003-11-19 21:38:14+00:00,,250.74999999999997,335.194,336.916,339.66999999999996,333.212,274.07,337.472,338.846,332.662,320.67,245.16500000000002,320.384,330.456,325.01599999999996,318.5975,,253.68333333333337,L5
2004-03-01 21:45:02+00:00,240.05,242.79,338.675,339.1875,351.47,336.6425,,356.02,348.7,349.48999999999995,337.49,,337.8533333333334,346.2166666666667,333.4875,336.85,,253.68333333333337,L5
2004-03-17 21:45:08+00:00,240.05,240.78,335.002,334.872,344.95750000000004,328.448,256.23,356.02,348.7,337.53749999999997,337.49,220.6,325.25750000000005,337.1,326.92600000000004,326.29,,253.68333333333337,L5
2004-04-02 21:45:18+00:00,252.725,240.78,333.06,333.96,342.552,325.92833333333334,258.11,356.02,348.7,337.53749999999997,337.49,225.1,323.218,334.568,324.5116666666667,321.45,,253.68333333333337,L5
2004-04-18 21:45:49+00:00,252.725,236.6,328.9066666666667,330.1416666666667,338.128,314.94666666666666,260.36333333333334,355.135,346.28499999999997,328.58500000000004,323.15333333333336,225.02666666666664,316.40600000000006,334.1225,318.98833333333334,315.4325,,255.62,L5
2004-05-20 21:46:44+00:00,252.725,239.565,318.0875,320.2125,329.3433333333333,299.52750000000003,260.36333333333334,,,306.88500000000005,293.2,221.9,296.11000000000007,314.27,303.186,306.2525,,,L5
2004-07-07 21:48:09+00:00,258.48,244.75799999999998,319.18199999999996,320.02599999999995,327.97,301.97,268.03,,321.28,309.46999999999997,296.93666666666667,225.17399999999998,295.09000000000003,312.5775,303.01666666666665,306.70799999999997,,,L5
2004-07-23 21:48:33+00:00,258.48,243.39333333333332,319.06666666666666,319.6066666666666,325.92,304.16833333333335,267.57399999999996,,316.80499999999995,306.78499999999997,296.93666666666667,225.17399999999998,290.95833333333337,310.672,301.4214285714285,306.54333333333335,,,L5
2004-08-08 21:48:50+00:00,258.48,243.57142857142858,319.82714285714286,317.91142857142853,320.6366666666667,305.3557142857143,267.4266666666667,,316.80499999999995,306.78499999999997,296.51,225.65333333333334,291.6057142857143,310.8383333333333,301.75374999999997,306.54333333333335,,,L5
2004-09-18 21:43:46+00:00,267.69500000000005,244.68800000000002,321.34000000000003,319.56399999999996,319.68,306.826,269.666,330.38,320.4433333333333,312.6725,298.856,239.8216666666667,295.27714285714285,313.06166666666667,304.6385714285714,308.84,251.8,226.23,L5
2004-09-25 21:50:07+00:00,285.47,259.84666666666664,325.2716666666667,324.0233333333333,324.4766666666667,312.73499999999996,282.90333333333336,339.83500000000004,326.845,319.918,304.65500000000003,253.03857142857143,300.09000000000003,317.44571428571425,308.96125,313.0128571428572,283.805,238.945,L5
2004-10-20 21:44:28+00:00,304.1066666666666,277.37833333333333,331.552,328.96999999999997,328.64,327.088,306.75399999999996,347.3333333333333,332.61,327.746,312.48333333333335,274.36833333333334,303.3457142857143,319.8128571428571,314.0242857142857,318.6133333333333,291.4666666666667,246.59333333333333,L5
2004-10-27 21:50:47+00:00,307.8275,284.98857142857145,333.5316666666667,332.25,332.33500000000004,329.91166666666663,314.22166666666664,349.49,336.69666666666666,332.56333333333333,316.28428571428566,283.55,308.05,323.7075,318.295,322.3942857142857,290.52250000000004,247.7825,L5
2005-01-15 21:52:09+00:00,321.72249999999997,302.84166666666664,339.23333333333335,338.84499999999997,338.86833333333334,337.15166666666664,325.6933333333333,349.44,339.4116666666667,335.51500000000004,321.495,308.6933333333333,315.20285714285717,328.83714285714285,325.9771428571429,330.37333333333333,297.32,250.92600000000002,L5
2005-01-24 21:46:06+00:00,321.13800000000003,319.6033333333333,344.955,345.09499999999997,345.335,342.76500000000004,340.97666666666663,350.8433333333333,345.6133333333334,341.77333333333337,322.08714285714285,310.95,323.56714285714287,333.42285714285714,331.85,334.4683333333333,297.79333333333335,251.82666666666668,L5
2005-03-29 21:46:54+00:00,321.1675,334.335,350.1025,348.504,351.444,350.4575,357.52,356.34749999999997,349.9775000000001,334.416,322.178,327.6625,318.014,331.206,332.308,332.73400000000004,304.7875,258.26750000000004,L5
2005-04-21 21:53:10+00:00,321.12000000000006,334.6366666666666,343.045,340.83000000000004,344.088,338.7275,356.29,354.3533333333333,348.0800000000001,325.94,314.92400000000004,327.07666666666677,309.482,323.83799999999997,324.68,326.66999999999996,304.11999999999995,257.06,L5
2005-06-08 21:53:33+00:00,322.18500000000006,336.62999999999994,337.7975,336.13199999999995,337.68600000000004,330.9275,358.65500000000003,342.21,335.56666666666666,315.84400000000005,308.8825,321.2950000000001,300.01800000000003,315.89799999999997,316.87600000000003,319.75,312.335,259.915,L5
2005-07-19 21:47:39+00:00,318.8,337.14,327.365,327.518,329.202,319.85499999999996,357.45,338.69499999999994,326.4866666666667,310.26800000000003,302.8875,324.49,291.43600000000004,310.73799999999994,308.114,310.256,300.16,256.33,L5
2005-10-30 21:54:03+00:00,318.46,328.94,326.55333333333334,328.8433333333333,314.82,322.8,346.19,335.29499999999996,331.2366666666667,323.37,319.385,342.03,305.18000000000006,322.3933333333334,317.81,316.20666666666665,295.8,254.15,L5
2005-11-15 21:54:26+00:00,319.29999999999995,328.735,330.2325,333.37,323.18,326.97249999999997,346.16999999999996,344.32,338.44,332.0125,327.6333333333334,341.48,314.9225,330.4225,322.35749999999996,319.58,291.34000000000003,252.86,L5
2005-11-24 21:48:28+00:00,322.3533333333333,331.5466666666667,334.776,337.90999999999997,328.918,330.726,347.46999999999997,345.0425,339.86199999999997,334.664,327.925,337.26,319.00800000000004,333.606,326.334,323.642,302.93,255.54,L5
2006-02-28 21:50:40+00:00,322.3533333333333,314.1375,340.7,346.7025,335.68499999999995,339.39,342.705,348.84000000000003,350.14,347.92499999999995,331.88,329.3975,333.75750000000005,343.6425,336.3775,333.485,302.93,249.8825,L5
2006-06-27 21:58:48+00:00,,262.36,325.92999999999995,331.095,332.605,323.24,328.41,323.32500000000005,325.735,322.625,304.175,305.81,300.2950000000001,314.37,310.17,314.25,,232.91,L5
2006-07-13 21:59:02+00:00,,275.70666666666665,326.5466666666666,330.3666666666667,330.6766666666667,323.02,328.41,323.32500000000005,324.08666666666664,319.68333333333334,305.17333333333335,305.81,300.5066666666667,312.78000000000003,307.12,312.89000000000004,,232.91,L5
2006-07-22 21:52:58+00:00,,283.8325,327.7675,329.6725,331.7575,325.37,333.375,327.1933333333333,326.3525,320.065,304.8025,293.86,300.5066666666667,312.78000000000003,307.12,311.4425,,234.735,L5
2006-08-23 21:53:23+00:00,,283.8325,327.24399999999997,328.71799999999996,330.894,324.944,331.2366666666667,326.6575,326.37600000000003,318.348,303.53000000000003,285.94,299.66,310.93,306.3675,309.988,,229.31000000000003,L5
2006-10-10 21:53:56+00:00,322.96,301.84,331.428,331.72999999999996,334.152,328.918,340.52,332.385,330.408,322.794,308.206,295.1566666666667,304.9125,316.8675,312.2425,313.554,313.65,237.8066666666667,L5
2006-12-13 21:54:31+00:00,323.52,308.758,334.8816666666666,335.34999999999997,337.38166666666666,331.7516666666667,343.18999999999994,336.05,332.9483333333333,326.695,311.4266666666667,306.205,311.446,322.95200000000006,318.698,317.90000000000003,318.30499999999995,244.465,L5
2007-01-30 21:54:48+00:00,322.94666666666666,335.18500000000006,341.8733333333333,343.86999999999995,347.78499999999997,341.5875,347.9475,347.93249999999995,344.09499999999997,339.6025,322.3025,316.875,323.33500000000004,332.90999999999997,330.82,328.9325,310.25666666666666,250.4125,L5
2009-11-26 21:56:28+00:00,335.23,338.23,353.96,356.31,357.21,345.68,345.45,348.3,345.57,343.93,326.42,333.87,336.82,345.61,344.28,339.64,315.96,263.18,L5
2010-01-13 21:56:49+00:00,332.82500000000005,337.775,353.315,355.78999999999996,357.865,347.83000000000004,345.71000000000004,344.91499999999996,344.58500000000004,345.87,329.29,332.2,334.65999999999997,343.64,342.205,339.575,314.08,261.37,L5
2010-10-28 21:55:51+00:00,,308.01,329.87,335.07,334.84,322.43,,312.45,323.33,319.16,305.66,,307.05,322.1,319.0,320.53,,228.64,L5
2010-12-31 21:55:56+00:00,,308.01,326.86,330.615,330.815,317.89,,312.45,316.32,315.20000000000005,300.82000000000005,,300.695,318.135,313.37,315.96,,223.25,L5
2011-01-09 21:49:46+00:00,332.2,323.345,336.14000000000004,337.7733333333333,337.7733333333333,328.3233333333333,352.25,312.45,316.32,325.80333333333334,311.9566666666667,335.15,312.6033333333333,326.49,323.01666666666665,323.85999999999996,310.43,223.25,L5
2011-01-16 21:55:58+00:00,330.12,328.6466666666667,341.4925,343.41499999999996,343.52750000000003,335.0025,354.05,312.45,327.1933333333333,330.52250000000004,315.5725,330.625,317.34749999999997,329.7975,325.97,327.03499999999997,319.81,223.25,L5
2011-01-25 21:49:47+00:00,330.12,328.6466666666667,339.122,341.438,340.668,323.688,354.05,312.45,327.1933333333333,328.598,313.908,330.625,315.344,327.524,323.174,324.93199999999996,319.81,223.25,L5
2011-02-17 21:56:00+00:00,330.12,323.77,337.315,339.1116666666667,338.02333333333337,322.09,354.05,315.16499999999996,327.1933333333333,326.465,312.7716666666667,330.625,314.69666666666666,326.16333333333336,322.25166666666667,323.63,319.81,220.85333333333332,L5
2011-10-24 21:47:48+00:00,325.66,337.29,352.82,355.02,356.55,350.83,359.97,,355.44,353.33,334.11,334.72,337.87,346.71,344.55,339.18,315.67,,L5
2013-04-27 22:07:47+00:00,,303.03,309.34,315.7,,317.63,258.5,318.91,,303.26,301.04,,300.08,308.31,306.79,299.78,,,L8
2013-05-29 22:08:05+00:00,,303.255,310.41499999999996,315.605,,317.63,258.5,318.91,,301.72,300.025,,299.445,306.555,306.40999999999997,297.895,,,L8
2013-06-23 22:01:46+00:00,,303.255,310.41499999999996,314.4166666666667,,317.63,258.5,318.91,,301.72,300.025,,299.445,306.555,305.26666666666665,296.28999999999996,,,L8
2013-06-30 22:08:00+00:00,,292.46999999999997,310.41499999999996,314.4166666666667,,317.63,248.555,310.9,313.85,303.5933333333333,294.46,,299.4433333333333,307.18333333333334,305.52750000000003,296.28999999999996,,,L8
2013-07-09 22:01:50+00:00,240.27,296.6225,310.41499999999996,314.4166666666667,,317.63,253.09666666666666,314.6433333333334,315.065,304.40999999999997,296.405,296.8,300.2,307.3425,305.52750000000003,285.72249999999997,,,L8
2013-07-25 22:01:49+00:00,241.11,297.856,310.68,314.8425,313.26,319.02,251.5825,313.2125,314.3933333333334,304.32,288.456,296.8,300.2,307.3425,304.688,287.798,,,L8
2013-08-17 22:08:03+00:00,241.11,298.2316666666666,308.645,314.8425,309.86,316.11,249.22200000000004,312.046,306.2875,302.52,288.456,296.8,298.712,305.444,303.495,288.49833333333333,,,L8
2013-09-02 22:08:04+00:00,241.11,298.40714285714284,308.058,314.014,308.96666666666664,307.135,247.22833333333332,312.046,302.07800000000003,301.36571428571426,281.75,296.8,297.6766666666667,303.8833333333333,302.82142857142856,289.08,,,L8
2013-11-05 22:07:46+00:00,241.11,298.5414285714286,308.584,314.53599999999994,311.0025,306.525,244.85,305.866,301.30833333333334,301.28714285714284,274.1466666666667,274.035,297.28833333333336,302.6383333333333,302.85571428571427,288.99,202.17,,L8
2013-11-14 22:01:33+00:00,237.66333333333333,299.23875,309.08833333333337,314.9583333333333,311.934,308.236,245.9085714285714,304.6483333333333,302.2728571428571,301.55125,274.1466666666667,274.24333333333334,297.40999999999997,303.0157142857143,303.14375,290.1075,204.925,,L8
2013-11-21 22:07:37+00:00,235.8625,299.79555555555555,309.6228571428572,314.9583333333333,311.934,309.4683333333333,246.90375,302.4142857142857,303.36,302.17555555555555,274.1466666666667,275.7225,297.7375,303.3625,303.62888888888887,291.1766666666667,207.51,,L8
2014-01-24 22:07:09+00:00,230.615,302.38199999999995,308.932,306.1175,311.54,307.28,243.26666666666668,295.74,296.74,300.01500000000004,251.65666666666667,268.6966666666667,295.80833333333334,301.168,303.295,295.97499999999997,207.51,,L8
2014-02-09 22:06:57+00:00,230.615,301.69,308.932,299.552,311.54,307.28,242.42000000000002,295.74,296.74,299.96714285714285,251.3325,268.6966666666667,295.5657142857143,301.168,303.2442857142857,295.69714285714286,207.51,,L8
2014-02-25 22:06:44+00:00,230.615,301.12000000000006,310.53000000000003,294.035,312.81,306.5275,242.06714285714284,291.86000000000007,296.508,300.34000000000003,250.558,264.3025,295.5314285714286,301.14,303.4428571428571,295.79285714285714,207.51,,L8
2014-03-06 22:00:25+00:00,230.615,301.57666666666665,311.9075,290.702,314.3475,315.5625,245.7671428571429,292.695,301.518,301.5671428571428,251.14249999999998,266.17400000000004,296.2128571428571,302.714,304.13,296.51714285714286,212.1525,218.65,L8
2014-03-22 22:00:13+00:00,230.615,300.7457142857143,311.9075,288.0783333333333,314.3475,315.5625,244.50625000000002,292.695,296.9316666666667,300.49625,251.14249999999998,266.17400000000004,295.41375,299.5983333333333,303.3125,295.86,212.1525,218.65,L8
2014-03-29 22:06:15+00:00,230.615,300.59000000000003,311.9075,288.0783333333333,314.3475,315.5625,243.92333333333332,292.695,295.33714285714285,300.2288888888889,251.344,257.04833333333335,295.31444444444446,299.99142857142857,303.44444444444446,295.7366666666667,212.1525,218.65,L8
2014-04-23 21:59:43+00:00,230.615,300.88444444444445,312.1,292.25714285714287,313.874,309.56,244.054,292.695,294.09499999999997,300.069,251.344,255.96285714285713,295.287,300.06125,303.707,295.87800000000004,209.82600000000002,218.65,L8
2014-04-30 22:05:46+00:00,230.615,301.154,312.2083333333333,295.5475,313.795,310.69,243.6,292.695,293.13222222222225,299.9918181818182,251.71333333333334,255.96285714285713,295.36545454545455,300.06125,303.5109090909091,295.59,209.82600000000002,218.65,L8
2014-07-12 21:59:43+00:00,,299.88571428571424,312.28,291.9171428571429,311.748,306.08,240.86444444444442,295.2,286.95,298.32875,250.97200000000004,246.41249999999997,294.1375,297.71599999999995,302.365,294.335,213.30000000000007,218.65,L8
2014-08-20 22:06:06+00:00,,298.03714285714284,312.28,298.348,311.86249999999995,306.08,242.58125,301.7,289.05,297.6014285714286,250.93,246.41249999999997,293.99285714285713,297.865,301.94571428571425,294.06714285714287,213.30000000000007,218.65,L8
2014-11-08 22:06:16+00:00,,294.56,310.4,315.3,311.42,314.86,243.1,307.615,306.695,297.685,250.94,282.52,295.15,301.99,303.725,294.58500000000004,,,L8
2015-01-04 21:59:53+00:00,,294.56,310.4,315.3,311.42,314.86,246.39,307.615,304.62333333333333,298.5733333333333,252.57333333333335,279.27,295.64000000000004,300.76666666666665,303.77,295.1066666666666,192.68,,L8
2015-02-28 22:05:48+00:00,,310.08,316.465,319.82,319.05,319.55,252.305,316.705,310.3666666666667,305.24,271.39000000000004,287.63666666666666,301.24,306.9766666666667,308.18333333333334,300.51,219.595,230.95,L8
2015-03-09 21:59:30+00:00,231.5,308.92,315.62999999999994,318.7733333333333,317.6666666666667,318.54,253.7733333333333,316.705,301.8325,305.04,278.32,282.345,300.8375,306.4175,308.0425,300.6375,215.37333333333333,227.6,L8
2015-04-10 21:59:13+00:00,231.5,307.055,314.5675,317.7175,316.46500000000003,318.0025,249.7025,315.32666666666665,303.778,304.174,282.028,284.19,300.342,305.802,308.0425,300.06800000000004,215.37333333333333,227.6,L8
2015-05-12 21:58:53+00:00,231.5,308.13000000000005,315.4225,318.2525,316.85,319.2175,249.185,303.65000000000003,304.668,304.954,291.908,286.56,301.37199999999996,306.562,308.33500000000004,301.118,217.385,223.97666666666666,L8
2015-05-19 22:05:04+00:00,231.5,308.13000000000005,315.4225,316.864,312.796,319.2175,249.185,303.65000000000003,304.668,304.954,291.908,286.56,301.37199999999996,306.562,307.322,300.00166666666667,217.385,223.97666666666666,L8
2015-05-28 21:58:55+00:00,231.5,307.07500000000005,314.376,316.3333333333333,312.555,318.93600000000004,249.185,301.1325,304.07666666666665,303.61,291.908,286.56,300.74333333333334,306.562,307.322,299.5057142857143,217.385,223.97666666666666,L8
2015-06-04 22:05:12+00:00,231.5,307.07500000000005,314.376,315.67285714285714,312.555,318.93600000000004,249.185,301.1325,304.07666666666665,303.61,291.908,286.56,300.74333333333334,306.562,307.322,299.5057142857143,217.385,223.97666666666666,L8
2015-06-29 21:59:14+00:00,231.5,306.692,314.4,316.07,313.1028571428571,319.1616666666667,249.185,301.1325,304.07666666666665,303.61,291.908,286.56,300.74333333333334,306.562,307.115,299.64,217.385,223.97666666666666,L8
2015-07-22 22:05:37+00:00,231.5,306.74833333333333,314.22999999999996,316.14,313.03499999999997,319.1242857142857,246.82666666666668,296.914,306.06666666666666,304.78,300.925,289.195,296.53000000000003,307.65,307.52,300.05499999999995,225.61999999999998,223.97666666666666,L8
2015-08-16 21:59:34+00:00,231.5,306.5614285714286,314.09375,316.143,313.0444444444445,319.105,246.82666666666668,300.06,306.06666666666666,304.80428571428575,300.48199999999997,289.382,296.81,307.25333333333333,307.0042857142857,299.6633333333333,222.82,223.97666666666666,L8
2015-08-23 22:05:48+00:00,235.635,306.10375,313.73777777777775,316.03636363636366,312.712,318.93,247.56,301.6714285714285,306.9328571428572,304.80428571428575,297.54,288.1066666666667,292.985,306.70285714285717,306.1525,299.179,222.82,223.97666666666666,L8
2015-09-01 21:59:39+00:00,235.635,304.06875,312.0344444444444,314.74545454545455,310.682,318.26625,244.0,298.8542857142857,302.64142857142855,301.57,287.9683333333333,284.854,290.6357142857143,304.94666666666666,304.94,298.1433333333333,214.92333333333332,220.48999999999998,L8
2015-12-29 22:06:09+00:00,235.235,303.82399999999996,311.316,314.57,310.748,317.6625,244.36333333333332,303.45750000000004,303.185,302.0825,277.03666666666663,281.5733333333333,283.60499999999996,304.03249999999997,304.45500000000004,297.2575,207.27999999999997,,L8
2016-01-23 21:59:56+00:00,235.235,302.744,311.008,314.472,311.184,317.01,252.61749999999998,301.225,303.01,301.25750000000005,277.03666666666663,283.1625,290.28,304.125,303.95000000000005,296.625,209.26999999999998,219.06,L8
2016-02-24 21:59:45+00:00,220.295,301.6925,310.345,313.58,311.215,314.1566666666667,252.9525,292.0333333333333,298.6225,299.56,249.875,280.7733333333333,297.50666666666666,303.37,304.65666666666664,296.66333333333336,206.695,219.06,L8
