dates,nzd0389-0000,nzd0389-0001,nzd0389-0002,nzd0389-0003,nzd0389-0004,nzd0389-0005,nzd0389-0006,nzd0389-0007,nzd0389-0008,nzd0389-0009,nzd0389-0010,nzd0389-0011,nzd0389-0012,nzd0389-0013,nzd0389-0017,nzd0389-0018,nzd0389-0014,nzd0389-0015,nzd0389-0016,satname
2004-11-10 22:04:35+00:00,232.89499999999998,254.32200000000003,237.57,260.192,245.346,179.66000000000003,211.1925,250.45,254.2975,253.08499999999998,258.05,256.66,271.5,264.7,250.29,241.31,249.32,242.58,248.93,L5
2005-02-23 22:00:31+00:00,232.89499999999998,258.5466666666667,251.5333333333333,258.06,243.81666666666663,197.02,228.69333333333336,256.16333333333336,259.00000000000006,252.34666666666666,257.6233333333333,256.2866666666667,271.5,264.7,231.89499999999998,235.73000000000002,216.37,232.29000000000002,234.05,L5
2005-03-18 22:06:34+00:00,232.89499999999998,258.5466666666667,251.5333333333333,258.06,243.81666666666663,192.25666666666666,223.41500000000002,255.1975,260.00750000000005,252.875,259.1925,255.56,266.16999999999996,261.145,231.89499999999998,235.73000000000002,216.37,232.29000000000002,234.05,L5
2005-04-12 22:00:30+00:00,240.86,262.9866666666667,257.1499999999999,263.71999999999997,253.61333333333332,194.70499999999998,225.415,258.07,260.69,249.9875,262.53999999999996,259.135,266.16999999999996,261.145,216.88333333333333,222.63,216.37,232.29000000000002,234.05,L5
2005-05-14 22:01:06+00:00,238.94,262.55333333333334,246.47333333333333,268.3666666666666,248.77666666666664,194.3166666666667,213.5725,254.85750000000002,258.655,245.8025,258.58,251.64499999999998,260.84,257.59,193.5666666666667,206.4466666666667,183.42,222.0,219.17,L5
2005-06-15 22:01:22+00:00,251.04000000000002,262.33000000000004,239.255,267.8925,247.87,202.63,210.58800000000002,253.458,258.655,245.8025,258.58,251.64499999999998,260.84,257.59,193.5666666666667,206.4466666666667,183.42,222.0,219.17,L5
2005-09-10 22:07:43+00:00,242.33666666666667,260.6775,241.3425,270.61,251.86,216.755,207.19,254.44800000000004,258.7425,243.9325,258.24,250.435,256.53,256.25,189.66,206.89000000000001,188.24,217.25,225.85,L5
2005-09-19 22:01:56+00:00,239.88250000000002,261.454,241.3425,269.116,251.658,235.79500000000002,213.11599999999999,254.81000000000003,256.305,241.94,256.09749999999997,251.3075,251.735,256.885,192.47000000000003,213.51,189.5,221.885,229.88,L5
2005-10-05 22:01:29+00:00,239.88250000000002,261.454,241.3425,269.116,251.658,240.496,212.21333333333334,254.41333333333333,255.54000000000002,242.988,255.64600000000002,252.334,254.78333333333333,258.53333333333336,197.822,216.498,192.43999999999997,223.32666666666668,228.77666666666664,L5
2006-01-25 22:03:29+00:00,232.54333333333338,261.44666666666666,260.64,266.50666666666666,257.21,260.28,225.0775,256.6875,254.84249999999997,248.3425,256.205,255.32,257.57,258.4875,215.60750000000002,233.13,196.6575,228.4625,231.445,L5
2006-02-17 22:10:10+00:00,232.08500000000004,262.7975,261.6033333333333,266.6725,259.1925,260.334,227.484,257.288,255.98199999999997,249.13000000000002,257.384,255.708,259.03000000000003,258.66400000000004,219.294,234.706,196.922,229.75799999999998,232.44400000000002,L5
2006-06-25 22:12:20+00:00,235.44500000000005,267.135,263.90999999999997,267.32500000000005,260.52,260.15000000000003,236.82000000000005,251.49333333333334,257.4833333333333,254.29500000000007,261.17,257.265,265.40000000000003,258.8600000000001,237.28000000000003,240.115,203.645,239.40499999999997,237.94500000000002,L5
2006-08-21 22:07:19+00:00,,258.2,234.98,255.52,253.04,261.81,210.13,244.87,254.655,258.82,261.55,258.69,263.69,,,,,,,L5
2006-10-24 22:07:38+00:00,245.34,263.72,253.07,262.31,260.56,268.025,230.375,253.1966666666667,259.6066666666666,262.165,265.51,263.45500000000004,265.595,266.07,253.21,257.55,260.82,251.18,260.51,L5
2006-10-31 22:13:53+00:00,245.34,263.72,253.07,262.31,260.56,268.025,226.36333333333334,257.865,263.3025,257.6766666666667,262.25666666666666,260.8433333333333,262.4766666666667,260.41,253.695,260.84,256.18499999999995,246.875,260.975,L5
2007-02-04 22:14:33+00:00,249.26000000000005,269.00666666666666,259.27333333333337,261.2733333333333,259.8066666666667,267.59,229.125,263.265,263.9225,258.92,264.325,263.5625,264.7975,261.50333333333333,247.81000000000003,254.82666666666668,243.72666666666666,249.10666666666665,253.49,L5
2007-09-09 22:06:57+00:00,223.18,257.6,259.45,263.52,263.16,251.19,,259.47,259.23,253.64,256.59,251.59,249.14,258.99,200.91,226.47,,211.4,214.89,L5
2007-10-02 22:12:30+00:00,221.7,254.20000000000002,260.85,264.54499999999996,266.07000000000005,248.60500000000002,243.99,260.47,264.4,252.40499999999997,256.80499999999995,253.135,253.09,259.78999999999996,216.185,233.035,207.09,222.42000000000002,228.805,L5
2009-01-24 22:04:54+00:00,229.74,258.11,249.61,,264.06,264.83,243.0,269.59,269.1,261.67,254.66,255.33,,,234.0,238.52,,,,L5
2009-02-09 22:05:19+00:00,229.74,258.11,249.61,,264.06,264.83,229.57999999999998,259.91499999999996,258.755,246.22500000000002,251.985,248.66000000000003,240.9,,234.0,238.52,,,,L5
2010-02-21 22:04:20+00:00,214.64,262.44,250.93,254.03,240.74,254.21,227.62,252.66,251.91,248.98,253.28,249.46,249.98,249.41,226.39,237.64,200.72,235.05,229.02,L5
2010-12-22 22:03:41+00:00,,,,,,,203.53,250.61,250.45,241.26,251.43,249.08,253.28,242.28,220.95,227.59,197.56,240.68,221.28,L5
2011-01-07 22:03:20+00:00,225.9,249.3,245.0,250.57,246.73,254.66,215.95499999999998,253.065,251.695,247.13,251.46,251.7,252.315,247.35,224.015,228.065,199.74,236.515,219.42000000000002,L5
2011-02-08 22:03:23+00:00,221.935,254.51000000000002,249.125,250.39,240.83499999999998,254.66,215.95499999999998,253.065,251.695,247.13,251.46,251.7,252.315,247.35,224.015,228.065,199.74,236.515,219.42000000000002,L5
2011-03-12 22:03:19+00:00,221.46666666666667,252.57000000000002,246.92,249.90333333333334,240.83333333333334,252.32,216.6833333333333,250.99666666666667,249.49,246.87666666666667,251.61,250.66,249.86666666666667,240.18666666666664,224.015,228.065,189.17,230.58666666666667,212.95000000000002,L5
2013-05-11 22:21:31+00:00,,274.88,244.61,280.64,277.08,232.51,242.08,272.6,280.47,277.68,282.49,284.63,,,203.58,221.61,,,,L8
2013-05-27 22:21:38+00:00,282.25,274.59000000000003,260.655,281.935,276.88,227.20999999999998,251.56,272.645,278.0,277.985,282.865,283.855,,,202.56,218.645,,,,L8
2013-06-05 22:15:27+00:00,282.25,270.67333333333335,249.73333333333335,276.66333333333336,266.84999999999997,227.20999999999998,251.56,272.645,278.0,277.985,282.865,283.855,,,202.56,218.645,,,,L8
2013-06-28 22:21:33+00:00,282.25,262.7125,243.14249999999998,276.66333333333336,266.84999999999997,227.20999999999998,251.56,272.645,278.0,277.985,282.865,283.855,,,202.56,218.645,,,,L8
2013-07-14 22:21:34+00:00,282.25,263.944,242.356,276.85,268.84000000000003,224.49,251.4266666666667,271.1066666666666,276.8,277.79,281.78333333333336,281.01,,,200.68666666666664,216.49,,,,L8
2013-09-16 22:21:33+00:00,275.88,265.39166666666665,242.356,277.688,271.106,224.49,255.41250000000002,273.865,278.21,280.61,283.725,283.565,296.31,283.01,219.0975,230.02,242.08,262.75,264.28,L8
2013-10-18 22:21:25+00:00,270.8066666666667,266.34285714285716,242.34,277.0083333333334,267.18333333333334,225.7125,255.41250000000002,271.664,279.424,277.652,283.038,282.618,288.975,277.725,227.18199999999996,237.01800000000003,238.265,263.45500000000004,260.825,L8
2013-11-12 22:15:08+00:00,268.0625,267.36857142857144,249.8833333333333,277.725,267.81333333333333,238.505,261.62,273.808,280.058,280.198,285.892,285.35200000000003,292.9633333333333,283.02,243.022,248.696,260.9166666666667,267.74333333333334,263.83,L8
2013-12-14 22:15:21+00:00,263.315,270.6333333333334,256.57599999999996,280.36199999999997,272.956,254.63,264.4125,276.322,282.032,282.684,288.912,288.62,295.09749999999997,283.02,259.246,261.852,260.9166666666667,267.74333333333334,276.015,L8
2013-12-21 22:21:03+00:00,263.45,273.6957142857143,261.9816666666666,281.485,274.5366666666667,260.83000000000004,266.46000000000004,277.68666666666667,282.8183333333333,283.89166666666665,290.33666666666664,290.685,296.496,282.78499999999997,263.19,263.93,269.1,270.62,283.354,L8
2014-02-07 22:20:33+00:00,263.7083333333333,282.75,279.748,283.05833333333334,275.93666666666667,274.238,270.61,280.485,284.61499999999995,286.08,293.2416666666667,294.8933333333334,297.65000000000003,286.70799999999997,277.7,274.28000000000003,276.196,272.964,288.0283333333333,L8
2014-07-26 22:13:18+00:00,265.0,276.855,289.43,281.975,279.095,286.09,261.56000000000006,276.33,276.20500000000004,282.12,297.05,300.57,303.42,302.4,284.0,210.06,304.58,282.34,311.4,L8
2014-08-27 22:13:53+00:00,,264.815,,274.94500000000005,273.245,,240.45000000000005,268.745,267.81,274.17999999999995,265.53,275.54,,,,221.485,,,,L8
2014-09-03 22:19:42+00:00,,265.77666666666664,278.42,275.22333333333336,274.02666666666664,,235.3366666666667,270.08,269.4066666666667,274.96666666666664,271.695,278.07500000000005,290.03,273.21,,230.56000000000003,,242.06,257.51,L8
2014-09-28 22:13:56+00:00,277.38,272.51,284.48,278.125,275.8975,284.12,244.24500000000003,273.5,272.92,278.63,278.85999999999996,283.9266666666667,295.24,286.155,278.6,240.76999999999998,284.0,256.45500000000004,263.78999999999996,L8
2014-11-06 22:19:49+00:00,271.8,275.354,285.23333333333335,278.84000000000003,276.894,283.495,249.14400000000006,275.514,274.76,280.808,282.3625,287.1775,296.49666666666667,290.2733333333333,279.5,248.24200000000002,294.575,260.61,265.18333333333334,L8
2014-12-01 22:14:00+00:00,268.93333333333334,278.01666666666665,286.5975,279.75666666666666,277.5566666666667,283.84666666666664,252.615,276.99499999999995,276.255,282.32666666666665,285.274,290.286,297.72249999999997,293.695,281.08,253.59,290.6766666666667,264.34250000000003,266.875,L8
2015-02-19 22:13:37+00:00,267.7675,281.25499999999994,286.36199999999997,280.795,278.7633333333333,283.8375,255.70333333333338,279.63,278.8183333333333,284.6033333333333,286.9266666666667,290.87333333333333,297.94399999999996,289.404,280.295,264.02500000000003,279.78,266.252,267.15999999999997,L8
2015-02-26 22:19:22+00:00,265.93,282.94166666666666,285.57166666666666,281.9883333333333,280.10999999999996,280.334,261.9216666666667,281.28833333333336,279.94666666666666,285.78833333333336,290.45166666666665,293.06666666666666,297.5466666666667,285.425,277.884,270.3633333333333,271.87399999999997,264.81333333333333,266.59999999999997,L8
2015-03-14 22:19:11+00:00,268.1433333333333,285.92333333333335,286.26166666666666,283.1533333333333,281.12166666666667,280.42833333333334,269.5416666666667,282.8016666666667,281.62166666666667,287.2816666666667,292.84999999999997,295.22499999999997,298.65166666666664,285.955,277.12666666666667,273.8616666666666,267.48833333333334,269.6366666666667,268.29,L8
2015-03-30 22:19:01+00:00,266.02500000000003,282.8483333333333,281.77833333333336,280.97499999999997,278.75333333333333,269.86999999999995,262.76000000000005,280.17833333333334,279.0,282.98499999999996,289.815,288.4583333333333,298.292,279.05,276.832,274.354,264.18600000000004,269.394,267.934,L8
2015-04-15 22:18:58+00:00,266.02500000000003,282.10714285714283,281.62142857142857,280.88714285714286,278.9342857142857,264.34142857142854,263.2271428571429,279.63571428571424,278.7442857142857,282.93285714285713,289.3,288.5157142857143,297.8666666666666,278.0257142857143,275.1066666666666,271.09666666666664,259.5833333333333,267.505,267.19,L8
2015-05-26 22:12:52+00:00,265.986,278.6257142857143,273.9557142857143,279.2085714285714,276.5942857142857,251.34857142857143,257.37428571428575,275.4714285714286,276.0785714285715,281.835,288.705,287.11333333333334,297.638,274.6116666666667,274.048,269.68999999999994,250.46999999999997,267.22200000000004,267.034,L8
2015-07-20 22:19:10+00:00,266.6825,274.96,267.03285714285715,277.93571428571425,275.3457142857143,242.49285714285716,250.88714285714286,271.9942857142857,273.09857142857146,280.21799999999996,287.062,283.992,296.6975,268.742,271.5,267.03,242.3675,265.1425,265.805,L8
2015-07-29 22:13:25+00:00,271.44,274.67125,266.64625,277.43874999999997,274.37875,239.2125,248.685,271.6275,272.79375,280.21799999999996,287.062,283.992,296.6975,268.742,271.5,267.03,242.3675,265.1425,265.805,L8
2015-08-05 22:19:12+00:00,271.44,274.0233333333333,266.43111111111114,277.2655555555555,274.45222222222225,237.20666666666668,249.62222222222226,271.6844444444444,273.0477777777778,280.3016666666667,286.7516666666666,284.57666666666665,296.564,270.5416666666667,271.5,261.37399999999997,242.3675,265.1425,265.805,L8
2015-09-06 22:19:26+00:00,275.54,272.31375,259.0525,275.745,272.65375,224.82874999999999,241.90250000000003,268.975,271.3525,277.116,283.596,279.624,296.1433333333334,270.538,259.3566666666666,251.7775,241.065,254.99666666666667,260.71999999999997,L8
2016-01-05 22:13:29+00:00,273.6333333333334,272.78200000000004,260.212,277.076,273.822,231.21599999999998,242.06600000000003,271.168,272.818,281.10999999999996,286.9833333333333,287.43,298.705,275.96,261.22,256.1066666666667,,258.25,281.32,L8
2016-02-06 22:13:25+00:00,266.1066666666666,284.6566666666667,274.73,283.1966666666667,279.68333333333334,259.8833333333334,256.2433333333334,280.38333333333327,280.08666666666664,284.63666666666666,291.00666666666666,292.66333333333336,301.245,283.34666666666664,268.47,269.6,,264.58,290.74333333333334,L8
2016-02-13 22:19:32+00:00,266.015,284.2375,276.735,283.25250000000005,279.8875,265.005,259.64500000000004,280.99749999999995,280.74,285.34749999999997,292.15999999999997,293.40999999999997,300.46,281.355,271.2875,269.885,248.07,266.6425,286.02,L8
2016-02-29 22:19:29+00:00,266.015,282.136,273.86400000000003,282.392,279.81800000000004,259.102,261.14400000000006,280.008,280.74,285.34749999999997,292.15999999999997,293.40999999999997,300.46,281.355,260.692,269.885,245.0,264.038,276.198,L8
2016-04-17 22:19:09+00:00,269.7975,283.752,279.438,283.73,280.514,257.13599999999997,270.09000000000003,279.71999999999997,281.005,284.33,291.4825,295.755,299.615,285.3825,264.40999999999997,278.48,257.24333333333334,267.264,280.746,L8
2016-07-06 22:19:29+00:00,272.19,279.158,268.34000000000003,280.81,277.09000000000003,242.436,270.1133333333334,273.646,276.73,282.53666666666663,289.84,293.8,299.0266666666667,286.8,259.465,276.06666666666666,257.24333333333334,263.9375,273.0325,L8
2016-08-07 22:19:37+00:00,278.4466666666667,274.844,265.394,279.08000000000004,276.158,239.342,267.65000000000003,271.392,275.8625,278.82,286.16,289.32,296.2,280.79333333333335,251.62999999999997,260.9533333333333,257.24333333333334,259.50333333333333,260.84666666666664,L8
2016-09-08 22:19:48+00:00,284.80000000000007,271.93,265.1275,278.2025,275.2175,236.41749999999996,265.94000000000005,269.0175,275.8175,277.73333333333335,282.93,288.25333333333333,294.83,282.73,261.605,259.36333333333334,263.285,258.61,269.57,L8
2017-01-23 22:13:55+00:00,273.675,275.26666666666665,280.3066666666667,280.6066666666666,278.20666666666665,269.8566666666666,265.9866666666667,278.4533333333333,281.31333333333333,281.76000000000005,287.45666666666665,291.56,293.75333333333333,279.86666666666673,273.345,259.41,243.72500000000002,264.69500000000005,265.93,L8
2017-02-08 22:13:46+00:00,260.69,278.02,280.6466666666667,281.33666666666664,276.48,260.77,266.3966666666667,281.1333333333333,281.83,283.6000000000001,289.51666666666665,293.3933333333334,295.2633333333333,276.9266666666667,274.7033333333333,273.76,244.14333333333335,263.58666666666664,267.4533333333333,L8
2017-02-15 22:19:31+00:00,263.575,279.165,282.6125,283.0225,277.94,260.77,268.07,281.9125,282.40250000000003,284.39000000000004,291.025,294.78000000000003,296.35249999999996,278.54,275.9325,273.61,244.14333333333335,266.6025,269.765,L8
2017-03-28 22:13:24+00:00,263.575,279.6875,272.725,282.955,270.40999999999997,246.5666666666667,266.0325,281.66499999999996,280.88,282.8525,290.5075,293.4,296.2175,274.2375,279.12,270.43,235.54666666666665,262.76,268.85249999999996,L8
2017-06-07 22:19:15+00:00,263.575,279.6875,264.008,279.77799999999996,265.326,246.5666666666667,266.0325,281.66499999999996,280.88,282.8525,290.5075,293.4,296.2175,274.2375,279.12,270.43,235.54666666666665,262.76,268.85249999999996,L8
2017-06-16 22:13:31+00:00,263.575,277.504,258.9216666666667,278.53,265.48333333333335,238.57000000000002,257.418,276.474,277.352,282.8525,290.5075,293.4,296.2175,274.2375,279.12,270.43,235.54666666666665,262.76,268.85249999999996,L8
2017-07-02 22:13:35+00:00,263.575,278.96666666666664,258.9216666666667,278.53,265.48333333333335,238.57000000000002,257.418,276.474,277.352,282.8525,290.5075,293.4,296.2175,274.2375,279.12,270.43,235.54666666666665,262.76,268.85249999999996,L8
2017-08-03 22:13:23+00:00,266.46,272.8233333333333,250.64499999999998,277.06,264.9783333333333,221.535,247.75800000000004,271.62,268.488,283.5,290.6066666666667,293.71,297.00666666666666,274.0733333333333,278.52,267.78333333333336,232.015,262.27,269.6366666666666,L8
2017-11-30 22:19:44+00:00,,266.0433333333333,231.97999999999993,270.5833333333333,260.89,211.56,220.3700000000001,256.74999999999994,259.5,283.58,292.0,295.08,301.9,280.93,282.72,,,275.78,,L8
2018-02-02 22:19:27+00:00,265.24,282.48,283.4,283.55,279.64,244.84,269.6,282.5,277.605,280.83,288.26,292.30499999999995,298.30499999999995,280.495,281.29,273.61,245.65,270.215,266.63,L8
2018-08-22 22:12:54+00:00,282.94,275.91,278.72,275.57,274.39,222.11,259.23,270.75,268.2,260.48,263.68,265.02,264.11,268.14,206.76,234.63,,,,L8
2018-08-29 22:19:08+00:00,280.46500000000003,272.77,278.48,273.935,274.77,219.85500000000002,259.99,271.175,268.145,260.765,265.58500000000004,267.15999999999997,265.97,266.365,215.26,242.815,,247.13,258.67,L8
2018-09-07 22:13:24+00:00,279.8066666666667,273.03333333333336,278.93,274.40333333333336,274.24333333333334,221.87333333333333,250.01333333333332,272.96333333333337,268.14666666666665,261.6433333333334,266.58666666666664,267.4533333333333,269.55,269.69666666666666,226.20666666666668,245.60333333333332,240.57,254.055,260.90999999999997,L8
2018-09-14 22:19:12+00:00,275.82,272.8625,278.545,273.9175,273.6875,222.695,244.7375,272.11,266.4025,261.1775,266.1875,268.6625,272.03,270.5725,233.915,250.87,238.41,251.48000000000002,259.95,L8
2018-11-10 22:13:20+00:00,273.088,275.384,279.892,275.346,274.96999999999997,232.21400000000003,248.16000000000003,274.134,267.43199999999996,263.82399999999996,268.396,271.848,276.66999999999996,272.65,242.724,254.92200000000003,240.98666666666668,255.7125,262.41999999999996,L8
2019-01-04 22:19:27+00:00,271.3666666666667,276.65833333333336,280.31666666666666,276.22999999999996,275.925,240.41,251.74666666666667,275.50500000000005,268.2866666666667,265.875,270.465,274.04333333333335,279.5883333333333,273.2183333333333,248.85999999999999,258.41833333333335,242.3275,257.704,263.962,L8
2019-02-05 22:19:21+00:00,270.06,277.3885714285714,280.50142857142856,276.6585714285714,276.4871428571428,242.53428571428572,254.25142857142856,275.9742857142857,268.67,266.91857142857145,271.5214285714286,275.22714285714284,280.7814285714286,273.23999999999995,253.42857142857142,260.6242857142857,243.878,259.285,265.2366666666667,L8
2019-03-02 22:13:29+00:00,266.57666666666665,279.885,281.74833333333333,278.14,277.54333333333335,254.4433333333333,254.66,278.4866666666667,269.47166666666664,269.94,274.78,279.0083333333333,286.87166666666667,274.7333333333333,268.6116666666667,267.70666666666665,243.87166666666667,262.17,266.0733333333333,L8
2019-05-05 22:12:52+00:00,268.12600000000003,282.13,282.502,280.11,279.86,260.92400000000004,266.56,279.002,271.46400000000006,271.852,276.982,280.55199999999996,291.26250000000005,274.71,276.63250000000005,272.09749999999997,246.60250000000002,266.4275,268.815,L8
2019-06-06 22:13:35+00:00,278.96,287.52799999999996,286.318,284.828,284.024,258.5825,272.698,278.195,271.4425,271.2125,283.444,286.63800000000003,297.7725,272.6266666666666,276.19000000000005,272.41999999999996,246.75666666666666,265.7666666666667,268.47666666666663,L8
2019-06-29 22:19:29+00:00,278.96,287.52799999999996,286.318,282.06166666666667,280.87166666666667,251.19799999999995,272.698,272.842,271.4425,271.2125,283.444,286.63800000000003,297.7725,272.6266666666666,276.19000000000005,272.41999999999996,246.75666666666666,265.7666666666667,268.47666666666663,L8
2019-07-24 22:13:48+00:00,283.01,288.6525,287.2875,275.62333333333333,272.2633333333333,243.64999999999998,273.4525,270.4625,271.07,269.5733333333333,284.1025,287.0425,298.96999999999997,270.90999999999997,274.51500000000004,270.67999999999995,246.96000000000004,265.81500000000005,267.65,L8
2019-07-31 22:19:38+00:00,282.924,288.6525,287.2875,275.37714285714287,272.14142857142855,237.62599999999998,273.4525,268.53799999999995,266.86,269.5733333333333,284.1025,287.0425,298.96999999999997,270.90999999999997,274.51500000000004,270.67999999999995,246.96000000000004,265.81500000000005,267.65,L8
2019-09-17 22:19:53+00:00,297.6725,302.5566666666667,296.93,278.65333333333336,274.27500000000003,221.40666666666664,282.49,271.695,273.50666666666666,279.495,295.04,297.29333333333335,317.4,,,,,,,L8
2020-03-04 22:13:44+00:00,284.755,300.42999999999995,293.755,291.865,287.79,241.11,279.81,288.955,284.95500000000004,284.78999999999996,290.195,294.68,301.80499999999995,275.31,272.78,,241.95,259.88,263.91,L8
2020-03-27 22:19:19+00:00,270.0,282.7,281.76,280.265,277.59000000000003,260.565,268.91499999999996,275.345,273.56,273.565,276.365,282.555,291.27,273.96000000000004,263.945,,242.475,258.565,263.925,L8
2020-04-28 22:19:04+00:00,274.98333333333335,282.2733333333333,281.1333333333333,279.25,275.84,251.10333333333332,261.73,273.7733333333333,272.9866666666667,271.7866666666667,275.25,280.73,280.56,270.87333333333333,247.99333333333334,,242.475,258.565,263.925,L8
2020-05-30 22:19:04+00:00,274.98333333333335,282.2733333333333,281.1333333333333,276.915,266.705,242.09,251.71,269.2825,272.9866666666667,271.7866666666667,275.25,280.73,280.56,270.87333333333333,247.99333333333334,,242.475,258.565,263.925,L8
2020-07-01 22:19:22+00:00,274.98333333333335,269.6275,268.005,274.77000000000004,263.034,237.958,242.526,263.682,272.9866666666667,271.7866666666667,275.25,280.73,280.56,270.87333333333333,247.99333333333334,,242.475,258.565,263.925,L8
2020-07-17 22:19:28+00:00,274.98333333333335,262.14,260.1,273.19666666666666,257.49,234.82833333333335,242.526,261.34166666666664,272.9866666666667,271.7866666666667,275.25,280.73,280.56,270.87333333333333,247.99333333333334,,242.475,258.565,263.925,L8
2020-07-26 22:13:44+00:00,274.98333333333335,260.21,254.92666666666665,271.0785714285715,254.59,232.20285714285714,236.48000000000002,257.67571428571426,272.9866666666667,271.7866666666667,275.25,280.73,280.56,270.87333333333333,230.595,,242.475,258.565,263.925,L8
2020-08-11 22:13:23+00:00,277.35249999999996,262.51714285714286,258.43857142857144,271.945,256.83625,231.95375,238.85714285714286,259.0775,271.88,269.1625,272.95,275.85,266.485,268.2625,225.4,,242.475,258.565,263.925,L8
2020-09-19 22:19:51+00:00,278.855,260.9785714285714,258.4942857142857,271.8125,256.21625,229.83249999999998,232.80428571428573,258.29375,269.65999999999997,267.4475,271.2275,274.02750000000003,264.985,265.91333333333336,220.86599999999999,255.27,233.185,251.755,257.945,L8
2020-10-14 22:13:44+00:00,275.3675,260.2285714285714,258.94142857142856,271.61375,255.52124999999998,224.17874999999998,226.8314285714286,257.89875,268.77750000000003,267.4975,270.15250000000003,273.40999999999997,269.4475,262.56499999999994,225.87600000000003,264.68,234.095,257.58,260.06,L8
2020-10-21 22:19:55+00:00,272.756,262.5625,262.04625,272.47,258.0522222222222,228.90888888888887,232.26875,260.06888888888886,269.454,268.786,271.52799999999996,276.296,274.652,269.1433333333333,235.1016666666667,267.55,237.71333333333334,259.90333333333336,262.0733333333333,L8
2020-12-24 22:19:54+00:00,268.02799999999996,263.25125,262.655,273.35125,261.3025,236.67374999999998,236.8314285714286,261.37375,269.56600000000003,270.402,273.144,278.546,281.868,274.1566666666667,245.785,270.2825,239.89499999999998,261.3425,263.55,L8
2021-01-25 22:19:43+00:00,267.8666666666666,280.495,283.5683333333333,279.93833333333333,276.06666666666666,252.86166666666665,253.2516666666667,274.15500000000003,270.75500000000005,271.4633333333333,274.99666666666667,280.305,284.2283333333333,275.8425,263.1716666666667,270.872,239.89499999999998,263.88800000000003,266.136,L8
2021-06-02 22:19:21+00:00,264.18499999999995,283.14,285.53999999999996,279.6933333333333,275.7966666666667,280.64,268.27333333333337,271.29333333333335,274.55000000000007,276.53999999999996,282.68,288.7149999999999,295.625,280.31999999999994,281.45500000000004,275.855,246.44,269.865,272.23,L8
