dates,nzd0228-0000,nzd0228-0001,nzd0228-0002,nzd0228-0003,nzd0228-0004,nzd0228-0005,nzd0228-0006,nzd0228-0007,nzd0228-0008,nzd0228-0009,nzd0228-0010,nzd0228-0011,nzd0228-0012,nzd0228-0013,nzd0228-0014,nzd0228-0015,nzd0228-0016,nzd0228-0017,nzd0228-0018,nzd0228-0019,nzd0228-0020,nzd0228-0021,nzd0228-0024,nzd0228-0025,nzd0228-0026,nzd0228-0027,nzd0228-0028,nzd0228-0029,nzd0228-0030,nzd0228-0023,nzd0228-0022,satname
2000-02-27 21:58:40+00:00,371.55,370.38,373.54,,,,,,,,,,,,382.8,387.38,378.33,385.55,,,,358.83,,,274.94,273.19,,326.4,357.4,,,L7
2000-03-14 21:58:35+00:00,362.31,357.53999999999996,359.98,337.18,327.88,328.72,322.51,331.42,,323.08,320.24,319.67,319.2,,382.8,387.38,378.33,385.55,,,,358.83,,,274.94,273.19,,326.4,357.4,,,L7
2000-03-30 21:58:33+00:00,355.73,351.27666666666664,356.85999999999996,346.45500000000004,343.65999999999997,346.0,338.41999999999996,340.05,359.06,318.21500000000003,314.5,319.67,319.2,,382.8,387.38,378.33,385.55,,,,358.83,303.35,284.62,278.97,278.33500000000004,,321.725,357.4,,,L7
2001-03-01 21:56:21+00:00,,,,,333.35,341.26,353.91,356.73,,318.75,316.71,316.01,314.09,,,,,,,,,,,,,,,,,,,L7
2001-03-17 21:56:16+00:00,344.14,326.81,323.92,316.13,328.79,335.65,348.9,352.20000000000005,,324.805,329.17499999999995,320.155,326.65,353.17,,,,,,,,,301.56,298.66,299.18,288.92,308.15,323.52,340.23,,,L7
2001-06-21 21:55:29+00:00,344.14,341.695,323.92,337.77,328.79,350.16,348.9,356.91333333333336,351.98,335.5833333333333,337.38,320.155,326.65,355.09000000000003,370.23,365.02,370.06,364.39,,387.95,325.01,363.52,311.38,310.01,311.24,281.805,299.155,323.52,340.23,360.05,361.13,L7
2001-09-09 21:54:36+00:00,337.375,336.96,325.25,333.49,326.28,350.8066666666667,332.635,350.16,351.98,335.35999999999996,337.0,319.57500000000005,330.445,342.25666666666666,340.44500000000005,365.02,370.06,364.39,,387.95,325.01,363.52,312.9166666666667,305.7066666666667,311.24,281.805,299.155,323.52,340.23,360.05,361.13,L7
2001-09-25 21:54:28+00:00,326.83500000000004,335.81666666666666,322.73,333.52333333333337,323.09000000000003,349.28333333333336,317.22,344.47666666666663,332.45500000000004,330.56,326.7366666666667,314.73,318.755,328.78999999999996,334.30333333333334,365.02,370.06,364.39,,387.95,325.01,363.52,311.2033333333334,301.2733333333333,323.3,274.69,290.16,,,360.05,361.13,L7
2002-02-16 21:54:54+00:00,333.67333333333335,330.2366666666667,330.9266666666667,336.01000000000005,330.49666666666667,344.1766666666667,322.9533333333333,344.48333333333335,312.93,330.7733333333333,313.21000000000004,326.8833333333334,331.6766666666667,324.3733333333333,325.7,335.97,333.65,330.36,,,,,302.38000000000005,287.48,283.4,299.68,319.1,324.32,,,,L7
2002-03-20 21:54:48+00:00,335.205,335.3833333333333,340.3333333333333,350.56666666666666,334.36000000000007,345.31,329.62,351.1433333333334,312.93,341.09999999999997,310.85,336.39000000000004,339.74999999999994,333.24,335.6466666666667,334.385,329.76,325.07500000000005,,,,,295.57500000000005,282.66999999999996,283.4,299.68,319.1,324.32,,,,L7
2002-08-27 21:54:00+00:00,,342.93,354.8,382.71500000000003,339.92,346.6,341.38,356.45,,349.06,,343.37,345.9,343.19,340.5,332.8,325.87,319.79,,,,,,,,,,,,,,L7
2002-10-14 21:53:43+00:00,323.31,319.64,328.89,396.83,337.83,340.54,328.77,325.51,320.12,318.9,315.26,315.13,,320.82,317.95,,,,,,,,,,,,,,,,,L7
2002-12-01 21:54:16+00:00,323.31,315.36,322.78499999999997,396.83,328.875,330.405,327.30499999999995,327.815,319.07,323.96,318.78999999999996,318.53499999999997,323.75,323.78999999999996,316.145,,,,,,,,,,,,,,,,,L7
2003-01-18 21:54:30+00:00,323.31,322.85999999999996,337.5566666666667,384.89,342.8,345.84666666666664,327.30499999999995,329.8566666666666,322.40000000000003,323.96,318.78999999999996,318.53499999999997,323.75,323.78999999999996,324.81333333333333,345.31,351.54,355.95,351.43,349.47,337.79,330.55,,,,,,,,378.53,,L7
2003-03-23 21:54:40+00:00,323.695,325.1625,335.385,362.87,340.3225,344.195,334.5733333333333,329.8566666666666,322.40000000000003,323.96,318.78999999999996,318.53499999999997,323.75,323.78999999999996,324.81333333333333,354.83000000000004,351.54,355.95,361.125,357.70500000000004,337.79,330.55,,,,,,,,378.53,,L7
2013-11-05 22:07:46+00:00,,315.41,331.45,346.9,357.95,325.86,341.25,334.62,331.81,329.09,334.91,354.26,347.45,,,,345.01,326.97,335.17,359.97,347.46,353.14,303.68,285.49,316.49,,349.4,,347.65,,343.24,L8
2014-11-08 22:06:16+00:00,,,,,,,298.62,323.46,329.54,333.05,351.72,,,,,,,,,,,,,,,,,,,,,L8
2015-02-28 22:05:48+00:00,,306.92,308.02,308.25,307.4,312.22,304.73,316.95,317.04,333.05,351.72,,,,,,,,,,,,,,,,,,,,,L8
2017-05-24 22:05:34+00:00,,,,,,,,,,337.18,351.82,345.37,,,,,,,,,,,,,,,,,,,,L8
2019-01-06 22:05:53+00:00,,,,,,,,,,365.64,372.58,368.07,365.04,,339.77,361.79,363.64,394.62,,379.89,368.17,375.59,,343.64,360.4,282.24,,324.44,347.81,413.36,,L8
2019-02-07 22:05:47+00:00,336.49,311.22,355.03,334.21,329.93,326.94,319.14,332.98,328.01,346.27,372.58,368.07,365.04,314.28,326.14,361.79,363.64,394.62,,379.89,368.17,375.59,,343.64,360.4,282.24,,324.44,347.81,413.36,,L8
2019-06-15 22:05:51+00:00,330.86,319.28,340.93499999999995,334.265,333.08500000000004,329.03999999999996,308.695,330.265,337.005,351.6366666666666,372.21,367.805,365.36,336.13,326.14,361.79,363.64,394.62,,379.89,368.17,375.59,288.17,324.21500000000003,353.975,276.905,,324.44,347.81,413.36,,L8
2020-01-25 22:06:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.19,,L8
2021-09-24 22:06:20+00:00,,,,,,319.57,341.65,335.28,333.95,332.9,346.84,342.61,335.07,,,,,,,,,,,,362.72,,,,,,,L8
2022-08-10 22:06:32+00:00,,,,,,,,,,,,327.96,333.05,358.02,369.93,,,,,,,,,,,,,,,,,L8
2023-06-18 22:05:21+00:00,,,,,,,323.99,331.5,324.6,308.34,336.36,,,,,,,,,,,,,,280.08,,,,,,,L9
2023-08-05 22:05:47+00:00,,,,,,,323.99,331.5,324.6,308.34,343.885,360.83,368.69,,,,,,,,,,,,280.08,,,,,,,L9
2023-08-21 22:05:52+00:00,,,,,,,323.99,331.5,324.6,308.34,343.885,360.53999999999996,362.33000000000004,331.93,372.25,,,,,,,,,,280.08,,,,,,,L9
2023-11-25 22:06:20+00:00,,,,,,,323.99,331.5,324.6,308.34,343.885,360.53999999999996,362.33000000000004,331.93,372.25,,,,,,,,310.7,310.12,290.745,,,,,,,L9
2024-01-12 22:06:18+00:00,,,,,,,,,,,351.41,360.53999999999996,362.33000000000004,331.93,372.25,,,,,,,,308.565,297.28499999999997,297.305,299.22,377.75,,,307.8,,L9
2024-01-28 22:06:18+00:00,,,,,,,,,,,351.41,360.53999999999996,362.33000000000004,331.93,372.25,,,,,,,,306.23333333333335,293.75333333333333,295.37333333333333,309.92,368.83500000000004,,,307.305,,L9
2024-06-20 22:05:06+00:00,,,,,,,,,,,,,,,,,,,,,,,306.53,285.57,292.355,309.92,368.83500000000004,,,310.6766666666667,319.42,L9
2025-08-10 22:06:04+00:00,,307.77,315.83,333.78,329.43,327.83,327.69,328.01,340.73,347.25,338.26,356.47,335.72,,388.95,327.6,340.05,362.66,373.05,,,337.23,,,,,,,,,356.4,L9
