dates,satname,nzd0078-0000,nzd0078-0001,nzd0078-0002,nzd0078-0003,nzd0078-0004,nzd0078-0005,nzd0078-0006
1999-09-27 22:04:48.949000,L7,292.40,282.69,282.25,263.55,266.46,264.63,248.79
1999-11-14 22:04:42.286000,L7,292.74,283.63,291.76,267.67,274.16,269.24,249.11
2000-01-01 22:04:37.439000,L7,292.41,275.51,293.38,269.12,276.43,274.42,251.19
2000-01-17 22:04:35.821000,L7,292.00,277.46,293.50,268.36,274.25,270.79,248.70
2000-05-24 22:03:46.662000,L7,310.23,346.87,341.88,285.45,283.70,282.31,279.71
2000-08-12 22:02:54.094000,L7,310.20,299.97,330.96,332.25,277.22,273.07,277.57
2000-09-13 22:02:26.190000,L7,,,,309.86,309.60,293.50,293.50
2000-10-15 22:01:56.204000,L7,296.44,284.12,286.23,269.93,273.84,267.54,258.82
2001-01-03 22:02:12.432000,L7,,279.00,322.79,267.30,268.51,267.18,
2001-08-15 22:00:38.680000,L7,340.80,338.80,367.94,278.98,283.82,283.37,350.28
2002-01-06 22:00:31.992000,L7,365.58,348.66,326.55,277.14,287.31,286.19,273.05
2002-01-22 22:00:40.906000,L7,348.25,364.01,358.06,353.21,279.11,279.88,267.32
2002-06-15 22:00:19.658000,L7,,,350.44,346.24,343.54,336.72,328.13
2002-07-01 22:00:15.186000,L7,307.27,296.65,313.23,287.78,282.21,282.99,280.42
2002-07-17 22:00:08.747000,L7,300.83,289.56,273.42,273.60,277.92,272.40,273.79
2002-08-02 22:00:01.321000,L7,309.64,326.81,295.06,289.65,282.39,292.73,370.34
2002-08-18 21:59:57.690000,L7,332.51,357.72,360.15,357.59,363.59,352.64,364.15
2002-09-19 21:59:35.083000,L7,493.93,315.99,320.86,,,,
2003-07-28 21:48:28.960000,L5,341.68,321.66,308.68,290.33,292.96,293.21,279.01
2003-09-14 21:49:18.766000,L5,309.52,298.04,283.11,264.75,268.92,261.72,
2003-09-30 21:49:30.432000,L5,281.01,278.99,266.88,247.51,256.34,244.94,
2003-12-03 21:50:19.675000,L5,312.62,297.73,289.33,287.17,281.86,271.33,246.04
2004-07-30 21:54:28.143000,L5,322.12,307.75,295.76,275.85,277.14,268.19,243.11
2004-09-16 21:55:41.721000,L5,292.36,282.10,264.27,,,,
2004-11-19 21:56:55.269000,L5,333.76,320.68,306.07,278.25,272.84,266.00,247.38
2005-02-23 21:58:31.621000,L5,316.83,310.54,296.43,274.49,279.38,266.35,229.37
2005-03-11 21:58:44.158000,L5,338.26,331.97,308.02,302.00,298.67,292.19,276.51
2005-03-27 21:58:51.619000,L5,305.67,288.86,279.46,,,,
2005-04-12 21:58:55.193000,L5,302.64,288.21,277.06,253.48,253.66,,
2005-11-22 22:00:23.113000,L5,315.09,322.55,305.38,290.98,286.90,277.37,261.18
2006-04-15 22:03:30.798000,L5,298.00,288.64,274.16,248.00,255.62,,
2006-05-17 22:03:57.969000,L5,308.64,299.53,286.85,259.00,259.89,251.46,
2006-07-04 22:04:41.660000,L5,291.05,274.17,268.53,243.80,249.48,,
2008-02-16 22:02:22.163000,L5,316.58,309.20,297.78,272.76,277.13,266.14,233.35
2011-03-12 22:01:43.554000,L5,316.75,304.31,289.86,272.99,275.85,266.34,241.11
2013-05-20 22:13:50.559000,L8,309.89,300.46,295.52,287.39,290.26,293.01,283.02
2013-06-05 22:13:51.261000,L8,351.94,343.73,317.19,294.39,294.51,326.81,311.05
2013-06-21 22:13:43.313000,L8,314.75,303.79,298.94,289.38,294.03,297.95,285.70
2013-07-07 22:13:24.262000,L8,290.62,281.75,282.14,263.05,274.77,,
2013-07-07 22:13:48.209000,L8,291.96,283.50,282.96,265.60,275.39,,
2013-09-09 22:13:25.749000,L8,348.36,312.15,300.27,290.84,290.90,285.20,281.69
2013-09-09 22:13:49.699000,L8,296.99,290.41,283.57,269.51,278.37,275.52,
2013-09-25 22:13:17.289000,L8,339.57,315.50,324.14,292.78,293.51,295.24,290.16
2013-09-25 22:13:41.239000,L8,338.24,314.00,316.47,292.10,293.21,294.28,288.53
2013-10-27 22:13:07.896000,L8,337.73,321.94,311.06,301.28,300.75,302.24,299.27
2013-10-27 22:13:31.854000,L8,320.20,305.41,300.27,292.72,293.54,294.17,284.77
2013-11-12 22:13:08.247000,L8,307.25,292.84,289.94,278.38,283.21,281.82,271.64
2013-11-12 22:13:32.202000,L8,294.71,284.22,277.04,256.89,272.69,246.08,
2013-11-28 22:13:02.012000,L8,308.43,295.33,296.27,291.40,291.61,299.18,286.12
2013-11-28 22:13:25.971000,L8,308.56,295.99,295.63,290.83,291.09,298.81,285.29
2013-12-14 22:12:57.636000,L8,312.31,298.53,294.40,282.83,288.99,289.92,280.76
2013-12-14 22:13:21.591000,L8,308.74,296.17,293.65,281.50,287.57,288.61,279.66
2013-12-30 22:12:49.393000,L8,307.80,297.78,293.48,280.48,286.06,284.68,278.63
2013-12-30 22:13:13.343000,L8,305.70,295.36,292.58,279.87,284.71,283.94,278.52
2014-01-15 22:12:33.689000,L8,,,283.53,272.64,279.49,277.79,273.67
2014-01-31 22:12:28.855000,L8,340.53,326.86,345.93,313.99,314.93,311.30,299.68
2014-01-31 22:12:52.806000,L8,340.33,325.14,345.65,311.64,314.71,310.87,298.76
2014-04-05 22:11:34.747000,L8,330.93,315.26,305.46,294.36,290.32,288.56,281.79
2014-04-05 22:11:58.702000,L8,362.85,349.12,346.37,319.85,312.16,309.57,301.93
2014-04-21 22:11:18.224000,L8,293.39,288.64,283.21,260.59,248.86,,
2014-04-21 22:11:42.175000,L8,292.74,287.98,283.06,259.89,246.98,,
2014-05-23 22:11:18.694000,L8,308.93,300.76,297.84,287.32,292.92,293.95,284.17
2014-07-26 22:11:43.162000,L8,298.50,291.09,282.71,256.78,268.52,273.73,
2014-10-14 22:11:38.746000,L8,307.80,298.16,295.82,285.66,285.46,282.31,275.12
2014-10-14 22:12:02.705000,L8,312.02,302.27,300.88,290.73,288.50,284.88,277.18
2014-10-30 22:11:34.905000,L8,,,,274.56,281.59,281.26,274.93
2014-10-30 22:11:58.859000,L8,,,,340.68,289.36,287.29,280.63
