dates,nzd0094-0000,nzd0094-0001,nzd0094-0002,nzd0094-0003,nzd0094-0004,nzd0094-0005,nzd0094-0006,nzd0094-0007,nzd0094-0008,nzd0094-0009,nzd0094-0010,nzd0094-0011,nzd0094-0012,nzd0094-0013,nzd0094-0014,nzd0094-0015,nzd0094-0016,nzd0094-0017,nzd0094-0018,nzd0094-0019,nzd0094-0020,nzd0094-0021,nzd0094-0022,nzd0094-0023,nzd0094-0024,nzd0094-0025,nzd0094-0026,nzd0094-0027,satname
2014-05-23 22:11:18+00:00,,,,,,203.24,324.3933333333334,332.29,333.332,335.33799999999997,337.0,343.08000000000004,358.132,,,331.49,340.53000000000003,344.722,351.77000000000004,356.7475,354.3625,356.71000000000004,355.23400000000004,346.19500000000005,344.735,341.16999999999996,326.504,336.354,L8
2014-10-14 22:12:02+00:00,219.94,258.87,277.95,296.83,,,330.78999999999996,332.655,336.53,338.78999999999996,337.6,347.94500000000005,339.515,286.82,294.34,294.27,338.765,344.03,323.515,357.54,354.0,355.19500000000005,353.725,346.345,358.78,352.54499999999996,334.735,349.95500000000004,L8
2014-10-30 22:11:58+00:00,219.94,258.38,279.46500000000003,284.945,,222.8,330.78999999999996,332.24,336.33,338.58666666666664,337.37333333333333,347.6933333333333,334.26666666666665,285.615,294.2,297.275,338.765,344.03,314.6233333333333,357.54,354.3866666666667,355.3633333333334,353.53999999999996,346.41,355.01,349.07666666666665,334.5466666666667,345.00666666666666,L8
2014-12-01 22:12:00+00:00,219.94,258.38,279.46500000000003,284.945,,222.8,327.3,331.70000000000005,335.78499999999997,338.615,337.06,348.8299999999999,318.8633333333333,280.2766666666667,294.2,297.275,337.01,,296.23999999999995,,354.89000000000004,355.31000000000006,353.4599999999999,346.19500000000005,360.44,354.04,335.095,351.79999999999995,L8
2015-04-24 22:11:08+00:00,225.27,259.79999999999995,281.065,273.06,306.68,222.8,336.4,335.43,335.93,338.18,336.92,347.19,315.23,278.8333333333333,291.45500000000004,300.28,,,294.855,,354.78,355.12,353.82500000000005,346.61,346.055,341.705,334.36,333.255,L8
2015-05-10 22:10:52+00:00,228.48000000000002,263.395,284.11,299.97,309.005,,333.41999999999996,336.515,338.39,342.31,342.56,349.38,312.34666666666664,276.045,288.85,,342.9,349.55,292.87,358.28,355.29999999999995,355.05,355.06,348.275,345.85,341.59000000000003,337.25,332.37,L8
2015-07-29 22:11:25+00:00,229.85333333333332,263.96999999999997,284.11,299.97,309.005,,333.41999999999996,335.32,337.79499999999996,341.19,341.91999999999996,349.45,328.56333333333333,282.49,288.85,,342.905,349.115,292.87,359.79999999999995,356.06666666666666,356.13000000000005,355.8633333333334,349.1266666666667,347.21000000000004,341.98333333333335,336.95666666666665,332.8766666666666,L8
2015-08-14 22:11:31+00:00,229.3175,263.595,283.32666666666665,297.94000000000005,298.23333333333335,,329.9066666666667,324.90999999999997,336.95666666666665,340.13,341.0733333333333,349.2166666666667,325.8725,283.065,289.625,,342.905,349.115,289.49,359.79999999999995,356.045,356.08000000000004,355.685,349.2725,347.44,342.145,337.03499999999997,333.275,L8
2015-12-20 22:11:57+00:00,230.15499999999997,263.7950000000001,281.76,296.84000000000003,292.52,222.36,322.88,318.62333333333333,336.23333333333335,339.08666666666664,339.21000000000004,347.84999999999997,343.3933333333334,283.64,290.4,,341.935,347.03999999999996,286.11,359.66499999999996,355.53333333333336,355.8433333333333,355.31,348.92333333333335,349.03,341.3999999999999,335.62333333333333,333.38666666666666,L8
2016-02-22 22:11:42+00:00,,,,297.77,308.35,222.36,324.7,329.41499999999996,336.475,338.66499999999996,337.81,345.595,354.93,283.95,291.49,,340.96,345.4,293.07,358.01,352.27,352.53999999999996,334.77,358.46000000000004,,338.8,334.475,331.595,L8
2016-03-09 22:11:40+00:00,231.27,266.3,287.3,297.77,308.35,222.36,315.595,316.37333333333333,323.6066666666667,325.26,338.86333333333334,346.92333333333335,336.51,283.95,291.49,,340.96,345.4,290.825,359.69,353.91,354.04333333333335,342.9433333333333,356.4533333333334,350.5,342.33000000000004,336.0466666666667,334.25333333333333,L8
2016-05-12 22:11:20+00:00,228.54000000000002,265.28999999999996,286.115,298.08,291.435,222.36,318.5933333333333,311.33500000000004,326.3625,328.35249999999996,339.5675,347.4325,332.46,284.24,292.44,295.09,341.30499999999995,347.1,290.825,359.62999999999994,354.22749999999996,354.5825,346.3125,354.775,349.16999999999996,343.25333333333333,337.0575,334.15999999999997,L8
2016-06-13 22:11:30+00:00,228.20000000000002,265.28999999999996,286.115,298.08,296.27,231.29000000000002,320.8625,315.656,328.3,330.184,339.28200000000004,347.22799999999995,328.1775,284.41333333333336,290.94,295.09,341.30499999999995,347.1,290.65000000000003,359.62999999999994,353.96,354.328,347.496,353.048,347.75,342.8775,336.702,333.43199999999996,L8
2016-06-29 22:11:39+00:00,228.41,265.28999999999996,286.115,298.04499999999996,295.54333333333335,254.57,321.604,308.826,328.034,329.534,340.158,347.724,319.26,284.48249999999996,288.6325,295.09,341.65,348.8,290.475,360.51,354.446,354.644,347.766,353.342,347.75,344.38250000000005,336.91999999999996,333.84,L8
2016-07-15 22:11:46+00:00,228.94400000000002,265.28999999999996,286.115,298.04499999999996,295.54333333333335,254.57,323.13166666666666,312.86,329.68,331.1233333333333,340.665,348.375,319.8925,284.16999999999996,289.8,292.525,342.67999999999995,349.815,303.448,360.85749999999996,355.1033333333333,355.19166666666666,349.26500000000004,352.7083333333333,347.75,345.0,337.41833333333335,334.65999999999997,L8
2016-08-16 22:11:53+00:00,229.10833333333335,265.28999999999996,286.115,297.52666666666664,298.3975,254.57,324.31857142857143,315.89,330.8228571428572,332.05571428571426,340.45142857142855,348.0214285714286,327.384,284.16999999999996,289.8,292.525,342.61999999999995,348.2266666666667,311.87,360.17199999999997,355.12,355.0642857142857,350.19571428571425,351.90142857142854,347.5625,344.5166666666667,337.14428571428573,334.15000000000003,L8
2016-11-04 22:12:09+00:00,228.67600000000002,262.97,284.93,297.52666666666664,298.3975,254.57,327.808,318.274,336.2320000000001,337.558,340.43666666666667,347.9216666666666,334.9,284.22499999999997,289.3775,292.525,342.47249999999997,347.1975,328.35,359.39,355.21,354.93333333333334,354.91333333333336,347.8233333333333,346.495,343.84666666666664,336.62166666666667,333.01599999999996,L8
2016-11-20 22:12:09+00:00,227.608,261.925,,297.65000000000003,306.3566666666666,254.57,328.6125,323.7875,336.63250000000005,337.53999999999996,340.188,347.71399999999994,337.53499999999997,284.1233333333333,288.04,289.96,342.7466666666666,346.66333333333336,328.35,359.36,355.216,354.68,354.61199999999997,347.44000000000005,346.0466666666667,343.5216666666667,335.928,332.79999999999995,L8
2016-12-22 22:12:03+00:00,227.63,261.925,,297.65000000000003,306.56499999999994,249.60999999999999,328.9266666666667,322.4875,335.36,336.955,340.7,347.392,339.44,282.7133333333333,289.5733333333333,291.29999999999995,342.7466666666666,346.40000000000003,340.35,358.412,355.306,354.34000000000003,354.566,347.23400000000004,345.85999999999996,343.4566666666667,335.982,333.15,L8
2017-06-16 22:11:31+00:00,231.32,263.48,284.02,298.84,,228.54500000000002,328.24,329.935,333.52,336.08500000000004,341.43,346.765,319.78499999999997,262.31,290.635,292.64,,345.61,350.3,354.62,354.54999999999995,351.61,343.075,325.34000000000003,345.46500000000003,342.65999999999997,336.5,332.3,L8
2017-08-03 22:11:47+00:00,234.015,263.48,284.02,298.84,,226.79,328.24,332.13,336.08,337.0,341.43,348.73,316.62,257.675,288.73,347.19,346.46,353.05,358.01,365.63,358.955,359.1,346.51,329.26,348.33,345.435,339.575,334.005,L8
2017-08-19 22:11:53+00:00,233.87333333333333,263.48,284.02,298.84,,226.79,328.24,332.075,335.565,336.855,341.31,349.135,336.855,257.675,288.73,344.93,344.87,350.745,356.0,363.075,358.82666666666665,358.345,349.56333333333333,335.65000000000003,348.48333333333335,345.3633333333334,338.75,333.73333333333335,L8
2018-01-10 22:11:54+00:00,235.15,,,,306.31,223.38,321.47,330.05499999999995,316.765,336.455,338.675,346.255,354.735,271.26,,343.18666666666667,343.26666666666665,349.00666666666666,354.12000000000006,360.9266666666667,357.8766666666667,356.66333333333336,356.06333333333333,348.90333333333336,347.8,344.1766666666667,337.43,333.24666666666667,L8
2018-01-26 22:11:45+00:00,235.15,,,,306.31,226.31,321.47,329.53,321.49666666666667,336.455,338.675,346.255,342.4666666666667,257.365,,343.18666666666667,343.26666666666665,349.00666666666666,354.12000000000006,360.9266666666667,356.8825,355.455,346.005,348.90333333333336,347.8,344.1766666666667,337.245,333.0125,L8
2018-04-16 22:11:06+00:00,,,,,292.595,227.28666666666666,321.47,328.28499999999997,314.72,336.34000000000003,335.875,342.34000000000003,331.29333333333335,264.805,289.39,339.7,340.06,345.53,350.36,356.63,354.5666666666666,353.6766666666667,341.75333333333333,347.325,346.15,342.195,336.2033333333333,332.4533333333333,L8
2018-07-05 22:10:54+00:00,,270.04,287.88,303.38,299.55333333333334,230.4325,323.95000000000005,328.83,320.9866666666667,336.02,336.96666666666664,344.0,328.3475,270.1066666666666,291.25,339.7,340.91999999999996,347.05499999999995,351.20000000000005,357.79499999999996,354.7775,354.0025,344.6225,347.59999999999997,346.6666666666667,343.0833333333333,336.6775,333.21999999999997,L8
2018-08-06 22:11:10+00:00,,270.04,288.28999999999996,303.38,302.75,234.555,325.41499999999996,331.175,335.005,337.13666666666666,339.58666666666664,346.6466666666667,321.54,283.42499999999995,291.25,344.24,342.72,350.315,353.57500000000005,360.565,356.99666666666667,356.02333333333337,354.9633333333333,349.07666666666665,349.1566666666667,345.3766666666667,338.98333333333335,335.31333333333333,L8
2018-09-07 22:11:24+00:00,242.09,271.65,289.71,307.705,306.2375,234.555,326.9266666666667,331.175,335.005,337.13666666666666,341.205,348.545,321.54,283.42499999999995,291.25,345.6,343.50666666666666,351.35999999999996,353.57500000000005,360.565,356.99666666666667,356.02333333333337,354.9633333333333,349.07666666666665,349.1566666666667,345.3766666666667,338.98333333333335,335.31333333333333,L8
2019-03-02 22:11:29+00:00,242.09,269.77,292.55,310.03499999999997,316.7,231.47,329.95,328.63,333.18,336.21,342.54499999999996,349.005,,248.65,,346.96,345.08,353.45,,,352.48,352.64,319.99,,,343.49,338.38,333.03,L8
2019-06-22 22:11:40+00:00,281.59,275.78499999999997,,316.22,324.69,281.285,333.46,332.53999999999996,336.44,339.19,343.57,349.0,,248.65,,348.23,349.62,355.99,359.67,366.57,357.87,357.245,340.865,354.95,357.52,347.695,341.49,338.815,L8
2019-07-08 22:11:44+00:00,264.15999999999997,276.2133333333333,,316.8966666666667,321.09000000000003,295.31,332.52,332.96666666666664,336.98,339.17,343.40000000000003,349.07666666666665,,264.325,282.93,348.23,347.655,352.71000000000004,357.55,366.57,357.87,357.245,340.865,354.95,357.52,347.695,342.2866666666667,338.815,L8
2019-07-24 22:11:48+00:00,255.9033333333333,275.6575,290.7,316.545,319.37,302.71750000000003,331.6333333333333,332.8825,336.86,338.82,343.72,349.1,319.57,260.00333333333333,286.055,348.23,347.655,352.71000000000004,357.55,366.57,357.9766666666667,357.6366666666667,346.25,352.51,354.32,347.15000000000003,341.43,337.32,L8
2019-08-09 22:11:55+00:00,251.3125,275.68,291.03499999999997,316.304,318.8525,306.668,330.325,332.816,336.756,338.92600000000004,343.63199999999995,349.314,339.03499999999997,260.00333333333333,286.055,345.44500000000005,346.48,351.33666666666664,355.8933333333334,363.67499999999995,357.5925,357.46500000000003,348.96,351.4433333333333,353.1766666666667,347.15000000000003,341.43,337.32,L8
2020-01-16 22:11:59+00:00,238.46500000000003,272.2733333333333,289.81333333333333,312.28,316.615,290.25,328.13,332.59,336.41999999999996,338.56000000000006,343.9799999999999,347.6366666666667,332.31,246.435,290.03,342.66,344.13,330.1,352.58,360.78,355.55,357.68500000000006,343.51666666666665,349.68999999999994,351.005,346.06,337.20500000000004,334.78999999999996,L8
2020-04-21 22:11:21+00:00,,267.06,287.125,306.01,,223.315,,330.88,335.4,300.21,342.19,345.145,316.915,261.995,290.61,,,329.38,351.07,355.01,352.315,352.95,334.85,346.09,343.77,341.44,336.28999999999996,333.025,L8
2020-05-07 22:11:12+00:00,,267.06,287.8,306.01,,227.10333333333332,308.77,330.88,335.4,301.23,342.19,343.31,317.65000000000003,257.2266666666667,290.25,,,329.38,351.07,355.01,353.1133333333333,353.875,329.12333333333333,346.09,343.77,341.44,337.6766666666667,334.64000000000004,L8
2020-07-10 22:11:39+00:00,,265.885,287.11,305.07,,225.72,308.77,330.88,318.22,313.46666666666664,341.515,344.105,327.5875,257.2266666666667,290.25,,,323.1333333333333,351.07,355.01,352.6275,353.18666666666667,334.6225,345.72,343.5,341.15,337.5475,333.8675,L8
2020-07-26 22:11:44+00:00,232.34,264.71,287.03,310.175,315.59,240.75,308.77,330.88,324.08666666666664,319.22749999999996,341.83666666666664,344.55,337.5375,265.08500000000004,289.935,341.56,344.29,335.3233333333333,352.31,356.29999999999995,353.65250000000003,353.4175,344.5225,346.22,344.9866666666667,341.92,338.33000000000004,333.29,L8
2020-08-27 22:11:56+00:00,232.34,264.71,287.444,311.94666666666666,315.59,256.86199999999997,319.235,331.21500000000003,318.8625,319.22749999999996,342.3675,345.492,337.5375,270.96333333333337,291.1266666666666,341.56,344.29,335.3233333333333,352.31,356.29999999999995,354.47799999999995,353.744,340.46,346.22,344.9866666666667,341.92,338.602,333.54200000000003,L8
2020-12-17 22:12:09+00:00,232.34,264.92499999999995,287.06333333333333,311.94666666666666,315.59,297.775,329.7,331.55,313.35,337.2249999999999,342.4266666666667,346.68,358.03000000000003,281.70000000000005,291.56,341.56,344.29,329.41,353.55,357.59,354.0825,353.14250000000004,346.42999999999995,346.3633333333334,345.15333333333336,341.5433333333333,337.4675,333.455,L8
2021-02-19 22:11:51+00:00,231.41,265.14,290.025,317.78499999999997,321.61,338.37999999999994,330.0,332.27,319.745,341.11,342.975,347.6000000000001,359.23,281.70000000000005,291.56,342.77,344.01,347.71,353.63,357.36,354.4433333333333,353.34,345.0,347.48,344.995,341.58000000000004,339.21999999999997,334.5533333333333,L8
2021-05-26 22:11:31+00:00,231.41,265.14,291.56,321.53499999999997,323.09000000000003,343.42,337.015,337.045,338.64,342.28,346.255,350.4333333333334,359.23,281.765,289.195,342.77,346.67499999999995,351.46500000000003,355.38,361.13,355.98,355.52,356.9266666666667,349.49,346.74,344.20666666666665,340.40000000000003,336.46,L8
2021-06-11 22:11:38+00:00,231.41,265.14,290.09,317.21666666666664,320.12333333333333,343.42,337.015,334.1366666666667,326.18333333333334,340.18,344.21999999999997,349.3775,341.275,270.85333333333335,276.88,342.77,346.67499999999995,351.46500000000003,355.38,361.13,355.165,354.72249999999997,349.235,349.49,346.74,342.76,338.98,335.335,L8
2021-07-13 22:11:43+00:00,226.62,262.9,289.78499999999997,315.325,318.065,332.75,337.015,315.255,327.2325,332.3875,342.135,346.91499999999996,345.3633333333334,265.94000000000005,270.515,339.64,342.93666666666667,348.02,350.0833333333333,350.53,350.285,354.08000000000004,342.9725,349.31,341.97333333333336,340.4525,339.05,335.1525,L8
2021-11-06 22:12:48+00:00,221.83,266.35,289.635,315.2375,317.68,319.42,325.70000000000005,304.7075,327.2975,331.805,341.5925,347.2674999999999,331.5833333333333,269.9933333333334,276.86999999999995,336.51,342.4,348.17499999999995,348.31,347.11499999999995,351.08250000000004,354.60749999999996,344.4875,351.0566666666667,343.7033333333334,340.79249999999996,338.9825,337.5575,L9
2021-11-18 22:12:08+00:00,221.83,265.96666666666664,289.11,315.452,317.68,319.42,319.42333333333335,302.11800000000005,328.456,332.354,340.38199999999995,346.28799999999995,331.5833333333333,272.2225,279.84749999999997,313.29999999999995,341.42,347.09999999999997,348.68333333333334,351.1366666666666,351.79200000000003,354.048,346.24,349.99,344.02750000000003,341.212,337.996,336.922,L8
2022-01-13 22:12:02+00:00,,269.57,289.34666666666664,318.28333333333336,320.07,302.41,315.46,304.65000000000003,334.18,335.8066666666666,337.7866666666667,345.7866666666667,318.975,279.14000000000004,289.32666666666665,289.945,341.445,344.95,349.43,359.18,356.52,354.1933333333333,357.65000000000003,350.2133333333333,347.93,344.0933333333333,340.07666666666665,338.7366666666667,L9
2022-01-21 22:11:59+00:00,238.76,266.145,287.925,318.28333333333336,320.07,302.41,315.46,309.445,334.18,335.8066666666666,337.7866666666667,345.7866666666667,318.975,270.925,279.075,289.945,341.445,344.95,349.645,357.82500000000005,355.48249999999996,354.1933333333333,347.7375,350.2133333333333,347.93,344.0933333333333,339.29,336.7625,L8
2022-02-14 22:12:01+00:00,238.76,266.546,287.752,318.28333333333336,320.07,302.41,315.46,309.445,333.03499999999997,335.2175,337.145,344.37,318.975,265.79,273.31,289.945,341.445,344.95,349.645,357.82500000000005,355.13800000000003,352.9725,342.34000000000003,350.2133333333333,347.93,344.0933333333333,339.29,335.89,L9
2022-02-22 22:11:50+00:00,238.32999999999998,267.21166666666664,287.8016666666667,318.3625,318.995,316.32000000000005,312.2925,305.046,325.44399999999996,327.522,337.145,343.672,314.94,267.4683333333333,275.6433333333333,282.50333333333333,341.35999999999996,345.28999999999996,350.00333333333333,357.27,354.7316666666666,352.784,344.6483333333333,350.2133333333333,347.93,344.0933333333333,339.13800000000003,335.6716666666667,L8
2022-04-03 22:11:45+00:00,237.60333333333332,267.57142857142856,287.8016666666667,318.12800000000004,319.32666666666665,320.57,316.416,309.83666666666664,320.73499999999996,322.58166666666665,337.03000000000003,343.44,314.94,267.4683333333333,275.6433333333333,282.50333333333333,340.9325,344.66333333333336,350.195,355.975,354.0242857142857,352.41833333333335,345.6257142857143,349.525,346.9725,343.3625,338.95166666666665,335.6614285714286,L9
2022-05-05 22:11:31+00:00,237.60333333333332,267.57142857142856,287.8016666666667,318.12800000000004,319.32666666666665,320.57,316.416,309.83666666666664,320.73499999999996,324.9657142857142,338.41833333333335,344.3114285714286,316.5425,269.7271428571429,277.90285714285716,281.73,341.558,344.66333333333336,350.195,355.975,354.0242857142857,352.41833333333335,345.6257142857143,349.525,346.9725,343.3625,339.1028571428571,335.6275,L9
2022-06-14 22:11:59+00:00,236.1825,267.20666666666665,286.878,318.20000000000005,318.95500000000004,326.8666666666666,323.515,321.71200000000005,317.63,323.12166666666667,338.87600000000003,343.71166666666664,316.09333333333336,269.22333333333336,275.9866666666667,278.9433333333334,342.0825,344.52,350.45,354.9066666666667,352.7483333333333,351.48,338.445,348.81499999999994,345.99,341.74333333333334,338.38666666666666,333.96999999999997,L8
2022-07-16 22:12:03+00:00,238.356,268.28333333333336,287.91200000000003,319.49666666666667,320.7033333333334,327.71,323.935,322.478,318.908,324.115,340.28200000000004,344.645,328.88666666666666,266.986,273.26,273.51500000000004,342.01,345.98,351.0275,357.54499999999996,352.34499999999997,351.62,338.36333333333334,348.95,346.755,342.1933333333333,337.665,333.3183333333333,L8
2022-08-09 22:11:58+00:00,239.08200000000002,272.31666666666666,290.374,320.03,321.59250000000003,328.546,325.602,324.46200000000005,321.825,326.2142857142857,340.7583333333334,344.39142857142855,336.6475,272.1625,281.04200000000003,273.51500000000004,342.38800000000003,347.2025,351.76250000000005,359.17499999999995,353.27500000000003,351.24166666666673,343.575,348.59,348.3766666666667,344.10249999999996,339.51,335.4483333333333,L9
2023-02-09 22:12:09+00:00,231.09,273.08,289.67,317.22,319.35,327.47,302.52,292.52,332.63,333.83,338.43,344.07,,253.02,289.55,269.64,341.65,348.52,354.34,358.79,355.25,349.76,354.54,347.79,347.68,343.75,341.62,335.83,L8
2023-03-21 22:11:55+00:00,227.735,272.995,289.82000000000005,311.115,318.355,328.44500000000005,316.845,311.705,333.385,333.395,338.045,344.19,355.95,253.02,314.88,302.745,340.015,346.25,352.39,358.345,352.885,350.905,353.425,347.845,347.3,343.40999999999997,339.39,334.69,L9
2023-06-01 22:11:07+00:00,227.12333333333333,272.995,287.58,311.115,318.355,327.93333333333334,321.40333333333336,318.72666666666663,334.54,334.82666666666665,339.2266666666667,345.2733333333333,356.35,253.02,323.71999999999997,314.31,339.98333333333335,346.17333333333335,352.16333333333336,358.66,353.00666666666666,351.75,353.19000000000005,348.25,347.5366666666667,344.3433333333333,338.9166666666667,333.9166666666667,L8
2023-06-09 22:11:12+00:00,227.12333333333333,272.995,286.42,311.115,318.355,327.93333333333334,321.40333333333336,315.31,326.7825,326.645,339.2266666666667,344.6225,353.6366666666666,253.02,326.7975,318.3175,339.98333333333335,344.4575,350.64,357.395,352.0425,350.915,353.19000000000005,340.1825,346.15250000000003,342.84,336.375,332.26,L9
2023-06-17 22:11:17+00:00,227.12333333333333,272.995,285.632,311.115,318.355,327.93333333333334,321.40333333333336,317.402,326.656,327.12399999999997,338.125,343.98,353.6366666666666,252.3,326.7975,314.558,339.98333333333335,337.764,349.366,356.27,350.07399999999996,349.534,353.19000000000005,340.554,345.246,341.584,334.598,331.452,L8
2023-07-11 22:11:24+00:00,228.135,273.8533333333333,286.2366666666667,309.09999999999997,319.0733333333333,328.245,323.86,320.085,328.15166666666664,328.41333333333336,338.492,344.2583333333334,354.29499999999996,252.3,329.86,318.52166666666665,340.02750000000003,339.6933333333333,350.11999999999995,356.9083333333333,351.1716666666666,350.28999999999996,353.235,342.0916666666667,346.15166666666664,342.2416666666666,335.37666666666667,331.91,L9
