dates,nzd0001-0000,nzd0001-0001,nzd0001-0002,nzd0001-0003,nzd0001-0004,nzd0001-0005,nzd0001-0006,nzd0001-0010,nzd0001-0011,nzd0001-0012,nzd0001-0013,nzd0001-0014,nzd0001-0015,nzd0001-0016,nzd0001-0022,nzd0001-0023,nzd0001-0024,nzd0001-0007,nzd0001-0008,nzd0001-0009,nzd0001-0017,nzd0001-0018,nzd0001-0019,nzd0001-0020,nzd0001-0021,nzd0001-0025,nzd0001-0026,nzd0001-0027,nzd0001-0028,nzd0001-0029,nzd0001-0030,nzd0001-0031,nzd0001-0032,satname
2017-11-30 22:17:44.511,,,,,264.82,302.96250000000003,316.02799999999996,267.99,254.28750000000002,264.49249999999995,314.3433333333333,237.8025,,,260.072,261.8325,267.16499999999996,327.462,296.1275,309.088,,,,,262.6375,250.8875,251.97500000000002,275.845,274.6125,278.135,277.81666666666666,273.08666666666664,252.145,L8
2018-02-02 22:17:27.894,,,,,265.6766666666667,293.4875,316.3375,268.375,256.7666666666667,266.66333333333324,314.3433333333333,240.1866666666667,,,267.6066666666666,262.68666666666667,262.3366666666666,328.615,288.9125,307.4925,,,,,263.57666666666665,258.67999999999995,258.11000000000007,274.6666666666667,272.36,276.06,273.62,267.22999999999996,249.62666666666667,L8
2018-02-18 22:17:22.771,,,,,265.4,280.91999999999996,307.47,265.8433333333333,256.3550000000001,267.54999999999995,316.44000000000005,240.00500000000005,,,267.06499999999994,263.825,261.1149999999999,320.88,284.7766666666667,303.51,,,,,262.605,252.9,254.86,272.94500000000005,268.85,274.31,269.46,257.84,236.665,L8
2018-04-07 22:16:59.037,,,,263.78,255.8,275.79499999999996,303.425,262.53999999999996,251.28000000000003,245.995,305.74,238.99,,,264.8499999999999,262.365,258.76,315.84999999999997,276.6166666666667,297.73,,,,,261.315,254.17,255.99,276.42,272.245,278.255,274.25,263.03,236.375,L8
2018-05-25 22:16:28.178,,250.97,251.77,264.32,261.76,281.404,307.324,267.4425,251.28000000000003,245.995,304.62,238.99,,,268.53999999999996,263.8833333333334,268.27,320.96000000000004,288.57,302.5225,,292.3,291.41,294.38,261.315,271.03499999999997,272.78499999999997,280.67,279.6066666666666,282.07,283.845,276.1,255.49666666666667,L8
2018-06-10 22:16:26.226,,250.97,251.77,264.32,261.1266666666666,281.62399999999997,306.31600000000003,266.32,249.675,242.195,301.26,230.9,,,269.13333333333327,262.92,267.00333333333333,319.04499999999996,286.58000000000004,303.205,,292.3,291.41,294.38,261.875,266.0,266.09666666666664,275.3933333333333,271.37999999999994,285.305,272.8566666666666,261.4733333333333,261.24,L8
2018-06-26 22:16:36.823,,250.97,251.77,264.32,262.085,284.93333333333334,308.865,268.498,251.67333333333332,248.83,301.25666666666666,230.9,,,269.22499999999997,262.7825,265.025,321.946,293.886,305.834,,292.3,291.41,294.38,262.49666666666667,264.315,264.0575,275.7675,271.7725,283.6466666666667,273.6875,261.1,260.7875,L8
2018-08-29 22:17:08.269,,250.97,251.77,264.32,262.164,299.576,319.034,274.73999999999995,251.82250000000002,251.625,301.2825,233.265,,,268.044,262.172,263.404,331.63,308.91600000000005,313.476,,292.3,291.41,294.38,262.65999999999997,262.394,262.322,274.998,271.83,282.4675,272.644,260.142,259.432,L8
2018-11-01 22:17:30.804,,250.97,251.77,264.86,266.668,302.10600000000005,321.18,275.864,253.02500000000003,260.725,301.946,233.265,,,267.134,261.37600000000003,265.425,332.324,317.006,316.668,,292.3,291.41,294.38,261.725,264.45,263.90500000000003,284.16600000000005,272.1425,282.9866666666666,272.2425,259.42,260.235,L8
2018-11-17 22:17:31.986,,250.97,251.77,264.86,266.6366666666667,302.355,321.865,275.49833333333333,253.12600000000003,261.046,302.2916666666667,235.12333333333333,,,266.7133333333333,261.30833333333334,263.95,332.49666666666667,312.4633333333333,316.995,,292.3,291.41,294.38,262.45200000000006,262.77599999999995,262.852,283.99333333333334,273.884,283.79249999999996,274.26800000000003,259.678,259.77200000000005,L8
2018-12-03 22:17:30.217,,,,,268.575,302.16833333333335,321.29333333333335,276.44,254.30833333333337,262.37,302.7733333333333,238.0575,,,266.66166666666663,262.23333333333335,260.142,336.105,310.07000000000005,319.205,,,,,263.55,263.91999999999996,258.304,284.485,272.796,284.53499999999997,273.86,260.424,259.43600000000004,L8
2019-01-04 22:17:27.803,,,,,270.606,303.202,322.26000000000005,277.722,255.69400000000002,263.962,303.836,241.47500000000002,,,267.692,263.896,261.8175,338.148,309.14750000000004,319.686,,,,,265.284,266.275,261.42499999999995,291.31,282.4125,287.4225,282.4475,275.23749999999995,274.8725,L8
2019-02-05 22:17:21.574,,,,,270.1066666666666,302.465,322.03000000000003,277.09,255.55333333333337,263.28166666666664,303.74666666666667,241.71599999999998,,,268.11,263.40000000000003,260.478,336.7316666666666,305.184,318.28,,,,,265.16,264.146,267.154,290.5933333333333,284.206,288.26599999999996,284.508,278.328,279.364,L8
2019-03-25 22:17:09.739,,,,,271.455,303.14166666666665,323.0783333333333,277.9583333333333,256.29333333333335,263.59666666666664,305.5283333333333,243.23749999999998,,,269.5933333333333,264.00166666666667,267.738,337.6116666666667,297.476,320.14500000000004,,294.19,294.95,305.06,265.562,271.608,274.042,293.905,288.288,291.18,289.21999999999997,285.33000000000004,287.666,L8
2019-04-26 22:16:59.330,,,,,270.01714285714286,302.2457142857143,322.11285714285714,276.4685714285714,254.7357142857143,262.38142857142856,304.63,241.88400000000001,,,268.34142857142854,262.5485714285714,265.325,335.7871428571429,294.83166666666665,318.4928571428572,,294.19,294.95,305.06,264.74666666666667,268.8666666666666,270.7516666666666,291.5857142857143,287.29333333333335,289.87833333333333,288.77,285.32,282.535,L8
2019-05-28 22:17:17.913,,,,,269.715,301.5833333333333,320.71666666666664,276.34666666666664,255.04166666666666,261.9166666666667,304.205,242.844,,,268.8283333333333,262.945,267.3333333333333,336.3616666666667,292.864,317.175,,294.19,294.95,305.06,266.264,269.75,271.465,285.9916666666667,286.545,289.18,288.495,288.38166666666666,287.10166666666663,L8
2019-11-04 22:17:58.697,,,,,264.34,298.71000000000004,318.775,272.225,254.02500000000003,259.88000000000005,303.49,243.5,,,261.69999999999993,257.72,263.23,329.96000000000004,296.2,307.23,,,,,263.78499999999997,257.35,260.495,274.88,273.885,281.875,274.98,269.11,270.53,L8
2019-11-20 22:17:54.950,,,,,273.75,296.5466666666667,318.01666666666665,271.02,254.42000000000004,260.1433333333334,301.99333333333334,244.43999999999997,,,261.93666666666667,257.42333333333335,260.3,329.25,296.82666666666665,304.85999999999996,,,,,262.46999999999997,256.71666666666664,249.54,274.88,270.33666666666664,281.5366666666667,275.8,271.25,269.5233333333333,L8
2019-12-22 22:17:51.823,,,,,283.16,296.6066666666667,318.3933333333333,271.93,254.81000000000003,260.83666666666664,303.0466666666667,245.37666666666667,,,266.7433333333333,259.4766666666667,266.9266666666667,326.98,292.25333333333333,306.56333333333333,,,,,262.46666666666664,268.70666666666665,264.02,280.96,276.21333333333337,285.77000000000004,279.4666666666667,273.37,263.13000000000005,L8
2020-02-08 22:17:38.924,264.53,268.69,295.46,240.24,275.74,297.82,319.555,273.175,254.82000000000002,260.97,303.9225,245.37666666666667,,,266.24749999999995,259.93,264.3175,328.525,292.01,308.85,,,,,263.41249999999997,270.6175,270.9525,283.26,281.01250000000005,288.68,281.89,276.9975,269.525,L8
2020-02-24 22:17:35.189,264.53,268.69,295.46,240.24,271.56333333333333,297.452,319.014,272.66400000000004,253.40800000000004,260.42400000000004,303.9225,244.4175,,,265.53599999999994,259.932,260.572,327.54200000000003,290.448,307.928,,,,,263.506,267.056,267.868,281.3725,282.672,289.504,282.52200000000005,279.096,267.052,L8
2020-03-11 22:17:28.877,271.29499999999996,268.69,295.46,240.24,271.1175,297.8383333333333,319.085,273.6383333333333,253.4,260.42400000000004,303.87600000000003,244.4175,,,272.00333333333333,263.605,260.572,328.4316666666667,289.8966666666667,309.40500000000003,291.75,295.41,295.0,306.82,263.506,272.32666666666665,273.0833333333333,287.98999999999995,289.08166666666665,294.5116666666667,289.45166666666665,281.5933333333333,272.335,L8
2020-03-27 22:17:20.128,271.29499999999996,268.69,295.46,240.24,270.018,297.9057142857143,318.4485714285714,273.61428571428576,252.72428571428574,259.99666666666667,303.37333333333333,243.53000000000003,,,271.0128571428571,262.9714285714286,259.78333333333336,327.78428571428566,289.15714285714284,309.75714285714287,291.75,295.41,295.0,306.82,263.89166666666665,275.6357142857143,275.0957142857143,287.13666666666666,289.4871428571429,294.27571428571434,288.5657142857143,282.5057142857143,275.12,L8
2020-09-03 22:17:46.393,278.06,,,,268.21999999999997,299.0733333333333,317.01,274.43666666666667,251.28666666666672,258.275,302.9633333333333,241.08999999999997,,,278.93666666666655,267.88666666666666,257.64,329.5566666666667,286.5,312.2,291.75,295.41,295.0,306.82,264.26,283.68666666666667,281.00666666666666,289.75,295.31333333333333,297.9066666666667,293.83666666666664,281.66,282.5266666666667,L8
2020-09-19 22:17:52.015,,,,,268.7133333333333,300.34,319.3533333333333,274.3,252.43666666666672,271.3933333333334,304.25666666666666,241.08999999999997,,,268.7233333333333,262.3433333333333,258.5833333333333,334.15000000000003,286.18,315.59666666666664,,,,,265.75,270.5233333333333,267.8333333333333,276.72333333333336,281.50333333333333,288.06,280.68,277.30333333333334,269.89666666666665,L8
2021-01-09 22:17:48.906,,,,,269.5733333333333,301.09666666666664,321.25666666666666,273.6433333333334,252.9333333333334,271.94666666666666,305.5133333333333,243.37,,,267.5933333333333,261.19666666666666,258.2966666666667,335.9633333333333,288.18,315.47,,,,,265.2866666666667,257.3533333333333,257.6233333333333,273.5233333333333,275.33666666666664,287.35999999999996,281.45666666666665,276.67333333333335,258.78333333333336,L8
2021-01-25 22:17:44.203,,,,,269.5733333333333,301.2625,322.32,274.81,253.87500000000003,269.465,305.5875,245.17666666666665,,,267.08,261.4425,258.0475,335.735,289.88,316.32500000000005,,,,,265.72,257.04499999999996,258.195,274.605,277.21500000000003,288.625,283.21,279.2975,262.83000000000004,L8
2021-02-26 22:17:35.944,,,,,270.3125,301.492,322.538,275.668,254.60200000000003,268.162,305.684,245.17666666666665,,,266.452,259.242,254.388,335.034,291.19,316.286,293.35,300.4,300.46,311.61,265.72,256.264,266.304,279.82399999999996,281.224,291.01599999999996,287.06,282.738,270.672,L8
2021-03-30 22:17:22.624,,,,,269.1933333333333,300.8775,321.705,276.71,255.66000000000003,261.7825,305.1575,247.34,,,264.18499999999995,257.63250000000005,252.88750000000002,331.1575,292.505,314.9875,293.35,300.4,300.46,311.61,265.21999999999997,255.91250000000002,268.88750000000005,284.88,285.19000000000005,294.28499999999997,291.0725,291.3075,283.505,L8
2021-04-15 22:17:16.883,250.12,300.88,268.87,266.81,269.52750000000003,300.788,322.332,277.17600000000004,255.66000000000003,262.664,305.464,247.34,,,266.126,258.776,262.264,331.28000000000003,291.536,314.828,293.35,300.4,300.46,311.61,265.1175,256.636,273.196,286.916,287.72,294.424,291.404,290.596,286.22200000000004,L8
2021-05-01 22:17:07.841,250.12,300.88,268.87,266.81,269.682,300.875,322.47999999999996,276.82,254.80200000000005,262.085,305.16333333333336,247.34,,,266.20166666666665,259.29833333333335,267.98333333333335,331.5416666666667,297.3183333333333,314.89,293.5,299.075,298.03499999999997,311.96500000000003,265.1175,256.636,276.11,289.36333333333334,289.3866666666667,295.95,292.52500000000003,290.7866666666667,288.48333333333335,L8
2021-05-17 22:17:12.707,250.12,300.88,266.28499999999997,266.81,268.30833333333334,298.3285714285715,321.1557142857143,275.29,253.48833333333334,261.18142857142857,303.90999999999997,245.9325,,,264.11285714285714,258.81428571428575,266.7314285714286,330.24142857142857,297.3183333333333,313.1028571428571,293.5,299.075,298.03499999999997,311.96500000000003,265.1175,256.3483333333333,273.13,286.79714285714283,286.71714285714285,294.2528571428571,290.0357142857143,285.00142857142856,283.5557142857143,L8
2021-06-18 22:17:27.030,250.12,300.88,266.28499999999997,266.81,268.75714285714287,298.695,321.58,275.6725,253.95857142857145,261.54875,303.9175,256.89,,,264.6875,259.50750000000005,266.72875,329.7475,297.3183333333333,311.715,293.5,299.075,298.03499999999997,311.96500000000003,264.97799999999995,257.0028571428571,271.285,285.39875,285.54125,293.24375,288.89625,283.18125,281.51875,L8
2021-07-04 22:17:29.944,250.12,300.88,266.28499999999997,266.81,268.75714285714287,299.0488888888889,321.63444444444445,275.6166666666667,253.8825,261.31,303.78444444444443,263.78000000000003,,,265.06444444444446,259.8522222222222,266.1011111111111,330.11333333333334,299.9757142857143,312.1,293.5,299.075,298.03499999999997,311.96500000000003,264.13666666666666,256.92375,269.5677777777778,284.0466666666667,284.12,292.3044444444444,287.9711111111111,280.8888888888889,279.1122222222223,L8
2021-10-24 22:18:01.850,,,263.7,,267.72999999999996,296.875,320.76250000000005,275.71999999999997,262.088,261.134,303.434,285.65250000000003,,,265.55199999999996,262.796,270.42400000000004,328.655,320.0566666666667,310.80600000000004,293.65,297.75,295.61,312.32,264.8333333333333,258.90749999999997,264.49,281.802,279.88199999999995,289.94,283.232,268.32800000000003,267.616,L8
2021-11-09 22:17:58.951,,,263.7,,271.8033333333333,298.455,321.6875,280.82,270.428,270.308,304.602,290.658,,,268.89199999999994,264.46799999999996,269.74000000000007,330.33250000000004,322.55333333333334,312.66400000000004,,,,,266.715,267.024,261.628,281.538,279.35,289.77599999999995,281.01200000000006,264.422,260.418,L8
2021-12-19 22:17:52.616,,,,,282.55499999999995,304.74333333333334,325.83,293.94,287.0375,282.975,308.36,305.3225,,272.85,275.16499999999996,266.6825,279.375,337.78333333333336,325.66,321.205,291.0,296.09,296.06,,267.47999999999996,280.075,272.28999999999996,290.645,287.4475,295.985,286.3025,275.105,260.28,L9
2022-01-04 22:17:52.138,,299.88,296.85,297.04,285.65,310.28000000000003,330.5233333333333,309.125,303.6925,300.19,312.93,310.435,311.97,290.58000000000004,277.52666666666664,268.04,294.05500000000006,344.59666666666664,332.0675,328.19,301.53999999999996,302.945,302.115,318.55,271.255,293.79,286.05499999999995,301.9475,299.2875,304.75,295.51,291.0,260.49,L9
2022-01-12 22:17:49.562,,299.88,296.85,297.04,282.565,308.20500000000004,328.53999999999996,309.125,303.6925,300.19,311.396,309.29200000000003,311.97,290.58000000000004,273.9275,266.11,294.05500000000006,342.9175,332.0675,326.334,301.53999999999996,302.945,302.115,318.55,269.56666666666666,286.468,286.05499999999995,297.298,295.354,303.008,291.056,289.62800000000004,261.4533333333334,L8
2022-02-21 22:17:43.336,,299.88,276.765,274.45000000000005,282.456,310.326,332.13800000000003,313.788,307.46400000000006,303.838,311.52,304.01666666666665,311.97,285.3066666666667,274.20799999999997,266.87399999999997,295.458,345.072,333.56800000000004,327.61,299.3433333333333,293.7866666666667,301.84999999999997,304.16499999999996,269.56666666666666,283.22333333333336,288.936,298.23499999999996,295.9916666666667,302.3966666666667,291.82,289.5916666666667,261.4533333333334,L9
2022-03-09 22:17:37.608,,299.88,276.765,258.68333333333334,282.1116666666666,309.62333333333333,331.1133333333333,308.75333333333333,305.8566666666667,303.838,311.68857142857144,304.14285714285717,311.97,285.3066666666667,273.95,267.27833333333336,295.2216666666667,344.09666666666664,332.97166666666664,327.0014285714286,297.83,295.2325,300.85,303.31666666666666,269.56666666666666,285.8857142857143,289.9983333333333,298.17857142857144,296.88714285714286,302.15714285714284,292.12285714285713,290.06142857142856,271.14500000000004,L9
2022-05-04 22:17:26.026,,299.88,276.765,258.68333333333334,280.4428571428571,308.08,329.2557142857143,306.87666666666667,298.7033333333334,312.9975,310.04285714285714,301.1842857142857,311.97,285.3066666666667,272.1333333333333,265.1933333333333,293.86166666666674,342.2457142857143,335.962,326.20285714285717,297.83,295.2325,300.85,303.31666666666666,267.63666666666666,291.57142857142856,289.16333333333336,296.4657142857142,297.6014285714286,301.8914285714286,292.9642857142857,292.8828571428571,275.8,L8
2022-06-05 22:17:39.656,,299.88,267.59,254.63750000000002,279.25142857142856,307.26142857142855,328.49571428571426,303.3933333333334,292.78000000000003,311.99,309.2214285714286,300.1842857142857,311.97,285.3066666666667,270.8883333333333,265.075,294.91333333333336,343.52857142857147,335.908,326.1271428571428,293.068,295.258,300.142,304.5375,265.275,291.55285714285714,292.57,296.7914285714286,297.9971428571429,298.6271428571429,289.16285714285715,294.33,281.80000000000007,L8
2022-06-13 22:17:12.050,,288.055,268.415,259.008,280.565,307.67125,328.9875,303.3933333333334,292.78000000000003,313.444,309.15875,301.2325,307.185,288.575,273.4242857142857,267.43142857142857,299.4271428571429,344.14625,335.78000000000003,326.29375,294.23499999999996,295.90333333333336,299.34666666666664,306.842,265.275,293.48,293.9171428571429,299.775,298.70625,301.38375,291.25625,295.1875,290.72333333333336,L9
2022-06-21 22:17:48.970,,288.055,268.415,259.008,278.87125000000003,307.16,328.07875,296.1983333333333,284.9533333333334,313.772,308.1075,299.70875,307.185,293.81666666666666,272.64,267.96000000000004,294.54857142857145,343.77125,334.4483333333333,326.025,294.88199999999995,295.86600000000004,300.004,306.842,264.53666666666663,288.25375,288.32428571428574,298.60749999999996,297.62375000000003,300.26375,290.87624999999997,293.79625,282.6975,L8
2022-07-15 22:17:24.696,,276.23,258.93666666666667,249.5,276.32714285714286,304.6842857142857,326.18,284.97499999999997,272.3766666666667,299.446,305.5028571428571,295.7116666666667,302.4,286.56999999999994,273.41142857142853,268.6171428571428,286.1157142857143,342.00428571428574,330.5183333333334,322.6671428571429,290.5825,292.38250000000005,297.9625,303.915,262.23333333333335,284.92285714285714,280.29,295.2628571428572,293.21999999999997,295.0342857142858,287.65,285.2342857142857,280.53499999999997,L9
2022-07-31 22:17:39.593,,276.23,258.93666666666667,249.5,275.755,304.25124999999997,325.26250000000005,284.0142857142857,269.7342857142857,292.84999999999997,305.42125,295.4785714285714,302.4,286.56999999999994,273.52125,268.8225,286.69625,341.3,329.5157142857143,321.74625,290.5825,292.38250000000005,297.9625,303.915,263.6125,286.21125,281.81375,297.26625,292.92125,295.7475,287.78125,283.66625,276.55,L9
2022-08-08 22:18:05.196,,276.23,258.93666666666667,249.5,275.6477777777778,304.1488888888889,325.0022222222222,283.55875000000003,268.32375,288.57142857142856,305.6588888888889,296.46375,302.4,286.56999999999994,273.52125,269.1644444444444,287.7011111111112,340.81444444444446,328.93625000000003,321.3722222222222,290.5825,292.38250000000005,297.9625,303.915,263.6125,287.31,279.41333333333336,297.4844444444445,290.5422222222222,295.75888888888886,285.21666666666664,279.29555555555555,269.20166666666665,L8
2022-09-09 22:18:11.619,,276.23,260.06500000000005,259.49499999999995,274.06,301.7742857142857,321.7857142857143,275.40833333333336,254.37000000000003,283.59499999999997,303.7271428571429,298.195,302.4,298.38,272.4614285714286,268.1475,281.785,339.20285714285717,326.9883333333334,319.28714285714284,287.04499999999996,297.245,296.3399999999999,312.13,262.44,284.22,272.07625,293.94000000000005,285.88374999999996,292.88625,281.575,273.7825,261.85833333333335,L8
2022-12-22 22:17:59.519,,,,,275.1875,301.685,322.6125,277.735,253.90250000000003,260.98,305.07500000000005,282.49,,,271.04999999999995,268.08399999999995,276.31800000000004,337.4475,324.585,317.235,,,,,262.505,273.57000000000005,265.754,287.554,276.964,288.56,276.386,259.758,253.25799999999998,L9
2023-01-15 22:17:53.980,,,,,277.4266666666667,303.55499999999995,324.23249999999996,279.0525,256.20750000000004,262.29749999999996,306.2525,274.095,,,271.33,269.302,276.33400000000006,339.07500000000005,320.03749999999997,317.71,,,,,263.22249999999997,273.732,266.486,288.778,279.054,290.91400000000004,276.976,266.53000000000003,254.156,L8
2023-01-31 22:17:58.841,,,,,275.83,302.49749999999995,323.125,276.4475,255.53250000000003,261.46500000000003,304.0425,261.9525,,,268.4275,267.082,269.41400000000004,337.61249999999995,311.57,315.7475,,,,,260.7975,265.572,258.854,279.87,274.462,285.784,272.572,263.18199999999996,253.41800000000003,L8
2023-02-08 22:18:06.517,,,,,276.35,304.2425,323.85,277.065,256.15250000000003,262.08,304.7,249.3275,,,268.056,264.934,262.62,337.9225,311.25,315.91249999999997,,,,,260.408,258.014,258.074,273.614,274.182,281.48199999999997,271.598,264.10599999999994,255.998,L9
2023-02-16 22:17:50.035,,,,,279.89000000000004,304.57,323.51599999999996,278.216,256.954,269.726,304.784,249.3275,,297.18,269.1433333333333,264.53333333333336,262.40833333333336,338.268,314.098,317.058,299.26,293.62,294.42,287.52,261.59499999999997,259.2266666666667,259.1166666666667,274.75333333333333,275.3466666666667,282.19666666666666,273.48333333333335,267.96999999999997,257.74833333333333,L8
2023-03-04 22:17:37.574,,,,,275.8625,303.455,322.18833333333333,276.27,254.8166666666667,269.726,303.4066666666667,248.11999999999998,,297.18,267.1842857142857,262.55571428571426,260.71999999999997,336.43,309.445,314.38166666666666,299.26,293.62,294.42,287.52,259.54285714285714,258.62714285714287,259.1166666666667,277.77714285714285,275.3466666666667,282.19666666666666,273.48333333333335,267.96999999999997,257.74833333333333,L8
2023-03-28 22:17:33.498,,241.03,,,275.8625,304.0628571428571,322.4114285714286,276.60857142857145,255.12142857142857,275.425,303.6028571428571,248.11999999999998,,297.18,268.1328571428571,264.68,262.4714285714286,336.78999999999996,313.23,316.0857142857143,299.26,293.62,294.42,287.52,261.6985714285714,259.85714285714283,259.59,278.10571428571427,275.84499999999997,282.58666666666664,274.3066666666667,272.48499999999996,260.2,L9
2023-04-13 22:17:27.047,266.74,245.43,263.33,281.88,277.392,303.95,322.07,276.51125,255.2525,275.425,303.6028571428571,246.53666666666666,,297.18,268.48125,264.16625,259.8675,336.51375,311.58875,316.40749999999997,299.26,293.62,294.42,287.52,262.115,258.01375,259.5228571428571,277.4125,275.14428571428573,282.51000000000005,276.97714285714284,274.10285714285715,260.2,L9
2023-05-15 22:17:12.111,266.74,245.43,263.33,281.88,275.57,303.0833333333333,321.6033333333333,275.46444444444444,254.51999999999998,275.425,303.24375,245.85714285714286,,297.18,269.0988888888889,264.30111111111114,261.09444444444443,336.46333333333337,308.77000000000004,316.31888888888886,299.26,293.62,294.42,287.52,261.8111111111111,258.48555555555555,260.71,276.70222222222225,274.83875,281.84625,276.56375,271.9375,259.8228571428571,L9
2023-05-23 22:16:53.942,266.74,245.43,263.33,281.88,275.57,303.0833333333333,321.6033333333333,275.46444444444444,254.51999999999998,279.61285714285714,305.9288888888889,245.85714285714286,314.62,299.545,270.0,264.182,263.26300000000003,336.46333333333337,308.77000000000004,318.54699999999997,295.635,287.76,276.06,272.83,265.18899999999996,259.803,262.73333333333335,277.373,275.77444444444444,282.50444444444446,277.4433333333333,270.17555555555555,258.885,L8
2023-05-31 22:17:04.101,266.74,245.43,263.33,281.88,273.6385714285714,302.424,320.898,274.27,253.80599999999998,279.61285714285714,305.076,245.09375,314.62,299.545,269.60181818181815,263.99636363636364,263.27454545454543,335.758,306.36400000000003,317.2854545454545,295.635,287.76,276.06,272.83,264.7236363636364,259.5527272727273,261.855,276.3090909090909,274.979,281.408,276.509,268.816,258.5133333333333,L9
2023-06-24 22:17:06.399,266.74,245.43,265.78499999999997,279.77,273.49857142857144,302.37199999999996,320.45099999999996,273.21666666666664,253.25444444444443,284.6557142857143,304.84399999999994,244.38857142857142,314.62,296.98333333333335,270.11545454545455,263.3381818181818,263.22,336.441,305.933,317.30727272727273,293.39,285.95666666666665,278.52666666666664,272.83,266.9690909090909,260.04818181818183,262.079,275.9609090909091,274.47400000000005,281.25600000000003,276.808,270.102,259.6222222222222,L8
2023-07-02 22:17:05.775,266.74,245.43,265.78499999999997,279.77,272.285,301.79272727272723,319.84,272.44899999999996,252.85700000000003,284.6557142857143,304.21181818181816,244.07999999999998,314.62,296.98333333333335,270.06,263.5933333333333,263.4325,335.62545454545455,304.4681818181818,316.57166666666666,293.39,285.95666666666665,278.52666666666664,272.83,266.1816666666667,260.11833333333334,262.7845454545455,275.49083333333334,274.2754545454546,280.79636363636365,276.1990909090909,268.5790909090909,258.89099999999996,L9
2023-07-18 22:17:12.131,266.74,245.43,265.78499999999997,279.77,271.62333333333333,301.2181818181818,319.01454545454544,271.495,251.97400000000002,288.4483333333333,303.60727272727274,243.05,314.62,296.98333333333335,270.22416666666663,263.40916666666664,263.76,333.9736363636364,303.04454545454547,316.08250000000004,293.39,285.95666666666665,278.52666666666664,272.83,265.8425,260.62166666666667,262.6381818181818,274.875,273.40909090909093,279.6027272727273,275.15909090909093,265.2290909090909,258.17400000000004,L9
2023-09-12 22:17:38.225,266.74,248.0,265.95666666666665,276.5366666666667,273.89428571428573,301.15375,320.11875,270.54285714285714,251.6342857142857,302.0475,304.71999999999997,246.80166666666665,314.62,296.885,273.31333333333333,266.82222222222225,267.43666666666667,333.06625,299.3125,316.8388888888889,290.455,282.125,270.5799999999999,258.14,269.9088888888889,262.9222222222222,264.92777777777775,273.5133333333333,273.90555555555557,280.46666666666664,277.37,267.5477777777778,262.0775,L8
2023-09-20 22:17:40.026,266.74,250.39249999999998,266.805,277.385,276.25374999999997,301.69444444444446,321.0677777777778,272.0,256.0,298.014,304.8911111111111,255.06,314.62,296.885,273.777,268.21400000000006,268.97799999999995,333.7366666666667,302.6488888888889,316.846,290.455,282.125,270.5799999999999,276.35,272.872,264.02700000000004,265.82399999999996,274.182,274.93100000000004,281.258,277.55100000000004,269.90700000000004,265.5488888888889,L9
2023-10-14 22:17:45.774,,255.35499999999996,267.96333333333337,275.88666666666666,276.27375,301.06375,321.08875,271.6271428571428,256.37714285714287,290.21,304.7144444444445,257.8,314.62,296.885,274.1066666666667,268.3411111111111,272.65777777777777,333.60749999999996,298.9975,315.41888888888894,290.455,282.125,270.5799999999999,276.35,273.7166666666667,266.6477777777778,267.7922222222222,274.08,275.34222222222223,281.02,276.23333333333335,267.09666666666664,266.0733333333334,L8
2023-10-22 22:17:50.479,,255.35499999999996,267.96333333333337,275.88666666666666,276.46666666666664,301.06666666666666,321.53222222222223,269.7175,254.895,285.285,304.56000000000006,265.87857142857143,314.62,296.885,270.866,264.84700000000004,272.51300000000003,333.57444444444445,298.46333333333337,316.187,290.455,282.125,270.5799999999999,276.35,274.382,266.596,267.12600000000003,273.972,275.006,280.625,275.87399999999997,265.854,267.17600000000004,L9
2023-11-07 22:17:46.155,301.21,265.58666666666664,266.7425,273.7525,277.117,301.584,321.566,271.44666666666666,254.895,287.29571428571427,305.46727272727276,265.87857142857143,314.62,296.885,270.8963636363636,264.8445454545454,271.11,333.887,301.151,316.67,290.455,282.125,270.5799999999999,276.35,273.1009090909091,265.4290909090909,266.35727272727274,274.42454545454547,273.85999999999996,282.96181818181816,275.9981818181818,265.854,267.17600000000004,L9
2023-11-15 22:17:47.856,301.21,262.49,266.23,272.744,278.826,302.715,322.873,277.5911111111111,255.7857142857143,290.245,307.3254545454546,275.40714285714284,314.62,296.885,271.07,265.53636363636366,273.9136363636364,334.003,305.227,318.0981818181818,290.455,282.125,270.5799999999999,276.35,276.2145454545455,268.2090909090909,266.25636363636363,274.7963636363636,274.1363636363636,283.42545454545456,276.3581818181819,268.58399999999995,270.02200000000005,L8
2023-12-09 22:17:50.740,301.21,262.49,266.23,272.744,281.041,303.341,323.489,279.34999999999997,256.33857142857147,288.1742857142857,306.1966666666667,281.34999999999997,,291.86,270.8933333333333,266.18333333333334,274.98699999999997,334.526,307.5066666666667,315.052,291.03499999999997,282.35,283.46,294.56,275.85555555555555,269.0655555555556,266.21666666666664,282.269,277.608,284.213,277.29,274.6122222222222,275.09666666666664,L9
2023-12-17 22:17:48.418,301.21,262.49,266.23,272.744,281.041,303.341,323.489,286.24555555555554,256.33857142857147,295.37375,309.31800000000004,288.05,314.15,301.57500000000005,270.8933333333333,266.18333333333334,278.8181818181818,334.526,307.5066666666667,315.052,301.45666666666665,296.975,293.65,304.2,280.61899999999997,272.948,269.16499999999996,284.9909090909091,281.1545454545454,286.03545454545457,279.5509090909091,278.90999999999997,275.09666666666664,L8
