dates,satname,nzd0052-0000,nzd0052-0001,nzd0052-0002
2013-07-14 22:19:34.707000,L8,337.96,327.32,303.55
2013-09-25 22:13:17.289000,L8,337.75,331.07,345.00
2013-10-02 22:19:28.820000,L8,352.57,341.24,349.43
2013-10-11 22:13:17.650000,L8,340.91,332.28,345.20
2013-10-18 22:19:25.762000,L8,353.06,343.24,350.09
2013-11-12 22:13:08.247000,L8,330.45,320.65,316.44
2013-12-05 22:19:13.005000,L8,331.46,308.53,295.83
2013-12-14 22:12:57.636000,L8,335.25,324.83,315.07
2014-01-06 22:18:54.881000,L8,332.88,317.18,302.38
2014-01-15 22:12:33.689000,L8,349.43,337.72,351.73
2014-01-31 22:12:28.855000,L8,338.32,326.94,341.37
2014-02-07 22:18:33.391000,L8,335.17,323.99,315.72
2014-02-23 22:18:20.398000,L8,339.44,327.37,327.34
2014-03-04 22:11:59.077000,L8,330.84,321.25,302.50
2014-03-11 22:18:08.266000,L8,345.57,333.71,338.10
2014-03-27 22:17:50.001000,L8,346.23,331.21,345.37
2014-04-05 22:11:34.747000,L8,345.00,334.99,347.90
2014-04-12 22:17:37.464000,L8,353.37,340.64,350.10
2014-04-28 22:17:22.576000,L8,338.15,320.50,303.57
2014-05-07 22:11:02.102000,L8,335.84,326.80,314.97
2014-05-14 22:17:08.923000,L8,335.23,321.85,305.04
2014-05-30 22:17:11.184000,L8,340.12,322.49,313.16
2014-07-17 22:17:28.260000,L8,346.81,334.35,346.18
2014-07-26 22:11:19.207000,L8,340.46,330.95,344.09
2014-10-14 22:11:38.746000,L8,332.56,321.94,311.39
2014-10-30 22:11:34.905000,L8,336.75,323.75,319.18
2014-12-01 22:11:36.363000,L8,439.53,335.84,349.14
2015-01-25 22:17:32.812000,L8,334.88,318.44,299.74
2015-02-10 22:17:27.012000,L8,330.33,316.97,294.19
2015-02-19 22:11:13.759000,L8,379.23,355.53,365.94
2015-03-30 22:17:01.871000,L8,334.37,314.71,294.07
2015-05-10 22:10:28.533000,L8,342.18,329.37,343.62
2015-06-11 22:10:40.593000,L8,340.21,327.27,309.41
2015-06-27 22:10:46.339000,L8,341.87,332.00,320.54
2015-07-04 22:17:02.361000,L8,338.89,320.55,300.76
2015-07-20 22:17:10.706000,L8,347.06,332.18,339.56
2015-07-29 22:11:01.897000,L8,339.05,328.75,315.86
2015-08-14 22:11:07.472000,L8,331.06,330.89,344.45
2015-10-24 22:17:40.820000,L8,342.54,328.04,333.20
2015-12-11 22:17:42.627000,L8,331.05,309.08,304.71
2015-12-20 22:11:33.546000,L8,437.27,344.53,354.11
2015-12-27 22:17:43.409000,L8,357.01,356.65,354.56
2016-01-12 22:17:40.472000,L8,332.03,316.07,300.51
2016-02-22 22:11:18.630000,L8,332.61,319.67,307.51
2016-03-25 22:11:08.402000,L8,333.41,320.32,301.53
2016-05-03 22:17:13.318000,L8,414.45,378.90,382.82
2016-05-19 22:17:11.230000,L8,349.52,337.36,348.75
2016-05-28 22:11:03.859000,L8,332.41,320.24,308.14
2016-06-13 22:11:06.720000,L8,338.03,326.11,315.00
2016-06-29 22:11:15.136000,L8,389.56,344.45,351.85
2016-07-15 22:11:22.376000,L8,342.96,334.36,325.52
2016-08-07 22:17:37.552000,L8,347.14,333.86,340.33
2016-08-16 22:11:29.744000,L8,398.36,354.80,365.41
2016-09-08 22:17:48.858000,L8,362.05,354.98,353.43
2016-10-10 22:17:54.274000,L8,341.50,327.23,329.74
2016-11-20 22:11:45.458000,L8,350.65,349.89,352.19
2017-01-30 22:17:38.957000,L8,360.81,353.79,351.25
2017-03-03 22:17:25.727000,L8,380.01,369.74,362.35
2017-03-19 22:17:15.956000,L8,357.81,356.03,351.57
2017-03-28 22:11:00.765000,L8,348.85,342.02,350.91
2017-04-13 22:10:53.080000,L8,338.56,329.75,315.32
2017-04-20 22:16:59.468000,L8,353.38,347.13,355.47
2017-06-16 22:11:07.889000,L8,338.43,331.65,341.47
2017-07-02 22:11:12.012000,L8,342.13,334.34,340.51
2017-07-09 22:17:23.906000,L8,345.79,331.64,340.83
2017-07-25 22:17:30.862000,L8,340.69,326.21,311.56
2017-08-10 22:17:37.375000,L8,331.81,318.85,295.73
2017-08-19 22:11:29.174000,L8,338.36,331.66,342.54
2017-09-04 22:11:31.619000,L8,334.60,323.66,303.38
2017-09-11 22:17:42.311000,L8,335.68,320.23,299.70
2017-09-27 22:17:48.664000,L8,353.83,347.66,352.45
2017-11-30 22:17:44.511000,L8,341.99,328.36,336.06
2018-01-10 22:11:30.163000,L8,428.58,353.83,359.97
2018-01-26 22:11:21.264000,L8,334.15,321.37,315.92
2018-02-27 22:11:07.813000,L8,332.39,323.33,315.93
2018-04-07 22:16:59.037000,L8,341.88,327.47,328.11
2018-05-09 22:16:40.331000,L8,363.46,358.87,363.45
2018-05-25 22:16:28.178000,L8,348.18,336.74,344.29
2018-06-03 22:10:11.794000,L8,333.54,326.70,303.56
2018-06-26 22:16:36.823000,L8,367.65,362.09,365.02
2018-08-06 22:10:46.333000,L8,336.38,330.06,312.41
2018-08-13 22:17:01.037000,L8,333.31,316.94,301.15
2018-08-29 22:17:08.269000,L8,337.49,321.68,303.77
2018-09-07 22:11:00.442000,L8,338.69,330.54,342.15
2018-10-09 22:11:13.339000,L8,336.55,327.14,339.79
2018-11-01 22:17:30.804000,L8,350.15,340.91,348.93
2018-12-12 22:11:17.117000,L8,434.18,394.98,391.31
2018-12-19 22:17:28.292000,L8,333.21,320.81,302.77
2019-01-04 22:17:27.803000,L8,340.63,326.85,327.36
2019-01-20 22:17:24.544000,L8,340.30,327.86,327.20
2019-02-05 22:17:21.574000,L8,341.38,326.52,326.36
2019-02-14 22:11:09.519000,L8,346.68,335.60,349.01
2019-03-02 22:11:05.349000,L8,344.58,335.03,347.11
2019-03-25 22:17:09.739000,L8,355.87,350.66,350.53
2019-04-26 22:16:59.330000,L8,337.25,321.17,298.58
2019-05-12 22:17:08.680000,L8,336.52,321.96,304.21
2019-06-22 22:11:17.033000,L8,338.19,333.11,313.11
2019-07-24 22:11:25.033000,L8,338.06,332.95,342.37
2019-08-25 22:11:35.797000,L8,331.43,322.92,307.10
2019-09-10 22:11:39.873000,L8,332.70,325.41,304.28
2019-09-26 22:11:45.238000,L8,331.49,322.40,304.34
2019-11-04 22:17:58.697000,L8,355.00,346.81,351.40
2019-11-20 22:17:54.950000,L8,342.58,330.79,339.30
2019-11-29 22:11:44.191000,L8,342.48,333.92,346.56
2019-12-22 22:17:51.823000,L8,350.84,335.81,346.43
2019-12-31 22:11:38.231000,L8,334.12,324.52,310.88
2020-01-16 22:11:35.087000,L8,334.60,327.16,311.15
2020-02-01 22:11:29.826000,L8,350.18,342.24,351.98
2020-02-08 22:17:38.924000,L8,338.34,324.30,300.77
2020-02-24 22:17:35.189000,L8,341.26,331.12,339.43
2020-03-11 22:17:28.877000,L8,334.95,320.00,299.91
2020-03-27 22:17:20.128000,L8,336.12,324.16,303.07
2020-04-12 22:17:12.700000,L8,339.91,329.85,329.36
2020-04-21 22:10:57.868000,L8,337.83,331.59,340.75
2020-06-08 22:11:00.065000,L8,,396.74,383.90
2020-07-01 22:17:22.957000,L8,355.58,348.49,352.74
2020-07-10 22:11:15.773000,L8,339.91,332.74,343.88
2020-08-02 22:17:33.048000,L8,339.15,326.49,301.95
2020-09-03 22:17:46.393000,L8,337.29,324.95,301.55
2020-09-12 22:11:38.984000,L8,345.27,338.41,351.46
2020-09-19 22:17:52.015000,L8,341.85,330.40,334.23
2020-09-28 22:11:43.377000,L8,345.27,341.30,350.50
2020-12-17 22:11:45.420000,L8,333.16,322.83,304.28
2021-01-02 22:11:41.110000,L8,338.87,329.81,317.92
2021-01-25 22:17:44.203000,L8,350.11,342.66,348.88
2021-02-19 22:11:27.994000,L8,341.91,330.87,340.73
2021-02-26 22:17:35.944000,L8,369.17,355.71,357.01
2021-03-23 22:11:13.381000,L8,349.81,341.32,353.79
2021-03-30 22:17:22.624000,L8,338.58,324.04,303.92
2021-04-15 22:17:16.883000,L8,335.66,322.63,302.50
2021-04-24 22:11:01.432000,L8,330.95,328.39,313.12
2021-05-01 22:17:07.841000,L8,337.61,329.03,308.66
2021-05-17 22:17:12.707000,L8,340.54,329.74,339.93
2021-05-26 22:11:07.110000,L8,336.25,328.65,309.48
2021-06-18 22:17:27.030000,L8,343.07,331.05,315.60
2021-07-13 22:11:19.559000,L8,343.18,336.63,346.18
2021-10-01 22:11:46.773000,L8,338.79,331.72,344.47
2021-10-24 22:18:01.850000,L8,337.72,319.03,298.29
2021-11-09 22:17:58.951000,L8,328.54,316.86,294.90
2021-11-25 22:17:57.047000,L8,329.87,316.03,303.21
2021-12-19 22:17:52.616000,L9,306.61,309.71,302.01
2022-01-20 22:17:51.591000,L9,336.66,319.09,301.01
2022-01-21 22:11:35.958000,L8,338.02,329.04,340.99
2022-02-13 22:17:40.833000,L8,334.24,322.15,300.56
2022-02-14 22:11:37.090000,L9,341.23,334.37,344.79
2022-02-21 22:17:43.336000,L9,333.84,318.21,302.30
2022-02-22 22:11:26.680000,L8,345.92,338.75,351.11
2022-03-26 22:11:11.888000,L8,344.94,337.30,348.96
2022-05-05 22:11:07.160000,L9,341.71,335.83,348.11
2022-05-12 22:17:13.223000,L9,356.15,348.70,357.88
2022-06-05 22:17:39.656000,L8,341.99,335.42,341.42
2022-06-13 22:17:12.050000,L9,337.36,328.32,312.42
2022-06-14 22:11:35.206000,L8,341.01,335.53,345.16
2022-06-21 22:17:48.970000,L8,343.49,332.78,342.64
2022-06-29 22:17:28.498000,L9,337.41,328.72,305.79
2022-07-15 22:17:24.696000,L9,334.90,319.15,305.28
2022-07-16 22:11:39.057000,L8,335.17,328.23,307.78
2022-07-31 22:17:39.593000,L9,343.65,332.98,339.64
2022-08-08 22:18:05.196000,L8,341.30,330.87,339.91
2022-08-09 22:11:34.517000,L9,338.33,333.65,345.02
2022-09-09 22:18:11.619000,L8,346.22,334.62,342.24
2022-09-17 22:17:54.625000,L9,353.07,343.58,349.80
2022-10-19 22:18:03.080000,L9,338.36,324.29,326.37
2022-11-04 22:18:00.514000,L9,335.75,322.00,284.08
2022-12-22 22:17:59.519000,L9,332.09,317.87,310.50
2023-01-24 22:11:46.723000,L8,334.24,328.75,314.94
2023-02-16 22:17:50.035000,L8,333.32,315.10,311.78
2023-03-04 22:17:37.574000,L8,338.29,319.36,
2023-03-21 22:11:31.242000,L9,340.90,331.80,341.81
2023-05-15 22:17:12.111000,L9,346.35,332.88,342.20
2023-05-16 22:10:40.417000,L8,396.16,349.36,354.32
2023-05-23 22:16:53.942000,L8,337.85,320.35,322.65
2023-05-24 22:10:53.254000,L9,340.19,332.58,344.94
2023-05-31 22:17:04.101000,L9,346.00,333.68,344.94
2023-06-08 22:17:00.359000,L8,337.08,324.09,331.77
2023-06-09 22:10:48.959000,L9,340.29,332.51,343.27
2023-07-10 22:17:17.518000,L8,341.40,331.35,339.28
2023-07-11 22:11:00.406000,L9,339.87,332.42,344.24
2023-07-18 22:17:12.131000,L9,355.28,345.96,354.87
2023-07-26 22:17:23.328000,L8,359.15,348.39,356.34
2023-07-27 22:11:03.005000,L9,335.87,327.77,333.96
2023-08-03 22:17:19.817000,L9,336.30,323.09,320.13
2023-08-11 22:17:27.875000,L8,355.54,349.10,353.71
2023-08-20 22:11:23.591000,L8,338.36,329.45,310.83
2023-08-28 22:11:20.303000,L9,391.53,338.69,349.84
2023-09-12 22:17:38.225000,L8,337.15,324.02,305.70
2023-09-13 22:11:29.496000,L9,347.87,340.39,351.87
2023-09-20 22:17:40.026000,L9,335.54,322.04,318.70
2023-09-28 22:17:43.092000,L8,354.17,344.01,350.05
2023-09-29 22:11:26.883000,L9,334.02,324.02,330.74
2023-10-07 22:11:33.192000,L8,336.13,328.20,341.12
2023-10-14 22:17:45.774000,L8,335.33,320.51,323.00
2023-10-15 22:11:39.127000,L9,425.87,348.04,363.10
2023-10-22 22:17:50.479000,L9,339.63,326.45,336.67
2023-11-15 22:17:47.856000,L8,335.95,318.28,318.72
2023-12-17 22:17:48.418000,L8,333.16,317.04,310.86
2023-12-18 22:11:45.147000,L9,338.80,330.02,341.90
2024-01-11 22:11:32.492000,L8,335.39,324.77,324.89
2024-02-03 22:17:41.059000,L8,337.27,325.06,323.78
2024-02-04 22:11:43.788000,L9,333.05,324.94,332.37
2024-02-11 22:17:53.113000,L9,334.29,315.76,298.31
2024-02-12 22:11:30.284000,L8,335.41,324.60,312.08
2024-02-19 22:17:39.652000,L8,351.03,341.85,350.46
2024-03-30 22:17:36.478000,L9,351.01,342.38,348.25
2024-04-08 22:11:23.266000,L9,391.96,360.38,362.13
2024-04-15 22:17:28.257000,L9,342.80,329.59,329.70
2024-04-23 22:17:03.194000,L8,352.39,346.94,350.68
2024-05-01 22:17:11.831000,L9,346.80,338.62,343.90
2024-05-02 22:10:44.568000,L8,335.97,328.74,333.51
2024-05-09 22:16:51.826000,L8,339.10,325.00,324.62
2024-05-10 22:11:00.825000,L9,338.65,330.02,340.75
2024-05-17 22:17:03.987000,L9,346.97,337.44,342.85
2024-05-18 22:10:31.990000,L8,381.62,354.37,364.90
2024-05-26 22:10:48.268000,L9,341.89,333.81,343.59
2024-06-26 22:16:52.651000,L8,339.22,329.05,336.43
2024-06-27 22:10:29.087000,L9,338.06,331.93,342.27
2024-07-05 22:10:45.435000,L8,341.50,336.52,346.26
2024-08-05 22:17:06.640000,L9,340.00,328.06,331.57
2024-08-22 22:11:10.580000,L8,340.02,332.62,343.04
2024-08-29 22:17:21.978000,L8,343.96,334.61,340.91
2024-11-01 22:17:31.195000,L8,365.73,366.61,365.45
2024-11-17 22:17:38.841000,L8,336.88,320.62,314.51
2024-11-25 22:17:51.900000,L9,345.10,333.54,344.32
2024-12-03 22:17:45.212000,L8,334.16,316.33,311.12
2024-12-04 22:11:36.525000,L9,336.11,328.09,340.58
2024-12-28 22:11:26.745000,L8,349.50,340.84,352.67
2025-01-12 22:17:45.559000,L9,340.93,331.26,335.81
2025-01-28 22:17:42.532000,L9,360.29,351.51,351.70
2025-01-29 22:11:28.545000,L8,333.25,324.36,318.49
2025-02-21 22:17:31.397000,L8,354.75,344.49,350.28
2025-03-09 22:17:26.663000,L8,336.82,324.21,302.37
2025-03-25 22:17:16.100000,L8,343.29,330.73,339.44
2025-05-04 22:17:17.676000,L9,370.56,361.35,359.55
2025-05-12 22:16:59.753000,L8,337.73,326.24,313.91
2025-05-20 22:17:06.544000,L9,355.77,349.36,354.43
2025-05-21 22:10:52.095000,L8,350.76,345.78,355.25
2025-05-29 22:10:51.794000,L9,,,324.93
2025-06-05 22:17:00.261000,L9,340.57,329.34,331.44
2025-06-06 22:10:54.888000,L8,349.53,343.10,351.90
2025-06-13 22:17:12.853000,L8,343.68,331.19,339.40
2025-06-21 22:17:14.951000,L9,342.16,332.73,339.71
2025-06-22 22:11:07.771000,L8,347.68,341.91,354.41
2025-06-29 22:17:21.081000,L8,336.03,320.58,310.63
2025-07-23 22:17:27.519000,L9,356.00,345.46,352.64
2025-07-24 22:11:17.990000,L8,350.31,342.67,353.84
2025-08-01 22:11:18.967000,L9,332.97,321.20,317.94
2025-08-08 22:17:36.495000,L9,336.57,321.60,311.10
2025-08-09 22:11:25.572000,L8,333.31,323.41,311.53
2025-08-24 22:17:43.028000,L9,336.52,325.38,324.47
2025-09-18 22:11:37.859000,L9,335.04,326.97,342.08
2025-10-03 22:17:49.249000,L8,341.07,328.86,338.36
2025-10-04 22:11:42.144000,L9,335.85,328.23,340.53
2025-10-19 22:17:50.450000,L8,340.24,326.93,334.97
2025-11-04 22:17:53.875000,L8,336.01,321.97,320.73
2025-11-13 22:11:40.635000,L8,336.35,328.03,342.15
