dates,nzd0441-0000,nzd0441-0001,nzd0441-0002,nzd0441-0033,nzd0441-0034,nzd0441-0035,nzd0441-0036,nzd0441-0037,nzd0441-0038,nzd0441-0039,nzd0441-0040,nzd0441-0041,nzd0441-0042,nzd0441-0043,nzd0441-0044,nzd0441-0045,nzd0441-0046,nzd0441-0047,nzd0441-0048,nzd0441-0049,nzd0441-0050,nzd0441-0051,nzd0441-0052,nzd0441-0053,nzd0441-0054,nzd0441-0055,nzd0441-0056,nzd0441-0057,nzd0441-0058,nzd0441-0059,nzd0441-0060,nzd0441-0061,nzd0441-0062,nzd0441-0063,nzd0441-0064,nzd0441-0065,nzd0441-0066,nzd0441-0067,nzd0441-0068,nzd0441-0069,nzd0441-0070,nzd0441-0071,nzd0441-0072,nzd0441-0073,nzd0441-0074,nzd0441-0075,nzd0441-0076,nzd0441-0077,nzd0441-0078,nzd0441-0079,nzd0441-0080,nzd0441-0081,nzd0441-0082,nzd0441-0083,nzd0441-0084,nzd0441-0085,nzd0441-0086,nzd0441-0087,nzd0441-0088,nzd0441-0089,nzd0441-0090,nzd0441-0091,nzd0441-0092,nzd0441-0093,nzd0441-0094,nzd0441-0014,nzd0441-0015,nzd0441-0016,nzd0441-0017,nzd0441-0018,nzd0441-0019,nzd0441-0020,nzd0441-0021,nzd0441-0022,nzd0441-0023,nzd0441-0024,nzd0441-0003,nzd0441-0004,nzd0441-0005,nzd0441-0006,nzd0441-0012,nzd0441-0013,nzd0441-0025,nzd0441-0026,nzd0441-0027,nzd0441-0028,nzd0441-0030,nzd0441-0031,nzd0441-0032,nzd0441-0095,nzd0441-0096,nzd0441-0097,nzd0441-0098,nzd0441-0099,nzd0441-0100,nzd0441-0101,nzd0441-0102,nzd0441-0007,nzd0441-0029,nzd0441-0008,nzd0441-0009,nzd0441-0010,nzd0441-0011,satname
2000-12-16 22:16:35+00:00,,,,,,245.97,252.97,245.66500000000002,236.84,233.86,221.925,,188.12,,167.05,181.7,184.37,200.72,201.97,209.48,212.38,185.94,182.41,195.92,,,193.25,212.42999999999998,229.17,232.15,212.3075,232.9125,231.54333333333332,218.35666666666668,234.2525,239.0575,228.89999999999998,232.6475,232.4475,226.0125,238.25333333333333,210.35000000000002,211.64,239.8275,207.24,241.48000000000002,238.36333333333332,235.87666666666667,198.38,224.595,233.90333333333334,228.67,233.36333333333334,223.34,221.9,217.175,204.885,172.24,235.13,244.61,239.68,234.66,220.86,193.29,169.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-01-01 22:16:33+00:00,,,,,,243.575,250.055,244.45333333333335,234.76999999999998,233.86,221.925,,188.12,,167.05,181.7,184.37,200.72,201.97,209.48,212.38,185.94,182.41,195.92,,,193.25,212.42999999999998,229.17,232.15,212.3075,232.9125,231.54333333333332,218.35666666666668,234.2525,239.0575,228.89999999999998,232.6475,232.4475,226.0125,238.25333333333333,210.35000000000002,211.64,239.8275,207.24,239.275,236.9025,235.855,200.185,214.1933333333333,231.91750000000002,227.0975,233.1875,222.52,220.65666666666667,214.75333333333333,203.27666666666664,182.78500000000003,226.345,229.81,214.12,226.415,204.01,187.475,169.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-01-10 22:10:27+00:00,213.52,192.65,,,,243.575,250.055,244.45333333333335,234.76999999999998,233.86,221.925,,188.12,,167.05,181.7,184.37,200.72,201.97,209.48,212.38,185.94,182.41,195.92,,,193.25,212.42999999999998,229.17,230.08666666666667,210.02200000000002,228.18400000000003,233.1375,218.35666666666668,234.2525,239.1,228.63400000000001,232.6475,234.272,225.69400000000002,233.6275,206.62,201.53666666666666,230.31199999999998,199.23,239.275,236.9025,235.855,200.185,204.305,230.76799999999997,224.956,231.086,221.32600000000002,219.155,211.975,200.0075,182.45666666666668,226.345,229.81,214.12,226.415,204.01,187.475,169.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-01-26 22:10:30+00:00,213.52,192.65,,,,243.575,250.055,244.45333333333335,234.76999999999998,233.86,221.925,,188.12,,167.05,181.7,184.37,200.72,201.97,209.48,212.38,185.94,182.41,195.92,,,193.25,212.42999999999998,229.17,230.08666666666667,210.02200000000002,228.18400000000003,232.82799999999997,213.66750000000002,226.696,238.34,219.1833333333333,232.6475,234.272,225.69400000000002,233.6275,206.62,201.53666666666666,227.25,197.12,238.84,230.2,228.842,197.07999999999998,204.305,229.71166666666667,222.51,229.0716666666667,218.42333333333332,219.155,211.975,200.0075,182.45666666666668,226.345,229.81,214.12,226.415,204.01,187.475,169.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-02-18 22:16:35+00:00,213.52,192.65,,,,243.575,250.055,244.45333333333335,234.76999999999998,233.86,221.925,,188.12,,167.05,181.7,184.37,200.72,201.97,209.48,212.38,185.94,182.41,195.92,,,193.25,212.42999999999998,229.17,230.08666666666667,211.87250000000003,228.35750000000002,236.52249999999998,208.14333333333335,225.32000000000002,238.05,216.388,231.67666666666665,237.6275,226.94,230.3166666666667,203.62333333333333,189.67333333333332,223.85,187.98000000000002,239.4025,230.9875,228.38,199.665,204.305,229.59857142857143,222.08714285714288,229.1542857142857,218.17714285714285,219.155,211.975,200.0075,182.45666666666668,222.26666666666665,220.23333333333335,217.38333333333333,213.1933333333333,195.90666666666667,187.475,169.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-02-27 22:10:18+00:00,213.52,192.65,,,,243.575,250.055,244.45333333333335,234.76999999999998,233.86,221.925,,188.12,,167.05,181.7,184.37,200.72,201.97,209.48,212.38,185.94,182.41,195.92,,,193.25,212.42999999999998,229.17,230.08666666666667,211.87250000000003,228.35750000000002,236.52249999999998,208.14333333333335,225.32000000000002,238.05,216.388,231.67666666666665,237.6275,226.94,230.3166666666667,203.62333333333333,189.67333333333332,223.85,187.98000000000002,238.022,230.256,224.224,199.332,202.86399999999998,229.64249999999998,221.57,228.875,218.43125,217.81199999999998,211.975,200.0075,182.45666666666668,222.26666666666665,220.23333333333335,217.38333333333333,213.1933333333333,195.90666666666667,187.475,169.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-15 22:10:15+00:00,213.52,192.65,,,,243.575,250.62333333333333,238.265,236.1975,238.9,222.57000000000002,,188.12,,167.05,181.7,184.37,200.72,201.97,209.48,212.38,185.94,182.41,195.92,,,193.25,212.42999999999998,229.17,230.08666666666667,211.87250000000003,228.35750000000002,234.31799999999998,201.615,218.01399999999998,235.67500000000004,213.78833333333333,231.67666666666665,237.6275,226.94,230.3166666666667,203.62333333333333,189.67333333333332,223.85,189.19000000000003,237.31333333333336,231.32333333333335,226.40499999999997,201.76333333333332,203.81499999999997,229.60999999999999,221.67222222222222,229.11222222222224,218.87555555555556,217.88333333333333,211.378,201.478,178.99,212.2025,218.9475,216.10750000000002,212.6025,193.8475,188.26,169.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-12-12 22:08:38+00:00,,,,,,229.47,240.84,236.91,231.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.19,232.4,222.09,219.64,186.98,199.1,226.19,218.99,224.09,216.01,209.77,204.81,199.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-01-20 22:15:01+00:00,,,,,,229.47,240.84,236.91,231.78,,,,,,,,,,,,,,,,,,,,,,,,237.71,208.93,214.73,241.19,214.29,216.21,246.15,226.61,244.86,215.44,178.93,248.43,196.75,235.66500000000002,221.22,206.325,189.26999999999998,199.1,227.10500000000002,217.86,229.07,215.975,192.98000000000002,204.81,199.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-01-29 22:08:45+00:00,,,,,,231.09,243.39499999999998,239.48000000000002,233.725,241.94,211.72,,,,,,,,,,,,,,,,,,,,,,237.71,208.93,204.01,236.6,219.22,203.8,241.445,223.565,244.86,215.44,178.93,230.7,200.10333333333332,237.89666666666668,225.13333333333333,217.20666666666668,194.01666666666665,198.72,227.64666666666668,217.2733333333333,230.06333333333336,216.85,199.75333333333333,206.775,199.785,198.43,227.06,236.65,239.0,230.4,226.88,184.9,164.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-02-05 22:15:01+00:00,,,,,,231.09,243.39499999999998,239.48000000000002,233.725,241.94,211.72,,,,,,,,,,,,,,,,,198.11,227.86,193.47,202.08,228.66,237.71,208.93,203.22666666666666,236.1933333333333,219.23666666666668,205.17333333333332,236.93666666666664,220.28,244.86,215.44,178.93,230.7,200.10333333333332,237.89666666666668,225.13333333333333,217.20666666666668,194.01666666666665,198.72,227.64666666666668,217.2733333333333,230.06333333333336,216.85,199.75333333333333,206.775,199.785,198.43,227.06,236.65,239.0,230.4,226.88,184.9,164.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-02-14 22:08:53+00:00,,,,,,237.17999999999998,246.18999999999997,241.64000000000001,236.00333333333333,246.685,223.82,235.87,,,,170.81,181.33,186.09,199.2,196.45,196.29,187.19,,,,,,199.895,221.585,206.74,209.22000000000003,228.66,231.32999999999998,214.005,205.7925,234.95749999999998,220.89,206.3425,237.6875,221.0075,244.86,215.44,180.82,228.48666666666668,202.465,238.12,225.0975,222.0575,199.29749999999999,200.64333333333335,229.61,219.29,231.205,219.275,205.7425,209.57000000000002,203.42666666666665,203.125,223.43,232.66,234.63,229.345,227.865,189.99,165.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-03-09 22:15:05+00:00,,,,,,237.635,247.0125,241.1425,236.00333333333333,246.685,223.82,235.87,,,,170.81,181.33,186.09,199.39999999999998,196.26,198.445,186.15,,,,,222.03,202.85666666666668,222.72000000000003,211.32333333333335,206.64333333333335,231.05,230.70333333333335,214.63666666666668,211.36999999999998,236.42199999999997,221.23200000000003,213.888,238.246,220.76399999999998,241.48000000000002,214.74,180.82,233.13,203.18400000000003,238.15,224.798,221.77799999999996,195.76,195.435,230.88000000000002,219.07799999999997,231.92600000000002,219.272,199.902,208.8675,206.4475,205.76999999999998,222.49,224.31333333333336,235.50333333333333,215.49,214.25,186.66,165.35999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-04-03 22:08:45+00:00,,,,,,237.635,247.0125,241.1425,236.00333333333333,246.685,223.82,235.87,,,,170.81,181.33,186.09,199.39999999999998,196.26,198.445,186.15,,,,,222.03,202.85666666666668,222.72000000000003,211.32333333333335,206.64333333333335,227.10999999999999,229.7225,207.9975,214.095,236.41833333333332,221.23200000000003,213.888,238.246,220.76399999999998,241.48000000000002,214.74,180.83666666666667,232.538,204.835,238.21666666666667,224.798,221.77799999999996,195.76,195.435,230.88000000000002,219.07799999999997,231.92600000000002,219.272,199.902,208.8675,206.4475,205.76999999999998,222.49,224.31333333333336,235.50333333333333,215.49,214.25,186.66,165.35999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-10-12 22:07:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,196.18,219.63,219.83,200.41,213.44,225.0,230.98,225.78,234.5,234.66,221.68,218.13,223.02,210.72,235.72,195.33,221.05,237.94,194.55,237.96,225.15,197.79,,179.45,,207.82,218.25,204.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-10-28 22:07:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,205.06,214.89,222.79500000000002,208.86,208.01999999999998,226.23000000000002,229.225,226.41,227.615,235.445,220.45499999999998,214.6,228.26,214.14499999999998,235.055,202.88,207.84,239.195,193.325,236.16000000000003,208.235,194.14999999999998,186.64,179.45,,207.82,218.25,204.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-12-31 22:08:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,205.06,214.89,222.79500000000002,208.86,208.01999999999998,226.23000000000002,229.225,226.41,227.615,235.445,220.45499999999998,214.6,228.26,214.14499999999998,235.055,202.88,207.84,239.195,193.325,236.16000000000003,208.235,207.72333333333333,192.11,179.45,231.0,213.575,224.065,211.425,213.16,215.47,201.81,190.47,185.46,188.84,,186.31,181.53,180.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-01-07 22:14:28+00:00,,,,,,244.49,248.57,239.55,237.86,248.66,229.73,,,,,,,,,,,,,,,,199.59666666666666,215.65333333333334,223.87666666666667,213.64333333333335,207.45000000000002,227.4466666666667,230.22,226.29,227.76999999999998,236.60999999999999,222.4,215.17666666666665,231.6,217.04666666666665,235.01,202.88,207.84,232.22333333333333,198.86666666666667,237.28333333333333,218.78666666666666,215.85,196.23666666666668,193.64499999999998,232.69,214.39000000000001,228.50333333333333,217.28333333333333,219.62,217.04500000000002,209.785,205.36,205.31,188.84,233.56,200.25,197.695,187.5,175.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-02-01 22:08:33+00:00,,,,,,244.49,247.48,238.47,235.64,233.86,229.73,,,,,,,,,,,,,,,,199.59666666666666,215.65333333333334,223.87666666666667,213.64333333333335,207.45000000000002,227.4466666666667,230.22,222.92000000000002,225.23000000000002,231.605,221.48,213.43,233.58,218.5625,235.01,202.88,207.84,228.475,206.3275,238.8825,223.2225,219.82199999999997,195.15,194.67666666666665,230.99333333333334,214.715,231.4325,217.47,217.89666666666668,213.91,205.49666666666667,200.17666666666665,205.31,191.245,233.56,202.92,192.64666666666668,184.35333333333332,175.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-04-13 22:14:55+00:00,,,,,,244.49,247.48,238.47,235.64,233.86,229.73,,,,,,,,,,,,,,,,201.30499999999998,213.66500000000002,225.89999999999998,220.26000000000005,204.455,228.67000000000002,229.83999999999997,220.43,222.14,232.7125,221.41333333333333,211.86333333333334,237.10000000000002,221.17666666666665,234.65499999999997,210.43,194.63,225.32000000000002,210.25333333333333,239.18999999999997,222.58,225.32999999999998,195.15,197.16666666666666,230.815,217.30249999999998,234.575,221.69,217.89666666666668,213.91,207.14749999999998,193.835,205.31,192.11666666666667,233.56,202.92,192.64666666666668,184.35333333333332,175.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-08-20 21:57:03+00:00,,,,,,,,,,,,226.85,,,,,,,,,,,,,,,,,,,,,,215.82,222.14,239.09,,,,,217.48,204.13,218.88,229.83,233.39,235.12,,,,186.92,230.28,218.17,230.82,221.21,,,212.1,174.81,,193.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-08-27 22:03:21+00:00,,,,,,,,203.64,201.23,201.82,208.8,213.83499999999998,172.82,,,,,,,,,,,,,,,,,,,,,215.82,222.14,239.09,,,,,217.48,204.13,218.88,229.83,233.39,235.12,,,,186.92,230.28,218.17,230.82,221.21,,,212.1,174.81,,193.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-12-10 21:58:29+00:00,221.72,209.33,195.97,301.25,286.14,278.47,277.13,203.64,201.23,201.82,208.8,213.83499999999998,172.82,256.36,,,,,,,257.79,265.79,,,,,,,,,,,,,,,,,,,217.48,204.13,218.88,229.83,233.39,235.12,,,,,,,,,,,,,,,,,,,,180.38,185.15,183.38,193.39,200.76,210.6,222.53,233.68,241.7,245.34,237.03,178.82,175.97,177.06,164.52,166.43,175.6,,238.81,246.16,238.02,174.88,226.78,,,,,,,,228.75,338.43,,,,,,,L5
2004-01-18 22:04:57+00:00,221.72,209.33,195.97,290.44,280.955,265.17,277.13,215.51999999999998,213.86,213.6,219.875,218.55666666666664,172.82,238.03500000000003,204.57,200.69,203.51,208.88,218.99,220.64,241.54000000000002,250.96,,,234.19,,220.86,224.11,230.4,233.56,237.47,229.95,248.89,253.09,255.61,253.56,257.67,,259.46,,229.11,220.95,226.685,237.065,238.90499999999997,245.14,252.95,247.31,,,,,266.7,,,,251.58,248.54,248.16,,256.48,,,,,180.38,185.15,183.38,181.95999999999998,187.70999999999998,198.38,208.62,219.495,226.05,232.835,224.10500000000002,178.82,175.97,177.06,164.52,166.43,175.6,188.25,238.81,246.16,238.02,174.88,226.78,214.65,,,,,,,228.75,338.43,,,,,,,L5
2004-05-18 22:00:38+00:00,221.72,209.33,195.97,290.44,280.955,265.17,277.13,227.4,226.49,225.38,230.95,228.0,,238.03500000000003,204.57,200.69,203.51,208.88,218.99,220.64,241.54000000000002,250.96,,,234.19,,220.86,224.11,230.4,233.56,237.47,229.95,248.89,253.09,255.61,253.56,257.67,,259.46,,240.74,237.77,234.49,244.3,244.42,255.16,252.95,247.31,,,,,266.7,215.84,221.83,206.46,251.58,229.495,248.16,212.51,237.58,214.94,213.48,196.66,183.23,180.38,185.15,183.38,181.95999999999998,187.70999999999998,198.38,208.62,219.495,226.05,232.835,224.10500000000002,178.82,175.97,177.06,164.52,166.43,175.6,188.25,238.81,246.16,238.02,174.88,226.78,214.65,,,,,,,228.75,338.43,,,,,,,L5
2004-08-22 22:03:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.57,197.37,199.88,203.02,200.84,201.39,210.11,169.63,,,,,,,,,,,,,,215.84,221.83,206.46,,210.45,,212.51,218.68,214.94,213.48,196.66,183.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-09-30 22:10:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.72,,200.66,199.78,196.41,201.655,200.15,204.475,202.265,202.86,201.54,211.015,188.515,204.9,199.06,201.96,208.73,217.33,,217.82,223.46,214.47,215.49,216.02,216.62,,215.125,211.885,195.03500000000003,,210.45,,198.24,206.32999999999998,206.05,203.43,198.365,190.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-10-09 22:04:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.72,,200.66,199.78,182.72,200.11,201.46333333333334,201.18999999999997,203.27666666666667,201.14000000000001,200.10333333333332,206.15666666666664,187.59666666666666,201.275,194.45,198.935,201.81,214.05,,217.82,223.53500000000003,214.275,213.72,215.10500000000002,211.32999999999998,,212.4,211.885,195.03500000000003,,210.45,,198.24,206.32999999999998,206.05,203.43,198.365,190.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
