dates,satname,nzd0441-0000,nzd0441-0001,nzd0441-0002,nzd0441-0033,nzd0441-0034,nzd0441-0035,nzd0441-0036,nzd0441-0037,nzd0441-0038,nzd0441-0039,nzd0441-0040,nzd0441-0041,nzd0441-0042,nzd0441-0043,nzd0441-0044,nzd0441-0045,nzd0441-0046,nzd0441-0047,nzd0441-0048,nzd0441-0049,nzd0441-0050,nzd0441-0051,nzd0441-0052,nzd0441-0053,nzd0441-0054,nzd0441-0055,nzd0441-0056,nzd0441-0057,nzd0441-0058,nzd0441-0059,nzd0441-0060,nzd0441-0061,nzd0441-0062,nzd0441-0063,nzd0441-0064,nzd0441-0065,nzd0441-0066,nzd0441-0067,nzd0441-0068,nzd0441-0069,nzd0441-0070,nzd0441-0071,nzd0441-0072,nzd0441-0073,nzd0441-0074,nzd0441-0075,nzd0441-0076,nzd0441-0077,nzd0441-0078,nzd0441-0079,nzd0441-0080,nzd0441-0081,nzd0441-0082,nzd0441-0083,nzd0441-0084,nzd0441-0085,nzd0441-0086,nzd0441-0087,nzd0441-0088,nzd0441-0089,nzd0441-0090,nzd0441-0091,nzd0441-0092,nzd0441-0093,nzd0441-0094,nzd0441-0014,nzd0441-0015,nzd0441-0016,nzd0441-0017,nzd0441-0018,nzd0441-0019,nzd0441-0020,nzd0441-0021,nzd0441-0022,nzd0441-0023,nzd0441-0024,nzd0441-0003,nzd0441-0004,nzd0441-0005,nzd0441-0006,nzd0441-0012,nzd0441-0013,nzd0441-0025,nzd0441-0026,nzd0441-0027,nzd0441-0028,nzd0441-0030,nzd0441-0031,nzd0441-0032,nzd0441-0095,nzd0441-0096,nzd0441-0097,nzd0441-0098,nzd0441-0099,nzd0441-0100,nzd0441-0101,nzd0441-0102,nzd0441-0007,nzd0441-0029,nzd0441-0008,nzd0441-0009,nzd0441-0010,nzd0441-0011
2006-03-12 22:17:13.956000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.73,201.22,184.07,208.49,210.25,202.09,209.70,204.32,208.44,217.94,220.65,213.37,182.15,205.15,215.58,225.39,218.99,228.41,229.66,219.98,212.41,222.26,221.20,210.82,221.40,223.05,211.59,210.43,210.97,200.56,219.13,216.37,216.04,215.73,203.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-13 22:17:50.097000,L5,,,,,,,,,,,,,,,,,,167.00,176.78,177.81,191.90,200.29,201.06,185.29,,,,190.45,206.88,213.25,199.73,201.92,207.82,207.05,207.56,212.79,212.44,209.33,221.95,216.10,214.02,195.11,203.82,219.33,228.56,226.19,237.52,236.00,227.50,232.78,234.93,234.61,219.90,233.34,232.92,228.46,229.97,222.86,197.83,166.22,226.91,225.27,220.36,202.46,209.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-22 22:20:22.725000,L5,250.79,217.68,193.90,262.11,246.98,233.68,226.45,218.22,219.30,215.06,218.66,216.44,208.93,217.73,232.13,219.40,226.91,236.99,245.63,237.88,247.15,253.69,242.80,246.52,251.08,253.56,269.46,268.27,270.44,292.76,274.84,294.30,265.63,292.22,274.26,285.32,288.26,325.62,323.54,305.14,291.32,292.12,309.15,321.51,313.42,320.87,307.97,320.26,293.70,311.70,322.93,304.08,316.10,299.96,301.21,295.56,330.07,311.24,285.69,303.02,308.56,309.19,351.62,357.42,352.75,175.02,177.91,174.92,179.75,185.44,195.24,205.29,213.35,222.05,227.93,240.62,179.52,180.30,175.44,172.10,160.91,174.30,229.95,249.11,237.82,226.80,234.45,,238.36,353.94,179.14,237.63,236.56,232.21,235.01,328.09,204.75,161.49,251.76,,,,
2006-10-31 22:14:17.081000,L5,,,,177.92,199.16,206.00,194.78,187.55,191.77,203.08,204.71,199.47,190.45,189.16,196.78,195.48,187.93,197.80,201.84,206.32,211.73,219.47,218.24,218.83,227.95,220.87,230.49,234.74,242.36,246.68,246.78,241.94,247.79,242.71,244.74,246.12,248.23,246.79,254.22,263.57,259.44,253.32,253.82,262.81,265.29,264.86,259.32,258.81,255.42,257.59,263.63,260.23,263.65,264.85,268.74,265.26,266.36,261.02,259.92,269.97,261.27,253.01,248.49,250.52,247.40,,,,,165.55,174.18,183.36,196.30,202.96,205.14,194.73,,,,,,,175.87,,,,,,,245.47,,,,,,,,,,,,,
2006-12-09 22:20:48.644000,L5,248.21,218.49,196.03,247.66,253.86,239.65,217.16,202.56,207.38,212.16,218.18,211.97,208.26,211.60,216.99,228.36,236.66,242.79,238.42,249.22,243.60,250.12,244.55,246.04,254.39,238.15,243.80,245.15,247.73,271.80,300.28,267.05,267.03,307.03,296.25,314.86,289.37,302.53,297.51,296.28,295.13,271.08,271.27,305.43,341.77,332.98,287.08,302.32,362.36,322.64,357.02,320.81,298.12,304.39,295.04,305.59,286.19,295.50,307.37,300.70,315.25,305.39,322.09,319.40,328.64,170.36,174.16,172.29,174.63,184.85,192.10,202.02,213.67,229.92,228.25,228.80,183.47,179.21,177.94,170.17,165.18,172.90,232.89,255.09,242.37,238.47,279.21,268.55,189.34,333.06,182.10,254.60,251.56,244.45,244.59,247.24,181.73,,270.21,,,,
2007-01-26 22:21:06.903000,L5,246.74,216.64,194.20,238.72,265.04,255.10,233.57,232.67,230.25,230.83,239.97,229.54,235.27,247.23,243.89,231.59,234.12,240.45,279.38,278.91,287.33,301.79,235.63,238.27,249.65,264.09,262.81,262.96,267.08,269.48,275.87,298.42,294.38,314.92,305.79,317.96,320.46,316.90,332.53,314.66,319.85,319.35,322.24,333.26,336.77,352.12,332.97,323.34,331.35,328.44,333.36,319.66,323.62,315.22,313.55,349.93,325.59,332.23,338.89,348.22,348.77,351.81,334.92,336.40,350.50,181.76,186.16,193.47,203.86,204.07,213.74,218.72,230.45,237.07,237.76,238.51,188.95,185.10,185.50,178.96,171.11,180.43,247.69,251.45,250.43,247.06,282.21,257.61,269.37,357.05,360.43,221.76,222.75,212.13,220.91,229.43,179.62,171.50,272.11,,,,
2007-02-04 22:14:57.320000,L5,240.71,205.51,196.71,216.73,254.46,260.64,235.94,224.82,224.96,228.05,231.34,225.02,227.08,231.68,232.45,225.89,232.05,230.25,230.32,232.74,238.27,239.88,238.79,240.80,255.49,250.05,262.04,269.74,264.97,270.07,272.87,277.36,276.85,268.82,281.89,276.87,281.94,293.19,291.22,311.89,308.27,315.27,313.71,308.52,307.17,319.28,328.76,319.48,302.00,310.08,307.66,302.11,306.61,303.09,317.36,313.06,318.56,344.65,325.23,328.87,330.41,338.23,343.69,361.40,358.91,178.38,180.25,181.67,186.61,191.66,204.11,213.40,228.48,240.56,233.11,239.51,182.36,176.35,178.15,171.43,166.66,174.76,245.27,248.26,256.69,247.15,265.50,197.91,247.00,378.42,372.34,232.56,245.77,228.88,234.06,210.62,191.30,166.64,271.11,,,,
2007-02-11 22:21:08.430000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.74,186.94,201.28,202.28,181.48,194.96,208.23,210.52,212.85,203.25,206.48,218.13,213.47,,,,,221.10,213.77,228.36,234.05,226.61,227.85,239.74,228.11,226.31,235.65,178.03,224.92,205.00,179.16,212.52,228.79,230.10,223.22,221.33,217.15,217.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-07 22:19:19.580000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.91,226.93,211.53,209.67,208.56,208.78,212.44,211.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-02 22:12:54.699000,L5,236.94,199.97,178.43,205.06,217.76,235.70,232.16,208.66,207.47,205.88,213.44,207.75,202.54,198.35,201.91,203.68,207.07,219.61,221.95,224.98,230.76,233.53,240.02,227.48,218.39,220.57,219.12,231.00,235.63,238.40,243.52,236.94,244.78,249.62,257.03,263.18,258.03,266.09,268.36,271.47,270.31,250.75,249.50,258.15,261.39,266.08,269.62,268.38,266.38,277.79,282.23,284.87,276.22,277.06,273.89,274.33,266.76,261.77,258.87,270.74,270.14,273.09,273.96,270.86,274.12,,167.65,168.84,164.94,178.80,180.22,194.44,203.71,215.71,216.39,209.56,176.09,174.06,171.44,158.52,,,208.65,209.80,161.77,,,,178.74,268.21,249.78,,,,,,,,,,,,
2008-12-23 22:04:28.225000,L5,238.10,223.50,206.22,221.20,240.49,265.14,303.11,307.30,304.36,290.16,267.96,260.52,254.32,239.41,240.74,238.81,239.51,243.31,233.83,243.03,247.54,248.62,253.47,260.89,261.58,275.92,286.22,293.49,289.89,302.59,285.88,297.82,314.37,312.28,293.76,287.30,300.84,289.20,284.47,279.18,281.77,283.97,306.94,321.57,330.99,325.77,338.85,328.54,327.31,315.87,315.35,323.49,302.50,306.59,309.08,295.08,296.97,303.68,303.44,316.51,315.78,329.39,316.03,325.10,308.49,195.01,191.54,193.50,198.32,207.81,213.85,224.46,239.53,239.52,238.23,236.64,209.67,205.22,206.18,195.25,179.46,190.66,235.93,229.94,232.92,242.92,249.15,262.39,261.30,320.83,169.17,204.01,221.40,234.66,217.56,214.88,332.35,195.68,249.12,192.57,185.16,183.19,183.36
2010-01-27 22:10:50.221000,L5,214.28,200.53,185.03,215.84,236.48,248.69,282.92,298.83,304.92,271.32,258.73,249.69,240.59,243.70,236.44,251.47,247.48,247.81,247.79,250.77,250.32,252.28,250.98,265.97,255.25,260.01,253.73,268.31,250.57,263.88,266.62,269.07,283.60,281.54,280.77,281.72,281.50,282.77,285.58,284.81,280.10,276.56,278.87,288.24,295.80,294.82,288.09,297.72,295.30,294.68,295.24,289.27,279.02,286.63,273.99,276.81,274.27,280.98,290.38,300.27,306.34,310.20,312.65,308.68,320.87,186.83,190.20,194.23,191.29,194.20,200.13,211.28,223.13,229.81,228.47,227.29,181.65,176.07,180.62,176.82,179.15,184.36,227.33,227.49,226.70,233.05,236.07,243.21,182.40,309.30,311.68,313.53,351.10,345.38,310.83,,,176.13,240.15,166.38,166.29,166.95,
2010-12-13 22:09:49.260000,L5,228.02,202.25,203.43,278.39,240.46,265.98,319.25,328.51,308.26,310.55,310.95,301.21,340.03,323.07,311.52,316.82,307.22,295.00,305.58,307.78,320.34,306.40,329.75,330.43,341.85,335.00,320.91,327.69,329.19,342.55,336.31,352.53,349.85,346.19,340.28,344.57,321.30,335.92,326.74,339.92,352.27,344.96,345.85,348.92,342.67,391.17,328.98,327.39,327.95,324.88,346.11,328.19,342.06,315.52,329.43,298.16,334.73,378.19,391.22,381.86,360.18,419.28,435.01,369.82,367.04,217.29,222.16,242.78,240.65,245.28,265.84,275.91,297.39,314.54,258.31,249.90,198.31,199.74,195.95,184.61,196.35,202.52,246.44,250.34,258.33,261.21,280.20,278.00,297.04,372.93,363.12,348.33,347.43,339.69,336.00,322.60,357.38,186.30,273.51,179.21,185.19,192.64,191.95
2011-01-21 22:16:06.266000,L5,213.91,195.55,178.41,334.68,357.30,317.92,339.25,343.19,330.01,305.83,295.36,296.54,286.88,278.57,278.58,259.83,263.64,258.93,260.58,253.06,259.68,258.96,271.73,281.35,287.58,296.11,296.68,302.24,299.01,305.40,315.16,320.65,316.66,318.18,316.05,308.31,299.49,307.74,310.55,298.62,310.75,320.26,322.47,330.44,327.04,319.28,322.22,302.09,298.65,302.52,300.26,291.87,287.13,278.86,282.19,290.01,297.22,300.43,306.91,299.30,317.30,301.27,285.74,280.86,305.59,194.30,196.11,200.80,202.84,213.55,219.45,231.19,237.75,246.14,242.24,236.92,178.66,178.15,179.38,175.72,182.86,193.63,229.91,242.79,239.45,250.60,261.89,295.77,320.30,304.90,302.81,198.98,199.90,200.69,213.82,195.09,192.89,174.66,258.58,175.12,170.36,173.56,179.59
2011-02-06 22:16:08.397000,L5,193.08,176.91,170.56,200.59,215.32,241.72,250.33,234.58,238.37,239.18,237.02,230.71,222.48,221.31,221.14,222.26,212.06,207.15,219.22,225.68,224.49,228.81,227.51,224.01,209.30,217.16,234.63,235.77,246.31,248.35,246.60,256.26,261.72,242.62,247.48,251.48,256.67,248.85,256.11,259.09,265.08,264.39,261.73,270.90,272.25,273.56,275.46,270.32,251.18,259.00,261.60,265.04,259.96,257.33,247.87,262.67,266.58,262.38,260.66,269.92,276.84,274.50,266.76,251.49,252.44,168.30,167.25,168.53,170.78,180.88,184.21,194.34,206.98,217.32,216.21,200.66,162.21,,,,,163.41,198.18,186.21,,,,,,257.75,238.80,,,,,,,,,,,,
2011-02-15 22:09:58.365000,L5,225.38,190.01,179.24,208.00,231.68,247.37,262.58,293.59,323.80,306.10,286.26,271.06,279.98,273.48,268.34,258.59,257.33,258.52,252.35,262.12,253.80,257.42,261.63,259.15,278.22,275.86,280.72,288.07,285.03,292.83,300.96,300.51,306.78,313.82,299.25,291.42,298.01,299.52,298.02,292.77,298.11,309.09,320.25,328.07,308.50,304.81,303.85,298.02,296.91,304.07,286.36,287.30,282.33,295.10,284.33,282.05,275.46,304.60,320.51,314.43,308.13,301.82,303.62,319.06,321.20,192.26,187.70,197.52,196.68,199.32,211.65,224.10,233.08,240.72,241.02,237.15,180.44,173.60,181.31,171.87,179.32,189.24,233.24,233.38,239.42,250.29,269.10,286.29,283.72,315.39,327.62,314.74,334.09,332.36,225.65,,,168.93,272.93,178.02,173.57,176.83,179.75
2013-05-02 22:27:58.439000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.80,226.54,234.10,,,,,,,,242.48,246.67,244.90,249.92,248.61,239.09,245.53,244.89,245.01,242.76,246.59,242.57,241.15,241.94,242.57,236.78,244.23,247.03,244.98,245.25,235.28,240.54,,,,,,,,,,,,,,,,,,,,,,,,,211.15,,,,,,,,,,,,,
2013-05-11 22:21:55.010000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.50,232.96,226.18,233.48,237.81,190.37,,,,,,212.93,241.00,245.41,241.93,248.40,248.90,242.52,241.41,243.73,248.32,240.57,249.75,243.12,238.95,240.56,241.90,234.48,243.16,245.77,247.48,243.98,236.88,241.09,,,,,,,,,,,,,,,,,,,,,,,,,242.69,,,,,,,,,,,,,
2013-05-27 22:22:02.838000,L8,,,,,,,,,191.41,198.78,211.90,188.21,188.03,192.72,195.08,193.15,196.53,,,187.88,215.89,221.51,199.66,206.42,199.67,,,,,,,231.32,238.62,232.84,234.76,240.66,225.80,,,,,,,,,,,,,,231.20,244.04,243.80,248.95,243.79,240.75,240.87,242.09,237.11,246.18,248.41,248.00,246.08,239.32,241.61,,,,,,,,,,,,,,,,,,,,,,,,,242.88,,,,,,,,,,,,,
2013-07-14 22:21:58.456000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.86,239.11,235.57,234.22,239.60,232.11,,,,241.23,213.27,239.50,246.38,243.58,245.62,249.83,250.52,243.11,244.37,241.59,239.33,236.18,239.86,234.87,217.69,234.05,235.20,228.56,201.66,243.70,243.63,238.43,232.46,238.16,,,,,,,164.45,194.75,208.38,206.81,199.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-16 22:21:57.385000,L8,205.72,184.42,176.12,226.64,233.31,246.73,257.07,247.59,251.56,258.66,252.50,248.85,237.83,233.78,215.28,218.06,223.40,224.47,224.18,228.37,233.96,238.29,239.82,238.40,224.46,220.35,231.15,242.22,247.62,257.41,253.84,255.95,261.79,295.25,260.62,262.10,264.94,265.64,276.85,301.90,301.25,297.18,271.76,271.98,275.26,276.92,276.13,276.75,298.49,272.39,273.43,273.01,269.54,271.47,268.76,267.32,267.60,266.37,265.11,271.83,272.27,269.71,268.93,270.55,269.96,,,,171.05,164.45,187.97,183.75,200.40,220.59,226.10,202.84,161.57,171.37,,,,,,,,,,,217.82,271.56,262.60,,,,,,,,,,,,
2013-09-23 22:28:04.083000,L8,204.44,188.37,177.07,231.09,229.12,244.06,254.09,244.70,248.71,256.53,250.63,244.46,235.02,226.08,213.69,217.78,224.70,222.02,224.24,227.78,232.53,238.61,239.94,233.34,219.90,221.91,232.21,240.30,243.61,251.89,252.35,257.46,262.52,259.64,262.19,261.97,264.31,263.34,269.94,271.14,273.97,266.89,267.46,271.31,271.27,272.20,270.16,274.90,267.70,269.25,269.40,271.35,265.38,265.83,266.63,264.24,267.67,264.88,261.38,268.34,269.16,266.30,265.37,264.21,265.44,,,,,166.36,178.79,198.07,206.58,217.30,215.16,210.95,162.88,,,,,,191.12,,,,,,213.05,265.31,255.31,,,,,,,,,,,,
2013-10-18 22:21:49.490000,L8,194.71,184.37,167.84,234.68,237.89,278.50,278.26,272.36,293.07,280.67,270.94,275.12,265.93,268.18,257.02,242.01,241.87,230.21,255.62,245.68,257.64,270.07,270.07,282.57,245.87,261.11,254.88,264.70,270.30,264.18,266.44,278.41,282.23,286.41,292.88,264.08,279.86,279.15,285.91,286.48,280.35,288.01,273.84,293.63,269.30,284.97,285.81,288.26,295.31,287.47,293.86,307.31,275.31,297.43,284.75,300.93,300.74,285.97,282.08,319.84,301.14,318.68,319.26,316.08,316.76,,,,,,163.36,183.14,196.57,209.37,204.60,194.49,161.04,166.72,164.47,,,,,,,,,,220.62,327.99,298.62,330.81,318.93,,,354.98,327.57,,,,,,
2013-11-10 22:27:54.416000,L8,208.74,192.57,183.58,217.53,234.96,249.56,261.05,258.85,257.82,261.27,257.68,254.34,246.77,243.58,224.46,237.58,230.01,225.21,227.61,228.96,235.55,240.80,243.17,240.68,221.74,221.95,236.24,243.54,248.52,251.49,255.79,259.07,264.56,261.42,261.26,265.48,267.21,265.24,271.26,275.43,272.37,267.81,270.68,270.81,272.52,274.10,275.46,274.88,267.32,272.23,272.49,270.37,268.42,270.77,269.09,268.34,267.36,265.22,263.53,268.55,270.42,269.70,266.67,268.06,271.30,,,,,165.40,173.81,188.97,203.29,220.84,215.54,207.94,176.89,179.20,173.53,175.05,,,,,,,,,208.80,271.67,266.73,,,,,,,168.53,,163.97,,,
2013-12-21 22:21:27.090000,L8,246.00,239.70,213.01,435.60,450.78,431.49,470.58,362.23,348.07,353.24,341.24,363.83,367.98,369.85,366.60,363.98,367.99,362.82,357.49,337.85,361.37,359.51,321.18,348.99,386.82,392.48,387.21,394.26,362.00,418.01,427.31,519.00,474.77,426.79,377.30,400.69,394.86,363.13,401.87,402.45,369.74,372.49,368.70,378.28,371.86,372.36,393.59,384.76,379.50,383.33,378.19,377.04,376.66,368.95,379.02,357.19,369.50,367.94,383.28,373.02,382.61,377.87,386.49,469.54,484.67,210.64,210.20,210.68,222.85,297.65,320.62,346.40,367.74,416.47,276.58,348.31,213.21,213.24,210.77,210.57,216.03,208.19,363.73,385.71,447.27,460.22,304.88,324.88,338.36,466.47,459.18,474.65,435.06,467.31,506.11,509.41,486.80,196.91,469.72,198.23,203.77,197.39,200.42
2014-02-07 22:20:57.101000,L8,208.55,188.29,181.79,211.59,233.97,245.38,253.91,250.74,254.67,263.33,256.97,245.82,237.83,224.02,220.04,219.73,224.01,224.29,227.00,230.11,233.43,236.54,238.08,231.30,223.66,219.28,226.24,233.53,239.44,241.52,242.16,249.36,253.55,250.55,227.41,253.33,257.73,240.67,256.23,270.42,266.20,238.57,262.79,265.36,266.79,259.74,274.27,273.05,266.75,273.09,276.49,271.65,265.88,265.65,265.03,260.34,267.64,270.37,270.13,271.25,273.06,268.15,267.49,272.05,259.24,,,,,167.25,172.28,186.93,201.70,218.58,209.85,205.43,171.05,175.68,,,,,,,,,,,209.43,268.72,235.78,,,,,,313.16,,,,,,
2014-03-02 22:26:45.220000,L8,244.36,233.80,485.02,338.49,349.23,341.75,342.81,342.30,348.40,350.75,346.42,340.18,325.12,320.91,322.94,320.35,317.52,317.73,321.49,336.60,326.89,334.66,323.76,325.77,342.21,329.82,362.52,344.15,362.77,399.72,405.04,422.24,432.37,447.18,416.13,428.28,425.79,418.72,364.88,368.21,348.74,349.09,357.57,360.11,355.13,358.73,364.02,369.27,370.48,361.20,358.74,361.34,371.47,367.22,367.80,353.76,364.33,366.85,369.07,370.90,374.77,381.21,371.47,394.90,395.97,214.74,224.06,240.50,244.00,250.66,215.79,308.22,302.12,263.12,264.41,308.05,495.13,455.96,427.39,232.37,230.63,207.80,228.60,254.51,261.79,444.94,312.64,309.81,328.59,396.07,176.43,210.59,217.33,218.39,212.74,200.90,193.23,,439.90,,,,228.48
2014-03-18 22:26:37.387000,L8,,,,,,,,,,,,,,,,,,,195.36,200.13,209.08,216.94,191.26,196.67,195.83,,,,,,,,,,,,,,,,,,,,,241.31,250.70,250.43,240.71,247.76,242.61,,,243.83,235.34,245.21,245.77,247.03,242.40,247.22,244.27,243.82,236.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14 22:19:32.642000,L8,,,,,,,,,,,,,,,,,,,,,212.97,217.84,191.28,199.57,,,,,,,,,,,,,,,,,,,,,,239.83,247.84,246.88,241.69,237.20,242.74,243.12,,,,,,,,237.39,244.11,235.75,235.24,231.34,232.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30 22:19:34.937000,L8,,,,,,,,,197.90,197.11,215.37,186.61,187.84,190.14,194.46,194.98,,,,205.13,216.20,220.32,195.17,203.85,200.82,,,,,,,228.74,196.23,233.10,238.97,239.76,232.31,,,,,,,243.53,245.93,245.95,248.90,249.85,241.16,245.83,246.63,249.56,243.06,249.06,244.76,237.51,240.31,240.38,232.55,242.69,246.98,246.09,240.01,238.77,239.62,,,,,,,,,,,,,,,,,,,,,,,,,238.20,,,,,,,,,,,,,
2014-07-01 22:19:46.174000,L8,,,,,,,,,,,212.80,185.54,184.57,188.88,195.30,192.72,,,,,218.47,219.28,191.69,202.75,188.00,,,,,,,,,,,,,,,,,,,,,241.68,183.23,249.24,241.62,,,,,,,,,,,229.59,239.65,238.66,237.06,234.04,235.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17 22:19:52.017000,L8,,,,,,,,,,,211.83,184.01,185.82,189.94,193.64,193.70,,,,,,,,,,,,,,,,,241.55,234.37,235.24,,,,,,,,,,,242.90,248.86,250.19,240.21,240.95,,,238.77,246.39,236.61,221.75,233.69,232.57,222.35,233.03,242.65,238.67,235.39,233.90,234.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03 22:20:06.649000,L8,202.93,183.94,167.74,216.00,237.42,251.86,259.29,253.75,258.93,257.91,255.91,250.29,245.05,240.64,222.24,229.22,230.19,230.49,232.78,234.49,239.92,242.29,245.31,238.04,228.22,217.78,232.99,243.00,249.12,257.27,258.75,259.00,266.70,264.81,264.47,264.09,265.57,264.62,271.01,273.99,272.51,265.33,264.16,269.13,271.93,273.98,273.16,274.34,267.23,272.44,271.52,272.27,270.57,270.83,268.89,267.95,269.60,267.77,266.95,273.87,274.77,272.17,272.35,265.29,273.26,,,,,,,,,,,,163.23,164.30,187.08,166.96,,,,,,,,162.25,209.24,272.90,257.24,,,,,,,171.28,,170.36,,,
2014-09-19 22:20:06.551000,L8,193.68,179.83,167.56,226.32,236.22,271.97,267.04,258.66,260.53,271.86,269.10,251.33,253.81,264.37,226.95,226.33,229.23,254.11,244.04,239.54,248.27,252.98,268.11,278.26,232.46,256.56,263.13,264.62,272.60,283.66,263.24,272.92,287.51,291.16,285.85,283.76,297.72,278.10,297.46,301.58,299.67,301.13,290.39,307.62,310.10,307.01,298.62,276.33,284.58,289.37,314.39,297.34,287.83,298.73,292.23,290.22,280.34,289.51,291.09,294.67,309.42,322.33,311.00,328.82,333.04,,,,,,171.87,185.67,194.26,204.15,193.30,188.43,162.08,162.24,,,,,,,,,,,214.54,337.66,325.26,,,,,,333.08,,,,,,
2014-10-21 22:20:13.482000,L8,208.17,170.19,160.47,219.14,232.44,246.91,252.63,247.85,249.75,251.30,249.25,244.85,236.56,222.87,218.41,220.46,225.75,226.17,227.25,231.05,234.63,239.02,243.66,234.55,220.98,217.55,230.34,238.99,245.92,252.20,250.50,255.46,261.67,259.19,261.67,263.68,288.54,261.35,270.77,271.04,270.51,261.98,262.97,266.10,272.17,270.81,275.26,290.56,266.60,273.79,299.25,300.68,268.77,267.21,267.27,267.80,272.34,268.31,310.22,275.48,272.13,268.61,268.48,261.57,269.46,,,,,,,,,,,,,,,,,,,,,,,,210.59,268.87,253.57,,,,,,,,,,,,
2014-11-06 22:20:13.200000,L8,223.63,206.68,196.09,300.61,316.67,318.97,305.93,317.12,317.69,322.26,299.85,311.18,311.17,303.18,274.64,266.21,267.58,263.96,274.71,269.67,286.33,306.66,306.11,315.79,313.83,311.65,283.42,293.96,290.84,297.56,287.83,326.55,336.30,339.96,328.86,342.33,343.09,347.52,351.35,357.35,357.88,335.24,358.06,353.90,358.94,357.12,361.79,345.16,355.93,317.08,335.79,330.07,322.70,334.05,352.93,346.61,364.50,350.26,364.08,361.25,374.57,356.00,375.14,362.17,378.23,181.38,179.25,180.42,176.99,188.97,204.88,220.78,221.70,237.66,238.97,229.70,195.49,196.60,200.40,199.18,184.00,186.16,196.34,,266.90,287.07,286.66,291.61,297.58,384.05,394.59,196.90,349.55,363.02,354.17,305.53,354.40,184.09,304.78,185.67,177.97,172.27,178.90
2014-12-24 22:20:05.791000,L8,207.95,191.38,181.71,237.51,268.48,267.01,287.97,279.82,271.87,266.76,274.76,253.04,246.13,239.40,245.14,238.47,240.12,239.12,241.11,262.47,259.52,246.56,251.36,256.95,257.59,229.06,234.27,245.26,259.26,258.81,261.32,265.90,272.26,265.05,265.83,271.73,275.38,268.08,279.15,280.46,287.01,275.74,276.66,279.41,278.03,280.77,282.67,282.00,278.54,280.66,282.23,280.48,278.05,277.79,278.57,279.91,278.36,278.31,279.87,284.21,289.39,293.57,292.28,295.20,294.36,,,,167.21,173.76,179.49,193.69,203.73,219.07,218.63,206.48,180.11,181.45,183.69,174.07,,,,,,,254.26,164.84,211.07,284.68,292.87,,,,,,320.33,171.18,268.13,166.39,,,
2014-12-31 22:26:11.523000,L8,186.72,178.80,165.09,271.41,270.11,283.01,283.23,277.18,264.70,265.93,273.64,274.50,267.41,264.14,259.89,261.41,251.61,249.93,242.26,235.55,240.78,242.69,246.88,280.67,236.44,228.28,249.42,270.83,266.14,264.32,270.27,281.86,298.85,296.14,297.02,292.07,296.28,302.50,282.96,297.98,312.45,323.54,308.28,315.16,296.47,308.25,313.47,299.52,329.31,302.92,311.64,311.93,311.61,301.13,310.00,315.20,315.42,307.11,327.42,322.92,318.60,321.99,322.91,319.88,327.25,,,,,160.78,173.86,189.39,194.26,202.49,199.34,189.52,161.39,162.32,166.62,160.36,,,,,,,,257.84,273.40,326.52,256.56,239.75,241.88,257.60,248.94,251.39,330.64,,,,,,
2015-01-16 22:26:11.235000,L8,185.35,168.64,161.93,201.58,228.09,243.01,249.63,246.68,246.03,245.74,245.59,233.57,229.00,212.70,212.02,215.71,217.98,218.66,222.37,226.24,231.07,232.21,235.53,225.10,210.40,209.99,218.80,230.89,235.75,249.18,247.25,250.47,256.93,,,,,,,,,,,179.68,265.96,271.74,272.75,263.98,249.46,259.15,266.70,271.67,266.32,267.37,265.21,269.10,256.49,261.48,261.22,264.10,266.36,261.13,260.32,255.07,264.31,,,,,,,,,,,,,,,,,,,,,,,,172.66,261.95,235.35,,,,,,,,,,,,
2015-01-25 22:19:56.553000,L8,181.88,167.83,161.17,192.12,221.88,233.18,198.01,240.32,244.99,246.94,233.37,212.43,,,,,,,,,,,,,,,,,,,,,,,,,260.62,255.88,269.56,268.63,263.96,255.71,259.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.25,,,,,,,,,,,,,,
